"meeting_date","project_id","title","borough","lead_agency","secondary_agency","public_private","project_type","construction_type","result","review_cycles","previous_year_submission"
"2021-11-15T00:00:00.000","22484","Installation of K-159 (2010) by Frank Stella, New York Aquarium, 603 Surf Avenue at West 8th Street, Brooklyn","Brooklyn","DCLA","DPR","Public and Private","Artwork","Installation of specific elements","Commented",,
"2021-11-15T00:00:00.000","22410","Reconstruction of an asphalt plant, including construction of an interim administration building, and adjacent site work, Harper Street Yard, 32-11 Harper Street, Corona, Queens","Queens","DDC","DOT","Public","Architecture","Reconstruction","Commented",,
"2021-11-15T00:00:00.000","22416","Reconstruction of the Manhattan Detention Complex, 125 White Street, Manhattan","Manhattan","DDC",,"Public","Architecture","Reconstruction","Commented",,
"2021-11-15T00:00:00.000","22402","Construction of a recreation center (Shirley Chisholm Recreation Center) and adjacent site work, 3002 Foster Avenue between Nostrand Avenue and New York Avenue, Brooklyn","Brooklyn","DDC","DPR","Public","Architecture","Construction","Commented",,
"2021-11-15T00:00:00.000","22404","Installation of The Feeling is Mutual by Justin Valdes, Arverne Community Library, 312 Beach 54th Street, Arverne, Queens","Queens","DCLA%","DDC/QL","Public","Artwork","Installation of specific elements","Approved with conditions","2",
"2021-11-15T00:00:00.000","22434","Design of prototypical public communications structures (Link5G) for installation citywide","Citywide","DoITT",,"Public and Private","Street furniture","Master plan/Prototype","Commented",,
"2021-11-15T00:00:00.000","22367","Construction of a boathouse, and adjacent site work, Sherman Creek Park, 3725 Tenth Avenue, Harlem River Drive, Academy Street, and Sherman Creek, Manhattan","Manhattan","DPR",,"Public and Private","Architecture","Construction","Approved with conditions","4",
"2021-11-15T00:00:00.000","22445","Construction of a boathouse, 79th Street Boat Basin, Riverside Park and the Hudson River between 80th Street and 73rd Street, Manhattan","Manhattan","EDC","DPR","Public and Private","Architecture","Construction","Commented",,
"2021-11-15T00:00:00.000","22485","Construction of Engine Company 268/Ladder Company 137, 116-11 Beach Channel Drive, Rockaway Park, Queens","Queens","DDC","FDNY","Public","Architecture","Construction","Withdrawn",,
"2021-11-15T00:00:00.000","22503","Conservation and reinstallation of Grand Finale of an Opera (1938) and Circus (1938) by Max Spivak, Astoria Library, 14-01 Astoria Boulevard, Astoria, Queens","Queens","DCLA%","DDC/QL","Public","Artwork","Conservation","Approved with conditions","1",
"2021-11-15T00:00:00.000","NULL","Installation of sub-grade fuel storage tanks, including manholes and access hatches, Building 6, FDNY Fire Training Academy, Randall’s Island, Manhattan","Staten Island","DDC",,"Public","Building systems & Modifications","Reconstruction","Commented",,
"2021-11-15T00:00:00.000","22369","Installation of Flexus by Grimanesa Amorós, Harper Street Yard, 30-01 Harper Street, Corona, Queens","Queens","DCLA%","DDC/DOT","Public","Artwork","Installation of specific elements","Approved with conditions","1",
"2021-11-15T00:00:00.000","22147","Installation of an interim electrical cabinet and conduit, Little Neck Pump Station, 40th Avenue and 248th Street, Little Neck, Queens","Queens","DEP",,"Public","Building systems & Modifications","Installation of specific elements","Commented",,
"2021-11-15T00:00:00.000","22187","Construction of a mixed-use development, including a hotel tower and residential tower, 495 11th Avenue, 11th Avenue between 39th Street and 40th Street, Manhattan","Manhattan","EDC",,"Public and Private","Architecture","Construction","Approved with conditions","2",
"2021-11-15T00:00:00.000","22063","Installation of a barge, gangway, storage shed, and adjacent site work to accommodate citywide ferry service, including a parking lot and pathway, Ferry Point Park west of the Whitestone Bridge, between the Hutchinson River Parkway and the East River, Bronx","Bronx","EDC","DPR","Public and Private","Landscape Architecture","Installation of specific elements","Commented",,
"2021-11-15T00:00:00.000","22325","Removal, storage, conservation, and reinstallation of Enlightenment (1940) and Arms of the City of New York (1940) by Rene Paul Chambellan, Manhattan Detention Complex, 125 White Street, Manhattan","Manhattan","DCLA%","DDC","Public","Artwork","Removal","Commented",,
"2021-11-15T00:00:00.000","21533","Construction of an entrance pavilion, elevators, and an observation deck, 1475 Broadway (One Times Square), Manhattan","Manhattan","DOT",,"Private","Architecture","Construction","Commented",,
"2021-11-15T00:00:00.000","22328","Removal of Immigration on the Lower East Side of New York and The Judgements of Solomon and Pao Kung by Richard Haas, Manhattan Detention Complex, 125 White Street, Manhattan","Manhattan","DCLA%","DDC","Public","Artwork","Removal","Commented",,
"2021-11-15T00:00:00.000","21551","Installation of Möbiusky by Eduardo Coimbra, Bronx Animal Care Center, 2050 Bartow Avenue at Co-Op City Boulevard, Bronx","Bronx","DCLA%","DDC/DOHMH","Public","Artwork","Installation of specific elements","Approved with conditions","1",
"2021-11-15T00:00:00.000","22329","Removal of Paving Pattern (Upright) by Kit-Yin Snyder, Manhattan Detention Center, 125 White Street, Manhattan","Manhattan","DCLA%","DDC","Public","Artwork","Removal","Commented",,
"2021-11-15T00:00:00.000","22504","Installation of louvers (Suite 704), Building 303 (formerly Building 399), Sands Street between Navy Street, Third Street, and Chauncey Avenue, Brooklyn Navy Yard Industrial Park, Brooklyn","Brooklyn","BNYDC",,"Private","Building systems & Modifications","Installation of specific elements","Approved","1",
"2021-11-15T00:00:00.000","22366","Installation of windows and an ADA ramp (East 34th Street Heliport Metroport), 499 East 34th Street at the East River, Manhattan","Manhattan","EDC",,"Private","Building systems & Modifications","Installation of specific elements","Commented",,
"2021-11-15T00:00:00.000","12389","Installation of a prototypical newsstand, south side of East 25th Street between Lexington Avenue and Third Avenue, Manhattan","Manhattan","DCA","DOT","Private","Newsstand","Installation of specific elements","Commented",,
"2021-11-15T00:00:00.000","14527","Reconstruction of McDonald Playground, Forest Avenue and Myrtle Avenue between Broadway and North Burgher Avenue, Staten Island","Staten Island","DPR",,"Public","Landscape Architecture","Reconstruction","Commented",,
"2021-11-15T00:00:00.000","22487","Construction of the Bronx Animal Care Center, 2050 Bartow Avenue at Co-Op City Boulevard, Bronx","Bronx","DDC","DOHMH","Public and Private","Architecture","Construction","Commented",,
"2021-11-15T00:00:00.000","22497","Construction of a tactical training facility and adjacent site work, Rodman’s Neck, Pelham Bay Park, Bronx","Bronx","DDC","NYPD","Public","Architecture","Construction","Commented",,
"2021-11-15T00:00:00.000","NULL","Reconstruction of a fueling station, NYPD Central Repair Shop, 53-15 58th Street, Woodside, Queens","Queens","DDC","NYPD","Public","Building systems & Modifications","Reconstruction","Commented",,
"2021-11-15T00:00:00.000","22522","Construction of an enclosure for emergency generators, One Police Plaza, Park Row and Pearl Street,  Manhattan","Manhattan","NYPD",,"Public","Building systems & Modifications","Construction","Withdrawn",,
"2021-11-15T00:00:00.000","22517","Reconstruction of a planted seating area, High Line Park (formerly elevated rail line), West 30th Street at 10th Avenue, Manhattan","Manhattan","DPR","FHL","Public","Landscape Architecture","Reconstruction","Commented",,
"2021-11-15T00:00:00.000","22515","Installation of a generator, Engine Company 260, 11-15 37th Avenue, Long Island City, Queens","Queens","FDNY",,"Public","Building systems & Modifications","Installation of specific elements","Approved","1",
"2021-11-15T00:00:00.000","22516","Installation of an identification plaque, as part of the conservation of the American Merchant Mariners Memorial (1991) by Marisol, The Battery (formerly Battery Park), Manhattan","Manhattan","DPR",,"Public","Artwork","Installation of specific elements","Commented",,
"2021-11-15T00:00:00.000","22518","Construction of an entry vestibule, Astoria Branch Library, 14-01 Astoria Boulevard, Astoria, Queens","Queens","DDC","QL","Public","Architecture","Construction","Commented",,
"2021-11-15T00:00:00.000","22511","Construction of ADA ramps and restoration of the Conservatory Garden, Phase II, Central Park, Fifth Avenue at East 105th Street, Manhattan","Manhattan","DPR","CPC","Public","Landscape Architecture","Construction","Approved","1",
"2021-11-15T00:00:00.000","22512","Construction of Lorraine Hansberry Plaza, Tenth Avenue between West 48th Street and West 49th Street, Manhattan","Manhattan","DPR","DEP","Public","Landscape Architecture","Construction","Approved","1",
"2021-11-15T00:00:00.000","22510","Installation of a flagpole, benches, and adjacent site work (9/11 Memorial Grove) Ferry Point Park west of the Whitestone Bridge, between the Hutchinson River Parkway and the East River, Bronx","Bronx","DPR",,"Public","Landscape Architecture","Installation of specific elements","Approved","1",
"2021-11-15T00:00:00.000","22513","Construction of a parking lot and adjacent site work, Cary Leeds Tennis Center, Crotona Avenue between Claremont Parkway and Crotona Park North, Crotona Park, Bronx","Bronx","DPR",,"Public and Private","Landscape Architecture","Construction","Approved","1",
"2021-11-15T00:00:00.000","22519","Reconstruction of a pier shed and head house (Sunset Studios) and adjacent site work, Pier 94, 711 12th Avenue between West 52nd Street and West 55th Street, Hudson River, Manhattan","Manhattan","EDC",,"Public and Private","Architecture","Reconstruction","Commented",,
"2021-11-15T00:00:00.000","22509","Construction of dunes, ramps, and accessible pathways, Rockaway Beach between Beach 9th Street and Beach 149th Street, Rockaway Park, Queens","Queens","DPR",,"Public","Landscape Architecture","Construction","Approved","1",
"2021-11-15T00:00:00.000","22514","Installation of a rooftop fan and vents, Arthur Avenue Retail Market, 2344 Arthur Avenue, Bronx","Bronx","EDC",,"Private","Building systems & Modifications","Installation of specific elements","Approved","1",
"2021-11-15T00:00:00.000","21475","Construction of athletic fields, including parking areas and adjacent site work, South Park, Freshkills Park, between Arthur Kill Road and West Shore Expressway, Staten Island","Staten Island","DPR",,"Public","Landscape Architecture","Construction","Commented",,
"2021-11-15T00:00:00.000","21481","Reconstruction of Redfern Playground, Redfern Avenue and Beach 12th Street, Far Rockaway, Queens","Queens","DPR",,"Public","Landscape Architecture","Reconstruction","Commented",,
"2021-11-15T00:00:00.000","22505","Installation of rooftop equipment and chemical addition equipment, Main Building, Oakwood Beach Wastewater Resource Recovery Facility, 751 Mill Road, Staten Island","Staten Island","DEP",,"Public","Building systems & Modifications","Installation of specific elements","Approved","1",
"2021-11-15T00:00:00.000","21474","Construction of a prototypical comfort station, South Park, Freshkills Park, Arthur Kill Road, Woodrow Road, Arden Avenue, and the West Shore Expressway, Staten Island","Staten Island","DPR",,"Public","Architecture","Construction","Commented",,
"2021-11-15T00:00:00.000","22506","Construction of an education building, Queens Botanical Garden, 43-50 Main Street, Elder Avenue between 134th Street and 136th Street, Flushing, Queens","Queens","DDC","DPR/DCLA","Public","Architecture","Construction","Approved","1",
"2021-11-15T00:00:00.000","21121","Installation of rooftop mechanical equipment, louvers, and doors, Bellevue Men's Shelter, 400 East 30th Street, Manhattan","Manhattan","DDC",,"Public","Building systems & Modifications","Installation of specific elements","Commented",,
"2021-11-15T00:00:00.000","21131","Reconstruction of the shoreline, Underhill Avenue, Harding Park, and the Bronx River, Bronx","Bronx","DPR",,"Public","Landscape Architecture","Reconstruction","Commented",,
"2021-11-15T00:00:00.000","21146","Construction of Oyster Bay outlook, Sunset Cove Park, Jamaica Bay and Cross Bay Boulevard, Broad Channel, Queens","Queens","DPR",,"Public","Landscape Architecture","Construction","Commented",,
"2021-11-15T00:00:00.000","18200","Construction of an adult fitness area and adjacent site work, Colucci Park, Hutchinson River Parkway between Wilkinson Avenue and East 196th Street, Bronx","Bronx","DPR",,"Public","Landscape Architecture","Construction","Commented",,
"2021-11-15T00:00:00.000","20662","Construction of the Edenwald YMCA facility and adjacent site work, Christopher School Facility, 1250 East 229th Street at Schieffelin Place, Bronx","Bronx","EDC",,"Public and Private","Architecture","Construction","Commented",,
"2021-11-15T00:00:00.000","20933","Installation of a fuel tank access hatch and ventilation equipment, Engine Company 209/Ladder Company 102, 850 Bedford Avenue, Brooklyn","Brooklyn","DDC","FDNY","Public","Building systems & Modifications","Installation of specific elements","Commented",,
"2021-11-15T00:00:00.000","20990","Reconstruction of Bay Terrace Playground, adjacent to P.S. 169, 23rd Avenue between Bell Boulevard and 212th Street, Bayside, Queens","Queens","DPR",,"Public","Landscape Architecture","Reconstruction","Commented",,
"2021-11-15T00:00:00.000","22520","Construction of a comfort station, Lower Concourse Park, East 144th Street, East 146th Street, and the Harlem River, Bronx","Bronx","EDC","DPR","Public","Architecture","Construction","Commented",,
"2021-11-15T00:00:00.000","21226","Installation of manholes, vent pipe, and overfill signage, Staten Island District 2 Garage, 2500 Richmond Avenue, Staten Island","Staten Island","DDC",,"Public","Building systems & Modifications","Installation of specific elements","Commented",,
"2021-11-15T00:00:00.000","22508","Construction of an adult fitness area, Classic Playground, Van Cortlandt Park, Van Cortlandt Park South between Orloff Avenue and Gouverneur Avenues, Bronx","Bronx","DPR",,"Public","Landscape Architecture","Construction","Approved","1",
"2021-11-15T00:00:00.000","15648","Construction of a plaza, East 25th Street between Lexington Avenue and Third Avenue, Manhattan","Manhattan","DDC","DOT","Public","Landscape Architecture","Construction","Commented",,
"2021-11-15T00:00:00.000","16650","Installation of rooftop equipment, Windsor Terrace Branch Library, Brooklyn Public Library, 160 East 5th Street, Brooklyn","Brooklyn","DDC",,"Public","Building systems & Modifications","Installation of specific elements","Commented",,
"2021-11-15T00:00:00.000","16677","Installation of rooftop exhaust and HVAC equipment, West Bronx Recreation Center, Jesup Avenue and West 172nd Street, Bronx","Bronx","DPR",,"Public and Private","Building systems & Modifications","Installation of specific elements","Commented",,
"2021-11-15T00:00:00.000","17077","Construction of an NYPD Bomb Squad building, 100A Rodman Neck Path, Pelham Bay Park, Bronx","Bronx","DDC",,"Public","Architecture","Construction","Commented",,
"2021-11-15T00:00:00.000","22521","Installation of interpretive signage, Lower Concourse Park, East 144th Street, East 146th Street and the Harlem River, Bronx","Bronx","EDC","DPR","Public","Signage","Installation of specific elements","Commented",,
"2021-11-15T00:00:00.000","17772","Reconstruction of the Clearview Pumping Station, Clearview Expressway exit ramp, Roe Place and the Cross Island Parkway service road, Queens","Queens","DEP",,"Public","Architecture","Reconstruction","Commented",,
"2021-10-18T00:00:00.000","20958","Installation of signage, West Thames Pedestrian Bridge over Route 9A, West Street between West Thames Street and Joseph P. Ward Street, Manhattan","Manhattan","EDC","DOT","Public","Signage","Installation of specific elements","Commented",,
"2021-10-18T00:00:00.000","21540","Installation of rooftop mechanical equipment and signage (Dave & Buster's), 625 Atlantic Avenue, Brooklyn","Brooklyn","EDC",,"Private","Building systems & Modifications","Installation of specific elements","Commented",,
"2021-10-18T00:00:00.000","20697","Reconstruction of the Studio Museum in Harlem, 144 West 125th Street, Manhattan","Manhattan","DCLA",,"Public and Private","Architecture","Reconstruction","Commented",,
"2021-10-18T00:00:00.000","20723","Construction of an adult fitness area, Frederick Cabell Park (Cambria Heights Playground), Francis Lewis Boulevard between 120th Avenue and 121st Avenue, Cambria Heights, Queens","Queens","DPR",,"Public","Landscape Architecture","Construction","Commented",,
"2021-10-18T00:00:00.000","21551","Installation of Möbiusky by Eduardo Coimbra, Bronx Animal Care Center, 2050 Bartow Avenue at Co-Op City Boulevard, Bronx","Bronx","DCLA%","DDC/DOHMH","Public","Artwork","Installation of specific elements","Commented",,
"2021-10-18T00:00:00.000","20520","Installation of a prototypical newsstand, 1328 2nd Avenue, northeast corner of 2nd Avenue and East 70th Street, Manhattan","Manhattan","DCA","DOT","Private","Newsstand","Installation of specific elements","Commented",,
"2021-10-18T00:00:00.000","21610","Reconstruction of a fueling station, 26th Precinct Police Station, 520 West 126th Street, Manhattan","Manhattan","DDC",,"Public","Building systems & Modifications","Reconstruction","Commented",,
"2021-10-18T00:00:00.000","15646","Installation of streetscape improvements, Phase II, Tillary Street between Clinton Street and Prince Street, and Cadman Plaza East between Red Cross Place and Tillary Street, Brooklyn","Brooklyn","DDC","DOT/DPR","Public","Landscape Architecture","Installation of specific elements","Commented",,
"2021-10-18T00:00:00.000","16469","Construction of a wetland and a parking lot, Old Route 22 at Kaysal Court, Town of North Castle, Westchester County","Upstate","DEP",,"Public","Landscape Architecture","Construction","Commented",,
"2021-10-18T00:00:00.000","16536","Reconstruction of a floating dock, Whale Creek Canal, Newtown Creek, Brooklyn","Brooklyn","DEP",,"Public","Architecture","Reconstruction","Commented",,
"2021-10-18T00:00:00.000","12933","Reconstruction of a portion of West Thames Park, including the basketball courts and adjacent site work, Albany Street, West Street, West Thames Street and South End Avenue, Manhattan","Manhattan","EDC",,"Public","Landscape Architecture","Reconstruction","Commented",,
"2021-10-18T00:00:00.000","NULL","Reconstruction of a fueling station, 48th Police Precinct, 450 Cross Bronx Expressway, Bronx","Bronx","DDC","NYPD","Public","Building systems & Modifications","Reconstruction","Commented",,
"2021-10-18T00:00:00.000","22491","Reconstruction of the East 14th Street Pedestrian Bridge over the Belt Parkway, between Shore Parkway and Voorhies Avenue, Brooklyn","Brooklyn","DOT",,"Public","Bridge","Reconstruction","Commented",,
"2021-10-18T00:00:00.000","8936","Installation of streetscape improvements, Center Street between Arthur Kill Road and St. Patrick's Place and Tysen Court and Court Place between Clarke Avenue and Richmond Road, Historic Richmond Town, Staten Island","Staten Island","DDC","DPR/DCLA","Public","Landscape Architecture","Installation of specific elements","Commented",,
"2021-10-18T00:00:00.000","NULL","Installation of fuel tanks and vent pipes, Brooklyn Repair Yard, 9023 Avenue D, Brooklyn","Brooklyn","DDC","DEP","Public","Building systems & Modifications","Installation of specific elements","Commented",,
"2021-10-18T00:00:00.000","22490","Design of a master plan for the reconstruction of Union Square Park, between Union Square East, Union Square West, East 14th Street, and East 17th Street, Manhattan","Manhattan","DOT","DPR","Public","Landscape Architecture","Master plan/Prototype","Withdrawn",,
"2021-10-18T00:00:00.000","NULL","Installation of manholes, vent pipe, and overfill signage,  DSNY Brooklyn 6 Garage, 127th Second Avenue, Brooklyn","Brooklyn","DDC",,"Public","Building systems & Modifications","Installation of specific elements","Commented",,
"2021-10-18T00:00:00.000","12226","Reconstruction of the Richmond Terrace wetlands, including the construction of a pier and the installation of streetscape improvements, Richmond Terrace between Van Pelt Street and Van Name Street, Staten Island","Staten Island","DPR","DOT","Public","Landscape Architecture","Reconstruction","Commented",,
"2021-10-18T00:00:00.000","NULL","Reconstruction of a fueling station, 44th Police Precinct, 2 East 169th Street, Bronx","Bronx","DDC","NYPD","Public","Building systems & Modifications","Reconstruction","Commented",,
"2021-10-18T00:00:00.000","12408","Construction of the West Thames Pedestrian Bridge over Route 9A, Manhattan","Manhattan","EDC","DOT","Public","Bridge","Construction","Commented",,
"2021-10-18T00:00:00.000","NULL","Reconstruction of a fueling station, Brooklyn Botanical Garden, 1008 Washington Avenue, Brooklyn","Brooklyn","DDC","DPR/DCLA","Public and Private","Building systems & Modifications","Reconstruction","Commented",,
"2021-10-18T00:00:00.000","17007","Installation of two exhaust fans, 4409 Park Avenue, Bronx","Bronx","DDC","DOT","Public","Building systems & Modifications","Installation of specific elements","Commented",,
"2021-10-18T00:00:00.000","22489","Reconstruction of the esplanade and adjacent site work (Lower Manhattan Coastal Resiliency), The Battery, Battery Place, State Street, Peter Minuit Plaza, and the Upper New York Bay, Manhattan","Manhattan","EDC","DPR","Public","Distinctive sidewalks","Reconstruction","Commented",,
"2021-10-18T00:00:00.000","22484","Installation of K-159 (2010) by Frank Stella, New York Aquarium, 603 Surf Avenue at West 8th Street, Brooklyn","Brooklyn","DCLA","DPR","Public and Private","Artwork","Installation of specific elements","Commented",,
"2021-10-18T00:00:00.000","22485","Construction of Engine Company 268/Ladder Company 137, 116-11 Beach Channel Drive, Rockaway Park, Queens","Queens","DDC","FDNY","Public","Architecture","Construction","Commented",,
"2021-10-18T00:00:00.000","22483","Construction of a garage, Bronx Districts 9/10/11, 800-850 Zerega Avenue, Bronx","Bronx","DSNY",,"Public","Architecture","Construction","Found Incomplete",,
"2021-10-18T00:00:00.000","22486","Reconstruction of a portion of Michaelis-Bayswater Park, Bay 32nd Street, Beach Channel Drive, Beach 35th Street, and Norton Avenue, Far Rockaway, Queens","Queens","DPR",,"Public","Landscape Architecture","Reconstruction","Commented",,
"2021-10-18T00:00:00.000","8058","Construction of a holding pool enclosure, New York Aquarium, Surf Avenue between West Fifth Street and West Eighth Street, Brooklyn","Brooklyn","DCLA","DPR","Public and Private","Building systems & Modifications","Construction","Commented",,
"2021-10-18T00:00:00.000","22480","Reconstruction of a roof, Engine Company 325, 41-24 51st Street, Woodside, Queens","Queens","FDNY",,"Public","Architecture","Reconstruction","Approved","1",
"2021-10-18T00:00:00.000","22481","Reconstruction of the Baptist Church Road Bridge over Hunter Brook, Baptist Church Road between Croton Avenue and Hunterbrook Road, Town of Yorktown, Westchester County","Upstate","DEP",,"Public","Bridge","Reconstruction","Approved","1",
"2021-10-18T00:00:00.000","22487","Construction of the Bronx Animal Care Center, 2050 Bartow Avenue at Co-Op City Boulevard, Bronx","Bronx","DDC","DOHMH","Public and Private","Architecture","Construction","Commented",,
"2021-10-18T00:00:00.000","8344","Construction of Gateway Park and installation of streetscape improvements, Van Wyck service road, 94th Avenue, 95th Avenue, 150th Street, Queens","Queens","EDC",,"Public","Landscape Architecture","Construction","Commented",,
"2021-10-18T00:00:00.000","22482","Long term loan of Thomas Jefferson (1833) by Pierre-Jean David (David D'Angers), City Council Chamber, City Hall to the New-York Historical Society, 170 Central Park West, Manhattan","Manhattan","DCAS",,"Public","Artwork","Loan","Approved with conditions","1",
"2021-10-18T00:00:00.000","22068","Design of the Downtown Brooklyn and Fulton Mall streetscape master plan (Public Realm Action Plan), Willoughby Street, Adams Street, Boerum Place, Schermerhorn Street, Flatbush Avenue, Atlantic Avenue at the Barclays Center, and University Place, Brooklyn","Brooklyn","DOT",,"Public and Private","Landscape Architecture","Master plan/Prototype","Commented",,
"2021-10-18T00:00:00.000","22477","Installation of metal panels, rooftop mechanical unit, and signage (Target and CVS Pharmacy), 700 Exterior Street, Bronx","Bronx","EDC",,"Private","Building systems & Modifications","Installation of specific elements","Approved","1",
"2021-10-18T00:00:00.000","22478","Installation of rooftop mechanical equipment, 77th Precinct Annex, 653 Grand Avenue, Brooklyn","Brooklyn","DDC",,"Public","Building systems & Modifications","Installation of specific elements","Approved","1",
"2021-10-18T00:00:00.000","8614","Construction of the Hunters Point Community Library, Queens West Development, Parcel 8, 4-56 47th Road, Queens","Queens","DDC",,"Public","Architecture","Construction","Commented",,
"2021-10-18T00:00:00.000","22488","Installation of security bollards and a distinctive sidewalk, 240 Greenwich Street, Manhattan","Manhattan","DOT",,"Public","Landscape Architecture","Installation of specific elements","Commented",,
"2021-10-18T00:00:00.000","17461","Installation of rooftop HVAC equipment, Richmond Hill Community Library, 118-14 Hillside Avenue, Richmond Hill, Queens","Queens","QL",,"Public","Building systems & Modifications","Installation of specific elements","Commented",,
"2021-10-18T00:00:00.000","22479","Construction of a fenced-in area, including an ADA lift and planters, 309 East 119th Street, Manhattan","Manhattan","DOT",,"Public","Landscape Architecture","Construction","Approved","1",
"2021-10-18T00:00:00.000","22470","Reconstruction of Daniel M. O’Connell Playground, 196th Street, 113th Avenue, and 197th Street, St. Albans, Queens","Queens","DPR",,"Public","Landscape Architecture","Reconstruction","Approved","1",
"2021-10-18T00:00:00.000","22471","Reconstruction of Tide Gate Bridge over Flushing Creek and reconstruction of a control house, Meridian Road, Avenue of Commerce, Avenue of Progress, and Avenue of Enterprise, Flushing Meadows Corona Park, Corona, Queens","Queens","DDC","DPR/DOT","Public","Bridge","Reconstruction","Approved","1",
"2021-10-18T00:00:00.000","22472","Installation of an ADA ramp and adjacent site work, 80 Centre Street, Manhattan","Manhattan","DDC","DOT","Public","Landscape Architecture","Installation of specific elements","Approved","1",
"2021-10-18T00:00:00.000","22469","Reconstruction of a playground, Frederick Cabell Park (Cambria Heights Playground), Francis Lewis Boulevard and 121st Avenue, Cambria Heights, Queens","Queens","DPR",,"Public","Landscape Architecture","Reconstruction","Approved","1",
"2021-10-18T00:00:00.000","22466","Installation of a synthetic turf and adjacent site work, Bennett Park, Fort Washington Avenue, West 183rd Street, Pinehurst Avenue, and West 185th Street, Manhattan","Manhattan","DPR",,"Public","Landscape Architecture","Installation of specific elements","Approved","1",
"2021-10-18T00:00:00.000","22467","Reconstruction of a playground, John J. Carty Park, Fort Hamilton Expressway between 95th Street and 97th Street, Brooklyn","Brooklyn","DPR",,"Public","Landscape Architecture","Reconstruction","Approved","1",
"2021-10-18T00:00:00.000","22473","Reconstruction of a playground, Linden Park, Van Siclen Avenue and Stanley Avenue, Brooklyn","Brooklyn","DPR",,"Public","Landscape Architecture","Reconstruction","Approved","1",
"2021-10-18T00:00:00.000","22468","Construction of Thursby Basin Park, Elizabeth Road, Beach 63rd Street, Thursby Avenue, and Sommerville Basin, Arverne, Queens","Queens","DPR",,"Public","Landscape Architecture","Construction","Approved","1",
"2021-10-18T00:00:00.000","22464","Conservation of River That Flows Two Ways (2000) by Wopo Holup, The Battery (formerly Battery Park), south of State Street and Battery Place, Manhattan","Manhattan","EDC","DPR","Public","Artwork","Conservation","Commented",,
"2021-10-18T00:00:00.000","22465","Reconstruction of the Coney Island Boardwalk, between West 24th Street and West 27th Street, Brooklyn","Brooklyn","DPR",,"Public","Landscape Architecture","Reconstruction","Commented",,
"2021-10-18T00:00:00.000","22474","Reconstruction of a portion of Linden Park, adjacent to J.H.S. 166, Van Siclen Avenue and Stanley Avenue, Brooklyn","Brooklyn","DPR",,"Public","Landscape Architecture","Reconstruction","Approved","1",
"2021-10-18T00:00:00.000","22475","Construction of an open space area for animal statues, Flushing Meadows Corona Park, Corona, Queens","Queens","DPR",,"Public","Landscape Architecture","Construction","Approved","1",
"2021-10-18T00:00:00.000","22476","Installation of rooftop HVAC equipment, Garage Building, 1801 Richmond Terrace, Port Richmond Wastewater Resource Recovery Facility, Staten Island","Staten Island","DEP",,"Public","Building systems & Modifications","Installation of specific elements","Approved","1",
"2021-10-18T00:00:00.000","22449","Installation of The Phoenix Ladder by Shellyne Rodriguez, Grand Concourse Boulevard, Grand Concourse Service Road, Morris Avenue, and Henwood Place, Bronx","Bronx","DCLA%","DDC/DOT","Public","Artwork","Installation of specific elements","Approved with conditions","2",
"2021-10-18T00:00:00.000","22447","Reconstruction of the Passerelle bridge and plaza, Flushing Meadows Corona Park, Roosevelt Avenue and Meridian Road, Corona, Queens","Queens","DPR","DOT","Public","Bridge","Reconstruction","Commented",,
"2021-10-18T00:00:00.000","22448","Construction of an office building, boat lift dock, and adjacent site work, World’s Fair Marina, Flushing Bay Promenade and Marina Road, Flushing Meadows Corona Park, Corona Queens","Queens","DPR",,"Public and Private","Architecture","Construction","Approved","1",
"2021-10-18T00:00:00.000","22450","Design of a prototypical streetscape toolkit as part of the Downtown Brooklyn and Fulton Mall streetscape master plan, Brooklyn","Brooklyn","DOT",,"Public and Private","Street furniture","Master plan/Prototype","Commented",,
"2021-10-18T00:00:00.000","22400","Construction of a streetscape and plazas, 126th Street and Roosevelt Avenue, Willets Point, Corona, Queens","Queens","EDC",,"Public and Private","Landscape Architecture","Construction","Commented",,
"2021-10-18T00:00:00.000","22404","Installation of The Feeling is Mutual by Justin Valdes, Arverne Community Library, 312 Beach 54th Street, Arverne, Queens","Queens","DCLA%","DDC/QL","Public","Artwork","Installation of specific elements","Commented",,
"2021-10-18T00:00:00.000","22391","Rehabilitation of the Hammonds Cove Marina, 140 Reynolds Avenue, Bronx","Bronx","DPR",,"Public and Private","Landscape Architecture","Rehabilitation","Commented",,
"2021-10-18T00:00:00.000","22434","Design of prototypical public communications structures (Link5G) for installation citywide","Citywide","DoITT",,"Public and Private","Street furniture","Master plan/Prototype","Commented",,
"2021-10-18T00:00:00.000","22453","Construction of a distinctive sidewalk as part of the Downtown Brooklyn and Fulton Mall streetscape master plan, 9 DeKalb Avenue, Flatbush Avenue, DeKalb Avenue, and Fleet Street, Brooklyn","Brooklyn","DOT",,"Public and Private","Distinctive sidewalks","Construction","Commented",,
"2021-10-18T00:00:00.000","22369","Installation of Flexus by Grimanesa Amorós, Harper Street Yard, 30-01 Harper Street, Corona, Queens","Queens","DCLA%","DDC/DOT","Public","Artwork","Installation of specific elements","Withdrawn",,
"2021-10-18T00:00:00.000","22437","Construction of a dog run, Riverside Park, Riverside Drive at West 142nd Street, Manhattan","Manhattan","DPR",,"Public","Landscape Architecture","Construction","Approved","2",
