"extract_run_date","randomized_id","ccrb_received_year","days_between_incident_date","case_type","complaint_received_place","complaint_received_mode","borough_of_incident","patrol_borough_of_incident","reason_for_initial_contact"
"2018-05-25T00:00:00.000","755","2000","6","CCRB","CCRB","Call Processing System","Brooklyn","Brooklyn South","Moving violation"
"2018-05-25T00:00:00.000","756","2000","4","OCD","CCRB","Phone","Bronx","Bronx","Report of other crime"
"2018-05-25T00:00:00.000","757","2000","1","CCRB","Precinct","Phone","Manhattan","Manhattan South","C/V telephoned PCT"
"2018-05-25T00:00:00.000","758","2000","2","OCD","CCRB","Phone","Bronx","Bronx","Moving violation"
"2018-05-25T00:00:00.000","759","2000","2","CCRB","CCRB","Mail","Bronx","Bronx","C/V intervened on behalf of/observed encounter w/3rd party"
"2018-05-25T00:00:00.000","760","2000","41","CCRB","CCRB","Mail","Brooklyn","Brooklyn North","Traffic accident"
"2018-05-25T00:00:00.000","761","2000","0","OCD","Precinct","In-person","Queens","Queens North","Traffic accident"
"2018-05-25T00:00:00.000","762","2000","0","OCD","Precinct","In-person","Manhattan","Manhattan South","Parking violation"
"2018-05-25T00:00:00.000","763","2000","3","CCRB","IAB","Phone","Queens","Queens North","Report-dispute"
"2018-05-25T00:00:00.000","764","2000","3","OCD","Precinct","In-person","Queens","Queens South","Moving violation"
"2018-05-25T00:00:00.000","765","2000","11","OCD","IAB","Phone",,"Other","C/V telephoned PCT"
"2018-05-25T00:00:00.000","766","2000","5","OCD","CCRB","Call Processing System","Staten Island","Staten Island","C/V telephoned PCT"
"2018-05-25T00:00:00.000","767","2000","0","CCRB","Precinct","In-person","Bronx","Bronx","Report-possession/sale of narcotics"
"2018-05-25T00:00:00.000","768","2000","20","CCRB","IAB","Phone","Brooklyn","Brooklyn North","Report-domestic dispute"
"2018-05-25T00:00:00.000","769","2000","3","OCD","CCRB","Phone","Bronx","Bronx","Parking violation"
"2018-05-25T00:00:00.000","770","2000","7","CCRB","IAB","Phone","Queens","Queens South","PD suspected C/V of violation/crime - auto"
"2018-05-25T00:00:00.000","771","2000","7","CCRB","IAB","Phone","Manhattan","Manhattan North","Execution of search warrant"
"2018-05-25T00:00:00.000","772","2000","74","OCD","CCRB","Phone","Brooklyn","Brooklyn South","PD suspected C/V of violation/crime - street"
"2018-05-25T00:00:00.000","773","2000","0","CCRB","CCRB","Phone","Bronx","Bronx","Other"
"2018-05-25T00:00:00.000","774","2000","3","OCD","CCRB","Call Processing System","Brooklyn","Brooklyn South","Other"
"2018-05-25T00:00:00.000","775","2000","2","CCRB","CCRB","Phone","Bronx","Bronx","Other"
"2018-05-25T00:00:00.000","776","2000","4","OCD","CCRB","Phone","Queens","Queens North",
"2018-05-25T00:00:00.000","777","2000","1","OCD","Other NYPD unit","Phone","Bronx","Bronx","Report-dispute"
"2018-05-25T00:00:00.000","778","2000","1","OCD","Precinct","In-person","Queens","Queens North","Other"
"2018-05-25T00:00:00.000","779","2000","1","CCRB","CCRB","Phone","Queens","Queens South","Other"
"2018-05-25T00:00:00.000","780","2000","0","REFERRAL","CCRB","Call Processing System","Queens","Other",
"2018-05-25T00:00:00.000","781","2000","20","CCRB","IAB","Mail","Brooklyn","Brooklyn South","Other"
"2018-05-25T00:00:00.000","782","2000","0","CCRB","Precinct","Phone","Brooklyn","Brooklyn North","Other"
"2018-05-25T00:00:00.000","783","2000","240","IAB","CCRB","Mail","Bronx","Bronx","Other"
"2018-05-25T00:00:00.000","784","2000","44","OCD","CCRB","Phone","Queens","Queens South","Report-dispute"
"2018-05-25T00:00:00.000","785","2000","1","CCRB","Precinct","Phone","Bronx","Bronx","Other"
"2018-05-25T00:00:00.000","786","2000","45","CCRB","Precinct","In-person","Queens","Queens South","Other"
"2018-05-25T00:00:00.000","787","2000","13","CCRB","Other NYPD unit","In-person","Queens","Queens South","Execution of search warrant"
"2018-05-25T00:00:00.000","788","2000","12","CCRB","IAB","Phone","Manhattan","Manhattan South","Other"
"2018-05-25T00:00:00.000","789","2000","0","CCRB","Precinct","Phone","Brooklyn","Brooklyn North","PD suspected C/V of violation/crime - street"
"2018-05-25T00:00:00.000","790","2000","48","OCD","IAB","Mail","Manhattan","Manhattan South","Other"
"2018-05-25T00:00:00.000","791","2000","11","CCRB","IAB","Phone","Brooklyn","Brooklyn North","Report-possession/sale of narcotics"
"2018-05-25T00:00:00.000","792","2000","5","CCRB","IAB","Mail","Bronx","Bronx","Other"
"2018-05-25T00:00:00.000","793","2000","1","OCD","CCRB","Call Processing System","Manhattan","Manhattan North","Parking violation"
"2018-05-25T00:00:00.000","794","2000","6","CCRB","Precinct","In-person","Manhattan","Manhattan South",
"2018-05-25T00:00:00.000","795","2000","61","IAB","CCRB","In-person",,"Other",
"2018-05-25T00:00:00.000","796","2000","2","OCD","CCRB","Phone","Manhattan","Manhattan North","C/V telephoned PCT"
"2018-05-25T00:00:00.000","797","2000","6","OCD","Precinct","In-person","Queens","Queens South",
"2018-05-25T00:00:00.000","798","2000","1","CCRB","Precinct","In-person","Queens","Queens North","Report-noise/disturbance"
"2018-05-25T00:00:00.000","799","2000","13","OCD","IAB","Phone","Manhattan","Manhattan South",
"2018-05-25T00:00:00.000","800","2000","2","CCRB","CCRB","Phone","Brooklyn","Brooklyn North","Other"
"2018-05-25T00:00:00.000","801","2000","4","OCD","CCRB","Phone","Manhattan","Manhattan North","Parking violation"
"2018-05-25T00:00:00.000","802","2000","0","OCD","Precinct","Phone","Queens","Queens South",
"2018-05-25T00:00:00.000","803","2000","10","CCRB","IAB","Phone","Bronx","Bronx","PD suspected C/V of violation/crime - street"
"2018-05-25T00:00:00.000","804","2000","1","REFERRAL","Precinct","Phone","Manhattan","Manhattan South",
"2018-05-25T00:00:00.000","805","2000","2","OCD","CCRB","Phone","Brooklyn","Brooklyn South",
"2018-05-25T00:00:00.000","806","2000","7","OCD","Precinct","Phone","Manhattan","Manhattan South",
"2018-05-25T00:00:00.000","807","2000","0","CCRB","CCRB","Call Processing System","Brooklyn","Brooklyn South","PD suspected C/V of violation/crime - bldg"
"2018-05-25T00:00:00.000","808","2000","18","CCRB","IAB","Mail","Queens","Queens North","PD suspected C/V of violation/crime - street"
"2018-05-25T00:00:00.000","809","2000","9","CCRB","CCRB","In-person","Queens","Queens North",
"2018-05-25T00:00:00.000","810","2000","13","CCRB","IAB","Mail","Bronx","Bronx","Other"
"2018-05-25T00:00:00.000","811","2000","13","CCRB","IAB","Phone","Bronx","Bronx","PD suspected C/V of violation/crime - street"
"2018-05-25T00:00:00.000","812","2000","0","OCD","CCRB","Phone","Queens","Queens South","Report-dispute"
"2018-05-25T00:00:00.000","813","2000","14","OCD","IAB","Phone","Manhattan","Manhattan North",
"2018-05-25T00:00:00.000","814","2000","1","CCRB","CCRB","Phone","Manhattan","Manhattan North","Other"
"2018-05-25T00:00:00.000","815","2000","1","OCD","CCRB","Phone","Queens","Queens North","C/V telephoned PCT"
"2018-05-25T00:00:00.000","816","2000","3","OCD","CCRB","Phone","Queens","Queens North","Report-noise/disturbance"
"2018-05-25T00:00:00.000","817","2000","9","CCRB","IAB","Phone","Bronx","Bronx",
"2018-05-25T00:00:00.000","818","2000","12","CCRB","IAB","Phone","Brooklyn","Brooklyn South","C/V intervened on behalf of/observed encounter w/3rd party"
"2018-05-25T00:00:00.000","819","2000","6","OCD","Precinct","Phone","Manhattan","Manhattan North","Parking violation"
"2018-05-25T00:00:00.000","820","2000","5","OCD","Precinct","In-person","Bronx","Bronx","Moving violation"
"2018-05-25T00:00:00.000","821","2000","16","CCRB","IAB","Phone","Manhattan","Manhattan South","Other"
"2018-05-25T00:00:00.000","822","2000","0","OCD","CCRB","Phone","Queens","Queens South","Report of other crime"
"2018-05-25T00:00:00.000","823","2000","11","CCRB","IAB","Phone","Brooklyn","Brooklyn South","Execution of search warrant"
"2018-05-25T00:00:00.000","824","2000","0","OCD","CCRB","Phone","Queens","Queens South","C/V at PCT to file complaint of crime"
"2018-05-25T00:00:00.000","825","2000","3","OCD","CCRB","Phone","Queens","Queens North","C/V at PCT to obtain information"
"2018-05-25T00:00:00.000","826","2000","0","OCD","CCRB","Phone","Bronx","Bronx",
"2018-05-25T00:00:00.000","827","2000","0","CCRB","CCRB","Phone","Bronx","Bronx","Execution of arrest/bench warrant"
"2018-05-25T00:00:00.000","828","2000","16","CCRB","IAB","Phone","Manhattan","Manhattan North",
"2018-05-25T00:00:00.000","829","2000","10","OCD","IAB","Phone","Manhattan","Brooklyn South","Moving violation"
"2018-05-25T00:00:00.000","830","2000","9","OCD","CCRB","In-person","Brooklyn","Brooklyn South",
"2018-05-25T00:00:00.000","831","2000","13","OCD","CCRB","Phone","Brooklyn","Brooklyn South","Traffic accident"
"2018-05-25T00:00:00.000","832","2000","4","CCRB","CCRB","Call Processing System","Bronx","Other","Report-dispute"
"2018-05-25T00:00:00.000","833","2000","15","CCRB","IAB","Phone","Brooklyn","Brooklyn North",
"2018-05-25T00:00:00.000","834","2000","0","CCRB","Precinct","In-person","Manhattan","Manhattan North","Other"
"2018-05-25T00:00:00.000","835","2000","0","OCD","CCRB","Phone","Brooklyn","Brooklyn North","Parking violation"
"2018-05-25T00:00:00.000","836","2000","13","CCRB","IAB","Phone","Queens","Queens South",
"2018-05-25T00:00:00.000","837","2000","3","OCD","CCRB","Call Processing System","Brooklyn","Brooklyn South",
"2018-05-25T00:00:00.000","838","2000","0","CCRB","Other City agency","Phone","Queens","Queens South","C/V at PCT to obtain information"
"2018-05-25T00:00:00.000","839","2000","4","OCD","IAB","Mail","Queens","Queens South","Other"
"2018-05-25T00:00:00.000","840","2000","14","CCRB","IAB","Phone","Manhattan","Manhattan North","Other"
"2018-05-25T00:00:00.000","841","2000","33","REFERRAL","CCRB","On-line website","Manhattan","Manhattan North","PD suspected C/V of violation/crime - bldg"
"2018-05-25T00:00:00.000","842","2000","11","CCRB","IAB","Phone","Manhattan","Manhattan North","Execution of arrest/bench warrant"
"2018-05-25T00:00:00.000","843","2000","9","CCRB","IAB","Phone","Bronx","Bronx",
"2018-05-25T00:00:00.000","844","2000","12","CCRB","IAB","Phone","Staten Island","Staten Island","Report-domestic dispute"
"2018-05-25T00:00:00.000","845","2000","12","OCD","IAB","Mail","Brooklyn","Brooklyn South","C/V telephoned PCT"
"2018-05-25T00:00:00.000","846","2000","19","OCD","Precinct","In-person","Bronx","Bronx",
"2018-05-25T00:00:00.000","847","2000","12","OCD","IAB","Phone","Brooklyn","Queens North",
"2018-05-25T00:00:00.000","848","2000","145","CCRB","IAB","Mail","Manhattan","Other","Other"
"2018-05-25T00:00:00.000","849","2000","0","CCRB","CCRB","Phone","Brooklyn","Brooklyn North","Execution of arrest/bench warrant"
"2018-05-25T00:00:00.000","850","2000","1","CCRB","CCRB","Phone","Brooklyn","Other","Other"
"2018-05-25T00:00:00.000","851","2000","1321","OCD","CCRB","Phone","Queens","Queens South","Report of other crime"
"2018-05-25T00:00:00.000","852","2000","11","CCRB","IAB","Phone","Brooklyn","Brooklyn North","Other"
"2018-05-25T00:00:00.000","853","2000","32","CCRB","CCRB","In-person","Staten Island","Staten Island","Other"
"2018-05-25T00:00:00.000","854","2000","0","OCD","CCRB","Phone","Manhattan","Manhattan North",
"2018-05-25T00:00:00.000","855","2000","9","OCD","Precinct","Phone","Manhattan","Manhattan North",
"2018-05-25T00:00:00.000","856","2000","0","CCRB","Precinct","In-person","Queens","Queens South",
"2018-05-25T00:00:00.000","857","2000","19","CCRB","IAB","Mail","Bronx","Bronx",
"2018-05-25T00:00:00.000","858","2000","0","OCD","CCRB","Phone","Brooklyn","Brooklyn North","Report-noise/disturbance"
"2018-05-25T00:00:00.000","859","2000","0","OCD","CCRB","Phone","Brooklyn","Brooklyn North","C/V telephoned PCT"
"2018-05-25T00:00:00.000","860","2000","1","CCRB","CCRB","Phone","Manhattan","Manhattan South","Other"
"2018-05-25T00:00:00.000","861","2000","1","CCRB","CCRB","Phone","Manhattan","Other","Other"
"2018-05-25T00:00:00.000","862","2000","3","OCD","CCRB","Call Processing System","Brooklyn","Brooklyn South","Other"
"2018-05-25T00:00:00.000","863","2000","1","OCD","CCRB","Phone","Queens","Queens North",
"2018-05-25T00:00:00.000","864","2000","8","CCRB","IAB","Mail","Manhattan","Manhattan North","Other"
"2018-05-25T00:00:00.000","865","2000","0","REFERRAL","CCRB","Phone","Bronx","Bronx","Other"
"2018-05-25T00:00:00.000","866","2000","97","CCRB","Other NYPD unit","Mail","Queens","Queens North","Other"
"2018-05-25T00:00:00.000","867","2000","0","OCD","Precinct","Phone","Brooklyn","Brooklyn North","PD suspected C/V of violation/crime - street"
"2018-05-25T00:00:00.000","868","2000","4","CCRB","CCRB","Phone","Brooklyn","Brooklyn North","PD suspected C/V of violation/crime - street"
"2018-05-25T00:00:00.000","869","2000","0","OCD","Police Commissioner's Office","In-person","Bronx","Bronx","Other"
"2018-05-25T00:00:00.000","870","2000","10","CCRB","Precinct","In-person","Manhattan","Manhattan South","Other"
"2018-05-25T00:00:00.000","871","2000","1","CCRB","Precinct","In-person","Manhattan","Manhattan North",
"2018-05-25T00:00:00.000","872","2000","1","CCRB","IAB","Phone","Bronx","Bronx","EDP aided case"
"2018-05-25T00:00:00.000","873","2000","0","OCD","CCRB","Phone","Bronx","Bronx","C/V telephoned PCT"
"2018-05-25T00:00:00.000","874","2000","4","OCD","CCRB","Call Processing System","Manhattan","Manhattan North","Report-dispute"
"2018-05-25T00:00:00.000","875","2000","4","OCD","Precinct","Phone","Queens","Queens North","Other"
"2018-05-25T00:00:00.000","876","2000","17","CCRB","CCRB","Mail","Queens","Queens South","Traffic accident"
"2018-05-25T00:00:00.000","877","2000","5","CCRB","CCRB","Phone","Bronx","Bronx","Report-possession/sale of narcotics"
"2018-05-25T00:00:00.000","878","2000","14","CCRB","IAB","Phone","Staten Island","Staten Island","Other"
"2018-05-25T00:00:00.000","879","2000","16","OCD","Precinct","In-person","Queens","Queens North",
"2018-05-25T00:00:00.000","880","2000","2","CCRB","CCRB","Call Processing System","Brooklyn","Brooklyn North","Other"
"2018-05-25T00:00:00.000","881","2000","1","CCRB","Precinct","Call Processing System","Manhattan","Manhattan North","PD suspected C/V of violation/crime - street"
"2018-05-25T00:00:00.000","882","2000","0","CCRB","CCRB","Phone","Staten Island","Staten Island","Aided case"
"2018-05-25T00:00:00.000","883","2000","11","OCD","IAB","Phone","Bronx","Bronx",
"2018-05-25T00:00:00.000","884","2000","1","OCD","Precinct","In-person","Brooklyn","Brooklyn South",
"2018-05-25T00:00:00.000","885","2000","0","CCRB","Precinct","Phone","Queens","Queens South",
"2018-05-25T00:00:00.000","886","2000","15","CCRB","CCRB","Phone","Brooklyn","Brooklyn North","PD suspected C/V of violation/crime - street"
"2018-05-25T00:00:00.000","887","2000","1","CCRB","CCRB","Phone","Queens","Queens North","Other"
"2018-05-25T00:00:00.000","888","2000","2","OCD","CCRB","Call Processing System","Brooklyn","Other","Other"
"2018-05-25T00:00:00.000","889","2000","21","CCRB","CCRB","Phone","Bronx","Bronx","PD suspected C/V of violation/crime - street"
"2018-05-25T00:00:00.000","890","2000","5","CCRB","CCRB","Phone","Queens","Queens South","Other"
"2018-05-25T00:00:00.000","891","2000","101","OCD","CCRB","Phone","Queens","Queens North","C/V telephoned PCT"
"2018-05-25T00:00:00.000","892","2000","14","OCD","CCRB","In-person","Manhattan","Manhattan South",
"2018-05-25T00:00:00.000","893","2000","1","OCD","CCRB","Phone","Manhattan","Other","Report-dispute"
"2018-05-25T00:00:00.000","894","2000","5","CCRB","IAB","Mail","Manhattan","Manhattan South",
"2018-05-25T00:00:00.000","895","2000","2","OCD","CCRB","In-person","Manhattan","Manhattan South",
"2018-05-25T00:00:00.000","896","2000","166","IAB","CCRB","Phone","Bronx","Bronx","Other"
"2018-05-25T00:00:00.000","897","2000","0","CCRB","CCRB","Phone","Queens","Queens North","Other"
"2018-05-25T00:00:00.000","898","2000","6","OCD","CCRB","Phone","Brooklyn","Other",
"2018-05-25T00:00:00.000","899","2000","2","CCRB","Precinct","In-person","Staten Island","Staten Island",
"2018-05-25T00:00:00.000","900","2000","1","OCD","CCRB","Phone","Manhattan","Other","Report-noise/disturbance"
"2018-05-25T00:00:00.000","901","2000","2","OCD","Precinct","Call Processing System","Queens","Other",
"2018-05-25T00:00:00.000","902","2000","194","CCRB","IAB","Mail","Brooklyn","Brooklyn South",
"2018-05-25T00:00:00.000","903","2000","19","OCD","CCRB","Phone","Bronx","Bronx","Other"
"2018-05-25T00:00:00.000","904","2000","1","CCRB","Precinct","In-person","Bronx","Bronx","EDP aided case"
"2018-05-25T00:00:00.000","905","2000","0","OCD","CCRB","Phone","Brooklyn","Brooklyn North","C/V telephoned PCT"
"2018-05-25T00:00:00.000","906","2000","12","CCRB","CCRB","In-person","Manhattan","Manhattan South","Parking violation"
"2018-05-25T00:00:00.000","907","2000","0","CCRB","CCRB","Phone","Brooklyn","Brooklyn South","Parking violation"
"2018-05-25T00:00:00.000","908","2000","29","OCD","Precinct","Call Processing System","Queens","Queens South",
"2018-05-25T00:00:00.000","909","2000","17","CCRB","IAB","Mail","Manhattan","Manhattan North",
"2018-05-25T00:00:00.000","910","2000","17","CCRB","CCRB","Phone","Brooklyn","Brooklyn South","PD suspected C/V of violation/crime - street"
"2018-05-25T00:00:00.000","911","2000","3","OCD","CCRB","Call Processing System","Manhattan","Other","Other"
"2018-05-25T00:00:00.000","912","2000","35","OCD","CCRB","Phone","Brooklyn","Brooklyn South",
"2018-05-25T00:00:00.000","913","2000","78","OCD","CCRB","In-person","Manhattan","Manhattan South","Other"
"2018-05-25T00:00:00.000","914","2000","1","OCD","Precinct","Phone","Manhattan","Manhattan South",
"2018-05-25T00:00:00.000","915","2000","29","CCRB","CCRB","Phone","Brooklyn","Brooklyn North",
"2018-05-25T00:00:00.000","916","2000","6","OCD","CCRB","Phone","Queens","Queens North","Traffic accident"
"2018-05-25T00:00:00.000","917","2000","1","OCD","Precinct","Phone","Bronx","Bronx",
"2018-05-25T00:00:00.000","918","2000","2","CCRB","CCRB","In-person","Staten Island","Staten Island","Other violation of VTL"
"2018-05-25T00:00:00.000","919","2000","28","OCD","CCRB","Mail","Bronx","Bronx","Other"
"2018-05-25T00:00:00.000","920","2000","43","OCD","CCRB","Call Processing System","Queens","Queens South","C/V at PCT to obtain information"
"2018-05-25T00:00:00.000","921","2000","3","CCRB","CCRB","Phone","Queens","Queens North","Other"
"2018-05-25T00:00:00.000","922","2000","31","REFERRAL","Precinct","In-person","Brooklyn","Brooklyn North",
"2018-05-25T00:00:00.000","923","2000","0","OCD","CCRB","Phone","Bronx","Bronx","Other"
"2018-05-25T00:00:00.000","924","2000","6","OCD","CCRB","Phone","Queens","Queens North",
"2018-05-25T00:00:00.000","925","2000","-12","CCRB","IAB","Phone","Brooklyn","Brooklyn North","Other"
"2018-05-25T00:00:00.000","926","2000","0","CCRB","CCRB","Phone","Brooklyn","Brooklyn South",
"2018-05-25T00:00:00.000","927","2000","9","CCRB","IAB","Phone","Manhattan","Other","PD suspected C/V of violation/crime - bldg"
"2018-05-25T00:00:00.000","928","2000","2","CCRB","Other NYPD unit","Phone","Bronx","Bronx","C/V requested investigation of crime"
"2018-05-25T00:00:00.000","929","2000","3","OCD","CCRB","On-line website","Brooklyn","Brooklyn North","C/V requested investigation of crime"
"2018-05-25T00:00:00.000","930","2000","9","CCRB","IAB","Mail","Brooklyn","Brooklyn South","Other violation of VTL"
"2018-05-25T00:00:00.000","931","2000","3","CCRB","CCRB","Phone","Bronx","Bronx","PD suspected C/V of violation/crime - bldg"
"2018-05-25T00:00:00.000","932","2000","10","CCRB","CCRB","Phone","Bronx","Bronx",
"2018-05-25T00:00:00.000","933","2000","2","CCRB","CCRB","In-person","Brooklyn","Brooklyn North","C/V telephoned PCT"
"2018-05-25T00:00:00.000","934","2000","1","CCRB","CCRB","In-person","Manhattan","Manhattan North","Other"
"2018-05-25T00:00:00.000","935","2000","12","CCRB","IAB","Phone","Manhattan","Manhattan North","Report-dispute"
"2018-05-25T00:00:00.000","936","2000","1","CCRB","CCRB","Phone","Queens","Bronx","PD suspected C/V of violation/crime - street"
"2018-05-25T00:00:00.000","937","2000","7","CCRB","IAB","In-person","Brooklyn","Brooklyn North","PD suspected C/V of violation/crime - bldg"
"2018-05-25T00:00:00.000","938","2000","2","CCRB","Precinct","Phone","Bronx","Bronx","Execution of search warrant"
"2018-05-25T00:00:00.000","939","2000","0","OCD","Precinct","Phone","Bronx","Bronx",
"2018-05-25T00:00:00.000","940","2000","43","OCD","CCRB","Phone","Manhattan","Manhattan North","Moving violation"
"2018-05-25T00:00:00.000","941","2000","1","OCD","Other NYPD unit","Phone","Staten Island","Staten Island","Report-dispute"
"2018-05-25T00:00:00.000","942","2000","114","IAB","IAB","Phone","Queens","Queens South",
"2018-05-25T00:00:00.000","943","2000","88","IAB","CCRB","Phone","Staten Island","Staten Island","Report-dispute"
"2018-05-25T00:00:00.000","944","2000","11","CCRB","IAB","Phone","Manhattan","Manhattan South","Other"
"2018-05-25T00:00:00.000","945","2000","0","CCRB","CCRB","Phone",,"Other","Execution of arrest/bench warrant"
"2018-05-25T00:00:00.000","946","2000","7","CCRB","IAB","Mail","Bronx","Bronx","Other"
"2018-05-25T00:00:00.000","947","2000","1","OCD","Precinct","In-person","Queens","Queens South","Other"
"2018-05-25T00:00:00.000","948","2000","13","CCRB","IAB","Mail","Staten Island","Staten Island","PD suspected C/V of violation/crime - bldg"
"2018-05-25T00:00:00.000","949","2000","16","CCRB","IAB","Phone","Brooklyn","Brooklyn South","Other"
"2018-05-25T00:00:00.000","950","2000","178","OCD","CCRB","In-person","Staten Island","Staten Island","Report-dispute"
"2018-05-25T00:00:00.000","951","2000","0","CCRB","IAB","Phone",,"Other",
"2018-05-25T00:00:00.000","952","2000","649","IAB","IAB","Mail","Bronx","Bronx",
"2018-05-25T00:00:00.000","953","2000","0","CCRB","Other NYPD unit","Phone","Manhattan","Other","Parking violation"
"2018-05-25T00:00:00.000","954","2000","0","OCD","Precinct","Phone","Queens","Queens South","Other"
"2018-05-25T00:00:00.000","955","2000","3","OCD","CCRB","Phone","Brooklyn","Brooklyn South","C/V at PCT to file complaint of crime"
"2018-05-25T00:00:00.000","956","2000","18","CCRB","Precinct","Mail","Manhattan","Manhattan South","Other"
"2018-05-25T00:00:00.000","957","2000","72","OCD","CCRB","Phone","Queens","Queens South","C/V requested info from officer"
"2018-05-25T00:00:00.000","958","2000","410","CCRB","IAB","Phone","Manhattan","Manhattan North","PD suspected C/V of violation/crime - street"
"2018-05-25T00:00:00.000","959","2000","14","CCRB","IAB","Phone","Queens","Queens South","PD suspected C/V of violation/crime - street"
"2018-05-25T00:00:00.000","960","2000","0","OCD","Precinct","In-person","Manhattan","Manhattan South","Report of other crime"
"2018-05-25T00:00:00.000","961","2000","0","OCD","CCRB","Phone","Brooklyn","Brooklyn North","Moving violation"
"2018-05-25T00:00:00.000","962","2000","5","CCRB","Precinct","In-person","Manhattan","Manhattan South","Other"
"2018-05-25T00:00:00.000","963","2000","0","CCRB","Other City agency","Phone","Queens","Queens South","PD suspected C/V of violation/crime - street"
"2018-05-25T00:00:00.000","964","2000","0","OCD","CCRB","Phone","Brooklyn","Brooklyn North","Report-possession/sale of narcotics"
"2018-05-25T00:00:00.000","965","2000","0","OCD","Precinct","In-person","Queens","Queens South",
"2018-05-25T00:00:00.000","966","2000","0","CCRB","Precinct","Phone","Brooklyn","Brooklyn North","Other"
"2018-05-25T00:00:00.000","967","2000","0","OCD","CCRB","Phone","Brooklyn","Brooklyn South",
"2018-05-25T00:00:00.000","968","2000","3","OCD","IAB","Phone","Manhattan","Manhattan South",
"2018-05-25T00:00:00.000","969","2000","2","CCRB","CCRB","Phone","Bronx","Bronx","PD suspected C/V of violation/crime - street"
"2018-05-25T00:00:00.000","970","2000","3","CCRB","CCRB","Phone","Queens","Other","PD suspected C/V of violation/crime - street"
"2018-05-25T00:00:00.000","971","2000","6","CCRB","CCRB","Phone","Staten Island","Staten Island","Other"
"2018-05-25T00:00:00.000","972","2000","0","OCD","CCRB","Phone","Queens","Queens South","Other"
"2018-05-25T00:00:00.000","973","2000","0","CCRB","CCRB","Phone","Queens","Queens South","Other"
"2018-05-25T00:00:00.000","974","2000","25","CCRB","IAB","Mail","Manhattan","Manhattan South","Other"
"2018-05-25T00:00:00.000","975","2000","1","CCRB","Precinct","In-person","Bronx","Bronx","PD suspected C/V of violation/crime - street"
"2018-05-25T00:00:00.000","976","2000","30","OCD","CCRB","Phone","Bronx","Bronx","Traffic accident"
"2018-05-25T00:00:00.000","977","2000","7","CCRB","Precinct","In-person","Brooklyn","Brooklyn North","Other violation of VTL"
"2018-05-25T00:00:00.000","978","2000","31","OCD","CCRB","Phone","Manhattan","Manhattan North","PD suspected C/V of violation/crime - street"
"2018-05-25T00:00:00.000","979","2000","0","CCRB","CCRB","Phone","Queens","Queens North","C/V telephoned PCT"
"2018-05-25T00:00:00.000","980","2000","7","OCD","CCRB","Phone","Queens","Queens North","Parking violation"
"2018-05-25T00:00:00.000","981","2000","10","OCD","Precinct","In-person","Manhattan","Manhattan South",
"2018-05-25T00:00:00.000","982","2000","3","OCD","CCRB","Phone","Staten Island","Staten Island","Traffic accident"
"2018-05-25T00:00:00.000","983","2000","1","OCD","CCRB","Phone","Bronx","Bronx",
"2018-05-25T00:00:00.000","984","2000","0","CCRB","CCRB","Phone","Manhattan","Other","Other"
"2018-05-25T00:00:00.000","985","2000","48","OCD","Precinct","In-person","Queens","Queens South","Other"
"2018-05-25T00:00:00.000","986","2000","11","CCRB","IAB","Phone","Brooklyn","Brooklyn South","Other"
"2018-05-25T00:00:00.000","987","2000","0","CCRB","Precinct","In-person","Brooklyn","Brooklyn North","PD suspected C/V of violation/crime - street"
"2018-05-25T00:00:00.000","988","2000","2","CCRB","CCRB","Phone","Manhattan","Manhattan North","PD suspected C/V of violation/crime - auto"
"2018-05-25T00:00:00.000","989","2000","1","CCRB","Precinct","Phone","Bronx","Bronx",
"2018-05-25T00:00:00.000","990","2000","33","CCRB","CCRB","Mail","Brooklyn","Brooklyn South","PD suspected C/V of violation/crime - street"
"2018-05-25T00:00:00.000","991","2000","1","OCD","CCRB","Phone","Brooklyn","Brooklyn South","Parking violation"
"2018-05-25T00:00:00.000","992","2000","30","OCD","Precinct","In-person","Brooklyn","Brooklyn North","Report-dispute"
"2018-05-25T00:00:00.000","993","2000","7","OCD","Precinct","In-person","Bronx","Bronx","Parking violation"
"2018-05-25T00:00:00.000","994","2000","9","CCRB","IAB","In-person","Queens","Queens South","Report-dispute"
"2018-05-25T00:00:00.000","995","2000","12","OCD","Precinct","Mail","Manhattan","Manhattan South",
"2018-05-25T00:00:00.000","996","2000","5","OCD","Precinct","Phone","Queens","Queens North",
"2018-05-25T00:00:00.000","997","2000","1","CCRB","Other NYPD unit","Phone","Manhattan","Manhattan North","Other"
"2018-05-25T00:00:00.000","998","2000","6","CCRB","IAB","Phone","Manhattan","Manhattan South","Report-possession/sale of narcotics"
"2018-05-25T00:00:00.000","999","2000","21","OCD","Precinct","Phone","Queens","Queens North",
"2018-05-25T00:00:00.000","1000","2000","6","OCD","CCRB","Phone","Bronx","Bronx",
