"filed","application","calendar","section","street_number","street_name","borough","borough_code","block","lots","zoning_district","cb","project_description","status","decisions_url","date","postcode","latitude","longitude","council_district","bin","bbl","census_tract","nta","location_1"
"2013-08-21T00:00:00.000","Appeal","244-13-A","Administrative Appeal","210","East 86th Street","Manhattan","1","1531","40","C2-8A/R8B","8","Appeal of the requirement of the Building Code 27-305 Table 4-1.and the building requires a sprinkler system through out the building because of the height of the building.","Withdrawn","https://www1.nyc.gov/assets/bsa/downloads/pdf/decisions/244-13-A.pdf","2018-01-03T00:00:00.000","10028","40.77858","-73.953436","5","1048782","1015310040","14601","MN0803","(40.77858, -73.953436)"
"2016-09-26T00:00:00.000","SOC","651-60-BZII","11-41","600","West 246th Street","Bronx","2","5909","825","R4","8","Extension of Term (§11-411) of a variance allowing the conversion of cellar space in an existing multiple dwelling to a valet service, office/stationary store and packaged goods store which expired on March 7, 2011; Waiver of the Rules.  R4 zoning district.","Granted","https://www1.nyc.gov/assets/bsa/downloads/pdf/decisions/651-60-BZII.pdf","2017-03-21T00:00:00.000","10471","40.892614","-73.910207","11","2091924","2059090825","30701","BX0803","(40.892614, -73.910207)"
"2008-05-23T00:00:00.000","SOC","713-55-BZII","11-41","181-05","Horace Harding Expreesway","Queens","4","7065","8","C2-2 IN R3-2","11","Extension of Time to obtain a Certificate of Occupancy/waiver for a gasoline service station (Mobil), in a C2-2/R3-2 zoning district, which expired on May 22, 2003.","Granted","https://www1.nyc.gov/assets/bsa/downloads/pdf/decisions/713-55-BZII.pdf","2008-07-29T00:00:00.000",,,,,,,,,
"2013-02-27T00:00:00.000","Appeal","79-13-A","Administrative Appeal","807","Park Avenue","Manhattan","2","1409","72","R10(Pl)","8","Appeal from Department of Buildings' determination regarding the status of a zoning lot and reliance on the Certificate of Occupancy’s recognition of the zoning lot.  R10(Pl) zoning district.","Granted","https://www1.nyc.gov/assets/bsa/downloads/pdf/decisions/79-13-A.pdf","2013-07-16T00:00:00.000",,,,,,,,,
"2016-06-08T00:00:00.000","BZ","2016-4215-BZ","73-622","262","Exeter Street","Brooklyn","3","8742","6","R3-1","15","Special Permit (§73-622) to permit the enlargement of an existing single family home contrary to floor area, open space and lot coverage and  providing less than the required rear yard (ZR 23-47). R3-1 zoning district.","Granted","https://www1.nyc.gov/assets/bsa/downloads/pdf/decisions/2016-4215-BZ.pdf","2018-01-09T00:00:00.000","11235","40.575989","-73.94798","48","3246293","3087420006","616","BK1503","(40.575989, -73.94798)"
"2006-11-08T00:00:00.000","BZ","294-06-BZ","73-36","31-11","Broadway","Queens","4","613","1 & 4","R6/R6B(C2-2)","1","Special Permit (§73-36) to allow the proposed PCE on the second and third floors in a three-story building. The premises is located in a C2-2 zoning district. The proposal is contrary to Section 32-31.","Granted","https://www1.nyc.gov/assets/bsa/downloads/pdf/decisions/294-06-BZ.pdf","2007-04-10T00:00:00.000","11106","40.761897","-73.925201","22","4008365","4006130001","61","QN0103","(40.761897, -73.925201)"
"2017-01-17T00:00:00.000","BZ","2017-13-BZ","73-36","29","East 19th Street","Manhattan","1","848","23","M1-5M","5","Special Permit (§73-36) to operate a physical culture establishment (Rescue Spa) within the cellar and first floor of an existing building. M1-5M zoning district.  (Ladies' Mile Historic District)","Granted","https://www1.nyc.gov/assets/bsa/downloads/pdf/decisions/2017-13-BZ.pdf","2017-06-20T00:00:00.000","10003","40.738316","-73.98955","2","1016164","1008480023","52","MN0501","(40.738316, -73.98955)"
"1998-10-23T00:00:00.000","Appeal","296-98-A","GCL 36","48","Benson Street","Staten Island","5","5726","38","R3-2 SRD","3","Proposed building not fronting on legally mapped street is contrary to Section 36, Article 3 of the General City Law.","Granted","https://www1.nyc.gov/assets/bsa/downloads/pdf/decisions/296-98-A.pdf","1999-01-12T00:00:00.000","10312","40.564818","-74.181725","51","5147935","5057260038","17007","SI0303","(40.564818, -74.181725)"
"2009-03-26T00:00:00.000","BZ","50-09-BZ","73-36","29","West 35th Street","Manhattan","1","837","23","M1-6","5","Special Permit (§73-36) to allow the legalization of a physical culture establishment (Warrior Fitness Boot Camp) on the third floor in a twelve-story building.  M1-6 zoning district.","Granted","https://www1.nyc.gov/assets/bsa/downloads/pdf/decisions/50-09-BZ.pdf","2009-08-11T00:00:00.000","10001","40.74961","-73.985267","4","1015891","1008370023","84","MN0502","(40.74961, -73.985267)"
"2014-04-29T00:00:00.000","Appeal","77-14-A","GCL 36","14","Lemondrop Court","Staten Island","5","7105","160","R3-1(SRD)","3","Proposed construction of buildings that do not front on a legally mapped street pursuant to Section 36 Article 3 of the General City Law.  R3-1(SRD) zoning district.","Granted","https://www1.nyc.gov/assets/bsa/downloads/pdf/decisions/77-14-A.pdf","2015-01-06T00:00:00.000","10309","40.54169","-74.222279","51","5159005","5071050160","22601","SI0304","(40.54169, -74.222279)"
"2007-01-24T00:00:00.000","BZ","33-07-BZ","72-21","25","Carroll Street","Brooklyn","3","347","54","M1-1","6","Variance (§72-21) to permit the conversion of the upper four floors of an existing five-story manufacturing building for residential use. The Premises is located in a M1-1 zoning district. The proposal is contrary to §42-00.","Granted","https://www1.nyc.gov/assets/bsa/downloads/pdf/decisions/33-07-BZ.pdf","2007-12-11T00:00:00.000","11231","40.683399","-74.004875","39","3004605","3003477504","51","BK0601","(40.683399, -74.004875)"
"1998-10-23T00:00:00.000","Appeal","289-98-A","GCL 36","61","Kenilworth Avenue","Staten Island","5","5726","28","R3-2 SRD","3","Proposed building not fronting on legally mapped street is contrary to Section 36, Article 3 of the General City Law.","Granted","https://www1.nyc.gov/assets/bsa/downloads/pdf/decisions/289-98-A.pdf","1999-01-12T00:00:00.000","10312","40.564335","-74.183174","51","5153707","5057260028","17007","SI0303","(40.564335, -74.183174)"
"2000-10-23T00:00:00.000","BZ","253-00-BZ","73-622","1922","East 21st Street","Brooklyn","3","6826","17","R3-2","15","Special Permit (§73-622) to permit, in an R3-2 zoning district, the legalization of an enlargement to an existing single-family residence which creates non-compliance with
regard to Floor Area Ratio Lot Coverage, Side and Rear Yard contrary to Z.R§ 23-461, § 23-141, and §23-47.","Granted","https://www1.nyc.gov/assets/bsa/downloads/pdf/decisions/253-00-BZ.pdf","2000-12-19T00:00:00.000","11229","40.605717","-73.951562","48","3184151","3068260017","560","BK1502","(40.605717, -73.951562)"
"2000-06-22T00:00:00.000","SOC","553-80-A","Extension of Term","21-23","East 32nd Street","Manhattan","1","862","16","C5-2","5","Reopening for an extension of term of variance which expired July 8, 2000.","Granted","https://www1.nyc.gov/assets/bsa/downloads/pdf/decisions/553-80-A.pdf","2000-10-17T00:00:00.000","10016","40.746629","-73.984232","4","1017012","1008620016","74","MN0501","(40.746629, -73.984232)"
"2019-03-27T00:00:00.000","LSC","2016-4165-BZII","LSC","5801","Amboy Road","Staten Island","5","6896","0053","R3X","3","Request for a letter of substantial compliance.","Decision","https://www1.nyc.gov/assets/bsa/downloads/pdf/decisions/2016-4165-BZII.pdf","2019-07-10T00:00:00.000","10309","40.526679","-74.201229","51","5084690","5068960053","20803","SI0304","(40.526679, -74.201229)"
"2018-07-11T00:00:00.000","BZ","2018-115-BZ","64-92","715","Cross Bay Boulevard","Queens","4","15133","0023","R3-2","4","Special Permit (§64-92) to waive bulk regulations for the replacement of homes damaged/destroyed by Hurricane Sandy, on properties which are registered in the NYC Build it Back Program.R3-2 zoning district.","Granted","https://www1.nyc.gov/assets/bsa/downloads/pdf/decisions/2018-115-BZ.pdf","2018-07-24T00:00:00.000","11693","40.607677","-73.81934","32","4296839","4153110023","107201","QN1403","(40.607677, -73.81934)"
"2003-12-29T00:00:00.000","BZ","404-03-BZ","72-21","1269","60th Street","Brooklyn","3","5711","148","M1-1","12","Variance (§72-21) to permit the proposed three story (3) plus attic building, to contain three residential units, located in an M1-1 zoning district, is contrary to Z.R. §42-00.","Withdrawn","https://www1.nyc.gov/assets/bsa/downloads/pdf/decisions/404-03-BZ.pdf","2005-12-06T00:00:00.000","11219","40.629338","-73.999341","44","3000000","3057110048","192","BK1202","(40.629338, -73.999341)"
"2011-04-18T00:00:00.000","Appeal","206-06-AII","Common Law Vesting","156","Beach 6th Street","Queens","4","15609","63","R4-A","14","Extension of time to complete construction and obtain a Certificate of Occupancy for a previously-granted Common Law Vesting which expired March 19, 2011.  R4A zoning district.","Granted","https://www1.nyc.gov/assets/bsa/downloads/pdf/decisions/206-06-AII.pdf","2011-11-15T00:00:00.000","11691","40.595628","-73.741097","31","4616942","4156090062","101002","QN1401","(40.595628, -73.741097)"
"2010-11-19T00:00:00.000","BZ","218-10-BZ","73-19","123","East 98th Street","Brooklyn","3","3531","1","C8-2","16","Special Permit (§73-19) for the construction of a four-story school (Brownsville Ascend Charter School).  C8-2 zoning district.","Granted","https://www1.nyc.gov/assets/bsa/downloads/pdf/decisions/218-10-BZ.pdf","2011-04-12T00:00:00.000","11212","40.664066","-73.921883","41","3081158","3035310001","900","BK1602","(40.664066, -73.921883)"
"2014-05-14T00:00:00.000","Appeal","138-09-AII","Common Law Vesting","133","El Camino Loop","Staten Island","5","6979","322","R3-2 (SSRD)","3","Application to permit an extension of time to complete construction and obtain a certificate of occupancy under the previously granted Common Law vested rights for a residential development approved under the prior zoning district regulations. R3-2(SSRD) zoning district.","Granted","https://www1.nyc.gov/assets/bsa/downloads/pdf/decisions/138-09-AII.pdf","2014-10-21T00:00:00.000","10309","40.535934","-74.213482","51","5148864","5069790322","20803","SI0304","(40.535934, -74.213482)"
"2005-12-08T00:00:00.000","Appeal","348-05-A","Common Law Vesting","164-172","Perry Street","Manhattan","1","637","13, 17","C1-7","2","Appeal case is seeking a determination that the owner of said premises has acquired a common-law vested right to continue development commenced under the prior C6-2 zoning district.  Current Zoning District is R6A (C1-5) and (C1-7).","Granted","https://www1.nyc.gov/assets/bsa/downloads/pdf/decisions/348-05-A.pdf","2006-01-31T00:00:00.000","10014","40.734679","-74.009346","3","1011995","1006370017","75","MN0203","(40.734679, -74.009346)"
"2002-02-26T00:00:00.000","BZ","70-02-BZ","73-622","1456","East 26th Street","Brooklyn","3","7679","75","R2","14","Special Permit (§73-622) to permit in an R2 zoning district, the enlargement of an existing one-family dwelling which creates non-compliance with regard to floor area ratio, open space ratio, and side and rear yard requirements , which is contrary to Z.R. §§ 23-141, 23-461 and 23-47.","Granted","https://www1.nyc.gov/assets/bsa/downloads/pdf/decisions/70-02-BZ.pdf","2002-06-18T00:00:00.000","11210","40.615355","-73.948587","48","3210960","3076790075","756","BK1403","(40.615355, -73.948587)"
"2016-12-06T00:00:00.000","Appeal","2016-4364-A","GCL 36","437","Fourberie Lane","Staten Island","5","3019","216","R3-2","1","Proposed construction of a single family residence, not fronting on a legally mapped street, contrary to General City Law 36.  R3-2 zoning district.Mount Monresa","Denied","https://www1.nyc.gov/assets/bsa/downloads/pdf/decisions/2016-4364-A.pdf","2020-02-25T00:00:00.000",,,,,,,,,
"2005-09-08T00:00:00.000","Appeal","254-05-A","GCL 36","20","Openview Lane","Staten Island","5","1116","63","R3A","1","Appeal pursuant to Article III, Section 36, of the General City law to permit construction of 75 two family detached dwellings that does not front on a legally mapped street.","Granted","https://www1.nyc.gov/assets/bsa/downloads/pdf/decisions/254-05-A.pdf","2005-12-06T00:00:00.000","10302","40.63913","-74.140693","49","5169863","5011160063","20701","SI0106","(40.63913, -74.140693)"
"2002-08-14T00:00:00.000","SOC","190-75-BZ","Amendment","301-321","East 79th Street","Manhattan","1","1542","1001-1546,7501,12,49","C1-5, C1-9","8","Amendment of a previously granted  application to permitting the enlargement of the lot and floor area of a thirty-six story mixed use building located within a C1-5/C1-9 zoning district.  The application seeks to amend the resolution to  permit the legalization of an exhaust shed and changes to the fencing and railings including the fence currently situated between the plaza and the rear yard and the closure of the fencing located at the East 80th Street entrance to the driveway.","Granted","https://www1.nyc.gov/assets/bsa/downloads/pdf/decisions/190-75-BZ.pdf","2003-06-17T00:00:00.000","10075","40.773193","-73.954693","5","1049261","1015427501","138","MN0803","(40.773193, -73.954693)"
"2006-08-22T00:00:00.000","Appeal","193-06-A","Common Law Vesting","132","Beach 5th Street","Queens","4","15608","65","R4-A","14","An Appeal seeking a determination that the owner of said premises has acquired a common law vested right to continue development commenced under the prior R5 Zoning district . Premises is located in a R4-1 zoning district.","Granted","https://www1.nyc.gov/assets/bsa/downloads/pdf/decisions/193-06-A.pdf","2007-03-20T00:00:00.000","11691","40.595484","-73.740299","31","4616919","4156080047","101002","QN1401","(40.595484, -73.740299)"
"2012-01-17T00:00:00.000","BZ","9-12-BZ","73-622","186","Girard Street","Brooklyn","3","8749","278","R3-1","15","Special Permit (§73-622) for the enlargement of an existing single family home, contrary to floor area (§23-141).  R3-1 zoning district.","Granted","https://www1.nyc.gov/assets/bsa/downloads/pdf/decisions/9-12-BZ.pdf","2013-02-12T00:00:00.000","11235","40.578316","-73.945498","48","3255038","3087490278","620","BK1503","(40.578316, -73.945498)"
"2003-05-27T00:00:00.000","SOC","578-71-BZ","Amendment","833/47","4th Avenue","Brooklyn","3","673","1","C2-3 IN R6","7","Amendment of a previously approved application permitting in a C2-3/R6 zoning district the operation of a automotive service station (UG 16B).  The amendment seeks to permit the erection of a new one (1) story building for use as an accessory convenience store.","Granted","https://www1.nyc.gov/assets/bsa/downloads/pdf/decisions/578-71-BZ.pdf","2003-10-07T00:00:00.000",,,,,,,,,
"2010-08-26T00:00:00.000","BZ","161-10-BZ","72-21","1232","37th Street","Brooklyn","3","5295","108","M2-1","12","Variance (§72-21) to allow residential buildings, contrary to rear yard (§23-47) and minimum distance between windows and lot lines (§23-861) regulations.  M1-2/R6A zoning district.","Granted","https://www1.nyc.gov/assets/bsa/downloads/pdf/decisions/161-10-BZ.pdf","2011-05-03T00:00:00.000","11218","40.642567","-73.986502","39","3395131","3052957501","226","BK1202","(40.642567, -73.986502)"
"2013-01-25T00:00:00.000","Appeal","21-13-A","GCL","40","Berkshire Lane","Staten Island","5","7094","62","R3-1(SSRD)","3","Proposed construction of thirty-five (35) one and two-family dwellings that do not front on a legally mapped street, contrary to General City Law Section 36. R3-1(SRD) zoning district.","Granted","https://www1.nyc.gov/assets/bsa/downloads/pdf/decisions/21-13-A.pdf","2013-04-09T00:00:00.000","10309","40.545261","-74.220844","51","5158578","5070940062","22601","SI0304","(40.545261, -74.220844)"
"2009-07-14T00:00:00.000","SOC","719-56-BZIV","11-41","2525","Victory Boulevard","Staten Island","5","1521","1","C2-1 IN R3-2","1","Extension of Time to obtain a certificate of occupancy for a Gasoline Service Station (Mobil), which expires on November 10, 2009. C2-1/R3-2 zoning district.","Granted","https://www1.nyc.gov/assets/bsa/downloads/pdf/decisions/719-56-BZIV.pdf","2009-09-15T00:00:00.000","10314","40.610074","-74.147399","50","5000000","5015210001","251","SI0105","(40.610074, -74.147399)"
"2017-10-27T00:00:00.000","SOC","441-31-BZIII","11-41","7702","Flatlands Avenue","Brooklyn","3","8014","0001","C2-3/R5","18","Extension of Term (§11-411) for the continued use of a Gasoline Service Station (BP Amoco) with accessory convenience store which expired on April 26, 2017. C2-2/R5 zoning district.","Granted","https://www1.nyc.gov/assets/bsa/downloads/pdf/decisions/441-31-BZIII.pdf","2018-08-07T00:00:00.000","11236","40.634157","-73.915346","46","3224713","3080140001","956","BK1803","(40.634157, -73.915346)"
"2008-04-18T00:00:00.000","BZ","98-08-BZ","72-21","583","Franklin Avenue","Brooklyn","3","1199","3","M1-1","8","Variance (§72-21) to allow a four-story residential building containing four (4) dwelling units, contrary to use regulations (§42-00).  M1-1 district.","Granted","https://www1.nyc.gov/assets/bsa/downloads/pdf/decisions/98-08-BZ.pdf","2011-01-11T00:00:00.000","11238","40.678551","-73.955161","35","3425460","3011997502","221","BK0802","(40.678551, -73.955161)"
"2014-05-19T00:00:00.000","SOC","526-76-BZ","72-01 & 72-22","1492","Victory Boulevard","Staten Island","5","681","33","R2","3","Amendment of a previously approved variance which permitted the conversion of a three story building consisting of two family residence and a store into a three story office building which expired on December 21, 1981.  The Amendment seeks to eliminate the term.  R2 zoning district.","Granted","https://www1.nyc.gov/assets/bsa/downloads/pdf/decisions/526-76-BZ.pdf","2016-04-26T00:00:00.000","10301","40.61387","-74.112902","49","5016995","5006810033","16901","SI0105","(40.61387, -74.112902)"
"2002-12-24T00:00:00.000","BZ","372-02-BZ","72-21","56-26","Main Street","Queens","4","5133","47","R4","7","Variance (§72-21) to permit in an R-4 zoning district, the legalization of an existing two-story structures housing a community facility, medical office (Use Group 4) contrary to Z.R. §§22-14, 24-35 and 24-36","Granted","https://www1.nyc.gov/assets/bsa/downloads/pdf/decisions/372-02-BZ.pdf","2003-05-20T00:00:00.000","11355","40.747723","-73.826066","20","4115660","4051330047","799","QN0706","(40.747723, -73.826066)"
"2012-02-09T00:00:00.000","Appeal","36-12-A","GCL 36","78-70","Winchester Boulevard","Queens","4","7880","550, 500","C8-1","13","Proposed construction of two mixed use buildings that do not have frontage on a legally mapped street, contrary to General City Law Section 36. C8-1 Zoning District.","Granted","https://www1.nyc.gov/assets/bsa/downloads/pdf/decisions/36-12-A.pdf","2015-03-10T00:00:00.000",,,,,,,,,
"1998-12-31T00:00:00.000","BZ","371-98-BZ","72-21","15","West 28th Street","Manhattan","1","830","30","M1-6","5","Variance (§72-21) to permit, in an M 1-6 Zoning District, the proposed conversion of the second through tenth and the penthouse floors into 19 residential dwellings which is contrary to Z.R.§42-00.","Dismissed","https://www1.nyc.gov/assets/bsa/downloads/pdf/decisions/371-98-BZ.pdf","1999-11-09T00:00:00.000","10001","40.74515","-73.988383","3","1015728","1008300030","76","MN0501","(40.74515, -73.988383)"
"2002-10-04T00:00:00.000","BZ","268-02-BZ","72-21","176","South 4th Street","Brooklyn","3","2446","78","M1-1","1","Variance (§72-21) to permit the proposed construction of a seven story Class Multiple A Dwelling, with nine dwelling units, Use Group 2, located in an M1 1 zoning district, which is contrary to Z.R.§42 00.","Granted","https://www1.nyc.gov/assets/bsa/downloads/pdf/decisions/268-02-BZ.pdf","2003-06-24T00:00:00.000","11211","40.711189","-73.961008","34","3390235","3024467502","523","BK0102","(40.711189, -73.961008)"
"2014-05-05T00:00:00.000","Appeal","95-14-A","MDL","237","East 72nd Street","Manhattan","1","1427","116","R8","8","MDL 171 & 435 to allow for a partial one-story vertical enlargement (Penthouse) of the existing 3 story and basement building located on the site. Pursuant to the 310 MDL.  R8 zoning district.","Granted","https://www1.nyc.gov/assets/bsa/downloads/pdf/decisions/95-14-A.pdf","2015-05-19T00:00:00.000","10021","40.769369","-73.959685","5","1043983","1014270116","12602","MN0801","(40.769369, -73.959685)"
"2005-06-09T00:00:00.000","BZY","144-05-BZY","11-331","143-53/55","Poplar Avenue","Queens","4","5228","34 & 32","R2","7","Proposed extension of time to complete construction pursuant to Z.R. 11-331 for two-two family attached dwellings.","Denied","https://www1.nyc.gov/assets/bsa/downloads/pdf/decisions/144-05-BZY.pdf","2006-05-09T00:00:00.000",,,,,,,,,
"2004-03-09T00:00:00.000","Appeal","117-04-A","GCL 36","60","Bell Point Drive","Brooklyn","3","8470","2045","R3-1","18","Proposed construction of a one family dwelling, not fronting on a legally mapped street, is contrary to Section 36, Article 3 of the General City Law.","Granted","https://www1.nyc.gov/assets/bsa/downloads/pdf/decisions/117-04-A.pdf","2004-07-13T00:00:00.000","11234","40.61045","-73.914775","46","3392340","3084702045","698","BK1802","(40.61045, -73.914775)"
"2016-02-23T00:00:00.000","BZ","2016-4123-BZ","73-44","168","Havemeyer Street","Brooklyn","3","2420","30","C1-3/R6","1","Special Permit (§73-44) to allow the reduction of required parking for the use group 4 ambulatory diagnostic treatment healthcare facility. C1-3/R6 zoning district.","Granted","https://www1.nyc.gov/assets/bsa/downloads/pdf/decisions/2016-4123-BZ.pdf","2017-03-28T00:00:00.000","11211","40.711171","-73.957823","34","3396898","3024200030","523","BK0102","(40.711171, -73.957823)"
"2018-03-23T00:00:00.000","SOC","170-96-BZII","72-01 & 72-22","8501","Flatlands Avenue","Brooklyn","3","8006","0007","R5D/C2-3","18","Extension of Term of a previously approved Variance (§72-21) which permitted the operation of an Automotive Repair Facility (UG 16B) expiring on April 21, 2018.  C2-3/R5D zoning district.","Granted","https://www1.nyc.gov/assets/bsa/downloads/pdf/decisions/170-96-BZII.pdf","2018-09-27T00:00:00.000","11236","40.637951","-73.909519","46","3224527","3080060007","958","BK1803","(40.637951, -73.909519)"
"2005-12-02T00:00:00.000","Appeal","345-05-A","GCL 36","81","White Plains Avenue","Staten Island","5","2972","35","R3A","1","To permit construction of a 3 story, 2 family dwelling not fronting on a mapped street  is contrary to Section 36 of the General City Law, Premises is located within the R3-A Growth Management  Area.","Granted","https://www1.nyc.gov/assets/bsa/downloads/pdf/decisions/345-05-A.pdf","2006-06-06T00:00:00.000","10305","40.612892","-74.074423","49","5000000","5029720038","36","SI0103","(40.612892, -74.074423)"
"1999-09-27T00:00:00.000","Appeal","221-99-A","GCL 36","119","Gary Street","Staten Island","5","5724","66","R3-2 IN SRD","3","Proposed building not fronting on a legally mapped street is contrary to Section 36, Article 3 of the General City Law.","Granted","https://www1.nyc.gov/assets/bsa/downloads/pdf/decisions/221-99-A.pdf","2000-01-18T00:00:00.000","10312","40.561205","-74.182165","51","5132494","5057240066","17007","SI0303","(40.561205, -74.182165)"
"2000-12-18T00:00:00.000","Appeal","302-00-A","GCL 35","822","Dean Avenue","Bronx","2","5479","94","C3(R3-2 Equiv)","10","Proposed two family dwelling, located within the bed of a mapped street is contrary to Section 35 of the General City Law.","Granted","https://www1.nyc.gov/assets/bsa/downloads/pdf/decisions/302-00-A.pdf","2001-03-13T00:00:00.000","10465","40.832199","-73.816161","13","2114412","2054790094","160","BX1002","(40.832199, -73.816161)"
"2016-12-06T00:00:00.000","Appeal","2016-4421-A","GCL 36","245","Avidita Place","Staten Island","5","3019","419","R3-2","1","Proposed construction of a single family residence, not fronting on a legally mapped street, contrary to General City Law 36.  R3-2 zoning district. Monut Monresa","Denied","https://www1.nyc.gov/assets/bsa/downloads/pdf/decisions/2016-4421-A.pdf","2020-02-25T00:00:00.000",,,,,,,,,
"2013-07-15T00:00:00.000","Appeal","214-13-A","Common Law Vesting","219-08","141st Avenue","Queens","4","13145","15","R3X","13","Appeal seeking a determination that the owner has acquired a common law vested right to complete construction under the prior R3-2 zoning district. R3-X zoning district.","Granted","https://www1.nyc.gov/assets/bsa/downloads/pdf/decisions/214-13-A.pdf","2014-02-25T00:00:00.000","11413","40.670961","-73.754471","31","4537226","4131450015","328","QN1305","(40.670961, -73.754471)"
"2003-08-27T00:00:00.000","BZ","282-03-BZ","72-21","211-48","94th Road","Queens","4","10546","101","R2","13","Variance (§72-21) to permit the proposed construction of a two-story, semi-detached, two family residence, located in an R-2 zoning district, which does not comply with the zoning requirements for zoning district, number of dwelling units, floor area, floor area ratio, and open space ratio, is contrary to Z.R. §23-22, §23-141 (a) and §23-141.","Granted","https://www1.nyc.gov/assets/bsa/downloads/pdf/decisions/282-03-BZ.pdf","2004-12-07T00:00:00.000","11428","40.716539","-73.747309","23","4596200","4105460101","542","QN1303","(40.716539, -73.747309)"
"2000-10-31T00:00:00.000","Appeal","261-00-A","GCL 36","45","Weiner Street","Staten Island","5","7564","5","R3-2","3","Proposed building, not fronting on a legally mapped street, is contrary to Section 36, Article 3 of the General City Law.","Granted","https://www1.nyc.gov/assets/bsa/downloads/pdf/decisions/261-00-A.pdf","2001-03-27T00:00:00.000","10309","40.521015","-74.229641","51","5141792","5075640005","22602","SI0305","(40.521015, -74.229641)"
"2017-12-28T00:00:00.000","BZ","2017-328-BZ","72-21","73","Elvin Street","Staten Island","5","711","49","R3-1","1","Variance (§72-21) to permit the construction of a two-family attached home contrary ZR §22-12 (contrary to use regulations) and ZR §25-622 (parking within the prolongation of a front building wall line.  The proposal is part a series to permit the development of four two-family homes (BSA Calendar Numbers 2017-325-BZ thru 2017-328-BZ).  R3-1 Lower Growth Density District.","Withdrawn","https://www1.nyc.gov/assets/bsa/downloads/pdf/decisions/2017-328-BZ.pdf","2019-04-24T00:00:00.000","10314","40.610174","-74.122689","50",,,"18701","SI0105","(40.610174, -74.122689)"
"2016-07-21T00:00:00.000","BZ","2016-4229-BZ","72-21","1452","Drumgoole Road West","Staten Island","5","6333","201","R3X (SSRD)","3","Variance (§72-21) to permit the construction of a two (2) family detached home contrary to rear yard requirements (ZR §23-47).  R3X (SSRD) zoning district.","Granted","https://www1.nyc.gov/assets/bsa/downloads/pdf/decisions/2016-4229-BZ.pdf","2017-05-23T00:00:00.000","10312","40.53624","-74.19262","51","5166352","5063330201","17009","SI0304","(40.53624, -74.19262)"
"2019-05-23T00:00:00.000","Appeal","2019-108-A","GCL 36","101","Bluebelt Loop","Staten Island","5","7562","111","R3X SRD LGMD LL","3","Application to permit the construction of 48, two story detached homes and five single family homes   not fronting on a mapped street contrary to General City Law §36.  R3X Large Lot zoning district within the Special South Richmond District and Lower Density Growth Management District.","Initial/New","https://www1.nyc.gov/assets/bsa/downloads/pdf/decisions/2019-108-A.pdf","2023-06-05T00:00:00.000",,,,,,,,,
"2010-03-26T00:00:00.000","SOC","558-71-BZIII","72-01 & 72-22","1949","Richmond Avenue","Staten Island","5","2030","1","R3-1","2","Amendment to a previously granted Variance (§72-21) to permit the change of a UG6 eating and drinking establishment to a UG6 retail use without limitation to a single use; minor reduction in floor area; increase accessory parking and increase to the height of the building façade. R3-1 zoning district.","Granted","https://www1.nyc.gov/assets/bsa/downloads/pdf/decisions/558-71-BZIII.pdf","2010-10-19T00:00:00.000","10314","40.60041","-74.162927","50","5107285","5020300001","27301","SI0204","(40.60041, -74.162927)"
"2019-06-10T00:00:00.000","BZ","2019-170-BZ","73-36","385","Broadway","Manhattan","1","193","0047","C6-2A","1","Special Permit (§73-36) to permit the operation of a Physical Cultural Establishment (High Court) on the second and third floors of an existing building contrary to ZR §32-10.  C6-2A Tribeca East Historic District.","Granted","https://www1.nyc.gov/assets/bsa/downloads/pdf/decisions/2019-170-BZ.pdf","2020-02-04T00:00:00.000","10013","40.718216","-74.0029","1","1002219","1001930047","33","MN0102","(40.718216, -74.0029)"
"1998-02-18T00:00:00.000","Appeal","117-98-A","GCL","77","Dexter Avenue","Staten Island","5","7020","387","R3-2 S Richmond","3","Proposed buildings are located within the bed of a mapped street, and are not fronting on a legally mapped street contrary to Sections 35 and 36, of the General City Law.","Granted","https://www1.nyc.gov/assets/bsa/downloads/pdf/decisions/117-98-A.pdf","1998-06-23T00:00:00.000","10309","40.539218","-74.215791","51","5133066","5070200387","20803","SI0304","(40.539218, -74.215791)"
"2017-01-30T00:00:00.000","BZ","2017-32-BZ","64-92","62","Milbank Road","Staten Island","5","4092","72","C1-1/R3X","2","Special Permit (§64-92) to waive bulk regulations for the replacement of homes damaged/destroyed by Hurricane Sandy, on properties which are registered in the NYC Build it Back Program. C1-1/R3X zoning district.","Granted","https://www1.nyc.gov/assets/bsa/downloads/pdf/decisions/2017-32-BZ.pdf","2017-02-14T00:00:00.000","10306","40.560714","-74.101763","50","5057106","5040920072","12804","SI0202","(40.560714, -74.101763)"
"2005-04-20T00:00:00.000","Appeal","95-05-A","Administrative Appeal","605","East 9th Street","Manhattan","1","392","10","R7-2","3","An appeal challenging the Department of Buildings’ decision dated March 21, 2005, as to whether they have sufficient documentation to determine the proposed use of said premises as a college student dormitory.","Denied","https://www1.nyc.gov/assets/bsa/downloads/pdf/decisions/95-05-A.pdf","2005-10-18T00:00:00.000","10009","40.726001","-73.979652","2","1079685","1003920010","28","MN0303","(40.726001, -73.979652)"
