"summons_number","plate_id","registration_state","plate_type","issue_date","violation_code","vehicle_body_type","vehicle_make","issuing_agency","street_code1","street_code2","street_code3","vehicle_expiration_date","violation_location","violation_precinct","issuer_precinct","issuer_code","issuer_command","issuer_squad","violation_time","time_first_observed","violation_county","violation_in_front_of_or","house_number","street_name","intersecting_street","date_first_observed","law_section","sub_division","violation_legal_code","days_parking_in_effect","from_hours_in_effect","to_hours_in_effect","vehicle_color","unregistered_vehicle","vehicle_year","meter_number","feet_from_curb","violation_post_code","violation_description","no_standing_or_stopping","hydrant_violation","double_parking_violation"
"1465582538","249120F","99","COM","2021-06-26T00:00:00.000","40",,"VOLVO","P","0","0","0","0","73","73","73","966852","0073","0000","1159A",,"K","O","80","RCOAKWAY AVE",,"0","408","C",,"BBBBBBB","ALL","ALL","WHITE","0","0","-","0",,,,,
"1465582540","GTE1161","PA","PAS","2021-06-19T00:00:00.000","20","SUBN","JEEP","P","72730","38430","73470","0","73","73","73","966857","0073","0000","0323P",,,"F","1926","PROSPECT PL",,"0","408","E2",,"BBBBBBB","ALL","ALL","BL","0","0","-","0",,,,,
"1465582563","ELP8226","NC","PAS","2021-06-26T00:00:00.000","40","SDN","DODGE","P","73110","72730","69330","0","73","73","73","932434","0073","0000","0825A",,"K","F","507","RALPH AVE",,"0","408","F2",,"BBBBBBB","ALL","ALL","BK","0","0","-","3",,,,,
"1465582587","K66MWX","NJ","PAS","2021-07-04T00:00:00.000","46","DELV","CHEVR","P","70930","50830","23130","0","73","73","73","966852","0073","0000","1221P",,"K","F","1630","PITKIN AVE",,"0","408","D",,"BBBBBBB","ALL","ALL","WH","0","0","-","0",,,,,
"1465582605","1NFS54","MA","PAS","2021-06-29T00:00:00.000","40","SDN","VOLKS","P","59530","75130","50830","20210531","73","73","73","938090","0073","0000","1214P",,"K","O","787","MCDONOUGH ST",,"0","408","F2",,"BBBBBBB","ALL","ALL","GY","0","2019","-","0",,,,,
"1465582630","KHY9619","NY","PAS","2021-07-04T00:00:00.000","40","VAN","FORD","P","73110","38330","83730","20230201","73","73","73","966852","0073","0000","0821A",,"K","F","669","RALPH AVENUE",,"0","408","F1",,"BBBBBBB","ALL","ALL","BLU","0","2010","-","0",,,,,
"1465582642","13253J8","TX","PAS","2021-07-04T00:00:00.000","40","SDN","HONDA","P","68930","50930","75130","0","73","73","73","966852","0073","0000","0807A",,"K","F","2093","PACIFIC STREET",,"0","408","E2",,"BBBBBBB","ALL","ALL","WH","0","2017","-","0",,,,,
"1465582848","GZN5034","NY","PAS","2021-06-27T00:00:00.000","40","SUBN","HYUND","P","49130","61430","38430","20210722","73","73","73","969156","0073","0000","0353A",,"K","O","1364","HERKIMER STREET",,"0","408","E2",,"BBBBBBB","ALL","ALL","WHITE","0","2012","-","0",,,,,
"1465582850","HCS5370","NY","PAS","2021-06-25T00:00:00.000","20","SUBN","LINCO","P","75130","38430","80330","0","73","73","73","969156","0073","0000","0040A",,,"F","457","SARATOGA AVENUE",,"0","408","F2",,"BBBBBBB","ALL","ALL","RED","0","2009","-","0",,,,,
"1465582861","JTV0874","PA","PAS","2021-07-11T00:00:00.000","40","SDN","ACURA","P","49230","83730","19830","0","73","73","73","969156","0073","0000","0036A",,"K","F","179","HERZL STREET",,"0","408","E2",,"BBBBBBB","ALL","ALL","GRAY","0","2008","-","0",,,,,
"1465582873","2YJF59","MA","PAS","2021-06-18T00:00:00.000","98","SDN","HYUND","P","80430","75130","50830","0","73","73","73","969156","0073","0000","0006A",,,"F","1581","ST MARKS AVENUE",,"0","408","D",,"BBBBBBB","ALL","ALL",,"0","0","-","0",,,,,
"1465604273","KLF8390","NY","PAS","2021-06-19T00:00:00.000","46","SUBN","ME/BE","P","19930","80630","31230","20230531","83","83","83","939051","0083","0000","0159A",,"K","F","440","BLEECKER STREET",,"0","408","E2",,"BBBBBBB","ALL","ALL","BLACK","0","2021","-","0",,,,,
"1465604285","G81MAE","NJ","PAS","2021-06-20T00:00:00.000","98","SDN","CHEVR","P","53030","93530","54100","0","83","83","83","939051","0083","0000","0125A",,"K","F","1308","JEFFERSON AVENUE",,"0","408","F1",,"BBBBBBB","ALL","ALL","WHITE","0","0","-","0",,,,,
"1465605009","LLK2973","PA","PAS","2021-07-06T00:00:00.000","40","VAN","TOYOT","P","90330","23930","40030","20220531","83","83","83","969017","0083","0000","0822P",,"K","F","69","WEIRFIELD ST",,"0","408","F2",,"BBBBBBB","ALL","ALL",,"0","0","-","0",,,,,
"1465605010","JDR0964","ME","PAS","2021-06-27T00:00:00.000","98","SUBN","JEEP","P","38630","54100","52130","20220430","83","83","83","969017","0083","0000","0711P",,"K","F","301","ELDERT ST",,"0","408","F2",,"BBBBBBB","ALL","ALL",,"0","0","-","0",,,,,
"1465605290","LLA2877","PA","PAS","2021-06-18T00:00:00.000","40","SUBN","DODGE","P","75230","93530","54100","20220731","83","83","83","968546","0083","0000","0734P",,"K","F","237","SCHAEFER ST",,"0","408","E2",,"BBBBBBB","ALL","ALL","WHITE","0","2017","-","0",,,,,
"1465605599","KPJ1451","NY","PAS","2021-06-16T00:00:00.000","51","SUBN","CHEVR","P","81230","93530","54100","20230509","83","83","83","960884","0083","0000","0944A",,"K","F","100","STARR",,"0","408","E2",,"BBBBBBB","ALL","ALL","BLACK","0","2012","-","0",,,,,
"1465605605","99127E7","TX","PAS","2021-06-17T00:00:00.000","98","SDN","FORD","P","81930","94730","80630","20210704","83","83","83","960884","0083","0000","0859A",,"K","F","371","STOCKHOLM STREET",,"0","408","E3",,"BBBBBBB","ALL","ALL","BLACK","0","1999","-","0",,,,,
"1465605617","JJM1766","NY","PAS","2021-06-18T00:00:00.000","98","SUBN","SUBAR","P","31530","52130","94730","20210719","83","83","83","960884","0083","0000","1059A",,"K","F","1581","DEKALB AVE",,"0","408","F2",,"BBBBBBB","ALL","ALL","BLUE","0","2016","-","0",,,,,
"1465605630","FLN7750","NC","PAS","2021-06-25T00:00:00.000","98","SDN","HONDA","P","45930","52130","94730","20220630","83","83","83","960884","0083","0000","0829A",,"K","F","1428","GREENE AVE",,"0","408","D",,"BBBBBBB","ALL","ALL","BLACK","0","0","-","0",,,,,
"1465605642","CLL9855","NC","PAS","2021-06-25T00:00:00.000","98","SUBN","JEEP","P","53130","54100","52130","20211231","83","83","83","960884","0083","0000","0246P",,"K","F","289","JEFFERSON STREET",,"0","408","F2",,"BBBBBBB","ALL","ALL","BLACK","0","0","-","0",,,,,
"1465605654","KKA8556","NY","PAS","2021-06-26T00:00:00.000","98","SDN","HONDA","P","53130","93530","54100","20230208","83","83","83","960884","0083","0000","1048A",,"K","F","266","JEFFERSON STREET",,"0","408","F2",,"BBBBBBB","ALL","ALL","BLUE","0","2021","-","0",,,,,
"1465605708","465ZFB","AR","PAS","2021-07-08T00:00:00.000","40","SUBN","NISSA","P","46230","54100","63030","0","83","83","83","965029","0083","0000","0955A",,"K","F","301","GROVE ST",,"0","408","E2",,"BBBBBBB","ALL","ALL","BLK","0","0","-","0",,,,,
"1465605710","KHG7940","NY","PAS","2021-07-08T00:00:00.000","16","SUBN","KIA","P","46230","54100","63030","20230421","83","83","83","953831","0083","0000","0950A","0900A","K","F","305","GROVE ST",,"0","408","E2",,"BBBYYBB","0700A","1100A","RED","0","2011","-","0",,,,,
"1465605721","KFL7600","NY","PAS","2021-07-08T00:00:00.000","98","SDN","NISSA","P","60230","23930","40030","20221019","83","83","83","953831","0083","0000","0300P","0930A","K","F","9","MENAHAN ST",,"0","408","K2",,"BBBBBBB","ALL","ALL","BLU","0","2009","-","0",,,,,
"1465605733","SAMBOY","NY","SPO","2021-07-09T00:00:00.000","16","SDN","VOLKS","P","46230","54100","63030","20210314","83","83","83","953831","0083","0000","1049A","1020A","K","F","303","GROVE ST",,"0","408","F2",,"BBBYYBB","0700A","1100A","GRAY","0","2014","-","0",,,,,
"1465605964","T745737C","NY","999","2021-07-03T00:00:00.000","14","SDN","NISSA","P","0","40404","40404","20210930","83","83","83","963387","0083","0000","0140A",,"K","F","1505","PUTNAM ST",,"0","408","D",,"BBBBBBB","ALL","ALL",,"0","2015","-","0",,,,,
"1465605976","BLANKPLATE","99","999","2021-07-06T00:00:00.000","98","DELV","CHEVR","P","53130","40404","40404","0","83","83","83","963387","0083","0000","0200P",,"K","F","1310","JEFFERSON ST",,"0","408","E2",,"BBBBBBB","ALL","ALL","WHITE","0","2004","-","0",,,,,
"1465606117","GM3427","WA","PAS","2021-06-25T00:00:00.000","98","SDN","BUICK","P","31530","40030","63030","0","83","83","83","959384","0083","0000","1045A",,"K","F","1251","DEKALB AVE",,"0","408","F2",,"BBBBBBB","ALL","ALL","TAN","0","0","-","0",,,,,
"1465606129","KHX8170","NY","PAS","2021-07-02T00:00:00.000","46","SUBN","CHEVR","P","94730","47330","45930","20221109","83","83","83","934779","0083","0000","0817P",,"K","F","203","WYCKOFF AVE",,"0","408","C",,"BBBBBBB","ALL","ALL","WHITE","0","2007","-","0",,,,,
"1465606130","JNZ2111","NY","PAS","2021-07-02T00:00:00.000","46","SDN","CHEVR","P","45930","80630","31230","20220220","83","83","83","959384","0083","0000","1117P",,"K","F","1533","GREENE AVE",,"0","408","F1",,"BBBBBBB","ALL","ALL","BLUE","0","2011","-","0",,,,,
"1465606142","JMF7215","NY","PAS","2021-07-03T00:00:00.000","46","SUBN","VOLKS","P","94730","19930","60230","20211111","83","83","83","959384","0083","0000","0621P",,"K","O","259","WYCKOFF AVE",,"0","408","F1",,"BBBBBBB","ALL","ALL","GRY","0","2019","-","0",,,,,
"1472520166","AS68510","CT","PAS","2021-06-24T00:00:00.000","98","SUBN","ACUR","P","43890","42090","38390","20230218","110","110","110","966276","0110","0000","1100P",,"Q","O","89-39","ELMHURST AVENUE",,"0","408","K6",,"BBBBBBB","ALL","ALL","GRAY","0","2016","-","0",,,,,
"1472521900","KFN5157","NY","PAS","2021-07-15T00:00:00.000","98","SUBN","HONDA","P","65790","67480","61480","20220727","110","110","110","954087","0110","0000","1244A",,"Q","F","56-49","VAN CLEEF ST",,"0","408","F1",,"BBBBBBB","ALL","ALL","GY","0","2008","-","0",,,,,
"1472521912","QNSJ96","FL","PAS","2021-07-12T00:00:00.000","98","SDN","VOLKS","P","11090","40090","20490","0","110","110","110","954087","0110","0000","0810A",,,"F","108-27","53 AVENUE",,"0","408","E2",,"BBBBBBB","ALL","ALL","WH","0","2020","-","0",,,,,
"1472522217","230GHB","WA","PAS","2021-07-06T00:00:00.000","40","SUBN","FORD","P","9540","19740","20190","20220531","110","110","110","964810","0110","0000","0710P",,"Q","F","104-56","41 AVE",,"0","408","D5",,"BBBBBBB","ALL","ALL","BLK","0","0","-","0",,,,,
"1472522631","HFF4921","NY","PAS","2021-07-10T00:00:00.000","98","SUBN","NISSA","P","48390","43890","67690","20220414","110","110","110","960097","0110","0000","0139A",,"Q","F","42-09","HAMPTON ST",,"0","408","E2",,"BBBBBBB","ALL","ALL","GRAY","0","2013","-","0",,,,,
"1472525152","HRJ7434","NY","PAS","2021-06-24T00:00:00.000","20","SUBN","VOLVO","P","13790","61490","59990","20230614","112","112","112","963915","0112","0000","0531P",,"Q","O","97-12","66 AVENUE",,"0","408","F2",,"BBBBBBB","ALL","ALL","BLK","0","2009","-","0",,,,,
"1472525164","P1033615","IL","PAS","2021-07-01T00:00:00.000","14","DELV","VOLVO","P","36390","35780","43490","0","112","112","112","963915","0112","0000","1205P",,"Q","O","60-46","BOOTH STREET",,"0","408","F2",,"BBBBBBB","ALL","ALL","BLUE","0","0","-","0",,,,,
"1472525176","18164Y6","TX","PAS","2021-07-03T00:00:00.000","98","SDN","VLK W","P","12840","19190","19540","20210820","112","112","112","963915","0112","0000","1005P",,"Q","F","99-11","62 DRIVE",,"0","408","E2",,"BBBBBBB","ALL","ALL","BLK","0","2009","-","0",,,,,
"1472527951","JEM4190","NY","PAS","2021-07-18T00:00:00.000","98","SDN","HONDA","P","15140","28990","59990","20221210","112","112","112","968565","0112","0000","0721P",,"Q","F","108-22","72 AVE",,"0","408","F2",,"BBBBBBB","ALL","ALL","WHITE","0","2018","-","0",,,,,
"1472528268","JHZ7508","NY","PAS","2021-07-11T00:00:00.000","46","SUBN","JEEP","P","19190","13140","13040","20210517","112","112","112","952681","0112","0000","0127A",,"Q","F","63-28","99 STREET",,"0","408","F2",,"BBBBBBB","ALL","ALL","WH","0","2019","-","0",,,,,
"1472531346","HBX9434","NY","PAS","2021-07-15T00:00:00.000","98","SDN","NISSA","P","10690","20190","20490","20220119","110","110","110","950108","0110","0000","0315A",,"Q","F","108-49","49 AVE",,"0","408","F2",,"BBBBBBB","ALL","ALL","BLK","0","2013","-","0",,,,,
"1472531358","KES1871","NY","PAS","2021-07-09T00:00:00.000","98","VAN","DODGE","P","10990","35780","20490","20220910","110","110","110","950108","0110","0000","0240A",,"Q","F","108-27","52 AVE",,"0","408","F2",,"BBBBBBB","ALL","ALL","WH","0","2001","-","0",,,,,
"1472531930","KGX1933","NY","PAS","2021-07-16T00:00:00.000","21","SDN","HONDA","P","40090","35780","19190","20210610","110","110","110","966376","0110","0000","0924A",,"Q","F","98-32","CORONA AVE",,"0","408","F2",,"BBBBYBB","0830A","1000A","WHITE","0","2009","-","0",,,,,
"1472532466","3XXX49","MA","PAS","2021-07-11T00:00:00.000","14","SUBN","HONDA","P","9840","18990","19190","20220930","110","110","110","962805","0110","0000","1218A",,"Q","F","97-23","43 AVE",,"0","408","F1",,"BBBBBBB","ALL","ALL","GY","0","0","-","0",,,,,
"1472532478","AVY0720","CT","PAS","2021-07-20T00:00:00.000","98","SDN","HONDA","P","18890","39010","11440","0","110","110","110","962805","0110","0000","0110A",,"Q","F","53-31","96 ST",,"0","408","D1",,"BBBBBBB","ALL","ALL","BK","0","0","-","0",,,,,
"1472532480","JLR8818","NY","PAS","2021-07-20T00:00:00.000","98","SUBN","TOYOT","P","9440","19290","19540","20210829","110","110","110","962805","0110","0000","0217A",,"Q","F","100-09","40 RD",,"0","408","F2",,"BBBBBBB","ALL","ALL","GY","0","2016","-","0",,,,,
"1472533033","KME3343","NY","PAS","2021-07-20T00:00:00.000","98","SUBN","FORD","P","19290","63500","9440","20230315","110","110","110","967833","0110","0000","0217A","0217A","Q","F","40-27","100 STREET",,"0","408","F2",,"BBBBBBB","ALL","ALL","SILVE","0","2001","-","0",,,,,
"1472533045","1846858","TX","PAS","2021-06-27T00:00:00.000","98","SDN","BMW","P","64620","19540","19690","0","110","110","110","967837","0110","0000","0441A","0941A",,"F","102-14","STRONG AVE",,"20210627","408","F2",,"BBBBBBB","ALL","ALL","BLK","0","2006","-","0",,,,,
"1472534104","N11LPP","NJ","PAS","2021-07-17T00:00:00.000","98","SDN","NISSA","P","10990","18240","18490","20210920","110","110","110","966732","0110","0000","0840P",,,"F","90-15","52 AVENUE",,"0","408","F2",,"BBBBBBB","ALL","ALL","SILVE","0","2009","-","0",,,,,
"1472534116","JCF4308","NY","PAS","2021-07-17T00:00:00.000","98","SUBN","CHEVR","P","20190","61090","9540","20220909","110","110","110","966732","0110","0000","0429P",,"Q","F","40-05","108 ST",,"0","408","F2",,"BBBBBBB","ALL","ALL","BLK","0","2016","-","0",,,,,
"1472534153","UMR82W","NJ","PAS","2021-07-15T00:00:00.000","50","SDN","HONDA","P","40090","19540","19690","0","110","110","110","966732","0110","0000","1042P","1038P",,"F","102-46","CORONA AVE",,"0","408","F2",,"BBBBBBB","ALL","ALL","GREY","0","0","-","0",,,,,
"1472534724","LPC2799","PA","PAS","2021-07-07T00:00:00.000","40","SDN","HONDA","P","9540","20190","20490","0","110","110","110","965630","0110","0000","1105P",,"Q","F","108-23","41 AVE",,"0","408","K6",,"BBBBBBB","ALL","ALL","BLUE","0","2012","-","0",,,,,
"1472534736","HAA9873","NY","PAS","2021-07-10T00:00:00.000","40","SUBN","FORD","P","9540","20190","20490","20230705","110","110","110","965630","0110","0000","0905P",,"Q","F","108-23","41 AVE",,"0","408","C",,"BBBBBBB","ALL","ALL","WHITE","0","2013","-","0",,,,,
"1472534748","BB14564","CT","PAS","2021-07-10T00:00:00.000","98","SDN","FORD","P","10690","20190","20490","20240519","110","110","110","965630","0110","0000","0915P",,"Q","F","108-69","49 AVE",,"0","408","E2",,"BBBBBBB","ALL","ALL","BLUE","0","2011","-","0",,,,,
"1472538456","KET3653","NY","PAS","2021-07-07T00:00:00.000","17","SUBN","ME/BE","P","0","0","0","20220925","110","110","110","934664","0110","0000","1250P",,"Q",,,"W/S 53 AVE","S/O SEABURY ST","0","408","C4",,"YYYYYBB","0700A","0400P","WT","0","2021","-","0",,,,,
"1472538468","HXA7356","NY","PAS","2021-07-11T00:00:00.000","98","SUBN","MAZDA","P","10290","19740","20190","20220225","110","110","110","934664","0110","0000","1005A",,"Q","F","104-11","46 AVE",,"0","408","F2",,"BBBBBBB","ALL","ALL","RED","0","2008","-","0",,,,,
"1472538470","T794179C","NY","PAS","2021-07-11T00:00:00.000","98","SDN","NISSA","P","11440","18240","18490","20211130","110","110","110","933225","0110","0000","1050A",,"Q","F","90-28","55 AVE",,"0","408","F2",,"BBBBBBB","ALL","ALL","GY","0","2020","-","0",,,,,
"1472538481","JLT2456","NY","PAS","2021-07-11T00:00:00.000","40","VAN","CHEVR","P","15990","9540","68290","20211013","110","110","110","934664","0110","0000","0248P",,"Q","F","41-41","76 ST",,"0","408","F2",,"BBBBBBB","ALL","ALL","WHT","0","2011","-","0",,,,,
"1472540499","KWT9334","PA","PAS","2021-07-22T00:00:00.000","40","SDN","NISSA","P","91180","60330","83630","0","60","60","60","968873","0060","0000","0720P",,"K","O","2911","WEST 15 ST",,"0","408","E2",,"BBBBBBB","ALL","ALL","SILVE","0","0","-","0",,,,,
"1472540529","W109980","NJ","PAS","2021-06-20T00:00:00.000","20","SDN","JEEP","P","91180","60330","83630","0","60","60","60","968873","0060","0000","0557P","1757P","K","F","2911","W 15 ST",,"20210620","408","D1",,"BBBBBBB","ALL","ALL","BLUE","0","2010","-","0",,,,,
"1472540530","HNZ6815","NY","PAS","2021-07-22T00:00:00.000","20","SUBN","CHRYS","P","91180","60330","83630","20230406","60","60","60","968873","0060","0000","0509P",,"K","F","2911","WEST 15 ST",,"0","408","E2",,"BBBBBBB","ALL","ALL","WHITE","0","2007","-","0",,,,,
"1472540943","HKW3848","NY","PAS","2021-07-24T00:00:00.000","14","P-U","TOYOT","P","17470","92130","75930","20220911","60","60","60","965525","0060","0000","0500P",,"K","F","3752","BAYVIEW AVE",,"0","408","E2",,"BBBBBBB","ALL","ALL",,"0","0","-","0",,,,,
"1472542848","809331R","NY","999","2021-07-19T00:00:00.000","14","SUBN","BMW","P","23030","40404","40404","0","60","60","60","962005","0060","0000","0003A",,"K",,"1311","BRIGHTWATER COURT",,"0","408","F1",,"BBBBBBB","ALL","ALL","WHITE","0","0","-","0",,,,,
"1472544160","18788J2","TX","PAS","2021-06-30T00:00:00.000","19","SDN","CHEVR","P","0","0","0","20210824","60","60","60","958814","0060","0000","0110A",,"K",,,"SURF AVE","I/O W 32 ST","0","408","D1",,"BBBBBBB","ALL","ALL","RED","0","2016","-","0",,,,,
"1472544328","KJA2898","NY","PAS","2021-07-22T00:00:00.000","24","SUBN","NISSA","P","81830","64230","60330","20221119","60","60","60","968512","0060","0000","0620P","0615P","K","F","2846","STILLWELL AVENUE",,"0","408","C",,"YYYYYBY","0800A","0800P",,"0","0","-","0",,,,,
"1472544500","0336387","NJ","PAS","2021-07-22T00:00:00.000","40","DELV","ISUZU","P","91180","47625","64230","20210603","60","60","60","961881","0060","0000","0712A",,"K","F","2733","W 15 ST",,"0","408","D",,"BBBBBBB","ALL","ALL","RED","0","2003","-","0",,,,,
"1472544511","BLANKPLATE","99","999","2021-07-22T00:00:00.000","98","P-U","CHEVR","P","91180","47625","64230","0","60","60","60","961881","0060","0000","0718A",,"K","F","2733","W 15 ST",,"0","408","E2",,"BBBBBBB","ALL","ALL","BLACK","0","2004","-","0",,,,,
"1472552738","13893H8","TX","PAS","2021-07-03T00:00:00.000","98","SUBN","KIA","P","9230","5780","5880","20210716","72","72","72","967779","0072","0000","0147A","0147A","K","F","733","53 STREET",,"20210703","408","F2",,"BBBBBBB","ALL","ALL","GRY","0","2005","-","0",,,,,
"1472552740","XGNY82","NJ","PAS","2021-06-30T00:00:00.000","17","P-U","NISSA","P","5780","9080","9130","20210731","72","72","72","967779","0072","0000","0145A",,"K","F","5008","7TH AVENUE",,"0","408","C",,"BBBBBBB","ALL","ALL","SILV","0","2005","-","0",,,,,
"1472554619","CTC1605","NY","PAS","2021-06-16T00:00:00.000","51","SDN","FORD","P","7580","5280","5430","20211229","72","72","72","955673","0072","0000","0120P",,"K","F","200","24 STREET",,"0","408","E2",,"BBBBBBB","ALL","ALL","BLK","0","2011","-","0",,,,,
"1472554620","YGH49E","NJ","PAS","2021-06-17T00:00:00.000","51","SUBN","HYUND","P","7580","5280","5430","0","72","72","72","959672","0072","0000","0110P",,"K","F","186","24 STREET",,"0","408","E3",,"BBBBBBB","ALL","ALL","WH","0","2010","-","0",,,,,
"1472554632","70785ML","NY","COM","2021-06-16T00:00:00.000","51","P-U",,"P","7580","5280","5430","20211130","72","72","72","959673","0072","0000","0110A",,"K","F","192","24 STREET",,"0","408","E3",,"BBBBBBB","ALL","ALL","WH","0","2020","-","0",,,,,
"1472555557","T79626C","NY","OMT","2021-07-15T00:00:00.000","98","SUBN","DODGE","P","8180","5280","5430","20210831","72","72","72","939593","0072","0000","0315P",,"K","F","128","32 ST",,"0","408","F2",,"BBBBBBB","ALL","ALL","WHITE","0","2019","-","0",,,,,
"1472555570","KEF2712","NY","PAS","2021-07-15T00:00:00.000","98","SUBN","ME/BE","P","9080","5130","5280","20210930","72","72","72","939593","0072","0000","0119P",,"K","F","213","50 ST",,"0","408","F2",,"BBBBBBB","ALL","ALL","WHITE","0","0","-","0",,,,,
"1472555582","PEPT27","FL","PAS","2021-06-25T00:00:00.000","98","P-U","DODGE","P","5880","6830","6930","20230131","72","72","72","943998","0072","0000","0840A",,"K","F","1701","8TH AVENUE",,"0","408","F1",,"BBBBBBB","ALL","ALL","BLK","0","0","-","0",,,,,
"1472555880","MRELIO","NY","PAS","2021-07-16T00:00:00.000","98","P-U","FORD","P","5280","9030","9080","20220303","72","72","72","960016","0072","0000","0820A",,"K","F","4903","3 AVE",,"0","408","F1",,"BBBBBBB","ALL","ALL","BLU","0","2018","-","0",,,,,
"1472555892","CA11791","NY","TRA","2021-06-16T00:00:00.000","66",,,"P","5130","8280","0","0","72","72","72","960016","0072","0000","0955A",,"K","F",,"2 AVE","34 ST","0","408","E3",,"BBBBBBB","ALL","ALL","WH","0","0","-","0",,,,,
"1472555909","KFK5286","NY","PAS","2021-07-23T00:00:00.000","46","SUBN","TOYOT","P","6150","40404","40404","20221120","47","47","72","960010","0072","0000","0958A",,"K","F","4715","5 AVE",,"0","408","F2",,"BBBBBBB","ALL","ALL","GY","0","2016","-","0",,,,,
"1472556537","TT04M27","GA","PAS","2021-07-22T00:00:00.000","78","TK","VOLVO","P","84830","59430","7180","0","72","72","72","968074","0072","0000","0948P","0948P","K","F","11","TERRACE PL",,"0","408","E2",,"BBBBBBB","ALL","ALL","BLU","0","0","-","0",,,,,
"1472557360","X1062080","IL","PAS","2021-07-18T00:00:00.000","21","TRAI","FRUEH","P","8780","5010","5130","0","72","72","72","966244","0072","0000","0919P",,,"O","142","44 ST",,"0","408","F1",,"BBBBBBB","ALL","ALL","WHT","0","0","-","0",,,,,
"1472557451","T769962C","NY","PAS","2021-06-09T00:00:00.000","40","SUBN","TOYOT","P","9180","5580","5680","20220531","72","72","72","967919","0072","0000","0257A",,"K","F","545","52 ST",,"0","408","E2",,"BBBBBBB","ALL","ALL","W","0","2018","-","0",,,,,
"1472557517","U81MJV","NJ","PAS","2021-06-17T00:00:00.000","40","SUBN","JAGUA","P","9180","5580","5680","0","72","72","72","967919","0072","0000","0016A",,"K","F","545","52 ST",,"0","408","F2",,"BBBBBBB","ALL","ALL","B","0","0","-","0",,,,,
"1472557529","1214DUS","TX","PAS","2021-07-01T00:00:00.000","40","SDN","MAZDA","P","9180","5430","5580","0","72","72","72","962098","0072","0000","0420A",,"K","F","472","52 STREET",,"0","408","E2",,"BBBBBBB","ALL","ALL","WHITE","0","2003","-","0",,,,,
"1472558388","KJJ1495","NY","PAS","2021-07-07T00:00:00.000","40","SDN","MERCU","P","9680","5580","5680","20230208","72","72","72","968604","0072","0000","0039A",,"K","F","547","62 STREET",,"0","408","F2",,"BBBBBBB","ALL","ALL","WT","0","2017","-","0",,,,,
"1472558406","BQX781","IN","PAS","2021-06-15T00:00:00.000","98","SDN","BMW","P","9380","5680","5780","20210714","72","72","72","968604","0072","0000","0215A",,"K","F","674","56 STREET",,"0","408","K4",,"BBBBBBB","ALL","ALL","GRY","0","0","-","0",,,,,
"1472558480","FLX4532","NC","PAS","2021-06-14T00:00:00.000","40","SDN","NISSA","P","8630","5280","5430","0","72","72","72","965967","0072","0000","1230A",,"K","O","316","41 ST",,"0","408","K6",,"BBBBBBB","ALL","ALL","BLUE","0","0","-","0",,,,,
"1472558959","T673611C","NY","PAS","2021-07-06T00:00:00.000","40","VAN","DODGE","P","9280","5680","5780","20220228","72","72","72","968921","0072","0000","0137A",,"K","F","641","54 STREET",,"0","408","E2",,"BBBBBBB","ALL","ALL","BLK","0","2013","-","0",,,,,
"1472559836","KXK8963","PA","PAS","2021-07-07T00:00:00.000","40","SDN","BMW","P","8930","5430","5580","0","72","72","72","965977","0072","0000","0643P",,"K","F","441","47 STREET",,"0","408","E2",,"BBBBBBB","ALL","ALL","BLUE","0","0","-","2",,,,,
"1472560073","JCN3287","NY","PAS","2021-07-17T00:00:00.000","40","SUBN","CHEVR","P","81830","83630","20670","20221128","60","60","60","967622","0060","0000","0306P",,"K","F","3009","STILLWELL AV",,"0","408","F2",,"BBBBBBB","ALL","ALL","GREY","0","2006","-","2",,,,,
"1472560097","T732632C","NY","PAS","2021-07-18T00:00:00.000","46","SUBN","NISSA","P","83630","48530","81830","20220228","60","60","60","967622","0060","0000","0320P",,"K","F","1232","SURF AVE",,"0","408","C",,"BBBBBBB","ALL","ALL","GRY","0","2016","-","0",,,,,
"1472560115","JMZ7225","NY","PAS","2021-07-22T00:00:00.000","40","SUBN","ACURA","P","81830","83630","20670","20210915","60","60","60","967627","0060","0000","1126A",,"K","F","3011","STILLWELL AVE",,"0","408","F2",,"BBBBBBB","ALL","ALL","RED","0","2006","-","1",,,,,
"1472560255","FRM2503","NY","PAS","2021-06-22T00:00:00.000","16","SUBN","AUDI","P","8630","5130","5280","20211130","72","72","72","959623","0072","0000","0135P",,"K","F","241","41 STREET",,"0","408","C",,"BBBBBBB","ALL","ALL","BK","0","2015","-","0",,,,,
"1472562446","37957MD","NY","COM","2021-06-13T00:00:00.000","78","VAN","FORD","P","5680","8930","8980","20220630","72","72","72","965960","0072","0000","0205A",,"K","F","4721","6 AVE",,"0","408","K6",,"BBBBBBB","ALL","ALL",,"0","0","-","0",,,,,
"1472563578","AL38762","CT","OMT","2021-07-03T00:00:00.000","98","SUBN","MITSU","P","9230","5010","5130","0","72","72","72","965960","0072","0000","0506A",,,"F","140","53 STREET",,"0","408","F2",,"BBBBBBB","ALL","ALL","GRY","0","0","-","0",,,,,
"1472564080","169677T","TN","PAS","2021-07-19T00:00:00.000","78","TK","KN","P","84830","59430","7180","0","72","72","72","968074","0072","0000","1010P","1010P","K","O","11","TERRACE PL",,"20210719","408","D1",,"BBBBBBB","ALL","ALL","RD","0","0","-","0",,,,,
