"response_id","gispropnum","omppropid","collected_date","time_of_day","year","month","month_text","week","group","location","ground_syringes","kiosk_syringes","total_syringes","kiosk_number","kiosk_type","precinct","borough","district","property_type","kiosk_site","created_date","source"
"M-004026","M037","M037-ZN08","2022-08-15T00:00:00.000","AM","2022","8","Aug","34","Parks","Highbridge Park","10.0",,"10.0",,,"33","Manhattan","M-12A","ZONE","true","2022-08-18 14:23:47.0000000","M&O MS Forms"
"M-004505","M037","M037-ZN08","2022-10-03T00:00:00.000","AM","2022","10","Oct","41","Parks","Highbridge Park","3.0",,"3.0",,,"33","Manhattan","M-12A","ZONE","true","2022-10-11 15:13:21.0000000","M&O MS Forms"
"M-004514","M037","M037-ZN08","2022-10-04T00:00:00.000","AM","2022","10","Oct","41","Parks","Highbridge Park","2.0",,"2.0",,,"33","Manhattan","M-12A","ZONE","true","2022-10-11 15:16:08.0000000","M&O MS Forms"
"M-004495","M037","M037-ZN08","2022-10-02T00:00:00.000","AM","2022","10","Oct","41","Parks","Highbridge Park","4.0",,"4.0",,,"33","Manhattan","M-12A","ZONE","true","2022-10-11 07:20:27.0000000","M&O MS Forms"
"M-004485","M037","M037-ZN08","2022-10-01T00:00:00.000","AM","2022","10","Oct","40","Parks","Highbridge Park","7.0",,"7.0",,,"33","Manhattan","M-12A","ZONE","true","2022-10-11 07:15:47.0000000","M&O MS Forms"
"M-004389","M037","M037-ZN08","2022-09-24T00:00:00.000","AM","2022","9","Sep","39","Parks","Highbridge Park","3.0",,"3.0",,,"33","Manhattan","M-12A","ZONE","true","2022-09-26 06:07:01.0000000","M&O MS Forms"
"M-004380","M037","M037-ZN08","2022-09-23T00:00:00.000","AM","2022","9","Sep","39","Parks","Highbridge Park","5.0",,"5.0",,,"33","Manhattan","M-12A","ZONE","true","2022-09-26 06:04:13.0000000","M&O MS Forms"
"M-004398","M037","M037-ZN08","2022-09-25T00:00:00.000","AM","2022","9","Sep","40","Parks","Highbridge Park","2.0",,"2.0",,,"33","Manhattan","M-12A","ZONE","true","2022-09-26 06:10:18.0000000","M&O MS Forms"
"M-004173","M037","M037-ZN08","2022-08-29T00:00:00.000","AM","2022","8","Aug","36","Parks","Highbridge Park","3.0",,"3.0",,,"33","Manhattan","M-12A","ZONE","true","2022-09-02 13:07:24.0000000","M&O MS Forms"
"M-004181","M037","M037-ZN08","2022-08-30T00:00:00.000","AM","2022","8","Aug","36","Parks","Highbridge Park","2.0",,"2.0",,,"33","Manhattan","M-12A","ZONE","true","2022-09-02 15:17:38.0000000","M&O MS Forms"
"M-004164","M037","M037-ZN08","2022-08-28T00:00:00.000","AM","2022","8","Aug","36","Parks","Highbridge Park","6.0",,"6.0",,,"33","Manhattan","M-12A","ZONE","true","2022-09-02 13:04:21.0000000","M&O MS Forms"
"M-004464","M037","M037-ZN08","2022-09-29T00:00:00.000","AM","2022","9","Sep","40","Parks","Highbridge Park","6.0",,"6.0",,,"33","Manhattan","M-12A","ZONE","true","2022-10-11 07:05:15.0000000","M&O MS Forms"
"M-004239","M037","M037-ZN08","2022-09-05T00:00:00.000","AM","2022","9","Sep","37","Parks","Highbridge Park","8.0",,"8.0",,,"33","Manhattan","M-12A","ZONE","true","2022-09-06 14:45:34.0000000","M&O MS Forms"
"M-004258","M037","M037-ZN08","2022-09-05T00:00:00.000","AM","2022","9","Sep","37","Parks","Highbridge Park","8.0",,"8.0",,,"33","Manhattan","M-12A","ZONE","true","2022-09-09 05:33:41.0000000","M&O MS Forms"
"M-004267","M037","M037-ZN08","2022-09-06T00:00:00.000","AM","2022","9","Sep","37","Parks","Highbridge Park","10.0",,"10.0",,,"33","Manhattan","M-12A","ZONE","true","2022-09-09 05:38:55.0000000","M&O MS Forms"
"M-004276","M037","M037-ZN08","2022-09-07T00:00:00.000","AM","2022","9","Sep","37","Parks","Highbridge Park","5.0",,"5.0",,,"33","Manhattan","M-12A","ZONE","true","2022-09-09 05:42:00.0000000","M&O MS Forms"
"M-004304","M037","M037-ZN08","2022-09-11T00:00:00.000","AM","2022","9","Sep","38","Parks","Highbridge Park","4.0",,"4.0",,,"33","Manhattan","M-12A","ZONE","true","2022-09-12 06:11:24.0000000","M&O MS Forms"
"M-004295","M037","M037-ZN08","2022-09-10T00:00:00.000","AM","2022","9","Sep","37","Parks","Highbridge Park","6.0",,"6.0",,,"33","Manhattan","M-12A","ZONE","true","2022-09-12 06:08:21.0000000","M&O MS Forms"
"M-004316","M037","M037-ZN08","2022-09-11T00:00:00.000","AM","2022","9","Sep","38","Parks","Highbridge Park","4.0",,"4.0",,,"33","Manhattan","M-12A","ZONE","true","2022-09-13 18:02:46.0000000","M&O MS Forms"
"M-004325","M037","M037-ZN08","2022-09-12T00:00:00.000","AM","2022","9","Sep","38","Parks","Highbridge Park","6.0",,"6.0",,,"33","Manhattan","M-12A","ZONE","true","2022-09-13 18:06:15.0000000","M&O MS Forms"
"M-004337","M037","M037-ZN08","2022-09-18T00:00:00.000","AM","2022","9","Sep","39","Parks","Highbridge Park","3.0",,"3.0",,,"33","Manhattan","M-12A","ZONE","true","2022-09-22 16:47:20.0000000","M&O MS Forms"
"M-004371","M037","M037-ZN08","2022-09-22T00:00:00.000","AM","2022","9","Sep","39","Parks","Highbridge Park","7.0",,"7.0",,,"33","Manhattan","M-12A","ZONE","true","2022-09-23 05:29:56.0000000","M&O MS Forms"
"M-004362","M037","M037-ZN08","2022-09-21T00:00:00.000","AM","2022","9","Sep","39","Parks","Highbridge Park","2.0",,"2.0",,,"33","Manhattan","M-12A","ZONE","true","2022-09-23 05:27:20.0000000","M&O MS Forms"
"M-004346","M037","M037-ZN08","2022-09-19T00:00:00.000","AM","2022","9","Sep","39","Parks","Highbridge Park","1.0",,"1.0",,,"33","Manhattan","M-12A","ZONE","true","2022-09-22 16:50:54.0000000","M&O MS Forms"
"M-004537","M037","M037-ZN08","2022-10-07T00:00:00.000","AM","2022","10","Oct","41","Parks","Highbridge Park","7.0",,"7.0",,,"33","Manhattan","M-12A","ZONE","true","2022-10-11 15:23:16.0000000","M&O MS Forms"
"M-004556","M037","M037-ZN08","2022-10-11T00:00:00.000","AM","2022","10","Oct","42","Parks","Highbridge Park","10.0",,"10.0",,,"33","Manhattan","M-12A","ZONE","true","2022-10-11 16:50:10.0000000","M&O MS Forms"
"M-004547","M037","M037-ZN08","2022-10-08T00:00:00.000","AM","2022","10","Oct","41","Parks","Highbridge Park","11.0",,"11.0",,,"33","Manhattan","M-12A","ZONE","true","2022-10-11 15:26:24.0000000","M&O MS Forms"
"M-004583","M037","M037-ZN08","2022-10-14T00:00:00.000","AM","2022","10","Oct","42","Parks","Highbridge Park","6.0",,"6.0",,,"33","Manhattan","M-12A","ZONE","true","2022-10-19 05:40:35.0000000","M&O MS Forms"
"M-004592","M037","M037-ZN08","2022-10-15T00:00:00.000","AM","2022","10","Oct","42","Parks","Highbridge Park","4.0",,"4.0",,,"33","Manhattan","M-12A","ZONE","true","2022-10-19 05:43:34.0000000","M&O MS Forms"
"M-004574","M037","M037-ZN08","2022-10-13T00:00:00.000","AM","2022","10","Oct","42","Parks","Highbridge Park","5.0",,"5.0",,,"33","Manhattan","M-12A","ZONE","true","2022-10-19 05:37:44.0000000","M&O MS Forms"
"M-001878","M037","M037-ZN08","2022-01-01T00:00:00.000","AM","2022","1","Jan","1","Parks","Highbridge Park","14.0",,"14.0",,,"33","Manhattan","M-12A","ZONE","true","2022-01-02 18:59:53.0000000","M&O MS Forms"
"M-001895","M037","M037-ZN08","2022-01-03T00:00:00.000","AM","2022","1","Jan","2","Parks","Highbridge Park","10.0",,"10.0",,,"33","Manhattan","M-12A","ZONE","true","2022-01-04 13:24:15.0000000","M&O MS Forms"
"M-001886","M037","M037-ZN08","2022-01-02T00:00:00.000","AM","2022","1","Jan","2","Parks","Highbridge Park","9.0",,"9.0",,,"33","Manhattan","M-12A","ZONE","true","2022-01-02 19:07:50.0000000","M&O MS Forms"
"M-001907","M037","M037-ZN08","2022-01-04T00:00:00.000","AM","2022","1","Jan","2","Parks","Highbridge Park","8.0",,"8.0",,,"33","Manhattan","M-12A","ZONE","true","2022-01-05 17:32:33.0000000","M&O MS Forms"
"M-001917","M037","M037-ZN08","2022-01-05T00:00:00.000","AM","2022","1","Jan","2","Parks","Highbridge Park","7.0",,"7.0",,,"33","Manhattan","M-12A","ZONE","true","2022-01-05 17:41:37.0000000","M&O MS Forms"
"M-001931","M037","M037-ZN08","2022-01-06T00:00:00.000","AM","2022","1","Jan","2","Parks","Highbridge Park","5.0",,"5.0",,,"33","Manhattan","M-12A","ZONE","true","2022-01-06 16:40:50.0000000","M&O MS Forms"
"M-002049","M037","M037-ZN08","2022-01-19T00:00:00.000","AM","2022","1","Jan","4","Parks","Highbridge Park","2.0",,"2.0",,,"33","Manhattan","M-12A","ZONE","true","2022-01-20 17:06:51.0000000","M&O MS Forms"
"M-002074","M037","M037-ZN08","2022-01-23T00:00:00.000","AM","2022","1","Jan","5","Parks","Highbridge Park","20.0",,"20.0",,,"33","Manhattan","M-12A","ZONE","true","2022-01-24 18:51:39.0000000","M&O MS Forms"
"M-001997","M037","M037-ZN08","2022-01-15T00:00:00.000","AM","2022","1","Jan","3","Parks","Highbridge Park","1.0",,"1.0",,,"33","Manhattan","M-12A","ZONE","true","2022-01-15 19:30:59.0000000","M&O MS Forms"
"M-002028","M037","M037-ZN08","2022-01-16T00:00:00.000","AM","2022","1","Jan","4","Parks","Highbridge Park","1.0",,"1.0",,,"33","Manhattan","M-12A","ZONE","true","2022-01-20 17:01:06.0000000","M&O MS Forms"
"M-002040","M037","M037-ZN08","2022-01-18T00:00:00.000","AM","2022","1","Jan","4","Parks","Highbridge Park","1.0",,"1.0",,,"33","Manhattan","M-12A","ZONE","true","2022-01-20 17:04:27.0000000","M&O MS Forms"
"M-001972","M037","M037-ZN08","2022-01-12T00:00:00.000","AM","2022","1","Jan","3","Parks","Highbridge Park","4.0",,"4.0",,,"33","Manhattan","M-12A","ZONE","true","2022-01-13 14:55:00.0000000","M&O MS Forms"
"M-001985","M037","M037-ZN08","2022-01-13T00:00:00.000","AM","2022","1","Jan","3","Parks","Highbridge Park","7.0",,"7.0",,,"33","Manhattan","M-12A","ZONE","true","2022-01-14 16:45:56.0000000","M&O MS Forms"
"M-001992","M037","M037-ZN08","2022-01-14T00:00:00.000","AM","2022","1","Jan","3","Parks","Highbridge Park","3.0",,"3.0",,,"33","Manhattan","M-12A","ZONE","true","2022-01-14 16:47:54.0000000","M&O MS Forms"
"M-001964","M037","M037-ZN08","2022-01-11T00:00:00.000","AM","2022","1","Jan","3","Parks","Highbridge Park","5.0",,"5.0",,,"33","Manhattan","M-12A","ZONE","true","2022-01-13 14:52:27.0000000","M&O MS Forms"
"M-001955","M037","M037-ZN08","2022-01-10T00:00:00.000","AM","2022","1","Jan","3","Parks","Highbridge Park","3.0",,"3.0",,,"33","Manhattan","M-12A","ZONE","true","2022-01-13 14:49:22.0000000","M&O MS Forms"
"M-001947","M037","M037-ZN08","2022-01-09T00:00:00.000","AM","2022","1","Jan","3","Parks","Highbridge Park","2.0",,"2.0",,,"33","Manhattan","M-12A","ZONE","true","2022-01-13 14:41:31.0000000","M&O MS Forms"
"M-002222","M037","M037-ZN08","2022-02-12T00:00:00.000","AM","2022","2","Feb","7","Parks","Highbridge Park","4.0",,"4.0",,,"33","Manhattan","M-12A","ZONE","true","2022-02-14 14:08:43.0000000","M&O MS Forms"
"M-002246","M037","M037-ZN08","2022-02-14T00:00:00.000","AM","2022","2","Feb","8","Parks","Highbridge Park","2.0",,"2.0",,,"33","Manhattan","M-12A","ZONE","true","2022-02-21 14:57:42.0000000","M&O MS Forms"
"M-002245","M037","M037-ZN08","2022-02-14T00:00:00.000","AM","2022","2","Feb","8","Parks","Highbridge Park","2.0",,"2.0",,,"33","Manhattan","M-12A","ZONE","true","2022-02-21 14:57:08.0000000","M&O MS Forms"
"M-002236","M037","M037-ZN08","2022-02-13T00:00:00.000","AM","2022","2","Feb","8","Parks","Highbridge Park","1.0",,"1.0",,,"33","Manhattan","M-12A","ZONE","true","2022-02-21 14:54:29.0000000","M&O MS Forms"
"M-002255","M037","M037-ZN08","2022-02-15T00:00:00.000","AM","2022","2","Feb","8","Parks","Highbridge Park","3.0",,"3.0",,,"33","Manhattan","M-12A","ZONE","true","2022-02-21 15:01:22.0000000","M&O MS Forms"
"M-002273","M037","M037-ZN08","2022-02-17T00:00:00.000","AM","2022","2","Feb","8","Parks","Highbridge Park","3.0",,"3.0",,,"33","Manhattan","M-12A","ZONE","true","2022-02-21 15:06:51.0000000","M&O MS Forms"
"M-002264","M037","M037-ZN08","2022-02-16T00:00:00.000","AM","2022","2","Feb","8","Parks","Highbridge Park","5.0",,"5.0",,,"33","Manhattan","M-12A","ZONE","true","2022-02-21 15:04:21.0000000","M&O MS Forms"
"M-002333","M037","M037-ZN08","2022-02-22T00:00:00.000","AM","2022","2","Feb","9","Parks","Highbridge Park","1.0",,"1.0",,,"33","Manhattan","M-12A","ZONE","true","2022-02-28 12:04:33.0000000","M&O MS Forms"
"M-002324","M037","M037-ZN08","2022-02-21T00:00:00.000","AM","2022","2","Feb","9","Parks","Highbridge Park","2.0",,"2.0",,,"33","Manhattan","M-12A","ZONE","true","2022-02-28 12:01:50.0000000","M&O MS Forms"
"M-002342","M037","M037-ZN08","2022-02-23T00:00:00.000","AM","2022","2","Feb","9","Parks","Highbridge Park","1.0",,"1.0",,,"33","Manhattan","M-12A","ZONE","true","2022-02-28 12:07:15.0000000","M&O MS Forms"
"M-002296","M037","M037-ZN08","2022-02-20T00:00:00.000","AM","2022","2","Feb","9","Parks","Highbridge Park","5.0",,"5.0",,,"33","Manhattan","M-12A","ZONE","true","2022-02-21 15:14:32.0000000","M&O MS Forms"
"M-002282","M037","M037-ZN08","2022-02-18T00:00:00.000","AM","2022","2","Feb","8","Parks","Highbridge Park","4.0",,"4.0",,,"33","Manhattan","M-12A","ZONE","true","2022-02-21 15:10:19.0000000","M&O MS Forms"
"M-002172","M037","M037-ZN08","2022-02-06T00:00:00.000","AM","2022","2","Feb","7","Parks","Highbridge Park","6.0",,"6.0",,,"33","Manhattan","M-12A","ZONE","true","2022-02-10 08:45:41.0000000","M&O MS Forms"
"M-002179","M037","M037-ZN08","2022-02-07T00:00:00.000","AM","2022","2","Feb","7","Parks","Highbridge Park","3.0",,"3.0",,,"33","Manhattan","M-12A","ZONE","true","2022-02-10 08:48:08.0000000","M&O MS Forms"
"M-002186","M037","M037-ZN08","2022-02-08T00:00:00.000","AM","2022","2","Feb","7","Parks","Highbridge Park","2.0",,"2.0",,,"33","Manhattan","M-12A","ZONE","true","2022-02-11 09:20:27.0000000","M&O MS Forms"
"M-002193","M037","M037-ZN08","2022-02-09T00:00:00.000","AM","2022","2","Feb","7","Parks","Highbridge Park","5.0",,"5.0",,,"33","Manhattan","M-12A","ZONE","true","2022-02-11 09:22:29.0000000","M&O MS Forms"
"M-002205","M037","M037-ZN08","2022-02-10T00:00:00.000","AM","2022","2","Feb","7","Parks","Highbridge Park","6.0",,"6.0",,,"33","Manhattan","M-12A","ZONE","true","2022-02-14 14:03:27.0000000","M&O MS Forms"
"M-002213","M037","M037-ZN08","2022-02-11T00:00:00.000","AM","2022","2","Feb","7","Parks","Highbridge Park","8.0",,"8.0",,,"33","Manhattan","M-12A","ZONE","true","2022-02-14 14:06:00.0000000","M&O MS Forms"
"M-000824","M037","M037-03","2021-09-05T00:00:00.000","AM","2021","9","Sep","37","Parks","Highbridge Park","4.0",,"4.0",,,"34","Manhattan","M-12A","PLGD","true","2021-09-13 17:01:22.0000000","M&O MS Forms"
"M-000843","M037","M037-03","2021-09-10T00:00:00.000","AM","2021","9","Sep","37","Parks","Highbridge Park","3.0",,"3.0",,,"34","Manhattan","M-12A","PLGD","true","2021-09-13 17:09:37.0000000","M&O MS Forms"
"M-000836","M037","M037-03","2021-09-08T00:00:00.000","AM","2021","9","Sep","37","Parks","Highbridge Park","7.0",,"7.0",,,"34","Manhattan","M-12A","PLGD","true","2021-09-13 17:06:44.0000000","M&O MS Forms"
"M-000833","M037","M037-03","2021-09-07T00:00:00.000","AM","2021","9","Sep","37","Parks","Highbridge Park","7.0",,"7.0",,,"34","Manhattan","M-12A","PLGD","true","2021-09-13 17:05:42.0000000","M&O MS Forms"
"M-000677","M037","M037-03","2021-08-12T00:00:00.000","AM","2021","8","Aug","33","Parks","Highbridge Park","6.0",,"6.0",,,"34","Manhattan","M-12A","PLGD","true","2021-08-14 06:41:51.0000000","M&O MS Forms"
"M-000680","M037","M037-03","2021-08-13T00:00:00.000","PM","2021","8","Aug","33","Parks","Highbridge Park","3.0",,"3.0",,,"34","Manhattan","M-12A","PLGD","true","2021-08-14 06:44:08.0000000","M&O MS Forms"
"M-000673","M037","M037-03","2021-08-11T00:00:00.000","PM","2021","8","Aug","33","Parks","Highbridge Park","7.0",,"7.0",,,"34","Manhattan","M-12A","PLGD","true","2021-08-14 06:40:22.0000000","M&O MS Forms"
"M-000670","M037","M037-03","2021-08-11T00:00:00.000","AM","2021","8","Aug","33","BBP","Highbridge Park","6.0",,"6.0",,,"34","Manhattan","M-12A","PLGD","true","2021-08-14 06:36:59.0000000","M&O MS Forms"
"M-000667","M037","M037-03","2021-08-10T00:00:00.000","AM","2021","8","Aug","33","BBP","Highbridge Park","5.0",,"5.0",,,"34","Manhattan","M-12A","PLGD","true","2021-08-14 06:35:42.0000000","M&O MS Forms"
"M-000664","M037","M037-03","2021-08-09T00:00:00.000","AM","2021","8","Aug","33","Parks","Highbridge Park","25.0",,"25.0",,,"34","Manhattan","M-12A","PLGD","true","2021-08-14 06:33:38.0000000","M&O MS Forms"
"M-000660","M037","M037-03","2021-08-08T00:00:00.000","AM","2021","8","Aug","33","Parks","Highbridge Park","2.0",,"2.0",,,"34","Manhattan","M-12A","PLGD","true","2021-08-14 06:31:57.0000000","M&O MS Forms"
"M-000782","M037","M037-03","2021-08-19T00:00:00.000","AM","2021","8","Aug","34","Parks","Highbridge Park","8.0",,"8.0",,,"34","Manhattan","M-12A","PLGD","true","2021-08-24 17:09:08.0000000","M&O MS Forms"
"M-000776","M037","M037-03","2021-08-18T00:00:00.000","AM","2021","8","Aug","34","BBP","Highbridge Park","6.0",,"6.0",,,"34","Manhattan","M-12A","PLGD","true","2021-08-24 17:06:59.0000000","M&O MS Forms"
"M-000771","M037","M037-03","2021-08-17T00:00:00.000","AM","2021","8","Aug","34","BBP","Highbridge Park","6.0",,"6.0",,,"34","Manhattan","M-12A","PLGD","true","2021-08-24 17:05:12.0000000","M&O MS Forms"
"M-000768","M037","M037-03","2021-08-16T00:00:00.000","AM","2021","8","Aug","34","Parks","Highbridge Park","5.0",,"5.0",,,"34","Manhattan","M-12A","PLGD","true","2021-08-24 17:03:43.0000000","M&O MS Forms"
"M-000762","M037","M037-03","2021-08-15T00:00:00.000","AM","2021","8","Aug","34","Parks","Highbridge Park","6.0",,"6.0",,,"34","Manhattan","M-12A","PLGD","true","2021-08-24 17:01:08.0000000","M&O MS Forms"
"M-000622","M037","M037-03","2021-08-01T00:00:00.000","AM","2021","8","Aug","32","Parks","Highbridge Park","4.0",,"4.0",,,"34","Manhattan","M-12A","PLGD","true","2021-08-09 08:05:23.0000000","M&O MS Forms"
"M-000625","M037","M037-03","2021-08-02T00:00:00.000","AM","2021","8","Aug","32","Parks","Highbridge Park","3.0",,"3.0",,,"34","Manhattan","M-12A","PLGD","true","2021-08-09 08:06:38.0000000","M&O MS Forms"
"M-000639","M037","M037-03","2021-08-06T00:00:00.000","AM","2021","8","Aug","32","Parks","Highbridge Park","5.0",,"5.0",,,"34","Manhattan","M-12A","PLGD","true","2021-08-09 08:24:11.0000000","M&O MS Forms"
"M-000636","M037","M037-03","2021-08-04T00:00:00.000","PM","2021","8","Aug","32","BBP","Highbridge Park","2.0",,"2.0",,,"34","Manhattan","M-12A","PLGD","true","2021-08-09 08:22:39.0000000","M&O MS Forms"
"M-000630","M037","M037-03","2021-08-03T00:00:00.000","AM","2021","8","Aug","32","BBP","Highbridge Park","6.0",,"6.0",,,"34","Manhattan","M-12A","PLGD","true","2021-08-09 08:19:20.0000000","M&O MS Forms"
"M-000552","M037","M037-03","2021-07-18T00:00:00.000","AM","2021","7","Jul","30","Parks","Highbridge Park","4.0",,"4.0",,,"34","Manhattan","M-12A","PLGD","true","2021-07-27 19:45:38.0000000","M&O MS Forms"
"M-000569","M037","M037-03","2021-07-23T00:00:00.000","AM","2021","7","Jul","30","Parks","Highbridge Park","2.0",,"2.0",,,"34","Manhattan","M-12A","PLGD","true","2021-07-27 19:52:32.0000000","M&O MS Forms"
"M-000566","M037","M037-03","2021-07-21T00:00:00.000","AM","2021","7","Jul","30","Parks","Highbridge Park","4.0",,"4.0",,,"34","Manhattan","M-12A","PLGD","true","2021-07-27 19:51:07.0000000","M&O MS Forms"
"M-000561","M037","M037-03","2021-07-21T00:00:00.000","AM","2021","7","Jul","30","BBP","Highbridge Park","6.0",,"6.0",,,"34","Manhattan","M-12A","PLGD","true","2021-07-27 19:49:15.0000000","M&O MS Forms"
"M-000559","M037","M037-03","2021-07-20T00:00:00.000","AM","2021","7","Jul","30","BBP","Highbridge Park","3.0",,"3.0",,,"34","Manhattan","M-12A","PLGD","true","2021-07-27 19:48:32.0000000","M&O MS Forms"
"M-000556","M037","M037-03","2021-07-19T00:00:00.000","AM","2021","7","Jul","30","Parks","Highbridge Park","6.0",,"6.0",,,"34","Manhattan","M-12A","PLGD","true","2021-07-27 19:47:09.0000000","M&O MS Forms"
"M-000533","M037","M037-03","2021-07-16T00:00:00.000","AM","2021","7","Jul","29","Parks","Highbridge Park","4.0",,"4.0",,,"34","Manhattan","M-12A","PLGD","true","2021-07-21 18:31:24.0000000","M&O MS Forms"
"M-000529","M037","M037-03","2021-07-15T00:00:00.000","AM","2021","7","Jul","29","Parks","Highbridge Park","8.0",,"8.0",,,"34","Manhattan","M-12A","PLGD","true","2021-07-21 18:28:51.0000000","M&O MS Forms"
"M-000524","M037","M037-03","2021-07-14T00:00:00.000","AM","2021","7","Jul","29","BBP","Highbridge Park","4.0",,"4.0",,,"34","Manhattan","M-12A","PLGD","true","2021-07-21 18:26:57.0000000","M&O MS Forms"
"M-000522","M037","M037-03","2021-07-13T00:00:00.000","AM","2021","7","Jul","29","BBP","Highbridge Park","6.0",,"6.0",,,"34","Manhattan","M-12A","PLGD","true","2021-07-21 18:26:19.0000000","M&O MS Forms"
"M-000515","M037","M037-03","2021-07-11T00:00:00.000","AM","2021","7","Jul","29","Parks","Highbridge Park","6.0",,"6.0",,,"34","Manhattan","M-12A","PLGD","true","2021-07-21 18:21:15.0000000","M&O MS Forms"
"M-000505","M037","M037-03","2021-07-09T00:00:00.000","AM","2021","7","Jul","28","Parks","Highbridge Park","5.0",,"5.0",,,"34","Manhattan","M-12A","PLGD","true","2021-07-10 05:53:46.0000000","M&O MS Forms"
"M-002083","M037","M037-ZN08","2022-01-24T00:00:00.000","AM","2022","1","Jan","5","Parks","Highbridge Park","7.0",,"7.0",,,"33","Manhattan","M-12A","ZONE","true","2022-01-24 18:57:23.0000000","M&O MS Forms"
"M-002102","M037","M037-ZN08","2022-01-25T00:00:00.000","AM","2022","1","Jan","5","Parks","Highbridge Park","2.0",,"2.0",,,"33","Manhattan","M-12A","ZONE","true","2022-01-25 15:52:40.0000000","M&O MS Forms"
"M-002122","M037","M037-ZN08","2022-01-26T00:00:00.000","AM","2022","1","Jan","5","Parks","Highbridge Park","11.0",,"11.0",,,"33","Manhattan","M-12A","ZONE","true","2022-01-29 15:27:04.0000000","M&O MS Forms"
"M-002158","M037","M037-ZN08","2022-02-04T00:00:00.000","AM","2022","2","Feb","6","Parks","Highbridge Park","6.0",,"6.0",,,"33","Manhattan","M-12A","ZONE","true","2022-02-10 08:32:12.0000000","M&O MS Forms"
"M-003355","M037","M037-ZN08","2022-06-05T00:00:00.000","AM","2022","6","Jun","24","Parks","Highbridge Park","5.0",,"5.0",,,"33","Manhattan","M-12A","ZONE","true","2022-06-06 19:44:37.0000000","M&O MS Forms"
"M-003364","M037","M037-ZN08","2022-06-06T00:00:00.000","AM","2022","6","Jun","24","Parks","Highbridge Park","10.0",,"10.0",,,"33","Manhattan","M-12A","ZONE","true","2022-06-06 19:47:51.0000000","M&O MS Forms"
"M-003373","M037","M037-ZN08","2022-06-07T00:00:00.000","AM","2022","6","Jun","24","Parks","Highbridge Park","6.0",,"6.0",,,"33","Manhattan","M-12A","ZONE","true","2022-06-11 19:18:58.0000000","M&O MS Forms"
"M-003382","M037","M037-ZN08","2022-06-08T00:00:00.000","AM","2022","6","Jun","24","Parks","Highbridge Park","4.0",,"4.0",,,"33","Manhattan","M-12A","ZONE","true","2022-06-11 19:22:52.0000000","M&O MS Forms"
"M-003391","M037","M037-ZN08","2022-06-09T00:00:00.000","AM","2022","6","Jun","24","Parks","Highbridge Park","5.0",,"5.0",,,"33","Manhattan","M-12A","ZONE","true","2022-06-11 19:26:11.0000000","M&O MS Forms"
"M-003400","M037","M037-ZN08","2022-06-10T00:00:00.000","AM","2022","6","Jun","24","Parks","Highbridge Park","3.0",,"3.0",,,"33","Manhattan","M-12A","ZONE","true","2022-06-11 19:29:08.0000000","M&O MS Forms"
"M-003407","M037","M037-ZN08","2022-06-11T00:00:00.000","AM","2022","6","Jun","24","Parks","Highbridge Park","4.0",,"4.0",,,"33","Manhattan","M-12A","ZONE","true","2022-06-11 19:31:26.0000000","M&O MS Forms"
"M-003328","M037","M037-ZN08","2022-06-02T00:00:00.000","AM","2022","6","Jun","23","Parks","Highbridge Park","3.0",,"3.0",,,"33","Manhattan","M-12A","ZONE","true","2022-06-06 19:28:24.0000000","M&O MS Forms"
"M-003319","M037","M037-ZN08","2022-06-01T00:00:00.000","AM","2022","6","Jun","23","Parks","Highbridge Park","2.0",,"2.0",,,"33","Manhattan","M-12A","ZONE","true","2022-06-06 19:23:45.0000000","M&O MS Forms"
"M-003346","M037","M037-ZN08","2022-06-04T00:00:00.000","AM","2022","6","Jun","23","Parks","Highbridge Park","3.0",,"3.0",,,"33","Manhattan","M-12A","ZONE","true","2022-06-06 19:34:34.0000000","M&O MS Forms"
"M-003337","M037","M037-ZN08","2022-06-03T00:00:00.000","AM","2022","6","Jun","23","Parks","Highbridge Park","3.0",,"3.0",,,"33","Manhattan","M-12A","ZONE","true","2022-06-06 19:31:33.0000000","M&O MS Forms"
"M-003309","M037","M037-ZN08","2022-05-31T00:00:00.000","AM","2022","5","May","23","Parks","Highbridge Park","3.0",,"3.0",,,"33","Manhattan","M-12A","ZONE","true","2022-06-06 19:19:34.0000000","M&O MS Forms"
"M-003301","M037","M037-ZN08","2022-05-30T00:00:00.000","AM","2022","5","May","23","Parks","Highbridge Park","2.0",,"2.0",,,"33","Manhattan","M-12A","ZONE","true","2022-06-06 19:16:13.0000000","M&O MS Forms"
"M-003218","M037","M037-ZN08","2022-05-24T00:00:00.000","AM","2022","5","May","22","Parks","Highbridge Park","4.0",,"4.0",,,"33","Manhattan","M-12A","ZONE","true","2022-05-28 10:49:38.0000000","M&O MS Forms"
"M-003236","M037","M037-ZN08","2022-05-26T00:00:00.000","AM","2022","5","May","22","Parks","Highbridge Park","1.0",,"1.0",,,"33","Manhattan","M-12A","ZONE","true","2022-05-28 10:55:02.0000000","M&O MS Forms"
"M-003227","M037","M037-ZN08","2022-05-25T00:00:00.000","AM","2022","5","May","22","Parks","Highbridge Park","8.0",,"8.0",,,"33","Manhattan","M-12A","ZONE","true","2022-05-28 10:52:18.0000000","M&O MS Forms"
