Unique Key,Created Date,Closed Date,Agency,Agency Name,Complaint Type,Descriptor,Location Type,Incident Zip,Incident Address,Street Name,Cross Street 1,Cross Street 2,Intersection Street 1,Intersection Street 2,Address Type,City,Landmark,Facility Type,Status,Due Date,Resolution Description,Resolution Action Updated Date,Community Board,BBL,Borough,X Coordinate (State Plane),Y Coordinate (State Plane),Open Data Channel Type,Park Facility Name,Park Borough,Vehicle Type,Taxi Company Borough,Taxi Pick Up Location,Bridge Highway Name,Bridge Highway Direction,Road Ramp,Bridge Highway Segment,Latitude,Longitude,Location
58624340,08/26/2023 09:11:01 PM,08/26/2023 09:27:25 PM,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Store/Commercial,11237,163 STOCKHOLM STREET,STOCKHOLM STREET,WILSON AVENUE,KNICKERBOCKER AVENUE,WILSON AVENUE,KNICKERBOCKER AVENUE,ADDRESS,BROOKLYN,STOCKHOLM STREET,,Closed,,The Police Department reviewed your complaint and provided additional information below.,08/26/2023 09:27:28 PM,04 BROOKLYN,,BROOKLYN,1005675,194157,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.69956694771267,-73.92273225754147,"(40.69956694771267, -73.92273225754147)"
58630230,08/26/2023 09:11:00 PM,,DEP,Department of Environmental Protection,Water System,Hydrant Running (WC3),,11224,2879 WEST   23 STREET,WEST   23 STREET,NEPTUNE AVE,MERMAID AVE,,,ADDRESS,BROOKLYN,,,Open,,,,13 BROOKLYN,3070160108,BROOKLYN,986980,149361,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.57663702979904,-73.9901725706843,"(40.57663702979904, -73.9901725706843)"
58627481,08/26/2023 09:10:18 PM,,DOHMH,Department of Health and Mental Hygiene,Food Establishment,Odor,Restaurant/Bar/Deli/Bakery,11224,530 NEPTUNE AVENUE,NEPTUNE AVENUE,WEST    5 STREET,WEST    6 STREET,WEST    5 STREET,WEST    6 STREET,ADDRESS,BROOKLYN,NEPTUNE AVENUE,,In Progress,,,,13 BROOKLYN,3072737501,BROOKLYN,991754,150538,MOBILE,Unspecified,BROOKLYN,,,,,,,,40.57986490733523,-73.97298586275765,"(40.57986490733523, -73.97298586275765)"
58630611,08/26/2023 09:09:53 PM,08/26/2023 09:44:30 PM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11210,121 KENILWORTH PLACE,KENILWORTH PLACE,GLENWOOD ROAD,HILLEL PLACE,GLENWOOD ROAD,HILLEL PLACE,ADDRESS,BROOKLYN,KENILWORTH PLACE,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,08/26/2023 09:44:34 PM,14 BROOKLYN,3075570015,BROOKLYN,998329,169949,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.63313612031432,-73.94927563270367,"(40.63313612031432, -73.94927563270367)"
58623987,08/26/2023 09:09:52 PM,08/26/2023 11:01:24 PM,DSNY,Department of Sanitation,Vendor Enforcement,Food Vendor,Street,11220,4716 5 AVENUE,5 AVENUE,47 STREET,48 STREET,47 STREET,48 STREET,ADDRESS,BROOKLYN,5 AVENUE,,Closed,,N/A,08/26/2023 11:01:29 PM,07 BROOKLYN,3007650041,BROOKLYN,981827,174867,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.64664583494289,-74.00873144548663,"(40.64664583494289, -74.00873144548663)"
58632611,08/26/2023 09:09:19 PM,08/26/2023 09:09:23 PM,DSNY,Department of Sanitation,Illegal Dumping,Removal Request,Sidewalk,11205,220 PARK AVENUE,PARK AVENUE,VANDERBILT AVENUE,CLINTON AVENUE,VANDERBILT AVENUE,CLINTON AVENUE,ADDRESS,BROOKLYN,PARK AVENUE,,Closed,,The Department of Sanitation cleaned the location.,08/26/2023 09:09:27 PM,02 BROOKLYN,3018870054,BROOKLYN,992650,192768,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.695776415678175,-73.96970772159914,"(40.695776415678175, -73.96970772159914)"
58625772,08/26/2023 09:08:29 PM,08/26/2023 09:35:28 PM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11203,1240 NEW YORK AVENUE,NEW YORK AVENUE,CLARENDON ROAD,AVENUE D,CLARENDON ROAD,AVENUE D,ADDRESS,BROOKLYN,NEW YORK AVENUE,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,08/26/2023 09:35:33 PM,17 BROOKLYN,3049490017,BROOKLYN,999293,173399,MOBILE,Unspecified,BROOKLYN,,,,,,,,40.642604047611904,-73.94579480541063,"(40.642604047611904, -73.94579480541063)"
58624915,08/26/2023 09:08:28 PM,,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11235,2775 EAST   16 STREET,EAST   16 STREET,BAY COURT,EMMONS AVENUE,BAY COURT,EMMONS AVENUE,ADDRESS,BROOKLYN,EAST   16 STREET,,In Progress,,,08/27/2023 02:17:25 AM,15 BROOKLYN,3087710101,BROOKLYN,997409,152025,MOBILE,Unspecified,BROOKLYN,,,,,,,,40.58393983702016,-73.95262516876824,"(40.58393983702016, -73.95262516876824)"
58625966,08/26/2023 09:08:06 PM,08/26/2023 09:21:13 PM,NYPD,New York City Police Department,Noise - Vehicle,Car/Truck Music,Street/Sidewalk,11206,556 MARCY AVENUE,MARCY AVENUE,STOCKTON STREET,MYRTLE AVENUE,STOCKTON STREET,MYRTLE AVENUE,ADDRESS,BROOKLYN,MARCY AVENUE,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,08/26/2023 09:21:17 PM,03 BROOKLYN,3017380001,BROOKLYN,998313,192743,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.695700609419035,-73.9492857330839,"(40.695700609419035, -73.9492857330839)"
58624087,08/26/2023 09:08:05 PM,,DSNY,Department of Sanitation,Graffiti,Graffiti,Mixed Use,11204,6801 BAY PARKWAY,BAY PARKWAY,,,,,ADDRESS,BROOKLYN,,N/A,Open,09/25/2023 09:08:05 PM,The graffiti on this property has been scheduled to be removed by the City.,08/26/2023 09:08:05 PM,11 BROOKLYN,3065750007,BROOKLYN,988870,162016,UNKNOWN,Unspecified,BROOKLYN,,,,,,,,40.6113716761849,-73.98336031235527,"(40.6113716761849, -73.98336031235527)"
58630521,08/26/2023 09:07:23 PM,08/26/2023 09:11:44 PM,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,11201,234 SANDS STREET,SANDS STREET,BIKE PATH,NAVY STREET,BIKE PATH,NAVY STREET,ADDRESS,BROOKLYN,SANDS STREET,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,08/26/2023 09:11:47 PM,02 BROOKLYN,3000900001,BROOKLYN,989518,194201,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.699712085471425,-73.9810012927035,"(40.699712085471425, -73.9810012927035)"
58630524,08/26/2023 09:07:04 PM,08/26/2023 09:18:47 PM,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,11210,2501 NOSTRAND AVENUE,NOSTRAND AVENUE,AVENUE K,AVENUE L,AVENUE K,AVENUE L,ADDRESS,BROOKLYN,NOSTRAND AVENUE,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,08/26/2023 09:18:52 PM,18 BROOKLYN,3076300027,BROOKLYN,999171,166449,MOBILE,Unspecified,BROOKLYN,,,,,,,,40.62352798084708,-73.94624978072031,"(40.62352798084708, -73.94624978072031)"
58626735,08/26/2023 09:06:53 PM,08/26/2023 09:43:48 PM,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11207,1106 HALSEY STREET,HALSEY STREET,EVERGREEN AVENUE,CENTRAL AVENUE,EVERGREEN AVENUE,CENTRAL AVENUE,ADDRESS,BROOKLYN,HALSEY STREET,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,08/26/2023 09:43:52 PM,04 BROOKLYN,3034100017,BROOKLYN,1008695,190360,PHONE,Unspecified,BROOKLYN,,,,,,,,40.689137240700234,-73.91185462799528,"(40.689137240700234, -73.91185462799528)"
58627066,08/26/2023 09:06:19 PM,08/26/2023 09:32:44 PM,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,11207,540 WYONA STREET,WYONA STREET,DUMONT AVENUE,LIVONIA AVENUE,DUMONT AVENUE,LIVONIA AVENUE,ADDRESS,BROOKLYN,WYONA STREET,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,08/26/2023 09:32:47 PM,05 BROOKLYN,3038080051,BROOKLYN,1014405,181748,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.66548165185402,-73.89130369093259,"(40.66548165185402, -73.89130369093259)"
58623478,08/26/2023 09:05:44 PM,08/26/2023 09:10:47 PM,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Talking,Street/Sidewalk,11208,176 NICHOLS AVENUE,NICHOLS AVENUE,O'BRIEN PLACE,RIDGEWOOD AVENUE,O'BRIEN PLACE,RIDGEWOOD AVENUE,ADDRESS,BROOKLYN,NICHOLS AVENUE,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,08/26/2023 09:10:52 PM,05 BROOKLYN,3041210058,BROOKLYN,1020538,189440,MOBILE,Unspecified,BROOKLYN,,,,,,,,40.686571421381664,-73.86915537616436,"(40.686571421381664, -73.86915537616436)"
58630786,08/26/2023 09:05:28 PM,08/26/2023 09:40:17 PM,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,11229,2280 GERRITSEN AVENUE,GERRITSEN AVENUE,KNAPP STREET,AVENUE V,KNAPP STREET,AVENUE V,ADDRESS,BROOKLYN,GERRITSEN AVENUE,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,08/26/2023 09:40:22 PM,15 BROOKLYN,3088220002,BROOKLYN,1002698,158028,MOBILE,Unspecified,BROOKLYN,,,,,,,,40.60040743421725,-73.9335674076499,"(40.60040743421725, -73.9335674076499)"
58632540,08/26/2023 09:05:19 PM,,DSNY,Department of Sanitation,Dirty Condition,Trash,Sidewalk,11237,379 SUYDAM STREET,SUYDAM STREET,IRVING AVENUE,WYCKOFF AVENUE,IRVING AVENUE,WYCKOFF AVENUE,ADDRESS,BROOKLYN,SUYDAM STREET,,In Progress,,,,04 BROOKLYN,3032100041,BROOKLYN,1006129,196071,MOBILE,Unspecified,BROOKLYN,,,,,,,,40.70481931602399,-73.92108872138176,"(40.70481931602399, -73.92108872138176)"
58628861,08/26/2023 09:04:46 PM,,TLC,Taxi and Limousine Commission,For Hire Vehicle Complaint,Driver Complaint - Non Passenger,Street,11201,104 WILLOUGHBY STREET,WILLOUGHBY STREET,BRIDGE STREET,DUFFIELD STREET,BRIDGE STREET,DUFFIELD STREET,ADDRESS,BROOKLYN,WILLOUGHBY STREET,,In Progress,,,,02 BROOKLYN,3001457502,BROOKLYN,988533,191435,ONLINE,Unspecified,BROOKLYN,,,"104 WILLOUGHBY STREET, BROOKLYN, NY, 11201",,,,,40.6921205895276,-73.9845553913414,"(40.6921205895276, -73.9845553913414)"
58624952,08/26/2023 09:04:15 PM,,DPR,Department of Parks and Recreation,Overgrown Tree/Branches,Blocking Street,Street,11233,379 HOWARD AVENUE,HOWARD AVENUE,DEAN STREET,BERGEN STREET,DEAN STREET,BERGEN STREET,ADDRESS,BROOKLYN,HOWARD AVENUE,,In Progress,,,,16 BROOKLYN,3014460001,BROOKLYN,1006601,185098,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.67469978944852,-73.919422758511,"(40.67469978944852, -73.919422758511)"
58623262,08/26/2023 09:04:09 PM,08/26/2023 09:36:05 PM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11210,EAST   35 STREET,EAST   35 STREET,EAST   35 STREET,AVENUE G,EAST   35 STREET,AVENUE G,INTERSECTION,,,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,08/26/2023 09:36:09 PM,17 BROOKLYN,,BROOKLYN,1000077,170372,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.63429421457044,-73.9429768801053,"(40.63429421457044, -73.9429768801053)"
58625126,08/26/2023 09:04:05 PM,,TLC,Taxi and Limousine Commission,For Hire Vehicle Complaint,Driver Complaint - Non Passenger,Street,11201,397 JAY STREET,JAY STREET,WILLOUGHBY STREET,FULTON STREET,WILLOUGHBY STREET,FULTON STREET,ADDRESS,BROOKLYN,JAY STREET,,In Progress,,,,02 BROOKLYN,3001510011,BROOKLYN,987767,191302,ONLINE,Unspecified,BROOKLYN,,,"397 JAY STREET, BROOKLYN, NY, 11201",,,,,40.69175587278543,-73.98731767652619,"(40.69175587278543, -73.98731767652619)"
58626677,08/26/2023 09:03:32 PM,08/26/2023 09:15:22 PM,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,11201,397 JAY STREET,JAY STREET,WILLOUGHBY STREET,FULTON STREET,WILLOUGHBY STREET,FULTON STREET,ADDRESS,BROOKLYN,JAY STREET,,Closed,,The Police Department responded and upon arrival those responsible for the condition were gone.,08/26/2023 09:15:27 PM,02 BROOKLYN,3001510011,BROOKLYN,987767,191302,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.69175587278543,-73.98731767652619,"(40.69175587278543, -73.98731767652619)"
58623124,08/26/2023 09:03:22 PM,08/26/2023 10:01:52 PM,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Store/Commercial,11237,163 STOCKHOLM STREET,STOCKHOLM STREET,WILSON AVENUE,KNICKERBOCKER AVENUE,WILSON AVENUE,KNICKERBOCKER AVENUE,ADDRESS,BROOKLYN,STOCKHOLM STREET,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,08/26/2023 10:01:54 PM,04 BROOKLYN,,BROOKLYN,1005675,194157,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.69956694771267,-73.92273225754147,"(40.69956694771267, -73.92273225754147)"
58628009,08/26/2023 09:03:17 PM,08/26/2023 09:14:26 PM,NYPD,New York City Police Department,Non-Emergency Police Matter,Trespassing,Residential Building/House,11225,2111 BEEKMAN PLACE,BEEKMAN PLACE,DEAD END,FLATBUSH AVENUE,DEAD END,FLATBUSH AVENUE,ADDRESS,BROOKLYN,BEEKMAN PLACE,,Closed,,The Police Department responded to the complaint but officers were unable to gain entry into the premises.,08/26/2023 09:14:32 PM,09 BROOKLYN,3050260075,BROOKLYN,994992,179735,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.66000124850346,-73.96128272045006,"(40.66000124850346, -73.96128272045006)"
58626657,08/26/2023 09:03:17 PM,08/26/2023 09:56:13 PM,NYPD,New York City Police Department,Illegal Parking,Commercial Overnight Parking,Street/Sidewalk,11234,HENDRICKSON STREET,HENDRICKSON STREET,AVENUE T,HENDRICKSON STREET,AVENUE T,HENDRICKSON STREET,INTERSECTION,,,,Closed,,The Police Department issued a summons in response to the complaint.,08/26/2023 09:56:18 PM,18 BROOKLYN,,BROOKLYN,1005014,161853,MOBILE,Unspecified,BROOKLYN,,,,,,,,40.61090115082939,-73.92521556733281,"(40.61090115082939, -73.92521556733281)"
58627168,08/26/2023 09:02:51 PM,08/26/2023 09:39:25 PM,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,11233,204 SUMPTER STREET,SUMPTER STREET,SARATOGA AVENUE,THOMAS S BOYLAND STREET,SARATOGA AVENUE,THOMAS S BOYLAND STREET,ADDRESS,BROOKLYN,SUMPTER STREET,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,08/26/2023 09:39:29 PM,16 BROOKLYN,3015260002,BROOKLYN,1007487,187182,MOBILE,Unspecified,BROOKLYN,,,,,,,,40.680417614571674,-73.91622147016724,"(40.680417614571674, -73.91622147016724)"
58625390,08/26/2023 09:02:45 PM,08/26/2023 09:17:49 PM,NYPD,New York City Police Department,Illegal Parking,Blocked Sidewalk,Street/Sidewalk,11231,191 UNION STREET,UNION STREET,HICKS STREET,HENRY STREET,HICKS STREET,HENRY STREET,ADDRESS,BROOKLYN,UNION STREET,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,08/26/2023 09:17:53 PM,06 BROOKLYN,3003370027,BROOKLYN,984166,188346,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.68364302931577,-74.00030286766025,"(40.68364302931577, -74.00030286766025)"
58630334,08/26/2023 09:02:11 PM,08/26/2023 09:16:04 PM,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,11201,197 SCHERMERHORN STREET,SCHERMERHORN STREET,HOYT STREET,BOND STREET,HOYT STREET,BOND STREET,ADDRESS,BROOKLYN,SCHERMERHORN STREET,,Closed,,The Police Department responded and upon arrival those responsible for the condition were gone.,08/26/2023 09:16:08 PM,02 BROOKLYN,3001657504,BROOKLYN,988181,190262,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.688901138138604,-73.98582539687166,"(40.688901138138604, -73.98582539687166)"
58622961,08/26/2023 09:01:35 PM,08/26/2023 09:14:15 PM,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,11201,253 SCHERMERHORN STREET,SCHERMERHORN STREET,HOYT STREET,BOND STREET,HOYT STREET,BOND STREET,ADDRESS,BROOKLYN,SCHERMERHORN STREET,,Closed,,The Police Department responded and upon arrival those responsible for the condition were gone.,08/26/2023 09:14:18 PM,02 BROOKLYN,3001650029,BROOKLYN,988601,190046,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.68830807125914,-73.98431107867509,"(40.68830807125914, -73.98431107867509)"
58623875,08/26/2023 09:00:55 PM,,TLC,Taxi and Limousine Commission,For Hire Vehicle Complaint,Driver Complaint - Non Passenger,Street,11217,402 ATLANTIC AVENUE,ATLANTIC AVENUE,HOYT STREET,BOND STREET,HOYT STREET,BOND STREET,ADDRESS,BROOKLYN,ATLANTIC AVENUE,,In Progress,,,,02 BROOKLYN,3001837501,BROOKLYN,988366,189587,ONLINE,Unspecified,BROOKLYN,,,"402 ATLANTIC AVENUE, BROOKLYN, NY, 11217",,,,,40.68704833397533,-73.98515872669023,"(40.68704833397533, -73.98515872669023)"
58623064,08/26/2023 09:00:35 PM,08/26/2023 10:34:23 PM,NYPD,New York City Police Department,Blocked Driveway,Partial Access,Street/Sidewalk,11234,5313 AVENUE L,AVENUE L,EAST   53 STREET,EAST   54 STREET,EAST   53 STREET,EAST   54 STREET,ADDRESS,BROOKLYN,AVENUE L,,Closed,,The Police Department responded and upon arrival those responsible for the condition were gone.,08/26/2023 10:34:28 PM,18 BROOKLYN,3078330005,BROOKLYN,1005280,166540,MOBILE,Unspecified,BROOKLYN,,,,,,,,40.62376536155284,-73.92424293266936,"(40.62376536155284, -73.92424293266936)"
58627901,08/26/2023 09:00:15 PM,08/26/2023 09:28:53 PM,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,11217,192 6 AVENUE,6 AVENUE,BERKELEY PLACE,UNION STREET,BERKELEY PLACE,UNION STREET,ADDRESS,BROOKLYN,6 AVENUE,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,08/26/2023 09:28:57 PM,06 BROOKLYN,3009530044,BROOKLYN,990447,185528,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.675906089553244,-73.9776588907734,"(40.675906089553244, -73.9776588907734)"
58630404,08/26/2023 08:59:35 PM,08/26/2023 09:46:41 PM,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11201,115 YORK STREET,YORK STREET,JAY STREET,BRIDGE STREET,JAY STREET,BRIDGE STREET,ADDRESS,BROOKLYN,YORK STREET,,Closed,,The Police Department responded to the complaint and determined that police action was not necessary.,08/26/2023 09:46:45 PM,02 BROOKLYN,3000547501,BROOKLYN,988087,194856,PHONE,Unspecified,BROOKLYN,,,,,,,,40.70151064343097,-73.98616173000907,"(40.70151064343097, -73.98616173000907)"
58625622,08/26/2023 08:59:14 PM,08/26/2023 09:11:49 PM,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,11216,43 BROOKLYN AVENUE,BROOKLYN AVENUE,HERKIMER STREET,ATLANTIC AVENUE,HERKIMER STREET,ATLANTIC AVENUE,ADDRESS,BROOKLYN,BROOKLYN AVENUE,,Closed,,Your request can not be processed at this time because of insufficient contact information. Please create a new Service Request on NYC.gov and provide more detailed contact information.,08/26/2023 09:11:53 PM,03 BROOKLYN,3018690001,BROOKLYN,999755,186502,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.67856808953683,-73.94409992813941,"(40.67856808953683, -73.94409992813941)"
58631828,08/26/2023 08:58:37 PM,08/26/2023 09:44:18 PM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11210,121 KENILWORTH PLACE,KENILWORTH PLACE,GLENWOOD ROAD,HILLEL PLACE,GLENWOOD ROAD,HILLEL PLACE,ADDRESS,BROOKLYN,KENILWORTH PLACE,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,08/26/2023 09:44:22 PM,14 BROOKLYN,3075570015,BROOKLYN,998329,169949,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.63313612031432,-73.94927563270367,"(40.63313612031432, -73.94927563270367)"
58625880,08/26/2023 08:58:30 PM,08/26/2023 09:15:52 PM,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,11225,JACKIE ROBINSON PLAYGROUND,JACKIE ROBINSON PLAYGROUND,FRANKLIN AVENUE,MC KEEVER PLACE,FRANKLIN AVENUE,MC KEEVER PLACE,UNRECOGNIZED,BROOKLYN,JACKIE ROBINSON PLAYGROUND,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,08/26/2023 09:15:57 PM,09 BROOKLYN,3013010001,BROOKLYN,995558,181844,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.66578928166241,-73.95923915567461,"(40.66578928166241, -73.95923915567461)"
58625608,08/26/2023 08:58:29 PM,08/26/2023 09:00:19 PM,NYPD,New York City Police Department,Noise - Park,Loud Music/Party,Park/Playground,11201,233 GOLD STREET,GOLD STREET,BQE EASTBOUND ENTRANCE SANDS ST,CONCORD STREET,BQE EASTBOUND ENTRANCE SANDS ST,CONCORD STREET,ADDRESS,BROOKLYN,GOLD STREET,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,08/26/2023 09:00:24 PM,02 BROOKLYN,3001100001,BROOKLYN,988937,193452,ONLINE,Golconda Playground,BROOKLYN,,,,,,,,40.69765658198233,-73.98309715346453,"(40.69765658198233, -73.98309715346453)"
58624281,08/26/2023 08:57:20 PM,08/26/2023 09:35:06 PM,NYPD,New York City Police Department,Non-Emergency Police Matter,Trespassing,Residential Building/House,11212,365 THATFORD AVENUE,THATFORD AVENUE,THATFORD AVENUE,OSBORN STREET,THATFORD AVENUE,OSBORN STREET,ADDRESS,BROOKLYN,THATFORD AVENUE,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,08/26/2023 09:35:08 PM,16 BROOKLYN,3035900011,BROOKLYN,1010017,180240,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.661356385690354,-73.90712636722496,"(40.661356385690354, -73.90712636722496)"
58627627,08/26/2023 08:57:12 PM,,TLC,Taxi and Limousine Commission,For Hire Vehicle Complaint,Driver Complaint - Non Passenger,Street,11205,240 WILLOUGHBY AVENUE,WILLOUGHBY AVENUE,EMERSON PLACE,CLASSON AVENUE,EMERSON PLACE,CLASSON AVENUE,ADDRESS,BROOKLYN,WILLOUGHBY AVENUE,,In Progress,,,,02 BROOKLYN,,BROOKLYN,994899,191512,ONLINE,Unspecified,BROOKLYN,,,"240 WILLOUGHBY AVENUE, BROOKLYN, NY, 11205",,,,,40.69232656641955,-73.96159931120513,"(40.69232656641955, -73.96159931120513)"
58627212,08/26/2023 08:57:06 PM,08/26/2023 09:23:50 PM,NYPD,New York City Police Department,Noise - Vehicle,Car/Truck Music,Street/Sidewalk,11221,6 STANHOPE STREET,STANHOPE STREET,BUSHWICK AVENUE,EVERGREEN AVENUE,BUSHWICK AVENUE,EVERGREEN AVENUE,ADDRESS,BROOKLYN,STANHOPE STREET,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,08/26/2023 09:23:53 PM,04 BROOKLYN,3032640012,BROOKLYN,1004636,192317,MOBILE,Unspecified,BROOKLYN,,,,,,,,40.69451903207093,-73.92648490457492,"(40.69451903207093, -73.92648490457492)"
58628316,08/26/2023 08:56:46 PM,08/26/2023 09:19:20 PM,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,11217,152 5 AVENUE,5 AVENUE,DOUGLASS STREET,DEGRAW STREET,DOUGLASS STREET,DEGRAW STREET,ADDRESS,BROOKLYN,5 AVENUE,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,08/26/2023 09:19:24 PM,06 BROOKLYN,3009460047,BROOKLYN,989988,186335,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.67812143169004,-73.97931296708943,"(40.67812143169004, -73.97931296708943)"
58627349,08/26/2023 08:56:36 PM,08/26/2023 09:00:20 PM,NYPD,New York City Police Department,Illegal Parking,Blocked Bike Lane,Street/Sidewalk,11205,240 WILLOUGHBY AVENUE,WILLOUGHBY AVENUE,EMERSON PLACE,CLASSON AVENUE,EMERSON PLACE,CLASSON AVENUE,ADDRESS,BROOKLYN,WILLOUGHBY AVENUE,,Closed,,The Police Department responded and upon arrival those responsible for the condition were gone.,08/26/2023 09:00:24 PM,02 BROOKLYN,,BROOKLYN,994899,191512,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.69232656641955,-73.96159931120513,"(40.69232656641955, -73.96159931120513)"
58626637,08/26/2023 08:56:35 PM,08/26/2023 09:28:43 PM,NYPD,New York City Police Department,Illegal Parking,Blocked Sidewalk,Street/Sidewalk,11205,298 CLASSON AVENUE,CLASSON AVENUE,DEKALB AVENUE,LAFAYETTE AVENUE,DEKALB AVENUE,LAFAYETTE AVENUE,ADDRESS,BROOKLYN,CLASSON AVENUE,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,08/26/2023 09:28:47 PM,02 BROOKLYN,3019330121,BROOKLYN,995261,190775,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.690303228634036,-73.96029513058312,"(40.690303228634036, -73.96029513058312)"
58632496,08/26/2023 08:55:59 PM,,TLC,Taxi and Limousine Commission,For Hire Vehicle Complaint,Driver Complaint - Non Passenger,Street,11205,365 WILLOUGHBY AVENUE,WILLOUGHBY AVENUE,SKILLMAN STREET,BEDFORD AVENUE,SKILLMAN STREET,BEDFORD AVENUE,ADDRESS,BROOKLYN,WILLOUGHBY AVENUE,,In Progress,,,,03 BROOKLYN,3019140046,BROOKLYN,996398,191743,ONLINE,Unspecified,BROOKLYN,,,"365 WILLOUGHBY AVENUE, BROOKLYN, NY, 11205",,,,,40.69295867734378,-73.95619344590497,"(40.69295867734378, -73.95619344590497)"
58623253,08/26/2023 08:55:41 PM,08/26/2023 09:07:21 PM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11201,233 GOLD STREET,GOLD STREET,BQE EASTBOUND ENTRANCE SANDS ST,CONCORD STREET,BQE EASTBOUND ENTRANCE SANDS ST,CONCORD STREET,ADDRESS,BROOKLYN,GOLD STREET,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,08/26/2023 09:07:27 PM,02 BROOKLYN,3001100001,BROOKLYN,988937,193452,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.69765658198233,-73.98309715346453,"(40.69765658198233, -73.98309715346453)"
