"starfire_incident_id","incident_datetime","alarm_box_borough","alarm_box_number","alarm_box_location","incident_borough","zipcode","policeprecinct","citycouncildistrict","communitydistrict","communityschooldistrict","congressionaldistrict","alarm_source_description_tx","alarm_level_index_description","highest_alarm_level","incident_classification","incident_classification_group","dispatch_response_seconds_qy","first_assignment_datetime","first_activation_datetime","first_on_scene_datetime","incident_close_datetime","valid_dispatch_rspns_time_indc","valid_incident_rspns_time_indc","incident_response_seconds_qy","incident_travel_tm_seconds_qy","engines_assigned_quantity","ladders_assigned_quantity","other_units_assigned_quantity"
"2121371850250436","2021-08-01T13:49:00.000","QUEENS","7185","40 AVE & 22 ST","QUEENS","11101","114","26","401","30","12","PD Link/Medical","Initial Alarm","First Alarm","Medical - PD Link 10-91","Medical Emergencies","559","2021-08-01T13:59:00.000","2021-08-01T13:59:00.000",,"2021-08-01T14:01:00.000","N","N","0","0","1","0","0"
"2121393430150435","2021-08-01T13:48:00.000","QUEENS","9343","38 AVE & 108 ST","QUEENS","11368","115","21","403","24","14","PD Link/Medical","Initial Alarm","First Alarm","Medical - Breathing / Ill or Sick","Medical Emergencies","3","2021-08-01T13:48:00.000","2021-08-01T13:48:00.000","2021-08-01T13:54:00.000","2021-08-01T14:17:00.000","N","Y","365","362","1","0","0"
"2121308150140537","2021-08-01T13:48:00.000","BROOKLYN","815","WILSON AVE & COOPER ST","BROOKLYN","11207","83","37","304","32","7","Phone","Initial Alarm","First Alarm","Utility Emergency - Water","NonMedical Emergencies","21","2021-08-01T13:48:00.000","2021-08-01T13:48:00.000","2021-08-01T13:52:00.000","2021-08-01T14:01:00.000","N","Y","251","230","0","1","0"
"2121314020110568","2021-08-01T13:47:00.000","MANHATTAN","1402","PLEASANT AVE & 117 ST","MANHATTAN","10035","25","8","111","4","13","EMS Link/Medical","Initial Alarm","First Alarm","Medical - EMS Link 10-91","Medical Emergencies","1265","2021-08-01T14:09:00.000","2021-08-01T14:09:00.000","2021-08-01T14:17:00.000","2021-08-01T14:55:00.000","N","N","1796","531","1","0","0"
"2121337570220498","2021-08-01T13:47:00.000","BRONX","3757","BROADWAY & W 238 ST","BRONX","10463","50","11","208","10","13","PD Link/Medical","Initial Alarm","First Alarm","Medical - PD Link 10-91","Medical Emergencies","4","2021-08-01T13:47:00.000","2021-08-01T13:47:00.000",,"2021-08-01T13:50:00.000","N","N","0","0","1","0","0"
"2121323770120496","2021-08-01T13:46:00.000","BRONX","2377","TINTON AVE & 163 ST","BRONX","10456","42","16","203","8","15","Phone","Initial Alarm","First Alarm","Elevator Emergency - Unoccupied","NonMedical Emergencies","43","2021-08-01T13:47:00.000","2021-08-01T13:47:00.000","2021-08-01T13:51:00.000","2021-08-01T14:05:00.000","N","Y","289","246","0","1","0"
"2121332590140536","2021-08-01T13:45:00.000","BROOKLYN","3259","BEDFORD AVE & AVENUE O","BROOKLYN","11229","61","48","315","22","9","PD Link/Medical","Initial Alarm","First Alarm","Medical - PD Link 10-91","Medical Emergencies","5","2021-08-01T13:45:00.000","2021-08-01T13:46:00.000",,"2021-08-01T13:47:00.000","N","N","0","0","1","0","0"
"2121384490110564","2021-08-01T13:45:00.000","MANHATTAN","8449","H HUDSON PKWY - W 81 ST TO W 83 ST","MANHATTAN","10024","20","6","107","3","10","PD Link/Medical","Initial Alarm","First Alarm","Vehicle Accident - Other","NonMedical Emergencies","7","2021-08-01T13:45:00.000","2021-08-01T13:45:00.000","2021-08-01T13:50:00.000","2021-08-01T15:11:00.000","N","Y","299","292","2","2","1"
"2121314770140535","2021-08-01T13:44:00.000","BROOKLYN","1477","7 AVE & 47 ST","BROOKLYN","11220","72","38","307","15","7","EMS Link/Medical","Initial Alarm","First Alarm","Medical - EMS Link 10-91","Medical Emergencies","7","2021-08-01T13:44:00.000","2021-08-01T13:45:00.000",,"2021-08-01T13:52:00.000","N","N","0","0","1","0","0"
"2121304690130075","2021-08-01T13:44:00.000","RICHMOND / STATEN ISLAND","469","CHESTNUT AVE & TOMPKINS AVE","RICHMOND / STATEN ISLAND","10305","120","49","501","31","11","Private Fire Alarm","Initial Alarm","First Alarm","Alarm System - Testing","NonMedical Emergencies","40","2021-08-01T13:45:00.000","2021-08-01T13:45:00.000","2021-08-01T13:47:00.000","2021-08-01T14:03:00.000","N","Y","179","139","3","2","1"
"2121313080140534","2021-08-01T13:43:00.000","BROOKLYN","1308","4 AVE & 9 ST","BROOKLYN",,,,,,,"ERS","Initial Alarm","First Alarm","Medical - No PT Contact EMS is Onscene","Medical Emergencies","46","2021-08-01T13:44:00.000","2021-08-01T13:44:00.000","2021-08-01T13:46:00.000","2021-08-01T13:52:00.000","N","Y","205","159","1","0","0"
"2121316190140533","2021-08-01T13:43:00.000","BROOKLYN","1619","RALPH AVE & DEAN ST","BROOKLYN","11233","77","41","308","16","8","EMS Link/Medical","Initial Alarm","First Alarm","Vehicle Accident - Other","NonMedical Emergencies","5","2021-08-01T13:43:00.000","2021-08-01T13:43:00.000","2021-08-01T13:44:00.000","2021-08-01T13:53:00.000","N","Y","89","84","1","1","0"
"2121312490410562","2021-08-01T13:43:00.000","MANHATTAN","1249","3 AVE & 98 ST","MANHATTAN","10029","23","8","111","4","13","Phone","Initial Alarm","First Alarm","Utility Emergency - Electric","NonMedical Emergencies","40","2021-08-01T13:44:00.000","2021-08-01T13:44:00.000","2021-08-01T13:46:00.000","2021-08-01T13:56:00.000","N","Y","200","160","3","3","1"
"2121311500110560","2021-08-01T13:42:00.000","MANHATTAN","1150","COLUMBUS AVE & 84 ST","MANHATTAN","10024","20","6","107","3","10","Verbal","Initial Alarm","First Alarm","Demolition Debris or Rubbish Fire","NonStructural Fires","37","2021-08-01T13:42:00.000","2021-08-01T13:42:00.000","2021-08-01T13:43:00.000","2021-08-01T14:01:00.000","N","Y","102","65","3","2","1"
"2121314220110559","2021-08-01T13:41:00.000","MANHATTAN","1422","LEXINGTON AVE & 119 ST","MANHATTAN","10035","25","8","111","4","13","PD Link/Medical","Initial Alarm","First Alarm","Medical - Breathing / Ill or Sick","Medical Emergencies","9","2021-08-01T13:42:00.000","2021-08-01T13:42:00.000","2021-08-01T13:47:00.000","2021-08-01T14:50:00.000","N","Y","334","325","1","0","0"
"2121316890210557","2021-08-01T13:40:00.000","MANHATTAN","1689","BROADWAY & 163 ST","MANHATTAN","10032","33","7","112","6","13","EMS Link/Medical","Initial Alarm","First Alarm","Medical - No PT Contact EMS is Onscene","Medical Emergencies","5","2021-08-01T13:40:00.000","2021-08-01T13:40:00.000","2021-08-01T13:45:00.000","2021-08-01T13:49:00.000","N","Y","293","288","1","0","0"
"2121303680110558","2021-08-01T13:40:00.000","MANHATTAN","368","BROADWAY & 3 ST","MANHATTAN","10012","6","1","102","2","12","PD Link/Medical","Initial Alarm","First Alarm","Medical - PD Link 10-91","Medical Emergencies","7","2021-08-01T13:40:00.000","2021-08-01T13:40:00.000","2021-08-01T13:44:00.000","2021-08-01T13:46:00.000","N","Y","276","269","1","0","0"
"2121308050140531","2021-08-01T13:40:00.000","BROOKLYN","805","KNICKERBOCKER AVE & MADISON ST","BROOKLYN","11237","83","37","304","32","7","Phone","Initial Alarm","First Alarm","Multiple Dwelling 'A' - Food on the stove fire","Structural Fires","23","2021-08-01T13:40:00.000","2021-08-01T13:40:00.000","2021-08-01T13:43:00.000","2021-08-01T13:57:00.000","N","Y","182","159","3","2","1"
"2121305140130072","2021-08-01T13:40:00.000","RICHMOND / STATEN ISLAND","514","HENDERSON AVE & ALASKA ST","RICHMOND / STATEN ISLAND","10310","120","49","501","31","11","Phone","Initial Alarm","First Alarm","Assist Civilian - Non-Medical","NonMedical Emergencies","47","2021-08-01T13:41:00.000","2021-08-01T13:41:00.000","2021-08-01T13:44:00.000","2021-08-01T13:57:00.000","N","Y","251","204","0","1","0"
"2121323160130071","2021-08-01T13:39:00.000","RICHMOND / STATEN ISLAND","2316","SHIRRA & MC DIVITT AVES","RICHMOND / STATEN ISLAND","10314","121","50","502","31","11","PD Link/Medical","Initial Alarm","First Alarm","Medical - Breathing / Ill or Sick","Medical Emergencies","6","2021-08-01T13:39:00.000","2021-08-01T13:39:00.000","2021-08-01T13:44:00.000","2021-08-01T13:57:00.000","N","Y","345","339","0","0","1"
"2121331130120493","2021-08-01T13:38:00.000","BRONX","3113","W BURNSIDE AVE & ANDREWS AVE","BRONX","10453","46","14","205","10","15","PD Link/Medical","Initial Alarm","First Alarm","Medical - PD Link 10-91","Medical Emergencies","364","2021-08-01T13:44:00.000","2021-08-01T13:45:00.000",,"2021-08-01T13:46:00.000","N","N","0","0","1","0","0"
"2121351490150433","2021-08-01T13:38:00.000","QUEENS","5149","107 AVE & 121 ST","QUEENS","11419","106","28","410","27","5","EMS Link/Medical","Initial Alarm","First Alarm","Medical - Breathing / Ill or Sick","Medical Emergencies","4","2021-08-01T13:38:00.000","2021-08-01T13:39:00.000","2021-08-01T13:41:00.000","2021-08-01T13:50:00.000","N","Y","179","175","1","0","0"
"2121320090240529","2021-08-01T13:37:00.000","BROOKLYN","2009","LIVONIA AVE & WYONA ST","BROOKLYN","11207","75","42","305","19","8","EMS Link/Medical","Initial Alarm","First Alarm","Medical - No PT Contact EMS is Onscene","Medical Emergencies","7","2021-08-01T13:38:00.000","2021-08-01T13:38:00.000","2021-08-01T13:43:00.000","2021-08-01T14:34:00.000","N","Y","360","353","1","0","0"
"2121312980150431","2021-08-01T13:36:00.000","QUEENS","1298","BURCHELL AVE & BEACH 72 ST","QUEENS","11692","100","31","414","27","5","Phone","Initial Alarm","First Alarm","Odor - Other Smoke","NonMedical Emergencies","35","2021-08-01T13:36:00.000","2021-08-01T13:37:00.000","2021-08-01T13:41:00.000","2021-08-01T14:01:00.000","N","Y","278","243","3","2","1"
"2121339660140527","2021-08-01T13:34:00.000","BROOKLYN","3966","N/S WORTMAN AVE 275' E OF VERMONT ST","BROOKLYN","11207","75","42","305","19","8","Phone","Initial Alarm","First Alarm","Utility Emergency - Electric","NonMedical Emergencies","20","2021-08-01T13:34:00.000","2021-08-01T13:34:00.000","2021-08-01T13:37:00.000","2021-08-01T13:52:00.000","N","Y","226","206","3","2","1"
"2121371830250429","2021-08-01T13:34:00.000","QUEENS","7183","40 AVE & 13 ST","QUEENS","11101","114","26","401","30","12","PD Link/Medical","Initial Alarm","First Alarm","Medical - Breathing / Ill or Sick","Medical Emergencies","3","2021-08-01T13:34:00.000","2021-08-01T13:34:00.000","2021-08-01T13:40:00.000","2021-08-01T13:59:00.000","N","Y","383","380","1","0","0"
"2121327290120489","2021-08-01T13:34:00.000","BRONX","2729","FREEMAN ST & STEBBINS/REV POLITE AVE","BRONX","10459","42","16","203","12","15","Phone","Initial Alarm","First Alarm","Assist Civilian - Non-Medical","NonMedical Emergencies","27","2021-08-01T13:34:00.000","2021-08-01T13:35:00.000","2021-08-01T13:43:00.000","2021-08-01T13:44:00.000","N","N","538","511","1","0","0"
"2121371170250424","2021-08-01T13:33:00.000","QUEENS","7117","49 AVE & VERNON BLVD","QUEENS","11101","108","26","402","30","12","911","Initial Alarm","First Alarm","Vehicle Accident - Other","NonMedical Emergencies","16","2021-08-01T13:33:00.000","2021-08-01T13:33:00.000","2021-08-01T13:38:00.000","2021-08-01T13:57:00.000","N","Y","274","258","1","1","0"
"2121335070140525","2021-08-01T13:30:00.000","BROOKLYN","3507","SURF AVE & BEACH 38 ST","BROOKLYN","11224","60","47","313","21","8","PD Link/Medical","Initial Alarm","First Alarm","Medical - Breathing / Ill or Sick","Medical Emergencies","4","2021-08-01T13:30:00.000","2021-08-01T13:30:00.000","2021-08-01T13:36:00.000","2021-08-01T13:47:00.000","N","Y","394","390","1","0","0"
"2121322530130070","2021-08-01T13:29:00.000","RICHMOND / STATEN ISLAND","2253","STERLING AVE & HYLAN BLVD->","RICHMOND / STATEN ISLAND","10306","122","50","502","31","11","PD Link/Medical","Initial Alarm","First Alarm","Medical - PD Link 10-91","Medical Emergencies","7","2021-08-01T13:29:00.000","2021-08-01T13:29:00.000",,"2021-08-01T13:33:00.000","N","N","0","0","1","0","0"
"2121306940110556","2021-08-01T13:28:00.000","MANHATTAN","694","9 AVE BET W 31 ST & W 33 ST","MANHATTAN","10001","14","3","104","2","10","PD Link/Medical","Initial Alarm","First Alarm","Medical - PD Link 10-91","Medical Emergencies","5","2021-08-01T13:28:00.000","2021-08-01T13:29:00.000",,"2021-08-01T13:32:00.000","N","N","0","0","1","0","0"
"2121307830340523","2021-08-01T13:27:00.000","BROOKLYN","783","LEWIS AVE & PULASKI ST","BROOKLYN","11206","81","36","303","16","8","PD Link/Medical","Initial Alarm","First Alarm","Medical - Breathing / Ill or Sick","Medical Emergencies","5","2021-08-01T13:27:00.000","2021-08-01T13:27:00.000","2021-08-01T13:30:00.000","2021-08-01T13:53:00.000","N","Y","171","166","1","0","0"
"2121322150120487","2021-08-01T13:26:00.000","BRONX","2215","AUSTIN PL & 147 ST","BRONX","10455","40","8","201","7","15","EMS Link/Medical","Initial Alarm","First Alarm","Medical - EMS Link 10-91","Medical Emergencies","14","2021-08-01T13:26:00.000","2021-08-01T13:26:00.000",,"2021-08-01T13:31:00.000","N","N","0","0","1","0","0"
"2121333340220486","2021-08-01T13:25:00.000","BRONX","3334","DECATUR AVE & 193 ST","BRONX","10458","52","15","207","10","13","PD Link/Medical","Initial Alarm","First Alarm","Medical - PD Link 10-91","Medical Emergencies","13","2021-08-01T13:25:00.000","2021-08-01T13:26:00.000","2021-08-01T13:29:00.000","2021-08-01T13:32:00.000","N","Y","215","202","1","0","0"
"2121358150150418","2021-08-01T13:20:00.000","QUEENS","5815","141 AVE & 182 ST","QUEENS","11413","113","31","412","29","5","EMS Link/Medical","Initial Alarm","First Alarm","Medical - Breathing / Ill or Sick","Medical Emergencies","5","2021-08-01T13:20:00.000","2021-08-01T13:20:00.000","2021-08-01T13:24:00.000","2021-08-01T13:35:00.000","N","Y","238","233","1","0","0"
"2121347230220484","2021-08-01T13:20:00.000","BRONX","4723","OPP 10 RICHMAN PLZ-SEDWICK AV & W 176 ST","BRONX","10453","46","16","205","9","13","PD Link/Medical","Initial Alarm","First Alarm","Medical - PD Link 10-91","Medical Emergencies","398","2021-08-01T13:26:00.000","2021-08-01T13:27:00.000","2021-08-01T13:43:00.000","2021-08-01T13:44:00.000","N","N","1390","992","2","0","0"
"2121312310150419","2021-08-01T13:20:00.000","QUEENS","1231","BEACH CHANNEL DR & BEACH 51 ST","QUEENS","11691","101","31","414","27","5","Phone","Initial Alarm","First Alarm","Elevator Emergency - Occupied","NonMedical Emergencies","29","2021-08-01T13:20:00.000","2021-08-01T13:20:00.000","2021-08-01T13:24:00.000","2021-08-01T13:29:00.000","N","Y","245","216","0","1","0"
"2121313830210551","2021-08-01T13:18:00.000","MANHATTAN","1383","3 AV & LUIS M MARIN BLVD/116 ST","MANHATTAN",,,,,,,"EMS Link/Medical","Initial Alarm","First Alarm","Medical - Breathing / Ill or Sick","Medical Emergencies","380","2021-08-01T13:25:00.000","2021-08-01T13:25:00.000","2021-08-01T13:29:00.000","2021-08-01T14:08:00.000","N","N","645","265","1","0","0"
"2121303120140521","2021-08-01T13:18:00.000","BROOKLYN","312","ROEBLING ST & S 9 ST","BROOKLYN","11211","90","34","301","14","7","EMS Link/Medical","Initial Alarm","First Alarm","Medical - EMS Link 10-91","Medical Emergencies","377","2021-08-01T13:25:00.000","2021-08-01T13:25:00.000",,"2021-08-01T13:27:00.000","N","N","0","0","1","0","0"
"2121308570110548","2021-08-01T13:18:00.000","MANHATTAN","857","5 AVE & 50 ST","MANHATTAN","10022","18","4","105","2","12","EMS Link/Medical","Initial Alarm","First Alarm","Medical - EMS Link 10-91","Medical Emergencies","5","2021-08-01T13:18:00.000","2021-08-01T13:18:00.000","2021-08-01T13:24:00.000","2021-08-01T13:31:00.000","N","Y","384","379","1","0","0"
"2121325900620483","2021-08-01T13:18:00.000","BRONX","2590","WASHINGTON AVE & 168 ST","BRONX","10456","42","16","203","9","15","Private Fire Alarm","Initial Alarm","First Alarm","Alarm System - Testing","NonMedical Emergencies","40","2021-08-01T13:19:00.000","2021-08-01T13:19:00.000","2021-08-01T13:22:00.000","2021-08-01T14:04:00.000","N","Y","259","219","1","1","1"
"2121315280140520","2021-08-01T13:17:00.000","BROOKLYN","1528","ALBEMARLE & STRATFORD RDS","BROOKLYN","11218","70","40","314","22","9","PD Link/Medical","Initial Alarm","First Alarm","Medical - Victim Deceased","Medical Emergencies","6","2021-08-01T13:17:00.000","2021-08-01T13:17:00.000","2021-08-01T13:22:00.000","2021-08-01T13:29:00.000","N","Y","322","316","1","0","0"
"2121383710150417","2021-08-01T13:16:00.000","QUEENS","8371","CROSS IS PKWY- UNION TPKE TO LIE","QUEENS",,,,,,,"PD Link/Medical","Initial Alarm","First Alarm","Vehicle Accident - Other","NonMedical Emergencies","6","2021-08-01T13:16:00.000","2021-08-01T13:17:00.000","2021-08-01T13:23:00.000","2021-08-01T13:42:00.000","N","Y","408","402","2","2","1"
"2121323070120480","2021-08-01T13:15:00.000","BRONX","2307","GERARD AVE & 158 ST","BRONX","10451","44","8","204","7","15","PD Link/Medical","Initial Alarm","First Alarm","Medical - Breathing / Ill or Sick","Medical Emergencies","6","2021-08-01T13:15:00.000","2021-08-01T13:15:00.000","2021-08-01T13:21:00.000","2021-08-01T14:23:00.000","N","Y","382","376","1","0","0"
"2121313380110544","2021-08-01T13:14:00.000","MANHATTAN","1338","MORNINGSIDE DR & CATHEDRAL PWAY","MANHATTAN","10025","24","7","107","3","13","Phone","Initial Alarm","First Alarm","Utility Emergency - Gas","NonMedical Emergencies","43","2021-08-01T13:15:00.000","2021-08-01T13:15:00.000","2021-08-01T13:19:00.000","2021-08-01T13:44:00.000","N","Y","318","275","2","1","1"
"2121372610250415","2021-08-01T13:14:00.000","QUEENS","7261","47 AVE & 38 ST","QUEENS","11104","108","26","402","24","14","EMS Link/Medical","Initial Alarm","First Alarm","Medical - EMS Link 10-91","Medical Emergencies","11","2021-08-01T13:14:00.000","2021-08-01T13:15:00.000",,"2021-08-01T13:17:00.000","N","N","0","0","1","0","0"
"2121328610140519","2021-08-01T13:13:00.000","BROOKLYN","2861","20 AVE & 65 ST","BROOKLYN","11204","62","47","311","20","10","PD Link/Medical","Initial Alarm","First Alarm","Medical - No PT Contact EMS is Onscene","Medical Emergencies","10","2021-08-01T13:13:00.000","2021-08-01T13:14:00.000","2021-08-01T13:16:00.000","2021-08-01T13:25:00.000","N","Y","159","149","1","0","0"
"2121320030150413","2021-08-01T13:13:00.000","QUEENS","2003","109 AVE & CROSS BAY BLVD","QUEENS","11417","106","32","410","27","8","Phone","Initial Alarm","First Alarm","Brush Fire","NonStructural Fires","50","2021-08-01T13:13:00.000","2021-08-01T13:14:00.000","2021-08-01T13:18:00.000","2021-08-01T13:21:00.000","N","Y","319","269","1","0","0"
"2121304020140518","2021-08-01T13:13:00.000","BROOKLYN","402","MYRTLE AVE 200' W OF ASHLAND PL","BROOKLYN","11201","88","35","302","13","8","EMS Link/Medical","Initial Alarm","First Alarm","Medical - Breathing / Ill or Sick","Medical Emergencies","9","2021-08-01T13:13:00.000","2021-08-01T13:13:00.000","2021-08-01T13:16:00.000","2021-08-01T13:21:00.000","N","Y","200","191","1","0","0"
"2121334320140516","2021-08-01T13:12:00.000","BROOKLYN","3432","STILLWELL AVE & AVENUE W","BROOKLYN","11223","60","47","313","21","11","EMS Link/Medical","Initial Alarm","First Alarm","Medical - Breathing / Ill or Sick","Medical Emergencies","8","2021-08-01T13:12:00.000","2021-08-01T13:12:00.000","2021-08-01T13:17:00.000","2021-08-01T13:32:00.000","N","Y","291","283","1","0","0"
"2121355540150412","2021-08-01T13:12:00.000","QUEENS","5554","89 AVE & 218 PL","QUEENS","11427","105","23","413","29","5","Private Fire Alarm","Initial Alarm","First Alarm","Private Dwelling Fire","Structural Fires","47","2021-08-01T13:13:00.000","2021-08-01T13:13:00.000","2021-08-01T13:17:00.000","2021-08-01T13:19:00.000","N","Y","335","288","1","1","0"
"2121383970210538","2021-08-01T13:12:00.000","MANHATTAN","8397","ALEXANDER HAMILTON BRIDGE 500 FT EAST OF","MANHATTAN","10033","33","10","112",,"13","PD Link/Medical","Initial Alarm","First Alarm","Assist Civilian - Non-Medical","NonMedical Emergencies","24","2021-08-01T13:12:00.000","2021-08-01T13:13:00.000","2021-08-01T13:20:00.000","2021-08-01T13:25:00.000","N","Y","482","458","2","2","1"
"2121314440110542","2021-08-01T13:12:00.000","MANHATTAN","1444","PLEASANT AVE & 120 ST","MANHATTAN","10035","25","8","111","4","13","Phone","Initial Alarm","First Alarm","Utility Emergency - Gas","NonMedical Emergencies","68","2021-08-01T13:13:00.000","2021-08-01T13:14:00.000","2021-08-01T13:18:00.000","2021-08-01T13:34:00.000","N","Y","341","273","2","2","1"
"2121311950240517","2021-08-01T13:12:00.000","BROOKLYN","1195","MARINE & 3 AVE","BROOKLYN","11209","68","43","310","20","11","Phone","Initial Alarm","First Alarm","Assist Civilian - Non-Medical","NonMedical Emergencies","28","2021-08-01T13:13:00.000","2021-08-01T13:13:00.000","2021-08-01T13:17:00.000","2021-08-01T13:35:00.000","N","Y","258","230","1","1","6"
"2121312400110539","2021-08-01T13:12:00.000","MANHATTAN","1240","WEST END AVE & 96 ST","MANHATTAN","10025","24","6","107","3","10","Phone","Initial Alarm","First Alarm","Carbon Monoxide - Code 1 - Investigation","NonMedical Emergencies","46","2021-08-01T13:12:00.000","2021-08-01T13:13:00.000","2021-08-01T13:18:00.000","2021-08-01T13:39:00.000","N","Y","362","316","1","1","0"
"2121351340150410","2021-08-01T13:08:00.000","QUEENS","5134","LINDEN BLVD & 115 ST","QUEENS","11420","106","28","410","27","5","PD Link/Medical","Initial Alarm","First Alarm","Medical - No PT Contact EMS is Onscene","Medical Emergencies","4","2021-08-01T13:08:00.000","2021-08-01T13:08:00.000","2021-08-01T13:12:00.000","2021-08-01T13:20:00.000","N","Y","235","231","1","0","0"
"2121333950120478","2021-08-01T13:08:00.000","BRONX","3395","MARION AVE & 196 ST","BRONX","10458","52","15","207","10","13","EMS Link/Medical","Initial Alarm","First Alarm","Medical - EMS Link 10-91","Medical Emergencies","15","2021-08-01T13:09:00.000","2021-08-01T13:10:00.000",,"2021-08-01T13:16:00.000","N","N","0","0","1","0","0"
"2121389570120477","2021-08-01T13:07:00.000","BRONX","8957","WILLIS AVE BRIDGE>>","BRONX",,,,,,,"Verbal","Initial Alarm","First Alarm","Maritime Emergency","NonMedical Emergencies","57","2021-08-01T13:08:00.000","2021-08-01T13:08:00.000","2021-08-01T13:08:00.000","2021-08-01T13:51:00.000","N","Y","71","14","2","0","5"
"2121302250240513","2021-08-01T13:06:00.000","BROOKLYN","225","MARCY AVE & S 2 ST","BROOKLYN","11211","90","34","301","14","7","PD Link/Medical","Initial Alarm","First Alarm","Medical - Breathing / Ill or Sick","Medical Emergencies","4","2021-08-01T13:06:00.000","2021-08-01T13:07:00.000","2021-08-01T13:12:00.000","2021-08-01T13:25:00.000","N","Y","330","326","1","0","0"
"2121314730210531","2021-08-01T13:06:00.000","MANHATTAN","1473","AMSTERDAM AVE & LA SALLE ST","MANHATTAN","10027","26","7","109","5","13","Phone","Initial Alarm","First Alarm","Elevator Emergency - Occupied","NonMedical Emergencies","25","2021-08-01T13:07:00.000","2021-08-01T13:07:00.000","2021-08-01T13:11:00.000","2021-08-01T13:40:00.000","N","Y","247","222","0","1","0"
"2121317910140510","2021-08-01T13:05:00.000","BROOKLYN","1791","SUTTER AVE & ELTON ST","BROOKLYN","11208","75","37","305","19","8","Phone","Initial Alarm","First Alarm","Assist Civilian - Non-Medical","NonMedical Emergencies","31","2021-08-01T13:05:00.000","2021-08-01T13:06:00.000","2021-08-01T13:11:00.000","2021-08-01T13:25:00.000","N","Y","376","345","1","0","0"
"2121335080140509","2021-08-01T13:05:00.000","BROOKLYN","3508","SEAGATE AVE & MERMAID AVE","BROOKLYN","11224","60","47","313","21","8","EMS Link/Medical","Initial Alarm","First Alarm","Medical - EMS Link 10-91","Medical Emergencies","4","2021-08-01T13:05:00.000","2021-08-01T13:05:00.000",,"2021-08-01T13:10:00.000","N","N","0","0","1","0","0"
"2121327230220473","2021-08-01T13:05:00.000","BRONX","2723","WALTON AVE & CLARKE PL","BRONX","10452","44","16","204","9","15","PD Link/Medical","Initial Alarm","First Alarm","Medical - Breathing / Ill or Sick","Medical Emergencies","6","2021-08-01T13:05:00.000","2021-08-01T13:05:00.000","2021-08-01T13:11:00.000","2021-08-01T13:23:00.000","N","Y","406","400","1","0","0"
"2121310760210526","2021-08-01T13:04:00.000","MANHATTAN","1076","YORK AVE & 77 ST","MANHATTAN","10075","19","5","108","2","12","Phone","Initial Alarm","First Alarm","Utility Emergency - Gas","NonMedical Emergencies","38","2021-08-01T13:05:00.000","2021-08-01T13:05:00.000","2021-08-01T13:09:00.000","2021-08-01T13:25:00.000","N","Y","309","271","2","2","1"
"2121336950120474","2021-08-01T13:04:00.000","BRONX","3695","SCHIEFFELIN AVE & 229 ST","BRONX","10466","47","12","212","11","16","Phone","Initial Alarm","First Alarm","Elevator Emergency - Occupied","NonMedical Emergencies","23","2021-08-01T13:05:00.000","2021-08-01T13:05:00.000","2021-08-01T13:12:00.000","2021-08-01T13:25:00.000","N","Y","438","415","0","1","0"
"2121312540150408","2021-08-01T13:04:00.000","QUEENS","1254","ROCKAWAY BCH BLVD & BEACH 62 ST-ARVN-SEA","QUEENS","11692","100","31","414","27","5","Phone","Initial Alarm","First Alarm","Assist Civilian - Non-Medical","NonMedical Emergencies","33","2021-08-01T13:05:00.000","2021-08-01T13:05:00.000","2021-08-01T13:10:00.000","2021-08-01T13:16:00.000","N","Y","323","290","1","0","0"
"2121316700110524","2021-08-01T13:03:00.000","MANHATTAN","1670","8 AVE & 155 ST","MANHATTAN","10039","32","9","110","5","13","Phone","Initial Alarm","First Alarm","Elevator Emergency - Unoccupied","NonMedical Emergencies","26","2021-08-01T13:03:00.000","2021-08-01T13:03:00.000","2021-08-01T13:11:00.000","2021-08-01T13:36:00.000","N","Y","527","501","0","1","0"
"2121314200110523","2021-08-01T13:03:00.000","MANHATTAN","1420","W 119 ST & LENOX AVE\MALCOLM X BLVD","MANHATTAN","10026","28","9","110","3","13","EMS Link/Medical","Initial Alarm","First Alarm","Medical - No PT Contact EMS is Onscene","Medical Emergencies","8","2021-08-01T13:03:00.000","2021-08-01T13:03:00.000","2021-08-01T13:09:00.000","2021-08-01T13:12:00.000","N","Y","362","354","1","0","0"
"2121336680120472","2021-08-01T13:02:00.000","BRONX","3668","LACONIA AVE & 228 ST","BRONX","10466","47","12","212","11","16","EMS Link/Medical","Initial Alarm","First Alarm","Medical - Breathing / Ill or Sick","Medical Emergencies","5","2021-08-01T13:02:00.000","2021-08-01T13:02:00.000","2021-08-01T13:07:00.000","2021-08-01T13:12:00.000","N","Y","288","283","1","0","0"
"2121313920130069","2021-08-01T13:01:00.000","RICHMOND / STATEN ISLAND","1392","JEWETT AVE & CHANDLER AVE","RICHMOND / STATEN ISLAND","10314","120","50","501","31","11","EMS Link/Medical","Initial Alarm","First Alarm","Medical - Breathing / Ill or Sick","Medical Emergencies","6","2021-08-01T13:01:00.000","2021-08-01T13:01:00.000","2021-08-01T13:03:00.000","2021-08-01T14:05:00.000","N","Y","125","119","1","0","0"
"2121328100150406","2021-08-01T13:01:00.000","QUEENS","2810","147 AVE & 253 ST","QUEENS","11422","105","31","413","29","5","Private Fire Alarm","Initial Alarm","First Alarm","Private Dwelling Fire","Structural Fires","36","2021-08-01T13:02:00.000","2021-08-01T13:02:00.000","2021-08-01T13:06:00.000","2021-08-01T13:11:00.000","N","Y","304","268","1","1","0"
