"summons_number","plate_id","registration_state","plate_type","issue_date","violation_code","vehicle_body_type","vehicle_make","issuing_agency","street_code1","street_code2","street_code3","vehicle_expiration_date","violation_location","violation_precinct","issuer_precinct","issuer_code","issuer_command","issuer_squad","violation_time","time_first_observed","violation_county","violation_in_front_of_or_opposite","house_number","street_name","intersecting_street","date_first_observed","law_section","sub_division","violation_legal_code","days_parking_in_effect","from_hours_in_effect","to_hours_in_effect","vehicle_color","unregistered_vehicle","vehicle_year","meter_number","feet_from_curb","violation_post_code","violation_description","no_standing_or_stopping_violation","hydrant_violation","double_parking_violation"
"1366117311","66174JW","NY","COM","2011-02-11T00:00:00.000","46","VAN",,"P","0","0","0","20150415","0019","19","401","927440","0401","0000","0740P",,"NY","O","390","NOSTRAND AVE",,"0","408","D",,"YYYYYYY","ALL","ALL","GRY","0","2001","-","0",,,,,
"1362565581","FXL3846","NY","PAS","2011-02-11T00:00:00.000","40","SDN","MERCU","P","0","40404","40404","20140411","0046","46","0","0","NYPD","0000","1222A",,"NY","O","2252","AQUADUCT AVE",,"0","408","J6",,"BBBBBBB","0  :","0  :","TAN","0","1998","-","7",,,,,
"1367250572","AK222P","NJ","PAS","2011-02-11T00:00:00.000","14","TRUC","MERCU","P","34870","13610","10810","20140720","0018","18","18","925657","0018","0000","0944A",,"NY","O","240","W 55TH ST",,"0","408","C",,"YYYYYYB","0800A","0200P",,"0","0","-","0",,,,,
"1356400772","6V68B","NY","SRF","2011-02-11T00:00:00.000","71","VAN","TOYOT","P","11010","34310","34330","20140930","0010","10","10","928011","0010","0000","0400A",,"NY","O","303","10 AVE",,"0","408","D",,"BBBBBBB","ALL","ALL","YELL","0","2011","-","0",,,,,
"1365614827","GPB7303","PA","PAS","2011-02-11T00:00:00.000","17","SUBN","HYUND","P","37230","14030","41030","20141231","0069","69","69","936238","0069","0000","0930A",,"K","O","1121","E 55 ST",,"0","408","K2",,"BBBBBBB","ALL","ALL","BLUE","0","0","-","0",,,,,
"1365914021","GLB3810","NY","PAS","2011-02-12T00:00:00.000","40","SDN","HONDA","P","27600","40404","40404","20151013","0052","52","52","942746","0052","0000","0405A",,"BX","F","2844","E 198 ST",,"0","408","C",,"BBBBBBB","0  :","0  :","GREY","0","2009","-","0",,,,,
"1366953060","GGV9410","NY","PAS","2011-02-12T00:00:00.000","60","SDN","HONDA","X","19590","25390","10925","20150711","0025","25","25","943705","0025","0000","0235A",,,"F","58","EAST 132 ST",,"0","408","K6",,"BBBBBBB","ALL","ALL","BLACK","0","1998","-","0",,,,,
"1366954245","25400JC","NY","COM","2011-02-12T00:00:00.000","46","VAN","CHEVR","X","19270","10110","10010","20160131","0025","25","25","951977","0025","0000","0330P","0331P","NY","F","308","E 116 ST",,"20140212","408","E4",,"BBBBBBB","ALL","ALL","WH","0","0","-","0",,,,,
"1307901920","8A10A","NY","SRF","2011-02-14T00:00:00.000","68","TAXI","FORD","P","34570","11112","0","20140228","0010","10","1","161039","0001","0000","0931A",,"NY","F",,"W 40TH","12TH AVE","0","408","E5",,"BBBBBBB","ALL","ALL","YELLO","0","2012","-","0",,,,,
"1364792394","279847ST","IL","PAS","2011-02-16T00:00:00.000","78","TRL","VAN","X","0","0","0","0","111","111","111","906978","0111","0000","0130A",,"Q","F",,"N/W C/O HORACE HARDI","186 ST","0","408","C",,"BBBBBBY","0900P","0500A","GRAY","0","2005","-","0",,,,,
"1366912494","77940JW","NY","COM","2011-02-19T00:00:00.000","46","VAN","FORD","P","24890","19090","19110","0","0023","23","23","945266","0023","0000","0213P",,"NY","F","1693","LEXINGTON AVE",,"0","408","F1",,"BBBBBBB","ALL","ALL","WHITE","0","2007","-","0",,,,,
"1364876553","GNC7478","NY","PAS","2011-02-21T00:00:00.000","71","SDN","TOYOT","P","30930","23330","54070","20160131",,"0","164","955038","0164","0000","0445P",,"K","O","422","CROWN ST",,"0","408","C",,"BBBBBBB","0  :","0  :","TAN","0","1999","-","0",,,,,
"1362525637","BHHH8975","CT","COM","2011-02-21T00:00:00.000","71","SUBN","CHEVR","P","41420","29320","27960","0","0052","52","52","952800","0052","0000","0320P",,"BX","F","3511","HULL AVE",,"0","408","M2",,"BBBBBBB","0  :","0  :","WH","0","0","-","0",,,,,
"1363095237","11495PC","NY","999","2011-02-21T00:00:00.000","47","DELV","MERCU","P","24890","18010","18030","20141130","0017","17","17","926112","0017","0000","1010A","0940A","NY","F","575","LEXINGTON AVE",,"20140221","408","C3",,"BBBBBBB","ALL","ALL","BLK","0","2012","-","0",,,,,
"1360108312","62590MB","NY","COM","2011-02-24T00:00:00.000","78","VAN","NISSA","P","13810","13460","20190","20140406","0005","5","5","948331","0005","0000","0112A",,"NY","F","354","BROOME ST",,"0","408","D1",,"BBBBBBB","ALL","ALL","BLUE","0","2012","-","0",,,,,
"1365461531","J56CDF","NJ","PAS","2011-02-27T00:00:00.000","14","SDN","HYUND","P","13310","44890","32590","0","0006","6","6","933618","0006","0000","0900P",,"NY","F","154","BLEECKER ST",,"0","408","C",,"BBBBBBB","0600A","0600A","RED","0","0","-","0",,,,,
"1359671560","52461MC","NY","COM","2011-02-28T00:00:00.000","78","VAN","NISSA","P","45510","34100","23600","20160131","120","120","120","944481","0120","0000","0143A","0110A","R","F","30","ROSEBANK PL",,"0","408","F2",,"BBBBBBB","0  :","0  :","WHITE","0","2013","-","0",,,,,
"1359882704","GDN8105","NY","PAS","2011-03-01T00:00:00.000","74","SDN","NISSA","P","54010","40404","40404","20150121","0094","94","94","924721","0094","0000","1155A",,"K","F","924","KENT ST",,"0","408","D",,"BBBBBBB","0  :","0  :","BLK","0","2005","-","0",,,,,
"1366929720","35415MB","NY","COM","2011-03-05T00:00:00.000","46","DELV","MERCU","P","20590","13113","32890","0","0034","34","34","942077","0034","0000","0525A",,"NY","F","45","FAIRVIEW",,"0","408","F1",,"BBBBBBB","ALL","ALL","BWN","0","0","-","0",,,,,
"1334121680","FXL3092","NY","999","2011-03-07T00:00:00.000","70","SUBN","BUSH","P","0","0","0","20140305","0040","40","40","952161","0040","0000","0328P",,"BX","F","474","WLLIS AVE",,"0","408","D",,"BBBBBBB","ALL","ALL","TAN","0","2002","-","0",,,,,
"1365160920","BDG9073","NY","PAS","2011-03-10T00:00:00.000","67","SDN","CHEVR","P","0","43120","0","20140427","0050","50","50","942253","0050","0000","1006A",,"BX",,,"CORNER OF 231 ST","JOHNSON AVE","0","408","D1",,"BBBBBBB","ALL","ALL","BLK","0","2005","-","0",,,,,
"1366954555","FWL9760","NY","PAS","2011-03-10T00:00:00.000","70","SUBN","DODGE","P","19350","10110","10010","20140304","0025","25","25","936827","0025","0000","1254A","1251A","NY","O","330","E 120 ST",,"0","408","K6",,"BBBBBBB","ALL","ALL","GREEN","0","1996","-","0",,,,,
"6020378858","AVN6349","NY","PAS","2011-03-10T00:00:00.000","94","SUBN","HONDA","X","0","0","0","20151026",,"0","0","346350","MTPU","0000",,,,,,,,"0","408","5","0","BBBBBBB","ALL","ALL","BK","0","0",,"0","0000",,,,
"1362709888","GCK2266","NY","PAS","2011-03-11T00:00:00.000","20","CONV","FIAT","P","34170","10610","10810","0","0010","10","10","915444","0010","0000","0121P",,"NY","F","205","W 20 ST",,"0","408","J2",,"YYYYYBB","0800A","0600P","RD","0","2012","-","0",,,,,
"1363094270","90936JX","NY","COM","2011-03-11T00:00:00.000","45","DELV","MITSU","P","24890","17630","17650","20141231","0017","17","17","926112","0017","0000","0958A","0910A","NY","F","215","LEXINGTON AVE",,"20140311","408","E1",,"BBBBBBB","ALL","ALL","WHT","0","2007","-","0",,,,,
"1357277623","63027JM","NY","COM","2011-03-12T00:00:00.000","45","DELV","GMC","P","10510","34090","34110","0","0013","13","13","951423","0013","0000","1202P",,"NY","F","581","6TH AVENUE",,"0","408","C",,"BBBBBBB","ALL","ALL","BROWN","0","1987","-","0",,,,,
"1361873061","T449861C","NY","OMT","2011-03-14T00:00:00.000","21","SDN","LINCO","S","5880","8630","8680","20150228","0072","72","0","920317","KS07","0000","0822A",,"K","F","4111","8TH AVE",,"0","408","D1",,"YYYYYYB","0800A","0830A","BLACK","0","2005","-","0",,,,,
"1367620156","63398JM","NY","COM","2011-03-18T00:00:00.000","46","DELV","GMC","P","44990","35610","35630","0","0024","24","29","949020","0029","0000","0433P","0427P",,"F","677","WEST END AV",,"20140318","408","F1",,"BBBBBBB","ALL","ALL","BROWN","0","1988","-","0",,,,,
"1364799121","GHS2153","NY","PAS","2011-03-19T00:00:00.000","98","VAN","FORD","P","37930","93130","56230","20150804","0067","67","67","951026","0067","0000","1111P",,"K","F","485","E 93",,"0","408","F7",,"BBBBBBB","ALL","ALL","WHITE","0","2004","-","0",,,,,
"1365372054","44162ME","NY","COM","2011-03-19T00:00:00.000","46","DELV","FORD","X","0","40404","40404","20150131","0088","88","88","918234","0088","0000","1101A",,"K","F","487","CLINTON",,"0","408","F1",,"BBBBBBB","ALL","ALL","WH","0","1996","-","0",,,,,
"1365510931","BRR6883","NY","PAS","2011-03-19T00:00:00.000","24","SDN","TOYOT","P","78150","25740","25770","20140623","0040","40","163","955272","0163","0000","0855P","0830P","BX","O","212","WILLIS AVE",,"0","408","J3",,"BBBBBBB","ALL","ALL","GY","0","2010","-","0",,,,,
"1357290986","42298JM","NY","COM","2011-03-21T00:00:00.000","9","VAN","GMC","X","10210","17310","17330","0","0013","13","13","901431","0013","0000","1001A",,"NY","F","171","3 AVE",,"0","408","E1",,"BBBBBBB","ALL","ALL","WH","0","1995","-","0",,,,,
"1367402074","42966JM","NY","COM","2011-03-21T00:00:00.000","46","IRNI","MERCU","P","0","40404","40404","0","0063","63","63","938659","0063","0000","0958A",,"K","O","2615","NOSTRND RD",,"0","408","F1",,"BBBBBBB","ALL","ALL","BROWN","0","1996","-","0",,,,,
"1367091950","R76DNL","NJ","PAS","2011-03-23T00:00:00.000","19","SDN","HYUND","P","59430","13830","29630","0","0066","66","66","936540","0066","0000","0934P",,"K","F","660","MCDONALD AVE",,"0","408","E2",,"BBBBBBB","ALL","ALL","GY","0","0","-","0",,,,,
"1349746710","FPA2701","NY","PAS","2011-03-23T00:00:00.000","74","SDN","INFIN","P","0","8430","0","20150226","0066","66","66","952468","0066","0000","0915A",,"K",,,"FT. HAM PKWY","37TH ST","0","408","J2",,"BBBBBBB","ALL","ALL","SILVE","0","2004","-","0",,,,,
"1362595536","CJX6003","NY","PAS","2011-03-25T00:00:00.000","21","SUBN","JEEP","P","35820","79050","62620","20151205","0045","45","45","944927","0045","0000","1010A",,"BX","F","2402","GLEBE",,"0","408","K6",,"BYBBYBB","0930A","1100A","WHITE","0","2008","-","0",,,,,
"1366551710","15727JK","NY","COM","2011-03-25T00:00:00.000","37","VAN","FORD","P","10810","34630","34650","20140331","0014","14","161","955697","0161","0000","1235P",,"NY","F","691","8TH AVE",,"0","408","I3",,"YYYYYYB","0700A","0700P","WHITE","0","2012","-","0",,,,,
"1365158433","44692JS","NY","COM","2011-03-28T00:00:00.000","46","DELV","FRUEH","P","43120","75050","75080","20150331","0050","50","50","938911","0050","0000","1125A",,"BX","O","3515","JOHNSON AVE",,"0","408","F7",,"BBBBBBB","ALL","ALL","WH","0","2004","-","0",,,,,
"1367893227","EGL6823","NY","PAS","2011-03-28T00:00:00.000","21","SDN","AUDI","X","73150","72430","35080","20140410","0072","72","0","920317","KS07","0000","1215P",,"K","F","10","REEVE PL",,"0","408","D1",,"BBBBYBB","1130A","0100P","BLUE","0","2008","-","0",,,,,
"1367008748","CAU6282","NY","PAS","2011-03-29T00:00:00.000","67","SDN","HONDA","X","69330","26730","67047","20141014","0077","77","77","945125","0077","0000","0308P",,"K","O","604","PARK PL",,"0","408","F7",,"BBBBBBB","ALL","ALL","BROWN","0","1996","-","0",,,,,
"1369032626","C6E656","NY","PAS","2011-03-29T00:00:00.000","37","SDN","BMW","P","18010","10410","25390","20150715","0018","18","18","943340","0018","0000","0950P",,"NY","F","5","E 51 ST",,"0","408","C",,"BBBBBBB","ALL","ALL","BLUE","0","0","-","0",,,,,
"1365943483","GJD2813","NY","PAS","2011-03-30T00:00:00.000","74","SUBN","NISSA","P","27660","23920","13920","20160101","0052","52","52","899715","0052","0000","0950A",,"BX","F","396","E 201 ST",,"0","408","E5",,"BBBBBBB","ALL","ALL","BLACK","0","2005","-","0",,,,,
"1366023766","89209MB","NY","COM","2011-04-01T00:00:00.000","40","DELV","GMC","P","0","40404","40404","20151231","0049","49","49","907502","0049","0000","1136A",,"BX","O",,"C/O WARING",,"0","408","F1",,"BBBBBBB","ALL","ALL","INT","0","0","-","0",,,,,
"1367604795","DHL880","VT","PAS","2011-04-05T00:00:00.000","20","SUBN","VOLVO","P","67530","14130","14180","20121211","0070","70","70","923089","0070","0000","1047A","1040A",,"F","1625","OCEAN AVE",,"0","408","F1",,"BBBBBBB","ALL","ALL","BLK","0","2014","-","0",,,,,
"1340647412","15441TT","NY","TOW","2011-04-06T00:00:00.000","67","TOW","CHEVR","K","13325","0","0","20141231","102","102","3","160232","0003","0000","1027A",,"Q","O",,"FOREST PARK","80-21 MYRTLE AVE","0","408","D5",,"BBBBBBB","0  :","0  :","RED","0","2009","-","0",,,,,
"1366265208","885M417","MD","PAS","2011-04-10T00:00:00.000","40","SDN","HONDA","X","17130","12110","12210","0","0009","9","9","948271","0009","0000","0511P",,"NY","F","162","EAST 7 STREET",,"0","408","E2",,"BBBBBBB","ALL","ALL","BLACK","0","0","-","7",,,,,
"1367894037","GGK9579","NY","PAS","2011-04-11T00:00:00.000","21","SUBN","TOYOT","S","9530","5780","5880","20160109","0072","72","0","540127","KS07","0000","1215A",,"K","F","752","59ST",,"0","408","D1",,"BBBBYBB","1130A","0100P","WHITE","0","2012","-","0",,,,,
"1368018804","PGY1601","NY","PAS","2011-04-13T00:00:00.000","40","SDN","NISSA","P","0","0","0","20141217","114","114","114","923559","0114","0000","1042A",,"Q",,,"C/O 31 AVE","36 ST","0","408","C3",,"BBBBBBB","ALL","ALL","BLUE","0","2011","-","6",,,,,
"1365119506","ERP4161","NY","PAS","2011-04-13T00:00:00.000","46","SDN","CHEVR","P","0","40404","40404","20130415","0026","26","26","922964","0026","0000","0335A",,"NY","F","515","W 123 SR",,"0","408","D",,"BBBBBBB","ALL","ALL","BK","0","2006","-","0",,,,,
"1365509849","852ZVK","CT","PAS","2011-04-14T00:00:00.000","46","SDN","MAZDA","P","15720","25800","25830","0","0040","40","163","954815","0163","0000","0103A","1258A","BX","F","235","BROOK AVENUE",,"0","408","J6",,"BBBBBBB","ALL","ALL","GY","0","1998","-","0",,,,,
"1358742420","T832377","TN","PAS","2011-04-15T00:00:00.000","85","TRLR","SEMI","X","16520","12550","28740","0","0047","47","47","926428","0047","0000","0315A","1210A","BX","O","4332","BULLARD AVE",,"0","408","K5",,"BBBBBBB","ALL","ALL","RED","0","0","-","0",,,,,
"1364441240","GJC9489","NY","PAS","2011-04-15T00:00:00.000","46","SUBN","CREST","P","17440","35780","47390","0","107","107","107","950368","0107","0000","0715P",,"Q","F","209-35","86 DR",,"0","408","F1",,"BBBBBBB","ALL","ALL","GRY","0","0","-","0",,,,,
"1366144892","63061JM","NY","COM","2011-04-16T00:00:00.000","14","DELV","GMC","P","17850","10210","10110","0","0017","17","17","924165","0017","0000","0425P",,"NY","F","211","E 43 ST",,"0","408","E1",,"YYYYYYB","0700A","0700P","BRN","0","1988","-","0",,,,,
"1366488180","149XTN","CT","PAS","2011-04-20T00:00:00.000","40","SDN","CHEVR","P","8790","51790","19040","0","115","115","115","933325","0115","0000","1040A",,"Q","O","96-03","37 AVE",,"0","408","C",,"BBBBBBB","ALL","ALL","GREY","0","0","-","10",,,,,
"1363453968","98400JX","NY","COM","2011-04-21T00:00:00.000","14","VAN","WORK","T","21790","12670","97510","0","0001","1","0","355290","SICA","0000","1034A",,"NY","O","22","GREENWICH ST",,"0","408","I4",,"BBBBBBB","ALL","ALL","BROWN","0","2007","-","0",,,,,
"1362181250","GER7033","NY","PAS","2011-04-22T00:00:00.000","67","SUBN","TOYOT","P","0","0","0","20150127","0043","43","163","951840","0163","0000","1008P",,"BX",,,"I/O THERIOT AVE","LAFAYETTE AVE","0","408","J2",,"BBBBBBB","0  :","0  :","BLUE","0","2011","-","0",,,,,
"1360981986","L6208TC","NY","COM","2011-04-23T00:00:00.000","45","TRLR","PETER","X","10010","18010","18030","0","0017","17","17","947318","0017","0000","1154A",,"NY","F","933","1ST AVE",,"0","408","E1",,"BBBBBBB","ALL","ALL","BLUE","0","0","-","0",,,,,
"1369602686","63061JM","99","PAS","2011-04-24T00:00:00.000","14","DELV",,"P","17850","10210","10110","0","0017","17","17","940069","0017","0000","0438P",,"NY","F","211","E 43 ST",,"0","408","J2",,"BBBBBBB","ALL","ALL","BROWN","0","1988","-","0",,,,,
"1366032627","FHP8353","NY","PAS","2011-04-24T00:00:00.000","20","SUBN","TOYOT","P","0","0","0","20150113","0049","49","49","931249","0049","0000","1119A",,"BX","O","2343","BXWOOD AVE",,"0","408","E2",,"BBBBBBB","ALL","ALL","GY","0","2011","-","0",,,,,
"1369487526","X512222222","NJ","PAS","2011-04-26T00:00:00.000","14","TRUC","MERCU","P","34590","10810","10910","0","0014","14","161","953750","0161","0000","0303P",,"NY","F","354","W 41 ST",,"0","408","C",,"BBBBBBB","ALL","ALL","WHIT","0","0","-","0",,,,,
"1366876313","DXS7414","NY","PAS","2011-04-30T00:00:00.000","46","SUBN","FORD","X","80430","86630","73430","20140930","0077","77","77","902639","0077","0000","0645A",,"K","F","1238","ST MARKS AVE",,"0","408","C3",,"BBBBBBB","ALL","ALL","WH","0","2013","-","0",,,,,
"1370954426","AJ970E","NJ","PAS","2011-04-30T00:00:00.000","19","TRAC","MACK","P","28830","14130","14180","0","0070","70","70","915843","0070","0000","0944A",,"K","F","1507","CONEY ISLAND AVE",,"0","408","C3",,"BBBBBBB","ALL","ALL","BLU","0","0","-","0",,,,,
"1367388478","GNF9960","NY","PAS","2011-05-01T00:00:00.000","40","SDN","DODGE","P","14240","40404","40404","20160312","112","112","112","948661","0112","0000","0110P",,"Q","F","09-23","68 AVE",,"0","408","F1",,"BBBBBBB","ALL","ALL","RED","0","2014","-","0",,,,,
"1365272047","GBJ1855","NY","PAS","2011-05-02T00:00:00.000","46","SUBN","FORD","P","70930","26030","33630","20140905","0075","75","165","982811","0165","0000","0449P",,,"F","2681","PITKIN AVE",,"0","408","E2",,"BBBBBBB","ALL","ALL","GREEN","0","2003","-","0",,,,,
"1362375548","FWG1959","NY","PAS","2011-05-02T00:00:00.000","19","TRLR","JEEP","P","45490","47490","67990","20140509","104","104","104","945140","0104","0000","0755P",,"Q","F","66-35","FOREST AVE",,"0","408","F1",,"BBBBBBB","ALL","ALL","BL","0","2002","-","0",,,,,
"1359066275","FDM2225","NY","PAS","2011-05-03T00:00:00.000","98","SDN","BMW","P","21690","19340","19590","20140923","102","102","102","940224","0102","0000","1024P",,"Q","F","101-51","126 ST",,"0","408","F2",,"BBBBBBB","0  :P","0  :P","SIL","0","1995","-","0",,,,,
"1252901203","H51744","TN","PAS","2011-05-03T00:00:00.000","41","SDN","CHRYS","X","33990","13310","23190","0","0006","6","6","938319","0006","0000","1010A",,"NY","O","290","W 11 ST",,"0","408","E1",,"BBBBBBB","ALL","ALL","BLUE","0","0","-","0",,,,,
"1369300141","BLANKPLATE","99","999","2011-05-06T00:00:00.000","91","SDN","MITSU","P","48500","40404","40404","0","121","121","121","922115","0121","0000","0811A",,,,,"SOUTH AVE LISK AVE",,"0","408","J6",,"BBBBBBB","ALL","ALL","BK","0","0","-","0",,,,,
"1359384080","BZN2152","NY","PAS","2011-05-07T00:00:00.000","40","SUBN","CHEVR","X","22240","65820","11820","20150121","0043","43","43","944625","0043","0000","0910P",,"R","F","1781","CROSS BX EXWY",,"0","408","J6",,"BBBBBBB","ALL","ALL","WH","0","1998","-","0",,,,,
"1369657390","BLANKPLATE","99","999","2011-05-07T00:00:00.000","70","SDN","HYUND","P","59015","10290","52490","0","109","109","109","928143","0109","0000","0720P",,"Q","F","162-34","PIDGEON MEADOW",,"0","408","J3",,"BBBBBBB","ALL","ALL","GRAY","0","2013","-","0",,,,,
"1366394331","35411MB","NY","COM","2011-05-08T00:00:00.000","46","DELV",,"P","32690","11310","37630","0","0034","34","34","941899","0034","0000","0500P",,"NY","F","71","VERMILYEA AVE",,"0","408","F1",,"BBBBBBB","ALL","ALL","BROWN","0","0","-","0",,,,,
"1366416594","T613647C","NY","PAS","2011-05-08T00:00:00.000","20","SDN","FORD","P","29690","35650","35670","20140831","0024","24","24","947077","0024","0000","0635A",,"NY","F","222","RIVERSIDE DR",,"0","408","F1",,"BBBBBBB","ALL","ALL","BK","0","2003","-","0",,,,,
"1367570013","GDE8921","NY","PAS","2011-05-08T00:00:00.000","21","SDN","HONDA","P","69530","18950","69130","20141220","0070","70","70","935514","0070","0000","1226A",,"K","F","50","PARKSIDE AVE",,"0","408","D1",,"BYBYYYY","1200A","0300A","TAN","0","1995","-","0",,,,,
"1369071516","26609ME","NY","COM","2011-05-08T00:00:00.000","21","SUBN","FORD","P","12010","37570","37590","20151031","0034","34","34","935431","0034","0000","0652A",,"NY","F","525","AUDUBON AVE",,"0","408","K5",,"BBBBBBB","ALL","ALL","BLUE","0","2004","-","0",,,,,
"1369493952","384YTE","FL","PAS","2011-05-10T00:00:00.000","14","SDN","DODGE","P","34370","10610","10810","0","0014","14","14","930523","0014","0000","0310A",,"NY","F","251","W 30 ST",,"0","408","C",,"BBBBBYY","0100A","0600A","GREY","0","0","-","0",,,,,
"1361734000","EFB5002","NY","PAS","2011-05-11T00:00:00.000","40","SUBN","FORD","P","21590","6790","6940","20140519","109","109","109","936229","0109","0000","0615A",,"Q",,"22-03","124 ST",,"0","408","E3",,"BBBBBBB","ALL","ALL","GRAY","0","2013","-","0",,,,,
"1366215357","EEJ4109","NY","PAS","2011-05-12T00:00:00.000","70","SDN","HONDA","P","27097","22620","22700","20140507","105","105","105","949420","0105","0000","1201P",,"Q","F","139-59","231 ST",,"0","408","J6",,"BBBBBBB","ALL","ALL","WHITE","0","2011","-","0",,,,,
"1370506156","GLA5WBKS","NY","PAS","2011-05-13T00:00:00.000","21","P-U","DODGE","S","18490","8190","57790","20150417","115","115","0","599556","QW03","0000","0904A",,"Q","F","32-61","92 ST",,"0","408","D1",,"BYBBBBB","0830A","1000A","WHITE","0","2011","-","0",,,,,
"1369967998","BKB6833","NC","PAS","2011-05-13T00:00:00.000","40","SDN","HONDA","P","33690","15210","33970","0","0006","6","6","932729","0006","0000","1211A",,"NY","O","172","WAVERLY PL",,"0","408","C",,"BBBBBBB","ALL","ALL","GY","0","0","-","4",,,,,
"1369411236","63540MC","NY","COM","2011-05-13T00:00:00.000","46","DELV","FRUEH","X","5430","10830","10880","0","0068","68","68","951651","0068","0000","0212P",,"K","F","8516","4 AVE",,"0","408","F1",,"BBBBBBB","ALL","ALL","BR","0","0","-","0",,,,,
"1369627683","60998MC","NY","COM","2011-05-19T00:00:00.000","46","VAN","CHEVR","P","0","40404","40404","0","0007","7","7","927636","0007","0000","0940A",,"NY","O","50","COLUMBUS ST",,"0","408","D4",,"BBBBBBB","ALL","ALL","WHITE","0","2012","-","0",,,,,
"1370247151","GAR4683","NY","PAS","2011-05-20T00:00:00.000","21","SUBN","SUBAR","S","74630","48830","27530","20140829","0076","76","0","535047","KS06","0000","1014A","1014A","K","F","248","SACKETT ST",,"0","408","D1",,"BYBBBBB","0930A","1100A","SILVE","0","2011","-","0",,,,,
"1335407364","91183JV","NY","COM","2011-05-21T00:00:00.000","40","DELV","MERCU","P","17450","10110","10010","20141130","0013","13","13","949599","0013","0000","0845A",,"NY","F","311","E 23 ST",,"0","408","E6",,"BBBBBBB","ALL","ALL","WH","0","2004","-","0",,,,,
"1370155220","GGS5743","NY","PAS","2011-05-22T00:00:00.000","46","SDN","FORD","P","86030","56230","26230","20150606","0067","67","164","954303","0164","0000","1130P",,"K","F","859","TROY AVE",,"0","408","D",,"BBBBBBB","ALL","ALL","BLUE","0","1999","-","0",,,,,
"1370233012","DEJ4959","NY","PAS","2011-05-28T00:00:00.000","21","SDN","NISSA","S","26230","34980","35030","20140430","0066","66","0","527404","KS12","0000","0806A",,"K","F","405","CHURCH AVE",,"0","408","D1",,"BBYBBBB","0800A","0830A","RED","0","2012","-","0",,,,,
"1370024307","GDU9829","NY","PAS","2011-05-30T00:00:00.000","21","SDN","BICK","S","59930","0","86540","20150201","0094","94","0","867970","KN01","0000","1140A",,"K","O","293","MEEKER AVE",,"0","408","D1",,"BYYBYBB","1130A","0100P","RED","0","2013","-","0",,,,,
"1362046565","GPR1981","NY","PAS","2011-06-01T00:00:00.000","14","SDN","AUDI","P","10910","25020","34030","20160422","0006","6","6","952555","0006","0000","0435A",,"NY","F","21","9TH AVENUE",,"0","408","C",,"YYYYYYY","1100P","0600A","BLACK","0","2007","-","0",,,,,
"1369054324","GXW9569","PA","PAS","2011-06-02T00:00:00.000","60","SDN","NISSA","P","36290","11710","27390","20150228","0026","26","26","951282","0026","0000","0350A","0348A","NY","O","510","W 126 ST",,"20140602","408","E3",,"BBBBBBB","ALL","ALL","GY","0","2008","-","0",,,,,
"1369798647","GKP7161","NY","PAS","2011-06-03T00:00:00.000","98","SDN","NISSA","X","29630","34930","34980","20151230","0066","66","66","952048","0066","0000","0640P",,"K","O","312","CORTELYOU RD",,"0","408","J2",,"BBBBBBB","ALL","ALL","WH","0","2012","-","0",,,,,
"1370192149","GLR8718","NY","COM","2011-06-03T00:00:00.000","20","SDN","VOLVO","S","8780","5680","5780","20151204","0072","72","0","956190","KS07","0000","1145A",,"BX","F","616","44 STREET",,"0","408","D1",,"BYBBBBB","1130A","0100P","WHITE","0","2001","-","0",,,,,
"1365369833","GLX8583","NY","PAS","2011-06-08T00:00:00.000","19","SDN","HONDA","P","42730","47130","31130","20160127","0088","88","88","944357","0088","0000","0726P",,"K","O","722","FULTON ST",,"0","408","D1",,"BBBBBBB","ALL","ALL","GRAY","0","1999","-","0",,,,,
"1370707850","55002MB","NY","COM","2011-06-09T00:00:00.000","46","DELV",,"P","36270","13113","11710","0","0026","26","26","944183","0026","0000","1222P",,"NY","O","430","W 125 ST",,"0","408","F1",,"BBBBBBB","ALL","ALL","BR","0","2012","-","0",,,,,
"1366701586","MERYLS","NY","SRF","2011-06-11T00:00:00.000","21","SUBN",,"S","51530","52530","93930","20150912","0094","94","0","515332","KN01","0000","1146A",,"K","F","429","HUMBOLDT ST",,"0","408","D1",,"BBYBBBB","1130A","0100P","TAN","0","2004","-","0",,,,,
"1369637354","GPC8059","NY","PAS","2011-06-12T00:00:00.000","20","SDN","NISSA","P","0","0","0","20160424","0007","7","7","952837","0007","0000","0848P",,"NY",,,"N/E C/O STANTON","MANGIN ST","0","408","F1",,"BBBBBBB","ALL","ALL","BK","0","2014","-","0",,,,,
"1369508967","77196JM","NY","COM","2011-06-13T00:00:00.000","46","DELV","FEDEX","P","10910","34450","34470","0","0014","14","14","940187","0014","0000","0337P",,,"F","440","9TH AVE",,"0","408","F1",,"BBBBBBB","ALL","ALL","WHITE","0","1999","-","0",,,,,
"1353300766","AF64869","PA","PAS","2011-07-22T00:00:00.000","45","DELV","MERCU","T","9290","59990","10440","0","108","108","109","354121","T109","0000","1149A",,"Q","O","45-35","39TH ST",,"0","408","H1",,"BBBBBBB","ALL","ALL","WHITE","0","0","-","0",,,,,
"1357484069","GGF1255","NY","PAS","2011-07-23T00:00:00.000","74","SDN","VOLKS","P","62330","64830","23330","20150529","0071","71","71","953402","0071","0000","1148P",,"K","F","563","MONTGOMERY ST",,"0","408","J6",,"BBBBBBB","ALL","ALL","BLUE","0","2004","-","0",,,,,
