"vendorid","tpep_pickup_datetime","tpep_dropoff_datetime","passenger_count","trip_distance","ratecodeid","store_and_fwd_flag","pulocationid","dolocationid","payment_type","fare_amount","extra","mta_tax","tip_amount","tolls_amount","improvement_surcharge","total_amount","congestion_surcharge"
"1","2020-01-01T00:39:39.000","2020-01-01T00:58:21.000","2","3.00","1","N","231","68","1","14.5","3","0.5","5","0","0.3","23.3","2.5"
"1","2020-01-01T00:59:30.000","2020-01-01T01:44:51.000","2","7.00","1","N","186","181","1","31.5","3","0.5","8.25","6.12","0.3","49.67","2.5"
"1","2020-01-01T00:43:49.000","2020-01-01T01:04:04.000","1","1.60","1","N","170","90","1","13","3","0.5","3.35","0","0.3","20.15","2.5"
"1","2020-01-01T00:13:28.000","2020-01-01T00:27:43.000","1","3.30","1","N","249","87","1","13","3","0.5","1.2","0","0.3","18","2.5"
"1","2020-01-01T00:34:33.000","2020-01-01T00:41:56.000","1","3.30","1","N","209","224","1","11","3","0.5","4.4","0","0.3","19.2","2.5"
"1","2020-01-01T00:53:39.000","2020-01-01T01:16:57.000","1","2.20","1","N","79","232","1","15","3","0.5","3.75","0","0.3","22.55","2.5"
"1","2020-01-01T00:37:22.000","2020-01-01T00:41:08.000","2","1.00","1","N","229","141","1","5","3","0.5","1.32","0","0.3","10.12","2.5"
"1","2020-01-01T00:46:15.000","2020-01-01T01:09:28.000","4","2.90","1","N","237","137","2","15.5","3","0.5","0","0","0.3","19.3","2.5"
"2","2020-01-01T00:14:42.000","2020-01-01T00:23:07.000","4","1.61","1","N","142","239","1","8","0.5","0.5","2.95","0","0.3","14.75","2.5"
"2","2020-01-01T00:25:34.000","2020-01-01T00:31:49.000","3","1.08","1","N","239","142","1","6","0.5","0.5","2.45","0","0.3","12.25","2.5"
"2","2020-01-01T00:35:29.000","2020-01-01T00:58:02.000","3","4.19","1","N","142","158","2","17","0.5","0.5","0","0","0.3","20.8","2.5"
"2","2020-01-01T00:13:48.000","2020-01-01T00:21:18.000","1","1.55","1","N","79","231","1","7.5","0.5","0.5","2.26","0","0.3","13.56","2.5"
"2","2020-01-01T00:26:42.000","2020-01-01T00:37:51.000","1","2.09","1","N","231","79","1","10","0.5","0.5","3.45","0","0.3","17.25","2.5"
"2","2020-01-01T00:39:10.000","2020-01-01T00:54:33.000","1","3.33","1","N","79","256","1","14","0.5","0.5","3.56","0","0.3","21.36","2.5"
"2","2020-01-01T00:29:11.000","2020-01-01T01:03:36.000","1","9.88","1","N","239","33","1","33.5","0.5","0.5","7.46","0","0.3","44.76","2.5"
"2","2020-01-01T00:26:19.000","2020-01-01T00:27:49.000","1","0.20","1","N","161","163","2","3","0.5","0.5","0","0","0.3","6.8","2.5"
"2","2020-01-01T00:32:23.000","2020-01-01T00:56:45.000","1","3.71","1","N","43","148","1","17.5","0.5","0.5","4.26","0","0.3","25.56","2.5"
"1","2020-01-01T00:57:05.000","2020-01-01T01:12:08.000","1","2.60","1","N","237","107","1","12","3","0.5","3.15","0","0.3","18.95","2.5"
"2","2020-01-01T00:34:33.000","2020-01-01T00:44:49.000","1","2.48","1","N","42","236","1","10.5","0.5","0.5","1.5","0","0.3","15.8","2.5"
"2","2020-01-01T00:27:01.000","2020-01-01T00:33:54.000","1","1.40","1","N","113","231","2","6.5","0.5","0.5","0","0","0.3","10.3","2.5"
"2","2020-01-01T00:35:48.000","2020-01-01T00:56:11.000","1","5.39","1","N","231","80","1","18.5","0.5","0.5","4.46","0","0.3","26.76","2.5"
"2","2020-01-01T00:18:25.000","2020-01-01T00:22:04.000","1","1.02","1","N","238","166","2","5","0.5","0.5","0","0","0.3","8.8","2.5"
"2","2020-01-01T00:26:40.000","2020-01-01T00:31:42.000","2","1.73","1","N","151","143","1","7","0.5","0.5","2.16","0","0.3","12.96","2.5"
"2","2020-01-01T00:33:18.000","2020-01-01T00:37:13.000","1","1.05","1","N","143","238","1","5.5","0.5","0.5","0.7","0","0.3","10","2.5"
"2","2020-01-01T00:40:41.000","2020-01-01T00:52:43.000","2","1.85","1","N","238","75","1","10","0.5","0.5","0.7","0","0.3","12","0"
"1","2020-01-01T00:21:56.000","2020-01-01T00:28:24.000","1","1.90","1","N","162","236","1","7.5","3","0.5","3.5","0","0.3","14.8","2.5"
"1","2020-01-01T00:35:34.000","2020-01-01T00:41:13.000","4","1.20","1","N","237","229","2","6.5","3","0.5","0","0","0.3","10.3","2.5"
"1","2020-01-01T00:48:21.000","2020-01-01T01:21:50.000","4","3.00","1","N","229","48","2","20.5","3","0.5","0","0","0.3","24.3","2.5"
"2","2020-01-01T00:53:29.000","2020-01-01T01:11:22.000","1","8.88","1","N","132","95","1","26","0.5","0.5","4.02","0","0.3","31.32","0"
"2","2020-01-01T00:21:56.000","2020-01-01T00:25:13.000","1","0.68","1","N","263","236","1","4.5","0.5","0.5","1.88","0","0.3","10.18","2.5"
"2","2020-01-01T00:33:05.000","2020-01-01T00:43:34.000","1","1.78","1","N","263","238","2","9.5","0.5","0.5","0","0","0.3","13.3","2.5"
"2","2020-01-01T00:46:46.000","2020-01-01T00:49:17.000","1","0.62","1","N","238","239","1","4.5","0.5","0.5","1","0","0.3","9.3","2.5"
"2","2020-01-01T00:50:32.000","2020-01-01T00:57:06.000","1","1.60","1","N","239","236","2","7.5","0.5","0.5","0","0","0.3","11.3","2.5"
"2","2020-01-01T00:06:35.000","2020-01-01T00:12:09.000","1","1.53","1","N","237","229","1","7","0.5","0.5","10.8","0","0.3","21.6","2.5"
"2","2020-01-01T00:18:29.000","2020-01-01T00:25:59.000","1","1.30","1","N","229","164","2","7","0.5","0.5","0","0","0.3","10.8","2.5"
"2","2020-01-01T00:43:46.000","2020-01-01T01:08:45.000","1","2.51","1","N","163","90","2","16.5","0.5","0.5","0","0","0.3","20.3","2.5"
"1","2020-01-01T00:10:42.000","2020-01-01T00:14:47.000","1","0.80","1","N","262","236","2","5","3","0.5","0","0","0.3","8.8","2.5"
"1","2020-01-01T00:17:05.000","2020-01-01T00:26:06.000","0","1.80","1","N","236","239","2","8.5","3","0.5","0","0","0.3","12.3","2.5"
"1","2020-01-01T00:26:49.000","2020-01-01T00:30:13.000","1","0.30","1","N","239","239","1","4","3","0.5","1.56","0","0.3","9.36","2.5"
"1","2020-01-01T00:31:24.000","2020-01-01T00:38:10.000","0","1.20","1","N","239","236","1","7","3","0.5","2.15","0","0.3","12.95","2.5"
"1","2020-01-01T00:42:58.000","2020-01-01T00:56:06.000","1","2.70","1","N","237","137","2","11","3","0.5","0","0","0.3","14.8","2.5"
"2","2020-01-01T00:14:51.000","2020-01-01T00:18:30.000","1","0.72","1","N","239","238","1","5","0.5","0.5","1.76","0","0.3","10.56","2.5"
"2","2020-01-01T00:22:37.000","2020-01-01T00:32:57.000","1","6.37","1","N","151","243","2","19","0.5","0.5","0","0","0.3","20.3","0"
"2","2020-01-01T00:55:30.000","2020-01-01T01:07:21.000","1","2.46","1","N","238","141","1","10.5","0.5","0.5","2.86","0","0.3","17.16","2.5"
"2","2020-01-01T00:38:57.000","2020-01-01T01:04:13.000","1","6.84","1","N","157","107","2","23.5","0.5","0.5","0","0","0.3","27.3","2.5"
"2","2020-01-01T00:31:38.000","2020-01-01T00:40:44.000","1","1.61","1","N","116","41","2","8.5","0.5","0.5","0","0","0.3","9.8","0"
"2","2020-01-01T00:42:46.000","2020-01-01T01:08:29.000","1","6.77","1","N","41","79","1","24","0.5","0.5","8.34","0","0.3","36.14","2.5"
"1","2020-01-01T00:17:36.000","2020-01-01T00:28:34.000","2","3.20","1","N","262","166","1","11","3","0.5","3.7","0","0.3","18.5","2.5"
"1","2020-01-01T00:32:27.000","2020-01-01T00:40:55.000","3","1.30","1","N","166","238","1","8","3","0.5","2.36","0","0.3","14.16","2.5"
"1","2020-01-01T00:49:07.000","2020-01-01T00:58:34.000","1","1.70","1","N","238","263","2","8.5","3","0.5","0","0","0.3","12.3","2.5"
"1","2020-01-01T00:16:09.000","2020-01-01T00:51:16.000","1","1.60","1","Y","48","186","2","20","3","0.5","0","0","0.3","23.8","2.5"
"2","2020-01-01T00:25:47.000","2020-01-01T00:52:59.000","1","7.37","1","N","137","129","2","24.5","0.5","0.5","0","0","0.3","28.3","2.5"
"1","2020-01-01T00:10:12.000","2020-01-01T00:17:50.000","1","0.80","1","N","90","246","1","6.5","3","0.5","0.8","0","0.3","11.1","2.5"
"1","2020-01-01T00:32:02.000","2020-01-01T01:02:05.000","2","3.00","1","N","107","50","2","19","3","0.5","0","0","0.3","22.8","2.5"
"1","2020-01-01T00:42:21.000","2020-01-01T00:47:25.000","0","1.30","1","N","237","236","1","6","3","0.5","1.5","0","0.3","11.3","2.5"
"1","2020-01-01T00:50:58.000","2020-01-01T00:52:11.000","0","0.30","1","N","236","236","1","3","3","0.5","1.02","0","0.3","7.82","2.5"
"1","2020-01-01T00:28:12.000","2020-01-01T00:52:45.000","1","2.80","1","N","148","68","1","16.5","3","0.5","4.05","0","0.3","24.35","2.5"
"1","2020-01-01T00:03:28.000","2020-01-01T00:07:29.000","1","1.20","1","N","238","166","2","5.5","3","0.5","0","0","0.3","9.3","2.5"
"1","2020-01-01T00:17:53.000","2020-01-01T00:22:47.000","1","0.80","1","Y","238","239","1","5.5","3","0.5","1.85","0","0.3","11.15","2.5"
"1","2020-01-01T00:26:32.000","2020-01-01T00:30:14.000","1","0.60","1","N","239","239","1","5","3","0.5","0.88","0","0.3","9.68","2.5"
"1","2020-01-01T00:39:12.000","2020-01-01T00:52:10.000","1","6.20","1","N","239","243","1","19","3","0.5","15","0","0.3","37.8","2.5"
"2","2020-01-01T00:20:34.000","2020-01-01T00:28:35.000","1","1.21","1","N","236","140","1","7.5","0.5","0.5","1","0","0.3","12.3","2.5"
"2","2020-01-01T00:42:43.000","2020-01-01T01:06:32.000","1","7.09","1","N","161","138","2","24","0.5","0.5","0","0","0.3","27.8","2.5"
"1","2020-01-01T00:16:28.000","2020-01-01T00:20:32.000","1","0.60","1","N","79","79","1","5","3","0.5","1.75","0","0.3","10.55","2.5"
"1","2020-01-01T00:28:36.000","2020-01-01T00:46:21.000","1","4.30","1","N","79","262","1","16","3","0.5","4.95","0","0.3","24.75","2.5"
"2","2020-01-01T00:25:37.000","2020-01-01T00:29:50.000","1","0.78","1","N","113","144","1","5","0.5","0.5","4","0","0.3","12.8","2.5"
"2","2020-01-01T00:33:58.000","2020-01-01T00:42:32.000","1","1.23","1","N","79","90","1","7.5","0.5","0.5","1.13","0","0.3","12.43","2.5"
"2","2020-01-01T00:20:46.000","2020-01-01T00:31:33.000","2","2.11","1","N","43","41","1","10","0.5","0.5","2.76","0","0.3","16.56","2.5"
"2","2020-01-01T00:32:57.000","2020-01-01T00:37:43.000","1","0.63","1","N","41","151","2","5","0.5","0.5","0","0","0.3","6.3","0"
"2","2020-01-01T00:38:30.000","2020-01-01T01:08:56.000","1","2.54","1","N","238","48","1","20","0.5","0.5","0","0","0.3","23.8","2.5"
"2","2020-01-01T00:07:24.000","2020-01-01T00:11:12.000","1","0.65","1","N","263","263","2","5","0.5","0.5","0","0","0.3","8.8","2.5"
"2","2020-01-01T00:12:44.000","2020-01-01T00:18:45.000","1","1.41","1","N","263","140","1","7","0.5","0.5","2.16","0","0.3","12.96","2.5"
"2","2020-01-01T00:21:18.000","2020-01-01T00:23:39.000","1","0.87","1","N","141","263","1","4.5","0.5","0.5","1.66","0","0.3","9.96","2.5"
"2","2020-01-01T00:25:53.000","2020-01-01T00:27:06.000","1","0.50","1","N","263","263","1","3.5","0.5","0.5","1.46","0","0.3","8.76","2.5"
"2","2020-01-01T00:29:44.000","2020-01-01T00:37:58.000","1","4.17","1","N","75","107","1","13","0.5","0.5","3.36","0","0.3","20.16","2.5"
"2","2020-01-01T00:49:46.000","2020-01-01T01:06:13.000","1","2.75","1","N","107","140","1","12.5","0.5","0.5","4.89","0","0.3","21.19","2.5"
"2","2020-01-01T00:17:30.000","2020-01-01T00:38:29.000","1","1.72","1","N","79","234","1","13.5","0.5","0.5","2.7","0","0.3","20","2.5"
"2","2020-01-01T00:55:25.000","2020-01-01T01:27:07.000","1","11.05","1","N","249","22","2","34.5","0.5","0.5","0","0","0.3","38.3","2.5"
"1","2020-01-01T00:13:26.000","2020-01-01T00:22:28.000","1","1.20","1","N","148","231","1","7.5","3","0.5","2.25","0","0.3","13.55","2.5"
"1","2020-01-01T00:27:41.000","2020-01-01T00:40:37.000","2","2.00","1","N","231","79","1","10.5","3","0.5","2.85","0","0.3","17.15","2.5"
"1","2020-01-01T00:42:43.000","2020-01-01T00:52:26.000","2","1.40","1","N","79","234","1","8","3","0.5","2.36","0","0.3","14.16","2.5"
"1","2020-01-01T00:55:20.000","2020-01-01T01:05:39.000","2","1.70","1","N","234","144","1","8.5","3","0.5","2.45","0","0.3","14.75","2.5"
"1","2020-01-01T00:13:48.000","2020-01-01T00:22:34.000","2","0.90","1","N","79","137","1","7","3","0.5","2.15","0","0.3","12.95","2.5"
"1","2020-01-01T00:05:43.000","2020-01-01T00:10:04.000","1","0.70","1","N","143","48","2","5","3","0.5","0","0","0.3","8.8","2.5"
"1","2020-01-01T00:13:03.000","2020-01-01T00:19:06.000","1","0.60","1","N","48","50","2","5.5","3","0.5","0","0","0.3","9.3","2.5"
"1","2020-01-01T00:41:17.000","2020-01-01T01:21:52.000","1","2.50","1","N","48","233","1","23","3","0.5","4","0","0.3","30.8","2.5"
"1","2020-01-01T00:09:43.000","2020-01-01T00:21:58.000","2","3.60","1","N","162","7","1","13","3","0.5","1","0","0.3","17.8","2.5"
"1","2020-01-01T00:50:14.000","2020-01-01T01:03:09.000","2","1.00","1","N","162","170","1","9","3","0.5","2.55","0","0.3","15.35","2.5"
"2","2020-01-01T00:42:17.000","2020-01-01T01:04:51.000","1","2.92","1","N","68","79","2","15.5","0.5","0.5","0","0","0.3","19.3","2.5"
"2","2020-01-01T00:10:50.000","2020-01-01T00:20:53.000","4","1.32","1","N","164","162","2","5.5","0.5","0.5","0","0","0.3","9.3","2.5"
"2","2020-01-01T00:32:47.000","2020-01-01T00:38:56.000","2","0.74","1","N","170","229","1","5.5","0.5","0.5","1.86","0","0.3","11.16","2.5"
"2","2020-01-01T00:40:06.000","2020-01-01T00:54:25.000","2","3.48","1","N","229","7","1","13.5","0.5","0.5","3.46","0","0.3","20.76","2.5"
"2","2020-01-01T00:19:41.000","2020-01-01T00:36:11.000","1","1.46","1","N","170","161","2","11.5","0.5","0.5","0","0","0.3","15.3","2.5"
"2","2020-01-01T00:38:02.000","2020-01-01T00:51:45.000","1","3.11","1","N","161","75","1","12.5","0.5","0.5","3.26","0","0.3","19.56","2.5"
"2","2020-01-01T00:57:30.000","2020-01-01T01:19:12.000","1","6.54","1","N","263","211","1","22","0.5","0.5","0.06","0","0.3","25.86","2.5"
"2","2020-01-01T00:57:14.000","2020-01-01T01:09:41.000","1","4.62","1","N","88","170","2","15.5","0.5","0.5","0","0","0.3","19.3","2.5"
"1","2020-01-01T00:07:09.000","2020-01-01T00:18:29.000","1","1.10","1","N","211","234","1","8","3","0.5","2","0","0.3","13.8","2.5"
"2","2020-01-01T00:22:33.000","2020-01-01T00:36:07.000","1","2.21","1","N","237","137","2","11","0.5","0.5","0","0","0.3","14.8","2.5"
"2","2020-01-01T00:42:54.000","2020-01-01T00:53:17.000","1","1.31","1","N","79","90","1","8","0.5","0.5","5.08","0","0.3","16.88","2.5"
"2","2020-01-01T00:55:53.000","2020-01-01T01:05:59.000","1","0.95","1","N","234","107","1","8","0.5","0.5","1.18","0","0.3","12.98","2.5"
"2","2020-01-01T00:12:42.000","2020-01-01T00:19:03.000","2","0.87","1","N","239","238","1","6","0.5","0.5","1.96","0","0.3","11.76","2.5"
"2","2020-01-01T00:20:21.000","2020-01-01T00:27:05.000","2","0.99","1","N","238","142","1","6.5","0.5","0.5","1.5","0","0.3","11.8","2.5"
"2","2020-01-01T00:28:26.000","2020-01-01T00:44:26.000","2","2.74","1","N","43","137","1","12","0.5","0.5","3.16","0","0.3","18.96","2.5"
"1","2020-01-01T00:15:32.000","2020-01-01T00:26:40.000","1","1.70","1","N","239","141","1","9.5","3","0.5","2.65","0","0.3","15.95","2.5"
"1","2020-01-01T00:28:52.000","2020-01-01T00:31:28.000","1","0.50","1","N","262","262","1","4","3","0.5","1.55","0","0.3","9.35","2.5"
"1","2020-01-01T00:33:37.000","2020-01-01T00:39:13.000","4","1.00","1","N","262","236","1","6","3","0.5","1","0","0.3","10.8","2.5"
"1","2020-01-01T00:42:47.000","2020-01-01T00:52:39.000","2","2.00","1","N","43","24","1","9","3","0.5","2","0","0.3","14.8","2.5"
"1","2020-01-01T00:54:45.000","2020-01-01T01:08:59.000","1","2.30","1","N","166","116","1","11.5","0.5","0.5","2.55","0","0.3","15.35","0"
"2","2020-01-01T00:08:51.000","2020-01-01T00:14:00.000","1","0.70","1","N","164","170","1","5","0.5","0.5","1.76","0","0.3","10.56","2.5"
"2","2020-01-01T00:27:01.000","2020-01-01T00:49:04.000","1","3.64","1","N","164","87","2","16","0.5","0.5","0","0","0.3","19.8","2.5"
"2","2020-01-01T00:49:54.000","2020-01-01T01:04:04.000","1","4.03","1","N","87","107","1","15","0.5","0.5","3.76","0","0.3","22.56","2.5"
"1","2020-01-01T00:23:10.000","2020-01-01T00:29:58.000","1","1.40","1","N","43","43","1","7","3","0.5","2.15","0","0.3","12.95","2.5"
"1","2020-01-01T00:43:02.000","2020-01-01T00:59:51.000","4","4.20","1","N","239","116","1","15","3","0.5","4.7","0","0.3","23.5","2.5"
"2","2020-01-01T00:37:22.000","2020-01-01T01:10:21.000","2","5.33","1","N","211","48","1","24.5","0.5","0.5","4","0","0.3","32.3","2.5"
"1","2020-01-01T00:44:35.000","2020-01-01T01:16:02.000","1","0.00","1","N","17","108","1","39.2","0","0.5","0","0","0.3","40","0"
"2","2020-01-01T00:22:42.000","2020-01-01T00:29:21.000","1","1.29","1","N","142","50","1","7","0.5","0.5","2.16","0","0.3","12.96","2.5"
"2","2020-01-01T00:38:34.000","2020-01-01T00:56:55.000","1","4.49","1","N","48","151","2","17","0.5","0.5","0","0","0.3","20.8","2.5"
"1","2020-01-01T00:02:57.000","2020-01-01T00:35:52.000","2","17.20","2","N","132","68","1","52","2.5","0.5","18.4","6.12","0.3","79.82","2.5"
"1","2020-01-01T00:23:27.000","2020-01-01T00:31:55.000","2","1.60","1","N","163","140","1","8","3","0.5","2.35","0","0.3","14.15","2.5"
"1","2020-01-01T00:34:30.000","2020-01-01T00:49:49.000","2","2.70","1","N","140","142","1","12.5","3","0.5","4.05","0","0.3","20.35","2.5"
"1","2020-01-01T00:53:01.000","2020-01-01T00:58:47.000","0","1.00","1","N","142","142","2","6","3","0.5","0","0","0.3","9.8","2.5"
"1","2020-01-01T00:59:41.000","2020-01-01T01:21:32.000","1","3.10","1","N","142","233","2","15.5","3","0.5","0","0","0.3","19.3","2.5"
"1","2020-01-01T00:06:36.000","2020-01-01T00:10:32.000","1","0.70","1","N","79","79","1","4.5","3","0.5","1.65","0","0.3","9.95","2.5"
"1","2020-01-01T00:23:16.000","2020-01-01T01:01:30.000","1","4.50","1","N","113","142","1","23.5","3","0.5","6.8","0","0.3","34.1","2.5"
"2","2020-01-01T00:07:15.000","2020-01-01T00:13:01.000","2","1.44","1","N","209","148","1","7","0.5","0.5","2","0","0.3","12.8","2.5"
"2","2020-01-01T00:14:46.000","2020-01-01T00:22:00.000","2","1.17","1","N","148","114","1","6.5","0.5","0.5","1.24","0","0.3","11.54","2.5"
"2","2020-01-01T00:23:40.000","2020-01-01T00:29:20.000","2","0.64","1","N","113","234","1","5.5","0.5","0.5","1.4","0","0.3","10.7","2.5"
"2","2020-01-01T00:31:22.000","2020-01-01T00:51:34.000","2","2.16","1","N","90","79","1","13.5","0.5","0.5","3","0","0.3","20.3","2.5"
"2","2020-01-01T00:53:28.000","2020-01-01T01:13:20.000","1","6.56","1","N","79","229","1","21","0.5","0.5","4.96","0","0.3","29.76","2.5"
"2","2020-01-01T00:10:11.000","2020-01-01T00:16:01.000","2","2.51","1","N","137","262","1","8.5","0.5","0.5","3.69","0","0.3","15.99","2.5"
"2","2020-01-01T00:28:14.000","2020-01-01T00:31:26.000","2","0.85","1","N","236","75","1","5","0.5","0.5","0.97","0","0.3","9.77","2.5"
"2","2020-01-01T00:35:34.000","2020-01-01T00:40:23.000","2","1.73","1","N","236","141","1","7","0.5","0.5","2","0","0.3","12.8","2.5"
"2","2020-01-01T00:44:55.000","2020-01-01T01:04:09.000","2","3.05","1","N","237","186","1","14","0.5","0.5","3.56","0","0.3","21.36","2.5"
"1","2020-01-01T00:08:26.000","2020-01-01T00:41:34.000","1","8.20","1","N","236","173","2","28","3","0.5","0","0","0.3","31.8","2.5"
"1","2020-01-01T00:47:49.000","2020-01-01T00:54:00.000","1","0.90","1","N","129","82","2","6","0.5","0.5","0","0","0.3","7.3","0"
"2","2020-01-01T00:36:31.000","2020-01-01T00:37:23.000","3","0.18","1","N","141","141","3","-3","-0.5","-0.5","0","0","-0.3","-6.8","-2.5"
"2","2020-01-01T00:36:31.000","2020-01-01T00:37:23.000","3","0.18","1","N","141","141","2","3","0.5","0.5","0","0","0.3","6.8","2.5"
"1","2020-01-01T00:14:12.000","2020-01-01T00:17:00.000","1","0.60","1","N","170","233","3","4","3","0.5","0","0","0.3","7.8","2.5"
"1","2020-01-01T00:19:03.000","2020-01-01T00:30:45.000","1","1.60","1","N","233","100","1","9.5","3","0.5","2","0","0.3","15.3","2.5"
"1","2020-01-01T00:39:21.000","2020-01-01T01:06:54.000","1","3.80","1","N","246","238","1","19.5","3","0.5","5.8","0","0.3","29.1","2.5"
"2","2020-01-01T00:06:22.000","2020-01-01T00:22:44.000","1","1.22","1","N","79","114","2","10","0.5","0.5","0","0","0.3","13.8","2.5"
"2","2020-01-01T00:26:15.000","2020-01-01T00:28:42.000","1","0.46","1","N","114","234","2","4","0.5","0.5","0","0","0.3","7.8","2.5"
"2","2020-01-01T00:48:34.000","2020-01-01T00:53:17.000","1","0.83","1","N","234","114","2","5.5","0.5","0.5","0","0","0.3","9.3","2.5"
"2","2020-01-01T00:54:29.000","2020-01-01T01:02:30.000","1","1.51","1","N","79","90","1","7.5","0.5","0.5","2.26","0","0.3","13.56","2.5"
"2","2020-01-01T00:45:50.000","2020-01-01T01:08:37.000","2","2.63","1","N","229","143","1","15","0.5","0.5","3.38","0","0.3","22.18","2.5"
"2","2020-01-01T00:23:15.000","2020-01-01T00:23:54.000","2","0.09","1","N","114","114","3","-2.5","-0.5","-0.5","0","0","-0.3","-6.3","-2.5"
"2","2020-01-01T00:23:15.000","2020-01-01T00:23:54.000","2","0.09","1","N","114","114","2","2.5","0.5","0.5","0","0","0.3","6.3","2.5"
"2","2020-01-01T00:33:17.000","2020-01-01T00:47:49.000","2","1.70","1","N","114","4","1","10.5","0.5","0.5","2.86","0","0.3","17.16","2.5"
"2","2020-01-01T00:52:30.000","2020-01-01T01:04:20.000","2","1.63","1","N","4","137","1","9","0.5","0.5","2.56","0","0.3","15.36","2.5"
"1","2020-01-01T00:10:41.000","2020-01-01T00:44:01.000","2","4.40","1","N","125","237","1","22","3","0.5","5.15","0","0.3","30.95","2.5"
"2","2020-01-01T00:12:21.000","2020-01-01T00:38:02.000","1","3.00","1","N","68","48","2","15.5","0.5","0.5","0","0","0.3","19.3","2.5"
"2","2020-01-01T00:39:09.000","2020-01-01T00:44:52.000","1","1.18","1","N","239","238","1","6.5","0.5","0.5","2.06","0","0.3","12.36","2.5"
"2","2020-01-01T00:49:43.000","2020-01-01T01:09:42.000","3","5.82","1","N","151","137","2","20","0.5","0.5","0","0","0.3","23.8","2.5"
"2","2020-01-01T00:34:24.000","2020-01-01T01:19:17.000","5","4.22","1","N","246","236","1","27.5","0.5","0.5","6.26","0","0.3","37.56","2.5"
"1","2020-01-01T00:14:21.000","2020-01-01T00:25:24.000","2","3.60","1","N","138","92","2","13","0.5","0.5","0","0","0.3","14.3","0"
"1","2020-01-01T00:39:23.000","2020-01-01T01:29:31.000","2","22.80","1","N","138","260","1","66.5","0.5","0.5","2.22","0","0.3","70.02","0"
"2","2020-01-01T00:16:46.000","2020-01-01T00:26:12.000","1","1.91","1","N","48","238","2","9","0.5","0.5","0","0","0.3","12.8","2.5"
"2","2020-01-01T00:27:01.000","2020-01-01T00:30:16.000","1","1.07","1","N","238","24","1","5","0.5","0.5","1.76","0","0.3","10.56","2.5"
"2","2020-01-01T00:33:28.000","2020-01-01T00:41:39.000","1","2.71","1","N","24","142","2","9.5","0.5","0.5","0","0","0.3","13.3","2.5"
"2","2020-01-01T00:43:37.000","2020-01-01T00:50:52.000","1","1.64","1","N","43","43","2","8","0.5","0.5","0","0","0.3","11.8","2.5"
"2","2020-01-01T00:55:49.000","2020-01-01T01:00:40.000","1","1.05","1","N","239","238","1","6","0.5","0.5","1.96","0","0.3","11.76","2.5"
"1","2020-01-01T00:24:43.000","2020-01-01T00:30:03.000","1","1.60","1","N","236","229","1","6.5","3","0.5","2.06","0","0.3","12.36","2.5"
"1","2020-01-01T00:38:16.000","2020-01-01T00:49:11.000","3","1.60","1","N","236","239","1","9","3","0.5","3.8","0","0.3","16.6","2.5"
"1","2020-01-01T00:54:45.000","2020-01-01T01:10:46.000","1","3.30","1","N","239","229","1","13.5","3","0.5","3","0","0.3","20.3","2.5"
"2","2020-01-01T00:39:50.000","2020-01-01T00:54:37.000","1","2.17","1","N","107","125","1","11","0.5","0.5","1","0","0.3","15.8","2.5"
"1","2020-01-01T00:27:00.000","2020-01-01T00:55:42.000","2","3.70","1","N","249","142","1","18.5","3","0.5","5.55","0","0.3","27.85","2.5"
"1","2020-01-01T00:58:15.000","2020-01-01T01:17:32.000","1","4.40","1","N","143","244","1","16.5","3","0.5","4.05","0","0.3","24.35","2.5"
"1","2020-01-01T00:31:32.000","2020-01-01T00:31:45.000","1","0.00","2","N","236","43","3","52","2.5","0.5","0","0","0.3","55.3","2.5"
"1","2020-01-01T00:32:10.000","2020-01-01T00:38:40.000","2","1.60","1","N","43","142","1","7.5","3","0.5","1.2","0","0.3","12.5","2.5"
"1","2020-01-01T00:41:55.000","2020-01-01T00:43:05.000","1","0.40","1","N","143","239","2","3.5","3","0.5","0","0","0.3","7.3","2.5"
"1","2020-01-01T00:44:13.000","2020-01-01T00:47:29.000","0","1.00","1","N","239","238","1","5","3","0.5","0.88","0","0.3","9.68","2.5"
"1","2020-01-01T00:54:22.000","2020-01-01T01:21:52.000","2","5.10","1","N","239","224","1","21","3","0.5","4.95","0","0.3","29.75","2.5"
"2","2020-01-01T00:06:12.000","2020-01-01T00:32:44.000","1","4.80","1","N","229","24","1","20.5","0.5","0.5","7.29","0","0.3","31.59","2.5"
"2","2020-01-01T00:43:43.000","2020-01-01T00:47:56.000","1","0.67","1","N","238","238","2","5","0.5","0.5","0","0","0.3","8.8","2.5"
"2","2020-01-01T00:49:45.000","2020-01-01T00:54:12.000","1","0.86","1","N","238","239","1","5.5","0.5","0.5","1.86","0","0.3","11.16","2.5"
"2","2020-01-01T00:56:05.000","2020-01-01T01:05:58.000","1","2.26","1","N","239","75","1","10","0.5","0.5","2.76","0","0.3","16.56","2.5"
"1","2020-01-01T00:04:25.000","2020-01-01T00:26:53.000","1","17.10","2","N","132","170","1","52","2.5","0.5","12.25","6.12","0.3","73.67","2.5"
"1","2020-01-01T00:37:01.000","2020-01-01T00:48:11.000","1","2.70","1","N","229","238","1","11","3","0.5","3.7","0","0.3","18.5","2.5"
"1","2020-01-01T00:50:35.000","2020-01-01T00:55:38.000","3","0.60","1","N","238","43","1","5.5","3","0.5","1.85","0","0.3","11.15","2.5"
