"uid","facname","addressnum","streetname","address","city","boro","borocode","zipcode","latitude","longitude","xcoord","ycoord","bin","bbl","commboard","council","censtract","nta","facgroup","facsubgrp","factype","capacity","captype","optype","opname","opabbrev","overlevel","overagency","overabbrev","datasource","facdomain","schooldist","policeprct","servarea"
"03797475955970eb4bffe0d8a78f0f2c","39TH AND EIGHTH PARKING LLC","310","WEST 39 STREET","310 WEST 39 STREET","NEW YORK","MANHATTAN","1","10018","40.755445093010998","-73.992033635142704","986457.083155035041273","214505.810565502993995","1013647","1007620046.000000000000000","104","3","11500","MN15","TRANSPORTATION","PARKING LOTS AND GARAGES","COMMERCIAL GARAGE",,,"Non-public","39th And Eighth Parking Llc","Non-public","City","NYC Department of Consumer Affairs","NYCDCA","dca_operatingbusinesses","CORE INFRASTRUCTURE AND TRANSPORTATION","2","14","Local"
"03821d4595546d130e392cd1f485eccd","BROOKLYN PORT AUTH MARINE TERMINAL PIER NO 7",,,,"BROOKLYN","BROOKLYN","3","11201","40.691748999617502","-74.001950000391602","983709.235358748002909","191299.261723217990948","0","3002810001.000000000000000","306","1","500","MN99","TRANSPORTATION","PORTS AND FERRY LANDINGS","PORT OR MARINE TERMINAL",,,"Non-public","Non-public","Non-public","State","Port Authority of New York and New Jersey","PANYNJ","usdot_ports","CORE INFRASTRUCTURE AND TRANSPORTATION","15","76","Regional"
"119bcdd2af66cff467892e5fd86bb1df","ALLIED VETERANS MEMORIAL COMMITTEE OF RIDGEWOOD AND GLENDALE","71-30","73 STREET","71-30 73 STREET","RIDGEWOOD","QUEENS","4","11385","40.704520277046100","-73.877614289205994","1018182.899256170028821","195975.915309592994163","4089931","4036900017.000000000000000","405","30","62300","QN19","YOUTH SERVICES","YOUTH CENTERS, LITERACY PROGRAMS, AND JOB TRAINING SERVICES","CITY COUNCIL AWARDS",,,,"ALLIED VETERANS MEMORIAL COMMITTEE OF RIDGEWOOD AND GLENDALE",,"City","NYC Department of Youth and Community Development","NYCDYCD","moeo_socialservicesitelocations","EDUCATION, CHILD WELFARE, AND YOUTH","24","104","Local"
"03851be6044b21afd60b9d01be72dc24","THOMAS BUSES INC (B2192)","2859","WEST 37 STREET","2859 WEST 37 STREET","BROOKLYN","BROOKLYN","3","11224","40.575402264165099","-74.002617832173698","983522.768723828019574","148911.016362557013053","3188699","3070040060.000000000000000","313","47","32800","BK21","TRANSPORTATION","BUS DEPOTS AND TERMINALS","SCHOOL BUS DEPOT","6","routes","Non-public","Thomas Buses Inc (B2192)","Non-public","City","NYC Department of Education","NYCDOE","doe_busroutesgarages","CORE INFRASTRUCTURE AND TRANSPORTATION","21","60","Regional"
"119d9810e2538aceca4f1ae9428025f1","ACH TOV VCHESED","27","SKILLMAN STREET","27 SKILLMAN STREET","BROOKLYN","BROOKLYN","3","11205","40.697811838879097","-73.957481505046502","996039.949973338982090","193510.988222432992188","3054228","3018860014.000000000000000","303","33","123700","BK75","DAY CARE AND PRE-KINDERGARTEN","DAY CARE","SCHOOL BASED CHILD CARE - PRESCHOOL",,,"Non-public","Ach Tov Vchesed","Non-public","City","NYC Department of Health and Mental Hygiene","NYCDOHMH","dohmh_daycare","EDUCATION, CHILD WELFARE, AND YOUTH","14","79","Local"
"038a978d93fe1bc2cad7fc48cd2c8c65","JEFFERSON MARKET LIBRARY","425","AVENUE OF THE AMERICAS","425 AVENUE OF THE AMERICAS","NEW YORK","MANHATTAN","1","10011","40.734503394950302","-73.999394681487104","984417.756352149997838","206875.980984330002684","1082668","1006060001.000000000000000","102","3","7100","MN23","LIBRARIES","PUBLIC LIBRARIES","PUBLIC LIBRARY",,,"Public","New York Public Library","NYPL","City","New York Public Library","NYPL","nypl_libraries","LIBRARIES AND CULTURAL PROGRAMS","2","6","Local"
"03908349ab70a093a81aee62a9a96b71","TALMUD TORAH TZEMACH TZADIK VIZNITZ","77","WALLABOUT STREET","77 WALLABOUT STREET","BROOKLYN","BROOKLYN","3","11249","40.699689697412900","-73.958431614000602","995776.169698457000777","194195.021296844002791","3393823","3022307507.000000000000000","301","33","53700","BK72","SCHOOLS (K-12)","NON-PUBLIC K-12 SCHOOLS","ELEMENTARY SCHOOL - NON-PUBLIC",,,"Non-public","Talmud Torah Tzemach Tzadik Viznitz","Non-public","City","NYC Department of Education","NYCDOE","nysed_activeinstitutions","EDUCATION, CHILD WELFARE, AND YOUTH","14","90","Local"
"11a692feb3f28806671c886a214a98ab","FORT HAMILTON HOCKEY CORPOR- ATION",,,"5200 FORT HAMILTON PARKWAY","BROOKLYN","BROOKLYN","3",,"0.000000000000000","0.000000000000000","0.000000000000000","0.000000000000000","0","0.000000000000000",,,,,"YOUTH SERVICES","YOUTH CENTERS, LITERACY PROGRAMS, AND JOB TRAINING SERVICES","CITY COUNCIL AWARDS",,,,"FORT HAMILTON HOCKEY CORPOR- ATION",,"City","NYC Department of Youth and Community Development","NYCDYCD","moeo_socialservicesitelocations","EDUCATION, CHILD WELFARE, AND YOUTH",,,"Local"
"11a88c91f1878f78640e708c9b02ed96","GRAND STREET SETTLEMENT INC","207","BUSHWICK AVENUE","207 BUSHWICK AVENUE","BROOKLYN","BROOKLYN","3","11206","40.708805570427302","-73.939387393627996","1001054.492476479965262","197519.285849220003001","3071024","3030460001.000000000000000","301","34","48500","BK78","YOUTH SERVICES","AFTER-SCHOOL PROGRAMS","COMPASS ELEMENTARY",,,,"GRAND STREET SETTLEMENT INC",,"City","NYC Department of Youth and Community Development","NYCDYCD","moeo_socialservicesitelocations","EDUCATION, CHILD WELFARE, AND YOUTH","14","90","Local"
"11ad60a67e328fca1fe705c43fb3b7fe","PERSONAL - TOUCH HOME CARE OF N.Y., INC.",,,"36-36 33RD STREET",,,"0",,"0.000000000000000","0.000000000000000","0.000000000000000","0.000000000000000","0","0.000000000000000",,,,,"HUMAN SERVICES","SENIOR SERVICES","HOME CARE SERVICES",,,,"PERSONAL - TOUCH HOME CARE OF N.Y., INC.",,"City","NYC Department for the Aging","NYCDFTA","moeo_socialservicesitelocations","HEALTH AND HUMAN SERVICES",,,"Local"
"11ae8bd0dbbb49aee7f93dfad67fa1a5","MONTEFIORE MEDICAL CENTER",,,"1125 MORRIS PARK AVENUE","BRONX","BRONX","2",,"0.000000000000000","0.000000000000000","0.000000000000000","0.000000000000000","0","0.000000000000000",,,,,"HUMAN SERVICES","PROGRAMS FOR PEOPLE WITH DISABILITIES","RECREATION-OPWDD",,,,"MONTEFIORE MEDICAL CENTER",,"City","NYC Department of Health and Mental Hygiene","NYCDOHMH","moeo_socialservicesitelocations","HEALTH AND HUMAN SERVICES",,,"Local"
"039a0cfc28073b517a11ada48b2f1785","CROSSROADS COUNSELING CENTER","135","WEST 50 STREET","135 WEST 50 STREET","NEW YORK","MANHATTAN","1","10020","40.760951222411300","-73.982054758646896","989221.322115437011234","216512.282119735988090","1022708","1010030005.000000000000000","105","4","13100","MN17","HEALTH CARE","MENTAL HEALTH","OUTPATIENT MENTAL HEALTH",,,"Non-public","Jewish Board of Family & Children's Services","Non-public","State","NYS Office of Mental Health","NYSOMH","nysomh_mentalhealth","HEALTH AND HUMAN SERVICES","2","18","Regional"
"11b621eb4b3aa93f7078c501e4c9a006","WELLNESS CENTER AT WATERS PLACE OTP","1510","WATERS PLACE","1510 WATERS PLACE","BRONX","BRONX","2","10461","40.846152109635902","-73.841044446423695","1028228.678337089950219","247593.358004051988246","2115332","2042260130.000000000000000","211","13","28400","BX37","HEALTH CARE","SUBSTANCE USE DISORDER TREATMENT PROGRAMS","OPIOID OUTPATIENT TREATMENT",,,,"Montefiore Medical Center",,"State","NYS Office of Addiction Services and Supports","NYSOASAS","nysoasas_programs","HEALTH AND HUMAN SERVICES","11","49","Regional"
"03addf3c5354080b1fb9c621df24756e","YMCA OF GREATER NEW YORK / ELESAIR",,,"229 14TH STREET","NEW YORK","MANHATTAN","1","10011","40.738936722071998","-74.000513524061006","984107.692785353981890","208491.181676053995034","0","0.000000000000000","104","3","8100","MN13","YOUTH SERVICES","YOUTH CENTERS, LITERACY PROGRAMS, AND JOB TRAINING SERVICES","ADULT LITERACY: READING & WRITING,NDA PROGRAMS,ENGLISH LANGUAGE PROGRAM,ESOL,FAMILY LITERACY",,,,"YMCA of Greater New York / ELESAIR",,"City","NYC Department of Youth and Community Development","NYCDYCD","dycd_afterschoolprograms","EDUCATION, CHILD WELFARE, AND YOUTH","2","10","Local"
"11b779a30af1dccd9c29a18a37b2148c","LOWER EAST SIDE DISTRICT MANAGEMENT ASSOCIATION INC","54","ORCHARD STREET","54 ORCHARD STREET","NEW YORK","MANHATTAN","1","10002","40.716595481156403","-73.990760239028205","986811.370809733984061","200351.707870365004055","1004000","1003090006.000000000000000","103","1","1600","MN27","YOUTH SERVICES","YOUTH CENTERS, LITERACY PROGRAMS, AND JOB TRAINING SERVICES","CITY COUNCIL AWARDS",,,,"LOWER EAST SIDE DISTRICT MANAGEMENT ASSOCIATION INC",,"City","NYC Department of Youth and Community Development","NYCDYCD","moeo_socialservicesitelocations","EDUCATION, CHILD WELFARE, AND YOUTH","2","7","Local"
"03be1b60682d7525938c223f02283a10","BROOKLYN KIDS PREPARATORY SCHOOL","1401","FLATBUSH AVENUE","1401 FLATBUSH AVENUE","BROOKLYN","BROOKLYN","3","11210","40.636861553641502","-73.951312582622506","997762.872068759053946","171305.969064067990985","3120877","3052280008.000000000000000","314","45","78800","BK42","SCHOOLS (K-12)","NON-PUBLIC K-12 SCHOOLS","OTHER SCHOOL - NON-PUBLIC",,,"Non-public","Brooklyn Kids Preparatory School","Non-public","City","NYC Department of Education","NYCDOE","nysed_activeinstitutions","EDUCATION, CHILD WELFARE, AND YOUTH","22","70","Local"
"03be961a0ec3572fe17e2b0979c9534d","YESHIVA HAR TORAH",,,"250-10 GRAND CENTRAL PKW","BELLEROSE","QUEENS","4","11426","40.743654040000003","-73.732316060000002","1058424.907256989972666","210323.183779934013728","0","4078700194.000000000000000","413","23","156700","QN43","SCHOOLS (K-12)","NON-PUBLIC K-12 SCHOOLS","ELEMENTARY SCHOOL - NON-PUBLIC",,,"Non-public","Yeshiva Har Torah","Non-public","City","NYC Department of Education","NYCDOE","nysed_activeinstitutions","EDUCATION, CHILD WELFARE, AND YOUTH","26","105","Local"
"11d003ba1bdadb86d5ec8308c7e64d53","SHOREFRONT YM-YWHA OF BRIGHTON MANHATTAN BEACH INC","3300","CONEY ISLAND AVENUE","3300 CONEY ISLAND AVENUE","BROOKLYN","BROOKLYN","3","11235","40.575532004606302","-73.960046934657697","995348.901429733028635","148960.804255639988696","3326880","3086930001.000000000000000","313","48","36002","BK19","HUMAN SERVICES","PROGRAMS FOR PEOPLE WITH DISABILITIES","RECREATION-OPWDD",,,,"SHOREFRONT YM-YWHA OF BRIGHTON MANHATTAN BEACH INC",,"City","NYC Department of Health and Mental Hygiene","NYCDOHMH","moeo_socialservicesitelocations","HEALTH AND HUMAN SERVICES","21","60","Local"
"03d5dca5b0ed6575c7c49f9a7ded4f7c","M.S. 44 WILLIAM O'SHEA MIDDLE",,,"100 77TH STREET","NEW YORK","MANHATTAN","1","10024","40.780633952407001","-73.976495762433998","990759.391749680042267","223683.720719112985535","0","0.000000000000000","107","6","16100","MN12","YOUTH SERVICES","YOUTH CENTERS, LITERACY PROGRAMS, AND JOB TRAINING SERVICES","OUT OF SCHOOL TIME: AFTER-SCHOOL PROGRAMS,SUMMER PROGRAM,SUMMER CAMP",,,,"Childrens Arts & Science Workshops, Inc.",,"City","NYC Department of Youth and Community Development","NYCDYCD","dycd_afterschoolprograms","EDUCATION, CHILD WELFARE, AND YOUTH","3","20","Local"
"11df8c0d63ac63de5f64187ae96dbff2","THE KATMINT LEARNING INITIATIVE","180","MALCOLM X BOULEVARD","180 MALCOLM X BOULEVARD","BROOKLYN","BROOKLYN","3","11221","40.687264130394198","-73.930227480867202","1003600.275693470030092","189672.993035758001497","3044954","3016410047.000000000000000","303","36","29300","BK35","DAY CARE AND PRE-KINDERGARTEN","DAY CARE","DAY CARE",,,"Non-public","The Katmint, Llc","Non-public","City","NYC Department of Health and Mental Hygiene","NYCDOHMH","dohmh_daycare","EDUCATION, CHILD WELFARE, AND YOUTH","16","81","Local"
"03dd2101e925a9debddab72219c4c62c","MARINE AIR TERMINAL, LA GUARDIA AIRPORT",,,,"FLUSHING","QUEENS","4","11371","40.773567109299997","-73.885799546800001","1015880.644427540013567","221128.776942261989461","0","4009260001.000000000000000","480","21","33100","QN98","HISTORICAL SITES","HISTORICAL SITES","STATE HISTORIC PLACE",,,,,,"State","The New York State Office of Parks, Recreation and Historic Preservation","NYSOPRHP","nysparks_historicplaces","PARKS, GARDENS, AND HISTORICAL SITES","30","115","Local"
"11ed01fe39c3c5bdb1b9a86cdec70161","METROKIDS CRADLE ( SOUTH END)  INC","1501","LEXINGTON AVENUE","1501 LEXINGTON AVENUE","NEW YORK","MANHATTAN","1","10029","40.786164708455900","-73.950139379376907","998057.524679497000761","225701.819655503000831","1087218","1016240045.000000000000000","111","5","15802","MN33","DAY CARE AND PRE-KINDERGARTEN","DAY CARE","DAY CARE",,,"Non-public","Metrokids Cradle ( South End)  Inc","Non-public","City","NYC Department of Health and Mental Hygiene","NYCDOHMH","dohmh_daycare","EDUCATION, CHILD WELFARE, AND YOUTH","2","23","Local"
"03e24bc59a0069a117e2b2ad5510719d","CP PARKING CORP.","37-02","COLLEGE POINT BOULEVARD","37-02 COLLEGE POINT BOULEVARD","FLUSHING","QUEENS","4","11355","40.759821503373303","-73.835946037485499","1029698.174131260020658","216142.737413781986106","4620250","4049630085.000000000000000","407","20","87100","QN22","TRANSPORTATION","PARKING LOTS AND GARAGES","COMMERCIAL PARKING LOT",,,"Non-public","Cp Parking Corp.","Non-public","City","NYC Department of Consumer Affairs","NYCDCA","dca_operatingbusinesses","CORE INFRASTRUCTURE AND TRANSPORTATION","25","109","Local"
"11f101e53e3787c899e577ae2a8f4e06","CATHOLIC CHARITIES NEIGHBORHOOD SERVICES INC","6823","5 AVENUE","6823 5 AVENUE","BROOKLYN","BROOKLYN","3","11220","40.633492549275097","-74.020708003584502","978502.339570345007814","170075.474085533001926","3145313","3058650001.000000000000000","310","43","13000","BK31","HUMAN SERVICES","SENIOR SERVICES","CASE MANAGEMENT",,,,"CATHOLIC CHARITIES NEIGHBORHOOD SERVICES INC",,"City","NYC Department for the Aging","NYCDFTA","moeo_socialservicesitelocations","HEALTH AND HUMAN SERVICES","20","68","Local"
"03e2939b320795d386c21a41f5ea19bc","LOVE FELLOWSHIP TABERNACLE, INC.","464","LIBERTY AVENUE","464 LIBERTY AVENUE","BROOKLYN","BROOKLYN","3","11207","40.674781449778898","-73.892436164829903","1014086.663866990013048","185135.804449415998533","3083726","3037080011.000000000000000","305","37","115200","BK82","CULTURAL INSTITUTIONS","OTHER CULTURAL INSTITUTIONS","MULTI-DISCIPLINE, PERFORMING",,,"Non-public","Love Fellowship Tabernacle, Inc.","Non-public","City","NYC Department of Cultural Affairs","NYCDCLA","dcla_culturalinstitutions","LIBRARIES AND CULTURAL PROGRAMS","19","75","Regional"
"11f2b15a8e384b074cae14ba9d8ac869","COLUMBA SERVICES,  INC.","209","EAST 118 STREET","209 EAST 118 STREET","NEW YORK","MANHATTAN","1","10035","40.799195250364399","-73.938332756836402","1001323.700745039968751","230451.376425060007023","1054517","1017830005.000000000000000","111","8","18800","MN34","HUMAN SERVICES","NON-RESIDENTIAL HOUSING AND HOMELESS SERVICES","SUPPORTED SRO-OMH",,,,"COLUMBA SERVICES,  INC.",,"City","NYC Department of Health and Mental Hygiene","NYCDOHMH","moeo_socialservicesitelocations","HEALTH AND HUMAN SERVICES","4","25","Local"
"11fae7da91bdaa06c4d8f910e55edc12","SERIOUS FUN AFTER SCHOOL INC","34-18","NORTHERN BOULEVARD","34-18 NORTHERN BOULEVARD","LONG ISLAND CITY","QUEENS","4","11101","40.751758293190797","-73.929177039821099","1003872.600757429958321","213170.422069722990273","4003108","4002140249.000000000000000","401","26","17100","QN31","YOUTH SERVICES","YOUTH CENTERS, LITERACY PROGRAMS, AND JOB TRAINING SERVICES","CITY COUNCIL AWARDS",,,,"SERIOUS FUN AFTER SCHOOL INC",,"City","NYC Department of Youth and Community Development","NYCDYCD","moeo_socialservicesitelocations","EDUCATION, CHILD WELFARE, AND YOUTH","30","114","Local"
"03e3f13067cde98aa11bf10fcd791cf9","IPR/HE BROOKLYN CAREGIVERS","1368","FULTON STREET","1368 FULTON STREET","BROOKLYN","BROOKLYN","3","11216","40.679932166823598","-73.945610050288806","999335.828969269990921","186998.723243251006352","3053786","3018620014.000000000000000","303","36","24700","BK61","YOUTH SERVICES","YOUTH CENTERS, LITERACY PROGRAMS, AND JOB TRAINING SERVICES","SENIORS: NDA PROGRAMS,SENIOR PROGRAMS,OLDER ADULT PROGRAM",,,,"Khalil Gibran International Academy",,"City","NYC Department of Youth and Community Development","NYCDYCD","dycd_afterschoolprograms","EDUCATION, CHILD WELFARE, AND YOUTH","13","79","Local"
"03e423d9e1157267a066aeebcfb404ee","LOUIS J. LEFKOWITZ BUILDING","80","CENTRE STREET","80 CENTRE STREET","NEW YORK","MANHATTAN","1","10013","40.715095999999797","-74.001187000000002","983920.942184953950346","199805.268302923010197","0","1001660027.000000000000000","101","1","2900","MN27","OFFICES, TRAINING, AND TESTING","CITY GOVERNMENT OFFICES","AGENCY OFFICE",,,"Public","NYC District Attorney - Office Special Narcotics","NYCDA-SNP","City","NYC District Attorney - Office Special Narcotics","NYCDA-SNP","dcp_colp","ADMINISTRATION OF GOVERNMENT","2","5","Regional"
"1213729b87366323860920ceae197243","URBAN YOUTH ALLIANCE INTERNATIONAL INC","339","MORRIS AVENUE","339 MORRIS AVENUE","BRONX","BRONX","2","10451","40.813678353446100","-73.925965180389994","1004743.429324829950929","235730.733164586999919","2000957","2023330070.000000000000000","201","8","5100","BX39","HUMAN SERVICES","LEGAL AND INTERVENTION SERVICES","ANTI-GUN VIOLENCE INITIATIVE",,,,"URBAN YOUTH ALLIANCE INTERNATIONAL INC",,"City","NYC Mayor's Office of Criminal Justice","NYCMOCJ","moeo_socialservicesitelocations","HEALTH AND HUMAN SERVICES","7","40","Local"
"03e8094e6b3f9b1c60b9acb54321da1f","WASHINGTON SQUARE ASSOCIATION MUSIC FUND",,,,"NEW YORK","MANHATTAN","1","10014","0.000000000000000","0.000000000000000","0.000000000000000","0.000000000000000","0","0.000000000000000",,,,,"CULTURAL INSTITUTIONS","OTHER CULTURAL INSTITUTIONS","MUSIC",,,"Non-public","Washington Square Association Music Fund","Non-public","City","NYC Department of Cultural Affairs","NYCDCLA","dcla_culturalinstitutions","LIBRARIES AND CULTURAL PROGRAMS",,,"Regional"
"03e85b74c86e133b0267181de4234432","SUNSET TERRACE FAMILY HEALTH CENTER AT NYU LANGONE","514","49 STREET","514 49 STREET","BROOKLYN","BROOKLYN","3","11220","40.645113548306000","-74.009279016499704","981674.988413691986352","174308.776047244988149","3012967","3007840010.000000000000000","307","38","9800","BK34","HEALTH CARE","HOSPITALS AND CLINICS","HOSPITAL EXTENSION CLINIC",,,"Non-public","NYU Langone Hospitals","Non-public","State","NYS Department of Health","NYSDOH","nysdoh_healthfacilities","HEALTH AND HUMAN SERVICES","15","72","Regional"
"12209453f378618e67db738576940b67","GRAND SLAM FOUNDATION INC","478","EAST TREMONT AVENUE","478 EAST TREMONT AVENUE","BRONX","BRONX","2","10457","40.846739751832601","-73.897783457440795","1012530.296469919965602","247784.056013552006334","2009577","2029180016.000000000000000","206","15","39500","BX01","YOUTH SERVICES","YOUTH CENTERS, LITERACY PROGRAMS, AND JOB TRAINING SERVICES","CITY COUNCIL AWARDS",,,,"GRAND SLAM FOUNDATION INC",,"City","NYC Department of Youth and Community Development","NYCDYCD","moeo_socialservicesitelocations","EDUCATION, CHILD WELFARE, AND YOUTH","9","48","Local"
"03ea2898ebc0b63d811078e102ae5d9c","PRIDE TRANSPORTATION (SCH AGE)","231","MALTA STREET","231 MALTA STREET","BROOKLYN","BROOKLYN","3","11207","40.654697765194904","-73.892063342714295","1014199.095332780038007","177818.885326170013286","0","3043650100.000000000000000","305","42","110400","BK82","TRANSPORTATION","BUS DEPOTS AND TERMINALS","SCHOOL BUS DEPOT","241","routes","Non-public","Pride Transportation (Sch Age)","Non-public","City","NYC Department of Education","NYCDOE","doe_busroutesgarages","CORE INFRASTRUCTURE AND TRANSPORTATION","19","75","Regional"
"12241492c344e9b20af2aedceae1a0ca","JACKSON HEIGHTS BEAUTIFICATION GROUP","439","WEST 49 STREET","439 WEST 49 STREET","NEW YORK","MANHATTAN","1","10019","40.763677710890697","-73.990351347927898","986922.830821266048588","217505.269472340994980","1026646","1010590015.000000000000000","104","3","12700","MN15","YOUTH SERVICES","YOUTH CENTERS, LITERACY PROGRAMS, AND JOB TRAINING SERVICES","CITY COUNCIL AWARDS",,,,"JACKSON HEIGHTS BEAUTIFICATION GROUP",,"City","NYC Department of Youth and Community Development","NYCDYCD","moeo_socialservicesitelocations","EDUCATION, CHILD WELFARE, AND YOUTH","2","18","Local"
"03ea31c99977ced36cc2dfbc8f0b33e9","I.S. 151 HENRY LOU GEHRIG SCHOOL","250","EAST 156 STREET","250 EAST 156 STREET","BRONX","BRONX","2","10451","40.822564488716601","-73.921419511802995","1005998.802078870008700","238969.367245035013184","2002458","2024430190.000000000000000","204","17","6100","BX14","YOUTH SERVICES","YOUTH CENTERS, LITERACY PROGRAMS, AND JOB TRAINING SERVICES","OUT OF SCHOOL TIME: AFTER-SCHOOL PROGRAMS",,,,"Sports and Arts In Schools Foundation, Inc.",,"City","NYC Department of Youth and Community Development","NYCDYCD","dycd_afterschoolprograms","EDUCATION, CHILD WELFARE, AND YOUTH","7","44","Local"
"1228f60fc30a2103a4786590c97c0f74","HEIGHTS AND HILLS, INC","81","WILLOUGHBY STREET","81 WILLOUGHBY STREET","BROOKLYN","BROOKLYN","3","11201","40.692398242367602","-73.985965902217202","988141.829948395956308","191536.105666082003154","3000350","3001480046.000000000000000","302","33","1100","BK38","HUMAN SERVICES","SENIOR SERVICES","CASE MANAGEMENT",,,,"HEIGHTS AND HILLS, INC",,"City","NYC Department for the Aging","NYCDFTA","moeo_socialservicesitelocations","HEALTH AND HUMAN SERVICES","13","84","Local"
"12293f17dd97046eeafd3c3a26261119","HIGHBRIDGE ADVISORY COUNCIL DORIS E. STONE CHILD CARE CENTER","1165","UNIVERSITY AVENUE","1165 UNIVERSITY AVENUE","BRONX","BRONX","2","10452","40.837029084861797","-73.929419813657404","1003780.304647570010275","244237.464118269999744","2095219","2025270032.000000000000000","204","16","19300","BX26","DAY CARE AND PRE-KINDERGARTEN","DAY CARE","DAY CARE",,,"Non-public","Highbridge Advisory Council, Inc.","Non-public","City","NYC Department of Health and Mental Hygiene","NYCDOHMH","dohmh_daycare","EDUCATION, CHILD WELFARE, AND YOUTH","9","44","Local"
"03ee7127bbf8fad06682427a0510ae92","SOUTH SHORE RECYCLING LLC","18","ZARELLI COURT","18 ZARELLI COURT","STATEN ISLAND","STATEN ISLAND","5","10309","40.551353189826102","-74.233255742071094","919428.523610415984876","140235.645248379005352","5158025","5072060490.000000000000000","503","51","22600","SI11","SOLID WASTE","SOLID WASTE PROCESSING","CONSTRUCTION AND DEMOLITION PROCESSING",,,"Non-public","Julia Coluccio","Non-public","State","NYS Department of Environmental Conservation","NYSDEC","nysdec_solidwaste","CORE INFRASTRUCTURE AND TRANSPORTATION","31","123","Regional"
"12311ec4d0cf69af36e868a9731cfa53","OUR LITTLE ANGELS CORP","86-29","COMMONWEALTH BOULEVARD","86-29 COMMONWEALTH BOULEVARD","BELLEROSE","QUEENS","4","11426","40.730436953163803","-73.719768501324197","1061917.214402670040727","205518.680663931998424","4175963","4086270001.000000000000000","413","23","161700","QN43","DAY CARE AND PRE-KINDERGARTEN","DAY CARE","DAY CARE",,,"Non-public","Our Little Angels Corp","Non-public","City","NYC Department of Health and Mental Hygiene","NYCDOHMH","dohmh_daycare","EDUCATION, CHILD WELFARE, AND YOUTH","26","105","Local"
"03ef41168c4ab21f665c663da5c09111","NYCHA DYCKMAN HOUSES","3782","TENTH AVENUE","3782 TENTH AVENUE","NEW YORK","MANHATTAN","1","10034","40.861146656497198","-73.922678001576998","1005638.080629940028302","253025.982000468997285","1080033","1022160001.000000000000000","112","10","29900","MN01","YOUTH SERVICES","AFTER-SCHOOL PROGRAMS","BEACON SATELLITE: AFTER-SCHOOL PROGRAMS,BEACON,NYCHA COMMUNITY CENTER",,,,"Alianza Dominicana, Inc. @Dyckman Community Center",,"City","NYC Department of Youth and Community Development","NYCDYCD","dycd_afterschoolprograms","EDUCATION, CHILD WELFARE, AND YOUTH","6","34","Local"
"12359b08233d971728c4fc49bea8bfb9","STANLEY M ISAACS NEIGHBORHOOD CENTER INC","1792","1 AVENUE","1792 1 AVENUE","NEW YORK","MANHATTAN","1","10128","40.780711763383302","-73.945414315835393","999367.238634326029569","223715.906695774989203","1076333","1015730020.000000000000000","108","5","15200","MN32","YOUTH SERVICES","YOUTH CENTERS, LITERACY PROGRAMS, AND JOB TRAINING SERVICES","SUMMER YOUTH EMPLOYMENT PROGRAM (SYEP)",,,,"STANLEY M ISAACS NEIGHBORHOOD CENTER INC",,"City","NYC Department of Youth and Community Development","NYCDYCD","moeo_socialservicesitelocations","EDUCATION, CHILD WELFARE, AND YOUTH","2","19","Local"
"03f0ed15a5ebfa79ff2ee4b63ec50f72","BRONX SUPREME COUNTY COURTHOUSE","851","GRAND CONCOURSE","851 GRAND CONCOURSE","BRONX","BRONX","2","10451","40.826289999999801","-73.923799000000002","1005339.048113869968802","240326.124306771991542","0","2024680001.000000000000000","204","8","6300","BX63","JUSTICE AND CORRECTIONS","COURTHOUSES AND JUDICIAL","COURTHOUSE",,,"Public","NYC Department of Correction","NYCDOC","City","NYC Department of Correction","NYCDOC","dcp_colp","PUBLIC SAFETY, EMERGENCY SERVICES, AND ADMINISTRATION OF JUSTICE","7","44","Regional"
"03f9da3a51607df421af1808c379843f","CITY OF FAITH CHRISTIAN SCHOOL","3445","WHITE PLAINS ROAD","3445 WHITE PLAINS ROAD","BRONX","BRONX","2","10467","40.876667819743403","-73.867433102535600","1020910.835339840035886","258699.251494263007771","2056965","2046280047.000000000000000","212","12","37400","BX44","SCHOOLS (K-12)","NON-PUBLIC K-12 SCHOOLS","ELEMENTARY SCHOOL - NON-PUBLIC",,,"Non-public","City Of Faith Christian School","Non-public","City","NYC Department of Education","NYCDOE","nysed_activeinstitutions","EDUCATION, CHILD WELFARE, AND YOUTH","11","47","Local"
"1236a6666fdec85101e6147b0d4a37a6","NEW YORK EDGE INC","88-15","182 STREET","88-15 182 STREET","HOLLIS","QUEENS","4","11423","40.712817146803602","-73.779678353813196","1045329.159050759975798","199051.822748921986204","4212425","4099190006.000000000000000","412","27","47000","QN61","YOUTH SERVICES","AFTER-SCHOOL PROGRAMS","SCHOOL'S OUT NEW YORK CITY (SONYC)",,,,"NEW YORK EDGE INC",,"City","NYC Department of Youth and Community Development","NYCDYCD","moeo_socialservicesitelocations","EDUCATION, CHILD WELFARE, AND YOUTH","29","103","Local"
"03fedb0d31fc57ec875e28ea4257bf4c","MANHATTAN AVE. GARAGE CORP.","454","MANHATTAN AVENUE","454 MANHATTAN AVENUE","NEW YORK","MANHATTAN","1","10026","40.807165033523503","-73.954906191572803","996733.548839704017155","233352.251931142993271","1088729","1019467502.000000000000000","110","9","25700","MN11","TRANSPORTATION","PARKING LOTS AND GARAGES","COMMERCIAL GARAGE",,,"Non-public","Manhattan Ave. Garage Corp.","Non-public","City","NYC Department of Consumer Affairs","NYCDCA","dca_operatingbusinesses","CORE INFRASTRUCTURE AND TRANSPORTATION","3","28","Local"
