"arrest_key","arrest_date","pd_cd","pd_desc","ky_cd","ofns_desc","law_code","law_cat_cd","arrest_boro","arrest_precinct","jurisdiction_code","age_group","perp_sex","perp_race","x_coord_cd","y_coord_cd","latitude","longitude","geocoded_column"
"269219234","2023-06-02T00:00:00.000","268","CRIMINAL MIS 2 & 3","121","CRIMINAL MISCHIEF & RELATED OF","PL 1451000","F","K","83","0","18-24","F","BLACK","1004223","195033","40.701977","-73.927963","POINT (-73.927963 40.701977)"
"266805743","2023-04-17T00:00:00.000","259","CRIMINAL MISCHIEF,UNCLASSIFIED 4","351","CRIMINAL MISCHIEF & RELATED OF","PL 1450001","M","M","28","0","45-64","M","BLACK","997439","233857","40.80855","-73.952355","POINT (-73.952355 40.80855)"
"269332258","2023-06-05T00:00:00.000","439","LARCENY,GRAND FROM OPEN AREAS, UNATTENDED","109","GRAND LARCENY","PL 1553001","F","M","34","0","18-24","M","BLACK","1002342","249834","40.852394","-73.934602","POINT (-73.934602 40.852394)"
"265406052","2023-03-21T00:00:00.000","339","LARCENY,PETIT FROM OPEN AREAS,","341","PETIT LARCENY","PL 1552500","M","K","83","0","25-44","F","WHITE HISPANIC","1004833","195416","40.703025","-73.925765","POINT (-73.925765 40.703025)"
"261739920","2023-01-11T00:00:00.000","478","THEFT OF SERVICES, UNCLASSIFIE","343","OTHER OFFENSES RELATED TO THEF","PL 1651503","M","Q","103","15","25-44","M","WHITE","1037664","194289","40.699795","-73.807364","POINT (-73.807364 40.699795)"
"263019844","2023-02-04T00:00:00.000","397","ROBBERY,OPEN AREA UNCLASSIFIED","105","ROBBERY","PL 1601503","F","B","42","0","45-64","M","WHITE HISPANIC","1008754","238895","40.822355","-73.911463","POINT (-73.911463 40.822355)"
"261549141","2023-01-07T00:00:00.000","494","STOLEN PROPERTY 2,1,POSSESSION","111","POSSESSION OF STOLEN PROPERTY","PL 1655200","F","S","122","0","<18","M","BLACK","966300","157946","40.60018334","-74.06463904","POINT (-74.06463904 40.60018334)"
"267602586","2023-05-02T00:00:00.000","105","STRANGULATION 1ST","106","FELONY ASSAULT","PL 1211200","F","Q","110","0","25-44","M","WHITE HISPANIC","1020232","210719","40.744981","-73.870144","POINT (-73.870144 40.744981)"
"261336435","2023-01-04T00:00:00.000","512","CONTROLLED SUBSTANCE,SALE 1","117","DANGEROUS DRUGS","PL 2204301","F","B","44","0","25-44","M","BLACK","1006195","240321","40.826275","-73.920705","POINT (-73.920705 40.826275)"
"262002817","2023-01-16T00:00:00.000","779","PUBLIC ADMINISTRATION,UNCLASSI","126","MISCELLANEOUS PENAL LAW","PL 215510B","F","B","49","0","25-44","M","WHITE HISPANIC","1020731","251393","40.856617","-73.868123","POINT (-73.868123 40.856617)"
"270503177","2023-06-28T00:00:00.000","793","WEAPONS POSSESSION 3","118","DANGEROUS WEAPONS","PL 2650201","F","K","69","0","25-44","M","BLACK","1011850","173305","40.642318","-73.900545","POINT (-73.900545 40.642318)"
"262242081","2023-01-20T00:00:00.000","779","PUBLIC ADMINISTRATION,UNCLASSI","126","MISCELLANEOUS PENAL LAW","PL 215510B","F","Q","102","0","25-44","F","WHITE HISPANIC","1031076","193778","40.69843","-73.831128","POINT (-73.831128 40.69843)"
"270121647","2023-06-20T00:00:00.000","503","CONTROLLED SUBSTANCE,INTENT TO","117","DANGEROUS DRUGS","PL 2201601","F","Q","105","0","25-44","M","BLACK","1051781","182162","40.666412","-73.756572","POINT (-73.756572 40.666412)"
"263972701","2023-02-21T00:00:00.000","439","LARCENY,GRAND FROM OPEN AREAS, UNATTENDED","109","GRAND LARCENY","PL 1553501","F","Q","110","0","18-24","F","WHITE HISPANIC","1019946","206619","40.733729","-73.871197","POINT (-73.871197 40.733729)"
"263228188","2023-02-08T00:00:00.000","109","ASSAULT 2,1,UNCLASSIFIED","106","FELONY ASSAULT","PL 1200502","F","K","90","0","25-44","F","WHITE HISPANIC","996011","199055","40.713031","-73.957576","POINT (-73.957576 40.713031)"
"265753661","2023-03-28T00:00:00.000","289","CONSPIRACY 6, 5","354","ANTICIPATORY OFFENSES","PL 1050500","M","K","84","0","45-64","M","WHITE HISPANIC","988897","192631","40.695404","-73.983239","POINT (-73.983239 40.695404)"
"262675610","2023-01-29T00:00:00.000","748","CONTEMPT,CRIMINAL","359","OFFENSES AGAINST PUBLIC ADMINI","PL 2155003","M","M","30","0","25-44","M","BLACK HISPANIC","1000365","240994","40.828135","-73.941769","POINT (-73.941769 40.828135)"
"268793114","2023-05-24T00:00:00.000","511","CONTROLLED SUBSTANCE, POSSESSI","235","DANGEROUS DRUGS","PL 2200300","M","M","34","0","25-44","M","WHITE HISPANIC","1003268","249041","40.850215","-73.931257","POINT (-73.931257 40.850215)"
"268052055","2023-05-10T00:00:00.000","339","LARCENY,PETIT FROM OPEN AREAS,","341","PETIT LARCENY","PL 1552500","M","M","28","0","25-44","M","WHITE","998161","234230","40.809573","-73.949746","POINT (-73.949746 40.809573)"
"261754976","2023-01-11T00:00:00.000","922","TRAFFIC,UNCLASSIFIED MISDEMEAN","348","VEHICLE AND TRAFFIC LAWS","VTL0512000","M","K","69","0","18-24","M","BLACK","1013788","172386","40.63978706","-73.89356872","POINT (-73.89356872 40.63978706)"
"262919159","2023-02-02T00:00:00.000","101","ASSAULT 3","344","ASSAULT 3 & RELATED OFFENSES","PL 1200001","M","M","28","0","65+","M","BLACK","997439","233857","40.80855","-73.952355","POINT (-73.952355 40.80855)"
"270512446","2023-06-28T00:00:00.000","113","MENACING,UNCLASSIFIED","344","ASSAULT 3 & RELATED OFFENSES","PL 1201401","M","K","84","0","25-44","F","WHITE HISPANIC","988681","193575","40.697996","-73.98402","POINT (-73.98402 40.697996)"
"269416566","2023-06-06T00:00:00.000","511","CONTROLLED SUBSTANCE, POSSESSI","235","DANGEROUS DRUGS","PL 2200300","M","M","28","0","45-64","M","BLACK","998811","233547","40.807698","-73.947398","POINT (-73.947398 40.807698)"
"266385451","2023-04-08T00:00:00.000","748","CONTEMPT,CRIMINAL","359","OFFENSES AGAINST PUBLIC ADMINI","PL 2155006","M","K","62","0","25-44","F","BLACK","990437","157011","40.597634","-73.97772","POINT (-73.97772 40.597634)"
"261214791","2023-01-02T00:00:00.000","113","MENACING,UNCLASSIFIED","344","ASSAULT 3 & RELATED OFFENSES","PL 1201401","M","Q","103","0","25-44","M","WHITE HISPANIC","1038441","193530","40.697709","-73.804567","POINT (-73.804567 40.697709)"
"266165444","2023-04-04T00:00:00.000","782","WEAPONS, POSSESSION, ETC","236","DANGEROUS WEAPONS","PL 2650101","M","K","62","0","25-44","F","WHITE","982787","161094","40.608844","-74.005268","POINT (-74.005268 40.608844)"
"269787843","2023-06-13T00:00:00.000","101","ASSAULT 3","344","ASSAULT 3 & RELATED OFFENSES","PL 1200001","M","K","62","0","25-44","M","WHITE HISPANIC","983289","158770","40.602464","-74.00346","POINT (-74.00346 40.602464)"
"261623300","2023-01-09T00:00:00.000","439","LARCENY,GRAND FROM OPEN AREAS, UNATTENDED","109","GRAND LARCENY","PL 1553001","F","K","63","0","25-44","M","WHITE","1006250","161865","40.610931","-73.920761","POINT (-73.920761 40.610931)"
"261287688","2023-01-03T00:00:00.000","339","LARCENY,PETIT FROM OPEN AREAS,","341","PETIT LARCENY","PL 1552500","M","K","71","0","25-44","M","BLACK","1001755","179126","40.65832","-73.936906","POINT (-73.936906 40.65832)"
"268895714","2023-05-26T00:00:00.000","503","CONTROLLED SUBSTANCE,INTENT TO","117","DANGEROUS DRUGS","PL 2201601","F","M","28","0","45-64","M","BLACK","998115","230303","40.798794","-73.94992","POINT (-73.94992 40.798794)"
"267954773","2023-05-09T00:00:00.000","779","PUBLIC ADMINISTRATION,UNCLASSI","126","MISCELLANEOUS PENAL LAW","PL 215510B","F","K","62","0","25-44","M","WHITE","983289","158770","40.602464","-74.00346","POINT (-74.00346 40.602464)"
"262049620","2023-01-17T00:00:00.000","339","LARCENY,PETIT FROM OPEN AREAS,","341","PETIT LARCENY","PL 1552500","M","Q","110","0","18-24","F","WHITE HISPANIC","1019946","206619","40.733729","-73.871197","POINT (-73.871197 40.733729)"
"261443568","2023-01-05T00:00:00.000","244","BURGLARY,UNCLASSIFIED,UNKNOWN","107","BURGLARY","PL 1402000","F","M","6","0","65+","M","BLACK","982745","206647","40.733876","-74.005428","POINT (-74.005428 40.733876)"
"262999625","2023-02-03T00:00:00.000","113","MENACING,UNCLASSIFIED","344","ASSAULT 3 & RELATED OFFENSES","PL 1201401","M","Q","102","0","45-64","M","ASIAN / PACIFIC ISLANDER","1023637","186847","40.679443","-73.857996","POINT (-73.857996 40.679443)"
"263532021","2023-02-13T00:00:00.000","339","LARCENY,PETIT FROM OPEN AREAS,","341","PETIT LARCENY","PL 1552500","M","K","84","0","25-44","M","BLACK","988174","190975","40.690859","-73.985848","POINT (-73.985848 40.690859)"
"261361224","2023-01-04T00:00:00.000","493","STOLEN PROPERTY-MOTOR VEH 2ND,","111","POSSESSION OF STOLEN PROPERTY","PL 1654505","F","M","34","0","18-24","M","BLACK HISPANIC","1006554","254361","40.8648086","-73.91936233","POINT (-73.91936233 40.8648086)"
"262102175","2023-01-18T00:00:00.000","115","RECKLESS ENDANGERMENT 2","355","OFFENSES AGAINST THE PERSON","PL 1202000","M","B","44","0","25-44","M","WHITE HISPANIC","1006244","246144","40.842258","-73.92051","POINT (-73.92051 40.842258)"
"265001816","2023-03-12T00:00:00.000","101","ASSAULT 3","344","ASSAULT 3 & RELATED OFFENSES","PL 1200001","M","K","83","0","25-44","F","UNKNOWN","1005474","194101","40.699414","-73.923457","POINT (-73.923457 40.699414)"
"266925619","2023-04-19T00:00:00.000","681","CHILD, ENDANGERING WELFARE","233","SEX CRIMES","PL 2601001","M","Q","110","0","25-44","F","WHITE HISPANIC","1019164","210169","40.7434812638841","-73.8740035373971","POINT (-73.8740035373971 40.7434812638841)"
"262377373","2023-01-23T00:00:00.000","922","TRAFFIC,UNCLASSIFIED MISDEMEAN","348","VEHICLE AND TRAFFIC LAWS","VTL0511001","M","K","62","0","25-44","M","WHITE","988413","159961","40.6057313","-73.98500753","POINT (-73.98500753 40.6057313)"
"262932106","2023-02-02T00:00:00.000","339","LARCENY,PETIT FROM OPEN AREAS,","341","PETIT LARCENY","PL 1552500","M","Q","102","0","25-44","M","ASIAN / PACIFIC ISLANDER","1034424","195429","40.702942","-73.81904","POINT (-73.81904 40.702942)"
"261813958","2023-01-12T00:00:00.000","101","ASSAULT 3","344","ASSAULT 3 & RELATED OFFENSES","PL 1200001","M","K","77","0","25-44","M","BLACK","998503","185248","40.675129","-73.948615","POINT (-73.948615 40.675129)"
"262422476","2023-01-24T00:00:00.000","339","LARCENY,PETIT FROM OPEN AREAS,","341","PETIT LARCENY","PL 1552500","M","Q","110","0","25-44","M","BLACK HISPANIC","1016435","211486","40.7471","-73.883841","POINT (-73.883841 40.7471)"
"267193166","2023-04-24T00:00:00.000","244","BURGLARY,UNCLASSIFIED,UNKNOWN","107","BURGLARY","PL 1402501","F","M","6","0","25-44","M","WHITE HISPANIC","982745","206647","40.733876","-74.005428","POINT (-74.005428 40.733876)"
"270436501","2023-06-27T00:00:00.000","494","STOLEN PROPERTY 2,1,POSSESSION","111","POSSESSION OF STOLEN PROPERTY","PL 1654501","F","K","69","0","45-64","M","BLACK","1016341","171837","40.63827129","-73.88437237","POINT (-73.88437237 40.63827129)"
"262170449","2023-01-19T00:00:00.000","339","LARCENY,PETIT FROM OPEN AREAS,","341","PETIT LARCENY","PL 1552500","M","S","120","0","18-24","M","BLACK","962808","174275","40.644996","-74.077263","POINT (-74.077263 40.644996)"
"269419346","2023-06-06T00:00:00.000","969","TRAFFIC,UNCLASSIFIED INFRACTIO","881","OTHER TRAFFIC INFRACTION","VTL051101A","M","Q","105","0","18-24","M","BLACK","1053059","199322","40.71350197","-73.75179304","POINT (-73.75179304 40.71350197)"
"261291178","2023-01-03T00:00:00.000","729","FORGERY,ETC.,UNCLASSIFIED-FELO","113","FORGERY","PL 1702500","F","M","25","0","25-44","M","BLACK","1001248","231749","40.802758","-73.9386","POINT (-73.9386 40.802758)"
"261347733","2023-01-04T00:00:00.000","439","LARCENY,GRAND FROM OPEN AREAS, UNATTENDED","109","GRAND LARCENY","PL 1553001","F","M","18","0","25-44","M","BLACK","991530","217373","40.763313","-73.973717","POINT (-73.973717 40.763313)"
"263240528","2023-02-08T00:00:00.000","639","AGGRAVATED HARASSMENT 2","361","OFF. AGNST PUB ORD SENSBLTY &","PL 2403005","M","M","6","1","25-44","M","BLACK","983859","205623","40.73106426","-74.00141078","POINT (-74.00141078 40.73106426)"
"261490138","2023-01-06T00:00:00.000","511","CONTROLLED SUBSTANCE, POSSESSI","235","DANGEROUS DRUGS","PL 2200300","M","M","30","0","45-64","M","BLACK","998614","239692","40.824563","-73.94809994","POINT (-73.94809994 40.824563)"
"267923546","2023-05-08T00:00:00.000","101","ASSAULT 3","344","ASSAULT 3 & RELATED OFFENSES","PL 1200001","M","Q","105","0","45-64","M","WHITE HISPANIC","1055709","192887","40.69582","-73.7423","POINT (-73.7423 40.69582)"
"261812295","2023-01-12T00:00:00.000","101","ASSAULT 3","344","ASSAULT 3 & RELATED OFFENSES","PL 1200001","M","S","120","0","<18","F","BLACK HISPANIC","958743","173302","40.642316","-74.091908","POINT (-74.091908 40.642316)"
"267284302","2023-04-26T00:00:00.000","109","ASSAULT 2,1,UNCLASSIFIED","106","FELONY ASSAULT","PL 1200502","F","S","120","0","25-44","F","WHITE","962808","174275","40.644996","-74.077263","POINT (-74.077263 40.644996)"
"267114369","2023-04-22T00:00:00.000","503","CONTROLLED SUBSTANCE,INTENT TO","117","DANGEROUS DRUGS","PL 2201601","F","S","120","0","25-44","M","BLACK","962482","173831","40.64377577","-74.0784391","POINT (-74.0784391 40.64377577)"
"262015338","2023-01-17T00:00:00.000","969","TRAFFIC,UNCLASSIFIED INFRACTIO","881","OTHER TRAFFIC INFRACTION","VTL051101A","M","Q","114","0","25-44","M","WHITE HISPANIC","1006874","215110","40.757076","-73.918336","POINT (-73.918336 40.757076)"
"270084896","2023-06-20T00:00:00.000","477","THEFT OF SERVICES- CABLE TV SE","678","MISCELLANEOUS PENAL LAW","PL 1651509","V","K","83","0","25-44","M","BLACK","1002212","193214","40.6969863","-73.93522383","POINT (-73.93522383 40.6969863)"
"264291204","2023-02-27T00:00:00.000","779","PUBLIC ADMINISTRATION,UNCLASSI","126","MISCELLANEOUS PENAL LAW","PL 215510B","F","Q","105","0","45-64","M","ASIAN / PACIFIC ISLANDER","1054045","201951","40.720711","-73.748208","POINT (-73.748208 40.720711)"
"262274145","2023-01-21T00:00:00.000","339","LARCENY,PETIT FROM OPEN AREAS,","341","PETIT LARCENY","PL 1552500","M","Q","110","0","45-64","F","WHITE","1016435","211486","40.7471","-73.883841","POINT (-73.883841 40.7471)"
"266281176","2023-04-06T00:00:00.000","397","ROBBERY,OPEN AREA UNCLASSIFIED","105","ROBBERY","PL 1600500","F","K","83","0","18-24","M","BLACK","1007127","193705","40.698323","-73.917495","POINT (-73.917495 40.698323)"
"267011565","2023-04-20T00:00:00.000","101","ASSAULT 3","344","ASSAULT 3 & RELATED OFFENSES","PL 1200001","M","K","62","0","25-44","M","WHITE","990279","162747","40.613378","-73.978283","POINT (-73.978283 40.613378)"
"263456109","2023-02-11T00:00:00.000","339","LARCENY,PETIT FROM OPEN AREAS,","341","PETIT LARCENY","PL 1552500","M","M","6","0","25-44","M","WHITE","982745","206647","40.733876","-74.005428","POINT (-74.005428 40.733876)"
"268619430","2023-05-21T00:00:00.000","101","ASSAULT 3","344","ASSAULT 3 & RELATED OFFENSES","PL 1200001","M","B","49","0","<18","M","WHITE HISPANIC","1020963","246810","40.844038","-73.867309","POINT (-73.867309 40.844038)"
"263152284","2023-02-07T00:00:00.000","782","WEAPONS, POSSESSION, ETC","236","DANGEROUS WEAPONS","PL 2653600","M","K","69","0","18-24","M","WHITE HISPANIC","1012853","176538","40.651187","-73.896919","POINT (-73.896919 40.651187)"
"270303687","2023-06-23T00:00:00.000","101","ASSAULT 3","344","ASSAULT 3 & RELATED OFFENSES","PL 1200001","M","M","28","0","25-44","U","BLACK","998948","233793","40.808372","-73.946904","POINT (-73.946904 40.808372)"
"264640315","2023-03-06T00:00:00.000","101","ASSAULT 3","344","ASSAULT 3 & RELATED OFFENSES","PL 1200001","M","M","28","0","45-64","M","BLACK","997439","233857","40.80855","-73.952355","POINT (-73.952355 40.80855)"
"263984394","2023-02-21T00:00:00.000","339","LARCENY,PETIT FROM OPEN AREAS,","341","PETIT LARCENY","PL 1552500","M","B","49","0","25-44","M","WHITE HISPANIC","1025413","252560","40.85979762","-73.85119085","POINT (-73.85119085 40.85979762)"
"262008290","2023-01-17T00:00:00.000","478","THEFT OF SERVICES, UNCLASSIFIE","343","OTHER OFFENSES RELATED TO THEF","PL 1651503","M","B","44","1","25-44","M","BLACK","1004749","240880","40.82781161","-73.92592932","POINT (-73.92592932 40.82781161)"
"265435087","2023-03-21T00:00:00.000","203","TRESPASS 3, CRIMINAL","352","CRIMINAL TRESPASS","PL 140100A","M","M","6","1","25-44","M","BLACK HISPANIC","983985","205857","40.73170654","-74.00095616","POINT (-74.00095616 40.73170654)"
"266340250","2023-04-07T00:00:00.000","339","LARCENY,PETIT FROM OPEN AREAS,","341","PETIT LARCENY","PL 1552500","M","Q","110","0","45-64","F","WHITE HISPANIC","1019946","206619","40.733729","-73.871197","POINT (-73.871197 40.733729)"
"268882271","2023-05-26T00:00:00.000","782","WEAPONS, POSSESSION, ETC","236","DANGEROUS WEAPONS","PL 2650105","M","K","61","0","<18","M","WHITE HISPANIC","998437","154891","40.591807","-73.948917","POINT (-73.948917 40.591807)"
"267903854","2023-05-08T00:00:00.000","198","CRIMINAL CONTEMPT 1","126","MISCELLANEOUS PENAL LAW","PL 21551B5","F","K","61","0","45-64","F","WHITE","995118","155708","40.594054","-73.960866","POINT (-73.960866 40.594054)"
"269307706","2023-06-04T00:00:00.000","101","ASSAULT 3","344","ASSAULT 3 & RELATED OFFENSES","PL 1200001","M","Q","110","0","25-44","F","WHITE HISPANIC","1022223","212130","40.74884283","-73.86295173","POINT (-73.86295173 40.74884283)"
"263113942","2023-02-06T00:00:00.000","114","OBSTR BREATH/CIRCUL","344","ASSAULT 3 & RELATED OFFENSES","PL 1211100","M","B","44","0","25-44","M","BLACK","1006195","240321","40.826275","-73.920705","POINT (-73.920705 40.826275)"
"261614882","2023-01-09T00:00:00.000","397","ROBBERY,OPEN AREA UNCLASSIFIED","105","ROBBERY","PL 160102B","F","B","52","0","25-44","M","WHITE HISPANIC","1017273","255924","40.869067","-73.8806","POINT (-73.8806 40.869067)"
"266870524","2023-04-18T00:00:00.000","101","ASSAULT 3","344","ASSAULT 3 & RELATED OFFENSES","PL 1200001","M","S","120","0","18-24","M","WHITE HISPANIC","962808","174275","40.644996","-74.077263","POINT (-74.077263 40.644996)"
"268847937","2023-05-25T00:00:00.000","515","CONTROLLED SUBSTANCE,SALE 3","117","DANGEROUS DRUGS","PL 2203901","F","Q","110","0","25-44","M","WHITE","1018966","211889","40.748196","-73.874705","POINT (-73.874705 40.748196)"
"263076920","2023-02-05T00:00:00.000","940","LEAVING THE SCENE / PROPERTY DAMAGE / INJURED ANIMAL","881","OTHER TRAFFIC INFRACTION","VTL060001A","I","B","44","0","25-44","M","WHITE HISPANIC","1006537","244511","40.837774","-73.919455","POINT (-73.919455 40.837774)"
"264294623","2023-02-27T00:00:00.000","113","MENACING,UNCLASSIFIED","344","ASSAULT 3 & RELATED OFFENSES","PL 1201401","M","B","49","0","25-44","M","BLACK","1020673","255267","40.86725","-73.868309","POINT (-73.868309 40.86725)"
"264579723","2023-03-05T00:00:00.000","109","ASSAULT 2,1,UNCLASSIFIED","106","FELONY ASSAULT","PL 1200502","F","Q","110","0","25-44","M","WHITE HISPANIC","1022838","208240","40.738164","-73.860752","POINT (-73.860752 40.738164)"
"262922764","2023-02-02T00:00:00.000","109","ASSAULT 2,1,UNCLASSIFIED","106","FELONY ASSAULT","PL 1200502","F","Q","103","0","25-44","F","BLACK","1051559","198438","40.711088","-73.757209","POINT (-73.757209 40.711088)"
"262108832","2023-01-18T00:00:00.000","503","CONTROLLED SUBSTANCE,INTENT TO","117","DANGEROUS DRUGS","PL 2201601","F","M","28","0","25-44","M","BLACK","997405","230838","40.800264","-73.952483","POINT (-73.952483 40.800264)"
"262925888","2023-02-02T00:00:00.000","139","MURDER,UNCLASSIFIED","101","MURDER & NON-NEGL. MANSLAUGHTE","PL 1252501","F","K","61","0","25-44","M","BLACK","995118","155708","40.594054","-73.960866","POINT (-73.960866 40.594054)"
"261560276","2023-01-08T00:00:00.000","779","PUBLIC ADMINISTRATION,UNCLASSI","126","MISCELLANEOUS PENAL LAW","PL 215510B","F","Q","114","0","25-44","M","WHITE HISPANIC","1002653","218911","40.767519","-73.933561","POINT (-73.933561 40.767519)"
"269151850","2023-06-01T00:00:00.000","922","TRAFFIC,UNCLASSIFIED MISDEMEAN","348","VEHICLE AND TRAFFIC LAWS","VTL0511001","M","S","120","0","25-44","F","WHITE","959179","168251","40.628452","-74.090318","POINT (-74.090318 40.628452)"
"269391431","2023-06-06T00:00:00.000","339","LARCENY,PETIT FROM OPEN AREAS,","341","PETIT LARCENY","PL 1552500","M","K","62","0","25-44","M","WHITE HISPANIC","983289","158770","40.602464","-74.00346","POINT (-74.00346 40.602464)"
"267307643","2023-04-26T00:00:00.000","101","ASSAULT 3","344","ASSAULT 3 & RELATED OFFENSES","PL 1200001","M","Q","110","0","45-64","U","WHITE HISPANIC","1020232","210719","40.744981","-73.870144","POINT (-73.870144 40.744981)"
"261717572","2023-01-11T00:00:00.000","503","CONTROLLED SUBSTANCE,INTENT TO","117","DANGEROUS DRUGS","PL 2201601","F","B","44","0","25-44","M","WHITE HISPANIC","1009143","242912","40.83338","-73.910044","POINT (-73.910044 40.83338)"
"267543295","2023-05-01T00:00:00.000","339","LARCENY,PETIT FROM OPEN AREAS,","341","PETIT LARCENY","PL 1552500","M","M","34","0","18-24","F","BLACK","1002161","249364","40.851104","-73.935254","POINT (-73.935254 40.851104)"
"262996878","2023-02-03T00:00:00.000","918","RECKLESS DRIVING","348","VEHICLE AND TRAFFIC LAWS","VTL1212000","M","B","44","0","25-44","M","BLACK HISPANIC","1005929","242165","40.83133575","-73.92166138","POINT (-73.92166138 40.83133575)"
"263403018","2023-02-10T00:00:00.000","397","ROBBERY,OPEN AREA UNCLASSIFIED","105","ROBBERY","PL 1600500","F","K","84","0","25-44","M","BLACK","988897","192631","40.695404","-73.983239","POINT (-73.983239 40.695404)"
"261719344","2023-01-11T00:00:00.000","905","INTOXICATED DRIVING,ALCOHOL","347","INTOXICATED & IMPAIRED DRIVING","VTL11920U3","M","B","50","0","25-44","M","WHITE HISPANIC","1011122","260515","40.88168671","-73.90282256","POINT (-73.90282256 40.88168671)"
"266086741","2023-04-03T00:00:00.000","109","ASSAULT 2,1,UNCLASSIFIED","106","FELONY ASSAULT","PL 1200502","F","M","34","0","45-64","M","BLACK HISPANIC","1003687","249560","40.85164","-73.929738","POINT (-73.929738 40.85164)"
"261408445","2023-01-05T00:00:00.000","744","BAIL JUMPING 3","359","OFFENSES AGAINST PUBLIC ADMINI","PL 2155500","M","K","84","1","25-44","M","WHITE HISPANIC","988089","190305","40.68901916","-73.98615711","POINT (-73.98615711 40.68901916)"
"261689007","2023-01-10T00:00:00.000","503","CONTROLLED SUBSTANCE,INTENT TO","117","DANGEROUS DRUGS","PL 2201601","F","K","69","2","45-64","M","BLACK","1013006","177560","40.653991","-73.896363","POINT (-73.896363 40.653991)"
"265654907","2023-03-25T00:00:00.000","490","STOLEN PROPERTY 3,POSSESSION","232","POSSESSION OF STOLEN PROPERTY","PL 1654000","M","S","120","0","45-64","M","BLACK","961805","171414","40.63713994","-74.08087057","POINT (-74.08087057 40.63713994)"
"261505906","2023-01-06T00:00:00.000","782","WEAPONS, POSSESSION, ETC","236","DANGEROUS WEAPONS","PL 2650101","M","B","50","0","18-24","M","BLACK HISPANIC","1012516","256867","40.87166973","-73.89779682","POINT (-73.89779682 40.87166973)"
"261271286","2023-01-03T00:00:00.000","478","THEFT OF SERVICES, UNCLASSIFIE","343","OTHER OFFENSES RELATED TO THEF","PL 1651503","M","M","34","0","25-44","F","WHITE HISPANIC","1003844","250988","40.85555717","-73.9291699","POINT (-73.9291699 40.85555717)"
"264497769","2023-03-03T00:00:00.000","503","CONTROLLED SUBSTANCE,INTENT TO","117","DANGEROUS DRUGS","PL 2201601","F","M","28","0","45-64","M","BLACK HISPANIC","998948","233793","40.808372","-73.946904","POINT (-73.946904 40.808372)"
"261359453","2023-01-04T00:00:00.000","259","CRIMINAL MISCHIEF,UNCLASSIFIED 4","351","CRIMINAL MISCHIEF & RELATED OF","PL 1450001","M","M","18","0","18-24","M","WHITE","987618","219846","40.770103","-73.987839","POINT (-73.987839 40.770103)"
"264557163","2023-03-04T00:00:00.000","101","ASSAULT 3","344","ASSAULT 3 & RELATED OFFENSES","PL 1200001","M","S","120","0","25-44","M","WHITE HISPANIC","963713","173753","40.643566","-74.074001","POINT (-74.074001 40.643566)"
"263240533","2023-02-08T00:00:00.000","101","ASSAULT 3","344","ASSAULT 3 & RELATED OFFENSES","PL 1200001","M","Q","110","0","18-24","F","WHITE HISPANIC","1020232","210719","40.744981","-73.870144","POINT (-73.870144 40.744981)"
"261271272","2023-01-03T00:00:00.000","109","ASSAULT 2,1,UNCLASSIFIED","106","FELONY ASSAULT","PL 1200501","F","K","75","0","18-24","M","BLACK","1017119","183909","40.671404","-73.881509","POINT (-73.881509 40.671404)"
"261691901","2023-01-10T00:00:00.000","792","CRIMINAL POSSESSION WEAPON","118","DANGEROUS WEAPONS","PL 265031B","F","M","23","0","18-24","M","BLACK","1001294","228547","40.793971","-73.938444","POINT (-73.938444 40.793971)"
"264800974","2023-03-09T00:00:00.000","792","CRIMINAL POSSESSION WEAPON","118","DANGEROUS WEAPONS","PL 265031B","F","S","120","0","<18","M","BLACK","960576","171242","40.636667","-74.085295","POINT (-74.085295 40.636667)"
"269357910","2023-06-06T00:00:00.000","339","LARCENY,PETIT FROM OPEN AREAS,","341","PETIT LARCENY","PL 1552500","M","M","6","0","25-44","M","BLACK","984858","204324","40.727501","-73.997805","POINT (-73.997805 40.727501)"
"267343672","2023-04-27T00:00:00.000","779","PUBLIC ADMINISTRATION,UNCLASSI","126","MISCELLANEOUS PENAL LAW","PL 215510B","F","S","120","0","25-44","F","BLACK","962808","174275","40.644996","-74.077263","POINT (-74.077263 40.644996)"
"265152835","2023-03-15T00:00:00.000","109","ASSAULT 2,1,UNCLASSIFIED","106","FELONY ASSAULT","PL 1200501","F","S","120","0","25-44","M","BLACK","962808","174275","40.644996","-74.077263","POINT (-74.077263 40.644996)"
"264992126","2023-03-12T00:00:00.000","969","TRAFFIC,UNCLASSIFIED INFRACTIO","881","OTHER TRAFFIC INFRACTION","VTL051101A","M","S","120","0","25-44","M","BLACK","961231","166145","40.62267618","-74.08292075","POINT (-74.08292075 40.62267618)"
"267972164","2023-05-09T00:00:00.000","339","LARCENY,PETIT FROM OPEN AREAS,","341","PETIT LARCENY","PL 1552500","M","K","84","0","25-44","M","WHITE","988897","192631","40.695404","-73.983239","POINT (-73.983239 40.695404)"
"265856680","2023-03-29T00:00:00.000","339","LARCENY,PETIT FROM OPEN AREAS,","341","PETIT LARCENY","PL 1552500","M","K","84","0","25-44","M","BLACK","988174","190975","40.690859","-73.985848","POINT (-73.985848 40.690859)"
