"vendorid","lpep_pickup_datetime","lpep_dropoff_datetime","store_and_fwd_flag","ratecodeid","pickup_longitude","pickup_latitude","dropoff_longitude","dropoff_latitude","passenger_count","trip_distance","fare_amount","extra","mta_tax","tip_amount","tolls_amount","ehail_fee","total_amount","payment_type","trip_type"
"2","2014-01-17T22:39:42.000","2014-01-17T22:42:20.000","N","1","-73.956802368164062","40.718727111816406","-73.955642700195312","40.723987579345703","1","0.5","4","0.5","0.5","0","0",,"5","2",
"2","2014-10-30T03:11:34.000","2014-10-30T03:19:59.000","N","1","-73.960968017578125","40.694015502929687","-73.937065124511719","40.699638366699219","1","1.89","7.5","0.5","0.5","0","0",,"8.5","2","1"
"2","2014-03-21T16:02:38.000","2014-03-21T16:07:56.000","N","1","-73.947624206542969","40.830226898193359","-73.944778442382812","40.83441162109375","1","0.73","5.5","1","0.5","0","0",,"7","2","1"
"1","2014-11-11T10:56:23.000","2014-11-11T11:09:47.000","N","1","-73.954795837402344","40.789207458496094","-73.945976257324219","40.782005310058594","1","0.8","9","0","0.5","0","0",,"9.5","2","1"
"1","2014-05-21T09:17:27.000","2014-05-21T09:24:30.000","N","1","-73.951896667480469","40.809066772460937","-73.962020874023438","40.810924530029297","1","1.1","6.5","0","0.5","0","0",,"7","2","1"
"1","2014-02-01T03:15:38.000","2014-02-01T03:18:39.000","N","1","-73.98175048828125","40.674705505371094","-73.988784790039063","40.66632080078125","1","0.7","4.5","0.5","0.5","1.35","0",,"6.85","1",
"2","2014-09-12T10:42:32.000","2014-09-12T10:55:50.000","N","1","-73.918472290039063","40.743343353271484","-73.947380065917969","40.7421875","6","1.6","10.5","0","0.5","1","0",,"12","1","1"
"2","2014-02-06T12:43:14.000","2014-02-06T12:47:03.000","N","1","-73.962570190429688","40.712554931640625","-73.953483581542969","40.721813201904297","1","0.62","4.5","0","0.5","0","0",,"5","2",
"2","2014-06-09T09:07:18.000","2014-06-09T09:28:47.000","N","1","-73.853630065917969","40.752433776855469","-73.893692016601563","40.747116088867188","1","3.37","11.5","0","0.5","0","0",,"12","2","1"
"1","2014-12-14T04:24:57.000","2014-12-14T04:29:40.000","N","1","-73.949958801269531","40.722133636474609","-73.950859069824219","40.708625793457031","1","1","5.5","0.5","0.5","0","0",,"6.5","2","1"
"2","2014-03-08T03:21:10.000","2014-03-08T03:35:23.000","N","1","-73.939994812011719","40.84100341796875","-73.90399169921875","40.825065612792969","2","3.32","13.5","0.5","0.5","0","0",,"14.5","2","1"
"2","2014-06-14T16:13:14.000","2014-06-14T16:42:05.000","N","1","-73.945930480957031","40.695793151855469","-73.893814086914063","40.657314300537109","1","5.17","21.5","0","0.5","0","0",,"22","1","1"
"2","2014-04-01T19:29:45.000","2014-04-01T19:36:34.000","N","1","-73.829345703125","40.713516235351562","-73.805366516113281","40.672966003417969","1","3.54","11","1","0.5","2","0",,"14.5","1","1"
"2","2014-08-08T13:34:46.000","2014-08-08T13:37:59.000","N","1","-73.909049987792969","40.877109527587891","-73.913154602050781","40.873027801513672","2","0.51","4","0","0.5","0","0",,"4.5","2","1"
"2","2014-01-19T15:27:38.000","2014-01-19T15:42:33.000","N","1","-73.962921142578125","40.711841583251953","-73.996162414550781","40.718917846679688","5","2.71","13","0","0.5","0","0",,"13.5","2",
"2","2014-02-01T21:50:45.000","2014-02-01T22:03:47.000","N","1","-73.869583129882813","40.734397888183594","-73.880775451660156","40.701301574707031","5","2.85","11.5","0.5","0.5","0","0",,"12.5","2",
"1","2014-07-23T09:42:22.000","2014-07-23T10:12:34.000","N","1","-73.944549560546875","40.834518432617188","-73.96954345703125","40.758663177490234","1","7.5","27.5","0","0.5","5","0",,"33","1","1"
"2","2014-04-06T15:37:33.000","2014-04-06T15:37:34.000","N","1","-73.976776123046875","40.789821624755859","-73.976760864257813","40.789813995361328","5","2.2","10","0","0.5","0","0",,"10.5","2","1"
"2","2014-03-02T14:19:16.000","2014-03-02T14:29:49.000","N","1","-73.995193481445313","40.693058013916016","-73.976600646972656","40.68359375","1","1.29","8.5","0","0.5","1","0",,"10","1","1"
"2","2014-08-15T11:19:45.000","2014-08-15T11:33:06.000","N","1","-73.987464904785156","40.694118499755859","-73.977058410644531","40.675048828125","3","1.91","10.5","0","0.5","2.62","0",,"13.62","1","1"
"2","2014-09-24T20:51:37.000","2014-09-24T20:58:56.000","N","1","-73.939094543457031","40.816677093505859","-73.9346923828125","40.796932220458984","1","2.64","9.5","0.5","0.5","2","0",,"12.5","1","1"
"2","2014-10-18T21:37:33.000","2014-10-18T21:55:29.000","N","1","-73.937492370605469","40.758438110351563","-73.937660217285156","40.758224487304688","1","0.01","0","0","0","0","0",,"0","1","1"
"2","2014-05-05T14:33:51.000","2014-05-05T14:37:49.000","N","1","-73.926918029785156","40.818428039550781","-73.936187744140625","40.820663452148438","1","0.64","4.5","0","0.5","0","0",,"5","2","1"
"2","2014-03-28T20:56:01.000","2014-03-28T21:07:04.000","N","1","-73.986557006835938","40.689838409423828","-73.944496154785156","40.675762176513672","5","2.67","11","0.5","0.5","0","0",,"12","2","1"
"1","2014-03-18T18:01:31.000","2014-03-18T18:21:40.000","N","1","-73.889877319335938","40.873645782470703","-73.854621887207031","40.92889404296875","1","6","21.5","1","0.5","0","0",,"23","1",
"2","2014-08-12T10:46:47.000","2014-08-12T10:56:27.000","N","1","-73.953262329101563","40.791519165039062","-73.953887939453125","40.778797149658203","1","1.18","8","0","0.5","1","0",,"9.5","1","1"
"2","2014-10-26T17:01:50.000","2014-10-26T17:06:03.000","N","1","-73.94354248046875","40.820541381835938","-73.935508728027344","40.831722259521484","1","0.86","5.5","0","0.5","0","0",,"6","2","1"
"2","2014-09-18T20:10:32.000","2014-09-18T20:16:30.000","N","1","-73.953750610351563","40.787513732910156","-73.953269958496094","40.804386138916016","1","1.56","7","0.5","0.5","1","0",,"9","1","1"
"2","2014-07-18T15:32:39.000","2014-07-18T15:38:56.000","N","1","-73.961967468261719","40.810592651367188","-73.947547912597656","40.808818817138672","1","1.02","6","0","0.5","0","0",,"6.5","2","1"
"2","2014-10-24T17:04:17.000","2014-10-24T17:10:12.000","N","1","-73.918861389160156","40.759181976318359","-73.910392761230469","40.768123626708984","1","0.79","5.5","1","0.5","1.3","0",,"8.3","1","1"
"2","2014-08-13T16:25:36.000","2014-08-13T16:53:42.000","N","1","-73.890815734863281","40.74700927734375","-73.95123291015625","40.699615478515625","2","6.32","24","1","0.5","1.5","0",,"27","1","1"
"2","2014-10-31T10:07:45.000","2014-10-31T10:13:14.000","N","1","-73.948562622070313","40.828937530517578","-73.964523315429687","40.807205200195312","1","2.06","8","0","0.5","1","0",,"9.5","1","1"
"1","2014-05-09T21:46:01.000","2014-05-09T21:52:27.000","N","1","-73.944099426269531","40.712478637695313","-73.958244323730469","40.713558197021484","2","0.9","6","0.5","0.5","1.4","0",,"8.4","1","1"
"2","2014-09-10T18:24:38.000","2014-09-10T18:33:18.000","N","1","-73.989692687988281","40.702190399169922","-74.007514953613281","40.706958770751953","3","2.09","9","1","0.5","2","0",,"12.5","1","1"
"2","2014-04-28T19:08:45.000","2014-04-28T19:25:33.000","N","1","-73.950187683105469","40.826225280761719","-73.932723999023438","40.795497894287109","1","3.32","14.5","1","0.5","0","0",,"16","2","1"
"2","2014-11-01T22:31:01.000","2014-11-01T22:34:22.000","N","1","-74.004203796386719","40.654399871826172","-73.996421813964844","40.661865234375","3","0.66","4.5","0.5","0.5","0","0",,"5.5","2","1"
"2","2014-12-19T18:41:25.000","2014-12-19T19:14:31.000","N","1","-73.94097900390625","40.788421630859375","-73.94305419921875","40.843040466308594","1","5.22","23","1","0.5","0","0",,"24.5","1","1"
"2","2014-03-04T00:00:09.000","2014-03-04T00:10:25.000","N","1","-73.829925537109375","40.759746551513672","-73.905914306640625","40.772994995117188","1","5.07","16","0.5","0.5","1.5","0",,"18.5","1","1"
"2","2014-07-04T08:10:10.000","2014-07-04T08:20:52.000","N","1","-73.990974426269531","40.685997009277344","-74.011466979980469","40.715610504150391","1","2.71","11","0","0.5","1","0",,"12.5","1","1"
"2","2014-01-10T18:27:46.000","2014-01-10T18:46:02.000","N","1","-73.943008422851563","40.802471160888672","-73.976463317871094","40.780933380126953","1","3.57","14.5","1","0.5","0","0",,"16","2",
"2","2014-04-19T09:43:10.000","2014-04-19T09:50:08.000","N","1","-73.937965393066406","40.804595947265625","-73.95166015625","40.811195373535156","1","0.9","6.5","0","0.5","0","0",,"7","2","1"
"2","2014-09-20T22:51:58.000","2014-09-20T23:10:08.000","N","1","-73.890792846679687","40.8614501953125","-73.921356201171875","40.865291595458984","1","3.45","14.5","0.5","0.5","3","0",,"18.5","1","1"
"2","2014-09-28T03:24:25.000","2014-09-28T03:33:16.000","N","1","-73.981674194335937","40.679370880126953","-73.951484680175781","40.688331604003906","1","2.59","9.5","0.5","0.5","2","0",,"12.5","1","1"
"1","2014-09-27T17:36:00.000","2014-09-27T17:38:36.000","N","1","-73.99066162109375","40.663959503173828","-73.988166809082031","40.659442901611328","1","0.6","4","0","0.5","0","0",,"4.5","2","1"
"2","2014-09-13T16:20:24.000","2014-09-13T16:29:37.000","N","1","-73.976524353027344","40.681301116943359","-73.953926086425781","40.676399230957031","2","1.45","8","0","0.5","2","0",,"10.5","1","1"
"1","2014-07-25T17:18:19.000","2014-07-25T17:38:48.000","N","1","-73.987083435058594","40.693325042724609","-74.010704040527344","40.704475402832031","1","2.6","15","1","0.5","0","0",,"16.5","2","1"
"1","2014-11-20T08:39:47.000","2014-11-20T09:10:19.000","N","1","-73.93359375","40.698154449462891","-73.990493774414063","40.693508148193359","1","3.5","19.5","0","0.5","4","0",,"24","1","1"
"1","2014-12-04T22:19:01.000","2014-12-04T22:25:58.000","N","1","-73.959197998046875","40.809494018554687","-73.938758850097656","40.808193206787109","1","1.5","7","0.5","0.5","1.6","0",,"9.6","1","1"
"2","2014-08-10T20:04:15.000","2014-08-10T20:16:51.000","N","1","-73.901435852050781","40.820316314697266","-73.940460205078125","40.813953399658203","1","2.63","12","0.5","0.5","0","0",,"13","2","1"
"1","2014-10-31T11:46:49.000","2014-10-31T11:55:46.000","N","1","-73.914772033691406","40.851085662841797","-73.89739990234375","40.861793518066406","1","1.5","8","0","0.5","0","0",,"8.5","2","1"
"2","2014-12-05T08:27:54.000","2014-12-05T08:40:29.000","N","1","-73.939666748046875","40.804916381835937","-73.961822509765625","40.8104248046875","1","1.89","10","0","0.5","2","0",,"12.5","1","1"
"2","2014-08-06T16:56:52.000","2014-08-06T17:15:39.000","N","1","-73.887603759765625","40.837631225585937","-73.931610107421875","40.847541809082031","1","3.24","15","1","0.5","0","0",,"16.5","2","1"
"2","2014-05-05T07:43:00.000","2014-05-05T07:52:29.000","N","1","-73.935989379882812","40.803836822509766","-73.956764221191406","40.812744140625","1","1.23","8","0","0.5","0","0",,"8.5","2","1"
"2","2014-08-19T09:04:11.000","2014-08-19T09:09:38.000","N","1","-73.959579467773438","40.642555236816406","-73.962898254394531","40.660655975341797","1","1.27","6","0","0.5","0","0",,"6.5","2","1"
"2","2014-11-06T23:59:07.000","2014-11-07T00:00:16.000","N","1","-73.880828857421875","40.741779327392578","-73.883148193359375","40.746822357177734","1","0.35","3","0.5","0.5","0","0",,"4","2","1"
"2","2014-12-10T00:02:07.000","2014-12-10T00:21:59.000","N","1","-73.882133483886719","40.747470855712891","-73.977088928222656","40.745449066162109","1","6.51","21.5","0.5","0.5","0","5.33",,"27.83","2","1"
"2","2014-02-10T14:29:20.000","2014-02-10T14:40:45.000","N","1","-73.952949523925781","40.823261260986328","-73.926116943359375","40.863758087158203","1","4.43","15","0","0.5","0","0",,"15.5","2",
"2","2014-03-25T22:52:13.000","2014-03-25T22:54:33.000","N","1","-73.876602172851562","40.748210906982422","-73.878219604492187","40.744895935058594","1","0.41","3.5","0.5","0.5","0","0",,"4.5","2","1"
"2","2014-03-20T16:56:48.000","2014-03-20T17:02:36.000","N","1","-73.89141845703125","40.820877075195313","-73.905258178710938","40.812473297119141","1","1.03","6","1","0.5","0","0",,"7.5","2","1"
"2","2014-09-08T21:35:51.000","2014-09-08T21:51:31.000","N","1","-73.986473083496094","40.703807830810547","-73.959114074707031","40.645542144775391","5","6.18","19.5","0.5","0.5","4","0",,"24.5","1","1"
"2","2014-07-18T11:51:00.000","2014-07-18T12:18:21.000","N","1","-73.957588195800781","40.717754364013672","-74.00494384765625","40.722930908203125","1","3.57","19","0","0.5","0.11","0",,"19.61","1","1"
"2","2014-12-04T05:26:56.000","2014-12-04T05:42:11.000","N","1","-73.911209106445312","40.775283813476563","-73.858909606933594","40.754016876220703","1","4.8","15.5","0.5","0.5","0","0",,"16.5","1","1"
"2","2014-02-04T18:48:30.000","2014-02-04T18:52:23.000","N","1","-73.964576721191406","40.682952880859375","-73.973739624023438","40.686050415039063","2","0.66","4.5","1","0.5","0","0",,"6","2",
"2","2014-11-03T10:24:34.000","2014-11-03T10:27:46.000","N","1","-73.943000793457031","40.816425323486328","-73.951004028320312","40.810123443603516","1","0.65","4.5","0","0.5","0","0",,"5","2","1"
"2","2014-09-04T01:10:59.000","2014-09-04T01:31:33.000","N","1","-73.952873229980469","40.74627685546875","-73.941352844238281","40.852317810058594","1","10.19","29.5","0.5","0.5","3","0",,"33.5","1","1"
"2","2014-11-01T23:36:14.000","2014-11-01T23:51:47.000","N","1","-73.939132690429688","40.80535888671875","-73.981666564941406","40.783767700195313","1","3.69","14","0.5","0.5","3.5","0",,"18.5","1","1"
"1","2014-02-10T22:28:07.000","2014-02-10T22:33:51.000","N","1","-73.904678344726563","40.830669403076172","-73.91729736328125","40.814105987548828","1","1.6","7","0.5","0.5","0","0",,"8","2",
"1","2014-12-18T10:11:23.000","2014-12-18T10:34:37.000","N","1","-73.946701049804687","40.800552368164063","-73.960250854492188","40.769481658935547","1","2.4","16","0","0.5","0","0",,"16.5","2","1"
"2","2014-04-23T20:25:55.000","2014-04-23T20:34:35.000","N","1","-73.965484619140625","40.707305908203125","-73.946617126464844","40.693450927734375","1","1.75","8","0.5","0.5","1.7","0",,"10.7","1","1"
"1","2014-07-13T09:20:12.000","2014-07-13T09:31:44.000","N","1","-73.868293762207031","40.749256134033203","-73.880142211914063","40.744197845458984","1","1.6","9","0","0.5","0","0",,"9.5","2","1"
"2","2014-03-22T15:32:26.000","2014-03-22T15:43:56.000","N","1","-73.921066284179688","40.767387390136719","-73.953178405761719","40.745616912841797","1","2.92","11","0","0.5","2.2","0",,"13.7","1","1"
"2","2014-03-09T01:50:40.000","2014-03-09T03:19:02.000","N","1","-73.928497314453125","40.763290405273437","-73.855064392089844","40.694488525390625","1","7.55","26","0.5","0.5","0","0",,"27","2","1"
"2","2014-04-21T03:02:37.000","2014-04-21T03:12:52.000","N","5","-73.885009765625","40.744186401367188","-73.877731323242187","40.710704803466797","1","0","16","0","0","0","0",,"16","2","2"
"2","2014-06-26T20:55:32.000","2014-06-26T21:01:10.000","N","1","-73.9576416015625","40.717861175537109","-73.940643310546875","40.725135803222656","6","1.1","6","0.5","0.5","0","0",,"7","2","1"
"2","2014-02-21T19:56:56.000","2014-02-21T20:01:37.000","N","1","-73.987396240234375","40.692043304443359","-73.994964599609375","40.690467834472656","1","0.57","5","0.5","0.5","0","0",,"6","2","1"
"1","2014-09-23T18:46:46.000","2014-09-23T18:51:10.000","N","1","-73.966514587402344","40.803924560546875","-73.959449768066406","40.801048278808594","2","0.4","4.5","1","0.5","0","0",,"6","2","1"
"2","2014-03-05T22:03:14.000","2014-03-05T22:11:20.000","N","1","-73.958381652832031","40.669628143310547","-73.948455810546875","40.649642944335938","1","1.92","8.5","0.5","0.5","0","0",,"9.5","1","1"
"2","2014-12-17T15:17:33.000","2014-12-17T15:27:58.000","N","1","-73.944808959960938","40.834804534912109","-73.919883728027344","40.868015289306641","1","3.2","12","0","0.5","0","0",,"12.5","2","1"
"2","2014-12-03T10:03:06.000","2014-12-03T10:07:58.000","N","1","-73.907539367675781","40.859882354736328","-73.894927978515625","40.874477386474609","1","1.29","6","0","0.5","1","0",,"7.5","1","1"
"1","2014-02-22T04:22:34.000","2014-02-22T04:27:13.000","N","1","-73.877357482910156","40.748424530029297","-73.859184265136719","40.751457214355469","1","1","5.5","0.5","0.5","0","0",,"6.5","2",
"1","2014-04-01T13:27:23.000","2014-04-01T13:39:35.000","N","1","-73.978591918945313","40.685489654541016","-73.981513977050781","40.662971496582031","2","1.9","10","0","0.5","0","0",,"10.5","2",
"2","2014-10-13T14:59:57.000","2014-10-13T15:29:23.000","N","1","-73.992454528808594","40.689674377441406","-73.9310302734375","40.650108337402344","1","5.15","21.5","0","0.5","0","0",,"22","2","1"
"2","2014-05-11T23:59:29.000","2014-05-12T00:08:37.000","N","1","-73.954170227050781","40.820648193359375","-73.9383544921875","40.815608978271484","1","1.7","8","0.5","0.5","0","0",,"9","2","1"
"2","2014-07-05T23:38:38.000","2014-07-05T23:42:31.000","N","1","-73.953598022460938","40.744228363037109","-73.94775390625","40.752143859863281","5","0.72","5","0.5","0.5","0","0",,"6","2","1"
"1","2014-05-18T23:23:31.000","2014-05-18T23:46:06.000","N","1","-73.925239562988281","40.761859893798828","-73.904632568359375","40.706005096435547","1","5.3","19.5","0.5","0.5","0","0",,"20.5","2","1"
"2","2014-11-18T14:46:42.000","2014-11-18T15:00:11.000","N","1","-73.929985046386719","40.756385803222656","-73.906913757324219","40.762332916259766","1","1.71","10","0","0.5","0","0",,"10.5","2","1"
"2","2014-11-21T10:23:46.000","2014-11-21T10:56:08.000","N","1","-73.916999816894531","40.761459350585938","-73.837959289550781","40.768352508544922","1","7.22","26.5","0","0.5","0","0",,"27","2","1"
"2","2014-11-23T10:56:32.000","2014-11-23T11:07:42.000","N","1","-73.945236206054688","40.702632904052734","-73.921600341796875","40.678638458251953","1","2.25","10","0","0.5","1","0",,"11.5","1","1"
"2","2014-08-01T18:47:43.000","2014-08-01T19:04:49.000","N","1","-73.940834045410156","40.841342926025391","-73.908355712890625","40.846206665039062","1","2.32","12.5","1","0.5","0","0",,"14","2","1"
"2","2014-02-20T19:01:58.000","2014-02-20T19:04:08.000","N","1","-73.943740844726563","40.801933288574219","-73.951316833496094","40.8052978515625","1","0.47","4","1","0.5","0","0",,"5.5","2","1"
"2","2014-12-22T21:24:56.000","2014-12-22T21:31:20.000","N","5","-73.872299194335937","40.870376586914063","-73.890434265136719","40.851234436035156","1","2.34","13","0","0","0","0",,"13","2","2"
"2","2014-10-07T13:14:02.000","2014-10-07T13:18:15.000","N","1","-73.902259826660156","40.882675170898438","-73.8970947265625","40.882991790771484","1","0.7","5","0","0.5","0","0",,"5.5","2","1"
"2","2014-09-15T13:48:55.000","2014-09-15T13:54:50.000","N","1","-73.944190979003906","40.807174682617188","-73.941993713378906","40.819610595703125","1","1.15","6.5","0","0.5","0","0",,"7","2","1"
"1","2014-06-06T20:59:19.000","2014-06-06T21:00:39.000","N","1","-73.991241455078125","40.663360595703125","-73.994705200195313","40.66009521484375","2","0.3","3","0.5","0.5","1","0",,"5","1","1"
"2","2014-01-14T10:57:47.000","2014-01-14T11:05:35.000","N","1","-73.95001220703125","40.795768737792969","-73.955802917480469","40.779552459716797","1","1.35","7.5","0","0.5","0","0",,"8","2",
"1","2014-04-19T19:59:44.000","2014-04-19T20:17:17.000","N","1","-73.947479248046875","40.671669006347656","-73.952102661132813","40.729568481445313","1","5","17.5","0.5","0.5","3","0",,"21.5","1","1"
"2","2014-09-06T00:55:55.000","2014-09-06T01:04:50.000","N","1","-73.925712585449219","40.827857971191406","-73.934394836425781","40.847133636474609","1","2.39","9.5","0.5","0.5","2","0",,"12.5","1","1"
"1","2014-11-01T01:26:28.000","2014-11-01T01:30:44.000","N","1","-73.959403991699219","40.816799163818359","-73.953445434570312","40.82208251953125","2","0.6","5","0.5","0.5","0","0",,"6","2","1"
"2","2014-12-31T19:37:49.000","2014-12-31T19:48:55.000","N","1","-73.957748413085937","40.710716247558594","-73.997352600097656","40.715183258056641","1","2.6","11.5","1","0.5","0","0",,"13","2","1"
"2","2014-11-16T05:21:37.000","2014-11-16T05:23:25.000","N","1","-73.884307861328125","40.755619049072266","-73.87823486328125","40.75628662109375","4","0.29","-3.5","-0.5","-0.5","0","0",,"-4.5","4","1"
"2","2014-11-02T20:04:25.000","2014-11-02T20:14:21.000","N","1","-73.891502380371094","40.746818542480469","-73.913406372070312","40.756378173828125","1","1.28","8","0.5","0.5","0","0",,"9","2","1"
"2","2014-12-24T22:33:49.000","2014-12-24T22:39:08.000","N","1","-73.952873229980469","40.802936553955078","-73.962997436523438","40.804111480712891","1","0.84","5.5","0.5","0.5","1.5","0",,"8","1","1"
"2","2014-06-08T20:33:30.000","2014-06-08T20:44:50.000","N","1","-73.95806884765625","40.815505981445313","-73.959228515625","40.780998229980469","1","3.3","11.5","0.5","0.5","0","0",,"12.5","2","1"
"2","2014-01-19T17:28:36.000","2014-01-19T17:31:44.000","N","1","-73.945152282714844","40.808078765869141","-73.937568664550781","40.816055297851563","1","0.76","4.5","0","0.5","1","0",,"6","1",
"1","2014-05-10T19:49:39.000","2014-05-10T19:58:59.000","N","1","-73.96124267578125","40.801929473876953","-73.97967529296875","40.784420013427734","3","1.9","9","0","0.5","0","0",,"9.5","2","1"
"2","2014-03-29T06:02:31.000","2014-03-29T06:12:26.000","N","1","-73.91998291015625","40.704875946044922","-73.939079284667969","40.687831878662109","1","2.11","9","0","0.5","0","0",,"9.5","2","1"
"2","2014-12-13T17:11:17.000","2014-12-13T17:19:03.000","N","1","-73.844367980957031","40.721462249755859","-73.816551208496094","40.713138580322266","1","1.94","8.5","0","0.5","0","0",,"9","2","1"
"2","2014-12-08T18:38:16.000","2014-12-08T18:50:47.000","N","1","-73.960113525390625","40.689327239990234","-73.937118530273438","40.690776824951172","1","1.92","10","1","0.5","0","0",,"11.5","2","1"
"2","2014-04-05T02:37:38.000","2014-04-05T02:40:50.000","N","1","-73.995590209960938","40.687782287597656","-73.946609497070312","40.72515869140625","2","0.55","4.5","0.5","0.5","0","0",,"5.5","2","1"
"2","2014-05-08T18:02:20.000","2014-05-08T18:08:46.000","N","1","-73.874290466308594","40.735050201416016","-73.894775390625","40.743175506591797","1","1.6","7.5","1","0.5","0","0",,"9","2","1"
"2","2014-10-08T17:49:33.000","2014-10-08T17:56:40.000","N","1","-73.989692687988281","40.687892913818359","-73.979873657226562","40.688438415527344","5","0.7","6","1","0.5","1","0",,"8.5","1","1"
"2","2014-02-22T10:36:47.000","2014-02-22T10:47:30.000","N","1","-73.961288452148438","40.811191558837891","-73.938018798828125","40.804405212402344","1","1.52","8.5","0","0.5","0","0",,"9","2","1"
"2","2014-08-08T09:28:51.000","2014-08-08T09:56:24.000","N","1","-73.938705444335938","40.714580535888672","-73.976493835449219","40.687175750732422","1","4.38","19.5","0","0.5","2.5","0",,"22.5","1","1"
"2","2014-03-17T20:20:36.000","2014-03-17T20:23:22.000","N","1","-73.911849975585938","40.775157928466797","-73.917877197265625","40.781318664550781","1","0.61","4","0.5","0.5","0","0",,"5","2","1"
"1","2014-04-15T19:21:51.000","2014-04-15T19:26:43.000","N","1","-73.958480834960938","40.719287872314453","-73.958541870117188","40.735515594482422","1","1.3","6","1","0.5","0","0",,"7.5","2","1"
"2","2014-07-12T20:12:39.000","2014-07-12T20:37:08.000","N","1","-73.977645874023438","40.667606353759766","-73.955284118652344","40.738090515136719","1","6.27","22","0.5","0.5","4.5","0",,"27.5","1","1"
"1","2014-04-28T13:41:30.000","2014-04-28T14:15:31.000","N","1","-73.99615478515625","40.678230285644531","-73.936981201171875","40.69989013671875","1","4.8","22.5","0","0.5","6.9","0",,"29.9","1","1"
"2","2014-10-12T11:14:16.000","2014-10-12T11:18:39.000","N","1","-73.942405700683594","40.812168121337891","-73.952232360839844","40.803047180175781","1","0.94","5.5","0","0.5","1.1","0",,"7.1","1","1"
"2","2014-07-14T03:17:04.000","2014-07-14T03:20:22.000","N","1","-73.929275512695313","40.756370544433594","-73.922500610351563","40.767436981201172","1","0.96","5","0.5","0.5","0","0",,"6","2","1"
"1","2014-05-08T13:08:32.000","2014-05-08T13:15:42.000","N","1","-73.98980712890625","40.688076019287109","-73.989616394042969","40.696220397949219","1","1","6","0","0.5","0","0",,"6.5","2","1"
"1","2014-04-28T00:23:41.000","2014-04-28T00:29:44.000","N","1","-73.958511352539062","40.717113494873047","-73.941864013671875","40.725910186767578","1","1.1","6.5","0.5","0.5","1.5","0",,"9","1","1"
"2","2014-06-03T15:40:45.000","2014-06-03T15:48:01.000","N","1","-73.944267272949219","40.809295654296875","-73.93646240234375","40.820499420166016","1","1.29","7","0","0.5","0","0",,"7.5","2","1"
"2","2014-12-05T05:46:32.000","2014-12-05T05:59:14.000","N","1","-73.937057495117187","40.819171905517578","-73.896530151367188","40.867092132568359","1","4.88","16.5","0.5","0.5","0","0",,"17.5","1","1"
"1","2014-11-20T12:08:37.000","2014-11-20T12:14:20.000","N","1","-73.950126647949219","40.795726776123047","-73.951416015625","40.802898406982422","1","0.9","6","0","0.5","2","0",,"8.5","1","1"
"2","2014-06-12T17:02:11.000","2014-06-12T17:10:35.000","N","5","-73.961524963378906","40.681976318359375","-73.949813842773438","40.677818298339844","1","0.03","170","0","0","0","0",,"170","2","2"
"2","2014-07-22T12:23:45.000","2014-07-22T12:31:19.000","N","1","-73.953826904296875","40.790603637695313","-73.971542358398438","40.797248840332031","1","1.24","7.5","0","0.5","0","0",,"8","2","1"
"2","2014-09-07T03:56:36.000","2014-09-07T04:04:53.000","N","1","-73.94683837890625","40.831333160400391","-73.935630798339844","40.845130920410156","1","1.57","8.5","0.5","0.5","0","0",,"9.5","1","1"
"2","2014-11-23T07:08:41.000","2014-11-23T07:11:19.000","N","1","-73.945137023925781","40.794319152832031","-73.950469970703125","40.795318603515625","1","0.33","4","0","0.5","0","0",,"4.5","1","1"
"2","2014-08-24T20:12:39.000","2014-08-24T20:24:52.000","N","1","-73.959121704101563","40.712188720703125","-73.9813232421875","40.725120544433594","1","2.16","11","0.5","0.5","2.88","0",,"14.88","1","1"
"2","2014-04-28T00:32:40.000","2014-04-28T00:47:02.000","N","1","-73.9248046875","40.829742431640625","-73.9237060546875","40.760036468505859","1","6.22","20","0.5","0.5","4","5.33",,"30.33","1","1"
"2","2014-11-29T13:52:19.000","2014-11-29T13:58:04.000","N","1","-73.949981689453125","40.681915283203125","-73.95556640625","40.677402496337891","1","0.68","5.5","0","0.5","1.1","0",,"7.1","1","1"
"2","2014-04-26T16:55:10.000","2014-04-26T17:04:23.000","N","1","-73.800407409667969","40.703609466552734","-73.790496826171875","40.721446990966797","1","2.13","9","0","0.5","0","0",,"9.5","2","1"
"2","2014-06-01T00:14:23.000","2014-06-01T00:35:01.000","N","1","-73.956329345703125","40.717227935791016","-73.926986694335938","40.687404632568359","1","3.29","15.5","0.5","0.5","3.2","0",,"19.7","1","1"
"2","2014-09-13T00:22:01.000","2014-09-13T00:50:18.000","N","1","-73.962066650390625","40.715827941894531","-73.944229125976563","40.779693603515625","1","8.14","29","0.5","0.5","0","0",,"30","2","1"
"2","2014-10-30T17:55:07.000","2014-10-30T17:59:25.000","N","1","-73.922210693359375","40.766014099121094","-73.929603576660156","40.774120330810547","1","1.1","5.5","1","0.5","0","0",,"7","2","1"
"2","2014-04-19T16:05:10.000","2014-04-19T16:16:56.000","N","1","-73.857772827148438","40.839763641357422","-73.884902954101563","40.836368560791016","1","2.11","10","0","0.5","0","0",,"10.5","2","1"
"1","2014-12-16T10:07:31.000","2014-12-16T10:34:31.000","N","1","-73.956436157226563","40.747516632080078","-73.995101928710938","40.727188110351562","1","4.2","19","0","0.5","4.95","5.33",,"29.78","1","1"
