"unique_id","generated_on","site_id","status","ppt_id","address","city","state","zip","boro","latitude","longitude","cross_street_1","cross_street_2","corner","community_board","council_district","census_tract","nta","bbl","bin","install_date","active_date","wifi_status","wifi_status_date","tablet_status","tablet_status_date","phone_status","phone_status_date","geocoded_column"
"2023-04-17.06:00:00.629.mn-07-135446","2023-04-17 06:00:00.629","mn-07-135446","Live","135446","733 AMSTERDAM AVENUE","New York","NY","10025","Manhattan","40.793867","-73.970376","WEST 96 STREET","WEST 95 STREET","SE","107","6","1018100","Upper West Side","1012267502","1032587","2018-03-22 20:00:00.000","2020-11-23 19:00:00.000","up","2023-04-17 06:00:00.629","up","2023-04-17 06:00:00.629","up","2023-04-17 06:00:00.629","
,  
(40.793867, -73.970376)"
"2023-04-17.06:00:00.629.mn-07-135057","2023-04-17 06:00:00.629","mn-07-135057","Live","135057","661 COLUMBUS AVENUE","New York","NY","10025","Manhattan","40.79044448","-73.96915525","WEST 92 STREET","WEST 93 STREET","NE","107","6","1017700","Upper West Side","1012060001","1031627","2018-04-30 20:00:00.000","2020-10-01 20:00:00.000","up","2023-04-17 06:00:00.629","up","2023-04-17 06:00:00.629","up","2023-04-17 06:00:00.629","
,  
(40.79044448, -73.96915525)"
"2023-04-17.06:00:00.629.mn-07-135046","2023-04-17 06:00:00.629","mn-07-135046","Live","135046","1981 BROADWAY","New York","NY","10023","Manhattan","40.774913","-73.982388","WEST 67 STREET","WEST 68 STREET","NW","107","6","1015300","Lincoln Square","1011390014","1028850","2017-05-09 20:00:00.000","2017-10-15 20:00:00.000","up","2023-04-17 06:00:00.629","up","2023-04-17 06:00:00.629","up","2023-04-17 06:00:00.629","
,  
(40.774913, -73.982388)"
"2023-04-17.06:00:00.629.mn-07-134709","2023-04-17 06:00:00.629","mn-07-134709","Live","134709","715 COLUMBUS AVENUE","New York","NY","10025","Manhattan","40.79179421","-73.96817662","WEST 94 STREET","WEST 95 STREET","MIDBLOCK","107","6","1018100","Upper West Side","1012080001","1079519","2018-04-29 20:00:00.000","2020-10-01 20:00:00.000","up","2023-04-17 06:00:00.629","up","2023-04-17 06:00:00.629","up","2023-04-17 06:00:00.629","
,  
(40.79179421, -73.96817662)"
"2023-04-17.06:00:00.629.mn-07-134708","2023-04-17 06:00:00.629","mn-07-134708","Live","134708","730 COLUMBUS AVENUE","New York","NY","10025","Manhattan","40.79237863","-73.96800953","WEST 95 STREET","WEST 96 STREET","NW","107","6","1018100","Upper West Side","1012260029","1082743","2018-01-25 19:00:00.000","2018-05-30 20:00:00.000","up","2023-04-17 06:00:00.629","up","2023-04-17 06:00:00.629","up","2023-04-17 06:00:00.629","
,  
(40.79237863, -73.96800953)"
"2023-04-17.06:00:00.629.mn-07-134701","2023-04-17 06:00:00.629","mn-07-134701","Live","134701","251 WEST 93 STREET","New York","NY","10025","Manhattan","40.79288708","-73.97344682033187","BROADWAY","WEST END AVENUE","NW","107","6","1017900","Upper West Side","1012410010","1033644","2017-08-12 20:00:00.000","2017-10-05 20:00:00.000","up","2023-04-17 06:00:00.629","up","2023-04-17 06:00:00.629","up","2023-04-17 06:00:00.629","
,  
(40.79288708, -73.97344682033187)"
"2023-04-17.06:00:00.629.mn-07-134642","2023-04-17 06:00:00.629","mn-07-134642","Live","134642","614 COLUMBUS AVENUE","New York","NY","10024","Manhattan","40.78898616","-73.97048243","WEST 89 STREET","WEST 90 STREET","SW","107","6","1017300","Upper West Side","1012200029","1032439","2018-02-25 19:00:00.000","2018-05-20 20:00:00.000","up","2023-04-17 06:00:00.629","up","2023-04-17 06:00:00.629","up","2023-04-17 06:00:00.629","
,  
(40.78898616, -73.97048243)"
"2023-04-17.06:00:00.629.mn-07-134640","2023-04-17 06:00:00.629","mn-07-134640","Live","134640","574 COLUMBUS AVENUE","New York","NY","10024","Manhattan","40.78769783","-73.97141311","WEST 88 STREET","WEST 87 STREET","SW","107","6","1017300","Upper West Side","1012180036","1032247","2018-02-25 19:00:00.000","2018-04-29 20:00:00.000","up","2023-04-17 06:00:00.629","up","2023-04-17 06:00:00.629","up","2023-04-17 06:00:00.629","
,  
(40.78769783, -73.97141311)"
"2023-04-17.06:00:00.629.mn-07-134602","2023-04-17 06:00:00.629","mn-07-134602","Live","134602","748 AMSTERDAM AVENUE","New York","NY","10025","Manhattan","40.79467259","-73.97005104","WEST 97 STREET","WEST 96 STREET","SW","107","7","1018300","Upper West Side","1018680029","1056062","2017-09-24 20:00:00.000","2018-03-19 20:00:00.000","up","2023-04-17 06:00:00.629","up","2023-04-17 06:00:00.629","up","2023-04-17 06:00:00.629","
,  
(40.79467259, -73.97005104)"
"2023-04-17.06:00:00.629.mn-07-134469","2023-04-17 06:00:00.629","mn-07-134469","Live","134469","2001 BROADWAY","New York","NY","10023","Manhattan","40.77579496","-73.98235021","WEST 68 STREET","WEST 69 STREET","NW","107","6","1015300","Lincoln Square","1011407501","1028950","2017-06-29 20:00:00.000","2017-08-02 20:00:00.000","up","2023-04-17 06:00:00.629","up","2023-04-17 06:00:00.629","up","2023-04-17 06:00:00.629","
,  
(40.77579496, -73.98235021)"
"2023-04-17.06:00:00.629.mn-07-134467","2023-04-17 06:00:00.629","mn-07-134467","Live","134467","101 WEST 66 STREET","New York","NY","10023","Manhattan","40.773806","-73.98193","BROADWAY","COLUMBUS AVENUE","NE","107","6","1015300","Lincoln Square","1011387501","1028840","2017-07-27 20:00:00.000","2017-10-15 20:00:00.000","up","2023-04-17 06:00:00.629","up","2023-04-17 06:00:00.629","up","2023-04-17 06:00:00.629","
,  
(40.773806, -73.98193)"
"2023-04-17.06:00:00.629.mn-07-134449","2023-04-17 06:00:00.629","mn-07-134449","Live","134449","2008 BROADWAY","New York","NY","10023","Manhattan","40.775532","-73.981973","WEST 68 STREET","WEST 69 STREET","NE","107","6","1015300","Lincoln Square","1011407502","1070362","2018-02-26 19:00:00.000","2018-06-04 20:00:00.000","up","2023-04-17 06:00:00.629","up","2023-04-17 06:00:00.629","up","2023-04-17 06:00:00.629","
,  
(40.775532, -73.981973)"
"2023-04-17.06:00:00.629.mn-07-134429","2023-04-17 06:00:00.629","mn-07-134429","Live","134429","2017 BROADWAY","New York","NY","10023","Manhattan","40.77623753","-73.98233804","WEST 69 STREET","WEST 68 STREET","SW","107","6","1015300","Lincoln Square","1011407501","1028950","2018-03-13 20:00:00.000","2018-05-08 20:00:00.000","up","2023-04-17 06:00:00.629","up","2023-04-17 06:00:00.629","up","2023-04-17 06:00:00.629","
,  
(40.77623753, -73.98233804)"
"2023-04-17.06:00:00.629.mn-07-134423","2023-04-17 06:00:00.629","mn-07-134423","Live","134423","2737 BROADWAY","New York","NY","10025","Manhattan","40.80047593","-73.96818631","WEST 104 STREET","WEST 105 STREET","SW","107","6","1019100","Upper West Side","1018760058","1056602","2017-08-24 20:00:00.000","2017-10-05 20:00:00.000","up","2023-04-17 06:00:00.629","up","2023-04-17 06:00:00.629","up","2023-04-17 06:00:00.629","
,  
(40.80047593, -73.96818631)"
"2023-04-17.06:00:00.629.mn-07-134421","2023-04-17 06:00:00.629","mn-07-134421","Live","134421","2697 BROADWAY","New York","NY","10025","Manhattan","40.79904235","-73.96880907","WEST 103 STREET","WEST 102 STREET","SW","107","6","1019100","Upper West Side","1018740052","1056548","2017-09-09 20:00:00.000","2017-11-02 20:00:00.000","up","2023-04-17 06:00:00.629","up","2023-04-17 06:00:00.629","up","2023-04-17 06:00:00.629","
,  
(40.79904235, -73.96880907)"
"2023-04-17.06:00:00.629.mn-07-134388","2023-04-17 06:00:00.629","mn-07-134388","Live","134388","2780 BROADWAY","New York","NY","10025","Manhattan","40.802298","-73.967585","WEST 107 STREET","WEST 108 STREET","NE","107","7","1019500","Morningside Heights","1018790001","1056647","2017-05-08 20:00:00.000","2017-10-15 20:00:00.000","up","2023-04-17 06:00:00.629","up","2023-04-17 06:00:00.629","up","2023-04-17 06:00:00.629","
,  
(40.802298, -73.967585)"
"2023-04-17.06:00:00.629.mn-07-134385","2023-04-17 06:00:00.629","mn-07-134385","Live","134385","2828 BROADWAY","New York","NY","10025","Manhattan","40.80386123","-73.96670754","WEST 110 STREET","WEST 109 STREET","SE","107","7","1019500","Morningside Heights","1018810003","1086018","2017-06-26 20:00:00.000","2017-10-11 20:00:00.000","up","2023-04-17 06:00:00.629","up","2023-04-17 06:00:00.629","down","2023-04-17 06:00:00.629","
,  
(40.80386123, -73.96670754)"
"2023-04-17.06:00:00.629.mn-07-134372","2023-04-17 06:00:00.629","mn-07-134372","Live","134372","2721 BROADWAY","New York","NY","10025","Manhattan","40.80009304","-73.9682952","WEST 104 STREET","WEST 105 STREET","MIDBLOCK","107","6","1019100","Upper West Side","1018760007","1056583","2017-12-05 19:00:00.000","2018-09-18 20:00:00.000","up","2023-04-17 06:00:00.629","up","2023-04-17 06:00:00.629","up","2023-04-17 06:00:00.629","
,  
(40.80009304, -73.9682952)"
"2023-04-17.06:00:00.629.mn-07-134318","2023-04-17 06:00:00.629","mn-07-134318","Live","134318","2373 BROADWAY","New York","NY","10024","Manhattan","40.7887051","-73.97641054","WEST 86 STREET","WEST 87 STREET","NW","107","6","1017500","Upper West Side","1012347501","1076251","2017-09-09 20:00:00.000","2017-11-14 19:00:00.000","up","2023-04-17 06:00:00.629","up","2023-04-17 06:00:00.629","up","2023-04-17 06:00:00.629","
,  
(40.7887051, -73.97641054)"
"2023-04-17.06:00:00.629.mn-07-134281","2023-04-17 06:00:00.629","mn-07-134281","Live","134281","410 COLUMBUS AVENUE","New York","NY","10024","Manhattan","40.78253997","-73.97518371","WEST 80 STREET","WEST 79 STREET","SW","107","6","1016500","Upper West Side","1012107504","1031764","2018-03-13 20:00:00.000","2018-04-19 20:00:00.000","up","2023-04-17 06:00:00.629","up","2023-04-17 06:00:00.629","up","2023-04-17 06:00:00.629","
,  
(40.78253997, -73.97518371)"
"2023-04-17.06:00:00.629.mn-07-134275","2023-04-17 06:00:00.629","mn-07-134275","Live","134275","124 WEST 67 STREET","New York","NY","10023","Manhattan","40.77475903","-73.98251236","BROADWAY","AMSTERDAM AVENUE","SW","107","6","1015300","Lincoln Square","1011387502","1028839","2016-04-15 20:00:00.000","2016-07-18 20:00:00.000","up","2023-04-17 06:00:00.629","up","2023-04-17 06:00:00.629","up","2023-04-17 06:00:00.629","
,  
(40.77475903, -73.98251236)"
"2023-04-17.06:00:00.629.mn-07-134274","2023-04-17 06:00:00.629","mn-07-134274","Live","134274","1967 BROADWAY","New York","NY","10023","Manhattan","40.77464584","-73.98239982","WEST 67 STREET","WEST 66 STREET","SW","107","6","1015300","Lincoln Square","1011387502","1028839","2016-04-15 20:00:00.000","2016-07-18 20:00:00.000","up","2023-04-17 06:00:00.629","up","2023-04-17 06:00:00.629","up","2023-04-17 06:00:00.629","
,  
(40.77464584, -73.98239982)"
"2023-04-17.06:00:00.629.mn-07-134272","2023-04-17 06:00:00.629","mn-07-134272","Live","134272","472 COLUMBUS AVENUE","New York","NY","10024","Manhattan","40.78442334","-73.97381614","WEST 83 STREET","WEST 82 STREET","NW","107","6","1016900","Upper West Side","1012130034","1032072","2018-02-13 19:00:00.000","2018-04-29 20:00:00.000","up","2023-04-17 06:00:00.629","up","2023-04-17 06:00:00.629","up","2023-04-17 06:00:00.629","
,  
(40.78442334, -73.97381614)"
"2023-04-17.06:00:00.629.mn-07-134114","2023-04-17 06:00:00.629","mn-07-134114","Live","134114","77 WEST 85 STREET","New York","NY","10024","Manhattan","40.78577388","-73.97246279","COLUMBUS AVENUE","CENTRAL PARK WEST","NE","107","6","1016900","Upper West Side","1011990001","1031349","2018-03-13 20:00:00.000","2018-04-29 20:00:00.000","up","2023-04-17 06:00:00.629","up","2023-04-17 06:00:00.629","up","2023-04-17 06:00:00.629","
,  
(40.78577388, -73.97246279)"
"2023-04-17.06:00:00.629.mn-07-134112","2023-04-17 06:00:00.629","mn-07-134112","Live","134112","2736 BROADWAY","New York","NY","10025","Manhattan","40.80030025","-73.96783287","WEST 105 STREET","WEST 104 STREET","SE","107","7","1019100","Upper West Side","1018760046","1056600","2017-08-24 20:00:00.000","2017-10-02 20:00:00.000","up","2023-04-17 06:00:00.629","up","2023-04-17 06:00:00.629","up","2023-04-17 06:00:00.629","
,  
(40.80030025, -73.96783287)"
"2023-04-17.06:00:00.629.mn-07-134106","2023-04-17 06:00:00.629","mn-07-134106","Live","134106","2681 BROADWAY","New York","NY","10025","Manhattan","40.79865","-73.969093","WEST 102 STREET","WEST 103 STREET","NW","107","6","1019100","Upper West Side","1018747501","1056558","2017-06-19 20:00:00.000","2017-07-19 20:00:00.000","up","2023-04-17 06:00:00.629","up","2023-04-17 06:00:00.629","up","2023-04-17 06:00:00.629","
,  
(40.79865, -73.969093)"
"2023-04-17.06:00:00.629.mn-07-134073","2023-04-17 06:00:00.629","mn-07-134073","Live","134073","2756 BROADWAY","New York","NY","10025","Manhattan","40.801084","-73.967707","WEST 106 STREET","WEST 105 STREET","SE","107","7","1019100","Upper West Side","1018770051","1056626","2017-09-15 20:00:00.000","2017-10-26 20:00:00.000","up","2023-04-17 06:00:00.629","up","2023-04-17 06:00:00.629","up","2023-04-17 06:00:00.629","
,  
(40.801084, -73.967707)"
"2023-04-17.06:00:00.629.mn-07-134069","2023-04-17 06:00:00.629","mn-07-134069","Live","134069","2794 BROADWAY","New York","NY","10025","Manhattan","40.802736","-73.967461","WEST 108 STREET","WEST 107 STREET","SE","107","7","1019500","Morningside Heights","1018790061","1056672","2017-07-27 20:00:00.000","2017-10-11 20:00:00.000","up","2023-04-17 06:00:00.629","up","2023-04-17 06:00:00.629","up","2023-04-17 06:00:00.629","
,  
(40.802736, -73.967461)"
"2023-04-17.06:00:00.629.mn-07-133810","2023-04-17 06:00:00.629","mn-07-133810","Live","133810","2321 BROADWAY","New York","NY","10024","Manhattan","40.78724687","-73.97764565","WEST 84 STREET","WEST 85 STREET","NW","107","6","1017100","Upper West Side","1012327501","1033104","2016-11-01 20:00:00.000","2016-12-13 19:00:00.000","up","2023-04-17 06:00:00.629","up","2023-04-17 06:00:00.629","up","2023-04-17 06:00:00.629","
,  
(40.78724687, -73.97764565)"
"2023-04-17.06:00:00.629.mn-07-133679","2023-04-17 06:00:00.629","mn-07-133679","Live","133679","638 COLUMBUS AVENUE","New York","NY","10024","Manhattan","40.78962178","-73.97002379","WEST 91 STREET","WEST 90 STREET","SW","107","6","1017700","Upper West Side","1012210029","1083226","2018-04-29 20:00:00.000","2020-10-01 20:00:00.000","up","2023-04-17 06:00:00.629","up","2023-04-17 06:00:00.629","up","2023-04-17 06:00:00.629","
,  
(40.78962178, -73.97002379)"
"2023-04-17.06:00:00.629.mn-07-133671","2023-04-17 06:00:00.629","mn-07-133671","Live","133671","842 AMSTERDAM AVENUE","New York","NY","10025","Manhattan","40.797391","-73.96807","WEST 99 STREET","WEST 100 STREET","NW","107","7","1018700","Upper West Side","1018730029","1056508","2017-06-29 20:00:00.000","2017-08-08 20:00:00.000","up","2023-04-17 06:00:00.629","up","2023-04-17 06:00:00.629","up","2023-04-17 06:00:00.629","
,  
(40.797391, -73.96807)"
"2023-04-17.06:00:00.629.mn-07-133668","2023-04-17 06:00:00.629","mn-07-133668","Live","133668","868 AMSTERDAM AVENUE","New York","NY","10025","Manhattan","40.79802733","-73.96760332","WEST 102 STREET","WEST 103 STREET","NW","107","7","1019100","Upper West Side","1018740029","1079429","2017-12-05 19:00:00.000","2018-04-10 20:00:00.000","up","2023-04-17 06:00:00.629","up","2023-04-17 06:00:00.629","up","2023-04-17 06:00:00.629","
,  
(40.79802733, -73.96760332)"
"2023-04-17.06:00:00.629.mn-07-133652","2023-04-17 06:00:00.629","mn-07-133652","Live","133652","2061 BROADWAY","New York","NY","10023","Manhattan","40.77814804","-73.98225464","WEST 71 STREET","WEST 72 STREET","NW","107","6","1015900","Lincoln Square","1011630030","1030418","2017-06-29 20:00:00.000","2017-08-02 20:00:00.000","up","2023-04-17 06:00:00.629","up","2023-04-17 06:00:00.629","up","2023-04-17 06:00:00.629","
,  
(40.77814804, -73.98225464)"
"2023-04-17.06:00:00.629.mn-07-133639","2023-04-17 06:00:00.629","mn-07-133639","Live","133639","2600 BROADWAY","New York","NY","10025","Manhattan","40.79599586","-73.97059943","WEST 98 STREET","WEST 99 STREET","NE","107","7","1018700","Upper West Side","1018707502","1082691","2018-03-13 20:00:00.000","2018-04-19 20:00:00.000","up","2023-04-17 06:00:00.629","up","2023-04-17 06:00:00.629","up","2023-04-17 06:00:00.629","
,  
(40.79599586, -73.97059943)"
"2023-04-17.06:00:00.629.mn-07-133638","2023-04-17 06:00:00.629","mn-07-133638","Live","133638","2601 BROADWAY","New York","NY","10025","Manhattan","40.796138","-73.970931","WEST 98 STREET","WEST 99 STREET","NW","107","6","1018700","Upper West Side","1018707501","1056414","2017-05-08 20:00:00.000","2017-06-28 20:00:00.000","up","2023-04-17 06:00:00.629","up","2023-04-17 06:00:00.629","up","2023-04-17 06:00:00.629","
,  
(40.796138, -73.970931)"
"2023-04-17.06:00:00.629.mn-07-133637","2023-04-17 06:00:00.629","mn-07-133637","Live","133637","2641 BROADWAY","New York","NY","10025","Manhattan","40.797394","-73.970011","WEST 100 STREET","WEST 101 STREET","NW","107","6","1018700","Upper West Side","1018720010","1056479","2018-02-23 19:00:00.000","2020-11-23 19:00:00.000","up","2023-04-17 06:00:00.629","up","2023-04-17 06:00:00.629","up","2023-04-17 06:00:00.629","
,  
(40.797394, -73.970011)"
"2023-04-17.06:00:00.629.mn-07-133636","2023-04-17 06:00:00.629","mn-07-133636","Live","133636","2565 BROADWAY","New York","NY","10025","Manhattan","40.79489566","-73.97185626","WEST 96 STREET","WEST 97 STREET","NW","107","6","1018300","Upper West Side","1018687501","1056068","2017-06-18 20:00:00.000","2017-07-19 20:00:00.000","up","2023-04-17 06:00:00.629","up","2023-04-17 06:00:00.629","up","2023-04-17 06:00:00.629","
,  
(40.79489566, -73.97185626)"
"2023-04-17.06:00:00.629.mn-07-133635","2023-04-17 06:00:00.629","mn-07-133635","Live","133635","2495 BROADWAY","New York","NY","10025","Manhattan","40.79269555","-73.97343761","WEST 93 STREET","WEST 92 STREET","SW","107","6","1017900","Upper West Side","1012400052","1087656","2017-11-21 19:00:00.000","2018-03-14 20:00:00.000","up","2023-04-17 06:00:00.629","up","2023-04-17 06:00:00.629","up","2023-04-17 06:00:00.629","
,  
(40.79269555, -73.97343761)"
"2023-04-17.06:00:00.629.mn-07-133634","2023-04-17 06:00:00.629","mn-07-133634","Live","133634","2482 BROADWAY","New York","NY","10025","Manhattan","40.792132","-73.973409","WEST 92 STREET","WEST 93 STREET","NE","107","6","1017900","Upper West Side","1012400024","1033612","2018-04-09 20:00:00.000","2018-05-30 20:00:00.000","up","2023-04-17 06:00:00.629","up","2023-04-17 06:00:00.629","up","2023-04-17 06:00:00.629","
,  
(40.792132, -73.973409)"
"2023-04-17.06:00:00.629.mn-07-133633","2023-04-17 06:00:00.629","mn-07-133633","Live","133633","2420 BROADWAY","New York","NY","10024","Manhattan","40.790235","-73.974793","WEST 89 STREET","WEST 90 STREET","NE","107","6","1017500","Upper West Side","1012370017","1033308","2017-09-09 20:00:00.000","2017-10-24 20:00:00.000","up","2023-04-17 06:00:00.629","up","2023-04-17 06:00:00.629","up","2023-04-17 06:00:00.629","
,  
(40.790235, -73.974793)"
"2023-04-17.06:00:00.629.mn-07-133632","2023-04-17 06:00:00.629","mn-07-133632","Live","133632","2430 BROADWAY","New York","NY","10024","Manhattan","40.79069","-73.974462","WEST 90 STREET","WEST 89 STREET","SE","107","6","1017500","Upper West Side","1012370017","1033308","2018-02-03 19:00:00.000","2018-04-19 20:00:00.000","up","2023-04-17 06:00:00.629","up","2023-04-17 06:00:00.629","up","2023-04-17 06:00:00.629","
,  
(40.79069, -73.974462)"
"2023-04-17.06:00:00.629.mn-07-133629","2023-04-17 06:00:00.629","mn-07-133629","Live","133629","2396 BROADWAY","New York","NY","10024","Manhattan","40.789424","-73.975391","WEST 87 STREET","WEST 88 STREET","SE","107","6","1017500","Upper West Side","1012350042","1080398","2017-11-21 19:00:00.000","2018-04-10 20:00:00.000","up","2023-04-17 06:00:00.629","up","2023-04-17 06:00:00.629","up","2023-04-17 06:00:00.629","
,  
(40.789424, -73.975391)"
"2023-04-17.06:00:00.629.mn-07-133628","2023-04-17 06:00:00.629","mn-07-133628","Live","133628","2618 BROADWAY","New York","NY","10025","Manhattan","40.79642525","-73.97027901","WEST 99 STREET","WEST 98 STREET","SE","107","7","1018700","Upper West Side","1018700043","1056408","2017-07-06 20:00:00.000","2017-08-17 20:00:00.000","up","2023-04-17 06:00:00.629","up","2023-04-17 06:00:00.629","up","2023-04-17 06:00:00.629","
,  
(40.79642525, -73.97027901)"
"2023-04-17.06:00:00.629.mn-07-133626","2023-04-17 06:00:00.629","mn-07-133626","Live","133626","2640 BROADWAY","New York","NY","10025","Manhattan","40.79728379","-73.96965239","WEST 100 STREET","WEST 101 STREET","NE","107","7","1018700","Upper West Side","1018720019","1056481","2017-10-14 20:00:00.000","2018-03-13 20:00:00.000","up","2023-04-17 06:00:00.629","up","2023-04-17 06:00:00.629","up","2023-04-17 06:00:00.629","
,  
(40.79728379, -73.96965239)"
"2023-04-17.06:00:00.629.mn-07-133625","2023-04-17 06:00:00.629","mn-07-133625","Live","133625","2498 BROADWAY","New York","NY","10025","Manhattan","40.79253447","-73.97312473","WEST 93 STREET","WEST 92 STREET","SE","107","6","1017900","Upper West Side","1012407502","1033616","2017-08-12 20:00:00.000","2017-09-20 20:00:00.000","up","2023-04-17 06:00:00.629","up","2023-04-17 06:00:00.629","up","2023-04-17 06:00:00.629","
,  
(40.79253447, -73.97312473)"
"2023-04-17.06:00:00.629.mn-07-133624","2023-04-17 06:00:00.629","mn-07-133624","Live","133624","2518 BROADWAY","New York","NY","10025","Manhattan","40.79318087","-73.97264858","WEST 94 STREET","WEST 93 STREET","SE","107","6","1017900","Upper West Side","1012410046","1033652","2017-06-26 20:00:00.000","2017-08-06 20:00:00.000","up","2023-04-17 06:00:00.629","up","2023-04-17 06:00:00.629","up","2023-04-17 06:00:00.629","
,  
(40.79318087, -73.97264858)"
"2023-04-17.06:00:00.629.mn-07-133623","2023-04-17 06:00:00.629","mn-07-133623","Live","133623","230 WEST 79 STREET","New York","NY","10024","Manhattan","40.78364875","-73.97975218","BROADWAY","AMSTERDAM AVENUE","SE","107","6","1016700","Upper West Side","1011700012","1079387","2017-08-18 20:00:00.000","2018-04-01 20:00:00.000","up","2023-04-17 06:00:00.629","up","2023-04-17 06:00:00.629","up","2023-04-17 06:00:00.629","
,  
(40.78364875, -73.97975218)"
"2023-04-17.06:00:00.629.mn-07-133620","2023-04-17 06:00:00.629","mn-07-133620","Live","133620","2659 BROADWAY","New York","NY","10025","Manhattan","40.798018","-73.969557","WEST 101 STREET","WEST 102 STREET","NW","107","6","1018700","Upper West Side","1018730010","1056504","2017-09-09 20:00:00.000","2018-01-02 19:00:00.000","up","2023-04-17 06:00:00.629","up","2023-04-17 06:00:00.629","up","2023-04-17 06:00:00.629","
,  
(40.798018, -73.969557)"
"2023-04-17.06:00:00.629.mn-07-133518","2023-04-17 06:00:00.629","mn-07-133518","Live","133518","10 WEST 61 STREET","New York","NY","10023","Manhattan","40.76983868","-73.98250198","BROADWAY","COLUMBUS AVENUE","SW","107","3","1014500","Lincoln Square","1011130047","1027193","2016-04-29 20:00:00.000","2016-09-29 20:00:00.000","up","2023-04-17 06:00:00.629","up","2023-04-17 06:00:00.629","up","2023-04-17 06:00:00.629","
,  
(40.76983868, -73.98250198)"
"2023-04-17.06:00:00.629.mn-07-133501","2023-04-17 06:00:00.629","mn-07-133501","Live","133501","1860 BROADWAY","New York","NY","10023","Manhattan","40.76981619","-73.98192926","WEST 61 STREET","WEST 62 STREET","NE","107","3","1014500","Lincoln Square","1011147503","1087510","2016-04-29 20:00:00.000","2016-09-29 20:00:00.000","up","2023-04-17 06:00:00.629","up","2023-04-17 06:00:00.629","up","2023-04-17 06:00:00.629","
,  
(40.76981619, -73.98192926)"
"2023-04-17.06:00:00.629.mn-07-133488","2023-04-17 06:00:00.629","mn-07-133488","Live","133488","121 WEST 67 STREET","New York","NY","10023","Manhattan","40.774894","-73.982571","BROADWAY","AMSTERDAM AVENUE","NW","107","6","1015300","Lincoln Square","1011390014","1028850","2016-04-15 20:00:00.000","2016-07-18 20:00:00.000","up","2023-04-17 06:00:00.629","up","2023-04-17 06:00:00.629","up","2023-04-17 06:00:00.629","
,  
(40.774894, -73.982571)"
"2023-04-17.06:00:00.629.mn-07-133487","2023-04-17 06:00:00.629","mn-07-133487","Live","133487","153 WEST 69 STREET","New York","NY","10023","Manhattan","40.77647319","-73.98242959","BROADWAY","AMSTERDAM AVENUE","NW","107","6","1015300","Lincoln Square","1011410013","1029632","2016-04-25 20:00:00.000","2016-07-18 20:00:00.000","up","2023-04-17 06:00:00.629","up","2023-04-17 06:00:00.629","up","2023-04-17 06:00:00.629","
,  
(40.77647319, -73.98242959)"
"2023-04-17.06:00:00.629.mn-07-133415","2023-04-17 06:00:00.629","mn-07-133415","Live","133415","2298 BROADWAY","New York","NY","10024","Manhattan","40.78622273","-73.97799347","WEST 83 STREET","WEST 82 STREET","SE","107","6","1017100","Upper West Side","1012300043","1032769","2016-04-05 20:00:00.000","2016-04-26 20:00:00.000","up","2023-04-17 06:00:00.629","up","2023-04-17 06:00:00.629","up","2023-04-17 06:00:00.629","
,  
(40.78622273, -73.97799347)"
"2023-04-17.06:00:00.629.mn-07-133413","2023-04-17 06:00:00.629","mn-07-133413","Live","133413","2096 BROADWAY","New York","NY","10023","Manhattan","40.778381","-73.981665","WEST 72 STREET","WEST 71 STREET","SE","107","6","1015700","Lincoln Square","1011430064","1029904","2017-01-26 19:00:00.000","2017-02-26 19:00:00.000","up","2023-04-17 06:00:00.629","up","2023-04-17 06:00:00.629","up","2023-04-17 06:00:00.629","
,  
(40.778381, -73.981665)"
"2023-04-17.06:00:00.629.mn-07-133410","2023-04-17 06:00:00.629","mn-07-133410","Live","133410","2095 BROADWAY","New York","NY","10023","Manhattan","40.77933083","-73.98198995","WEST 73 STREET","WEST 72 STREET","SW","107","6","1015900","Lincoln Square","1011640037","1030519","2016-03-28 20:00:00.000","2016-04-26 20:00:00.000","up","2023-04-17 06:00:00.629","up","2023-04-17 06:00:00.629","up","2023-04-17 06:00:00.629","
,  
(40.77933083, -73.98198995)"
"2023-04-17.06:00:00.629.mn-07-133408","2023-04-17 06:00:00.629","mn-07-133408","Live","133408","2120 BROADWAY","New York","NY","10023","Manhattan","40.78032124","-73.98131051","WEST 74 STREET","WEST 75 STREET","NE","107","6","1016300","Upper West Side","1011667501","1030741","2016-05-04 20:00:00.000","2016-05-25 20:00:00.000","up","2023-04-17 06:00:00.629","up","2023-04-17 06:00:00.629","up","2023-04-17 06:00:00.629","
,  
(40.78032124, -73.98131051)"
"2023-04-17.06:00:00.629.mn-07-133406","2023-04-17 06:00:00.629","mn-07-133406","Live","133406","2130 BROADWAY","New York","NY","10023","Manhattan","40.78082575","-73.98117276","WEST 75 STREET","WEST 74 STREET","SE","107","6","1016300","Upper West Side","1011660035","1030727","2016-04-21 20:00:00.000","2016-05-11 20:00:00.000","up","2023-04-17 06:00:00.629","up","2023-04-17 06:00:00.629","up","2023-04-17 06:00:00.629","
,  
(40.78082575, -73.98117276)"
