"borough","geographical","admin_district","ats_code","location_name","grade_level","building_code","building_name","address","building_ownership","room_no","area","function","is_school_co_located","inside_v_outside","is_the_space_shared","space_used_for_any"
"M","5","5","05M046","P.S. 046 Arthur Tappan","Elementary","M046","P.S. 46 - Manhattan","2987 Frederick Douglass Boulevard","DOE Owned","Outdoor Yard 1","1452","Outdoor Yard","false","Outdoor","false","false"
"M","5","5","05M046","P.S. 046 Arthur Tappan","Elementary","M846","P.S. 46 Minischool - Manhattan","2987 Frederick Douglas Blvd","DOE Owned","Outdoor Yard 1","13972","Outdoor Yard","false","Outdoor","false","false"
"M","5","5","05M092","P.S. 092 Mary McLeod Bethune","Elementary","M092","P.S. 92 - Manhattan","222 West 134 Street","DOE Owned","GYM","4032","Gymnasium","true","Inside","true","false"
"M","5","5","05M092","P.S. 092 Mary McLeod Bethune","Elementary","M092","P.S. 92 - Manhattan","222 West 134 Street","DOE Owned","Outdoor Yard 1","14008","Outdoor Yard","true","Outdoor","true","false"
"M","5","5","05M123","P.S. 123 Mahalia Jackson","K-8","M123","P.S. 123 - Manhattan","301 West 140 Street","DOE Owned","GYM","4144","Gymnasium","true","Inside","true","false"
"M","5","5","05M123","P.S. 123 Mahalia Jackson","K-8","M123","P.S. 123 - Manhattan","301 West 140 Street","DOE Owned","Outdoor Yard 1","14301","Outdoor Yard","true","Outdoor","true","false"
"M","5","5","05M125","P.S. 125 Ralph Bunche","Elementary","M125","P.S. 125 - Manhattan","425 West 123 Street","DOE Owned","E.GYM","3825","Gymnasium","true","Inside","true","false"
"M","5","5","05M125","P.S. 125 Ralph Bunche","Elementary","M125","P.S. 125 - Manhattan","425 West 123 Street","DOE Owned","POOL","3720","Swimming Pool","true","Inside","true","false"
"M","5","5","05M125","P.S. 125 Ralph Bunche","Elementary","M125","P.S. 125 - Manhattan","425 West 123 Street","DOE Owned","W.GYM","3825","Gymnasium","true","Inside","true","false"
"M","5","5","05M129","P.S. 129 John H. Finley","K-8","M129","P.S. 129 - Manhattan","425 West 130 Street","DOE Owned","GYM","4032","Gymnasium","false","Inside","false","false"
"M","5","5","05M129","P.S. 129 John H. Finley","K-8","M129","P.S. 129 - Manhattan","425 West 130 Street","DOE Owned","Outdoor Yard 1","6728","Outdoor Yard","false","Outdoor","false","false"
"M","5","5","05M133","P.S. 133 Fred R Moore","Elementary","M133","P.S. 133 - Manhattan","2121 5 Avenue","DOE Owned","241","693","Dance Room","false","Inside","false","false"
"M","5","5","05M133","P.S. 133 Fred R Moore","Elementary","M133","P.S. 133 - Manhattan","2121 5 Avenue","DOE Owned","GYM","3600","Gymnasium","false","Inside","false","false"
"M","5","5","05M133","P.S. 133 Fred R Moore","Elementary","M133","P.S. 133 - Manhattan","2121 5 Avenue","DOE Owned","Outdoor Yard 1","4968","Outdoor Yard","false","Outdoor","false","false"
"M","5","5","05M148","Eagle Academy for Young Men of Harlem","Secondary School","M136","I.S. 136 - Manhattan","6 Edgecombe Avenue","DOE Owned","GYM3FL","4505","Gymnasium","true","Inside","true","false"
"M","5","5","05M148","Eagle Academy for Young Men of Harlem","Secondary School","M136","I.S. 136 - Manhattan","6 Edgecombe Avenue","DOE Owned","GYM5FL","3021","Gymnasium","true","Inside","true","false"
"M","5","5","05M154","P.S. 154 Harriet Tubman","Elementary","M154","P.S. 154 - Manhattan","250 West 127 Street","DOE Owned","223","378","Auxiliary Exercise Room","true","Inside","true","false"
"M","5","5","05M154","P.S. 154 Harriet Tubman","Elementary","M154","P.S. 154 - Manhattan","250 West 127 Street","DOE Owned","GYM","4730","Gymnasium","true","Inside","true","false"
"M","5","5","05M154","P.S. 154 Harriet Tubman","Elementary","M154","P.S. 154 - Manhattan","250 West 127 Street","DOE Owned","Outdoor Yard 1","29634","Outdoor Yard","true","Outdoor","true","false"
"M","5","5","05M157","The Urban Assembly School for Global Commerce","High school","M501","Arthur Schomburg Hs (Is 201) - M","2005 Madison Avenue","DOE Owned","B13","861","Dance Room","true","Inside","true","false"
"M","5","5","05M157","The Urban Assembly School for Global Commerce","High school","M501","Arthur Schomburg Hs (Is 201) - M","2005 Madison Avenue","DOE Owned","B38","1056","Gymnasium/Auditorium","true","Inside","true","true"
"M","5","5","05M157","The Urban Assembly School for Global Commerce","High school","M501","Arthur Schomburg Hs (Is 201) - M","2005 Madison Avenue","DOE Owned","B45","729","Dance Room","true","Inside","true","false"
"M","5","5","05M157","The Urban Assembly School for Global Commerce","High school","M501","Arthur Schomburg Hs (Is 201) - M","2005 Madison Avenue","DOE Owned","GYM2FL","6500","Gymnasium","true","Inside","true","false"
"M","5","5","05M161","P.S. 161 Pedro Albizu Campos","K-8","M161","P.S. 161 - Manhattan","499 West 133 Street","DOE Owned","GYM","3685","Gymnasium","false","Inside","false","false"
"M","5","5","05M161","P.S. 161 Pedro Albizu Campos","K-8","M161","P.S. 161 - Manhattan","499 West 133 Street","DOE Owned","Outdoor Yard 1","28118","Outdoor Yard","false","Outdoor","false","false"
"M","5","5","05M175","P.S. 175 Henry H Garnet","Elementary","M175","P.S. 175 - Manhattan","175 West 134 Street","DOE Owned","GYM.","3740","Gymnasium","true","Inside","true","false"
"M","5","5","05M175","P.S. 175 Henry H Garnet","Elementary","M175","P.S. 175 - Manhattan","175 West 134 Street","DOE Owned","Outdoor Yard 1","18500","Outdoor Yard","true","Outdoor","true","false"
"M","5","5","05M194","P.S. 194 Countee Cullen","Elementary","M194","P.S. 194 - Manhattan","244 West 144 Street","DOE Owned","GYM","4176","Gymnasium","true","Inside","true","false"
"M","5","5","05M194","P.S. 194 Countee Cullen","Elementary","M194","P.S. 194 - Manhattan","244 West 144 Street","DOE Owned","Outdoor Yard 1","14446","Outdoor Yard","true","Outdoor","true","false"
"M","5","5","05M197","P.S. 197 John B. Russwurm","Elementary","M197","P.S. 197 - Manhattan","2230 5 Avenue","DOE Owned","GYM","3942","Gymnasium","true","Inside","true","false"
"M","5","5","05M197","P.S. 197 John B. Russwurm","Elementary","M197","P.S. 197 - Manhattan","2230 5 Avenue","DOE Owned","Outdoor Yard 1","4515","Outdoor Yard","true","Outdoor","true","false"
"M","5","5","05M200","P.S. 200- The James Mccune Smith School","Elementary","M010","P.S. 200 (Tandem M010) - Manhattan","2589 7 Avenue","DOE Owned","GYM","2535","Gymnasium","true","Inside","true","false"
"M","5","5","05M285","Harlem Renaissance High School","High school","M911","Harlem Renaissance Hs (Old M24)-M","22 East 128 Street","DOE Owned","503/505","1188","Gymnasium","true","Inside","true","false"
"M","5","5","05M286","Urban Assembly Academy for Future Leaders","Junior High-Intermediate-Middle","M043","I.S. 172 (Old 43) - Manhattan","509 West 129 Street","DOE Owned","343","4275","Gymnasium","true","Inside","true","false"
"M","5","5","05M286","Urban Assembly Academy for Future Leaders","Junior High-Intermediate-Middle","M043","I.S. 172 (Old 43) - Manhattan","509 West 129 Street","DOE Owned","443","4161","Gymnasium","true","Inside","true","false"
"M","5","5","05M286","Urban Assembly Academy for Future Leaders","Junior High-Intermediate-Middle","M043","I.S. 172 (Old 43) - Manhattan","509 West 129 Street","DOE Owned","B12","1080","Dance Room","true","Inside","true","false"
"M","5","5","05M286","Urban Assembly Academy for Future Leaders","Junior High-Intermediate-Middle","M043","I.S. 172 (Old 43) - Manhattan","509 West 129 Street","DOE Owned","Outdoor Yard 1","9540","Outdoor Yard","true","Outdoor","true","false"
"M","5","5","05M302","KAPPA IV","Junior High-Intermediate-Middle","M136","I.S. 136 - Manhattan","6 Edgecombe Avenue","DOE Owned","GYM3FL","4505","Gymnasium","true","Inside","true","false"
"M","5","5","05M302","KAPPA IV","Junior High-Intermediate-Middle","M136","I.S. 136 - Manhattan","6 Edgecombe Avenue","DOE Owned","GYM5FL","3021","Gymnasium","true","Inside","true","false"
"M","5","5","05M304","Mott Hall High School","High school","M136","I.S. 136 - Manhattan","6 Edgecombe Avenue","DOE Owned","GYM3FL","4505","Gymnasium","true","Inside","true","false"
"M","5","5","05M304","Mott Hall High School","High school","M136","I.S. 136 - Manhattan","6 Edgecombe Avenue","DOE Owned","GYM5FL","3021","Gymnasium","true","Inside","true","false"
"M","5","5","05M362","Columbia Secondary School","Junior High-Intermediate-Middle","M125","P.S. 125 - Manhattan","425 West 123 Street","DOE Owned","E.GYM","3825","Gymnasium","true","Inside","true","false"
"M","5","5","05M362","Columbia Secondary School","Junior High-Intermediate-Middle","M125","P.S. 125 - Manhattan","425 West 123 Street","DOE Owned","POOL","3720","Swimming Pool","true","Inside","true","false"
"M","5","5","05M362","Columbia Secondary School","Junior High-Intermediate-Middle","M125","P.S. 125 - Manhattan","425 West 123 Street","DOE Owned","W.GYM","3825","Gymnasium","true","Inside","true","false"
"M","5","5","05M367","Academy for Social Action","Secondary School","M043","I.S. 172 (Old 43) - Manhattan","509 West 129 Street","DOE Owned","343","4275","Gymnasium","true","Inside","true","false"
"M","5","5","05M367","Academy for Social Action","Secondary School","M043","I.S. 172 (Old 43) - Manhattan","509 West 129 Street","DOE Owned","443","4161","Gymnasium","true","Inside","true","false"
"M","5","5","05M367","Academy for Social Action","Secondary School","M043","I.S. 172 (Old 43) - Manhattan","509 West 129 Street","DOE Owned","B12","1080","Dance Room","true","Inside","true","false"
"M","5","5","05M367","Academy for Social Action","Secondary School","M043","I.S. 172 (Old 43) - Manhattan","509 West 129 Street","DOE Owned","Outdoor Yard 1","9540","Outdoor Yard","true","Outdoor","true","false"
"M","5","5","05M369","Urban Assembly School for the Performing Arts","High school","M043","I.S. 172 (Old 43) - Manhattan","509 West 129 Street","DOE Owned","343","4275","Gymnasium","true","Inside","true","false"
"M","5","5","05M369","Urban Assembly School for the Performing Arts","High school","M043","I.S. 172 (Old 43) - Manhattan","509 West 129 Street","DOE Owned","443","4161","Gymnasium","true","Inside","true","false"
"M","5","5","05M369","Urban Assembly School for the Performing Arts","High school","M043","I.S. 172 (Old 43) - Manhattan","509 West 129 Street","DOE Owned","B12","1080","Dance Room","true","Inside","true","false"
"M","5","5","05M369","Urban Assembly School for the Performing Arts","High school","M043","I.S. 172 (Old 43) - Manhattan","509 West 129 Street","DOE Owned","Outdoor Yard 1","9540","Outdoor Yard","true","Outdoor","true","false"
"M","5","5","05M499","Frederick Douglass Academy","Secondary School","M010","I.S. 10 (Tandem M200) - Manhattan","2581 7Th Avenue","DOE Owned","102","1209","Weight Room","true","Inside","true","false"
"M","5","5","05M499","Frederick Douglass Academy","Secondary School","M010","I.S. 10 (Tandem M200) - Manhattan","2581 7Th Avenue","DOE Owned","110","1120","Auxiliary Exercise Room","true","Inside","true","false"
"M","5","5","05M499","Frederick Douglass Academy","Secondary School","M010","I.S. 10 (Tandem M200) - Manhattan","2581 7Th Avenue","DOE Owned","380/384","1500","Dance Room","true","Inside","true","false"
"M","5","5","05M499","Frederick Douglass Academy","Secondary School","M010","I.S. 10 (Tandem M200) - Manhattan","2581 7Th Avenue","DOE Owned","GYM","2535","Gymnasium","true","Inside","true","false"
"M","5","5","05M499","Frederick Douglass Academy","Secondary School","M010","I.S. 10 (Tandem M200) - Manhattan","2581 7Th Avenue","DOE Owned","Outdoor Yard 1","67000","Outdoor Yard","true","Outdoor","true","false"
"M","5","5","05M514","New Design Middle School","Junior High-Intermediate-Middle","M195","Terence D. Tolbert Education Complex - Manhattan","625 West 133 Street","DOE Owned","270","5400","Gymnasium","true","Inside","true","false"
"M","5","5","05M514","New Design Middle School","Junior High-Intermediate-Middle","M195","Terence D. Tolbert Education Complex - Manhattan","625 West 133 Street","DOE Owned","274","986","Dance Room","true","Inside","true","false"
"M","5","5","05M514","New Design Middle School","Junior High-Intermediate-Middle","M195","Terence D. Tolbert Education Complex - Manhattan","625 West 133 Street","DOE Owned","280","1170","Auxiliary Exercise Room","true","Inside","true","false"
"M","5","5","05M514","New Design Middle School","Junior High-Intermediate-Middle","M195","Terence D. Tolbert Education Complex - Manhattan","625 West 133 Street","DOE Owned","368","756","Auxiliary Exercise Room","true","Inside","true","false"
"M","5","5","05M514","New Design Middle School","Junior High-Intermediate-Middle","M195","Terence D. Tolbert Education Complex - Manhattan","625 West 133 Street","DOE Owned","Outdoor Yard 1","36326","Outdoor Yard","true","Outdoor","true","false"
"M","5","5","05M517","Teachers College Community School","Elementary","M916","Teachers College Community School - Manhattan","168 Morningside Avenue","Tax Levy Lease","105","4042","Gymnasium/Auditorium","false","Inside","false","true"
"M","5","5","05M670","Thurgood Marshall Academy for Learning and Social Change","Secondary School","M970","Thurgood Marshall Acad. - M","200-214 West 135Th Street","Tax Levy Lease","607","4590","Gymnasium","false","Inside","false","false"
"M","5","5","05M692","High School for Mathematics, Science and Engineering at City College","High school","M812","Hs For Math, Sci & Engineering-M","240 Convent Ave","Tax Levy Lease","108","726","Multi-Purpose Room","false","Inside","false","true"
"M","6","6","06M004","P.S. 004 Duke Ellington","Elementary","M004","P.S. 4 - Manhattan","500 West 160 Street","DOE Owned","122","2668","Gymnasium","false","Inside","false","false"
"M","6","6","06M004","P.S. 004 Duke Ellington","Elementary","M004","P.S. 4 - Manhattan","500 West 160 Street","DOE Owned","Outdoor Yard 1","6727","Outdoor Yard","false","Outdoor","false","false"
"M","6","6","06M004","P.S. 004 Duke Ellington","Elementary","M004","P.S. 4 - Manhattan","500 West 160 Street","DOE Owned","Outdoor Yard 2","6071","Outdoor Yard","false","Outdoor","false","false"
"M","6","6","06M005","P.S. 005 Ellen Lurie","Elementary","M005","P.S. 5 - Manhattan","3703 Tenth Avenue","DOE Owned","129","3306","Gymnasium","false","Inside","false","false"
"M","6","6","06M008","P.S. 008 Luis Belliard","Elementary","M008","P.S. 8 - Manhattan","465 West 167 Street","DOE Owned","121/GYM","2592","Gymnasium","false","Inside","false","false"
"M","6","6","06M018","P.S. 018 Park Terrace","K-8","M898","P.S. 18 - Manhattan","4124 9 Avenue","Tax Levy Lease","Outdoor Yard 1","7790","Outdoor Yard","false","Outdoor","false","false"
"M","6","6","06M018","P.S. 018 Park Terrace","K-8","M884","P.S. 18 Annex (Gym) - Manhattan","4130 9 Avenue","Tax Levy Lease","112","2112","Gymnasium","false","Inside","true","false"
"M","6","6","06M028","P.S. 028 Wright Brothers","Elementary","M028","P.S. 28 - Manhattan","475 West 155 Street","DOE Owned","145","3990","Gymnasium","false","Inside","false","false"
"M","6","6","06M028","P.S. 028 Wright Brothers","Elementary","M028","P.S. 28 - Manhattan","475 West 155 Street","DOE Owned","Outdoor Yard 1","8177","Outdoor Yard","false","Outdoor","false","false"
"M","6","6","06M048","P.S. 048 P.O. Michael J. Buczek","Elementary","M048","P.S. 48 - Manhattan","4360-78 Broadway","DOE Owned","200","550","Dance Room","true","Inside","true","false"
"M","6","6","06M048","P.S. 048 P.O. Michael J. Buczek","Elementary","M048","P.S. 48 - Manhattan","4360-78 Broadway","DOE Owned","219","2166","Gymnasium","true","Inside","true","false"
"M","6","6","06M048","P.S. 048 P.O. Michael J. Buczek","Elementary","M048","P.S. 48 - Manhattan","4360-78 Broadway","DOE Owned","Outdoor Yard 1","13821","Outdoor Yard","true","Outdoor","true","false"
"M","6","6","06M048","P.S. 048 P.O. Michael J. Buczek","Elementary","M048","P.S. 48 - Manhattan","4360-78 Broadway","DOE Owned","Outdoor Yard 2","19823","Outdoor Yard","true","Outdoor","true","false"
"M","6","6","06M052","J.H.S. 052 Inwood","Junior High-Intermediate-Middle","M052","I.S. 52 - Manhattan","650 Academy Street","DOE Owned","239","6592","Gymnasium","true","Inside","true","false"
"M","6","6","06M052","J.H.S. 052 Inwood","Junior High-Intermediate-Middle","M052","I.S. 52 - Manhattan","650 Academy Street","DOE Owned","244B","391","Auxiliary Exercise Room","true","Inside","true","false"
"M","6","6","06M052","J.H.S. 052 Inwood","Junior High-Intermediate-Middle","M052","I.S. 52 - Manhattan","650 Academy Street","DOE Owned","244C","575","Auxiliary Exercise Room","true","Inside","true","false"
"M","6","6","06M052","J.H.S. 052 Inwood","Junior High-Intermediate-Middle","M052","I.S. 52 - Manhattan","650 Academy Street","DOE Owned","511","2912","Gymnasium","true","Inside","true","false"
"M","6","6","06M098","P.S. 098 Shorac Kappock","Elementary","M098","P.S. 98 - Manhattan","512 West 212 Street","DOE Owned","DANCERM","4482","Gymnasium","false","Inside","false","false"
"M","6","6","06M098","P.S. 098 Shorac Kappock","Elementary","M098","P.S. 98 - Manhattan","512 West 212 Street","DOE Owned","GYM","2915","Gymnasium","false","Inside","false","false"
"M","6","6","06M098","P.S. 098 Shorac Kappock","Elementary","M098","P.S. 98 - Manhattan","512 West 212 Street","DOE Owned","Outdoor Yard 1","10968","Outdoor Yard","false","Outdoor","false","false"
"M","6","6","06M103","Dos Puentes Elementary School","Elementary","M132","P.S. 132 - Manhattan","185 Wadsworth Avenue","DOE Owned","511","1155","Gymnasium","true","Inside","true","false"
"M","6","6","06M103","Dos Puentes Elementary School","Elementary","M132","P.S. 132 - Manhattan","185 Wadsworth Avenue","DOE Owned","Outdoor Yard 1","2111","Outdoor Yard","true","Outdoor","true","false"
"M","6","6","06M103","Dos Puentes Elementary School","Elementary","M132","P.S. 132 - Manhattan","185 Wadsworth Avenue","DOE Owned","Outdoor Yard 2","2058","Outdoor Yard","true","Outdoor","true","false"
"M","6","6","06M115","P.S. 115 Alexander Humboldt","Elementary","M115","P.S. 115 - Manhattan","586 West 177 Street","DOE Owned","408","575","Dance Room","true","Inside","true","false"
"M","6","6","06M115","P.S. 115 Alexander Humboldt","Elementary","M115","P.S. 115 - Manhattan","586 West 177 Street","DOE Owned","GYM-FR","1472","Gymnasium","true","Inside","true","false"
"M","6","6","06M115","P.S. 115 Alexander Humboldt","Elementary","M115","P.S. 115 - Manhattan","586 West 177 Street","DOE Owned","GYM-RE","3799","Gymnasium","true","Inside","true","false"
"M","6","6","06M115","P.S. 115 Alexander Humboldt","Elementary","M115","P.S. 115 - Manhattan","586 West 177 Street","DOE Owned","Outdoor Yard 1","7408","Outdoor Yard","true","Outdoor","true","false"
"M","6","6","06M128","P.S. 128 Audubon","Elementary","M128","P.S. 128 - Manhattan","560 West 169 Street","DOE Owned","120","624","Dance Room","true","Inside","true","false"
"M","6","6","06M128","P.S. 128 Audubon","Elementary","M128","P.S. 128 - Manhattan","560 West 169 Street","DOE Owned","123","3850","Gymnasium","true","Inside","true","false"
"M","6","6","06M128","P.S. 128 Audubon","Elementary","M128","P.S. 128 - Manhattan","560 West 169 Street","DOE Owned","Outdoor Yard 1","3150","Outdoor Yard","true","Outdoor","true","false"
"M","6","6","06M128","P.S. 128 Audubon","Elementary","M128","P.S. 128 - Manhattan","560 West 169 Street","DOE Owned","Outdoor Yard 2","3250","Outdoor Yard","true","Outdoor","true","false"
"M","6","6","06M132","P.S. 132 Juan Pablo Duarte","Elementary","M132","P.S. 132 - Manhattan","185 Wadsworth Avenue","DOE Owned","511","1155","Gymnasium","true","Inside","true","false"
"M","6","6","06M132","P.S. 132 Juan Pablo Duarte","Elementary","M132","P.S. 132 - Manhattan","185 Wadsworth Avenue","DOE Owned","Outdoor Yard 1","2111","Outdoor Yard","true","Outdoor","true","false"
"M","6","6","06M132","P.S. 132 Juan Pablo Duarte","Elementary","M132","P.S. 132 - Manhattan","185 Wadsworth Avenue","DOE Owned","Outdoor Yard 2","2058","Outdoor Yard","true","Outdoor","true","false"
"M","6","6","06M143","J.H.S. 143 Eleanor Roosevelt","Junior High-Intermediate-Middle","M143","I.S. 143 - Manhattan","511 West 182Nd Street","DOE Owned","139","672","Dance Room","true","Inside","true","false"
"M","6","6","06M143","J.H.S. 143 Eleanor Roosevelt","Junior High-Intermediate-Middle","M143","I.S. 143 - Manhattan","511 West 182Nd Street","DOE Owned","GYM B","6370","Gymnasium","true","Inside","true","false"
"M","6","6","06M152","P.S. 152 Dyckman Valley","Elementary","M152","P.S. 152 - Manhattan","93 Nagle Avenue","DOE Owned","354","4234","Gymnasium","false","Inside","false","false"
"M","6","6","06M152","P.S. 152 Dyckman Valley","Elementary","M152","P.S. 152 - Manhattan","93 Nagle Avenue","DOE Owned","GYM","4234","Gymnasium","false","Inside","false","false"
"M","6","6","06M152","P.S. 152 Dyckman Valley","Elementary","M152","P.S. 152 - Manhattan","93 Nagle Avenue","DOE Owned","Outdoor Yard 1","13206","Outdoor Yard","false","Outdoor","false","false"
"M","6","6","06M153","P.S. 153 Adam Clayton Powell","Elementary","M153","P.S. 153 - Manhattan","1750 Amsterdam Avenue","DOE Owned","146","1232","Dance Room","true","Inside","true","false"
"M","6","6","06M153","P.S. 153 Adam Clayton Powell","Elementary","M153","P.S. 153 - Manhattan","1750 Amsterdam Avenue","DOE Owned","GYM.","2623","Gymnasium","true","Inside","true","false"
"M","6","6","06M153","P.S. 153 Adam Clayton Powell","Elementary","M153","P.S. 153 - Manhattan","1750 Amsterdam Avenue","DOE Owned","Outdoor Yard 1","3550","Outdoor Yard","true","Outdoor","true","false"
"M","6","6","06M173","P.S. 173","Elementary","M173","P.S. 173 - Manhattan","306 Fort Washington Avenue","DOE Owned","101","918","Dance Room","true","Inside","true","false"
"M","6","6","06M173","P.S. 173","Elementary","M173","P.S. 173 - Manhattan","306 Fort Washington Avenue","DOE Owned","300","4452","Gymnasium","true","Inside","true","false"
"M","6","6","06M178","Professor Juan Bosch Public School","Elementary","M178","P.S. 178 - Manhattan","12-18 Ellwood Street","DOE Owned","501","2550","Gymnasium","false","Inside","false","false"
"M","6","6","06M178","Professor Juan Bosch Public School","Elementary","M178","P.S. 178 - Manhattan","12-18 Ellwood Street","DOE Owned","Outdoor Yard 1","3480","Outdoor Yard","false","Outdoor","false","false"
"M","6","6","06M187","P.S./I.S. 187 Hudson Cliffs","K-8","M187","P.S./I.S. 187 - Manhattan","349 Cabrini Boulevard","DOE Owned","GYM","4234","Gymnasium","false","Inside","false","false"
"M","6","6","06M187","P.S./I.S. 187 Hudson Cliffs","K-8","M187","P.S./I.S. 187 - Manhattan","349 Cabrini Boulevard","DOE Owned","Outdoor Yard 1","39016","Outdoor Yard","false","Outdoor","false","false"
"M","6","6","06M189","P.S. 189","Elementary","M189","P.S. 189 - Manhattan","2580 Amsterdam Avenue","DOE Owned","CAF/OLD","1798","Gymnasium","false","Inside","false","false"
"M","6","6","06M189","P.S. 189","Elementary","M189","P.S. 189 - Manhattan","2580 Amsterdam Avenue","DOE Owned","GYM","1792","Gymnasium","false","Inside","false","false"
"M","6","6","06M189","P.S. 189","Elementary","M189","P.S. 189 - Manhattan","2580 Amsterdam Avenue","DOE Owned","Outdoor Yard 1","1447","Outdoor Yard","false","Outdoor","false","false"
"M","6","6","06M189","P.S. 189","Elementary","M189","P.S. 189 - Manhattan","2580 Amsterdam Avenue","DOE Owned","Outdoor Yard 2","11282","Outdoor Yard","false","Outdoor","false","false"
"M","6","6","06M192","P.S. 192 Jacob H. Schiff","Elementary","M192","P.S. 192 - Manhattan","500 West 138 Street","DOE Owned","GYM","4810","Gymnasium","true","Inside","true","false"
"M","6","6","06M192","P.S. 192 Jacob H. Schiff","Elementary","M192","P.S. 192 - Manhattan","500 West 138 Street","DOE Owned","Outdoor Yard 1","65967","Outdoor Yard","true","Outdoor","true","false"
"M","6","6","06M209","Hamilton Grange Middle School","Junior High-Intermediate-Middle","M192","P.S. 192 - Manhattan","500 West 138 Street","DOE Owned","GYM","4810","Gymnasium","true","Inside","true","false"
"M","6","6","06M209","Hamilton Grange Middle School","Junior High-Intermediate-Middle","M192","P.S. 192 - Manhattan","500 West 138 Street","DOE Owned","Outdoor Yard 1","65967","Outdoor Yard","true","Outdoor","true","false"
"M","6","6","06M210","P.S./I.S. 210 - Twenty-first Century Academy for Community Leadership","K-8","M093","P.S./I.S. 210 - Manhattan","501-503 West 152 Street","DOE Owned","B03S","6156","Gymnasium","false","Inside","false","false"
"M","6","6","06M210","P.S./I.S. 210 - Twenty-first Century Academy for Community Leadership","K-8","M093","P.S./I.S. 210 - Manhattan","501-503 West 152 Street","DOE Owned","GYM","4455","Gymnasium","false","Inside","false","false"
"M","6","6","06M210","P.S./I.S. 210 - Twenty-first Century Academy for Community Leadership","K-8","M093","P.S./I.S. 210 - Manhattan","501-503 West 152 Street","DOE Owned","Outdoor Yard 1","2848","Outdoor Yard","false","Outdoor","false","false"
"M","6","6","06M211","Inwood Early College for Health and Information Technologies","High school","M052","I.S. 52 - Manhattan","650 Academy Street","DOE Owned","239","6592","Gymnasium","true","Inside","true","false"
"M","6","6","06M211","Inwood Early College for Health and Information Technologies","High school","M052","I.S. 52 - Manhattan","650 Academy Street","DOE Owned","244B","391","Auxiliary Exercise Room","true","Inside","true","false"
"M","6","6","06M211","Inwood Early College for Health and Information Technologies","High school","M052","I.S. 52 - Manhattan","650 Academy Street","DOE Owned","244C","575","Auxiliary Exercise Room","true","Inside","true","false"
"M","6","6","06M211","Inwood Early College for Health and Information Technologies","High school","M052","I.S. 52 - Manhattan","650 Academy Street","DOE Owned","511","2912","Gymnasium","true","Inside","true","false"
"M","6","6","06M218","I.S. 218 Salome Urena","Junior High-Intermediate-Middle","M218","I.S. 218 - Manhattan","4600 Broadway","DOE Owned","230","1344","Dance Room","true","Inside","true","false"
"M","6","6","06M218","I.S. 218 Salome Urena","Junior High-Intermediate-Middle","M218","I.S. 218 - Manhattan","4600 Broadway","DOE Owned","254","5251","Gymnasium","true","Inside","true","false"
"M","6","6","06M218","I.S. 218 Salome Urena","Junior High-Intermediate-Middle","M218","I.S. 218 - Manhattan","4600 Broadway","DOE Owned","Outdoor Yard 1","38305","Outdoor Yard","true","Outdoor","true","false"
"M","6","6","06M223","The Mott Hall School","Junior High-Intermediate-Middle","M223","I.S. 223 (Mott Hall) - Manhattan","71-111 Convent Ave","Gratis Lease","Outdoor Yard 1","3149","Outdoor Yard","false","Outdoor","false","false"
"M","6","6","06M223","The Mott Hall School","Junior High-Intermediate-Middle","M223","I.S. 223 (Mott Hall) - Manhattan","71-111 Convent Ave","Gratis Lease","209","726","Multi-Purpose Non Classroom","false","Inside","false","true"
"M","6","6","06M293","City College Academy of the Arts","Secondary School","M218","I.S. 218 - Manhattan","4600 Broadway","DOE Owned","230","1344","Dance Room","true","Inside","true","false"
"M","6","6","06M293","City College Academy of the Arts","Secondary School","M218","I.S. 218 - Manhattan","4600 Broadway","DOE Owned","254","5251","Gymnasium","true","Inside","true","false"
"M","6","6","06M293","City College Academy of the Arts","Secondary School","M218","I.S. 218 - Manhattan","4600 Broadway","DOE Owned","Outdoor Yard 1","38305","Outdoor Yard","true","Outdoor","true","false"
"M","6","6","06M311","Amistad Dual Language School","K-8","M176","P.S./I.S. 176 - Manhattan","4862 Broadway","DOE Owned","125","2596","Gymnasium","true","Inside","true","false"
"M","6","6","06M311","Amistad Dual Language School","K-8","M176","P.S./I.S. 176 - Manhattan","4862 Broadway","DOE Owned","Outdoor Yard 1","7986","Outdoor Yard","true","Outdoor","true","false"
"M","6","6","06M314","Muscota","Elementary","M176","P.S./I.S. 176 - Manhattan","4862 Broadway","DOE Owned","125","2596","Gymnasium","true","Inside","true","false"
"M","6","6","06M314","Muscota","Elementary","M176","P.S./I.S. 176 - Manhattan","4862 Broadway","DOE Owned","Outdoor Yard 1","7986","Outdoor Yard","true","Outdoor","true","false"
"M","6","6","06M319","M.S. 319 - Maria Teresa","Junior High-Intermediate-Middle","M090","I.S. 90 - Manhattan","21 Jumel Place","DOE Owned","A320","946","Dance Room","true","Inside","true","false"
"M","6","6","06M319","M.S. 319 - Maria Teresa","Junior High-Intermediate-Middle","M090","I.S. 90 - Manhattan","21 Jumel Place","DOE Owned","GYM","4620","Gymnasium","true","Inside","true","false"
"M","6","6","06M319","M.S. 319 - Maria Teresa","Junior High-Intermediate-Middle","M090","I.S. 90 - Manhattan","21 Jumel Place","DOE Owned","Outdoor Yard 1","38900","Outdoor Yard","true","Outdoor","true","false"
