"summons_number","plate_id","registration_state","plate_type","issue_date","violation_code","vehicle_body_type","vehicle_make","issuing_agency","street_code1","street_code2","street_code3","vehicle_expiration_date","violation_location","violation_precinct","issuer_precinct","issuer_code","issuer_command","issuer_squad","violation_time","time_first_observed","violation_county","violation_in_front_of_or_opposite","house_number","street_name","intersecting_street","date_first_observed","law_section","sub_division","violation_legal_code","days_parking_in_effect","from_hours_in_effect","to_hours_in_effect","vehicle_color","unregistered_vehicle","vehicle_year","meter_number","feet_from_curb","violation_post_code","violation_description","no_standing_or_stopping_violation","hydrant_violation","double_parking_violation"
"7143593898","CGB3028","NY","PAS","2014-07-10T00:00:00.000","37","SUBN","CHEVR","T","0","40404","40404",,"114","114","114","356979","T401","B","0101P","1220P","Q","I",,"Steinway Lot #2",,"0001-01-03T12:00:00.000","408","h1",,"Y","0800A","1000P","GY",,"2014","491-3001","0","27-A","37-Expired Muni Meter",,,
"7097268335","EMPREZ","NY","ORG","2014-10-12T00:00:00.000","71","4DSD","BMW","T","26860","18550","18640",,"105","105","105","361342","T402","D","0203P",,"Q","F","93-43","220th St",,"0001-01-03T12:00:00.000","408","j6",,"YYYYYYY",,,"GY",,"2006",,"0","15 4","71A-Insp Sticker Expired (NYS)",,,
"7359185257","W12EYR","NJ","PAS","2015-06-23T00:00:00.000","40","SUBN","INFIN","T","0","0","0",,"0044","44","44","359613","T201","N","1004A",,"BX","I","N","Sherman Ave","10ft E/of E 167th St","0001-01-03T12:00:00.000","408","e2",,"YYYYYYY",,,"BLACK",,"0",,"10","F 21","40-Fire Hydrant",,,
"7502285994","EXR7241","NY","PAS","2015-02-14T00:00:00.000","19","4DSD","DODGE","T","87330","31830","19230",,"0077","77","77","358219","T301","D","0201P",,"K","F","595","Vanderbilt Ave",,"0001-01-03T12:00:00.000","408","c3",,"YYYYYYY",,,"BK",,"2008",,"0","19 3","19-No Stand (bus stop)",,,
"7751547030","S46DPF","NJ","PAS","2015-02-08T00:00:00.000","20","4DSD","CHRYS","T","0","0","0",,"0045","45","45","346400","T202","O","0452A",,"BX","I","E","Stillwell Ave","15ft S/of Palmer Ave","0001-01-03T12:00:00.000","408","d",,"YYYYYYY",,,"BLACK",,"0",,"0","D 22","20A-No Parking (Non-COM)",,,
"7800766123","62470MD","NY","COM","2014-12-23T00:00:00.000","40","DELV","FRUEH","T","0","0","0",,"0047","47","47","361104","T202","E","1041A",,"BX","I","E","Barnes Ave","20ft S/of Tilden St","0001-01-03T12:00:00.000","408","e2",,"YYYYYYY",,,"WHITE",,"2014",,"0","19A","40-Fire Hydrant",,,
"8003454177","FTG3316","NY","PAS","2014-08-12T00:00:00.000","37","4DSD","MAZDA","T","18040","55590","24490",,"103","103","103","358605","T402","D","0102P","1249P","Q","O","166-33","89th Ave",,"0001-01-03T12:00:00.000","408","h1",,"Y","0800A","0700P","BK",,"1998","408-1893","0","04 4","37-Expired Muni Meter",,,
"7663796858","GJT6706","NY","PAS","2015-02-18T00:00:00.000","38","SUBN","HONDA","T","18710","24890","10210",,"0019","19","19","354084","T103","L","0905P",,"NY","O","173","E 86th St",,"0001-01-03T12:00:00.000","408","h1",,"Y","0830A","1000P","RD",,"2013",,"0","CC1","38-Failure to Display Muni Rec",,,
"7099192450","GKR2888","NY","PAS","2014-07-11T00:00:00.000","21","SUBN","NISSA","T","46490","43330","41290",,"104","104","104","352994","T401","K","0959A",,"Q","F","16-74","Gates Ave",,"0001-01-03T12:00:00.000","408","d1",,"Y  Y","0830A","1000A","RD",,"2010",,"0","62-A","21-No Parking (street clean)",,,
"8006460050","XAJY24","NC","PAS","2014-10-23T00:00:00.000","14","DELV","FRUEH","T","18130","0","0",,"0018","18","18","358658","T106","H","0407P",,"NY","I","N","E 57th St","99ft E/of 5th Ave","0001-01-03T12:00:00.000","408","c",,"Y","0400P","0700P","WHITE",,"0",,"0","21 6","14-No Standing",,,
"1364468967","FHW1990","NY","PAS","2015-06-08T00:00:00.000","40","SUBN","ME/BE","P","24040","13540","35780",,"107","107","107","950605","0107","0000","1118P",,"Q","F","65-25","160 ST",,"0001-01-03T12:00:00.000","408","K4",,"BBBBBBB","ALL","ALL","RED","0","2015","-","0",,,,,
"8032371333","9296DA","CT","CMB","2015-06-25T00:00:00.000","69","SUBN","CHEVR","T","25390","18150","18170",,"0018","18","18","357724","T503","D1","1122A",,"NY","O","625","Madison Ave",,"0001-01-03T12:00:00.000","408","h1",,"Y","0700A","0700P","SILVE",,"0",,"0","C 77","69-Failure to Disp Muni Recpt",,,
"8004934420","BMM1970","NY","PAS","2015-02-04T00:00:00.000","37","SUBN","SUBAR","T","37290","8540","8640",,"114","114","114","361892","T401","R","0126P","0118P","Q","F","34-10","Broadway",,"0001-01-03T12:00:00.000","408","h1",,"Y","0800A","0700P","BL",,"2005","423-3043","0","31-P","37-Expired Muni Meter",,,
"7364046185","HTB6315","PA","PAS","2015-02-03T00:00:00.000","17","SUBN","HONDA","T","17490","27800","24890",,"0013","13","13","330113","T108","H","0430P",,"NY","O","102","E 25th St",,"0001-01-03T12:00:00.000","408","c4",,"YYYYYYY","0300P","0600P","GREY",,"0",,"0","06 8","17-No Stand (exc auth veh)",,,
"7405909012","T602130C","NY","OMT","2015-04-27T00:00:00.000","21","SUBN","FORD","T","42820","10020","10685",,"0052","52","52","356312","T801","B","0006A",,"BX","O","3751","Jerome Ave",,"0001-01-03T12:00:00.000","408","d1",,"Y    Y","1200A","0300A","GR",,"2011",,"0","K 21","21-No Parking (street clean)",,,
"7625167501","ILVMAMBO","NY","SRF","2015-01-24T00:00:00.000","38","SUBN","HONDA","T","51790","40404","40404",,"112","112","112","358123","T803","B","0915P",,"Q","O","95-26","Junction Blvd",,"0001-01-03T12:00:00.000","408","h1",,"Y","0900A","1000P","GR",,"1998",,"0","C 42","38-Failure to Display Muni Rec",,,
"7625167501","ILVMAMBO","NY","SRF","2015-01-24T00:00:00.000","38","SUBN","HONDA","T","51790","40404","40404",,"112","112","112","358123","T803","B","0915P",,"Q","O","95-26","Junction Blvd",,"0001-01-03T12:00:00.000","408","h1",,"Y","0900A","1000P","GR",,"1998",,"0","C 42","38-Failure to Display Muni Rec",,,
"7985021371","XBYG48","NJ","PAS","2015-04-15T00:00:00.000","14","DELV","ISUZU","T","10110","18450","18470",,"0019","19","19","361086","T103","D","1031A",,"NY","F","1415","2nd Ave",,"0001-01-03T12:00:00.000","408","c",,"YYYYYYY",,,"GREEN",,"0",,"0","CC1","14-No Standing",,,
"8010736650","WYG29S","NJ","PAS","2015-01-17T00:00:00.000","14","2DSD","FORD","T","35110","14510","15710",,"0020","20","20","357701","T103","R","0132P",,"NY","O","41","W 67th St",,"0001-01-03T12:00:00.000","408","c",,"Y","0800A","0600P","SILVE",,"0",,"0","25 7","14-No Standing",,,
"8010736650","WYG29S","NJ","PAS","2015-01-17T00:00:00.000","14","2DSD","FORD","T","35110","14510","15710",,"0020","20","20","357701","T103","R","0132P",,"NY","O","41","W 67th St",,"0001-01-03T12:00:00.000","408","c",,"Y","0800A","0600P","SILVE",,"0",,"0","25 7","14-No Standing",,,
"1377073506","27897MB","NY","COM","2014-11-12T00:00:00.000","46","P-U","CHEVR","P","19090","50290","12840",,"112","112","112","943387","0112","0000","1144A",,"Q","F","61-55","98 ST",,"0001-01-03T12:00:00.000","408","F1",,"BBBBBBB","ALL","ALL","WHITE","0","2012","-","0",,,,,
"7187970596","FLW2998","NY","PAS","2015-06-24T00:00:00.000","40","SUBN","TOYOT","T","59430","6880","90230",,"0066","66","66","361330","T302","F","1238P",,"K","F","977","McDonald Ave",,"0001-01-03T12:00:00.000","408","e2",,"YYYYYYY",,,"MR",,"2006",,"0","40 3","40-Fire Hydrant",,,
"7081103560","DPL7503","NY","PAS","2014-09-20T00:00:00.000","37","4DSD","NISSA","T","61090","17990","18090",,"115","115","115","356480","T401","B","1234P","1228P","Q","F","88-19","Roosevelt Ave",,"0001-01-03T12:00:00.000","408","h1",,"Y","0900A","0700P","BR",,"2005","412-2335","0","20 4","37-Expired Muni Meter",,,
"1377963950","ERC7420","NY","PAS","2015-03-05T00:00:00.000","98","SUBN","FORD","P","61350","25920","25980",,"0040","40","40","956557","0040","0000","1251P",,"BX","F","405","RIDER",,"0001-01-03T12:00:00.000","408","J7",,"BBBBBBB","ALL","ALL","GREEN","0","1999","-","0",,,,,
"7985989444","EXG6746","NY","PAS","2015-02-05T00:00:00.000","71","4DSD","TOYOT","T","15710","35890","35910",,"0028","28","28","352017","T103","Q","0210P",,"NY","F","948","Columbus Ave",,"0001-01-03T12:00:00.000","408","j6",,"YYYYYYY",,,"BLACK",,"0",,"0","54 7","71A-Insp Sticker Expired (NYS)",,,
"7603375332","EJS4945","NY","PAS","2015-04-27T00:00:00.000","38","SUBN","CHRYS","T","28830","24850","14130",,"0070","70","70","358598","T302","C","1253P",,"K","F","1420","Coney Island Ave",,"0001-01-03T12:00:00.000","408","h1",,"YYYYY","0800A","0700P","GY",,"2015",,"0","06 3","38-Failure to Display Muni Rec",,,
"7869997584","21832MG","NY","COM","2015-05-14T00:00:00.000","14","VAN","CHEVR","T","17910","0","0",,"0017","17","17","358130","T106","J","0442P",,"NY","I","N","E 46th St","10ft E/of 3rd Ave","0001-01-03T12:00:00.000","408","c",,"Y","0800A","0700P","WH",,"1998",,"0","99 6","14-No Standing",,,
"7805083332","DUZ7707","NY","PAS","2015-03-12T00:00:00.000","40","SUBN","TOYOT","T","0","0","0",,"0034","34","34","352070","T103","Q","0902P",,"NY","I","N","Dyckman St","300ft E/of Nagle Ave","0001-01-03T12:00:00.000","408","e2",,"YYYYYYY",,,"GY",,"2013",,"0","C 77","40-Fire Hydrant",,,
"8005181358","D54EWL","NJ","PAS","2015-04-09T00:00:00.000","37","4DSD","BMW","T","10610","34050","34070",,"0010","10","10","361802","T102","C","1207P","1130A","NY","F","64","7th Ave",,"0001-01-03T12:00:00.000","408","h1",,"Y","0900A","0700P","BLACK",,"0","145-3331","0","11 6","37-Expired Muni Meter",,,
"7663800679","75332JU","NY","COM","2015-03-11T00:00:00.000","16","VAN","FORD","T","34090","10910","10065",,"0010","10","10","356986","T800","A2","0859P","0826P","NY","O","401","W 16th St",,"0001-01-03T12:00:00.000","408","k2",,"YYYYYYY",,,"WH",,"2006",,"0","D 77","16-No Std (Com Veh) Com Plate",,,
"7901567533","50006MC","NY","COM","2015-06-05T00:00:00.000","69","VAN","CHEVR","T","17870","24890","10210",,"0017","17","17","358127","T106","I","0939A",,"NY","F","144","E 44th St",,"0001-01-03T12:00:00.000","408","h1",,"YYYYY","0700A","0600P","WH",,"2013",,"0","99 6","69-Failure to Disp Muni Recpt",,,
"7069901239","DRY1888","NY","PAS","2015-05-01T00:00:00.000","38","SUBN","SUBAR","T","5780","5530","5630",,"0078","78","78","362205","T302","O","0335P",,"K","O","242","7th Ave",,"0001-01-03T12:00:00.000","408","h1",,"Y","0900A","0700P","GL",,"2006",,"0","59 3","38-Failure to Display Muni Rec",,,
"8018221108","24RW64","NY","MOT","2015-05-06T00:00:00.000","70","MCY","NS/OT","T","26390","14310","25890",,"0007","7","7","358584","T101","B","0929A",,"NY","O","41","Monroe St",,"0001-01-03T12:00:00.000","408","j3",,"YYYYYYY",,,"BLACK",,"0",,"0","12 1","70A-Reg. Sticker Expired (NYS)",,,
"7280675621","CAL385","MS","PAS","2014-07-01T00:00:00.000","21","SUBN","DODGE","T","72930","70030","73110",,"0079","79","79","354093","T301","O","1219P",,"K","F","910","Putnam Ave",,"0001-01-03T12:00:00.000","408","d1",,"Y  Y","1200A","0130P","OTHER",,"0",,"0","C 31","21-No Parking (street clean)",,,
"7184361799","73216KA","NY","COM","2014-10-17T00:00:00.000","46","VAN","FRUEH","T","14920","74960","53320",,"0050","50","50","361063","T201","J","0325P","0319P","BX","F","5589","Broadway",,"0001-01-03T12:00:00.000","408","F1",,,,,"WH",,"2010",,"0","54 2","46B-Double Parking (Com-100Ft)",,,
"1375675709","AHD7758","NY","PAS","2014-11-03T00:00:00.000","14","SUBN","TOYOT","X","5780","17380","10030",,"0068","68","68","928157","0068","0000","0804A",,"K","O","6917","7 AVENUE",,"0001-01-03T12:00:00.000","408","C",,"YYYYYBB","0700A","1000A","GY","0","2002","-","0",,,,,
"7779556141","FPN6194","NY","PAS","2015-04-19T00:00:00.000","71","SUBN","HONDA","T","13610","34310","34330",,"0013","13","13","361839","T102","L","0225P",,"NY","O","1177","Broadway",,"0001-01-03T12:00:00.000","408","j6",,"YYYYYYY",,,"BL",,"2006",,"0","34 6","71A-Insp Sticker Expired (NYS)",,,
"7078748748","GGB5702","NY","PAS","2015-01-26T00:00:00.000","70","4DSD","BMW","T","16910","27090","29190",,"0034","34","34","350433","T103","AA","0816A",,"NY","F","124","Dyckman St",,"0001-01-03T12:00:00.000","408","j3",,,,,"WHITE",,"2013",,"0","L 77","70B-Impropr Dsply of Reg (NYS)",,,
"7078748748","GGB5702","NY","PAS","2015-01-26T00:00:00.000","70","4DSD","BMW","T","16910","27090","29190",,"0034","34","34","350433","T103","AA","0816A",,"NY","F","124","Dyckman St",,"0001-01-03T12:00:00.000","408","j3",,,,,"WHITE",,"2013",,"0","L 77","70B-Impropr Dsply of Reg (NYS)",,,
"7754268486","EBJ3069","NY","PAS","2015-03-25T00:00:00.000","37","SUBN","NISSA","T","14630","88515","54230",,"0062","62","62","358230","T302","D","0350P","0320P","K","F","269","Avenue U",,"0001-01-03T12:00:00.000","408","h1",,"Y","0800A","0700P","GY",,"2013","354-3042","0","33 3","37-Expired Muni Meter",,,
"7915718800","K83707","CT","COM","2015-03-06T00:00:00.000","47","FLAT","FRUEH","T","10010","18010","18030",,"0017","17","17","345551","T501","C","1012A",,"NY","F","939","1st Ave",,"0001-01-03T12:00:00.000","408","l2",,"Y","0700A","0700P","BLACK",,"0",,"0","01 6","47-Double PKG-Midtown",,,
"7097099070","CGP7847","NY","PAS","2015-03-14T00:00:00.000","37","SUBN","TOYOT","T","44930","59730","20130",,"0090","90","90","358894","T301","G","0331P","0316P","K","F","113","Graham Ave",,"0001-01-03T12:00:00.000","408","h1",,"Y","0800A","0700P","BL",,"2012","319-3003","0","15 3","37-Expired Muni Meter",,,
"7906791459","49763JG","NY","COM","2014-06-30T00:00:00.000","69","VAN","INTER","T","17350","13610","27800",,"0013","13","13","355642","T106","GP","0931A",,"NY","O","30","E 18th St",,"0001-01-03T12:00:00.000","408","h1",,"Y","0700A","0700P","BROWN",,"2002",,"0","99 6","69-Failure to Disp Muni Recpt",,,
"8016681578","GYA1902","NY","PAS","2015-06-04T00:00:00.000","51","PICK","TOYOT","T","28830","49620","11950",,"0047","47","47","331666","T801","A","1132P",,"BX","F","454","E 240th St",,"0001-01-03T12:00:00.000","408","e3",,,,,"BK",,"2012",,"0","D 21","51-Sidewalk",,,
"7099681059","GMD8768","NY","PAS","2015-01-29T00:00:00.000","37","SUBN","DODGE","T","16890","61090","50890",,"110","110","110","354004","T401","F","1215P","1031A","Q","F","40-32","82nd St",,"0001-01-03T12:00:00.000","408","h1",,"Y","0830A","0700P","WH",,"2011","412-2305","0","10-P","37-Expired Muni Meter",,,
"1374839358","CDK4750","NY","PAS","2015-04-20T00:00:00.000","46","SUBN","FORD","P","70720","29120","27060",,"0046","46","163","951921","0163","0000","0837P",,"BX","O","2034","VALENTINE AVE",,"0001-01-03T12:00:00.000","408","F7",,"BBBBBBB","ALL","ALL","GY","0","2006","-","0",,,,,
"8005842508","GPU1930","NY","PAS","2015-04-14T00:00:00.000","74","SUBN","FORD","T","27245","23050","41700",,"105","105","105","354034","T402","Y","0452P",,"Q","F","147-15","253rd Pl",,"0001-01-03T12:00:00.000","408","j2",,,,,"RD",,"2013",,"0","CC1","74-Missing Display Plate",,,
"8017030605","61752JX","NY","COM","2015-03-12T00:00:00.000","60","REFG","UD","T","41730","37730","37780",,"0069","69","69","356963","T802","A","0318A",,"K","F","8802","Foster Ave",,"0001-01-03T12:00:00.000","408","m2",,,,,"WH",,"2007",,"0","CC2","60-Angle Parking",,,
"7240239792","7CQU621","CA","PAS","2015-01-22T00:00:00.000","37","4DSD","NISSA","T","22740","11640","36400",,"109","109","109","361090","T401","I","0724P","0709P","Q","O","56-13","141st St",,"0001-01-03T12:00:00.000","408","h1",,"Y","0800A","1000P","BLACK",,"0","412-9522","0","01 4","37-Expired Muni Meter",,,
"7240239792","7CQU621","CA","PAS","2015-01-22T00:00:00.000","37","4DSD","NISSA","T","22740","11640","36400",,"109","109","109","361090","T401","I","0724P","0709P","Q","O","56-13","141st St",,"0001-01-03T12:00:00.000","408","h1",,"Y","0800A","1000P","BLACK",,"0","412-9522","0","01 4","37-Expired Muni Meter",,,
"7902201900","ERG2764","NY","PAS","2015-05-22T00:00:00.000","38","2DSD","BMW","T","10210","18130","18150",,"0017","17","17","332944","T501","A","0948A",,"NY","F","967","3rd Ave",,"0001-01-03T12:00:00.000","408","h1",,"Y","0900A","0700P","BK",,"2004",,"0","MC 9","38-Failure to Display Muni Rec",,,
"7661870733","2240650","IN","PAS","2015-05-29T00:00:00.000","47","DELV","FRUEH","T","10210","17970","17990",,"0017","17","17","349481","T503","D1","0139P",,"NY","O","797","3rd Ave",,"0001-01-03T12:00:00.000","408","l2",,"Y","0700A","0700P","BLACK",,"0",,"0","17 7","47-Double PKG-Midtown",,,
"7390636634","69852MB","NY","COM","2014-11-22T00:00:00.000","69","VAN","NISSA","T","18170","27790","24890",,"0019","19","19","355253","T103","D","0654A",,"NY","O","110","E 59th St",,"0001-01-03T12:00:00.000","408","h1",,"Y",,,"OTHER",,"2012",,"0","C 77","69-Failure to Disp Muni Recpt",,,
"1380934473","EGE2804","NY","PAS","2015-04-28T00:00:00.000","14","SDN","TOYOT","P","37130","93830","26630",,"0067","67","164","954006","0164","0000","0300P",,"K","O","114","E 53RD ST",,"0001-01-03T12:00:00.000","408","C3",,"BBBBBBB","0700A","0400P","BL","0","2008","-","0",,,,,
"7691535650","82594","NY","MED","2014-10-12T00:00:00.000","71","SUBN","ROVER","T","43530","0","0",,"0068","68","68","358937","T302","H","0343P",,"K","I","W","Gelston Ave","20ft S/of 86th St","0001-01-03T12:00:00.000","408","j6",,"YYYYYYY",,,"WH",,"2012",,"0","E 32","71A-Insp Sticker Expired (NYS)",,,
"8006406509","JDP1375","PA","PAS","2014-07-30T00:00:00.000","10","4DSD","HONDA","T","25190","13310","26090",,"0006","6","6","345131","T800","B2","1134P",,"NY","F","108","Mac Dougal St",,"0001-01-03T12:00:00.000","408","b",,"YYYYYYY",,,"WHITE",,"0",,"0","A 77","10-No Stopping",,,
"7185950030","FYT1894","NY","PAS","2015-03-17T00:00:00.000","21","SUBN","HONDA","T","23520","74810","76550",,"0052","52","52","361313","T201","C","1138A",,"BX","O","2595","Davidson Ave",,"0001-01-03T12:00:00.000","408","d1",,"Y  Y","1130A","0100P","GY",,"2003",,"0","18 2","21-No Parking (street clean)",,,
"7568896602","FPT2367","NY","PAS","2015-01-16T00:00:00.000","37","SUBN","BMW","T","21740","33970","14810",,"0006","6","6","361367","T101","F","0524P","0502P","NY","F","33","Greenwich Ave",,"0001-01-03T12:00:00.000","408","h1",,"Y","0800A","0700P","BK",,"2013","141-3013","0","67 1","37-Expired Muni Meter",,,
"7568896602","FPT2367","NY","PAS","2015-01-16T00:00:00.000","37","SUBN","BMW","T","21740","33970","14810",,"0006","6","6","361367","T101","F","0524P","0502P","NY","F","33","Greenwich Ave",,"0001-01-03T12:00:00.000","408","h1",,"Y","0800A","0700P","BK",,"2013","141-3013","0","67 1","37-Expired Muni Meter",,,
"8015559625","67040JT","NY","COM","2015-01-13T00:00:00.000","18","VAN","CHEVR","T","10010","18410","18430",,"0019","19","19","356260","T103","S","0208P",,"NY","F","1330","1st Ave",,"0001-01-03T12:00:00.000","408","f4",,"YYYYY","0200P","0700P","WH",,"2006",,"0","50 7","18-No Stand (bus lane)",,,
"8015559625","67040JT","NY","COM","2015-01-13T00:00:00.000","18","VAN","CHEVR","T","10010","18410","18430",,"0019","19","19","356260","T103","S","0208P",,"NY","F","1330","1st Ave",,"0001-01-03T12:00:00.000","408","f4",,"YYYYY","0200P","0700P","WH",,"2006",,"0","50 7","18-No Stand (bus lane)",,,
"1372220768","GRZ9466","NY","PAS","2014-11-06T00:00:00.000","67","SDN","BMW","P","0","0","0",,"0043","43","43","948420","0043","0000","0525A",,"BX",,,"C/O CAESAR PL","OLMSTEAD AVE","0001-01-03T12:00:00.000","408","C",,"BBBBBBB","ALL","ALL","BLACK","0","2008","-","0",,,,,
"7928392781","XBRT44","NC","PAS","2015-06-22T00:00:00.000","14","DELV","ISUZU","T","11750","27100","45440",,"0001","1","1","341171","T101","A","1202P",,"NY","F","55","Ann St",,"0001-01-03T12:00:00.000","408","c",,"YYYYYYY",,,"WHITE",,"0",,"0","02 1","14-No Standing",,,
"1370519310","BPG7275","NY","PAS","2014-08-12T00:00:00.000","21","SDN","NISSA","S","12390","10440","0",,"108","108","0","834123","QW02","0000","1108A",,"Q","F",,"59ST","47AVE","0001-01-03T12:00:00.000","408","D1",,"BYBBBBB","1100A","1230P","BLUE","0","1995","-","0",,,,,
"7057045207","15583AN","NY","COM","2014-10-15T00:00:00.000","47","VAN","GMC","T","18030","0","0",,"0017","17","17","358904","T106","H","0933A",,"NY","I","N","E 52nd St","45ft E/of Lexington","0001-01-03T12:00:00.000","408","l2",,"Y","0700A","0700P","WH",,"1998",,"0","03 6","47-Double PKG-Midtown",,,
"7501876617","JFC8833","PA","PAS","2015-04-03T00:00:00.000","37","SUBN","DODGE","T","42730","58730","23330",,"0079","79","79","362255","T301","T","0232P","0225P","K","F","1413","Fulton St",,"0001-01-03T12:00:00.000","408","h1",,"Y","0830A","0700P","BLACK",,"0","111-3008","0","09 3","37-Expired Muni Meter",,,
"7956373931","409507","IN","PAS","2014-08-26T00:00:00.000","69","DELV","FRUEH","T","34730","10410","29900",,"0018","18","18","346109","T106","A","0758A",,"NY","F","18","W 48th St",,"0001-01-03T12:00:00.000","408","h1",,"YYYYY","0700A","0700P","GREEN",,"0",,"0","B 17","69-Failure to Disp Muni Recpt",,,
"7988146506","DPL4939","NY","PAS","2014-07-25T00:00:00.000","20","SUBN","NISSA","T","67730","29630","32930",,"0070","70","70","332107","T302","M","0828A",,"K","F","488","Ocean Pky",,"0001-01-03T12:00:00.000","408","d",,"YYYYY","0800A","0600P","GY",,"2011",,"0","S 32","20A-No Parking (Non-COM)",,,
"1367466799","90459MC","NY","COM","2014-07-03T00:00:00.000","70","VAN","CHEVR","P","26640","69720","42420",,"0042","42","42","946793","0042","0000","0408A",,"BX","O","698","E 166 ST",,"0001-01-03T12:00:00.000","408","J2",,"BBBBBBB","ALL","ALL","WHITE","0","2004","-","0",,,,,
"8037402058","GJP7667","NY","PAS","2015-06-24T00:00:00.000","38","SUBN","AUDI","T","29630","35380","35430",,"0070","70","70","359288","T302","E","0329P",,"K","F","1316","Cortelyou Rd",,"0001-01-03T12:00:00.000","408","h1",,"Y","0800A","0700P","GR",,"2002",,"0","09 3","38-Failure to Display Muni Rec",,,
"7971188638","833BWH","IN","PAS","2015-06-05T00:00:00.000","21","4DSD","AUDI","T","18930","24890","10210",,"0023","23","23","345221","T103","B","0944A",,"NY","F","148","E 98th St",,"0001-01-03T12:00:00.000","408","d1",,"Y  Y","0930A","1100A","BLUE",,"0",,"0","C 77","21-No Parking (street clean)",,,
"7728324937","EBP1298","NY","PAS","2015-06-04T00:00:00.000","21","SUBN","ACURA","T","34730","42030","58330",,"0094","94","94","356332","T301","M","0843A",,"K","F","89","Eagle St",,"0001-01-03T12:00:00.000","408","d1",,"Y  Y","0830A","1000A","BK",,"2005",,"0","A 31","21-No Parking (street clean)",,,
"8001125385","ELLEG","NY","SPO","2014-07-27T00:00:00.000","40","SUBN","ROVER","T","36830","40230","44430",,"0067","67","67","346022","T802","A","0230A",,"K","O","1001","E 45th St",,"0001-01-03T12:00:00.000","408","e2",,"YYYYYYY",,,"RD",,"2014",,"0","I 31","40-Fire Hydrant",,,
"7907184034","GLU6191","NY","PAS","2014-11-18T00:00:00.000","38","SUBN","TOYOT","T","17450","10010","11815",,"0013","13","13","359601","T102","J","1158A",,"NY","O","440","E 23rd St",,"0001-01-03T12:00:00.000","408","h1",,"Y","0830A","0700P","GL",,"2006",,"0","09 6","38-Failure to Display Muni Rec",,,
"7901153260","12421JY","NY","COM","2015-06-25T00:00:00.000","69","VAN","GMC","T","34250","10510","10610",,"0010","10","10","361049","T102","M","1254P",,"NY","F","149","W 24th St",,"0001-01-03T12:00:00.000","408","h1",,"YYYYY","0800A","0700P","WHITE",,"2007",,"0","11 6","69-Failure to Disp Muni Recpt",,,
"7978320650","EED6192","NY","PAS","2014-08-01T00:00:00.000","38","SUBN","JEEP","T","23230","73650","48030",,"0090","90","90","359626","T301","H","0557P",,"K","F","240","Broadway",,"0001-01-03T12:00:00.000","408","h1",,"Y","0830A","0700P","GR",,"2008",,"0","14 3","38-Failure to Display Muni Rec",,,
"7411865801","GPR3308","NY","PAS","2015-05-22T00:00:00.000","71","4DSD","TOYOT","T","0","0","0",,"0040","40","40","358642","T201","K","0245P",,"BX","I","W","Canal Pl","70ft S/of E 146th St","0001-01-03T12:00:00.000","408","j6",,"YYYYYYY",,,"GR",,"1998",,"0","35 2","71A-Insp Sticker Expired (NYS)",,,
"7118784448","195UVL","CT","PAS","2014-10-03T00:00:00.000","37","4DSD","VOLKS","T","36050","11710","13610",,"0026","26","26","353512","T103","S","0346P","0336P","NY","O","526","W 114th St",,"0001-01-03T12:00:00.000","408","h1",,"YYYYY","0800A","1000P","SILVE",,"0","138-9721","0","52 7","37-Expired Muni Meter",,,
"7820794549","63387JM","NY","COM","2014-10-20T00:00:00.000","14","DELV","GMC","T","17910","10410","25390",,"0018","18","18","353131","T106","E","0933A",,"NY","F","6","E 46th St",,"0001-01-03T12:00:00.000","408","c",,"YYYYYYY",,,"BROWN",,"1990",,"0","18 6","14-No Standing",,,
"7350397008","GEN8209","NY","PAS","2015-06-16T00:00:00.000","37","4DSD","BMW","T","11710","35290","35310",,"0020","20","20","355162","T103","H","1056A","1047A","NY","O","340","Amsterdam Ave",,"0001-01-03T12:00:00.000","408","h1",,"Y","0900A","0700P","BK",,"2008","103-3018","0","51 7","37-Expired Muni Meter",,,
"7181134700","HLD7243","PA","PAS","2015-01-20T00:00:00.000","21","4DSD","SAAB","T","56230","36380","23330",,"0071","71","71","357080","T302","K","0833A",,"K","F","407","Linden Blvd",,"0001-01-03T12:00:00.000","408","d1",,"Y  Y","0800A","0930A","SILVE",,"0",,"0","08 3","21-No Parking (street clean)",,,
"7181134700","HLD7243","PA","PAS","2015-01-20T00:00:00.000","21","4DSD","SAAB","T","56230","36380","23330",,"0071","71","71","357080","T302","K","0833A",,"K","F","407","Linden Blvd",,"0001-01-03T12:00:00.000","408","d1",,"Y  Y","0800A","0930A","SILVE",,"0",,"0","08 3","21-No Parking (street clean)",,,
"7176738040","JFC3114","PA","PAS","2014-10-20T00:00:00.000","38","SUBN","JEEP","T","29620","20420","44820",,"0045","45","45","358935","T202","E","1127A",,"BX","F","3146","E Tremont Ave",,"0001-01-03T12:00:00.000","408","h1",,"Y","0900A","0700P","BLACK",,"0",,"0","07A","38-Failure to Display Muni Rec",,,
"8022072801","X105710","TN","PAS","2015-03-24T00:00:00.000","14","4DSD","TOYOT","T","14880","35730","35780",,"0061","61","61","347615","T302","Q","0350P",,"K","F","2101","Avenue Z",,"0001-01-03T12:00:00.000","408","c",,"YYYYYYY",,,"GREY",,"0",,"0","J 32","14-No Standing",,,
