"development_name","borough","account_name","location","meter_amr","meter_scope","tds","edp","rc_code","funding_source","amp","vendor_name","umis_bill_id","revenue_month","service_start_date","service_end_date","days","meter_number","estimated","current_charges","consumption_gal"
"PELHAM PARKWAY","BRONX","PELHAM PARKWAY",,"Not Applicable",,"39","586","B003900","FEDERAL","NY005010390P","East Coast Petroleum, Inc.","9616533","2020-12","2020-12-27T00:00:00.000","2020-12-28T00:00:00.000","1","79471","N","6741.37","8004.00"
"PELHAM PARKWAY","BRONX","PELHAM PARKWAY",,"Not Applicable",,"39","586","B003900","FEDERAL","NY005010390P","East Coast Petroleum, Inc.","9616540","2020-12","2020-12-28T00:00:00.000","2020-12-28T00:00:00.000","0","79471","N","8493.25","10084.00"
"PELHAM PARKWAY","BRONX","PELHAM PARKWAY",,"Not Applicable",,"39","586","B003900","FEDERAL","NY005010390P","East Coast Petroleum, Inc.","9616612","2020-12","2020-12-29T00:00:00.000","2020-12-30T00:00:00.000","1","79471","N","3389.21","4024.00"
"PELHAM PARKWAY","BRONX","PELHAM PARKWAY",,"Not Applicable",,"39","586","B003900","FEDERAL","NY005010390P","East Coast Petroleum, Inc.","9616605","2020-12","2020-12-29T00:00:00.000","2020-12-30T00:00:00.000","1","79471","N","7597.10","9020.00"
"PELHAM PARKWAY","BRONX","PELHAM PARKWAY",,"Not Applicable",,"39","586","B003900","FEDERAL","NY005010390P","East Coast Petroleum, Inc.","9629255","2020-12","2020-12-30T00:00:00.000","2020-12-31T00:00:00.000","1","79471","N","2526.75","3000.00"
"PELHAM PARKWAY","BRONX","PELHAM PARKWAY",,"Not Applicable",,"39","586","B003900","FEDERAL","NY005010390P","East Coast Petroleum, Inc.","9632670","2020-12","2021-01-04T00:00:00.000","2021-01-04T00:00:00.000","0","79471","N","8353.50","10000.00"
"PELHAM PARKWAY","BRONX","PELHAM PARKWAY",,"Not Applicable",,"39","586","B003900","FEDERAL","NY005010390P","East Coast Petroleum, Inc.","9632787","2020-12","2021-01-04T00:00:00.000","2021-01-04T00:00:00.000","0","79471","N","5012.10","6000.00"
"PELHAM PARKWAY","BRONX","PELHAM PARKWAY",,"Not Applicable",,"39","586","B003900","FEDERAL","NY005010390P","East Coast Petroleum, Inc.","9632948","2020-12","2021-01-05T00:00:00.000","2021-01-06T00:00:00.000","1","79471","N","6687.81","8006.00"
"PELHAM PARKWAY","BRONX","PELHAM PARKWAY",,"Not Applicable",,"39","586","B003900","FEDERAL","NY005010390P","East Coast Petroleum, Inc.","9632955","2020-12","2021-01-06T00:00:00.000","2021-01-06T00:00:00.000","0","79471","N","3348.08","4008.00"
"PELHAM PARKWAY","BRONX","PELHAM PARKWAY",,"Not Applicable",,"39","586","B003900","FEDERAL","NY005010390P","East Coast Petroleum, Inc.","9636470","2020-12","2021-01-07T00:00:00.000","2021-01-08T00:00:00.000","1","79471","N","5017.11","6006.00"
"PELHAM PARKWAY","BRONX","PELHAM PARKWAY",,"Not Applicable",,"39","586","B003900","FEDERAL","NY005010390P","East Coast Petroleum, Inc.","9636474","2020-12","2021-01-08T00:00:00.000","2021-01-08T00:00:00.000","0","79471","N","5013.77","6002.00"
"PELHAM PARKWAY","BRONX","PELHAM PARKWAY",,"Not Applicable",,"39","586","B003900","FEDERAL","NY005010390P","East Coast Petroleum, Inc.","9648978","2020-12","2021-01-10T00:00:00.000","2021-01-11T00:00:00.000","1","79471","N","8796.50","10000.00"
"PELHAM PARKWAY","BRONX","PELHAM PARKWAY",,"Not Applicable",,"39","586","B003900","FEDERAL","NY005010390P","East Coast Petroleum, Inc.","9648979","2020-12","2021-01-11T00:00:00.000","2021-01-11T00:00:00.000","0","79471","N","7037.20","8000.00"
"PELHAM PARKWAY","BRONX","PELHAM PARKWAY",,"Not Applicable",,"39","586","B003900","FEDERAL","NY005010390P","East Coast Petroleum, Inc.","9657934","2020-12","2021-01-12T00:00:00.000","2021-01-13T00:00:00.000","1","79471","N","7008.88","7967.80"
"PELHAM PARKWAY","BRONX","PELHAM PARKWAY",,"Not Applicable",,"39","586","B003900","FEDERAL","NY005010390P","East Coast Petroleum, Inc.","9657929","2020-12","2021-01-12T00:00:00.000","2021-01-13T00:00:00.000","1","79471","N","3500.83","3979.80"
"PELHAM PARKWAY","BRONX","PELHAM PARKWAY",,"Not Applicable",,"39","586","B003900","FEDERAL","NY005010390P","East Coast Petroleum, Inc.","9657379","2020-12","2021-01-14T00:00:00.000","2021-01-15T00:00:00.000","1","79471","N","7345.08","8350.00"
"PELHAM PARKWAY","BRONX","PELHAM PARKWAY",,"Not Applicable",,"39","586","B003900","FEDERAL","NY005010390P","East Coast Petroleum, Inc.","9657369","2020-12","2021-01-14T00:00:00.000","2021-01-15T00:00:00.000","1","79471","N","3518.60","4000.00"
"PELHAM PARKWAY","BRONX","PELHAM PARKWAY",,"Not Applicable",,"39","586","B003900","FEDERAL","NY005010390P","East Coast Petroleum, Inc.","9675103","2021-01","2021-01-18T00:00:00.000","2021-01-19T00:00:00.000","1","79471","N","8876.14","9962.00"
"PELHAM PARKWAY","BRONX","PELHAM PARKWAY",,"Not Applicable",,"39","586","B003900","FEDERAL","NY005010390P","East Coast Petroleum, Inc.","9675656","2021-01","2021-01-19T00:00:00.000","2021-01-20T00:00:00.000","1","79471","N","3708.34","4162.00"
"PELHAM PARKWAY","BRONX","PELHAM PARKWAY",,"Not Applicable",,"39","586","B003900","FEDERAL","NY005010390P","East Coast Petroleum, Inc.","9675112","2021-01","2021-01-19T00:00:00.000","2021-01-19T00:00:00.000","0","79471","N","7099.49","7968.00"
"PELHAM PARKWAY","BRONX","PELHAM PARKWAY",,"Not Applicable",,"39","586","B003900","FEDERAL","NY005010390P","East Coast Petroleum, Inc.","9675759","2021-01","2021-01-20T00:00:00.000","2021-01-20T00:00:00.000","0","79471","N","3564.00","4000.00"
"PELHAM PARKWAY","BRONX","PELHAM PARKWAY",,"Not Applicable",,"39","586","B003900","FEDERAL","NY005010390P","East Coast Petroleum, Inc.","9687917","2021-01","2021-01-21T00:00:00.000","2021-01-22T00:00:00.000","1","79471","N","7135.13","8008.00"
"PELHAM PARKWAY","BRONX","PELHAM PARKWAY",,"Not Applicable",,"39","586","B003900","FEDERAL","NY005010390P","East Coast Petroleum, Inc.","9687923","2021-01","2021-01-22T00:00:00.000","2021-01-22T00:00:00.000","0","79471","N","4458.56","5004.00"
"PELHAM PARKWAY","BRONX","PELHAM PARKWAY",,"Not Applicable",,"39","586","B003900","FEDERAL","NY005010390P","East Coast Petroleum, Inc.","9696671","2021-01","2021-01-24T00:00:00.000","2021-01-25T00:00:00.000","1","79471","N","8034.20","9046.00"
"PELHAM PARKWAY","BRONX","PELHAM PARKWAY",,"Not Applicable",,"39","586","B003900","FEDERAL","NY005010390P","East Coast Petroleum, Inc.","9696674","2021-01","2021-01-25T00:00:00.000","2021-01-25T00:00:00.000","0","79471","N","7993.35","9000.00"
"PELHAM PARKWAY","BRONX","PELHAM PARKWAY",,"Not Applicable",,"39","586","B003900","FEDERAL","NY005010390P","East Coast Petroleum, Inc.","9696702","2021-01","2021-01-26T00:00:00.000","2021-01-27T00:00:00.000","1","79471","N","7112.31","8008.00"
"PELHAM PARKWAY","BRONX","PELHAM PARKWAY",,"Not Applicable",,"39","586","B003900","FEDERAL","NY005010390P","East Coast Petroleum, Inc.","9696706","2021-01","2021-01-26T00:00:00.000","2021-01-27T00:00:00.000","1","79471","N","5334.23","6006.00"
"PELHAM PARKWAY","BRONX","PELHAM PARKWAY",,"Not Applicable",,"39","586","B003900","FEDERAL","NY005010390P","East Coast Petroleum, Inc.","9696400","2021-01","2021-01-28T00:00:00.000","2021-01-29T00:00:00.000","1","79471","N","6510.14","7330.00"
"PELHAM PARKWAY","BRONX","PELHAM PARKWAY",,"Not Applicable",,"39","586","B003900","FEDERAL","NY005010390P","East Coast Petroleum, Inc.","9696408","2021-01","2021-01-28T00:00:00.000","2021-01-29T00:00:00.000","1","79471","N","4451.41","5012.00"
"PELHAM PARKWAY","BRONX","PELHAM PARKWAY",,"Not Applicable",,"39","586","B003900","FEDERAL","NY005010390P","East Coast Petroleum, Inc.","9723294","2021-01","2021-01-31T00:00:00.000","2021-02-01T00:00:00.000","1","79471","N","9107.73","10000.80"
"PELHAM PARKWAY","BRONX","PELHAM PARKWAY",,"Not Applicable",,"39","586","B003900","FEDERAL","NY005010390P","East Coast Petroleum, Inc.","9722804","2021-01","2021-01-31T00:00:00.000","2021-02-01T00:00:00.000","1","79471","N","9472.37","10401.20"
"PELHAM PARKWAY","BRONX","PELHAM PARKWAY",,"Not Applicable",,"39","586","B003900","FEDERAL","NY005010390P","East Coast Petroleum, Inc.","9723340","2021-01","2021-02-02T00:00:00.000","2021-02-03T00:00:00.000","1","79471","N","5464.20","6000.00"
"PELHAM PARKWAY","BRONX","PELHAM PARKWAY",,"Not Applicable",,"39","586","B003900","FEDERAL","NY005010390P","East Coast Petroleum, Inc.","9723343","2021-01","2021-02-03T00:00:00.000","2021-02-03T00:00:00.000","0","79471","N","5466.02","6002.00"
"PELHAM PARKWAY","BRONX","PELHAM PARKWAY",,"Not Applicable",,"39","586","B003900","FEDERAL","NY005010390P","East Coast Petroleum, Inc.","9734453","2021-01","2021-02-04T00:00:00.000","2021-02-05T00:00:00.000","1","79471","N","3642.80","4000.00"
"PELHAM PARKWAY","BRONX","PELHAM PARKWAY",,"Not Applicable",,"39","586","B003900","FEDERAL","NY005010390P","East Coast Petroleum, Inc.","9734489","2021-01","2021-02-04T00:00:00.000","2021-02-05T00:00:00.000","1","79471","N","3642.80","4000.00"
"PELHAM PARKWAY","BRONX","PELHAM PARKWAY",,"Not Applicable",,"39","586","B003900","FEDERAL","NY005010390P","East Coast Petroleum, Inc.","9734535","2021-01","2021-02-07T00:00:00.000","2021-02-08T00:00:00.000","1","79471","N","8100.54","8400.00"
"PELHAM PARKWAY","BRONX","PELHAM PARKWAY",,"Not Applicable",,"39","586","B003900","FEDERAL","NY005010390P","East Coast Petroleum, Inc.","9734481","2021-01","2021-02-07T00:00:00.000","2021-02-08T00:00:00.000","1","79471","N","9643.50","10000.00"
"PELHAM PARKWAY","BRONX","PELHAM PARKWAY",,"Not Applicable",,"39","586","B003900","FEDERAL","NY005010390P","East Coast Petroleum, Inc.","9734416","2021-01","2021-02-09T00:00:00.000","2021-02-10T00:00:00.000","1","79471","N","6019.47","6242.00"
"PELHAM PARKWAY","BRONX","PELHAM PARKWAY",,"Not Applicable",,"39","586","B003900","FEDERAL","NY005010390P","East Coast Petroleum, Inc.","9734423","2021-01","2021-02-10T00:00:00.000","2021-02-10T00:00:00.000","0","79471","N","6019.47","6242.00"
"PELHAM PARKWAY","BRONX","PELHAM PARKWAY",,"Not Applicable",,"39","586","B003900","FEDERAL","NY005010390P","East Coast Petroleum, Inc.","9748213","2021-01","2021-02-11T00:00:00.000","2021-02-12T00:00:00.000","1","79471","N","5789.96","6004.00"
"PELHAM PARKWAY","BRONX","PELHAM PARKWAY",,"Not Applicable",,"39","586","B003900","FEDERAL","NY005010390P","East Coast Petroleum, Inc.","9748184","2021-01","2021-02-11T00:00:00.000","2021-02-12T00:00:00.000","1","79471","N","6177.63","6406.00"
"PELHAM PARKWAY","BRONX","PELHAM PARKWAY",,"Not Applicable",,"39","586","B003900","FEDERAL","NY005010390P","East Coast Petroleum, Inc.","9757496","2021-02","2021-02-15T00:00:00.000","2021-02-16T00:00:00.000","1","79471","N","8088.44","8004.00"
"PELHAM PARKWAY","BRONX","PELHAM PARKWAY",,"Not Applicable",,"39","586","B003900","FEDERAL","NY005010390P","East Coast Petroleum, Inc.","9757504","2021-02","2021-02-16T00:00:00.000","2021-02-16T00:00:00.000","0","79471","N","10509.72","10400.00"
"PELHAM PARKWAY","BRONX","PELHAM PARKWAY",,"Not Applicable",,"39","586","B003900","FEDERAL","NY005010390P","East Coast Petroleum, Inc.","9757431","2021-02","2021-02-16T00:00:00.000","2021-02-17T00:00:00.000","1","79471","N","4046.24","4004.00"
"PELHAM PARKWAY","BRONX","PELHAM PARKWAY",,"Not Applicable",,"39","586","B003900","FEDERAL","NY005010390P","East Coast Petroleum, Inc.","9757469","2021-02","2021-02-17T00:00:00.000","2021-02-17T00:00:00.000","0","79471","N","4044.22","4002.00"
"PELHAM PARKWAY","BRONX","PELHAM PARKWAY",,"Not Applicable",,"39","586","B003900","FEDERAL","NY005010390P","East Coast Petroleum, Inc.","9771415","2021-02","2021-02-18T00:00:00.000","2021-02-19T00:00:00.000","1","79471","N","7106.19","7032.00"
"PELHAM PARKWAY","BRONX","PELHAM PARKWAY",,"Not Applicable",,"39","586","B003900","FEDERAL","NY005010390P","East Coast Petroleum, Inc.","9771422","2021-02","2021-02-18T00:00:00.000","2021-02-19T00:00:00.000","1","79471","N","8092.48","8008.00"
"PELHAM PARKWAY","BRONX","PELHAM PARKWAY",,"Not Applicable",,"39","586","B003900","FEDERAL","NY005010390P","East Coast Petroleum, Inc.","9771380","2021-02","2021-02-21T00:00:00.000","2021-02-22T00:00:00.000","1","79471","N","8366.87","8200.00"
"PELHAM PARKWAY","BRONX","PELHAM PARKWAY",,"Not Applicable",,"39","586","B003900","FEDERAL","NY005010390P","East Coast Petroleum, Inc.","9771445","2021-02","2021-02-22T00:00:00.000","2021-02-22T00:00:00.000","0","79471","N","8375.03","8208.00"
"PELHAM PARKWAY","BRONX","PELHAM PARKWAY",,"Not Applicable",,"39","586","B003900","FEDERAL","NY005010390P","East Coast Petroleum, Inc.","9784969","2021-02","2021-02-23T00:00:00.000","2021-02-24T00:00:00.000","1","79471","N","6132.30","6010.00"
"PELHAM PARKWAY","BRONX","PELHAM PARKWAY",,"Not Applicable",,"39","586","B003900","FEDERAL","NY005010390P","East Coast Petroleum, Inc.","9784975","2021-02","2021-02-24T00:00:00.000","2021-02-24T00:00:00.000","0","79471","N","6128.22","6006.00"
"PELHAM PARKWAY","BRONX","PELHAM PARKWAY",,"Not Applicable",,"39","586","B003900","FEDERAL","NY005010390P","East Coast Petroleum, Inc.","9785276","2021-02","2021-02-25T00:00:00.000","2021-02-26T00:00:00.000","1","79471","N","7142.45","7000.00"
"PELHAM PARKWAY","BRONX","PELHAM PARKWAY",,"Not Applicable",,"39","586","B003900","FEDERAL","NY005010390P","East Coast Petroleum, Inc.","9785273","2021-02","2021-02-25T00:00:00.000","2021-02-26T00:00:00.000","1","79471","N","7142.45","7000.00"
"PELHAM PARKWAY","BRONX","PELHAM PARKWAY",,"Not Applicable",,"39","586","B003900","FEDERAL","NY005010390P","East Coast Petroleum, Inc.","9828416","2021-02","2021-02-28T00:00:00.000","2021-03-01T00:00:00.000","1","79471","N","9449.82","9400.00"
"PELHAM PARKWAY","BRONX","PELHAM PARKWAY",,"Not Applicable",,"39","586","B003900","FEDERAL","NY005010390P","East Coast Petroleum, Inc.","9828418","2021-02","2021-02-28T00:00:00.000","2021-03-01T00:00:00.000","1","79471","N","9047.70","9000.00"
"PELHAM PARKWAY","BRONX","PELHAM PARKWAY",,"Not Applicable",,"39","586","B003900","FEDERAL","NY005010390P","East Coast Petroleum, Inc.","9828251","2021-02","2021-03-02T00:00:00.000","2021-03-03T00:00:00.000","1","79471","N","4018.99","4005.90"
"PELHAM PARKWAY","BRONX","PELHAM PARKWAY",,"Not Applicable",,"39","586","B003900","FEDERAL","NY005010390P","East Coast Petroleum, Inc.","9828246","2021-02","2021-03-02T00:00:00.000","2021-03-03T00:00:00.000","1","79471","N","6007.67","5988.00"
"PELHAM PARKWAY","BRONX","PELHAM PARKWAY",,"Not Applicable",,"39","586","B003900","FEDERAL","NY005010390P","East Coast Petroleum, Inc.","9828268","2021-02","2021-03-04T00:00:00.000","2021-03-05T00:00:00.000","1","79471","N","8070.55","8028.00"
"PELHAM PARKWAY","BRONX","PELHAM PARKWAY",,"Not Applicable",,"39","586","B003900","FEDERAL","NY005010390P","East Coast Petroleum, Inc.","9828398","2021-02","2021-03-04T00:00:00.000","2021-03-05T00:00:00.000","1","79471","N","6035.82","6004.00"
"PELHAM PARKWAY","BRONX","PELHAM PARKWAY",,"Not Applicable",,"39","586","B003900","FEDERAL","NY005010390P","East Coast Petroleum, Inc.","9839916","2021-02","2021-03-08T00:00:00.000","2021-03-08T00:00:00.000","0","79471","N","9753.56","9416.00"
"PELHAM PARKWAY","BRONX","PELHAM PARKWAY",,"Not Applicable",,"39","586","B003900","FEDERAL","NY005010390P","East Coast Petroleum, Inc.","9839933","2021-02","2021-03-08T00:00:00.000","2021-03-08T00:00:00.000","0","79471","N","7418.76","7162.00"
"PELHAM PARKWAY","BRONX","PELHAM PARKWAY",,"Not Applicable",,"39","586","B003900","FEDERAL","NY005010390P","East Coast Petroleum, Inc.","9832376","2021-02","2021-03-09T00:00:00.000","2021-03-10T00:00:00.000","1","79471","N","7253.02","7002.00"
"PELHAM PARKWAY","BRONX","PELHAM PARKWAY",,"Not Applicable",,"39","586","B003900","FEDERAL","NY005010390P","East Coast Petroleum, Inc.","9832380","2021-02","2021-03-09T00:00:00.000","2021-03-10T00:00:00.000","1","79471","N","5804.90","5604.00"
"PELHAM PARKWAY","BRONX","PELHAM PARKWAY",,"Not Applicable",,"39","586","B003900","FEDERAL","NY005010390P","East Coast Petroleum, Inc.","9832444","2021-02","2021-03-11T00:00:00.000","2021-03-12T00:00:00.000","1","79471","N","6846.35","6609.40"
"PELHAM PARKWAY","BRONX","PELHAM PARKWAY",,"Not Applicable",,"39","586","B003900","FEDERAL","NY005010390P","East Coast Petroleum, Inc.","9832450","2021-02","2021-03-11T00:00:00.000","2021-03-12T00:00:00.000","1","79471","N","4134.91","3991.80"
"PELHAM PARKWAY","BRONX","PELHAM PARKWAY",,"Not Applicable",,"39","586","B003900","FEDERAL","NY005010390P","East Coast Petroleum, Inc.","9835369","2021-02","2021-03-14T00:00:00.000","2021-03-15T00:00:00.000","1","79471","N","5267.25","5000.00"
"PELHAM PARKWAY","BRONX","PELHAM PARKWAY",,"Not Applicable",,"39","586","B003900","FEDERAL","NY005010390P","East Coast Petroleum, Inc.","9835373","2021-02","2021-03-15T00:00:00.000","2021-03-15T00:00:00.000","0","79471","N","5267.25","5000.00"
"PELHAM PARKWAY","BRONX","PELHAM PARKWAY",,"Not Applicable",,"39","586","B003900","FEDERAL","NY005010390P","East Coast Petroleum, Inc.","9845618","2021-03","2021-03-16T00:00:00.000","2021-03-17T00:00:00.000","1","79471","N","6327.02","6006.00"
"PELHAM PARKWAY","BRONX","PELHAM PARKWAY",,"Not Applicable",,"39","586","B003900","FEDERAL","NY005010390P","East Coast Petroleum, Inc.","9845621","2021-03","2021-03-17T00:00:00.000","2021-03-17T00:00:00.000","0","79471","N","6322.81","6002.00"
"PELHAM PARKWAY","BRONX","PELHAM PARKWAY",,"Not Applicable",,"39","586","B003900","FEDERAL","NY005010390P","East Coast Petroleum, Inc.","9856646","2021-03","2021-03-18T00:00:00.000","2021-03-19T00:00:00.000","1","79471","N","6324.91","6004.00"
"PELHAM PARKWAY","BRONX","PELHAM PARKWAY",,"Not Applicable",,"39","586","B003900","FEDERAL","NY005010390P","East Coast Petroleum, Inc.","9856653","2021-03","2021-03-18T00:00:00.000","2021-03-19T00:00:00.000","1","79471","N","6183.75","5870.00"
"PELHAM PARKWAY","BRONX","PELHAM PARKWAY",,"Not Applicable",,"39","586","B003900","FEDERAL","NY005010390P","East Coast Petroleum, Inc.","9856620","2021-03","2021-03-21T00:00:00.000","2021-03-22T00:00:00.000","1","79471","N","6048.73","6004.00"
"PELHAM PARKWAY","BRONX","PELHAM PARKWAY",,"Not Applicable",,"39","586","B003900","FEDERAL","NY005010390P","East Coast Petroleum, Inc.","9856712","2021-03","2021-03-21T00:00:00.000","2021-03-22T00:00:00.000","1","79471","N","5039.26","5002.00"
"PELHAM PARKWAY","BRONX","PELHAM PARKWAY",,"Not Applicable",,"39","586","B003900","FEDERAL","NY005010390P","East Coast Petroleum, Inc.","9875966","2021-03","2021-03-23T00:00:00.000","2021-03-24T00:00:00.000","1","79471","N","4037.86","4008.00"
"PELHAM PARKWAY","BRONX","PELHAM PARKWAY",,"Not Applicable",,"39","586","B003900","FEDERAL","NY005010390P","East Coast Petroleum, Inc.","9878017","2021-03","2021-03-26T00:00:00.000","2021-03-26T00:00:00.000","0","79471","N","3004.22","2982.00"
"POLO GROUNDS TOWERS","MANHATTAN","POLO GROUNDS TOWERS","2991 8th Ave","Not Applicable",,"149","260","M014900","FEDERAL","NY005001490P","East River Energy","9088424","2020-06","2020-06-18T00:00:00.000","2020-06-19T00:00:00.000","1","20676C-103","N","6939.61","4970.00"
"POLO GROUNDS TOWERS","MANHATTAN","POLO GROUNDS TOWERS","2991 8th Ave","Not Applicable",,"149","260","M014900","FEDERAL","NY005001490P","East River Energy","9088429","2020-06","2020-06-19T00:00:00.000","2020-06-19T00:00:00.000","0","20676C-103","N","6939.61","4970.00"
"POLO GROUNDS TOWERS","MANHATTAN","POLO GROUNDS TOWERS","2991 8th Ave","Not Applicable",,"149","260","M014900","FEDERAL","NY005001490P","East River Energy","9088437","2020-06","2020-06-29T00:00:00.000","2020-06-30T00:00:00.000","1","20676C-103","N","7045.89","4960.50"
"POLO GROUNDS TOWERS","MANHATTAN","POLO GROUNDS TOWERS","2991 8th Ave","Not Applicable",,"149","260","M014900","FEDERAL","NY005001490P","East River Energy","9088444","2020-06","2020-06-30T00:00:00.000","2020-06-30T00:00:00.000","0","20676C-103","N","7045.89","4960.50"
"POLO GROUNDS TOWERS","MANHATTAN","POLO GROUNDS TOWERS","2991 8th Ave","Not Applicable",,"149","260","M014900","FEDERAL","NY005001490P","East River Energy","9170673","2020-06","2020-07-09T00:00:00.000","2020-07-10T00:00:00.000","1","20676C-103","N","7431.82","4960.50"
"POLO GROUNDS TOWERS","MANHATTAN","POLO GROUNDS TOWERS","2991 8th Ave","Not Applicable",,"149","260","M014900","FEDERAL","NY005001490P","East River Energy","9170675","2020-06","2020-07-09T00:00:00.000","2020-07-10T00:00:00.000","1","20676C-103","N","7431.82","4960.50"
"POLO GROUNDS TOWERS","MANHATTAN","POLO GROUNDS TOWERS","2991 8th Ave","Not Applicable",,"149","260","M014900","FEDERAL","NY005001490P","East River Energy","9222575","2020-07","2020-07-16T00:00:00.000","2020-07-17T00:00:00.000","1","20676C-103","N","7396.00","5000.00"
"POLO GROUNDS TOWERS","MANHATTAN","POLO GROUNDS TOWERS","2991 8th Ave","Not Applicable",,"149","260","M014900","FEDERAL","NY005001490P","East River Energy","9222580","2020-07","2020-07-17T00:00:00.000","2020-07-17T00:00:00.000","0","20676C-103","N","7396.00","5000.00"
"POLO GROUNDS TOWERS","MANHATTAN","POLO GROUNDS TOWERS","2991 8th Ave","Not Applicable",,"149","260","M014900","FEDERAL","NY005001490P","East River Energy","9190278","2020-07","2020-07-23T00:00:00.000","2020-07-24T00:00:00.000","1","20676C-103","N","7453.99","4960.40"
"POLO GROUNDS TOWERS","MANHATTAN","POLO GROUNDS TOWERS","2991 8th Ave","Not Applicable",,"149","260","M014900","FEDERAL","NY005001490P","East River Energy","9190289","2020-07","2020-07-24T00:00:00.000","2020-07-24T00:00:00.000","0","20676C-103","N","7439.12","4950.50"
"POLO GROUNDS TOWERS","MANHATTAN","POLO GROUNDS TOWERS","2991 8th Ave","Not Applicable",,"149","260","M014900","FEDERAL","NY005001490P","East River Energy","9190303","2020-07","2020-07-27T00:00:00.000","2020-07-28T00:00:00.000","1","20676C-103","N","7461.39","4950.50"
"POLO GROUNDS TOWERS","MANHATTAN","POLO GROUNDS TOWERS","2991 8th Ave","Not Applicable",,"149","260","M014900","FEDERAL","NY005001490P","East River Energy","9190323","2020-07","2020-07-28T00:00:00.000","2020-07-28T00:00:00.000","0","20676C-103","N","7461.39","4950.50"
"POLO GROUNDS TOWERS","MANHATTAN","POLO GROUNDS TOWERS","2991 8th Ave","Not Applicable",,"149","260","M014900","FEDERAL","NY005001490P","East River Energy","9222603","2020-07","2020-08-06T00:00:00.000","2020-08-07T00:00:00.000","1","20676C-103","N","5982.18","3960.40"
"POLO GROUNDS TOWERS","MANHATTAN","POLO GROUNDS TOWERS","2991 8th Ave","Not Applicable",,"149","260","M014900","FEDERAL","NY005001490P","East River Energy","9222610","2020-07","2020-08-07T00:00:00.000","2020-08-07T00:00:00.000","0","20676C-103","N","5905.45","3909.60"
"POLO GROUNDS TOWERS","MANHATTAN","POLO GROUNDS TOWERS","2991 8th Ave","Not Applicable",,"149","260","M014900","FEDERAL","NY005001490P","East River Energy","9222653","2020-08","2020-08-17T00:00:00.000","2020-08-18T00:00:00.000","1","20676C-103","N","7423.38","4950.90"
"POLO GROUNDS TOWERS","MANHATTAN","POLO GROUNDS TOWERS","2991 8th Ave","Not Applicable",,"149","260","M014900","FEDERAL","NY005001490P","East River Energy","9222655","2020-08","2020-08-18T00:00:00.000","2020-08-18T00:00:00.000","0","20676C-103","N","7423.08","4950.70"
"POLO GROUNDS TOWERS","MANHATTAN","POLO GROUNDS TOWERS","2991 8th Ave","Not Applicable",,"149","260","M014900","FEDERAL","NY005001490P","East River Energy","9280842","2020-08","2020-08-20T00:00:00.000","2020-08-21T00:00:00.000","1","20676C-103","N","7422.78","4950.50"
"POLO GROUNDS TOWERS","MANHATTAN","POLO GROUNDS TOWERS","2991 8th Ave","Not Applicable",,"149","260","M014900","FEDERAL","NY005001490P","East River Energy","9280867","2020-08","2020-08-21T00:00:00.000","2020-08-21T00:00:00.000","0","20676C-103","N","7422.78","4950.50"
"POLO GROUNDS TOWERS","MANHATTAN","POLO GROUNDS TOWERS","2991 8th Ave","Not Applicable",,"149","260","M014900","FEDERAL","NY005001490P","East River Energy","9316645","2020-08","2020-08-31T00:00:00.000","2020-09-01T00:00:00.000","1","20676C-103","N","7384.44","9930.00"
"POLO GROUNDS TOWERS","MANHATTAN","POLO GROUNDS TOWERS","2991 8th Ave","Not Applicable",,"149","260","M014900","FEDERAL","NY005001490P","East River Energy","9316655","2020-08","2020-09-01T00:00:00.000","2020-09-01T00:00:00.000","0","20676C-103","N","7366.30","9904.80"
"POLO GROUNDS TOWERS","MANHATTAN","POLO GROUNDS TOWERS","2991 8th Ave","Not Applicable",,"149","260","M014900","FEDERAL","NY005001490P","East River Energy","9338148","2020-08","2020-09-10T00:00:00.000","2020-09-11T00:00:00.000","1","20676C-103","N","6686.15","9901.00"
"POLO GROUNDS TOWERS","MANHATTAN","POLO GROUNDS TOWERS","2991 8th Ave","Not Applicable",,"149","260","M014900","FEDERAL","NY005001490P","East River Energy","9338165","2020-08","2020-09-11T00:00:00.000","2020-09-11T00:00:00.000","0","20676C-103","N","6686.15","9901.00"
"POLO GROUNDS TOWERS","MANHATTAN","POLO GROUNDS TOWERS","2991 8th Ave","Not Applicable",,"149","260","M014900","FEDERAL","NY005001490P","East River Energy","9355267","2020-09","2020-09-21T00:00:00.000","2020-09-22T00:00:00.000","1","20676C-103","N","6886.17","9921.00"
"POLO GROUNDS TOWERS","MANHATTAN","POLO GROUNDS TOWERS","2991 8th Ave","Not Applicable",,"149","260","M014900","FEDERAL","NY005001490P","East River Energy","9359724","2020-09","2020-09-22T00:00:00.000","2020-09-22T00:00:00.000","0","20676C-103","N","6886.17","9921.00"
"POLO GROUNDS TOWERS","MANHATTAN","POLO GROUNDS TOWERS","2991 8th Ave","Not Applicable",,"149","260","M014900","FEDERAL","NY005001490P","East River Energy","9359673","2020-09","2020-09-28T00:00:00.000","2020-09-29T00:00:00.000","1","20676C-103","N","7078.28","9921.20"
"POLO GROUNDS TOWERS","MANHATTAN","POLO GROUNDS TOWERS","2991 8th Ave","Not Applicable",,"149","260","M014900","FEDERAL","NY005001490P","East River Energy","9359683","2020-09","2020-09-29T00:00:00.000","2020-09-29T00:00:00.000","0","20676C-103","N","7078.28","9921.20"
