"record_id","certificate_number","business_name","violation_date","industry","borough","charge","charge_count","outcome","counts_settled","counts_guilty","counts_not_guilty","building_number","street","street_2","unit_type","unit","description","city","state","zip","longitude","latitude"
"44825-2017-ENFO","05418851","THEADING  ON 149TH INC","2017-07-03T00:00:00.000","Salons And Barbershop - 841","Bronx","NYC Admin Code § 20-750(c) - BUSINESS OFFERS ALTERATIVE/TAILORING SERVICES AND PRICE LIST CONTAINS DIFFERENT PRICES OR FEES BASED ON GENDER","1","Pleaded","1",,,"332","E 149TH ST",,"FL","3",,"BRONX","NY","10451","-73.92050796098958","40.81679624020188"
"30798-2023-ENFO","23M01359","JEETER JUICE SMOKE SHOP","2023-06-21T00:00:00.000","Electronic Cigarette Dealer","Manhattan","NYC Admin Code § 17-715(b) - SOLD, OFFERED FOR SALE, OR POSSESSED WITH INTENT TO SELL OR OFFER FOR SALE FLAVORED ELECTRONIC CIGARETTE OR E-LIQUID","20",,,,,"9","MAIDEN LN",,,,,"NEW YORK","NY","10038","-74.00955486804973","40.70960538884883"
"30841-2020-ENFO","20Q00937","PARADISE LAUNDROMAT INC","2020-11-24T00:00:00.000","Laundries","Queens","NYC Admin Code § 20-297.5(c) - Document containing charges to consumer does not state consumer's name, address, and/or computation of laundry charge","1","Pleaded","1",,,"6506","CENTRAL AVE",,,,,"GLENDALE","NY","11385","-77.51985415786389","40.11248882043448"
"20161-2015-ENFO","70025960","194 STOP GROCERY CORP.","2015-04-18T00:00:00.000","Cigarette Retail Dealer - 127","Bronx","NYC Admin Code § 17-715(a) - SOLD, OFFERED FOR SALE, OR POSSESSED WITH INTENT TO SELL FLAVORED TOBACCO PRODUCT","1","Hearing Decision",,"1",,"341","E 194TH ST",,,,,"BRONX","NY","10458","-73.89109126955644","40.86401691247848"
"11180-2020-ENFO","70055610","4TH AVE CANDY STORE CORP","2020-03-06T00:00:00.000","Tobacco Retail Dealer","Brooklyn","NYC Admin Code § 17-706(a) - SOLD TOBACCO PRODUCTS TO A PERSON UNDER 21 YEARS OF AGE","1","Default Decision",,"1",,"8509","4TH AVE",,,,,"BROOKLYN","NY","11209","-74.0280908421212","40.62341085368318"
"24597-2014-ENFO","05340982","MI FIESTA DELI GROCERY INC.","2014-04-25T00:00:00.000","Cigarette Retail Dealer - 127","Bronx","6 RCNY § 1-14 - DID NOT ANSWER N/O/H OR SUBPOENA","1","Default Decision",,"1",,"120","W 167TH ST",,,,,"BRONX","NY","10452","-73.92635671443306","40.83669382539645"
"59278-2016-ENFO","70040019","BEACH VIEW INC.","2016-09-10T00:00:00.000","Cigarette Retail Dealer - 127","Staten Island","NYC Admin Code § 17-706(a) - SOLD TOBACCO PRODUCTS TO A PERSON UNDER 21 YEARS OF AGE","1","Pleaded","1",,,"4727","HYLAN BLVD",,,,,"STATEN ISLAND","NY","10312","-74.1638233242612","40.5283436696717"
"26400-2021-ENFO","21X00366","DE LA CRUZ FIGUEROA,GENOVEVA","2021-08-05T00:00:00.000","Grocery-Retail - 808","Bronx","6 RCNY § 5-37 - REFUND POLICY IS NOT POSTED  AT EACH OF CASH REGISTER/S OR AT EACH OF POINTS OF SALE OR AT EACH OF THE STORE ENTRANCES OR REFUND POLICY IS NOT POSTED CONSPICUOUSLY","1","Default Decision",,"1",,"694","E 141ST ST",,,,,"BRONX","NY","10454","-77.51985425233765","40.11248910567942"
"42368-2017-ENFO","05411346","FULTON FRUITS & VEGETABLES CORP","2017-06-22T00:00:00.000","Stoop Line Stand - 033","Brooklyn","1 NYCRR § 221.5(c) - LABELS DO NOT CLEARLY STATE THE NET QUANTITY OF ITEMS IN CONTAINERS","2","Default Decision",,"2",,"3156","FULTON ST",,,,,"BROOKLYN","NY","11208","-73.87851725565318","40.68184146004975"
"29013-2022-ENFO","22M00781","EDISON NY PARKING, LLC","2022-06-06T00:00:00.000","Garage & Parking Lot - 098","Manhattan","NYC Admin Code § 20-327(a) - BUSINESS EXCEEDS VEHICLE CAPACITY.","41","Pleaded","41",,,"409","E 110TH ST",,,,"401-409","NEW YORK","NY","10029","-77.51985433989992","40.112489061046674"
"59551-2014-ENFO","70025206","MUTHANA, MUSLEH D","2014-10-19T00:00:00.000","Cigarette Retail Dealer - 127","Bronx","NYC Admin Code § 17-715(a) - SOLD, OFFERED FOR SALE, OR POSSESSED WITH INTENT TO SELL FLAVORED TOBACCO PRODUCT","4","Settlement (Pre-Hearing)","4",,,"901","BURKE AVE",,,,,"BRONX","NY","10469","-73.86122765491643","40.871340653476786"
"18866-2020-CMPL","05447725","VIKINGS CONVENIENCE STORE INC","2020-06-03T00:00:00.000","Misc Non-Food Retail - 817","Queens","NYC Admin Code § 20-708 - STORE DID NOT CONSPICUOUSLY DISPLAY THE TOTAL SELLING PRICE, AT POINT OF DISPLAY, FOR ITEM.","1","Pleaded","1",,,"19220","LINDEN BLVD",,,,,"SAINT ALBANS","NY","11412","-73.75915896139541","40.69253110703941"
"42143-2018-ENFO","05420108","FIRST STAR AUTOMOTIVE INC","2018-03-10T00:00:00.000","Tow Truck Company - 124","Manhattan","NYC Admin Code § 19-169.1(g) - CHARGED DISCONNECTION FEE","2","Settlement (Pre-Hearing)","2",,,"141","DYCKMAN ST",,,,,"NEW YORK","NY","10040","-73.92563704920887","40.86301234141987"
"42414-2019-ENFO","70052057","MAJOR DELI AND GROCERY CORP","2019-08-12T00:00:00.000","Electronic Cigarette Dealer","Brooklyn","NY Pub Health § 1399-CC(2) - SOLD TOBACCO PRODUCTS TO PERSON UNDER 18 YEARS OF AGE","1","Pleaded","1",,,"203","MAUJER ST",,,,,"BROOKLYN","NY","11206","-73.94216094031525","40.711062447868684"
"14710-2018-ENFO","06013498","FUTURE CREATION INTERNATIONAL CORP","2018-03-09T00:00:00.000","Tax Preparers - 891","Queens","6 RCNY § 5-66(c)(1)(ii)(b) - Tax preparer fails to conspicuously post in English at public entrance, or in immediate area where consumers are met, a disclosure stating taxpayer entitled to copy of tax return.","1","Pleaded","1",,,"3915","MAIN ST",,"STE","418",,"FLUSHING","NY","11354","-73.83038703053002","40.760096922307845"
"54522-2022-ENFO","22M01833","THE STOP & SHOP SUPERMARKET COMPANY LLC","2022-09-21T00:00:00.000","Supermarket - 819","Staten Island","NYC Admin Code § 20-708.1(b) - 5 OR MORE STOCK KEEPING ITEMS WITHIN FOLLOWING STOCK KEEPING UNITS FAIL TO CONSPICUOUSLY AND CLEARLY DISPLAY ITEM PRICES STAMPED, TAGGED, OR AFFIXED TO ITEMS.","20","Default Decision",,"20",,"2754","HYLAN BLVD",,,,,"STATEN ISLAND","NY","10306","-77.51985494231297","40.11248841788829"
"810-2015-LEGL","170003CD","JONES, GAUSIA S","2016-12-22T00:00:00.000","Home Improvement Contractor - 100","Brooklyn","6 RCNY § 2-221(a)(10) - IMPROPER TYPEFACE OR SIZE","1","Default Decision",,"1",,,,,,,,"BROOKLYN","NY","11238",,
"30231-2016-ENFO","05397458","NY HEALTHY FOOD CORP.","2016-05-04T00:00:00.000","Stoop Line Stand - 033","Brooklyn","6 RCNY § 2-70.2(A) - OBSERVED LICENSEE USING  BOXES (CRATES/STACKS OF BOXES/ETC.) FOR SALE PLACED DIRECTLY ON THE PUBLIC SIDEWALK AND OBSTRUCTING THE PUBLIC SIDEWALK","2","Settlement (Pre-Hearing)","2",,,"1075","LIBERTY AVE",,,,,"BROOKLYN","NY","11208","-73.86954644840348","40.67835400778684"
"44677-2019-ENFO","05436782","FRESH FARM & FISH INC","2019-09-06T00:00:00.000","Stoop Line Stand - 033","Bronx","6 RCNY § 2-70.2(A) - OBSERVED LICENSEE USING  BOXES (CRATES/STACKS OF BOXES/ETC.) FOR SALE PLACED DIRECTLY ON THE PUBLIC SIDEWALK AND OBSTRUCTING THE PUBLIC SIDEWALK","1","Hearing Decision",,"1",,"3488","JEROME AVE",,,,,"BRONX","NY","10467","-73.8817275778602","40.88227638655164"
"3404-2022-ENFO","22N00010","MP BROADWAY 11 LLC","2022-01-24T00:00:00.000","Garage & Parking Lot - 098","Brooklyn","6 RCNY § 2-161(g)(2)(iv) - BUSINESS FAILS TO POST AN EXACT COPY OF ITS RATE SIGNS AT PLACE OF PAYMENT SO THAT THEY CAN BE READILY SEEN BY A CUSTOMER.","1","Pleaded","1",,,"11","broadway",,,,,"Brooklyn","NY","11249","-77.51985443749808","40.112488834938446"
"9858-2019-ENFO","05438210","STEINWAY GOURMET DELI INC","2019-02-13T00:00:00.000","Grocery-Retail - 808","Queens","1 NYCRR § 221.4 - LABELS DO NOT CLEARLY STATE THE NAME AND ADDRESS OF MANUFACTURER,PACKER OR DISTRIBUTOR","2","Default Decision",,"2",,"3234","STEINWAY ST",,,,,"ASTORIA","NY","11103","-73.91961770491864","40.758225757898266"
"23115-2023-ENFO","23T02558","2329 CONVENIENCE CORP","2023-05-02T00:00:00.000","Electronic Cigarette Dealer","Manhattan","NYC Admin Code § 17-715(b) - SOLD, OFFERED FOR SALE, OR POSSESSED WITH INTENT TO SELL OR OFFER FOR SALE FLAVORED ELECTRONIC CIGARETTE OR E-LIQUID","1",,,,,"2329","1ST AVE",,,,,"NEW YORK","NY","10035","-77.51985432668118","40.11248907823251"
"64732-2017-ENFO","05420303","SARDER NEWSSTAND INC","2017-10-20T00:00:00.000","Misc Non-Food Retail - 817","Queens","6 RCNY § 5-37 - REFUND POLICY NOT POSTED","1","Pleaded","1",,,"7520","ROOSEVELT AVE",,,,,"JACKSON HEIGHTS","NY","11372","-73.89022519317417","40.746961752598914"
"61797-2016-ENFO","05401990","BELLO DELI FOOD, CORP.","2016-09-15T00:00:00.000","Grocery-Retail - 808","Manhattan","NYC Admin Code § 20-708 - STORE DID NOT CONSPICUOUSLY DISPLAY THE TOTAL SELLING PRICE, AT POINT OF DISPLAY, FOR ITEM.","2","Pleaded","2",,,"5009","BROADWAY",,,,,"NEW YORK","NY","10034","-73.91698877601316","40.86919848126981"
"11994-2016-ENFO","05390201","SWEET CORNER DELI MARKET CORP","2016-02-22T00:00:00.000","Cigarette Retail Dealer - 127","Bronx","NYC Admin Code § 20-202(a)(1) - UNLICENSED CIGARETTE RETAIL DEALER","1","Settlement (Pre-Hearing)","1",,,"3100","PARK AVE",,,,,"BRONX","NY","10451","-73.91826350918174","40.823423167863375"
"19041-2020-ENFO","20Q00264","GADURAS LAUNDROMAT, INC.","2020-08-28T00:00:00.000","Laundries","Queens","NYC Admin Code § 20-750(c) - PRICE LIST DISCLOSES DIFFERENT PRICES BASED ON GENDER","1","Pleaded","1",,,"11410","101ST AVE",,,,,"SOUTH RICHMOND HILL","NY","11419","-77.51985393991328","40.11248878986362"
"30781-2023-ENFO","23N00712","ZAZA EXOTICS CORP.","2023-06-20T00:00:00.000","Electronic Cigarette Dealer","Brooklyn","NYC Admin Code § 20-561(a)(1) - BUSINESS ENGAGES IN UNLICENSED ELECTRONIC CIGARETTE RETAIL DEALER ACTIVITY","1",,,,,"147","N 6TH ST",,,,,"BROOKLYN","NY","11249","-73.95861232714849","40.71747306678221"
"24082-2017-ENFO","70040373","CHELSEA TOBACCO SHOP CORP","2017-04-19T00:00:00.000","Cigarette Retail Dealer - 127","Manhattan","NY Pub Health § 1399-CC(2) - SOLD TOBACCO PRODUCTS TO PERSON UNDER 18 YEARS OF AGE","1","Default Decision",,"1",,"100","W 14TH ST",,,,,"NEW YORK","NY","10011","-73.99727198641418","40.73753366339338"
"4477-2015-ENFO","70031287","KINGS GOURMET DELI & GROCERY INC.","2015-01-28T00:00:00.000","Cigarette Retail Dealer - 127","Brooklyn","NYC Admin Code § 17-706(a) - SOLD CIGARETTES TO A PERSON UNDER 21 YEARS OF AGE","1","Settlement (Pre-Hearing)","1",,,"1702","E 16TH ST",,,,,"BROOKLYN","NY","11229","-73.95719641040394","40.60795862013711"
"3357-2020-ENFO","05445188","CON-MIN DELI & GRILL NY CORP","2020-01-22T00:00:00.000","Grocery-Retail - 808","Brooklyn","1 NYCRR § 221.13(b)(18) - DELI ITEMS DO NOT HAVE PRICES DISPLAYED","1","Pleaded","1",,,"399","NOSTRAND AVE",,,,,"BROOKLYN","NY","11216","-73.95031132329711","40.684112636665475"
"26097-2015-ENFO","05338485","RIVER AVENUE GROCERY CORP","2015-05-08T00:00:00.000","Grocery-Retail - 808","Bronx","6 RCNY § 5-37 - REFUND POLICY IS NOT POSTED AT CASH REGISTER/S OR AT THE ENTRANCES.","1","Default Decision",,"1",,"109","E 153RD ST",,,,,"BRONX","NY","10451","-73.92803289633304","40.823931962072784"
"17300-2016-ENFO","05398355","ALVA 47 PARKING LLC","2016-03-09T00:00:00.000","Garage - 049","Manhattan","6 RCNY § 2-161(g)(2)(i) - BUSINESS FAILS TO CONSPICUOUSLY POST A RATE SIGN AT EACH PUBLIC ENTRANCE.","1","Pleaded","1",,,"257","W 47TH ST",,,,,"NEW YORK","NY","10036","-73.9863553428057","40.759943756370866"
"16647-2020-ENFO","20Q00114","LIBERTY AVE. LAUNDROMAT, INC.","2020-08-11T00:00:00.000","Laundries","Queens","6 RCNY § 2-134(a)(4)(ii) - BUSINESS FAILS TO POST OUT OF ORDER SIGN AT EACH DEFECTIVE OR INOPERABLE MACHINE, OR SIGN IS LESS THAN 2 INCHES HIGH","1","Pleaded","1",,,"11524","LIBERTY AVE",,,,,"S RICHMOND HL","NY","11419","-77.51985393044853","40.112488781776"
"56998-2015-ENFO","05381074","LITTLE CREATURES PET FOOD STORE","2015-10-01T00:00:00.000","Misc Non-Food Retail - 817","Manhattan","NYC Admin Code § 20-708 - STORE DID NOT CONSPICUOUSLY DISPLAY THE TOTAL SELLING PRICE, AT POINT OF DISPLAY, FOR ITEM.","2","Default Decision",,"2",,"770","AMSTERDAM AVE",,,,,"NEW YORK","NY","10025","-73.96956859313282","40.79516923977282"
"9503-2022-ENFO","22T00792","RIVERDALE BEST GROCERY CORP","2022-03-01T00:00:00.000","Tobacco Retail Dealer","Bronx","NYC Admin Code § 17-704(f) - SOLD OR OFFERED FOR SALE PACKAGE OF LOOSE TOBACCO CONTAINING LESS THAN 1.5 OUNCES OF TOBACCO","1",,,,,"5979","BROADWAY",,,,,"BRONX","NY","10471","-77.51985421224633","40.11248933346389"
"46262-2016-ENFO","05399393","DUANE READE INC","2016-07-08T00:00:00.000","Drug Store Retail - 810","Manhattan","NYC Admin Code § 20-822(a) - SALE OF EXPIRED MEDS:  BUSINESS OFFERED FOR SALE OVER-THE COUNTER MEDICATION LATER THAN EXPIRATION DATE ON THE LABEL.","3","Pleaded","3",,,"949","3RD AVE",,,,,"NEW YORK","NY","10022","-73.96755958542667","40.76006899982803"
"9719-2021-ENFO","21X00176","ARCHES PARKING CORP","2021-04-09T00:00:00.000","Garage - 049","Bronx","NYC Admin Code § 20-321 - GARAGE/PARKING LOT IS OPEN TO PUBLIC AND HOLDS MORE THAN 5 VEHICLES.","1","Default Decision",,"1",,"228","EAST 135 STREET","E 135TH ST",,,,"BRONX","NY","10451","-77.51985431053143","40.112489108196364"
"9343-2014-ENFO","05335683","QUIK PARK SOUTHERN LLC","2014-02-06T00:00:00.000","Garage - 049","Manhattan","6 RCNY § 2-161(h)(1) - BUSINESS FAILS TO POST A ''CAPACITY FULL'' SIGN AT EACH PUBLIC ENTRNCE WHEN THE GARAGE HAS REACHED MAXIMUM CAPACITY.","1","Settlement (Pre-Hearing)","1",,,"1","NEW YORK PLZ",,"FRNT","A",,"NEW YORK","NY","10004","-74.0125761840975","40.702575757316524"
"16636-2023-ENFO","23T01544","1ST AVE TRUFFLE TREE CORP.","2023-03-23T00:00:00.000","Electronic Cigarette Dealer","Manhattan","NY Pub Health § 1399-MM1(2) - Selling or offering for sale a flavored vapor product intended or reasonably expected to be used for the consumption of nicotine.","1","Default Decision",,,"1","213","1 AVENUE","1ST AVE",,,,"NEW YORK","NY","10003","-77.5198544932716","40.11248888721165"
"67450-2022-ENFO","22T04430","MEDINA DELI GROCERY INC","2022-11-17T00:00:00.000","Tobacco Retail Dealer","Bronx","NY Pub Health § 1399-cc(2) - SELLING TOBACCO PRODUCTS TO PERSON UNDER 21 YEARS OF AGE","1","Pleaded","1",,,"1888","WALTON AVE",,,,,"BRONX","NY","10453","-77.51985424638126","40.1124892216911"
"21051-2020-ENFO","20M00199","CARLISLE PARKING LLC","2020-09-11T00:00:00.000","Parking Lot - 050","Manhattan","6 RCNY § 2-161(h)(1) - PARKING LOT/GARAGE FAILS TO POST REQUIRED 'CAPACITY FULL' SIGN AT EACH PUBLIC ENTRANCE WHEN THE GARAGE HAS REACHED MAXIMUM CAPACITY","1","Pleaded","1",,,"75","WEST ST",,,,,"NEW YORK","NY","10006","-77.51985460397964","40.1124888253902"
"48736-2022-ENFO","22T03377","MAX DELI INC","2022-08-30T00:00:00.000","Tobacco Retail Dealer","Bronx","NYC Admin Code § 17-706(a) - SOLD TOBACCO PRODUCTS TO A PERSON UNDER 21 YEARS OF AGE","1","Default Decision",,"1",,"1570","BATHGATE AVE",,,,,"BRONX","NY","10457","-77.51985421715533","40.11248919321564"
"72263-2022-ENFO","22T04871","86TH ST. GOURMET DELI & GRILL INC.","2022-12-12T00:00:00.000","Electronic Cigarette Dealer","Brooklyn","NYC Admin Code § 17-715(b) - SOLD, OFFERED FOR SALE, OR POSSESSED WITH INTENT TO SELL OR OFFER FOR SALE FLAVORED ELECTRONIC CIGARETTE OR E-LIQUID","1","Default Decision",,"1",,"8523","18TH AVE",,,,,"BROOKLYN","NY","11214","-77.51985454328157","40.11248854824733"
"53278-2014-ENFO","05345147","LOUZOUN ENTERPRISES, INC.","2014-09-09T00:00:00.000","Auto Rental - 213","Queens","6 RCNY § 5-46(d) - MOTOR VEHICLE RENTAL BUSINESS FAILS TO DISPLAY REQUIRED SIGN","1","Pleaded","1",,,"6210","NORTHERN BLVD",,,,,"WOODSIDE","NY","11377","-73.90013938435612","40.754000077799546"
"41205-2015-ENFO","05379983","EL NOVILLO MEAT CORP","2015-07-17T00:00:00.000","Stoop Line Stand - 033","Queens","NYC Admin Code § 20-237(b) - ENTITY IS OPERATING MORE STOOPLINE STANDS THAN PERMITTED BY THE LICENSE","1","Pleaded","1",,,"1433","COLLEGE POINT BLVD",,,,,"COLLEGE POINT","NY","11356","-73.8457760398473","40.78469223483819"
"46740-2019-ENFO","05450203","JENNINGS FRUITS & VEGETABLES INC.","2019-09-06T00:00:00.000","Grocery-Retail - 808","Bronx","NYC Admin Code § 20-822(a) - SALE OF EXPIRED MEDS:  BUSINESS OFFERED FOR SALE OVER-THE COUNTER MEDICATION LATER THAN EXPIRATION DATE ON THE LABEL.","1","Default Decision",,"1",,"937","JENNINGS ST",,,,,"BRONX","NY","10460","-73.88999788375634","40.832169038060265"
"6914-2014-ENFO","05338251","AMERICAN EUROPEAN AUTO MALL INC.","2014-01-29T00:00:00.000","Secondhand Dealer Auto - 005","Brooklyn","NYC Admin Code § 20-273(a) - BUSINESS DOES NOT KEEP RECORDS OF PURCHASES AND SALES AND, THEREFORE, DOES NOT RECORD THE 7 REQUIRED ITEMS OF INFORMATION FOR EACH PURCHASE AND SALE (7 counts)","1","Pleaded","1",,,"870","ATLANTIC AVE",,,,,"BROOKLYN","NY","11238","-73.96607632965404","40.68145319020944"
"21356-2016-ENFO","05395339","DTRT Wireless, Inc.","2016-03-29T00:00:00.000","Electronic Store - 001","Queens","6 RCNY § 5-37 - REFUND POLICY NOT POSTED","1","Default Decision",,"1",,"7413A","ROOSEVELT AVE",,,,,"JACKSON HEIGHTS","NY","11372","-73.89121420025879","40.746874858922574"
"41977-2022-ENFO","22T02987","MAEEN AL QASERI","2022-08-03T00:00:00.000","Tobacco Retail Dealer","Queens","NYC Admin Code § 17-706(a) - SOLD TOBACCO PRODUCTS TO A PERSON UNDER 21 YEARS OF AGE","1","Default Decision",,"1",,"10702","ROCKAWAY BLVD",,,,,"OZONE PARK","NY","11417","-77.51985394543269","40.11248876091336"
"55883-2015-ENFO","05381075","844 DELI GROCERY INC","2015-10-05T00:00:00.000","Grocery-Retail - 808","Manhattan","NYC Admin Code § 20-822(a) - SALE OF EXPIRED MEDS:  BUSINESS OFFERED FOR SALE OVER-THE COUNTER MEDICATION LATER THAN EXPIRATION DATE ON THE LABEL.","2","Settlement (Pre-Hearing)","2",,,"844","AMSTERDAM AVE",,,,,"NEW YORK","NY","10025","-73.96790976981946","40.79744142527132"
"54430-2016-ENFO","05400099","1262 AMSTERDAM CAFE INC.","2016-08-15T00:00:00.000","Sidewalk Cafe - 013","Manhattan","6 RCNY § 2-46(C) - FAILURE TO MAINTAIN REQUIRED DISTANCES FROM SIDEWALK TO ADJACENT OBJECTS THAT ARE NOT LARGE OBJECTS.","1","Hearing Decision",,"1",,"1262","AMSTERDAM AVE",,,,,"NEW YORK","NY","10027","-73.95817138253715","40.81078315790994"
"1427-2014-LEGL","C1716614","THE POOL DOCTOR CONTRACTORS, INC.","2014-12-05T00:00:00.000","Home Improvement Contractor - 100",,"6 RCNY § 2-221(b) - NO/IMPROPER NOTICE OF CANCELLATION","1","Settlement (Pre-Hearing)","1",,,,,,,,,"STATEN ISLAND","NY","10309",,
"42417-2019-ENFO","70052054","ALZANAM GROCERY CORP","2019-08-12T00:00:00.000","Tobacco Retail Dealer","Brooklyn","NY Pub Health § 1399-CC(2) - SOLD TOBACCO PRODUCTS TO PERSON UNDER 18 YEARS OF AGE","1","Hearing Decision",,"1",,"215","MANHATTAN AVE",,,,,"BROOKLYN","NY","11206","-73.94550485055453","40.71084998790272"
"30890-2023-ENFO","23M01277","CITY CLOUD NINE, CORP.","2023-06-05T00:00:00.000","Electronic Cigarette Dealer","Manhattan","NYC Admin Code § 17-715(b) - SOLD, OFFERED FOR SALE, OR POSSESSED WITH INTENT TO SELL OR OFFER FOR SALE FLAVORED ELECTRONIC CIGARETTE OR E-LIQUID","13",,,,,"1567","YORK AVE",,,,,"NEW YORK","NY","10028","-77.51985437536993","40.11248901077581"
"59194-2018-ENFO","05432561","MOA COFFEE INC","2018-11-26T00:00:00.000","Grocery-Retail - 808","Queens","6 RCNY § 5-37 - REFUND POLICY IS NOT POSTED CONSPICUOUSLY","1",,,,,"4304","30TH AVE",,,,,"ASTORIA","NY","11103","-73.9124612057386","40.76269173143376"
"42614-2019-ENFO","05450157","HABIBI DELI GROCERY","2019-08-13T00:00:00.000","Grocery-Retail - 808","Bronx","6 RCNY § 5-37 - REFUND POLICY IS NOT POSTED AT CASH REGISTER/S OR AT THE ENTRANCES.","1","Default Decision",,"1",,"576","E 187TH ST",,,,,"BRONX","NY","10458","-73.88823793709744","40.85590084617346"
"11301-2021-ENFO","21Q00309","PAWN IT HERE, INC.","2021-04-21T00:00:00.000","Pawnbroker - 080","Queens","NY Gen Bus § 44(1) - PAWN TICKET DID NOT INCLUDE REQUIRED INFORMATION","1","Pleaded","1",,,"9035","SUTPHIN BLVD",,,,,"JAMAICA","NY","11435","-77.51985386364119","40.11248882894893"
"49109-2016-ENFO","05394318","DON LUCAS GROCERY, INC.","2016-07-21T00:00:00.000","Grocery-Retail - 808","Bronx","6 RCNY § 5-37 - REFUND POLICY NOT POSTED","1","Pleaded","1",,,"218","W TREMONT AVE",,,,,"BRONX","NY","10453","-73.9171800313024","40.852079923446055"
"52707-2016-ENFO","70038357","TAIZ GROCERY CORP","2016-08-16T00:00:00.000","Cigarette Retail Dealer - 127","Bronx","NYC Admin Code § 17-715(a) - SOLD, OFFERED FOR SALE, OR POSSESSED WITH INTENT TO SELL FLAVORED TOBACCO PRODUCT","4","Hearing Decision",,"1","3","2654","VALENTINE AVE",,,,,"BRONX","NY","10458","-73.89317141496045","40.86544610063972"
"49804-2015-ENFO","05380639","ADVANCED COMMUNICATION SOLUTIONS, INC.","2015-09-02T00:00:00.000","Electronic & Home Appliance Service Dealer - 115","Queens","NYC Admin Code § 20-412 - UNLIC ELEC SERV DEALER","1","Settlement (Pre-Hearing)","1",,,"13209A","14TH AVE",,,,,"COLLEGE POINT","NY","11356","-73.8359681496894","40.78627612981379"
"502-2017-LEGL","190005CD","BEDFORD LANDSCAPE MANAGEMENT LLC","2019-01-15T00:00:00.000","Home Improvement Contractor - 100","Staten Island","NYC Admin Code § 20-393(1) - ABANDON/DEVIATE FROM CONTRACT","1","Default Decision",,"1",,,,,,,,"STATEN ISLAND","NY","10308",,
"3036-2016-CMPL","05389992","V.A. AUTO MOTOR INC.","2016-03-28T00:00:00.000","Secondhand Dealer Auto - 005","Bronx","NYC Admin Code § 20-268(a) - Dealer displayed used vehicles on sidewalk or roadway or outside the licensed premises","2","Pleaded","2",,,"3010","BOSTON RD",,,,,"BRONX","NY","10469","-73.85718857043983","40.86979320536929"
"25819-2022-ENFO","22T01921","CR7 GOURMET CORP.","2022-05-19T00:00:00.000","Tobacco Retail Dealer","Manhattan","NYC Admin Code § 17-176.1(d)(1) - SOLD PACK OF CIGARETTES FOR LESS THAN THE PRICE FLOOR","1","Pleaded","1",,,"26","1ST AVE",,,,,"NEW YORK","NY","10009","-77.51985450954948","40.112488868381156"
"19736-2023-ENFO","05449273","TEAM AUTO BODY EMERGENCY RESPONSE","2022-12-23T00:00:00.000","Tow Truck Company - 124","Queens","NYC Admin Code § 20-518(b)(1) - FAILED TO RESPOND WITHIN 30 MINUTES","1","Default Decision",,"1",,,"188 STREET","GRAND CENTRAL PARKWAY",,,,"Hollis","NY","11423","-73.77844437126737","40.72394259603271"
"31593-2017-ENFO","05412994","BOSTON MINIMARKET II CORP","2017-05-11T00:00:00.000","Grocery-Retail - 808","Brooklyn","6 RCNY § 3-24(C) - SCALE IS NOT LOCATED BETWEEN THE BUYER AND SELLER AND THE FACE OF THE SCALE IS NOT IN FULL VIEW OF THE BUYER","1","Pleaded","1",,,"161","UTICA AVE",,"APT","1A",,"BROOKLYN","NY","11213","-73.93066468212288","40.673480198586184"
"7405-2023-ENFO","23N00120","PARIS DELI GROCERY NY CORP.","2023-02-08T00:00:00.000","Tobacco Retail Dealer","Brooklyn","24 RCNY § 13-03(b) - SELLING OR OFFERING FOR SALE A CIGAR OR PACKAGE OF CIGARS FOR LESS THAN THE CIGAR PRICE FLOOR OF $8.00 FOR THE FIRST CIGAR, PLUS $1.75 FOR EACH ADDITIONAL CIGAR, EXCLUDING OTP AND SALES TAX","1","Default Decision",,"1",,"1751","NOSTRAND AVE",,,,,"BROOKLYN","NY","11226","-77.51985435743491","40.112488650744616"
"2387-2021-ENFO","21X00064","SUPREME MOBILITY INC.","2021-01-29T00:00:00.000","Electronic Store - 001","Bronx","NYC Admin Code § 20-485.5(b) - TOTAL SELLING PRICE OF THE ITEMS NOT DISPLAYED AT THE POINT OF EXPOSURE OR OFFERING FOR SALE SO THAT IS PLAINLY VISIBLE  WITHOUT THE ASSISTANCE OF STORE PERSONNEL.","2","Default Decision",,"2",,"723","MORRIS PARK AVE",,,,,"BRONX","NY","10462","-77.51985408870821","40.11248921540186"
"68475-2022-ENFO","22M02418","THE CONVENIENCE HOUSE CORP","2022-11-17T00:00:00.000","Tobacco Retail Dealer","Manhattan","NY Pub Health § 1399-GG(2)(C)  - OFFERING FOR SALE ANY PACKAGE OR OTHER CONTAINER WITH FEWER THAN 20 SHEETS OF CIGARETTE WRAPPING PAPERS, WRAPPING LEAVES, OR TUBES THAT CAN BE USED TO WRAP TOBACCO FOR SMOKING","1",,,"1","1","1585","3RD AVE",,,,,"NEW YORK","NY","10128","-77.51985439078784","40.11248902875485"
