"dbn","school_name","location_type","total_guidance_counselors","total_gc","total_sw","full_time_gc","full_time_sw","part_time_gc","part_time_sw","bilingual_gc","bilingual_sw","gc_serving_more_than_one","sw_serving_more_than_one","high_needs_gc","high_needs_sw","bridging_the_gap","school_response_clinician","single_shepherd","learning_to_work","school_psychologist_providing","cbo_partner_for_mental_health","_2020_21_sy_enrollment","ratio_gc_sw","ratio_gc_only","ratio_sw_only"
"16K025","P.S. 025 Eubie Blake School","Elementary","1.0","0.0","1.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","false","ARPA funded","false","false","false","false","false","no","62","62","62","62"
"16K026","P.S. 026 Jesse Owens","Elementary","1.4","1.0","0.4","1.0","0.4","0.0","0.0","0.0","0.0","0.0","0.0","false","no","false","false","false","false","false","no","207","148","207","207"
"16K035","M.S. 035 Stephen Decatur","Junior High-Intermediate-Middle","2.0","1.0","1.0","1.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","true","ARPA funded","false","false","false","false","false","no","187","94","187","187"
"16K040","P.S. 040 George W. Carver","Elementary","3.1","1.3","1.8","1.0","1.8","0.3","0.0","0.0","0.0","0.3","0.0","false","Tax levy funded","false","false","false","false","false","no","448","145","345","249"
"16K057","Whitelaw Reid Academy of Arts and Business","Junior High-Intermediate-Middle","1.0","1.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","true","no","false","false","false","false","false","no","101","101","101","101"
"16K081","P.S. 081 Thaddeus Stevens","Elementary","1.6","1.0","0.6","1.0","0.6","0.0","0.0","0.0","1.0","0.0","0.0","false","no","false","false","false","false","false","no","268","168","268","268"
"16K243","P.S. 243K- The Weeksville School","Elementary","0.6","0.0","0.6","0.0","0.6","0.0","0.0","0.0","0.0","0.0","0.0","false","no","false","false","false","false","false","no","182","182","182","182"
"16K262","P.S. 262 El Hajj Malik El Shabazz Elementary School","Elementary","2.4","1.0","1.4","1.0","1.4","0.0","0.0","0.0","0.0","0.0","0.0","false","ARPA funded","false","false","false","false","false","no","155","65","155","111"
"16K267","M.S. 267 Math, Science & Technology","Junior High-Intermediate-Middle","2.4","1.0","1.4","1.0","1.4","0.0","0.0","0.0","0.0","0.0","0.0","false","Tax levy funded","false","false","false","false","false","no","198","83","198","141"
"16K308","P.S. 308 Clara Cardwell","K-8","1.6","1.0","0.6","1.0","0.6","0.0","0.0","0.0","0.0","0.0","0.0","false","no","false","false","false","false","false","no","249","156","249","249"
"16K309","P.S. 309 The George E. Wibecan Preparatory Academy","Elementary","2.4","1.0","1.4","1.0","1.4","0.0","0.0","0.0","0.0","0.0","0.0","false","Tax levy funded","false","false","false","false","false","no","171","71","171","122"
"16K335","P.S. 335 Granville T. Woods","Elementary","1.3","1.0","0.3","1.0","0.3","0.0","0.0","0.0","0.0","0.0","0.0","false","no","false","false","false","false","false","no","195","150","195","195"
"16K455","Boys and Girls High School","High school","3.3","2.0","1.3","2.0","1.3","0.0","0.0","0.0","0.0","0.0","0.0","false","no","false","false","false","false","false","no","452","136","226","339"
"16K498","Brooklyn High School for Law and Technology","High school","4.0","3.0","1.0","3.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","false","ARPA funded","false","false","false","false","false","no","613","153","204","613"
"16K627","Brighter Choice Community School","Elementary","2.2","1.0","1.2","1.0","1.2","0.0","0.0","0.0","0.0","0.0","0.0","false","no","true","false","false","false","false","no","307","140","307","256"
"16K628","Brooklyn Brownstone School","Elementary","2.0","1.0","1.0","1.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","true","ARPA funded","false","false","false","false","false","no","319","160","319","319"
"16K669","Research and Service High School","High school","2.3","2.0","0.3","2.0","0.3","0.0","0.0","0.0","0.0","0.0","0.0","false","no","false","false","false","true","false","no","277","119","139","277"
"16K681","Madiba Prep Middle School","Junior High-Intermediate-Middle","3.2","2.0","1.2","2.0","1.2","0.0","0.0","0.0","0.0","0.0","0.0","false","ARPA funded","false","false","false","false","false","no","227","71","114","189"
"16K688","The Brooklyn Academy of Global Finance","High school","2.0","1.0","1.0","1.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","false","no","false","false","false","false","false","no","132","66","132","132"
"16K765","Nelson Mandela High School","High school","2.3","2.0","0.3","2.0","0.3","0.0","0.0","0.0","0.0","0.0","0.0","false","no","false","false","false","false","false","no","189","81","95","189"
"16K898","The Brooklyn Green School","Junior High-Intermediate-Middle","2.3","1.0","1.3","1.0","1.3","0.0","0.0","0.0","0.0","0.0","0.0","true","ARPA funded","false","false","false","false","false","no","149","65","149","115"
"17K002","Parkside Preparatory Academy","Junior High-Intermediate-Middle","2.4","1.0","1.4","1.0","1.4","0.0","0.0","0.0","0.0","0.0","0.0","false","no","false","false","false","false","false","no","415","173","415","296"
"17K006","Norma Adams Clemons Academy","Elementary","3.6","2.0","1.6","2.0","1.6","0.0","0.0","0.0","0.0","0.0","0.0","false","no","true","false","false","false","false","no","604","168","302","378"
"17K012","Dr. Jacqueline Peek-Davis School","Elementary","1.4","1.0","0.4","1.0","0.4","0.0","0.0","0.0","0.0","0.0","0.0","false","no","false","false","false","false","false","no","197","141","197","197"
"17K061","M.S. 061 Dr. Gladstone H. Atwell","Junior High-Intermediate-Middle","3.4","2.0","1.4","2.0","1.4","0.0","0.0","0.0","0.0","0.0","0.0","false","ARPA funded","false","false","false","false","false","no","515","151","258","368"
"17K091","P.S. 091 The Albany Avenue School","Elementary","2.0","1.0","1.0","1.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","false","no","false","false","false","false","false","no","186","93","186","186"
"17K092","P.S. 092 Adrian Hegeman","Elementary","2.4","1.0","1.4","1.0","1.4","0.0","0.0","0.0","0.0","0.0","0.0","false","no","true","false","false","false","false","no","312","130","312","223"
"17K122","Pathways in Technology Early College High School (P-Tech)","High school","4.0","3.0","1.0","3.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","false","no","false","true","false","false","false","no","556","139","185","556"
"17K138","P.S. 138 Brooklyn","K-8","1.6","1.0","0.6","1.0","0.6","0.0","0.0","0.0","0.0","0.0","0.0","false","no","false","false","false","false","false","no","487","304","487","487"
"17K161","P.S. 161 The Crown","Elementary","2.6","2.0","0.6","2.0","0.6","0.0","0.0","0.0","0.0","0.0","0.0","true","no","false","false","false","false","false","no","332","128","166","332"
"17K181","P.S. 181 Brooklyn","K-8","0.6","0.0","0.6","0.0","0.6","0.0","0.0","0.0","0.0","0.0","0.0","false","no","false","false","false","false","false","no","598","598","598","598"
"17K189","P.S. 189 The Bilingual Center","K-8","1.8","1.0","0.8","1.0","0.8","0.0","0.0","0.0","0.0","0.0","0.0","false","no","false","false","false","false","false","no","936","520","936","936"
"17K191","P.S. 191 Paul Robeson","Elementary","1.6","0.4","1.2","0.0","1.2","0.4","0.0","0.0","0.0","0.0","0.0","false","ARPA funded","false","false","false","false","false","no","173","108","173","144"
"17K221","P.S. 221 Toussaint L'Ouverture","Elementary","2.6","1.0","1.6","1.0","1.6","0.0","0.0","0.0","0.0","0.0","0.0","false","ARPA funded","false","false","false","false","false","no","186","72","186","116"
"17K241","P.S. 241 Emma L. Johnston","Elementary","2.0","1.0","1.0","1.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","false","no","false","false","false","false","false","no","395","198","395","395"
"17K246","M.S. 246 Walt Whitman","Junior High-Intermediate-Middle","3.0","2.0","1.0","2.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","false","ARPA funded","false","false","false","false","false","no","356","119","178","356"
"17K249","P.S. 249 The Caton","Elementary","2.6","1.0","1.6","1.0","1.6","0.0","0.0","0.0","0.0","0.0","0.0","false","no","false","false","false","false","false","no","810","312","810","506"
"17K289","P.S. 289 George V. Brower","Elementary","0.6","0.0","0.6","0.0","0.6","0.0","0.0","0.0","0.0","0.0","0.0","false","no","false","false","false","false","false","no","281","281","281","281"
"17K316","P.S. 316 Elijah Stroud","Elementary","1.6","1.0","0.6","1.0","0.6","0.0","0.0","0.0","0.0","0.0","0.0","false","no","false","false","false","false","false","no","563","352","563","563"
"17K340","I.S. 340","Junior High-Intermediate-Middle","2.0","1.0","1.0","1.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","false","ARPA funded","false","false","false","false","false","no","219","110","219","219"
"17K352","Ebbets Field Middle School","Junior High-Intermediate-Middle","2.0","1.0","1.0","1.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","false","no","false","false","false","false","false","no","128","64","128","128"
"17K353","Elijah Stroud Middle School","Junior High-Intermediate-Middle","1.2","1.0","0.2","1.0","0.2","0.0","0.0","0.0","0.0","0.0","0.0","false","no","false","false","false","false","false","no","143","119","143","143"
"17K354","The School of Integrated Learning","Junior High-Intermediate-Middle","1.2","1.0","0.2","1.0","0.2","0.0","0.0","0.0","0.0","0.0","0.0","false","no","false","false","false","false","false","no","324","270","324","324"
"17K375","P.S. 375 Jackie Robinson School","Elementary","2.0","1.0","1.0","1.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","false","no","false","false","false","false","false","no","254","127","254","254"
"17K382","Academy for College Preparation and Career Exploration: A College Board School","Secondary School","3.0","3.0","0.0","3.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","false","no","false","false","false","false","false","no","337","112","112","337"
"17K394","M.S. K394","K-8","1.0","0.0","1.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","false","no","true","false","false","false","false","no","285","285","285","285"
"17K397","P.S. 397 Foster-Laurie","Elementary","1.2","0.0","1.2","0.0","1.2","0.0","0.0","0.0","0.0","0.0","0.0","false","ARPA funded","false","false","false","false","false","no","164","137","164","137"
"17K398","P.S. 398 Walter Weaver","Elementary","1.3","1.0","0.3","1.0","0.3","0.0","0.0","0.0","0.0","0.0","0.0","false","no","false","false","false","false","false","no","203","156","203","203"
"17K399","P.S. 399 Stanley Eugene Clark","Elementary","2.2","1.0","1.2","1.0","1.2","0.0","0.0","0.0","0.0","0.0","0.0","false","no","true","false","false","false","false","no","233","106","233","194"
"17K408","Academy of Hospitality and Tourism","High school","1.3","1.0","0.3","1.0","0.3","0.0","0.0","0.0","0.0","0.0","0.0","false","no","false","false","false","false","false","no","277","208","277","277"
"17K484","Ronald Edmonds Learning Center II","Junior High-Intermediate-Middle","1.2","1.0","0.2","1.0","0.2","0.0","0.0","0.0","0.0","0.0","0.0","false","no","false","false","false","false","false","no","178","148","178","178"
"17K524","International High School at Prospect Heights","High school","4.1","1.9","2.2","1.0","2.2","0.9","0.0","1.0","0.0","0.0","0.0","false","no","false","false","false","false","false","no","323","80","170","150"
"17K528","The High School for Global Citizenship","High school","2.2","1.0","1.2","1.0","1.2","0.0","0.0","0.0","0.0","0.0","0.0","false","ARPA funded","false","false","false","false","false","no","240","112","240","209"
"17K531","School for Human Rights, The","High school","1.5","1.0","0.5","1.0","0.5","0.0","0.0","0.0","0.0","0.0","0.0","false","no","false","false","false","false","false","no","279","186","279","279"
"17K532","New Bridges Elementary","Elementary","1.6","1.0","0.6","1.0","0.6","0.0","0.0","0.0","0.0","0.0","0.0","false","no","false","false","false","false","false","no","420","263","420","420"
"17K537","High School for Youth and Community Development at Erasmus","High school","3.3","2.0","1.3","2.0","1.3","0.0","0.0","0.0","0.0","0.0","0.0","false","no","false","false","false","false","false","no","464","139","232","348"
"17K539","High School for Service & Learning at Erasmus","High school","2.3","2.0","0.3","2.0","0.3","0.0","0.0","0.0","0.0","0.0","0.0","false","no","false","false","false","false","false","no","259","111","130","259"
"17K543","Science, Technology and Research Early College High School at Erasmus","Secondary School","2.0","2.0","0.0","2.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","false","no","false","false","false","false","false","no","657","329","329","657"
"17K546","High School for Public Service: Heroes of Tomorrow","High school","3.3","2.0","1.3","2.0","1.3","0.0","0.0","0.0","0.0","0.0","0.0","false","no","false","false","false","false","false","no","519","160","260","415"
"17K547","Brooklyn Academy of Science and the Environment","High school","2.2","2.0","0.2","2.0","0.2","0.0","0.0","0.0","0.0","0.0","0.0","false","no","false","false","false","false","false","no","332","154","166","332"
"17K548","Brooklyn School for Music & Theatre","High school","3.2","2.0","1.2","2.0","1.2","0.0","0.0","0.0","0.0","0.0","0.0","false","ARPA funded","false","false","false","false","false","no","292","93","146","254"
"17K568","Brownsville Academy High School","High school","2.0","1.0","1.0","1.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","false","ARPA funded","false","false","false","true","false","no","84","42","84","84"
"17K590","Medgar Evers College Preparatory School","Secondary School","5.0","5.0","0.0","5.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","false","ARPA funded","false","false","false","false","false","no","1,505","301","301","1,505"
"17K600","Clara Barton High School","High school","10.2","9.0","1.2","9.0","1.2","0.0","0.0","0.0","0.0","0.0","0.0","false","no","false","false","false","false","false","no","1,331","130","148","1,109"
"17K646","Aspirations Diploma Plus High School","High school","4.0","3.0","1.0","3.0","1.0","0.0","0.0","1.0","0.0","0.0","0.0","false","ARPA funded","false","false","true","true","false","no","182","46","61","182"
"17K705","Brooklyn Arts and Science Elementary School","Elementary","1.4","0.0","1.4","0.0","1.4","0.0","0.0","0.0","0.0","0.0","0.0","false","no","false","false","false","false","false","no","310","221","310","221"
"17K722","New Heights Middle School","Junior High-Intermediate-Middle","2.0","1.0","1.0","1.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","false","ARPA funded","false","false","false","false","false","no","234","117","234","234"
"17K745","Brooklyn Institute for Liberal Arts","High school","4.3","3.0","1.3","3.0","1.3","0.0","0.0","0.0","0.0","0.0","0.0","false","no","false","false","false","false","false","no","523","123","174","418"
"17K751","Academy for Health Careers","High school","2.0","1.0","1.0","1.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","false","ARPA funded","false","false","false","false","false","no","280","140","280","280"
"17K770","P.S. 770 New American Academy","Elementary","2.3","1.0","1.3","1.0","1.3","0.0","0.0","0.0","0.0","0.0","0.0","false","Tax levy funded","false","false","false","false","false","no","286","124","286","220"
"18K066","P.S. 66","K-8","2.4","1.0","1.4","1.0","1.4","0.0","0.0","0.0","0.0","0.0","0.0","false","ARPA funded","false","false","false","false","false","no","664","277","664","474"
"18K068","I.S. 068 Isaac Bildersee","Junior High-Intermediate-Middle","2.2","1.0","1.2","1.0","1.2","0.0","0.0","0.0","0.0","0.0","0.0","false","ARPA funded","false","false","false","false","false","no","230","105","230","192"
"18K114","P.S. 114 Ryder Elementary","Elementary","1.0","1.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","false","no","false","false","false","false","false","no","414","414","414","414"
"18K115","P.S. 115 Daniel Mucatel School","Elementary","1.8","1.0","0.8","1.0","0.8","0.0","0.0","0.0","0.0","0.0","0.0","false","no","false","false","false","false","false","no","827","459","827","827"
"18K135","P.S. 135 Sheldon A. Brookner","Elementary","0.6","0.0","0.6","0.0","0.6","0.0","0.0","0.0","1.0","0.0","0.0","false","no","false","false","false","false","false","no","414","414","414","414"
"18K208","P.S. 208 Elsa Ebeling","Elementary","2.0","1.0","1.0","1.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","false","ARPA funded","false","false","false","false","false","no","301","151","301","301"
"18K211","I.S. 211 John Wilson","Junior High-Intermediate-Middle","2.4","1.0","1.4","1.0","1.4","0.0","0.0","0.0","0.0","0.0","0.0","false","ARPA funded","false","false","false","false","false","no","252","105","252","180"
"18K219","P.S. 219 Kennedy-King","Elementary","1.8","1.0","0.8","1.0","0.8","0.0","0.0","0.0","0.0","0.0","0.0","false","no","false","false","false","false","false","no","297","165","297","297"
"18K233","P.S. 233 Langston Hughes","Elementary","2.4","1.0","1.4","1.0","1.4","0.0","0.0","0.0","0.0","0.0","0.0","false","ARPA funded","false","false","false","false","false","no","307","128","307","219"
"18K235","P.S. 235 Janice Marie Knight School","K-8","2.6","2.0","0.6","2.0","0.6","0.0","0.0","0.0","0.0","0.0","0.0","false","no","false","false","false","false","false","no","1,109","427","555","1,109"
"18K244","P.S. 244 Richard R. Green","Elementary","2.0","1.0","1.0","1.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","false","no","false","false","false","false","false","no","379","190","379","379"
"18K268","P.S. 268 Emma Lazarus","Elementary","2.4","1.0","1.4","1.0","1.4","0.0","0.0","0.0","0.0","0.0","0.0","false","ARPA funded","false","false","false","false","false","no","288","120","288","206"
"18K272","P.S. 272 Curtis Estabrook","Elementary","1.6","1.0","0.6","1.0","0.6","0.0","0.0","0.0","0.0","0.0","0.0","false","no","false","false","false","false","false","no","393","246","393","393"
"18K276","P.S. 276 Louis Marshall","Elementary","1.6","1.0","0.6","1.0","0.6","0.0","0.0","0.0","0.0","0.0","0.0","false","no","false","false","false","false","false","no","497","311","497","497"
"18K279","P.S. 279 Herman Schreiber","Elementary","2.4","1.0","1.4","1.0","1.4","0.0","0.0","0.0","0.0","0.0","0.0","false","ARPA funded","false","false","false","false","false","no","287","120","287","205"
"18K285","I.S. 285 Meyer Levin","Junior High-Intermediate-Middle","3.0","2.0","1.0","2.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","false","no","false","false","false","false","false","no","762","254","381","762"
"18K366","The Science And Medicine Middle School","Junior High-Intermediate-Middle","3.2","2.0","1.2","2.0","1.2","0.0","0.0","0.0","0.0","0.0","0.0","false","Tax levy funded","false","false","false","false","false","no","390","122","195","325"
"18K563","It Takes a Village Academy","High school","3.5","2.4","1.1","2.0","1.1","0.4","0.0","0.0","0.0","0.0","0.0","false","no","false","false","false","false","false","no","486","138","202","429"
"18K566","Brooklyn Community High School for Excellence and Equity","High school","3.2","2.0","1.2","2.0","1.2","0.0","0.0","0.0","0.0","0.0","0.0","false","no","false","false","false","false","false","no","206","64","103","172"
"18K567","Brooklyn Theatre Arts High School","High school","4.2","3.0","1.2","3.0","1.2","0.0","0.0","0.0","0.0","0.0","0.0","false","ARPA funded","false","false","false","false","false","no","278","66","93","232"
"18K569","Kurt Hahn Expeditionary Learning School","High school","3.1","2.0","1.1","2.0","1.1","0.0","0.0","0.0","0.0","0.0","0.0","false","no","false","false","false","false","false","no","214","68","107","189"
"18K576","Victory Collegiate High School","High school","2.2","1.0","1.2","1.0","1.2","0.0","0.0","0.0","0.0","0.0","0.0","false","ARPA funded","false","false","false","false","false","no","283","129","283","236"
"18K578","Brooklyn Bridge Academy","High school","1.6","0.0","1.6","0.0","1.2","0.0","0.4","0.0","0.0","0.0","0.4","false","no","false","false","false","true","false","no","143","89","143","89"
"18K581","The Middle School of Media, Law and Fine Arts","Junior High-Intermediate-Middle","1.4","1.0","0.4","1.0","0.4","0.0","0.0","0.0","0.0","0.0","0.0","false","no","false","false","false","false","false","no","199","142","199","199"
"18K588","Middle School for Art and Philosophy","Junior High-Intermediate-Middle","2.2","1.0","1.2","1.0","1.2","0.0","0.0","0.0","0.0","0.0","0.0","false","Tax levy funded","false","false","false","false","false","no","131","60","131","109"
"18K617","High School for Innovation in Advertising and Media","High school","1.2","1.0","0.2","1.0","0.2","0.0","0.0","0.0","0.0","0.0","0.0","false","no","false","false","false","false","false","no","212","184","212","212"
"18K629","Cultural Academy for the Arts and Sciences","High school","1.1","1.0","0.1","1.0","0.1","0.0","0.0","0.0","0.0","0.0","0.0","false","no","false","false","false","false","false","no","222","196","222","222"
"18K633","High School for Medical Professions","High school","2.3","2.0","0.3","2.0","0.3","0.0","0.0","0.0","0.0","0.0","0.0","false","no","false","false","false","false","false","no","475","207","238","475"
"18K635","Olympus Academy","High school","3.0","2.0","1.0","2.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","true","ARPA funded","false","false","false","true","false","no","180","60","90","180"
"18K637","Academy for Conservation and the Environment","High school","2.2","1.0","1.2","1.0","1.2","0.0","0.0","0.0","0.0","0.0","0.0","false","ARPA funded","false","false","false","false","false","no","351","160","351","293"
"18K642","Urban Action Academy","High school","1.2","1.0","0.2","1.0","0.2","0.0","0.0","0.0","0.0","0.0","0.0","false","no","false","false","false","false","false","no","174","151","174","174"
"18K673","East Brooklyn Community High School","High school","2.6","1.0","1.6","1.0","1.0","0.0","0.6","0.0","0.0","0.0","0.6","true","no","false","false","false","true","false","no","175","67","175","109"
"18K763","Brooklyn Science and Engineering Academy","Junior High-Intermediate-Middle","3.0","2.0","1.0","2.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","true","no","false","false","false","false","false","no","359","120","180","359"
"19K007","P.S. 007 Abraham Lincoln","Elementary","1.6","1.0","0.6","1.0","0.6","0.0","0.0","1.0","1.0","0.0","0.0","false","no","false","false","false","false","false","no","711","444","711","711"
"19K013","P.S. 013 Roberto Clemente","Elementary","2.6","1.0","1.6","1.0","1.6","0.0","0.0","0.0","0.0","0.0","0.0","true","no","true","false","false","false","false","no","396","152","396","248"
"19K065","P.S. 065","Elementary","2.4","1.0","1.4","1.0","1.4","0.0","0.0","0.0","0.0","0.0","0.0","false","ARPA funded","false","false","false","false","false","no","523","218","523","374"
"19K089","P.S. 089 Cypress Hills","K-8","3.4","2.0","1.4","2.0","1.4","0.0","0.0","1.0","0.0","0.0","0.0","false","Tax levy funded","false","false","false","false","false","no","470","138","235","336"
"19K108","P.S. 108 Sal Abbracciamento","Elementary","2.2","1.0","1.2","1.0","1.2","0.0","0.0","0.0","1.0","0.0","0.0","false","no","false","false","false","false","false","no","848","385","848","707"
"19K149","P.S. 149 Danny Kaye","Elementary","2.6","1.0","1.6","1.0","1.6","0.0","0.0","0.0","0.0","0.0","0.0","false","no","true","false","false","false","false","no","494","190","494","309"
"19K158","P.S. 158 Warwick","Elementary","1.4","1.0","0.4","1.0","0.4","0.0","0.0","0.0","0.0","0.0","0.0","false","no","false","false","false","false","false","no","480","343","480","480"
"19K159","P.S. 159 Isaac Pitkin","Elementary","1.6","1.0","0.6","1.0","0.6","0.0","0.0","0.0","0.0","0.0","0.0","false","no","false","false","false","false","false","no","697","436","697","697"
"19K171","I.S. 171 Abraham Lincoln","Junior High-Intermediate-Middle","2.1","1.0","1.1","1.0","1.1","0.0","0.0","1.0","0.0","0.0","0.0","false","no","false","true","false","false","false","no","343","163","343","312"
"19K190","P.S. 190 Sheffield","Elementary","0.4","0.1","0.3","0.0","0.3","0.1","0.0","0.0","0.0","0.0","0.0","false","no","false","false","false","false","false","no","157","157","157","157"
"19K202","P.S. 202 Ernest S. Jenkyns","Elementary","1.8","1.0","0.8","1.0","0.8","0.0","0.0","0.0","0.0","0.0","0.0","false","no","false","false","false","false","false","no","281","156","281","281"
"19K213","P.S. 213 New Lots","Elementary","2.4","1.0","1.4","1.0","1.4","0.0","0.0","0.0","0.0","0.0","0.0","false","ARPA funded","false","false","false","false","false","no","231","96","231","165"
"19K214","P.S. 214 Michael Friedsam","Elementary","1.6","1.0","0.6","1.0","0.6","0.0","0.0","0.0","1.0","0.0","0.0","false","no","false","false","false","false","false","no","828","518","828","828"
"19K218","J.H.S. 218 James P. Sinnott","Junior High-Intermediate-Middle","1.2","1.0","0.2","1.0","0.2","0.0","0.0","0.0","0.0","0.0","0.0","false","no","false","false","false","false","false","no","333","278","333","333"
"19K224","P.S. 224 Hale A. Woodruff","Elementary","3.0","1.0","2.0","1.0","2.0","0.0","0.0","0.0","0.0","0.0","0.0","false","ARPA funded","false","false","false","false","false","no","283","94","283","142"
"19K273","P.S. 273 Wortman","Elementary","1.6","0.0","1.6","0.0","1.6","0.0","0.0","0.0","0.0","0.0","0.0","false","Tax levy funded","false","false","false","false","false","no","301","188","301","188"
"19K290","P.S. 290 Juan Morel Campos","Elementary","2.6","1.0","1.6","1.0","1.6","0.0","0.0","0.0","0.0","0.0","0.0","false","no","true","false","false","false","false","no","385","148","385","241"
"19K292","J.H.S. 292 Margaret S. Douglas","Junior High-Intermediate-Middle","4.0","3.0","1.0","3.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","false","ARPA funded","false","false","false","false","false","no","483","121","161","483"
"19K306","P.S. 306 Ethan Allen","Elementary","1.4","1.0","0.4","1.0","0.4","0.0","0.0","0.0","0.0","0.0","0.0","false","ARPA funded","false","false","false","false","false","no","279","199","279","279"
"19K325","The Fresh Creek School","Elementary","1.4","0.2","1.2","0.0","1.2","0.2","0.0","0.0","0.0","0.0","0.0","false","ARPA funded","false","false","false","false","false","no","144","103","144","120"
"19K328","P.S. 328 Phyllis Wheatley","Elementary","1.4","1.0","0.4","1.0","0.4","0.0","0.0","0.0","0.0","0.0","0.0","false","no","false","false","false","false","false","no","286","204","286","286"
"19K345","P.S. 345 Patrolman Robert Bolden","Elementary","2.4","1.0","1.4","1.0","1.4","0.0","0.0","0.0","0.0","0.0","0.0","false","no","true","false","false","false","false","no","488","203","488","349"
"19K346","P.S. 346 Abe Stark","Elementary","2.3","2.0","0.3","2.0","0.3","0.0","0.0","0.0","0.0","0.0","0.0","true","no","false","false","false","false","false","no","486","211","243","486"
"19K364","I.S. 364 Gateway","Junior High-Intermediate-Middle","2.8","1.8","1.0","1.0","1.0","0.8","0.0","0.0","0.0","0.0","0.0","true","no","false","true","false","false","false","no","209","75","116","209"
"19K404","Academy for Young Writers","Secondary School","6.0","6.0","0.0","6.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","false","no","false","false","false","false","false","no","540","90","90","540"
"19K409","East New York Family Academy","Secondary School","4.0","3.0","1.0","3.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","false","ARPA funded","false","false","false","false","false","no","558","140","186","558"
"19K422","Spring Creek Community School","Secondary School","3.0","2.0","1.0","2.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","false","no","false","false","false","false","false","P2L: Pathways to Leadership, Inc.","531","177","266","531"
"19K452","Frederick Douglass Academy VIII Middle School","Junior High-Intermediate-Middle","2.3","1.0","1.3","1.0","1.3","0.0","0.0","0.0","0.0","0.0","0.0","false","Tax levy funded","false","false","false","false","false","no","274","119","274","211"
"19K502","FDNY - Captain Vernon A. Richard High School for Fire and Life Safety","High school","1.3","1.0","0.3","1.0","0.3","0.0","0.0","0.0","0.0","0.0","0.0","false","no","false","false","false","false","false","no","275","220","275","275"
"19K504","High School for Civil Rights","High school","1.3","1.0","0.3","1.0","0.3","0.0","0.0","0.0","0.0","0.0","0.0","false","no","false","false","false","false","false","no","195","156","195","195"
"19K507","Performing Arts and Technology High School","High school","2.3","2.0","0.3","2.0","0.3","0.0","0.0","0.0","0.0","0.0","0.0","false","no","false","false","false","false","false","no","359","160","180","359"
"19K510","World Academy for Total Community Health High School","High school","2.3","1.0","1.3","1.0","1.3","0.0","0.0","0.0","0.0","0.0","0.0","false","no","true","false","false","false","false","no","169","75","169","135"
"19K557","Brooklyn Gardens Elementary School","Elementary","1.2","0.0","1.2","0.0","1.2","0.0","0.0","0.0","0.0","0.0","0.0","false","ARPA funded","false","false","false","false","false","no","285","237","285","237"
"19K583","Multicultural High School","High school","4.1","3.0","1.1","3.0","1.1","0.0","0.0","1.0","0.0","0.0","0.0","false","ARPA funded","false","false","false","false","false","no","284","70","95","263"
"19K615","Transit Tech Career and Technical Education High School","High school","6.6","5.4","1.2","5.0","1.2","0.4","0.0","2.0","0.0","0.0","0.0","false","no","false","false","false","false","false","no","862","131","160","718"
"19K618","Academy of Innovative Technology","High school","3.1","2.0","1.1","2.0","1.1","0.0","0.0","0.0","0.0","0.0","0.0","false","no","false","false","false","false","false","no","455","148","228","421"
"19K639","Brooklyn Lab School","High school","4.1","3.0","1.1","3.0","1.1","0.0","0.0","1.0","0.0","0.0","0.0","false","no","false","false","false","false","false","no","400","98","133","370"
"19K654","Van Siclen Community Middle School","Junior High-Intermediate-Middle","2.0","1.0","1.0","1.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","false","ARPA funded","false","false","false","false","false","no","286","143","286","286"
