"camis","dba","boro","building","street","zipcode","phone","cuisine_description","inspection_date","action","violation_code","violation_description","critical_flag","score","grade","grade_date","record_date","inspection_type","latitude","longitude","community_board","council_district","census_tract","bin","bbl","nta","location_point1"
"50135692","FAUZIA'S HEAVENLY DELIGHTS","Manhattan","517","CLAYTON AVE",,"7189305711",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2023-08-27T06:00:10.000",,"0","0",,,,,"1",,
"50112597","ISLAND DELIGHT RESTAURANT AND CATERING","Bronx","1254","MORRISON AVENUE","10472","2038648680",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2023-08-27T06:00:10.000",,"40.831153759166","-73.874987625406","209","18","006200","2025385","2037780024","BX08",
"50099565","WONDERFUL ASIAN RESTAURANT","Brooklyn","352A","TOMPKINS AVENUE","11216","9292344777","Chinese","2023-08-24T00:00:00.000","Violations were cited in the following area(s).","02B","Hot TCS food item not held at or above 140 °F.","Critical","17","Z","2023-08-24T00:00:00.000","2023-08-27T06:00:08.000","Cycle Inspection / Re-inspection","40.68554121342","-73.944360841152","303","36","026500","3322340","3018190051","BK75",
"50069805","HOME FRONT DELI","Manhattan","41","EAST   41 STREET","10017","2126820838","American","2019-06-17T00:00:00.000","Violations were cited in the following area(s).","02B","Hot food item not held at or above 140º F.","Critical","12","A","2019-06-17T00:00:00.000","2023-08-27T06:00:08.000","Cycle Inspection / Re-inspection","40.75196800379","-73.979362117899","105","04","008200","1035333","1012760024","MN20",
"50139742",,"Manhattan","78","WEST    3 STREET","10012","2128770966",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2023-08-27T06:00:10.000",,"40.729729038157","-73.998722741758","102","02","006500","1008676","1005390021","MN23",
"50132317",,"Bronx","1206","STRATFORD AVENUE","10472","3477915309",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2023-08-27T06:00:10.000",,"40.829694222259","-73.875601063023","209","17","006200","2025354","2037770005","BX08",
"50115388","EBBS BREWING CO","Brooklyn","182","NORTH    8 STREET","11211","6462561965",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2023-08-27T06:00:10.000",,"40.717956713608","-73.956469087556","301","33","055300","3329952","3023200015","BK73",
"50112313","WAZABI STEAKHOUSE","Staten Island","55","RICHMOND TERRACE","10301","9084052279",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2023-08-27T06:00:10.000",,"40.644113165438","-74.076583635873","501","49","000300","5164494","5000020015","SI22",
"50123419",,"Queens","4911","69TH ST","11377","9172387639",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2023-08-27T06:00:10.000",,"40.737474225397","-73.895927366513","402","30","048900","4056349","4024350006","QN50",
"50134607","LUPETTO","Manhattan","1123","BROADWAY","10010","2129899696",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2023-08-27T06:00:10.000",,"40.743246492273","-73.989123049646","105","03","005800","1015618","1008270028","MN13",
"50130595","OH. SWEET.MASON","Brooklyn","466","GRAND AVENUE","11238","9293192313",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2023-08-27T06:00:10.000",,"40.682073386904","-73.961561915219","302","35","020100","3057641","3020140033","BK69",
"50139317",,"Brooklyn","7006","18 AVENUE","11204","3479159668",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2023-08-27T06:00:10.000",,"40.616150009301","-73.993199591475","311","43","026000","3157282","3061710042","BK28",
"50083854","OPAI THAI","Manhattan","722","AMSTERDAM AVENUE","10025","2128668989","Thai","2022-08-04T00:00:00.000","Violations were cited in the following area(s).","09B","Thawing procedure improper.","Not Critical","31",,,"2023-08-27T06:00:08.000","Cycle Inspection / Initial Inspection","40.793538197266","-73.970750090651","107","07","018300","1033698","1012430030","MN12",
"41025692","IL PICCOLO BUFALO","Manhattan","141","MULBERRY STREET","10013","2122199068","Italian","2021-09-17T00:00:00.000","No violations were recorded at the time of this inspection.",,,"Not Applicable","0",,,"2023-08-27T06:00:08.000","Inter-Agency Task Force / Initial Inspection","40.718697803329","-73.997619066734","102","01","004100","1003079","1002360025","MN24",
"50122712","SINGERS","Brooklyn","30","KOSCIUSZKO STREET","11205","6164059915",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2023-08-27T06:00:10.000",,"40.690332291517","-73.953797164781","303","36","024100","3329656","3017830020","BK75",
"50128610","TERIYAKI MADNESS","Manhattan","203","EAST  125 STREET","10035","9175783846",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2023-08-27T06:00:10.000",,"40.803544854678","-73.935444708219","111","08","024200","1054682","1017900001","MN34",
"50124278","POTLUCK CLUB","Manhattan","133","CHRYSTIE STREET","10002","6465065715",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2023-08-27T06:00:10.000",,"40.719422244276","-73.993185406032","103","01","001800","1005667","1004240031","MN27",
"50100582","GOOD TASTE NOODLE","Brooklyn","6301","8TH AVE","11220","9172569896",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2023-08-27T06:00:10.000",,"40.633699790614","-74.011406661665","310","38","012000","3141676","3057350001","BK34",
"50124712",,"Manhattan","489","COLUMBUS AVENUE","10024","9142049242",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2023-08-27T06:00:10.000",,"40.784868158785","-73.973339442992","107","06","016900","1031246","1011970064","MN12",
"50125321","MAGIC ROOM","Manhattan","1170","BROADWAY","10001","2127220555",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2023-08-27T06:00:10.000",,"40.744989382569","-73.988772700331","105","02","005800","1080710","1008290050","MN13",
"50098457","GAMEDAY SPORTS BAR","Bronx","5757","BROADWAY","10463","7185481782",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2023-08-27T06:00:10.000",,"40.883197968438","-73.901788451801","208","11","028700","2083690","2057600150","BX29",
"50135622","CIGNATURE","Queens","24511","FRANCIS LEWIS BLVD","11422","3475997660",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2023-08-27T06:00:10.000",,"40.664791285643","-73.734910318699","413","31","065400","4289377","4136140045","QN05",
"41218096","CHIPOTLE MEXICAN GRILL","Manhattan","864","BROADWAY","10003","2122537860","Tex-Mex","2022-06-08T00:00:00.000","Violations were cited in the following area(s).","20F","Current letter grade sign not posted.","Not Critical",,,,"2023-08-27T06:00:08.000","Administrative Miscellaneous / Re-inspection","40.737378289053","-73.990239034689","105","02","005200","1016126","1008460023","MN13",
"50131536","MARRON PASTRY","Manhattan","270","BLEECKER STREET","10014","9179745251",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2023-08-27T06:00:10.000",,"40.731406054404","-74.003121062971","102","03","006700","1009919","1005860061","MN23",
"50135369","MAN OVERBOARD","Bronx","247","CITY ISLAND AVENUE","10464","7188853333",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2023-08-27T06:00:10.000",,"40.845396334581","-73.785808482936","210","13","051600","2082096","2056280123","BX10",
"50086974",,"Manhattan","225","BOWERY","10002","2257730440",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2023-08-27T06:00:10.000",,"40.722002336836","-73.99337634687","103","01","003601","1089461","1004260005","MN27",
"50009155","SECRETS","Queens","24511","FRANCIS LEWIS BLVD","11422","7185250333","American","2018-04-01T00:00:00.000","Violations were cited in the following area(s).","15F6","Workplace SFAA policy not prominently posted in workplace","Not Applicable",,,,"2023-08-27T06:00:08.000","Smoke-Free Air Act / Initial Inspection","40.664791285643","-73.734910318699","413","31","065400","4289377","4136140045","QN05",
"50139331",,"Brooklyn","894","DEKALB AVENUE","11221","3477709222",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2023-08-27T06:00:10.000",,"40.692609792436","-73.940460376645","303","36","028100","3049700","3017820036","BK35",
"50141221","5TH FLOOR BAR","Brooklyn","154","SCOTT AVENUE","11237","9738656298",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2023-08-27T06:00:10.000",,"40.71217560809","-73.923745467274","301","34","044900","3346084","3029790107","BK90",
"50133516","BAZAAR","Manhattan","25","W 28TH ST","10001","2026381910",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2023-08-27T06:00:10.000",,"40.745439553829","-73.989086600935","105","03","007600",,"1","MN17",
"41557716","KITARO","Manhattan","510","AMSTERDAM AVENUE","10024","2127879008","Chinese/Japanese","2022-05-12T00:00:00.000","Violations were cited in the following area(s).","02B","Hot food item not held at or above 140º F.","Critical","12","A","2022-05-12T00:00:00.000","2023-08-27T06:00:08.000","Cycle Inspection / Re-inspection","40.786726884514","-73.975722071324","107","06","017100","1033112","1012320034","MN12",
"50131498","PRINCIPE","Manhattan","450","WEST BROADWAY","10012","9172174441",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2023-08-27T06:00:10.000",,"40.726045567475","-74.000674672425","102","01","004900","1087556","1005160037","MN24",
"50128948","DELILICIOUS KITCHEN & CAFE","Queens","6553","MYRTLE AVE","11385","9293970090","Spanish","2023-04-26T00:00:00.000","Violations were cited in the following area(s).","04M","Live roaches in facility's food or non-food area.","Critical","129",,,"2023-08-27T06:00:08.000","Pre-permit (Operational) / Initial Inspection","40.701285953531","-73.888771014683","405","30","057700","4089295","4036770028","QN19",
"50140662",,"Queens","3072","STEINWAY ST","11103","3477793095",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2023-08-27T06:00:10.000",,"40.762207535777","-73.916374426495","401","22","015500","4010676","4006600079","QN70",
"50138957","TANG'S SNACK","Queens","14716","45TH AVE","11355","9179728007",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2023-08-27T06:00:10.000",,"40.755515133343","-73.814970890416","407","20","118900","4122816","4054300005","QN52",
"50104825","WENDY'S","Queens","1","MAIN TERMINAL",,"9173282791",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2023-08-27T06:00:10.000",,"0","0",,,,,"4",,
"50137347","EVERETT CAFE (TEACHER'S COLLEGE)","Manhattan","501","WEST  121 STREET","10027","2128548324",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2023-08-27T06:00:10.000",,"40.810085394571","-73.958893963149","109","07","020300","1059657","1019760029","MN09",
"50118543","Mr. Dak","Queens","19415","NORTHERN BLVD","11358","6467044212",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2023-08-27T06:00:10.000",,"40.757910169992","-73.787379526982","411","19","118100","4121140","4053700002","QN48",
"50105803","MINNOWS","Brooklyn","167","NASSAU AVENUE","11222","9125521018",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2023-08-27T06:00:10.000",,"40.72520141601","-73.946474259616","301","33","057100","3066333","3026520033","BK76",
"50119696","DOS TOROS","Brooklyn","189","BEDFORD AVENUE","11211","7183848833","Mexican","2023-05-23T00:00:00.000","Violations were cited in the following area(s).","02B","Hot TCS food item not held at or above 140 °F.","Critical","20",,,"2023-08-27T06:00:08.000","Cycle Inspection / Initial Inspection","40.717611423411","-73.957944747109","301","34","055300","3062092","3023280005","BK73",
"50132937","HOLIDAY BAR","Manhattan","10","DOWNING STREET","10014","2129947755",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2023-08-27T06:00:10.000",,"40.729589027438","-74.002825116086","102","03","006700","1008350","1005270027","MN23",
"50095276","PRIVILEGE RESTAURANT & LOUNGE","Queens","18435","JAMAICA AVE","11423","7184139994","Caribbean","2019-12-13T00:00:00.000","Establishment re-opened by DOHMH.",,,"Not Applicable","0","P","2019-12-13T00:00:00.000","2023-08-27T06:00:08.000","Pre-permit (Operational) / Reopening Inspection","40.709462773561","-73.774747897542","412","27","047000","4212065","4099060047","QN61",
"50136867","JUICE STOP CAFE","Queens","12306","METROPOLITAN AVE","11415","3476655873",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2023-08-27T06:00:10.000",,"40.705219640804","-73.828917668841","409","29","014000","4193037","4092390102","QN60",
"40750062","PANEANTICO BAKERY","Brooklyn","9124","3 AVENUE","11209","7186802347","Bakery Products/Desserts","2021-11-29T00:00:00.000","Violations were cited in the following area(s).","02B","Hot food item not held at or above 140º F.","Critical","41",,,"2023-08-27T06:00:08.000","Cycle Inspection / Initial Inspection","40.619518889081","-74.032678195577","310","43","005800","3154705","3060850047","BK31",
"50135600","LA CABRA","Manhattan","284","LAFAYETTE STREET","10012","6313278888",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2023-08-27T06:00:10.000",,"40.724157103571","-73.996092783679","102","01","004300","1007930","1005100006","MN24",
"50111783","KING KABAB","Queens","25605","HILLSIDE AVE","11004","5168383156","Pakistani","2021-12-01T00:00:00.000","Violations were cited in the following area(s).","06F","Wiping cloths soiled or not stored in sanitizing solution.","Critical","13","A","2021-12-01T00:00:00.000","2023-08-27T06:00:08.000","Pre-permit (Operational) / Initial Inspection","40.73659118115","-73.711771151366","413","23","157902","4179294","4087680001","QN44",
"50114783",,"Queens","JFK","TERMINAL 1","11430","201 8218189",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2023-08-27T06:00:10.000",,,,,,,,,,
"50132782",,"Queens","13519","40TH RD","11354","7187621955",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2023-08-27T06:00:10.000",,"40.758862483838","-73.830129371732","407","20","087100","4535004","4050360148","QN22",
"50138654","OLD BAKU","Brooklyn","115","DITMAS AVENUE","11218","7185766399",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2023-08-27T06:00:10.000",,"40.635583861344","-73.977740886419","312","39","048600","3126606","3053850053","BK41",
"50047418","CHEZ MATY ET SOKHNA","Manhattan","2249","ADAM CLAYTON POWELL JR BOULEVARD",,"2123685005","African","2023-05-04T00:00:00.000","Violations were cited in the following area(s).","04L","Evidence of mice or live mice in establishment's food or non-food areas.","Critical","27","B","2023-05-04T00:00:00.000","2023-08-27T06:00:08.000","Cycle Inspection / Re-inspection","0","0",,,,,"1",,
"50116479","ARVACI COFFEE","Manhattan","340","WEST   37 STREET","10018","5187094680",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2023-08-27T06:00:10.000",,"40.754601890395","-73.993322560853","104","03","011100","1013604","1007600063","MN13",
"50137823","PELICANA CHICKEN","Queens","4313","BELL BLVD","11361","6462800101",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2023-08-27T06:00:10.000",,"40.761252388973","-73.769836018267","411","19","146700","4138360","4063000012","QN46",
"50121654","WESTVILLE","Manhattan","88","7 AVENUE","10011","9175539217",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2023-08-27T06:00:10.000",,"40.739560786584","-73.998957112115","104","03","008100","1013775","1007650035","MN13",
"50135250","PALENQUE COLOMBIAN FOOD","Manhattan",,"W 15TH STREET","10011","7189541955",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2023-08-27T06:00:10.000",,,,,,,,,,
"50134149","MCKINSEY & CO. - 60TH FLOOR","Manhattan","175","GREENWICH STREET","10007","7043285184",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2023-08-27T06:00:10.000",,"40.710967893711","-74.012357769399","101","01","001300","1088797","1000580001","MN25",
"50067288","UNITED KITCHEN","Brooklyn","766","LIBERTY AVENUE","11208","7182775162","Chinese","2022-05-12T00:00:00.000","Violations were cited in the following area(s).","09B","Thawing procedures improper.","Not Critical","0",,,"2023-08-27T06:00:08.000","Cycle Inspection / Initial Inspection","40.676600451034","-73.881562303626","305","37","116600","3088708","3039880022","BK82",
"40665359","VIC'S","Manhattan","31","GREAT JONES STREET","10012","2122535700","Italian","2023-03-14T00:00:00.000","Violations were cited in the following area(s).","02B","Hot TCS food item not held at or above 140 °F.","Critical","12","A","2023-03-14T00:00:00.000","2023-08-27T06:00:08.000","Cycle Inspection / Initial Inspection","40.726953872403","-73.99298258918","102","01","005502","1008477","1005300022","MN23",
"50101085","SUBWAY RESTAURANT","Manhattan","900","MAIN ST","10044","9149249024",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2023-08-27T06:00:10.000",,"40.769792991239","-73.941217855213","108","05","023802","1040750","1013730050","MN31",
"50129193","FIGLIA","Queens","2302","31ST ST","11105","3477305117",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2023-08-27T06:00:10.000",,"40.774191446107","-73.913080990681","401","22","011500","4017503","4008420071","QN72",
"50136812","GUEST NEW YORK","0","N/A","N/A","N/A","9178344503",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2023-08-27T06:00:10.000",,,,,,,,,,
"50107056","JOJAHLA HEALTH MARKET","Bronx","780","EAST  133 STREET","10454","7186653950",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2023-08-27T06:00:10.000",,"40.800840470532","-73.913371134411","201","08","001900","2093977","2025840001","BX39",
"50125115","MOON FLOWER HOUSE","Staten Island","458","NOME AVENUE","10314","9296660801",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2023-08-27T06:00:10.000",,"40.590219327113","-74.164993342562","502","51","027706","5111188","5024020014","SI24",
"50125570","THE PLUG","Manhattan","502","WEST  167 STREET","10032","6464138770","Coffee/Tea","2022-08-30T00:00:00.000","Violations were cited in the following area(s).","02B","Hot TCS food item not held at or above 140 °F.","Critical","12","A","2022-08-30T00:00:00.000","2023-08-27T06:00:08.000","Pre-permit (Operational) / Re-inspection","40.839397885978","-73.937621579723","112","10","025100","1062963","1021230061","MN36",
"50140374","Dunkin Donuts","Queens","10801","GRAND CENTRAL PKWY","11369","9179298584",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2023-08-27T06:00:10.000",,"40.76519387412","-73.862325266175","403","21","033100","4596216","4200129999","QN98",
"50134657","SPIRIT OF NEW YORK","Manhattan","62","CHELSEA PIERS","10011","7327275030",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2023-08-27T06:00:10.000",,"40.747992386672","-74.008495743918","104","03","009900","1000000","1006620011","MN13",
"50138739","AMPLE HILLS CREAMERY","Manhattan","520","AMSTERDAM AVENUE","10024","9086426110",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2023-08-27T06:00:10.000",,"40.787102857109","-73.975447482846","107","06","017100","1033139","1012330029","MN12",
"50108452","VIA DELLA PACE","Manhattan","87","EAST    4 STREET","10003","2122535803",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2023-08-27T06:00:10.000",,"40.726355275844","-73.98981492435","103","02","003800","1006598","1004600043","MN22",
"50045013","KOKIO RESTAURANT","Queens","4024","162ND ST","11358","7185399292","Korean","2022-08-11T00:00:00.000","Violations were cited in the following area(s).","02B","Hot TCS food item not held at or above 140 °F.","Critical","19",,,"2023-08-27T06:00:08.000","Cycle Inspection / Initial Inspection","40.761900082696","-73.803780653966","407","20","117100","4120454","4053350077","QN51",
"50131611","STRETCH PIZZA","Manhattan","331","PARK AVENUE SOUTH","10010","6466373034",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2023-08-27T06:00:10.000",,"40.741127155197","-73.985662659614","105","02","006800","1018067","1008800004","MN21",
"50087298","TASTE OF CHINA","Brooklyn","430","4 AVENUE","11215","7187685555","Chinese","2022-04-01T00:00:00.000","Establishment re-opened by DOHMH.","04L","Evidence of mice or live mice present in facility's food and/or non-food areas.","Critical","11","Z","2022-04-01T00:00:00.000","2023-08-27T06:00:08.000","Cycle Inspection / Reopening Inspection","40.671047964573","-73.988147130068","306","39","012100","3021815","3009970050","BK37",
"50111791","THE FLATBUSHIAN CAFE","Brooklyn","1429","FLATBUSH AVENUE","11210","3472218476",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2023-08-27T06:00:10.000",,"40.635676957931","-73.950668141324","314","45","078600","3121665","3052500010","BK42",
"50017827","TACO BELL","Brooklyn","8625","4 AVENUE","11209","7188360812","Tex-Mex","2021-07-26T00:00:00.000","No violations were recorded at the time of this inspection.",,,"Not Applicable","0","A","2021-07-26T00:00:00.000","2023-08-27T06:00:08.000","Cycle Inspection / Initial Inspection","40.622061640285","-74.028641343475","310","47","016000","3153517","3060450001","BK31",
"50098572","SAVORY","Manhattan","15","WEST   39 STREET","10018","2127576100","American","2023-01-19T00:00:00.000","Violations were cited in the following area(s).","02B","Hot TCS food item not held at or above 140 °F.","Critical","13","A","2023-01-19T00:00:00.000","2023-08-27T06:00:08.000","Cycle Inspection / Initial Inspection","40.75191646069","-73.983072474366","105","04","008400","1016044","1008410027","MN17",
"41510938","AFTER 8","Queens","2587","STEINWAY STREET","11103","7187775757","American","2023-04-13T00:00:00.000","Violations were cited in the following area(s).","15-21","Flavored tobacco products sold, offered for sale","Not Applicable",,,,"2023-08-27T06:00:08.000","Smoke-Free Air Act / Initial Inspection","40.767509907932","-73.912031976101","401","22","014300","4000000","4006840010","QN70",
"50140888",,"Manhattan","152","WEST   26 STREET","10001","9175510811",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2023-08-27T06:00:10.000",,"40.745415150625","-73.992904849656","104","03","009100","1015028","1008010071","MN13",
"50005398","PEKING CHINESE RESTAURANT","Queens","69-78","188 STREET","11365","7183803777","Chinese","2023-01-31T00:00:00.000","Violations were cited in the following area(s).","09B","Thawing procedure improper.","Not Critical","11","A","2023-01-31T00:00:00.000","2023-08-27T06:00:08.000","Cycle Inspection / Initial Inspection","40.734185426346","-73.783536879181","408","23","134700","4463782","4071150030","QN41",
"50044131","EL SALVADOR RESTAURANT","Brooklyn","1544","MYRTLE AVENUE","11237","7186280606","Spanish","2022-07-13T00:00:00.000","Violations were cited in the following area(s).","02B","Hot TCS food item not held at or above 140 °F.","Critical","28",,,"2023-08-27T06:00:08.000","Cycle Inspection / Initial Inspection","40.699455982965","-73.911772295186","304","37","043900","3076498","3033450026","BK77",
"50125014",,"Brooklyn","660","DEGRAW STREET","11217","3478815073",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2023-08-27T06:00:10.000",,"40.678449769328","-73.981645473138","306","39","013100","3019529","3009490011","BK37",
"50087355","CHONG QING HOT POT","Queens","3704","PRINCE ST","11354","9175637171","Chinese","2022-05-03T00:00:00.000","Violations were cited in the following area(s).","09B","Thawing procedures improper.","Not Critical","27",,,"2023-08-27T06:00:08.000","Cycle Inspection / Initial Inspection","40.760713815109","-73.832925810194","407","20","087100","4532160","4049720040","QN22",
"50134078","GRAND ELEVEN","Manhattan","11","AVENUE OF THE AMERICAS","10013","7182497645",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2023-08-27T06:00:10.000",,"40.719315283305","-74.005191204297","101","01","003300","1002184","1001910024","MN24",
"50130049","PERUVIAN PISCO BAR","Manhattan","184","DYCKMAN STREET","10040","6464299906",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2023-08-27T06:00:10.000",,"40.864321726545","-73.926502430993","112","10","028700","1064230","1021750061","MN35",
"50129393",,"Queens","4127","162ND ST","11358","9293181005",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2023-08-27T06:00:10.000",,"40.76101919033","-73.80388433303","407","20","117100","4120482","4053360048","QN51",
"50120142","MAYAHUEL","Queens","3207","34TH AVE","11106","3478497002",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2023-08-27T06:00:10.000",,"40.759222547613","-73.926293977842","401","22","005900","4008299","4006120003","QN70",
"50057622","HILTON GARDEN INN CHELSEA","Manhattan","121","WEST   28 STREET","10001","2125642181","American","2022-11-07T00:00:00.000","No violations were recorded at the time of this inspection.",,,"Not Applicable",,,,"2023-08-27T06:00:08.000","Administrative Miscellaneous / Initial Inspection","40.746389433798","-73.991342057188","105","03","009500","1087590","1008040024","MN17",
"50125033","OASIS 86","Queens","8609","ROOSEVELT AVE","11372","3477715709",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2023-08-27T06:00:10.000",,"40.748045250824","-73.88002004064","403","21","027900","4036259","4014740037","QN28",
"50106513","FUSHI RESTAURANT","Queens","8306","GRAND AVE","11373","9179126162",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2023-08-27T06:00:10.000",,"40.733249558695","-73.883990621975","404","25","049900","4066016","4029020003","QN29",
"50106047","Amigos","Manhattan","29","2 AVENUE","10003","2017242634",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2023-08-27T06:00:10.000",,"40.724626137503","-73.990569219169","103","02","003602","1006541","1004570032","MN22",
"50002703","VINO LEVANTINO","Manhattan","210","WEST   94 STREET","10025","2122803333","Mediterranean","2017-06-22T00:00:00.000","No violations were recorded at the time of this inspection.",,,"Not Applicable",,,,"2023-08-27T06:00:09.000","Trans Fat / Initial Inspection","40.79295108905","-73.97182296924","107","07","017900","1033652","1012410046","MN12",
"50138891","UCrew","Queens","5623","MYRTLE AVE","11385","9176986662",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2023-08-27T06:00:10.000",,"40.700203049401","-73.905496041453","405","34","055100","4082806","4034640001","QN20",
"50105795","THE ROOFTOP BAR AT THE ROCKAWAY HOTEL","Queens","10810","ROCKAWAY BEACH DR","11694","15169724872",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2023-08-27T06:00:10.000",,"40.581403770332","-73.829873267008","414","32","093800","4000000","4161800001","QN10",
"50135791",,"Queens","9400","DITMARS BLVD","11369","7037237264",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2023-08-27T06:00:10.000",,"40.769186721073","-73.876093595385","403","21","035700","4023432","4010710001","QN27",
"50085027","PIZZERIA SAN DIEGO","Bronx","506","EAST  180 STREET","10457","3478798190","Pizza","2023-05-08T00:00:00.000","Violations were cited in the following area(s).","02B","Hot TCS food item not held at or above 140 °F.","Critical","16","B","2023-05-08T00:00:00.000","2023-08-27T06:00:08.000","Cycle Inspection / Re-inspection","40.850954726799","-73.894570741311","206","15","039500","2011467","2030450027","BX01",
"50095381","MAPO B.B.Q","Queens","14924","41ST AVE","11355","7188868292","Korean","2023-05-10T00:00:00.000","Violations were cited in the following area(s).","02B","Hot TCS food item not held at or above 140 °F.","Critical","37","N",,"2023-08-27T06:00:08.000","Cycle Inspection / Initial Inspection","40.762259234831","-73.815103696712","407","20","116700","4114864","4050540032","QN51",
"41632866","CITY CAFE","Manhattan","35","WEST   43 STREET","10036","2127640444","Sandwiches","2019-09-12T00:00:00.000","Violations were cited in the following area(s).","02B","Hot food item not held at or above 140º F.","Critical","32",,,"2023-08-27T06:00:08.000","Cycle Inspection / Initial Inspection","40.754688450892","-73.981656870146","105","04","009600","1034216","1012590117","MN17",
"41086655","SCOOPS","Brooklyn","624","FLATBUSH AVENUE","11225","7182825904","Vegetarian","2023-04-18T00:00:00.000","Violations were cited in the following area(s).","02B","Hot TCS food item not held at or above 140 °F.","Critical","28",,,"2023-08-27T06:00:08.000","Cycle Inspection / Initial Inspection","40.658160510787","-73.96045484422","309","40","079802","3114632","3050260178","BK60",
"50140660",,"Brooklyn","462","IRVING AVENUE","11237","9192447978",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2023-08-27T06:00:10.000",,"40.695767341867","-73.908693867678","304","37","043700","3078057","3033920035","BK77",
"50139957",,"Bronx","99","FEATHERBED LANE","10452","7186841046",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2023-08-27T06:00:10.000",,"40.846220186367","-73.918328621875","205","14","021502","2008811","2028760043","BX36",
"50124417","OMA GRASSA","Brooklyn","753","FULTON STREET","11217","9175411321",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2023-08-27T06:00:10.000",,"40.68637807896","-73.974597706472","302","35","003500","3255888","3021167501","BK68",
