"id","reservation_date","franchisee","status","installation_date","pole_type","borough","x_coord","y_coord","latitude","longitude","zone","on_street","cross_street_1","cross_street_2","park_advisory","historic_advisory","scenic_landmark_advisory","bid_advisory","school_advisory","zipcode","community_board","council_district"
"26558","2021-07-18T00:00:00.000","Extenet II","Proposed",,"CITY","Manhattan","989720.7932219","224855.1796500","40.7838500","-73.9802450","A","Broadway Avenue","W 79th St","West End Avenue",,"West End-Collegiate Historic District Extension",,,,"10024","107","6"
"26557","2021-07-15T00:00:00.000","ExteNet I","Proposed",,"CITY","Queens","1043662.0487985","215453.8929358","40.7578480","-73.7855470","B","Northern Blvd","196th St","195th St",,,,,,"11358","411","19"
"26554","2021-07-09T00:00:00.000","Extenet II","Approved",,"UTILITY","Brooklyn","1000734.0000000","168686.0000000","40.6296653","-73.9406139","B","Avenue I","E 37 St","Brooklyn Ave",,,,,,"11210","318","45"
"26553","2021-07-09T00:00:00.000","Extenet II","Approved",,"UTILITY","Brooklyn","1000803.0000000","167904.0000000","40.6275187","-73.9403672","B","E 37 St","Avenue J","Avenue I",,,,,,"11210","318","45"
"26551","2021-07-09T00:00:00.000","Extenet II","Approved",,"UTILITY","Brooklyn","997001.0000000","200591.0000000","40.7172435","-73.9540022","B","Roebling St","N 9th St","N 8th St",,,,,,"11211","301","33"
"26550","2021-07-09T00:00:00.000","Extenet II","Approved",,"UTILITY","Brooklyn","998984.0000000","161311.0000000","40.6094255","-73.9469346","B","Quentin Rd","E 26 St","E 27 St",,,,,,"11229","315","48"
"26549","2021-07-15T00:00:00.000","ExteNet I","Proposed",,"CITY","Queens","1010869.0232810","197039.6496545","40.7074650","-73.9039890","B","Grandview Avenue","Gates Aves","Forest Avenue",,"Ridgewood North Historic District",,,,"11385","405","30"
"26548","2021-07-09T00:00:00.000","Crown Castle Fiber","Proposed",,"CITY","Manhattan","1009456.0000000","258098.0000000","40.8750577","-73.9088564","B","Broadway","W 225th St","Exterior St",,,,,,"10463","208","10"
"26547","2021-07-09T00:00:00.000","Crown Castle Fiber","Proposed",,"CITY","Bronx","1004658.0000000","246050.0000000","40.8420020","-73.9262424","C","University Ave","W 170th St","W 169th St",,,,,,"10452","204","16"
"26546","2021-07-09T00:00:00.000","Crown Castle Fiber","Approved",,"CITY","Brooklyn","986786.0000000","191755.0000000","40.6929995","-73.9908550","B","Court St","Remsen St","Joralemon St",,"Borough Hall Skyscraper Historic District",,,,"11201","302","33"
"26545","2021-07-09T00:00:00.000","Crown Castle Fiber","Proposed",,"CITY","Manhattan","1001669.0000000","246724.0000000","40.8438583","-73.9370434","B","W 173rd St","St Nicholas Ave","Audubon Ave",,,,,,"10032","112","10"
"26544","2021-07-09T00:00:00.000","Crown Castle Fiber","Proposed",,"CITY","Manhattan","989642.0000000","212866.0000000","40.7509429","-73.9805391","A","Madison Ave","E 39th St","E 40th St",,,,"Grand Central Partnership",,"10016","106","4"
"26543","2021-07-15T00:00:00.000","ExteNet I","Approved",,"CITY","Queens","1018738.1858948","199127.0718810","40.7131673","-73.8755954","B","Metropolitan Avenue","78th St","75th St",,,,,,"11379","405","30"
"26542","2021-07-09T00:00:00.000","Extenet II","Approved",,"UTILITY","Brooklyn","998519.0000000","160379.0000000","40.6068681","-73.9486113","B","Avenue R","E 24 St","Bedford Ave",,,,,,"11229","315","48"
"26541","2021-07-09T00:00:00.000","Extenet II","Approved",,"UTILITY","Brooklyn","995096.0000000","165266.0000000","40.6202868","-73.9609311","B","Avenue L","E 14 St","E 15 St",,,,,,"11230","314","44"
"26540","2021-07-09T00:00:00.000","Extenet II","Approved",,"UTILITY","Brooklyn","1007496.0000000","195902.0000000","40.7043519","-73.9161589","B","St. Nicholas Ave","Stanhope St","Himrod St",,,,,,"11237","304","37"
"26539","2021-07-09T00:00:00.000","Extenet II","Approved",,"UTILITY","Brooklyn","1006832.0000000","195754.0000000","40.7039474","-73.9185543","B","Wycoff Ave","Stockholm St","Dekalb Ave",,,,,,"11237","304","37"
"26538","2021-07-09T00:00:00.000","Extenet II","Proposed",,"UTILITY","Brooklyn","1003684.0000000","199598.0000000","40.7145058","-73.9298970","B","Metropolitan Ave","Varick St","Grand St","GREENSTREET",,,,,"11237","301","34"
"26536","2021-07-18T00:00:00.000","Extenet II","Approved",,"CITY","Manhattan","997695.3507809","225635.7325070","40.7859839","-73.9514474","A","E 96th St","Lexington Avenue","Park Avenue",,,,,,"10128","108","4"
"26535","2021-07-15T00:00:00.000","ExteNet I","Approved",,"CITY","Brooklyn","1017889.9774982","184513.9627520","40.6730610","-73.8787280","B","Belmont Avenue","Atkins Avenue","Beriman Street",,,,,,"11208","305","42"
"26533","2021-07-15T00:00:00.000","ExteNet I","Proposed",,"CITY","Manhattan","993841.7496859","219428.2517979","40.7689510","-73.9653720","A","Park Avenue","E 69 St","E 68 St","Park Avenue Malls","Upper East Side Historic District",,,,"10065","108","4"
"26532","2021-07-15T00:00:00.000","ExteNet I","Approved",,"CITY","Manhattan","996707.6609862","218095.0015561","40.7652880","-73.9550280","A","York Avenue","E 70 St","E 69 St",,,,,,"10021","108","5"
"26531","2021-07-15T00:00:00.000","ExteNet I","Approved",,"CITY","Manhattan","996250.0000000","220932.0000000","40.7730755","-73.9566751","A","E 78th St","2nd Avenue","3rd Avenue",,,,,,"10075","108","4"
"26530","2021-07-15T00:00:00.000","ExteNet I","Approved",,"CITY","Manhattan","996707.8544111","220415.8044411","40.7716580","-73.9550230","A","E 77 St","2nd Ave","1st Avenue",,,,,,"10075","108","5"
"26526","2021-07-15T00:00:00.000","ExteNet I","Approved",,"CITY","Queens","1027261.7090275","215659.7436776","40.7585080","-73.8447440","B","126 Street","36 Avenue","35 Avenue",,,,,,"11368","407","21"
"26524","2021-07-15T00:00:00.000","ExteNet I","Approved",,"CITY","Brooklyn","1009553.6129050","180394.9551408","40.6617830","-73.9087960","C","Rockaway Avenue","Riverdale Avenue","Livonia Avenue",,,,,,"11212","316","42"
"26523","2021-07-15T00:00:00.000","ExteNet I","Approved",,"CITY","Brooklyn","1009145.6598704","189713.3353673","40.6873610","-73.9102320","B","Evergreen Avenue","Schaefer Street","Covert Street",,,,,,"11207","304","37"
"26522","2021-07-15T00:00:00.000","ExteNet I","Proposed",,"CITY","Brooklyn","1009328.0000000","192039.0000000","40.6937439","-73.9095659","B","Knickerbocker Avenue","Hancock Street","Weirfield Street",,,,,,"11221","304","37"
"26520","2021-07-15T00:00:00.000","ExteNet I","Approved",,"CITY","Brooklyn","986722.6077888","179747.9774669","40.6600430","-73.9910880","B","6 Avenue","21 Street","20 Street",,,,,,"11215","307","38"
"26519","2021-07-15T00:00:00.000","ExteNet I","Proposed",,"CITY","Brooklyn","987600.1916052","195702.0462356","40.7038330","-73.9879170","B","Plymouth Street","Pearl Street","Adams Street",,"DUMBO Historic District",,"DUMBO",,"11201","302","33"
"26518","2021-07-18T00:00:00.000","Extenet II","Approved",,"CITY","Manhattan","998017.0000000","221246.0000000","40.7739347","-73.9502948","A","E 92 Street","1 Avenue","York Avenue",,,,,,"10028","108","5"
"26517","2021-07-18T00:00:00.000","Extenet II","Approved",,"CITY","Manhattan","997392.0000000","221895.9000000","40.7757195","-73.9525501","A","E 83 Street","2 Avenue","1 Avenue",,,,,,"10028","108","5"
"26516","2021-07-15T00:00:00.000","ExteNet I","Approved",,"CITY","Manhattan","996404.0000000","220886.0000000","40.7729490","-73.9561192","A","E 78 Street","2 Avenue","3 Avenue",,,,,,"10075","108","4"
"26515","2021-07-15T00:00:00.000","ExteNet I","Approved",,"CITY","Manhattan","997377.2698735","218464.0596738","40.7663000","-73.9526100","A","E 72 Street","York Avenue","E 72 Street (Dead End)",,,,,,"10021","108","5"
"26514","2021-07-15T00:00:00.000","ExteNet I","Approved",,"CITY","Manhattan","998455.9268803","220358.1072824","40.7714970","-73.9487120","A","E 80 St","York Ave","East End Ave",,,,,,"10075","108","5"
"26513","2021-07-15T00:00:00.000","ExteNet I","Approved",,"CITY","Manhattan","996439.6358244","218407.8275628","40.7661470","-73.9559950","A","E 70 St","1st Avenue","York Avenue",,,,,,"10021","108","5"
"26512","2021-07-15T00:00:00.000","ExteNet I","Proposed",,"CITY","Manhattan","992951.0814818","218252.2129450","40.7657240","-73.9685890","A","E 63 St","Park Avenue","Madison Avenue",,"Upper East Side Historic District",,,,"10065","108","4"
"26510","2021-07-15T00:00:00.000","ExteNet I","Approved",,"CITY","Manhattan","994730.1999693","215398.5346282","40.7578895","-73.9621708","A","E 57 St","1st Avenue","Sutton Place",,,,,,"10022","106","5"
"26509","2021-07-23T00:00:00.000","Boldyn Infra (ZenFi Add/Alot)","Approved",,"CITY","Queens","1033583.8357526","213679.8531487","40.7530407","-73.8219381","B","Kissena Boulevard","Elder Avenue","45th Avenue",,,,,,"11355","407","20"
"26507","2021-07-15T00:00:00.000","ExteNet I","Approved",,"CITY","Manhattan","995126.2737331","217345.5368783","40.7632330","-73.9607380","A","E 64 St","1st Ave","2nd Ave",,,,,,"10065","108","5"
"26506","2021-07-15T00:00:00.000","ExteNet I","Approved",,"CITY","Manhattan","994683.7130402","232533.7025969","40.8049210","-73.9623120","B","Amsterdam Ave","W 113 St","W 114th St",,,,,,"10025","109","7"
"26505","2021-07-15T00:00:00.000","ExteNet I","Approved",,"CITY","Manhattan","994225.0000000","218402.0000000","40.7661338","-73.9639899","A","E 66 St","3rd Avenue","Lexington Avenue",,,,,,"10065","108","4"
"26504","2021-07-15T00:00:00.000","ExteNet I","Approved",,"CITY","Brooklyn","1018054.7326132","174153.0598656","40.6446220","-73.8781860","B","Pennsylvania Ave","Hornell Loop","Seaview Ave",,,,,,"11239","305","42"
"26502","2021-07-15T00:00:00.000","ExteNet I","Proposed",,"CITY","Brooklyn","987030.3374934","191510.3616619","40.6923280","-73.9899740","B","Joralemon St","Boerum Pl","Court St",,"Borough Hall Skyscraper Historic District",,"Court-Livingston-SchermerhornÂ BID",,"11201","302","33"
"26500","2021-07-15T00:00:00.000","ExteNet I","Proposed",,"CITY","Brooklyn","987937.9242418","195543.9759876","40.7033990","-73.9866990","B","Jay St","Water St","Plymouth St",,"DUMBO Historic District",,"DUMBO",,"11201","302","33"
"26499","2021-07-18T00:00:00.000","Extenet II","Approved",,"CITY","Manhattan","992465.1701485","227367.6742059","40.7907440","-73.9703320","A","W 92nd St","Columbus Ave","Amsterdam Ave",,,,,,"10025","107","6"
"26498","2021-07-15T00:00:00.000","ExteNet I","Approved",,"CITY","Brooklyn","983339.2127661","159423.5318207","40.6042570","-74.0032800","B","Benson Avenue","Bay 20 St","19 Avenue",,,,,,"11214","311","47"
"26495","2021-07-18T00:00:00.000","Extenet II","Approved",,"CITY","Manhattan","990883.0000000","223816.0000000","40.7809969","-73.9760493","A","Columbus Ave","W 78th St","W 77th St","Theodore Roosevelt Park","Upper West Side/Central Park West Historic District",,"Columbus Avenue BID",,"10024","107","6"
"26494","2021-07-18T00:00:00.000","Extenet II","Approved",,"CITY","Manhattan","989720.6533340","224247.4704896","40.7821820","-73.9802460","A","W 77th St","Broadway","Amsterdam Ave",,,,,,"10023","107","6"
"26493","2021-07-15T00:00:00.000","ExteNet I","Proposed",,"CITY","Brooklyn","1007989.8388064","189889.6067882","40.6878480","-73.9143990","B","Weirfield St","Bushwick Avenue","Evergreen Ave",,,,,,"11221","304","37"
"26492","2021-07-15T00:00:00.000","ExteNet I","Proposed",,"CITY","Brooklyn","1018722.2113006","181933.4957722","40.6659750","-73.8757410","B","Atkins Avenue","Linden Blvd","Hegeman Avenue",,,,,"ACHIEVEMENT FIRST ASPIRE CHARTER SCHOOL","11208","305","42"
"26491","2021-07-18T00:00:00.000","Extenet II","Proposed",,"CITY","Manhattan","990845.2024152","224616.4561546","40.7831940","-73.9761850","A","W 80th St","Columbus Ave","Amsterdam Ave",,"Upper West Side/Central Park West Historic District",,,,"10024","107","6"
"26490","2021-07-07T00:00:00.000","Extenet II","Approved",,"UTILITY","Brooklyn","1005979.0000000","196272.0000000","40.7053713","-73.9216291","B","Willoughby Ave","Wyckoff Ave","Irving Ave",,,,,,"11237","304","34"
"26488","2021-07-18T00:00:00.000","Extenet II","Proposed",,"CITY","Manhattan","994720.0404036","222770.6461775","40.7781240","-73.9621960","A","E 81st St","Museum Mile","Madison Ave",,"Metropolitan Museum Historic District",,,,"10028","108","4"
"26487","2021-07-18T00:00:00.000","Extenet II","Proposed",,"CITY","Manhattan","994239.0000000","222308.0000000","40.7768547","-73.9639336","A","5th Ave","E 79th St","E 78th St","Central Park",,"Central Park",,,"10075","164","6"
"26486","2021-07-18T00:00:00.000","Extenet II","Approved",,"CITY","Manhattan","999284.1604153","222060.7727491","40.7761690","-73.9457180","A","E 87th St","York Ave","East End Ave",,,,,,"10128","108","5"
"26485","2021-07-18T00:00:00.000","Extenet II","Approved",,"CITY","Manhattan","995479.0000000","223385.0000000","40.7798093","-73.9594546","A","Madison Avenue","E 84th St","E 85th St",,,,"Madison Avenue BID",,"10028","108","4"
"26484","2021-07-18T00:00:00.000","Extenet II","Proposed",,"CITY","Manhattan","995500.3958160","224194.4479572","40.7820310","-73.9593760","A","E 87th St","Museum Mile","Madison Ave",,"Expanded Carnegie Hill Historic District",,,,"10128","108","4"
"26483","2021-07-18T00:00:00.000","Extenet II","Approved",,"CITY","Manhattan","998134.0000000","222697.0000000","40.7779172","-73.9498694","A","E 87th St","1st Ave","2nd Ave",,,,,,"10028","108","5"
"26482","2021-07-18T00:00:00.000","Extenet II","Approved",,"CITY","Manhattan","999095.2000000","221556.4000000","40.7747849","-73.9464014","A","E 85th St","East End Ave","York Ave",,,,,,"10028","108","5"
"26481","2021-07-15T00:00:00.000","ExteNet I","Proposed",,"CITY","Manhattan","994487.4615623","221305.9256463","40.7741040","-73.9630380","A","E 76th St","Madison Ave","Park Ave",,"Upper East Side Historic District",,,,"10021","108","4"
"26480","2021-07-15T00:00:00.000","ExteNet I","Proposed",,"CITY","Manhattan","994225.3575558","220846.0275855","40.7728420","-73.9639850","A","E 74th St","Madison Ave","Park Ave",,"Upper East Side Historic District",,,,"10021","108","4"
"26479","2021-07-15T00:00:00.000","ExteNet I","Proposed",,"CITY","Manhattan","993823.3141241","219818.4454628","40.7700220","-73.9654380","A","E 70th St","Park Ave","Madison Ave",,"Upper East Side Historic District",,,,"10021","108","4"
"26478","2021-07-15T00:00:00.000","ExteNet I","Approved",,"CITY","Brooklyn","1015296.7616603","179633.2450040","40.6596740","-73.8880990","B","Linden Blvd","Wyona St","Bradford St",,,,,,"11207","305","42"
"26477","2021-07-15T00:00:00.000","ExteNet I","Approved",,"CITY","Brooklyn","995673.5802987","176256.6328471","40.6504530","-73.9588320","B","Flatbush Ave","Church Avenue","Martense Street",,,,"Flatbush AvenueÂ BID",,"11226","314","40"
"26475","2021-07-15T00:00:00.000","ExteNet I","Approved",,"CITY","Manhattan","993279.7000000","219818.8000000","40.7700235","-73.9674006","A","E 69th St","Madison Ave","5th Ave",,"Upper East Side Historic District",,"Madison Avenue BID",,"10065","108","4"
"26474","2021-07-15T00:00:00.000","ExteNet I","Proposed",,"CITY","Brooklyn","987668.5466013","194651.6927887","40.7009500","-73.9876710","B","Pearl St","Prospect St","York St",,,,"DUMBO",,"11201","302","33"
"26473","2021-07-15T00:00:00.000","ExteNet I","Approved",,"CITY","Manhattan","999684.0000000","222731.0000000","40.7780079","-73.9442728","A","E 90th Street","York Avenue","East End Avenue",,,,,,"10028","108","5"
"26472","2021-07-15T00:00:00.000","ExteNet I","Approved",,"CITY","Manhattan","990335.8981493","216971.1500613","40.7622100","-73.9780310","A","W 54 Street","6 Avenue","5 Avenue",,,,,,"10019","105","4"
"26471","2021-07-15T00:00:00.000","ExteNet I","Approved",,"CITY","Manhattan","991306.5961292","215975.3270386","40.7594760","-73.9745280","A","Madison Avenue","E 53 Street","E 52 Street",,,,,,"10022","105","4"
"26469","2021-07-15T00:00:00.000","ExteNet I","Proposed",,"CITY","Brooklyn","986801.3547062","195524.0833207","40.7033448","-73.9907982","B","Main St","Water St","Plymouth St.",,,,"DUMBO",,"11201","302","33"
"26467","2021-07-15T00:00:00.000","ExteNet I","Approved",,"CITY","Brooklyn","1001714.2688117","154157.1912817","40.5897848","-73.9371199","B","Avenue Z","Batchelder Street","Brown Street",,,,,,"11235","315","48"
"26466","2021-07-15T00:00:00.000","ExteNet I","Proposed",,"CITY","Brooklyn","1000627.9638275","165349.3286118","40.6205070","-73.9410040","B","King Highway","E 35 Street","E 34 Street",,,,,,"11210","318","45"
"26465","2021-07-15T00:00:00.000","ExteNet I","Proposed",,"CITY","Brooklyn","1017446.4480781","180842.3773729","40.6629850","-73.8803450","B","Linden Blvd","Ashford Street","Cleveland Street Street",,,,,,"11207","305","42"
"26464","2021-07-15T00:00:00.000","ExteNet I","Approved",,"CITY","Brooklyn","997893.5799990","160240.8808594","40.6064900","-73.9508640","B","Avenue R","E 22 Street","E 21 Street",,,,,,"11229","315","48"
"26463","2021-07-15T00:00:00.000","ExteNet I","Approved",,"CITY","Manhattan","986193.8879293","220129.2327054","40.7708800","-73.9929820","A","W 57 St.","11 Avenue","12 Avenue",,,,,,"10019","104","6"
"26462","2021-07-15T00:00:00.000","ExteNet I","Approved",,"CITY","Brooklyn","1008296.3753141","194565.7150300","40.7006820","-73.9132770","B","Wyckoff Avenue","Grove Street","Linden Street",,,,,,"11237","304","37"
"26460","2021-07-09T00:00:00.000","Crown Castle Fiber","Proposed",,"CITY","Manhattan","1001972.0000000","248703.0000000","40.8492895","-73.9359430","B","W 180th St","Broadway","Wadsworth Ave",,,,,,"10033","112","10"
"26459","2021-07-09T00:00:00.000","Crown Castle Fiber","Proposed",,"CITY","Queens","1039149.0000000","197301.0000000","40.7080521","-73.8019853","B","Hillside Ave","160th St","Parsons Blvd",,,,,,"11432","408","24"
"26458","2021-07-09T00:00:00.000","Crown Castle Fiber","Proposed",,"CITY","Manhattan","991754.0000000","210632.0000000","40.7448096","-73.9729190","A","1st Ave","E 36th St","E 35th St","St. Vartan Park",,,,,"10016","106","4"
"26457","2021-07-09T00:00:00.000","Crown Castle Fiber","Proposed",,"CITY","Brooklyn","996613.0000000","186797.0000000","40.6793827","-73.9554272","B","Atlantic Ave","Franklin Ave","Classon Ave",,,,,,"11238","303","36"
"26456","2021-07-09T00:00:00.000","Crown Castle Fiber","Proposed",,"CITY","Manhattan","983733.0000000","211623.0000000","40.7475328","-74.0018659","A","W 24th St","9th Ave","10th Ave",,,,,,"10011","104","3"
"26455","2021-07-09T00:00:00.000","Crown Castle Fiber","Proposed",,"CITY","Manhattan","986141.0000000","210874.0000000","40.7454768","-73.9931755","A","W 26th St","7th Ave","6th Ave",,,,,,"10001","104","3"
"26454","2021-07-09T00:00:00.000","Crown Castle Fiber","Approved",,"CITY","Manhattan","988386.0000000","216267.0000000","40.7602784","-73.9850702","A","W 48th St","Broadway","8th Ave",,,,"Times Square BID",,"10019","105","3"
"26453","2021-07-09T00:00:00.000","Crown Castle Fiber","Proposed",,"CITY","Manhattan","994306.0000000","221269.0000000","40.7740029","-73.9636932","A","Madison Ave","E 75th St","E 78th St",,"Upper East Side Historic District",,"Madison Avenue BID",,"10021","108","4"
"26452","2021-07-09T00:00:00.000","Crown Castle Fiber","Proposed",,"CITY","Manhattan","988031.0000000","200040.0000000","40.7157395","-73.9863608","A","Grand St","Clinton St","Pitt St",,,,,,"10002","103","1"
"26451","2021-07-09T00:00:00.000","Crown Castle Fiber","Proposed",,"CITY","Manhattan","989989.0000000","198806.0000000","40.7123514","-73.9792987","A","Cherry St","Jackson St","Grand St",,,,,,"10002","103","2"
"26450","2021-07-09T00:00:00.000","Crown Castle Fiber","Proposed",,"CITY","Manhattan","999511.0000000","240705.0000000","40.8273419","-73.9448566","B","W 149th St","Convent Ave","Amsterdam Ave",,"Hamilton Heights/Sugar Hill Historic District",,,,"10031","109","7"
"26449","2021-07-09T00:00:00.000","Crown Castle Fiber","Approved",,"CITY","Queens","1041436.0000000","196365.0000000","40.7054685","-73.7937443","B","Merrick Blvd","Jamaica Ave","Archer Ave",,,,,,"11432","412","27"
"26448","2021-07-09T00:00:00.000","Crown Castle Fiber","Approved",,"CITY","Manhattan","987838.0000000","212040.0000000","40.7486766","-73.9870506","A","33rd St","Broadway","5th Ave",,,,"34th Street BID",,"10001","105","4"
"26447","2021-07-09T00:00:00.000","Crown Castle Fiber","Approved",,"CITY","Queens","1000545.0000000","211683.0000000","40.7476825","-73.9411908","B","Jackson Ave","43rd Ave","42nd Rd",,,,"Long Island City",,"11101","402","26"
"26446","2021-07-06T00:00:00.000","Crown Castle Solutions","Approved",,"CITY","Manhattan","993947.8647848","220748.2737160","40.7725740","-73.9649870","A","Madison Ave","E 73rd St","E 74th St",,"Upper East Side Historic District",,"Madison Avenue BID",,"10021","108","4"
"26445","2021-07-09T00:00:00.000","Crown Castle Fiber","Proposed",,"CITY","Manhattan","994655.0000000","227726.0000000","40.7917252","-73.9624232","B","West Dr","Central Park West 96 Approach","Central Park West 100 Approach","Central Park",,"Central Park",,,"10029","164","6"
"26444","2021-07-06T00:00:00.000","Crown Castle Solutions","Approved",,"CITY","Manhattan","991789.0000000","213554.0000000","40.7528297","-73.9727894","A","3rd Ave","E 45th St","E 46th St",,,,,,"10017","106","4"
"26443","2021-07-06T00:00:00.000","Crown Castle Solutions","Approved",,"CITY","Manhattan","994945.0000000","220434.0000000","40.7717103","-73.9613875","A","Lexington Ave","E 74th St","E 73rd St",,"Upper East Side Historic District Extension",,,,"10021","108","4"
"26442","2021-07-09T00:00:00.000","Crown Castle Fiber","Approved",,"CITY","Bronx","1021178.0000000","251386.0000000","40.8565941","-73.8665073","B","Pelham Parkway S","Cruger Ave","Holland Ave",,,,,,"10462","211","13"
"26441","2021-07-09T00:00:00.000","Crown Castle Fiber","Proposed",,"CITY","Bronx","1014173.0000000","238430.0000000","40.8210602","-73.8918878","C","E 163rd St","Southern Blvd","Simpson St",,,,"Southern BoulevardÂ BID",,"10459","202","17"
"26440","2021-07-09T00:00:00.000","Crown Castle Fiber","Approved",,"CITY","Bronx","1020938.0000000","252668.0000000","40.8601138","-73.8673679","B","Boston Rd","White Plains Rd","Astor Ave",,,,,,"10467","211","15"
"26439","2021-07-03T00:00:00.000","NY SMSA","Proposed",,"CITY","Brooklyn","1005742.0000000","182752.0000000","40.6682626","-73.9225270","C","EASTERN PARKWAY","RALPH AVENUE","PITKIN AVENUE","GREENSTREET",,,,,"11233","316","41"
"26438","2021-07-03T00:00:00.000","NY SMSA","Proposed",,"CITY","Brooklyn","1008572.0000000","182861.0000000","40.6685545","-73.9123252","C","BRISTOL STREET","PITKIN AVENUE","SUTTER AVENUE",,,,,"PS 396","11212","316","41"
"26437","2021-07-03T00:00:00.000","NY SMSA","Approved",,"CITY","Brooklyn","1010286.0000000","185341.0000000","40.6753567","-73.9061371","C","SACKMAN STREET","PACIFIC STREET","ATLANTIC AVENUE",,,,,,"11233","316","37"
"26436","2021-07-03T00:00:00.000","NY SMSA","Approved",,"CITY","Brooklyn","991142.0000000","148845.0000000","40.5752184","-73.9751908","C","SURF AVENUE","WEST 8 STREET","WEST 5 STREET",,,,,,"11224","313","48"
"26435","2021-07-03T00:00:00.000","NY SMSA","Approved",,"CITY","Brooklyn","993425.0000000","149504.0000000","40.5770252","-73.9669717","C","BRIGHTON 1 STREET","BRIGHTON BEACH AVENUE","BRIGHTON 1 PLACE",,,,,,"11235","313","48"
"26434","2021-07-03T00:00:00.000","NY SMSA","Approved",,"CITY","Brooklyn","984321.0000000","147951.0000000","40.5727672","-73.9997444","C","SURF AVENUE","WEST 35 STREET","WEST 33 STREET",,,,,,"11224","313","47"
"26433","2021-07-03T00:00:00.000","NY SMSA","Approved",,"CITY","Brooklyn","1011086.0000000","181597.0000000","40.6650778","-73.9032679","C","DUMONT AVENUE","POWELL STREET","MOTHER GASTON BOULEVARD",,,,,,"11212","316","41"
"26432","2021-07-03T00:00:00.000","NY SMSA","Proposed",,"CITY","Brooklyn","1010227.0000000","184995.0000000","40.6744071","-73.9063511","C","SACKMAN STREET","DEAN STREET","EAST NEW YORK AVENUE",,,,,,"11233","316","37"
"26431","2021-07-03T00:00:00.000","NY SMSA","Approved",,"CITY","Brooklyn","1010280.0000000","183623.0000000","40.6706412","-73.9061654","C","CHRISTOPHER AVENUE","DEAD END","PITKIN AVENUE",,,,,,"11212","316","37"
"26430","2021-07-03T00:00:00.000","NY SMSA","Approved",,"CITY","Brooklyn","986965.0000000","148385.0000000","40.5739581","-73.9902270","C","SURF AVENUE","WEST 24 STREET","WEST 23 STREET",,,,,,"11224","313","47"
"26429","2021-07-15T00:00:00.000","ExteNet I","Proposed",,"CITY","Manhattan","995233.0000000","215752.0000000","40.7588590","-73.9603553","A","E 59 Street","Sutton Place","1 Avenue",,,,,,"10022","106","5"
"26428","2022-11-16T00:00:00.000","NY SMSA","Proposed",,"CITY","Brooklyn","992518.0000000","148676.0000000","40.5747534","-73.9702378","C","SURF AVENUE","SEA BREEZE AVENUE","WEST 5 STREET","Asser Levy Park",,,,,"11224","313","48"
"26401","2021-06-30T00:00:00.000","Boldyn US (Mobilitie II)","Proposed",,"CITY","Brooklyn","998068.2236029","178818.3717363","40.6574810","-73.9501970","B","Nostrand Ave","Hawthorne St","Winthrop St",,,,,,"11225","309","40"
"26388","2021-06-30T00:00:00.000","Boldyn US (Mobilitie II)","Proposed",,"CITY","Manhattan","1001261.0945063","227640.3983236","40.7914800","-73.9385660","B","1st Ave","E109th St","E108th St",,,,,,"10029","111","8"
"26386","2021-06-30T00:00:00.000","Boldyn US (Mobilitie II)","Proposed",,"CITY","Manhattan","993486.1753828","232293.4843330","40.8042630","-73.9666380","B","W110th St","Broadway","Riverside Dr","Broadway Malls,Broadway Malls",,,,,"10025","109","7"
"26329","2021-06-30T00:00:00.000","Boldyn Infrastructure (ZenFi)","Approved",,"UTILITY","Bronx","1026670.0000000","264749.0000000","40.8932467","-73.8465695","B","Ely Avenue","Edenwald Avenue","Bussing Avenue",,,,,,"10466","212","12"
"26328","2021-06-30T00:00:00.000","Boldyn Infrastructure (ZenFi)","Approved",,"UTILITY","Bronx","1022211.0000000","262398.0000000","40.8868142","-73.8627107","B","East 223rd Street","White Plains Road","Carpenter Avenue",,,,,,"10466","212","12"
"26327","2021-06-30T00:00:00.000","Boldyn Infrastructure (ZenFi)","Approved",,"UTILITY","Bronx","1024700.0000000","262868.0000000","40.8880932","-73.8537062","B","East 228th Street","Bronxwood Avenue","Barnes Avenue",,,,,,"10466","212","12"
"26326","2021-06-30T00:00:00.000","Boldyn Infrastructure (ZenFi)","Approved",,"UTILITY","Bronx","1025355.0000000","267998.0000000","40.9021703","-73.8513058","B","White Plains Road","East 240th Street","East 241st Street",,,,,,"10470","212","11"
"26325","2021-06-30T00:00:00.000","Boldyn Infrastructure (ZenFi)","Installed","2022-11-23T00:00:00.000","UTILITY","Bronx","1026008.0000000","256868.0000000","40.8716190","-73.8490130","B","Burke Avenue","Wilson Avenue","Bouck Avenue",,,,,,"10469","211","12"
"26324","2021-06-30T00:00:00.000","Boldyn Infrastructure (ZenFi)","Installed","2022-11-07T00:00:00.000","UTILITY","Bronx","1026146.0000000","263805.0000000","40.8906582","-73.8484707","B","East 233rd Street","Gunther Avenue","Wickham Avenue",,,,,,"10466","212","12"
"26323","2021-06-30T00:00:00.000","Boldyn Infrastructure (ZenFi)","Installed","2022-10-31T00:00:00.000","UTILITY","Bronx","1025295.0000000","258105.0000000","40.8750175","-73.8515835","B","Boston Road","East 213th Street","East 212th Street",,,,,,"10469","212","12"
