"incident_type","location","borough","creation_date","closed_date","latitude","longitude"
"Aviation-Passenger Aircraft",,"Queens","2018-09-05T09:25:22.000",,"40.71668516036854","-73.86194610595594"
"Utility-Steam Main","141 5th Avenue","Manhattan","2018-07-19T07:02:24.000",,"40.74003718789318","-73.99063758200136"
"Utility-Steam Main","141 5th Avenue","Manhattan","2018-07-19T07:02:24.000",,"40.74003718789318","-73.99063758200136"
"Fire-3rd Alarm","134-14 Franklin Ave","Queens","2019-06-08T12:42:28.000",,"40.75366153424913","-73.8293131270992"
"Fire-4th Alarm","453 Coney Island Ave","Brooklyn","2018-08-22T03:52:59.000",,"40.64668520007244","-73.97087853121435"
"Utility-Steam Main","141 5th Avenue","Manhattan","2018-07-19T07:02:24.000",,"40.74003718789318","-73.99063758200136"
"Fire-Haz Mat","50-18 196th Street","Queens","2018-09-07T11:55:20.000",,"40.74862336580302","-73.78334184736558"
"Law Enforcement-Other",,"Bronx","2019-02-11T02:55:00.000",,,
"Structural-Falling Debris","Bennett Avenue & West 192nd Street","Manhattan","2018-09-07T17:25:41.000",,"40.85810999999999","-73.932993"
"Transportation-Other","West 19th Street & Neptune Ave","Brooklyn","2018-08-11T21:12:15.000",,"40.57881300000001","-73.9862775"
"Utility-Steam Main","141 5th Avenue","Manhattan","2018-07-19T07:02:24.000",,"40.74003718789318","-73.99063758200136"
"Utility-Steam Main","141 5th Avenue","Manhattan","2018-07-19T07:02:24.000",,"40.74003718789318","-73.99063758200136"
"Utility-Steam Main","141 5th Avenue","Manhattan","2018-07-19T07:02:24.000",,"40.74003718789318","-73.99063758200136"
"Utility-Steam Main","141 5th Avenue","Manhattan","2018-07-19T07:02:24.000",,"40.74003718789318","-73.99063758200136"
"Utility-Power Outage",,"Brooklyn","2018-08-30T14:28:53.000",,,
"Utility-Steam Main","141 5th Avenue","Manhattan","2018-07-19T07:02:24.000",,"40.74003718789318","-73.99063758200136"
"Utility-Steam Main","141 5th Avenue","Manhattan","2018-07-19T07:02:24.000",,"40.74003718789318","-73.99063758200136"
"Utility-Power Outage",,"Brooklyn","2018-08-30T14:28:53.000",,,
"Fire-Collapse","714 39th street","Brooklyn","2018-09-12T14:09:41.000",,"40.64821698860304","-73.99890693479128"
"Rescue-Technical","714 39th street","Brooklyn","2018-09-12T14:09:41.000",,"40.64821698860304","-73.99890693479128"
"Utility-Water Main","701 West 135 Street","Manhattan","2018-09-14T09:49:55.000",,"40.82134655736019","-73.95795374268586"
"Fire-Manhole","226 West 50 Street","Manhattan","2018-09-25T14:48:27.000",,"40.7617818373536","-73.98498213350449"
"Fire-5th Alarm","2118 Flatbush Avenue","Brooklyn","2019-04-17T06:47:50.000",,"40.61825505522539","-73.93215402943036"
"Rescue-Technical","714 39th street","Brooklyn","2018-09-12T14:09:41.000",,"40.64821698860304","-73.99890693479128"
"Utility-Steam Main","141 5th Avenue","Manhattan","2018-07-19T07:02:24.000",,"40.74003718789318","-73.99063758200136"
"Structural-Collapse","48-15 25 avenue","queens","2018-09-26T04:25:24.000",,"40.76473190787108","-73.90474815638532"
"Utility-Steam Main","141 5th Avenue","Manhattan","2018-07-19T07:02:24.000",,"40.74003718789318","-73.99063758200136"
"Rescue-Technical","714 39th street","Brooklyn","2018-09-12T14:09:41.000",,"40.64821698860304","-73.99890693479128"
"Utility-Power Outage",,"Brooklyn","2018-08-30T14:28:53.000",,,
"Utility-Water Main","701 West 135 Street","Manhattan","2018-09-14T09:49:55.000",,"40.82134655736019","-73.95795374268586"
"Utility-Steam Main","141 5th Avenue","Manhattan","2018-07-19T07:02:24.000",,"40.74003718789318","-73.99063758200136"
"Fire-7th Alarm","110-14 Liberty Avenue","Queens","2017-03-04T23:13:52.000","2017-03-20T12:45:26.000","40.71400364095638","-73.82998933154158"
"Fire-10-76 (Commercial High Rise Fire)","1535 Broadway","Manhattan","2017-02-17T07:09:41.000",,"40.71442154062271","-74.00607638041981"
"Utility-Power Outage","3301 Quentin Road","Brooklyn","2017-02-15T12:23:37.000","2017-02-15T19:59:09.000",,
"Fire-3rd Alarm","7 East 84 Street","Manhattan","2017-03-14T03:04:32.000",,"40.71442154062271","-74.00607638041981"
"Fire-3rd Alarm","7 East 84 Street","Manhattan","2017-03-14T03:04:32.000",,"40.71442154062271","-74.00607638041981"
"Law Enforcement-Suspicious Package","77 5th Avenue","Manhattan","2017-03-25T01:00:22.000",,"40.71442154062271","-74.00607638041981"
"Utility-Steam Main","141 5th Avenue","Manhattan","2018-07-19T07:02:24.000",,"40.74003718789318","-73.99063758200136"
"Fire-4th Alarm","23-59 Borden Avenue","Queens","2018-09-29T20:21:24.000","2018-10-01T21:19:20.000","40.73980334759674","-73.94625169329478"
"Utility-Steam Main","141 5th Avenue","Manhattan","2018-07-19T07:02:24.000",,"40.74003718789318","-73.99063758200136"
"Utility-Steam Main","141 5th Avenue","Manhattan","2018-07-19T07:02:24.000",,"40.74003718789318","-73.99063758200136"
"Fire-4th Alarm","2467 Webster Avenue","Bronx","2019-03-22T13:09:18.000",,,
"Utility-Sewer Service","130-40 Inwood street","Queens","2019-11-30T15:12:28.000",,"40.669335848462104","-73.7935971483639"
"Utility-Sewer Service","130-40 Inwood street","Queens","2019-11-30T15:12:28.000",,"40.669335848462104","-73.7935971483639"
"Transportation-Other","Major Deegan Expressway  & West 230th Street","Bronx","2019-12-17T07:10:12.000",,"40.876497","-73.904562"
"Utility-Sewer Service","130-40 Inwood street","Queens","2019-11-30T15:12:28.000",,"40.669335848462104","-73.7935971483639"
"Fire-2nd Alarm","5710 Preston Court","Brooklyn","2019-11-14T15:11:37.000",,"40.63962526726879","-73.92197066166545"
"Utility-Steam Service Line","East 36th Street & First Avenue","Manhattan","2019-10-08T05:52:32.000",,"40.74507","-73.9725795"
"Fire-7th Alarm","1547 Commonwealth Avenue","Bronx","2018-01-02T05:49:15.000",,,
"Fire-7th Alarm","5100 Kings Plaza","Brooklyn","2018-09-17T09:19:47.000",,"40.60850653346974","-73.92083277058703"
"Fire-10-76 (Commercial High Rise Fire)","10 East 40th Street","Manhattan","2018-09-18T07:22:35.000",,"40.75181981181838","-73.98100404968547"
"Fire-4th Alarm","1163 Fulton Street","Brooklyn","2017-12-07T05:37:05.000",,"40.68105021233186","-73.95517661726011"
"Fire-2nd Alarm","71 Vermilyea Avenue","Manhattan","2019-08-19T11:35:02.000",,"40.865725823730216","-73.92321583015469"
"Utility-Water Main","37-63 58th Street","Queens","2018-10-08T12:53:54.000",,"40.74844885622373","-73.90506180042141"
"Structural-Scaffold","30 Manhattan Avenue","Brooklyn","2019-10-30T01:32:00.000",,"40.70322165528881","-73.94421509449485"
"Fire-2nd Alarm","814 Faile Street","Bronx","2019-08-13T23:25:50.000","2019-08-14T01:36:51.000","40.817362903139234","-73.88718567358201"
"Utility-Gas High Pressure","4620 12th avenue","Brooklyn","2019-06-17T12:10:48.000",,"40.63764021593855","-73.99302288885674"
"Utility-Power Outage","3159 Flatbush Avenue","Brooklyn","2019-10-29T20:11:03.000",,"40.58908229199595","-73.89950293254094"
"Fire-Haz Mat","304 East 187 Street","Bronx","2019-12-18T20:42:30.000",,"40.85989004134694","-73.89650790091753"
"Utility-Water Main","450 Timpson Place","Bronx","2016-11-24T13:57:13.000","2016-11-25T14:56:31.000","40.80991559253164","-73.90589425351618"
"Structural-Falling Debris","West 58th Street  & 7th Avenue","Manhattan","2019-12-18T10:50:43.000",,"40.766192999999994","-73.97955"
"Structural-Falling Debris","West 58th Street  & 7th Avenue","Manhattan","2019-12-18T10:50:43.000",,"40.766192999999994","-73.97955"
"Transportation-Commuter Bus","164th Street and Grand Central Parkway","Queens","2019-12-25T06:38:03.000",,"40.716252","-73.803141"
"Structural-Sidewalk Collapse","Adams Street  & Tillary Street","Brooklyn","2019-12-26T09:53:41.000",,"40.696281","-73.9889505"
"Utility-Sewer Service","130-40 Inwood street","Queens","2019-11-30T15:12:28.000",,"40.669335848462104","-73.7935971483639"
"Utility-Sewer Service","130-40 Inwood street","Queens","2019-11-30T15:12:28.000",,"40.669335848462104","-73.7935971483639"
"Utility-Other","350 Beach 54th Street","Queens","2019-12-26T22:38:39.000",,"40.59419322453689","-73.78443518246881"
"Fire-4th Alarm","78-17 101 Avenue","Queens","2020-01-05T11:35:55.000",,"40.68059342299029","-73.85901141771018"
"Law Enforcement-Suspicious Package","49 Thomas Street","Manhattan","2018-08-21T17:59:23.000",,"40.716729911189326","-74.00707830238332"
"HazMat-High Carbon Monoxide","1650 Broadway","Manhattan","2018-08-16T22:59:07.000","2018-08-17T00:15:13.000","40.76192518789317","-73.98368597264711"
"Fire-6th Alarm","188 1st Avenue","Manhattan","2018-10-03T02:23:13.000",,"40.72964971051421","-73.98376561045077"
"Utility-Sewer Service","130-40 Inwood street","Queens","2019-11-30T15:12:28.000",,"40.669335848462104","-73.7935971483639"
"Structural-Other","500 Baychester Ave","Bronx","2019-12-30T14:06:16.000",,"40.87005652288258","-73.83229533008904"
"Utility-Water Main","1881 Broadway","Manhattan","2020-01-13T05:23:05.000",,"40.77066867099919","-73.98230791651565"
"Structural-Sidewalk Collapse","Adams Street  & Tillary Street","Brooklyn","2019-12-26T09:53:41.000",,"40.696281","-73.9889505"
"Utility-Water Main","1881 Broadway","Manhattan","2020-01-13T05:23:05.000",,"40.77066867099919","-73.98230791651565"
"Structural-Sidewalk Collapse","Adams Street  & Tillary Street","Brooklyn","2019-12-26T09:53:41.000",,"40.696281","-73.9889505"
"Utility-Water Main","1881 Broadway","Manhattan","2020-01-13T05:23:05.000",,"40.77066867099919","-73.98230791651565"
"Fire-3rd Alarm","26-19 Jackson Avenue","Queens","2020-01-09T13:53:56.000",,"40.747409035258755","-73.94171152706443"
"Utility-Water Main","1881 Broadway","Manhattan","2020-01-13T05:23:05.000",,"40.77066867099919","-73.98230791651565"
"Utility-Water Main","909 Beck Street","Bronx","2020-01-16T05:40:41.000",,"40.81922740702277","-73.89582255161588"
"Fire-5th Alarm","70 Mulberry Street","Manhattan","2020-01-23T21:00:40.000",,"40.71613914931621","-73.99915328919734"
"Fire-Other","120 East 56 Street","Manhattan","2018-09-19T16:40:33.000","2018-09-19T19:20:40.000",,
"Fire-7th Alarm","5100 Kings Plaza","Brooklyn","2018-09-17T09:19:47.000",,"40.60850653346974","-73.92083277058703"
"Fire-6th Alarm","188 1st Avenue","Manhattan","2018-10-03T02:23:13.000",,"40.72964971051421","-73.98376561045077"
"Structural-Collapse","39-49 29 Street","Queens","2018-10-28T03:10:43.000",,"40.75239768774895","-73.93546803300838"
"Utility-Water Main","701 West 135 Street","Manhattan","2018-09-14T09:49:55.000",,"40.82134655736019","-73.95795374268586"
"Fire-6th Alarm","188 1st Avenue","Manhattan","2018-10-03T02:23:13.000",,"40.72964971051421","-73.98376561045077"
"Utility-Steam Main","141 5th Avenue","Manhattan","2018-07-19T07:02:24.000",,"40.74003718789318","-73.99063758200136"
"Utility-Steam Main","141 5th Avenue","Manhattan","2018-07-19T07:02:24.000",,"40.74003718789318","-73.99063758200136"
"Utility-Water Main","701 West 135 Street","Manhattan","2018-09-14T09:49:55.000",,"40.82134655736019","-73.95795374268586"
"Fire-4th Alarm","23-59 Borden Avenue","Queens","2018-09-29T20:21:24.000",,"40.73980334759674","-73.94625169329478"
"Utility-Water Main","701 West 135 Street","Manhattan","2018-09-14T09:49:55.000",,"40.82134655736019","-73.95795374268586"
"Utility-Water Main","Watchogue Road and Hawthorne Avenue","Staten Island","2019-11-20T05:25:42.000",,"40.617045000000005","-74.14710299999999"
"Rescue-Technical","714 39th street","Brooklyn","2018-09-12T14:09:41.000",,"40.64821698860304","-73.99890693479128"
"Fire-Collapse","714 39th street","Brooklyn","2018-09-12T14:09:41.000",,"40.64821698860304","-73.99890693479128"
"Utility-Steam Main","141 5th Avenue","Manhattan","2018-07-19T07:02:24.000",,"40.74003718789318","-73.99063758200136"
"HazMat-Other",,"Brooklyn","2018-09-21T06:05:10.000",,,
"Fire-6th Alarm","188 1st Avenue","Manhattan","2018-10-03T02:23:13.000",,"40.72964971051421","-73.98376561045077"
"Utility-Steam Main","141 5th Avenue","Manhattan","2018-07-19T07:02:24.000",,"40.74003718789318","-73.99063758200136"
"Utility-Other","434 Beach 54 Street","Queens","2017-01-09T12:54:45.000",,"40.71400364095638","-73.82998933154158"
"Fire-4th Alarm","23-59 Borden Avenue","Queens","2018-09-29T20:21:24.000",,"40.73980334759674","-73.94625169329478"
"Fire-Sensitive Location",,"Brooklyn","2018-09-30T06:26:39.000",,,
"Utility-Steam Main","141 5th Avenue","Manhattan","2018-07-19T07:02:24.000",,"40.74003718789318","-73.99063758200136"
"Utility-Water Main","701 West 135 Street","Manhattan","2018-09-14T09:49:55.000",,"40.82134655736019","-73.95795374268586"
"Rescue-Technical","714 39th street","Brooklyn","2018-09-12T14:09:41.000",,"40.64821698860304","-73.99890693479128"
"Utility-Steam Main","141 5th Avenue","Manhattan","2018-07-19T07:02:24.000",,"40.74003718789318","-73.99063758200136"
"Utility-Power Outage","811 Flushing Avenue","Brooklyn","2018-10-16T06:46:28.000",,"40.701201125771526","-73.93995590787108"
"Utility-Steam Main","141 5th Avenue","Manhattan","2018-07-19T07:02:24.000",,"40.74003718789318","-73.99063758200136"
"Fire-2nd Alarm",,"Brooklyn","2018-10-18T18:06:54.000",,,
"Fire-2nd Alarm","123 East 54th Street","Manhattan","2018-11-27T06:28:39.000",,,
"Fire-5th Alarm","70 Mulberry Street","Manhattan","2020-01-23T21:00:40.000",,"40.71613914931621","-73.99915328919734"
"Fire-5th Alarm","70 Mulberry Street","Manhattan","2020-01-23T21:00:40.000",,"40.71613914931621","-73.99915328919734"
"Utility-Water Main","1881 Broadway","Manhattan","2020-01-13T05:23:05.000",,"40.77066867099919","-73.98230791651565"
"Utility-Water Main","4320 5th Avenue","Brooklyn","2019-11-24T06:14:27.000",,"40.64863500000001","-74.006847"
"Fire-3rd Alarm","409 East 69th Street","Manhattan","2019-12-25T12:10:12.000",,"40.76584284710218","-73.95715140420253"
"Rescue-Technical","714 39th street","Brooklyn","2018-09-12T14:09:41.000",,"40.64821698860304","-73.99890693479128"
"Fire-5th Alarm","1920 Walton Street","Bronx","2017-09-27T06:44:58.000",,"40.85053252400602","-73.90891950415494"
"Fire-5th Alarm","1486 Watson Avenue","Bronx","2017-10-01T14:50:56.000",,"40.82577659449483","-73.88016707063305"
"Utility-Electric Feeder Cable","321 East 153rd Street","Bronx","2019-08-02T20:00:06.000",,"40.81971300141364","-73.91950363015762"
"Structural-Cracks","1505 Morris Avenue","Bronx","2018-10-20T11:32:15.000",,"40.841318336661125","-73.90944550986774"
"Structural-Collapse","1294 Park Pl","Brooklyn","2017-10-17T10:00:47.000",,,
"Structural-Street Collapse","FDR Drive & East 14th Street","Manhattan","2017-09-28T19:44:57.000",,"40.78499400000001","-73.94091300000001"
"Fire-2nd Alarm","1527 Mermaid Avenue","Brooklyn","2017-10-21T06:07:29.000",,,
"Utility-Other","20th Avenue  & 31st Street","Queens","2017-10-20T12:07:34.000",,,
"Structural-Bridge","Van Wyck Expressway  & Rockaway Blvd","Queens","2018-11-12T03:37:51.000",,"40.674375","-73.8015525"
"Administration-Drill",,"Brooklyn","2018-10-30T07:02:42.000","2018-10-31T07:13:54.000",,
"Fire-Manhole","645 Broadway","New York","2018-11-19T18:19:45.000",,"40.7267056305903","-73.99573396892485"
"HazMat-Other","2120 1st Avenue","Manhattan","2018-11-15T13:14:54.000",,"40.79167489257898","-73.9385148950605"
"Fire-Haz Mat","2465 Broadway","Manhattan","2018-11-25T18:24:14.000",,"40.791827901754246","-73.97397612796458"
"Utility-Sewer Service","130-40 Inwood street","Queens","2019-11-30T15:12:28.000",,"40.669335848462104","-73.7935971483639"
"Fire-5th Alarm","70 Mulberry Street","new york","2020-01-23T21:00:40.000",,"40.71613914931621","-73.99915328919734"
"Structural-Falling Debris","41-28 Main Street","Queens","2020-01-16T11:00:06.000",,"40.757311655837086","-73.82908978533086"
"Structural-Street Collapse","FDR Drive & East 14th Street","Manhattan","2017-09-28T19:44:57.000",,"40.78499400000001","-73.94091300000001"
"Transportation-Other","Lily Pond Avenue  & Major Avenue","Staten Island","2020-01-23T07:19:19.000",,"40.600170000000006","-74.064663"
"Utility-Water Main","1881 Broadway","Manhattan","2020-01-13T05:23:05.000",,"40.77066867099919","-73.98230791651565"
"Structural-Falling Debris",,"Brooklyn","2018-11-09T18:37:54.000",,,
"Transportation-Car","Grand Central Parkway  & Little Neck Parkway","Queens","2020-01-25T06:21:20.000",,"40.754574000000005","-73.723203"
"Fire-7th Alarm","5100 Kings Plaza","Brooklyn","2018-09-17T09:19:47.000",,"40.60850653346974","-73.92083277058703"
"Fire-2nd Alarm","100-26 67th Road","Queens","2020-01-17T06:01:19.000",,"40.72610184595194","-73.85301882832258"
"Utility-Water Main","1881 Broadway","Manhattan","2020-01-13T05:23:05.000",,"40.77066867099919","-73.98230791651565"
"HazMat-Other","2120 1st Avenue","Manhattan","2018-11-15T13:14:54.000",,"40.79167489257898","-73.9385148950605"
"Fire-2nd Alarm","123 East 54th Street","Manhattan","2018-11-27T06:28:39.000",,"40.75934418818163","-73.9712828664955"
"Fire-5th Alarm","1920 Walton Street","Bronx","2017-09-27T06:44:58.000",,"40.85053252400602","-73.90891950415494"
"Fire-5th Alarm","1486 Watson Avenue","Bronx","2017-10-01T14:50:56.000",,"40.82577659449483","-73.88016707063305"
"HazMat-Other",,"Brooklyn","2018-11-28T15:44:24.000",,,
"Fire-3rd Alarm","2649 East 23rd Street","Brooklyn","2018-11-29T00:46:07.000",,"40.58758263131816","-73.94653352382846"
"Structural-Street Collapse","FDR Drive & East 14th Street","Manhattan","2017-09-28T19:44:57.000",,"40.78499400000001","-73.94091300000001"
"Law Enforcement-Suspicious Package","800 2nd ave","manhattan","2017-10-04T15:02:25.000",,"40.75018796197129","-73.97191430792324"
"Structural-Partial Collapse","57 Caton Place","Brooklyn","2018-12-23T12:55:48.000",,"40.649648290322524","-73.97294218166076"
"Utility-Manhole","Broadway  & West 111 St","Manhattan","2020-02-07T08:50:00.000",,"40.804857","-73.966302"
"Structural-Street Collapse","219-05 99 Avenue","Queens","2020-01-27T19:59:58.000",,"40.71588064169882","-73.73362016985976"
"Fire-5th Alarm","70 Mulberry Street","Manhattan","2020-01-23T21:00:40.000",,"40.71613914931621","-73.99915328919734"
"Structural-Collapse","1357 Webster Avenue","Bronx","2020-01-28T00:32:29.000",,"40.83542259201336","-73.90789791869113"
"Structural-Street Collapse","219-05 99 Avenue","Queens","2020-01-27T19:59:58.000",,"40.71588064169882","-73.73362016985976"
"Utility-Water Service Line","1740 Madison Avenue","Manhattan","2020-02-23T22:16:30.000",,"40.798970442387784","-73.9456573290641"
"Utility-Gas Main Rupture","Bayridge Parkway & 19th Avenue","Brooklyn","2020-01-28T10:38:51.000",,"40.612176000000005","-73.99395"
"Utility-Water Main","West 81st Street & Central Park West","Manhattan","2017-01-14T00:15:09.000",,"40.71442154062271","-74.00607638041981"
"Structural-Collapse","1357 Webster Avenue","Bronx","2020-01-28T00:32:29.000",,"40.83542259201336","-73.90789791869113"
"Structural-Falling Debris","West 58th Street  & 7th Avenue","Manhattan","2019-12-18T10:50:43.000",,"40.766192999999994","-73.97955"
"Law Enforcement-Suspicious Package","East 61 street & Lexington avenue","Manhattan","2017-09-14T21:44:04.000","2017-09-14T22:34:40.000","40.76254485517337","-73.96508196407997"
"Utility-Other","Eastburn Avenue","Bronx","2017-09-14T11:53:47.000",,"40.84453919741746","-73.90849457610696"
"Fire-2nd Alarm","71 Vermilyea Avenue","Manhattan","2019-08-19T11:35:02.000",,"40.865725823730216","-73.92321583015469"
"Fire-5th Alarm","70 Mulberry Street","new york","2020-01-23T21:00:40.000",,"40.71613914931621","-73.99915328919734"
"Law Enforcement-Suspicious Package",,"Brooklyn","2019-08-16T07:29:39.000",,,
"Utility-Sewer Service","130-40 Inwood street","Queens","2019-11-30T15:12:28.000",,"40.669335848462104","-73.7935971483639"
"Law Enforcement-Other","100 centre street","Manhattan","2019-07-15T14:09:22.000",,"40.71615238245143","-74.00136262779168"
"Utility-Water Main","78 street & 4 avenue","Brooklyn","2020-01-28T18:20:10.000",,"40.62861899999999","-74.02594950000001"
"Fire-5th Alarm","70 Mulberry Street","Manhattan","2020-01-23T21:00:40.000",,"40.71613914931621","-73.99915328919734"
"Administration-OEM Involved MVA","Red Cross Place & Cadman Plaza","Brooklyn","2020-03-02T12:44:39.000",,"40.699521","-73.989837"
"Utility-Water Main","East 28th Street  & Park Avenue South","Manhattan","2020-02-20T03:39:26.000",,"40.743333000000014","-73.98410849999999"
"Utility-Water Main","Catherine Slip & South Street","Manhattan","2020-02-10T17:28:52.000",,"40.70919599999999","-73.996218"
"Fire-Haz Mat","41-12 12 Street","Queens","2017-06-12T13:36:36.000",,"40.71400364095638","-73.82998933154158"
"Structural-Collapse","1294 Park Pl","Brooklyn","2017-10-17T10:00:47.000",,,
"Fire-3rd Alarm","35 Sprague Avenue","Staten Island","2018-11-22T02:10:37.000",,"40.51070939217495","-74.23995856243876"
"Utility-Manhole","East 110 street 2nd ave","manhattan","2017-07-29T14:55:29.000","2017-07-29T20:56:53.000","40.794214168012374","-73.94300569986946"
"Transportation-Payload Truck","Bruckner expressway & Pelham Parkway","Brooklyn","2018-12-02T05:11:16.000",,"40.85651700000001","-73.826316"
"Fire-5th Alarm","70 Mulberry Street","Manhattan","2020-01-23T21:00:40.000",,"40.71613914931621","-73.99915328919734"
"Utility-Water Main","Farragut Road & East 78th Street","Brooklyn","2020-03-03T11:03:35.000",,"40.63786200000001","-73.91844"
"Utility-Power Outage","2945 West 23 Street","Brooklyn","2020-02-06T00:50:32.000",,"40.574967401061755","-73.989856249755"
"Structural-Scaffold","527 Grand Street","Brooklyn","2020-02-27T14:49:27.000",,"40.71107496670317","-73.95018395337296"
"Transportation-Tanker Truck","Staten Island Expressway  & Bradley Avenue","Staten Island","2020-02-28T05:43:19.000",,"40.60807199999999","-74.13205049999999"
"Fire-2nd Alarm","965 Belmont Avenue","Brooklyn","2020-03-03T03:27:33.000",,"40.6739746094985","-73.87292169317328"
"Utility-Water Main","Bedford Avenue  & North 7th Street","Brooklyn","2020-03-04T05:13:27.000",,"40.717827","-73.9577295"
"Structural-Parapet","61 East Mount Eden Avenue","Bronx","2020-03-21T09:09:33.000",,"40.843935000000016","-73.9134765"
"Fire-5th Alarm","60 East 9th Street","Manhattan","2017-06-28T18:04:26.000",,"40.73135779349652","-73.99245451693689"
"Structural-Collapse","1294 Park Pl","Brooklyn","2017-10-17T10:00:47.000",,,
"Fire-2nd Alarm","447 Wales Avenue","Bronx","2017-07-26T03:06:44.000",,"40.81028097169481","-73.90820617557257"
"Fire-1st Alarm","95-32 150 Street","Queens","2018-12-23T15:35:01.000",,"40.698722525391005","-73.80269531476122"
"Law Enforcement-Suspicious Package","208 West 23rd Street","Manhattan","2018-12-19T11:18:18.000",,"40.74432687731555","-73.99628248710249"
"Fire-5th Alarm","4502 Queens Boulevard","Queens","2018-12-13T02:44:36.000",,"40.74304563056165","-73.91929683833455"
"Utility-Sewer Service","130-40 Inwood street","Queens","2019-11-30T15:12:28.000",,"40.669335848462104","-73.7935971483639"
"Utility-Sewer Service","130-40 Inwood street","Queens","2019-11-30T15:12:28.000",,"40.669335848462104","-73.7935971483639"
"Utility-Water Main","73rd Avenue & 193rd Street","Queens","2019-11-23T23:18:18.000",,"40.734278999999994","-73.7795115"
"Utility-Water Main","4320 5th Avenue","Brooklyn","2019-11-24T06:14:27.000",,"40.64863500000001","-74.006847"
"Fire-6th Alarm","225 McClellan Street","Bronx","2019-08-05T05:48:49.000",,"40.83227874216628","-73.91658338106646"
"Fire-2nd Alarm","700 Evergreen Avenue","Brooklyn","2019-08-04T05:22:40.000",,"40.68761595974961","-73.91082281432854"
"Structural-Collapse","1357 Webster Avenue","Bronx","2020-01-28T00:32:29.000",,"40.83542259201336","-73.90789791869113"
"Fire-10-77 (Residential High Rise Fire)","3080 Park Ave","Bronx","2019-07-10T16:12:05.000",,"40.823142276703855","-73.91862361045077"
"Structural-Street Collapse","219-05 99 Avenue","Queens","2020-01-27T19:59:58.000",,"40.71588064169882","-73.73362016985976"
"Fire-5th Alarm","376 Vernon Avenue","Brooklyn","2019-01-31T04:01:14.000",,"40.6961096128167","-73.93586734762538"
"Structural-Partial Collapse","72 Hillside Avenue","Queens","2018-12-12T14:22:48.000",,"40.56677652178431","-73.88875358381902"
"Utility-Steam Main","141 5th Avenue","Manhattan","2018-07-19T07:02:24.000",,"40.74003718789318","-73.99063758200136"
"Fire-2nd Alarm","1966 Crotona Avenue","bronx","2018-08-25T18:55:31.000",,"40.8457134276935","-73.89082887065044"
"Fire-Collapse","23 Park Place","Manhattan","2018-12-21T03:55:55.000",,"40.71308992951118","-74.0088408934157"
"Fire-Collapse","316 West 135th Street","Manhattan","2018-11-29T12:21:19.000",,"40.816858767961286","-73.94747137483404"
"Law Enforcement-Suspicious Package","1231 Lafayette Avenue","Bronx","2018-12-04T14:35:11.000",,"40.81646145657561","-73.89081439508915"
"Fire-3rd Alarm","2664 Grand Concourse","bronx","2018-12-04T16:11:05.000",,"40.866376611691514","-73.89389472312325"
"Utility-Other","e 60th street & madison avenue","manhattan","2018-12-11T00:39:18.000",,"40.76421300000001","-73.97095499999999"
"Utility-Water Main","East 64th Street & Madison Avenue","Manhattan","2018-12-28T06:18:00.000",,"40.766715000000005","-73.9691325"
"Fire-Collapse","23 Park Place","Manhattan","2018-12-21T03:55:55.000",,,
"Fire-Commercial",,"Brooklyn","2018-12-21T09:44:40.000",,,
"Structural-Collapse","915 ogden ave","Bronx","2018-12-21T16:14:56.000",,"40.8309841043626","-73.93049945380564"
"Fire-Collapse","23 Park Place","Manhattan","2018-12-21T03:55:55.000",,"40.71308992951118","-74.0088408934157"
"Structural-Collapse","244 Howard Avenue","Brooklyn","2019-01-09T15:40:16.000",,"40.67961674049283","-73.91937800028846"
"Fire-Haz Mat","Northern Boulevard & 114th Street","Queens","2019-01-04T14:23:28.000",,"40.758309","-73.85560199999999"
"Utility-Transformer","20th Avenue & 31 Street","New York","2018-12-27T21:59:19.000",,"40.779711","-73.906326"
"Fire-3rd Alarm","2664 Grand Concourse","bronx","2018-12-04T16:11:05.000",,"40.866376611691514","-73.89389472312325"
"HazMat-Other","Bedford Park and Jerome Avenue","Brooklyn","2018-11-28T15:44:24.000",,"40.58793938546869","-73.94953795812528"
"Medical-Public Health","165 Cadman Plaza East","Brooklyn","2020-03-15T23:15:25.000",,"40.69979588336214","-73.9897528974125"
"Transportation-Other",,"Brooklyn","2018-12-05T16:49:24.000",,,
"Utility-Water Main","East 64th Street & Madison Avenue","Manhattan","2018-12-28T06:18:00.000",,"40.766715000000005","-73.9691325"
"Fire-5th Alarm","70 Mulberry Street","Manhattan","2020-01-23T21:00:40.000",,"40.71613914931621","-73.99915328919734"
"Utility-Water Main","1881 Broadway","Manhattan","2020-01-13T05:23:05.000",,"40.77066867099919","-73.98230791651565"
"Fire-2nd Alarm","79 Monroe Avenue","Staten Island","2019-01-01T06:26:57.000",,"40.639803516792654","-74.0791170792314"
"Utility-Sewer Service","130-40 Inwood street","Queens","2019-11-30T15:12:28.000",,"40.669335848462104","-73.7935971483639"
"Fire-4th Alarm","259 Monitor Street","Brooklyn","2019-08-01T00:55:54.000",,"40.72838802331353","-73.94309536831317"
"Law Enforcement-Suspicious Package","49 Thomas Street","Manhattan","2018-08-21T17:59:23.000",,"40.716729911189326","-74.00707830238332"
"HazMat-Other","2120 1st Avenue","Manhattan","2018-11-15T13:14:54.000",,"40.79167489257898","-73.9385148950605"
