"date","location","replacecurb","repalceend","replacebollard","replaceanchor","replaceclip","replacearc","replacepost","repl_t_curb","replacersb","repaircurb","repairend","repairbollards","repairpost","repairrsb"
"2006-07-10T00:00:00.000","Ocean Ave @ Ave Y","0","0","1","0","2","0","0",,,"0","0","4","0",
"2006-07-11T00:00:00.000","Forest Ave @ Richmond / Willow Rd","0","0","1","0","0","0","0",,,"0","0","2","0",
"2006-07-11T00:00:00.000","Hamilton Ave @ Henry St","0","0","1","0","0","0","0",,,"0","0","1","0",
"2006-07-11T00:00:00.000","Hylan Blvd. @ Colton st.","0","0","1","0","2","0","0",,,"0","0","1","0",
"2006-07-11T00:00:00.000","New Utrecht @ 45 St","0","0","1","0","0","0","0",,,"0","0","1","0",
"2006-07-11T00:00:00.000","Tillary St E/B @ Adams St","0","0","1","0","0","1","0",,,"0","0","0","0",
"2006-07-12T00:00:00.000","10Ave@Little West 12th Str","0","0","2","0","4","0","0",,,"0","0","2","0",
"2006-07-12T00:00:00.000","3rd Ave / E.23 St - E.24 St","0","0","7","0","14","0","0",,,"0","0","3","0",
"2006-07-12T00:00:00.000","E.58 St - Ent to Upper Rdwy Q.B.B.","0","0","2","0","4","0","0",,,"0","0","2","0",
"2006-07-12T00:00:00.000","F.D.R. S/B @ Brklyn Bridge Exit","0","0","1","1","0","0","0",,,"0","0","4","0",
"2006-07-12T00:00:00.000","Henry Hudson N/B @ W.95th Street","0","0","2","0","4","0","0",,,"0","0","5","0",
"2006-07-13T00:00:00.000","1st Ave E.58th - E.59th","0","0","2","0","4","0","0",,,"0","0","2","0",
"2006-07-13T00:00:00.000","3rd Ave / E.57 St - E.58 St","0","0","2","0","4","0","0",,,"0","0","1","0",
"2006-07-13T00:00:00.000","3rd Ave/ E.56 St -57 St (REMOVED LOCATION) 5.29.15","0","0","7","0","14","0","0",,,"0","0","2","0",
"2006-07-13T00:00:00.000","Bridge Plza So. @ 27 St","0","0","1","0","2","0","0",,,"0","0","0","0",
"2006-07-13T00:00:00.000","Linden Blvd @ Caton Ave","0","0","2","2","0","0","0",,,"0","0","5","0",
"2006-07-18T00:00:00.000","Bridge Plza So. @ 27 St","0","0","3","0","6","0","0",,,"0","0","0","0",
"2006-07-18T00:00:00.000","Queens Blvd S/B @ 57 Ave / South Side / Center","0","0","1","0","2","0","0",,,"0","0","2","0",
"2006-07-18T00:00:00.000","Shore Pkwy N. Service Rd @ 156 Ave","0","0","0","0","0","0","0",,,"0","0","0","0",
"2006-07-18T00:00:00.000","Van Wyck Service Rd North @ 91 Ave","0","0","4","0","8","0","0",,,"0","0","0","0",
"2006-07-18T00:00:00.000","Woodhaven Blvd @ Eliot Ave","0","0","1","1","0","0","0",,,"0","0","3","0",
"2006-07-19T00:00:00.000","7th Ave @ W.47 St","0","0","0","0","0","0","0",,,"0","0","14","0",
"2006-07-19T00:00:00.000","7th Ave E/S / W.46 St - W.45 St","0","0","5","5","0","0","0",,,"0","0","12","0",
"2006-07-19T00:00:00.000","7th Ave W/S / W.45 St - W.44 St","0","0","4","4","0","0","0",,,"0","0","12","0",
"2006-07-19T00:00:00.000","Broadway @ W.46 St","0","0","2","2","0","0","0",,,"0","0","12","0",
"2006-07-19T00:00:00.000","Broadway @ W.49 St","0","0","2","2","0","0","0",,,"0","0","2","0",
"2006-07-20T00:00:00.000","1st Ave E.58th - E.59th","0","0","5","0","10","0","0",,,"0","0","1","0",
"2006-07-20T00:00:00.000","2nd Ave / E.35 St - E.34 St","0","0","7","0","14","0","0",,,"0","0","2","0",
"2006-07-20T00:00:00.000","3rd Ave/ E.56 St -57 St (REMOVED LOCATION) 5.29.15","0","0","2","0","4","0","0",,,"0","0","2","0",
"2006-07-20T00:00:00.000","Broadway / W.35 St - W.34 St","0","0","2","2","0","0","0",,,"0","0","6","0",
"2006-07-20T00:00:00.000","Broadway E/S / W.44 St - W.43 St","0","0","2","2","0","0","0",,,"0","0","6","0",
"2006-07-20T00:00:00.000","E.58 St - Ent to Upper Rdwy Q.B.B.","0","0","1","0","2","0","0",,,"0","0","2","0",
"2006-07-20T00:00:00.000","Henry Hudson N/B @ W.95th Street","0","0","2","0","4","0","0",,,"0","0","6","0",
"2006-07-21T00:00:00.000","26th Ave @ Bell Blvd","0","0","3","0","6","0","0",,,"0","0","0","0",
"2006-07-21T00:00:00.000","Bradock Ave @ Cross Island Pkwy N/B","0","0","1","0","2","0","0",,,"0","0","0","0",
"2006-07-21T00:00:00.000","East Gunhill Rd @ Edson Ave","0","0","1","0","2","0","0",,,"0","0","1","0",
"2006-07-21T00:00:00.000","Pelham Pkwy E/B @ Tomlinson Ave","0","0","1","0","2","0","0",,,"0","0","1","0",
"2006-07-21T00:00:00.000","Queens Blvd W/B @ 67 Avenue","0","0","2","0","4","0","0",,,"0","0","0","0",
"2006-07-21T00:00:00.000","Van Wyck Service Rd North @ 91 Ave","0","0","2","0","4","0","0",,,"0","0","0","0",
"2006-07-24T00:00:00.000","3rd Ave / E.23 St - E.24 St","0","0","10","0","20","0","0",,,"0","0","3","0",
"2006-07-24T00:00:00.000","Queens Blvd E/B S/R @ 58 St - 61 St (22 WD & 5 YD)","0","0","1","2","0","0","0",,,"0","0","2","0",
"2006-07-24T00:00:00.000","Van Dam St. @ Gale Ave","0","0","13","0","26","0","0",,,"0","0","5","0",
"2006-07-25T00:00:00.000","6th Ave @ 65th St","0","0","5","0","10","0","0",,,"0","0","4","0",
"2006-07-25T00:00:00.000","Bay 8th @ Independence Ave","0","0","1","0","2","1","0",,,"0","0","0","0",
"2006-07-25T00:00:00.000","Dwight St @ Ostego St","0","0","2","0","4","0","0",,,"0","0","1","0",
"2006-07-25T00:00:00.000","Hamilton Ave @ Hicks St","0","0","1","0","2","0","0",,,"0","0","1","0",
"2006-07-25T00:00:00.000","Metropolitan Ave @ Marcy Ave","0","0","1","0","2","0","0",,,"0","0","1","0",
"2006-07-26T00:00:00.000","Cropsey Ave @ Neptune Ave","0","0","0","2","0","0","0",,,"0","0","1","0",
"2006-07-26T00:00:00.000","Foster Ave W/B @ Ave D & E.88 St / Two Sections","0","0","1","0","2","0","0",,,"0","0","0","0",
"2006-07-26T00:00:00.000","Ocean Ave @ Ave Y","0","0","1","0","2","0","0",,,"0","0","0","0",
"2006-07-26T00:00:00.000","Union Trpke @ 86th Street","0","0","2","0","4","0","0",,,"0","0","1","0",
"2006-08-02T00:00:00.000","7th Ave @ W.47 St","0","0","4","4","0","0","0",,,"0","0","11","0",
"2006-08-02T00:00:00.000","7th Ave @ W.48 St","0","0","2","2","0","0","0",,,"0","0","0","0",
"2006-08-02T00:00:00.000","7th Ave E/S / W.46 St - W.45 St","0","0","0","0","0","0","0",,,"0","0","9","0",
"2006-08-02T00:00:00.000","7th Ave W/S / W.45 St - W.44 St","0","0","13","3","0","0","0",,,"0","0","17","0",
"2006-08-02T00:00:00.000","Broadway @ W.49 St","0","0","1","1","0","0","0",,,"0","0","3","0",
"2006-08-03T00:00:00.000","5th Ave @ Broadway (Madison Sq) REMOVED","0","0","0","0","0","0","0",,,"0","0","2","0",
"2006-08-03T00:00:00.000","Broadway / W.35 St - W.34 St","0","0","4","4","0","0","0",,,"0","0","8","0",
"2006-08-03T00:00:00.000","Broadway @ W.46 St","0","0","4","4","0","0","0",,,"0","0","4","0",
"2006-08-03T00:00:00.000","Broadway @ W.47 St","0","0","1","1","0","0","0",,,"0","0","2","0",
"2006-08-07T00:00:00.000","2nd Ave / E.35 St - E.34 St","0","0","4","0","8","0","0",,,"0","0","2","0",
"2006-08-07T00:00:00.000","Broadway E/S / W.44 St - W.43 St","0","0","6","6","0","0","0",,,"0","0","10","0",
"2006-08-07T00:00:00.000","E.58 St - Ent to Upper Rdwy Q.B.B.","0","0","0","0","0","0","0",,,"0","0","1","0",
"2006-08-08T00:00:00.000","1st Ave E.58th - E.59th","0","0","4","0","8","0","0",,,"0","0","2","0",
"2006-08-08T00:00:00.000","3rd Ave / E.57 St - E.58 St","0","0","4","0","8","1","0",,,"0","0","2","0",
"2006-08-08T00:00:00.000","3rd Ave / E.58 St - E.59 St","0","0","3","0","8","0","0",,,"0","0","3","0",
"2006-08-08T00:00:00.000","3rd Ave/ E.56 St -57 St (REMOVED LOCATION) 5.29.15","0","0","10","1","20","0","0",,,"1","0","1","0",
"2006-08-08T00:00:00.000","Henry Hudson N/B @ W.95th Street","0","0","3","0","6","0","0",,,"0","0","5","0",
"2006-08-08T00:00:00.000","W.95th Street @ Riverside Drive","0","0","2","0","4","0","0",,,"0","0","3","0",
"2006-08-09T00:00:00.000","Metcalf Ave / Cross Bronx Expy @ 177 St","1","1","0","3","0","1","0",,,"0","0","0","0",
"2006-08-09T00:00:00.000","Pelham Pkwy E/B @ Tomlinson Ave","0","0","5","0","10","0","0",,,"0","0","1","0",
"2006-08-09T00:00:00.000","Queens Blvd E/B @ Greenpoint Ave (REMOVED)","0","0","1","0","2","0","0",,,"0","0","1","0",
"2006-08-09T00:00:00.000","Queens Blvd E/B S/R @ 50 St - 54 St (19 WD) (8 YD)","0","0","0","0","0","0","0",,,"0","0","1","0",
"2006-08-09T00:00:00.000","Queens Blvd E/B S/R @ 56 St (Tuff Curb)","0","0","0","0","0","0","0",,,"0","0","0","0",
"2006-08-09T00:00:00.000","Rhinelander Ave @ Hunt Ave","0","0","1","0","2","0","0",,,"0","0","0","0",
"2006-08-09T00:00:00.000","Van Dam St. @ Gale Ave","0","0","0","0","0","0","0",,,"0","0","2","0",
"2006-08-10T00:00:00.000","65th Place @ Queens Blvd","0","0","3","0","6","0","0",,,"0","0","2","0",
"2006-08-10T00:00:00.000","Cross Bay Blvd @ 160 Ave","0","0","1","0","0","0","0",,,"0","0","1","0",
"2006-08-10T00:00:00.000","Queens Blvd E/B S/R @ 58 St - 61 St (22 WD & 5 YD)","0","0","0","0","0","0","0",,,"0","0","0","0",
"2006-08-10T00:00:00.000","South Conduit @ 175 St","0","0","2","0","4","0","0",,,"0","0","2","0",
"2006-08-10T00:00:00.000","Sutter Ave @ 83 St","0","0","1","0","2","0","0",,,"0","0","0","0",
"2006-08-10T00:00:00.000","W.95th Street @ Riverside Drive","0","0","3","0","6","0","0",,,"0","0","4","0",
"2006-08-11T00:00:00.000","6th Ave @ 65th St","0","0","3","0","6","0","0",,,"0","1","2","0",
"2006-08-11T00:00:00.000","Atlantic Ave w/b @ Vanderbuilt Ave c/mall","0","0","1","0","2","0","0",,,"0","0","1","0",
"2006-08-11T00:00:00.000","Eastern Pkwy @ Underhill Ave","0","0","1","0","2","0","0",,,"0","0","2","0",
"2006-08-11T00:00:00.000","Meeker Ave @ Apollo Street & BQE Exit Ramp","0","0","0","0","0","0","0",,,"0","0","0","0",
"2006-08-11T00:00:00.000","Metropolitan Ave @ Marcy Ave","0","0","1","0","2","0","0",,,"0","0","3","0",
"2006-08-11T00:00:00.000","Tillary St W/B @ Adams St","0","0","0","0","0","0","0",,,"0","0","2","0",
"2006-08-14T00:00:00.000","225 St @ 103 Ave","0","0","0","0","0","0","0",,,"0","0","0","0",
"2006-08-14T00:00:00.000","26th Ave @ Bell Blvd","0","0","0","0","0","0","0",,,"0","0","0","0",
"2006-08-14T00:00:00.000","Bradock Ave @ Cross Island Pkwy N/B","0","0","1","0","2","0","0",,,"0","0","0","0",
"2006-08-14T00:00:00.000","Cross Island N/B S/R @ 85 Ave","0","0","0","0","0","0","0",,,"0","0","3","0",
"2006-08-14T00:00:00.000","Utopia Pkwy @ 46 Ave.","0","0","0","0","0","0","0",,,"0","0","0","0",
"2006-08-15T00:00:00.000","1st Ave E.58th - E.59th","0","0","4","0","0","0","0",,,"0","0","1","0",
"2006-08-15T00:00:00.000","3rd Ave / E.57 St - E.58 St","0","0","1","0","2","0","0",,,"0","0","0","0",
"2006-08-15T00:00:00.000","3rd Ave / E.58 St - E.59 St","0","0","1","0","2","0","0",,,"0","0","2","0",
"2006-08-15T00:00:00.000","3rd Ave/ E.56 St -57 St (REMOVED LOCATION) 5.29.15","0","0","9","0","18","0","0",,,"0","0","1","0",
"2006-08-15T00:00:00.000","Henry Hudson N/B @ W.95th Street","0","0","3","0","6","0","0",,,"0","0","1","0",
"2006-08-15T00:00:00.000","W.95th Street @ Riverside Drive","0","0","1","0","2","0","0",,,"0","0","0","0",
"2006-08-16T00:00:00.000","7th Ave @ W.47 St","0","0","3","3","0","0","0",,,"0","0","1","0",
"2006-08-16T00:00:00.000","7th Ave @ W.48 St","0","0","3","3","0","0","0",,,"0","0","1","0",
"2006-08-16T00:00:00.000","7th Ave E/S / W.46 St - W.45 St","0","0","5","5","0","0","0",,,"0","0","15","0",
"2006-08-16T00:00:00.000","7th Ave W/S / W.45 St - W.44 St","0","0","6","6","0","0","0",,,"0","0","9","0",
"2006-08-16T00:00:00.000","Broadway E/S / W.44 St - W.43 St","0","0","3","3","0","0","0",,,"0","0","5","0",
"2006-08-17T00:00:00.000","Broadway @ W.46 St","0","0","7","7","0","0","0",,,"0","0","8","0",
"2006-08-17T00:00:00.000","Broadway @ W.47 St","0","0","0","0","0","0","0",,,"0","0","5","0",
"2006-08-17T00:00:00.000","Broadway @ W.49 St","0","0","4","1","0","0","0",,,"0","0","0","0",
"2006-08-17T00:00:00.000","Q.M.Tunnel 37th St. - 3rd Ave","0","0","1","0","2","0","0",,,"0","0","0","0",
"2006-08-18T00:00:00.000","3rd Ave / E.23 St - E.24 St","0","0","6","0","12","2","0",,,"0","0","4","0",
"2006-08-18T00:00:00.000","59 St @ Q.B.Bridge Outer Rdwy Ramp","0","0","0","0","0","0","0",,,"0","0","4","0",
"2006-08-18T00:00:00.000","8th Ave / W.40 St - W.41 St","0","0","2","0","4","0","0",,,"0","0","0","0",
"2006-08-18T00:00:00.000","8th Ave / W.41 St - W.42 St","0","0","1","0","2","0","0",,,"0","0","0","0",
"2006-08-18T00:00:00.000","Broadway / W.35 St - W.34 St","0","0","2","2","0","0","0",,,"0","0","6","0",
"2006-08-18T00:00:00.000","Broadway @ W.211 St","0","0","1","0","2","0","0",,,"0","0","4","0",
"2006-08-21T00:00:00.000","Clearview Service Rd S/B @ 46 Ave","0","0","0","0","0","0","0",,,"0","0","0","0",
"2006-08-21T00:00:00.000","Fulton Street @ Putnam Ave","0","0","0","0","0","0","0",,,"0","0","0","0",
"2006-08-21T00:00:00.000","Jamaica Ave @ 199 & 202 St","0","0","0","0","0","0","0",,,"0","0","0","0",
"2006-08-21T00:00:00.000","Park Lane So. @ 115 St [REMOVED]","0","0","2","0","4","0","0",,,"0","0","0","0",
"2006-08-21T00:00:00.000","Union Trpke @ 86th Street","0","0","2","0","4","0","0",,,"0","0","2","0",
"2006-08-21T00:00:00.000","Van Wyck Service Rd North @ 91 Ave","0","0","1","0","2","0","0",,,"0","0","0","0",
"2006-08-22T00:00:00.000","Coney Isl Ave / Ave Z - Manor Ct.","0","0","1","0","2","0","0",,,"0","0","2","0",
"2006-08-22T00:00:00.000","Dwight St @ Ostego St","0","0","1","0","2","0","0",,,"0","0","1","0",
"2006-08-22T00:00:00.000","Hamilton Ave @ Henry St","0","0","1","0","2","0","0",,,"0","0","1","0",
"2006-08-22T00:00:00.000","Hamilton Ave @ Hicks St","0","0","0","0","0","0","0",,,"0","0","2","0",
"2006-08-22T00:00:00.000","Metropolitan Ave @ Marcy Ave","0","0","1","0","2","0","0",,,"0","0","1","0",
"2006-08-22T00:00:00.000","Ocean Ave @ Ave Y","0","0","1","0","2","0","0",,,"0","0","0","0",
"2006-08-22T00:00:00.000","Preston Court @ E. 53 St","0","0","1","0","0","2","0",,,"0","0","2","0",
"2006-08-23T00:00:00.000","65th Place @ Queens Blvd","0","0","1","0","2","0","0",,,"0","0","1","0",
"2006-08-23T00:00:00.000","E. Fordham Rd @ Bainbridge Ave","0","0","1","0","2","0","0",,,"0","0","1","0",
"2006-08-23T00:00:00.000","East Gunhill Rd @ Edson Ave","0","0","0","0","0","0","0",,,"0","0","1","0",
"2006-08-23T00:00:00.000","Hoyt Ave South @ 29th Street","0","0","1","0","2","0","0",,,"0","0","1","0",
"2006-08-23T00:00:00.000","Pelham Pkwy E/B @ Tomlinson Ave","0","0","1","0","2","0","0",,,"0","0","2","0",
"2006-08-23T00:00:00.000","Queens Blvd E/B S/R @ 50 St - 54 St (19 WD) (8 YD)","0","0","1","0","2","0","0",,,"0","0","3","0",
"2006-08-23T00:00:00.000","University Ave @ W.181 St.","0","0","1","0","2","0","0",,,"0","0","3","0",
"2006-08-24T00:00:00.000","Queens Blvd S/B @ 57 Ave / South Side / Center","0","0","0","0","0","1","0",,,"0","0","1","0",
"2006-08-28T00:00:00.000","Van Dam St. @ Gale Ave","0","0","7","0","0","0","0",,,"0","0","0","0",
"2006-08-29T00:00:00.000","7th Ave @ W.47 St","0","0","0","0","0","0","0",,,"0","0","0","0",
"2006-08-29T00:00:00.000","7th Ave W/S / W.45 St - W.44 St","0","0","1","0","0","0","0",,,"0","0","6","0",
"2006-08-29T00:00:00.000","Broadway / W.35 St - W.34 St","0","0","2","0","0","0","0",,,"0","0","0","0",
"2006-08-29T00:00:00.000","Broadway @ W.46 St","0","0","1","0","0","0","0",,,"0","0","6","0",
"2006-08-29T00:00:00.000","Broadway @ W.47 St","0","0","0","0","0","0","0",,,"0","0","10","0",
"2006-08-29T00:00:00.000","Broadway @ W.49 St","0","0","3","0","0","0","0",,,"0","0","1","0",
"2006-08-29T00:00:00.000","Broadway E/S / W.44 St - W.43 St","0","0","4","0","0","0","0",,,"0","0","6","0",
"2006-08-30T00:00:00.000","Central Park Dr East @ E.102 St","0","0","7","7","0","0","0",,,"0","0","0","0",
"2006-08-30T00:00:00.000","Central Park Dr West @ W.72 St","0","0","14","14","0","0","0",,,"0","0","0","0",
"2006-08-30T00:00:00.000","Central Park Dr West @ W.90 St","0","0","13","13","0","0","0",,,"0","0","0","0",
"2006-08-31T00:00:00.000","3rd Ave / E.57 St - E.58 St","0","0","4","8","0","0","0",,,"0","0","0","0",
"2006-08-31T00:00:00.000","3rd Ave / E.58 St - E.59 St","0","0","1","0","2","0","0",,,"0","0","1","0",
"2006-08-31T00:00:00.000","3rd Ave/ E.56 St -57 St (REMOVED LOCATION) 5.29.15","0","0","12","0","26","0","0",,,"0","0","2","0",
"2006-08-31T00:00:00.000","Bridge Plza No. @ 27 St","0","0","0","0","0","0","0",,,"0","0","1","0",
"2006-09-01T00:00:00.000","1st Ave E.58th - E.59th","0","0","6","0","12","0","0",,,"0","0","2","0",
"2006-09-01T00:00:00.000","2nd Ave / E.35 St - E.34 St","0","0","7","0","14","0","0",,,"1","0","2","0",
"2006-09-01T00:00:00.000","7th Ave E/S / W.46 St - W.45 St","0","0","5","5","0","0","0",,,"0","0","8","0",
"2006-09-01T00:00:00.000","Henry Hudson N/B @ W.95th Street","0","0","3","0","6","0","0",,,"0","0","3","0",
"2006-09-01T00:00:00.000","W.95th Street @ Riverside Drive","0","0","2","0","4","0","0",,,"0","0","2","0",
"2006-09-05T00:00:00.000","Coney Isl Ave / Ave Z - Manor Ct.","0","0","0","0","0","0","0",,,"0","0","2","0",
"2006-09-05T00:00:00.000","Dwight St @ Ostego St","0","0","1","0","2","0","0",,,"0","0","0","0",
"2006-09-05T00:00:00.000","Forest Ave @ Van Pelt Ave","0","0","1","0","2","0","0",,,"0","0","2","0",
"2006-09-05T00:00:00.000","Hylan Blvd. @ New Dorp La.","0","0","0","0","0","0","0",,,"0","0","1","0",
"2006-09-05T00:00:00.000","Metropolitan Ave @ Marcy Ave","0","0","3","0","6","0","0",,,"0","0","1","0",
"2006-09-05T00:00:00.000","Ocean Ave @ Ave Y","0","0","1","0","2","0","0",,,"1","0","2","0",
"2006-09-06T00:00:00.000","Queens Blvd E/B @ Greenpoint Ave (REMOVED)","0","0","0","0","0","0","0",,,"0","0","1","0",
"2006-09-07T00:00:00.000","1st Ave E.58th - E.59th","0","0","10","0","20","0","0",,,"0","0","4","0",
"2006-09-07T00:00:00.000","26th Ave @ Bell Blvd","0","0","1","0","2","0","0",,,"0","0","1","0",
"2006-09-07T00:00:00.000","2nd Ave / E.35 St - E.34 St","0","0","5","0","10","0","0",,,"0","0","3","0",
"2006-09-07T00:00:00.000","3rd Ave / E.23 St - E.24 St","0","0","2","0","4","0","0",,,"0","0","3","0",
"2006-09-07T00:00:00.000","Queens Plaza So. @ Jackson Ave  / YODOCK BARRIER","0","0","0","0","0","0","0",,,"0","0","0","0",
"2006-09-08T00:00:00.000","Atlantic Ave w/b @ Vanderbuilt Ave c/mall","0","0","1","0","0","0","0",,,"0","0","2","0",
"2006-09-08T00:00:00.000","Bay 8th @ Independence Ave","0","0","2","0","4","0","0",,,"0","1","1","0",
"2006-09-08T00:00:00.000","Flatlands Ave @ Ave J / E 54 ST","0","0","3","0","6","0","0",,,"0","0","0","0",
"2006-09-08T00:00:00.000","Jackie Robison Pkwy W/B @ Penn Ave","0","0","0","0","0","0","0",,,"0","0","1","0",
"2006-09-08T00:00:00.000","Linden Blvd @ Caton Ave","0","0","5","5","0","0","0",,,"0","0","4","0",
"2006-09-11T00:00:00.000","Queens Plaza So. @ Jackson Ave  / YODOCK BARRIER","8","0","0","32","0","0","16",,,"0","0","0","0",
"2006-09-13T00:00:00.000","East Gunhill Rd @ Edson Ave","0","0","0","0","0","0","0",,,"0","0","0","0",
"2006-09-13T00:00:00.000","Hoyt Ave South @ 29th Street","0","0","1","0","2","0","0",,,"0","0","1","0",
"2006-09-13T00:00:00.000","Lafayette Ave / Huntington - Swinton Ave","0","0","1","0","2","0","0",,,"0","0","2","0",
"2006-09-13T00:00:00.000","Metcalf Ave / Cross Bronx Expy @ 177 St","0","0","0","1","0","0","0",,,"1","0","1","0",
"2006-09-13T00:00:00.000","Pelham Pkwy E/B @ Tomlinson Ave","0","0","2","0","4","0","0",,,"0","0","1","0",
"2006-09-14T00:00:00.000","Albert Rd @ Cohancy St","0","0","0","0","0","0","0",,,"0","0","0","0",
"2006-09-14T00:00:00.000","Park Lane So. @ 115 St [REMOVED]","0","0","1","0","2","0","0",,,"0","0","1","0",
"2006-09-14T00:00:00.000","Shore Front Pkway @ Beach 95 St","0","0","0","0","0","0","0",,,"0","0","0","4",
"2006-09-14T00:00:00.000","Shore Pkwy N. Service Rd @ 156 Ave","0","0","0","0","0","0","0",,,"0","0","0","0",
"2006-09-14T00:00:00.000","South Conduit @ 175 St","0","0","1","0","2","0","0",,,"0","0","3","0",
"2006-09-14T00:00:00.000","Van Wyck Service Rd North @ 91 Ave","0","0","1","0","2","0","0",,,"0","0","1","0",
"2006-09-15T00:00:00.000","1st Ave E.58th - E.59th","0","0","5","0","10","0","0",,,"1","0","2","0",
"2006-09-15T00:00:00.000","Broadway @ W.211 St","0","0","0","0","0","0","0",,,"0","0","2","0",
"2006-09-15T00:00:00.000","Broadway @ W.46 St","0","0","6","6","0","0","0",,,"0","0","7","0",
"2006-09-15T00:00:00.000","Henry Hudson N/B @ W.95th Street","0","0","2","0","4","0","0",,,"0","0","2","0",
"2006-09-15T00:00:00.000","Madison Ave @ 135 St","0","0","3","3","0","0","0",,,"0","0","1","0",
"2006-09-15T00:00:00.000","W.95th Street @ Riverside Drive","0","0","1","0","2","0","0",,,"0","0","0","0",
"2006-09-18T00:00:00.000","7th Ave @ W.46 St","0","0","2","2","0","0","0",,,"0","0","4","0",
"2006-09-18T00:00:00.000","7th Ave E/S / W.46 St - W.45 St","0","0","2","2","0","0","0",,,"0","0","2","0",
"2006-09-18T00:00:00.000","7th Ave W/S / W.45 St - W.44 St","0","0","5","5","0","0","0",,,"0","0","9","0",
"2006-09-18T00:00:00.000","Broadway @ W.47 St","0","0","3","3","0","0","0",,,"0","0","7","0",
"2006-09-19T00:00:00.000","3rd Ave/ E.56 St -57 St (REMOVED LOCATION) 5.29.15","0","0","6","0","12","0","0",,,"0","0","10","0",
"2006-09-19T00:00:00.000","Broadway / W.35 St - W.34 St","0","0","4","4","0","0","0",,,"0","0","6","0",
"2006-09-19T00:00:00.000","Broadway E/S / W.44 St - W.43 St","0","0","6","6","0","0","0",,,"0","0","9","0",
"2006-09-20T00:00:00.000","6th Ave @ 65th St","0","0","3","0","6","0","0",,,"0","0","3","0",
"2006-09-20T00:00:00.000","Coney Isl Ave / Ave Z - Manor Ct.","0","0","2","0","4","0","0",,,"0","0","0","0",
"2006-09-20T00:00:00.000","Cropsey Ave @ Neptune Ave","0","0","1","0","2","0","0",,,"0","0","1","0",
"2006-09-20T00:00:00.000","Hamilton Ave @ Henry St","0","0","2","0","4","0","0",,,"0","0","0","0",
"2006-09-20T00:00:00.000","Ocean Ave @ Ave Y","0","0","2","0","4","0","0",,,"0","0","1","0",
"2006-09-20T00:00:00.000","Tillary St W/B @ Adams St","0","0","1","0","2","0","0",,,"0","0","3","0",
"2006-09-21T00:00:00.000","10Ave@Little West 12th Str","0","0","1","4","2","0","2",,,"0","0","0","0",
"2006-09-21T00:00:00.000","3rd Ave / E.57 St - E.58 St","0","0","4","0","8","0","0",,,"0","0","3","0",
"2006-09-21T00:00:00.000","3rd Ave / E.58 St - E.59 St","0","0","6","0","12","0","0",,,"0","0","3","0",
"2006-09-21T00:00:00.000","8th Ave / W.40 St - W.41 St","0","0","2","0","4","0","0",,,"0","0","2","0",
"2006-09-21T00:00:00.000","8th Ave / W.41 St - W.42 St","0","0","2","0","4","0","0",,,"0","0","2","0",
"2006-09-21T00:00:00.000","E.37 St @ Queens Midtown Tunnel","0","0","3","0","6","0","0",,,"0","0","1","0",
"2006-09-22T00:00:00.000","Bradock Ave @ Cross Island Pkwy N/B","0","0","3","0","6","0","0",,,"0","0","1","0",
"2006-09-22T00:00:00.000","Queens Blvd W/B @ 69 St","0","0","0","0","0","0","0",,,"0","0","0","0",
"2006-09-22T00:00:00.000","Queens Blvd W/B @ Hillyer St","0","0","0","0","0","0","0",,,"0","0","0","0",
"2006-09-22T00:00:00.000","Queens Blvd W/B SR @ 61 St (Tuff Curb)","0","0","0","0","0","0","0",,,"0","0","1","0",
"2006-09-22T00:00:00.000","Woodhaven Blvd @ 60 Rd","0","0","0","0","0","0","0",,,"0","0","1","0",
"2006-09-22T00:00:00.000","Woodhaven Blvd @ Eliot Ave","0","0","1","1","0","0","0",,,"0","0","1","0",
"2006-09-25T00:00:00.000","2nd Ave / E.35 St - E.34 St","0","0","4","1","8","0","0",,,"0","0","1","0",
"2006-09-25T00:00:00.000","7th Ave W/S / W.45 St - W.44 St","0","0","7","0","0","0","0",,,"0","0","12","0",
"2006-09-25T00:00:00.000","Bartel Pritchard Sq. @ P. Park S/W","0","0","4","4","0","0","0",,,"0","0","0","0",
"2006-09-25T00:00:00.000","Broadway @ W.46 St","0","0","0","1","0","0","0",,,"0","0","0","0",
"2006-09-25T00:00:00.000","Broadway @ W.48 St","0","0","4","0","0","0","0",,,"0","0","0","0",
"2006-09-25T00:00:00.000","Broadway @ W.49 St","0","0","0","2","0","0","0",,,"0","0","0","0",
"2006-09-25T00:00:00.000","Madison Ave @ 135 St","0","0","5","5","0","0","0",,,"0","0","1","0",
"2006-09-25T00:00:00.000","Queens Blvd E/B @ 71 Rd","0","0","0","0","0","0","0",,,"0","0","0","0",
"2006-09-25T00:00:00.000","Queens Blvd E/B @ Greenpoint Ave (REMOVED)","0","0","1","0","2","0","0",,,"0","0","1","0",
"2006-09-25T00:00:00.000","Queens Blvd E/B S/R @ 50 St - 54 St (19 WD) (8 YD)","0","0","0","0","0","0","0",,,"0","0","0","0",
"2006-09-25T00:00:00.000","Queens Blvd E/B S/R @ 56 St - 58 St (9 WD)","0","0","0","0","0","0","0",,,"0","0","0","0",
"2006-09-25T00:00:00.000","Queens Blvd E/B S/R @ 56 St (Tuff Curb)","0","0","0","0","0","0","0",,,"0","0","0","0",
