"vendorid","lpep_pickup_datetime","lpep_dropoff_datetime","store_and_fwd_flag","ratecodeid","pulocationid","dolocationid","passenger_count","trip_distance","fare_amount","extra","mta_tax","tip_amount","tolls_amount","ehail_fee","improvement_surcharge","total_amount","payment_type","trip_type"
"2","2018-01-01T00:29:15.000","2018-01-01T00:53:56.000","N","1","65","42","1","11.48","33.5","0.5","0.5","4.2","0",,"0.3","39","1","1"
"2","2018-01-01T00:22:35.000","2018-01-01T00:25:45.000","N","1","255","255","1","0.49","4","0.5","0.5","0","0",,"0.3","5.3","2","1"
"2","2018-01-01T00:28:30.000","2018-01-01T01:07:22.000","N","1","255","244","1","12.04","39","0.5","0.5","8.06","0",,"0.3","48.36","1","1"
"2","2018-01-01T00:26:50.000","2018-01-01T00:35:46.000","N","1","41","42","1","1.88","9","0.5","0.5","0","0",,"0.3","10.3","1","1"
"2","2018-01-01T00:41:10.000","2018-01-01T00:45:07.000","N","1","42","116","1","0.62","4.5","0.5","0.5","0","0",,"0.3","5.8","2","1"
"2","2018-01-01T01:02:33.000","2018-01-01T01:05:54.000","N","1","41","42","1","0.72","4.5","0.5","0.5","0","0",,"0.3","5.8","2","1"
"1","2018-01-01T00:25:11.000","2018-01-01T00:44:14.000","N","1","7","263","1","5.60","19.5","0.5","0.5","0","0",,"0.3","20.8","1","1"
"1","2018-01-01T00:35:43.000","2018-01-01T00:35:52.000","N","1","235","235","1","0.40","2.5","0.5","0.5","0","0",,"0.3","3.8","2","1"
"2","2018-01-01T00:09:38.000","2018-01-01T00:16:50.000","N","1","188","89","3","1.78","8","0.5","0.5","0","0",,"0.3","9.3","1","1"
"2","2018-01-01T00:33:14.000","2018-01-01T01:07:16.000","N","1","189","236","3","10.33","33.5","0.5","0.5","8.7","0",,"0.3","43.5","1","1"
"2","2018-01-01T00:27:48.000","2018-01-01T00:33:06.000","N","1","181","181","1","0.82","5.5","0.5","0.5","0","0",,"0.3","6.8","2","1"
"2","2018-01-01T00:37:48.000","2018-01-01T00:45:02.000","N","1","181","25","1","1.30","7.5","0.5","0.5","0","0",,"0.3","8.8","1","1"
"2","2018-01-01T00:47:25.000","2018-01-01T01:07:20.000","N","1","25","13","1","5.26","19","0.5","0.5","0","0",,"0.3","20.3","1","1"
"2","2018-01-01T00:26:27.000","2018-01-01T00:31:06.000","N","1","223","223","5","1.70","7","0.5","0.5","2.49","0",,"0.3","10.79","1","1"
"2","2018-01-01T00:16:50.000","2018-01-01T00:41:50.000","N","1","89","225","1","4.99","20","0.5","0.5","0","0",,"0.3","21.3","1","1"
"2","2018-01-01T00:49:14.000","2018-01-01T01:08:23.000","N","1","225","256","1","2.87","14","0.5","0.5","1.53","0",,"0.3","18.78","1","1"
"2","2018-01-01T00:16:37.000","2018-01-01T00:48:37.000","N","1","40","40","1","6.01","24.5","0.5","0.5","7.74","0",,"0.3","33.54","1","1"
"2","2018-01-01T00:59:24.000","2018-01-01T01:05:18.000","N","1","195","33","1","1.60","7","0.5","0.5","1.66","0",,"0.3","14.91","1","1"
"2","2018-01-01T00:22:50.000","2018-01-01T00:35:36.000","N","1","75","143","1","3.47","12.5","0.5","0.5","1","0",,"0.3","14.8","1","1"
"2","2018-01-01T00:53:33.000","2018-01-01T01:04:03.000","N","1","41","239","1","2.32","10","0.5","0.5","3.39","0",,"0.3","14.69","1","1"
"2","2018-01-01T00:31:39.000","2018-01-01T00:47:24.000","N","1","61","35","1","3.59","14","0.5","0.5","0","0",,"0.3","15.3","2","1"
"2","2018-01-01T00:22:13.000","2018-01-01T00:29:51.000","N","1","260","226","1","1.05","7","0.5","0.5","0","0",,"0.3","8.3","1","1"
"2","2018-01-01T00:44:58.000","2018-01-01T00:49:48.000","N","1","129","129","1","0.89","5.5","0.5","0.5","0","0",,"0.3","6.8","2","1"
"2","2018-01-01T00:55:55.000","2018-01-01T01:05:10.000","N","1","129","83","1","2.42","10.5","0.5","0.5","0","0",,"0.3","11.8","2","1"
"2","2018-01-01T00:18:09.000","2018-01-01T00:34:43.000","N","1","17","35","1","3.16","13","0.5","0.5","2.86","0",,"0.3","22.11","1","1"
"2","2018-01-01T00:16:38.000","2018-01-01T00:20:54.000","N","1","75","236","1","0.54","5","0.5","0.5","1.26","0",,"0.3","7.56","1","1"
"2","2018-01-01T00:30:34.000","2018-01-01T00:35:09.000","N","1","74","69","1","1.21","6","0.5","0.5","0","0",,"0.3","7.3","2","1"
"2","2018-01-01T00:15:06.000","2018-01-01T00:24:38.000","N","1","244","69","4","1.93","9","0.5","0.5","0","0",,"0.3","10.3","2","1"
"2","2018-01-01T00:28:36.000","2018-01-01T00:42:32.000","N","1","69","241","1","3.49","13.5","0.5","0.5","0","0",,"0.3","14.8","2","1"
"2","2018-01-01T00:55:29.000","2018-01-01T00:58:26.000","N","1","127","243","1","0.53","4","0.5","0.5","0","0",,"0.3","5.3","2","1"
"1","2018-01-01T00:03:57.000","2018-01-01T00:13:00.000","N","1","190","97","1","1.70","8.5","0.5","0.5","0","0",,"0.3","9.8","2","1"
"1","2018-01-01T00:26:38.000","2018-01-01T00:39:31.000","N","1","33","49","1","2.60","11.5","0.5","0.5","1.92","0",,"0.3","14.72","1","1"
"1","2018-01-01T00:50:46.000","2018-01-01T01:11:59.000","N","1","189","17","1","3.50","16","0.5","0.5","2.6","0",,"0.3","19.9","1","1"
"2","2018-01-01T01:01:43.000","2018-01-01T01:13:16.000","N","1","243","127","1","2.30","10.5","0.5","0.5","0","0",,"0.3","11.8","2","1"
"2","2018-01-01T00:09:32.000","2018-01-01T00:22:30.000","N","1","24","263","1","2.52","11.5","0.5","0.5","3.84","0",,"0.3","16.64","1","1"
"2","2018-01-01T00:34:07.000","2018-01-01T00:44:09.000","N","1","74","237","1","2.57","10.5","0.5","0.5","0","0",,"0.3","11.8","2","1"
"2","2018-01-01T00:59:30.000","2018-01-01T01:18:44.000","N","5","41","147","2","4.23","20","0","0","0","0",,"0","20","2","2"
"1","2018-01-01T00:10:19.000","2018-01-01T00:28:41.000","N","1","41","47","2","3.80","15.5","0.5","0.5","0","0",,"0.3","16.8","2","1"
"2","2018-01-01T00:43:33.000","2018-01-01T01:01:30.000","N","1","25","257","3","3.54","14.5","0.5","0.5","3","0",,"0.3","18.8","1","1"
"2","2018-01-01T00:20:22.000","2018-01-01T00:32:29.000","N","1","74","159","1","2.59","11","0.5","0.5","0","0",,"0.3","12.3","2","1"
"2","2018-01-01T00:59:05.000","2018-01-01T01:06:18.000","N","1","74","42","1","1.42","7","0.5","0.5","0","0",,"0.3","8.3","2","1"
"2","2018-01-01T00:32:01.000","2018-01-01T00:51:05.000","N","1","112","36","5","3.60","15","0.5","0.5","3.26","0",,"0.3","19.56","1","1"
"2","2018-01-01T00:59:42.000","2018-01-01T01:32:52.000","N","1","216","131","2","9.72","33","0.5","0.5","0","0",,"0.3","34.3","1","1"
"2","2018-01-01T00:32:24.000","2018-01-01T00:35:15.000","N","1","41","166","1","0.49","4","0.5","0.5","1.06","0",,"0.3","6.36","1","1"
"2","2018-01-01T00:37:20.000","2018-01-01T01:00:59.000","N","1","166","94","1","6.65","24","0.5","0.5","0","0",,"0.3","25.3","1","1"
"2","2018-01-01T00:17:51.000","2018-01-01T00:25:02.000","N","1","41","24","1","1.13","7","0.5","0.5","1.66","0",,"0.3","9.96","1","1"
"2","2018-01-01T00:27:56.000","2018-01-01T00:35:40.000","N","1","41","41","1","1.21","7.5","0.5","0.5","1.76","0",,"0.3","10.56","1","1"
"2","2018-01-01T00:38:06.000","2018-01-01T00:42:17.000","N","1","41","41","1","0.72","5","0.5","0.5","0","0",,"0.3","6.3","2","1"
"2","2018-01-01T00:45:15.000","2018-01-01T00:52:53.000","N","1","41","42","1","1.32","7.5","0.5","0.5","1.76","0",,"0.3","10.56","1","1"
"2","2018-01-01T00:19:31.000","2018-01-01T00:29:18.000","N","1","166","116","1","2.06","9.5","0.5","0.5","0","0",,"0.3","10.8","2","1"
"2","2018-01-01T00:35:19.000","2018-01-01T00:39:47.000","N","1","116","42","1","0.68","5","0.5","0.5","0","0",,"0.3","6.3","2","1"
"2","2018-01-01T00:50:42.000","2018-01-01T01:00:28.000","N","1","41","238","2","1.99","9","0.5","0.5","3.09","0",,"0.3","13.39","1","1"
"2","2018-01-01T00:03:49.000","2018-01-01T00:44:18.000","N","1","255","50","1","8.05","31.5","0.5","0.5","8.2","0",,"0.3","41","1","1"
"2","2018-01-01T00:31:34.000","2018-01-01T00:43:34.000","N","1","65","17","1","2.11","10.5","0.5","0.5","0","0",,"0.3","11.8","2","1"
"2","2018-01-01T00:46:51.000","2018-01-01T01:35:43.000","N","1","49","238","1","10.51","39","0.5","0.5","8.06","0",,"0.3","48.36","1","1"
"2","2018-01-01T00:19:05.000","2018-01-01T00:22:31.000","N","1","181","181","1","0.70","4.5","0.5","0.5","0","0",,"0.3","5.8","2","1"
"2","2018-01-01T00:12:12.000","2018-01-01T00:18:35.000","N","1","181","181","1","1.00","6.5","0.5","0.5","0","0",,"0.3","7.8","2","1"
"2","2018-01-01T00:25:10.000","2018-01-01T00:30:26.000","N","1","181","97","1","1.04","6","0.5","0.5","0","0",,"0.3","7.3","2","1"
"2","2018-01-01T00:34:00.000","2018-01-01T00:40:58.000","N","1","97","25","1","1.36","7","0.5","0.5","2.08","0",,"0.3","10.38","1","1"
"2","2018-01-01T00:44:40.000","2018-01-01T01:00:23.000","N","1","40","112","1","4.63","16.5","0.5","0.5","0","0",,"0.3","17.8","2","1"
"1","2018-01-01T00:23:56.000","2018-01-01T00:31:17.000","N","1","41","42","1","1.40","7","0.5","0.5","1","0",,"0.3","9.3","1","1"
"1","2018-01-01T00:51:28.000","2018-01-01T00:58:26.000","N","1","41","42","1","1.50","7","0.5","0.5","0","0",,"0.3","8.3","2","1"
"2","2018-01-01T00:30:24.000","2018-01-01T00:36:27.000","N","1","112","255","1","1.66","7","0.5","0.5","2.08","0",,"0.3","10.38","1","1"
"2","2018-01-01T00:51:27.000","2018-01-01T01:06:58.000","N","1","255","49","1","2.57","13","0.5","0.5","4.29","0",,"0.3","20.54","1","1"
"2","2018-01-01T00:07:26.000","2018-01-01T00:15:19.000","N","1","74","41","1","1.28","7.5","0.5","0.5","0","0",,"0.3","8.8","1","1"
"2","2018-01-01T00:21:15.000","2018-01-01T00:26:39.000","N","1","41","238","1","1.47","6.5","0.5","0.5","1.95","0",,"0.3","9.75","1","1"
"1","2018-01-01T00:25:35.000","2018-01-01T00:50:28.000","N","1","33","223","1","9.80","31","0.5","0.5","6.45","0",,"0.3","38.75","1","1"
"1","2018-01-01T00:51:39.000","2018-01-01T01:01:49.000","N","1","223","7","1","1.80","8.5","0.5","0.5","2","0",,"0.3","11.8","1","1"
"2","2018-01-01T00:26:42.000","2018-01-01T00:42:34.000","N","5","243","170","1","8.60","40","0","0","0","0",,"0","40","1","2"
"2","2018-01-01T00:06:53.000","2018-01-01T00:22:57.000","N","1","65","225","1","3.83","14.5","0.5","0.5","3.16","0",,"0.3","18.96","1","1"
"2","2018-01-01T00:31:10.000","2018-01-01T00:42:39.000","N","1","37","17","1","1.88","9.5","0.5","0.5","0","0",,"0.3","10.8","2","1"
"2","2018-01-01T00:56:49.000","2018-01-01T00:59:22.000","N","1","25","40","1","0.69","4","0.5","0.5","1.59","0",,"0.3","6.89","1","1"
"2","2018-01-01T01:03:06.000","2018-01-01T01:39:49.000","N","1","25","228","1","8.58","28.5","0.5","0.5","0","0",,"0.3","29.8","2","1"
"2","2018-01-01T00:36:43.000","2018-01-01T00:50:07.000","N","1","40","97","1","2.72","11.5","0.5","0.5","0","0",,"0.3","12.8","2","1"
"2","2018-01-01T00:17:09.000","2018-01-01T00:38:23.000","N","1","7","196","5","7.55","24.5","0.5","0.5","0","0",,"0.3","25.8","2","1"
"2","2018-01-01T00:41:47.000","2018-01-01T01:03:49.000","N","1","196","70","5","3.18","18.5","0.5","0.5","0","0",,"0.3","19.8","2","1"
"2","2018-01-01T00:34:56.000","2018-01-01T00:37:02.000","N","1","112","112","1","0.43","3.5","0.5","0.5","0","0",,"0.3","4.8","2","1"
"2","2018-01-01T00:39:50.000","2018-01-01T00:58:55.000","N","1","112","36","1","3.14","14.5","0.5","0.5","3.16","0",,"0.3","18.96","1","1"
"2","2018-01-01T00:09:48.000","2018-01-01T00:21:33.000","N","1","41","263","1","2.65","11","0.5","0.5","0","0",,"0.3","12.3","2","1"
"2","2018-01-01T00:33:24.000","2018-01-01T00:40:31.000","N","1","74","166","1","0.90","6.5","0.5","0.5","0","0",,"0.3","7.8","2","1"
"2","2018-01-01T00:51:35.000","2018-01-01T00:57:37.000","N","1","116","244","1","1.25","6.5","0.5","0.5","0","0",,"0.3","7.8","2","1"
"2","2018-01-01T00:43:19.000","2018-01-01T00:48:48.000","N","1","116","152","1","1.25","6","0.5","0.5","2","0",,"0.3","9.3","1","1"
"2","2018-01-01T00:53:54.000","2018-01-01T01:05:47.000","N","1","166","74","1","2.08","10","0.5","0.5","0","0",,"0.3","11.3","2","1"
"2","2018-01-01T00:11:28.000","2018-01-01T00:14:32.000","N","1","41","41","1","0.66","4.5","0.5","0.5","0","0",,"0.3","5.8","2","1"
"2","2018-01-01T00:21:52.000","2018-01-01T00:25:23.000","N","1","41","74","1","0.39","4.5","0.5","0.5","0","0",,"0.3","5.8","2","1"
"2","2018-01-01T00:28:54.000","2018-01-01T00:42:01.000","N","1","74","170","1","5.17","17","0.5","0.5","2","0",,"0.3","20.3","1","1"
"1","2018-01-01T00:17:25.000","2018-01-01T00:20:06.000","N","1","181","181","1","0.40","4","0.5","0.5","0","0",,"0.3","5.3","2","1"
"1","2018-01-01T00:22:02.000","2018-01-01T00:34:06.000","N","1","181","52","1","3.00","11.5","0.5","0.5","3.2","0",,"0.3","16","1","1"
"1","2018-01-01T00:40:29.000","2018-01-01T00:48:37.000","N","1","25","97","1","1.40","7","0.5","0.5","0","0",,"0.3","8.3","2","1"
"1","2018-01-01T00:20:03.000","2018-01-01T00:25:06.000","N","1","41","74","1","0.80","5.5","0.5","0.5","0","0",,"0.3","6.8","2","1"
"1","2018-01-01T00:33:59.000","2018-01-01T00:41:34.000","N","1","41","116","1","1.40","7","0.5","0.5","1.65","0",,"0.3","9.95","1","1"
"1","2018-01-01T00:44:12.000","2018-01-01T00:50:34.000","N","1","116","116","1","1.10","6.5","0.5","0.5","0","0",,"0.3","7.8","2","1"
"1","2018-01-01T00:54:05.000","2018-01-01T00:56:20.000","N","1","116","116","1","0.40","4","0.5","0.5","0","0",,"0.3","5.3","2","1"
"1","2018-01-01T00:57:48.000","2018-01-01T01:15:39.000","N","1","116","20","1","5.00","18","0.5","0.5","0","0",,"0.3","19.3","2","1"
"2","2018-01-01T00:21:49.000","2018-01-01T00:33:58.000","N","1","25","257","1","2.74","10.5","0.5","0.5","0","0",,"0.3","11.8","2","1"
"2","2018-01-01T00:45:36.000","2018-01-01T00:50:46.000","N","1","106","181","1","1.03","6","0.5","0.5","0","0",,"0.3","7.3","2","1"
"2","2018-01-01T00:51:49.000","2018-01-01T00:54:41.000","N","1","181","181","1","0.53","4","0.5","0.5","0","0",,"0.3","5.3","2","1"
"2","2018-01-01T00:58:42.000","2018-01-01T01:05:46.000","N","1","181","25","1","1.68","7.5","0.5","0.5","0","0",,"0.3","8.8","2","1"
"2","2018-01-01T00:35:36.000","2018-01-01T00:51:26.000","N","1","255","225","1","2.78","12.5","0.5","0.5","0","0",,"0.3","13.8","2","1"
"2","2018-01-01T00:14:22.000","2018-01-01T00:19:40.000","N","1","74","75","1","1.07","6","0.5","0.5","0","0",,"0.3","7.3","2","1"
"2","2018-01-01T00:27:50.000","2018-01-01T00:34:42.000","N","1","41","74","1","0.96","6.5","0.5","0.5","1.56","0",,"0.3","9.36","1","1"
"2","2018-01-01T00:43:46.000","2018-01-01T00:47:23.000","N","1","41","152","1","0.49","4.5","0.5","0.5","0","0",,"0.3","5.8","2","1"
"2","2018-01-01T00:57:49.000","2018-01-01T01:00:27.000","N","1","41","42","1","0.53","4","0.5","0.5","0","0",,"0.3","5.3","2","1"
"2","2018-01-01T00:43:15.000","2018-01-01T00:46:07.000","N","1","82","129","1","0.56","4","0.5","0.5","0","0",,"0.3","5.3","2","1"
"2","2018-01-01T00:20:27.000","2018-01-01T00:48:12.000","N","1","256","163","1","6.42","24","0.5","0.5","5.06","0",,"0.3","30.36","1","1"
"2","2018-01-01T00:55:28.000","2018-01-01T01:05:37.000","N","1","83","226","1","1.94","9","0.5","0.5","2.58","0",,"0.3","12.88","1","1"
"2","2018-01-01T01:12:08.000","2018-01-01T01:36:53.000","N","1","226","263","1","4.44","19","0.5","0.5","3.65","0",,"0.3","25.9","1","1"
"2","2018-01-01T00:28:57.000","2018-01-01T00:40:53.000","N","1","49","188","1","2.60","10.5","0.5","0.5","0","0",,"0.3","11.8","2","1"
"2","2018-01-01T00:41:15.000","2018-01-01T00:51:36.000","N","1","188","71","1","1.50","8","0.5","0.5","0","0",,"0.3","9.3","2","1"
"2","2018-01-01T00:59:55.000","2018-01-01T01:12:26.000","N","1","188","97","1","2.40","10","0.5","0.5","0","0",,"0.3","11.3","2","1"
"2","2018-01-01T00:00:11.000","2018-01-01T00:06:56.000","N","1","95","95","1","0.85","6","0.5","0.5","1.46","0",,"0.3","8.76","1","1"
"2","2018-01-01T00:27:20.000","2018-01-01T00:34:21.000","N","1","40","65","3","1.48","7","0.5","0.5","1.66","0",,"0.3","9.96","1","1"
"2","2018-01-01T00:40:02.000","2018-01-01T01:00:39.000","N","1","33","198","3","5.97","20.5","0.5","0.5","4.36","0",,"0.3","26.16","1","1"
"2","2018-01-01T00:32:32.000","2018-01-01T00:39:43.000","N","1","145","112","1","2.32","8.5","0.5","0.5","2.45","0",,"0.3","12.25","1","1"
"2","2018-01-01T00:47:30.000","2018-01-01T00:52:31.000","N","1","255","112","1","1.34","6","0.5","0.5","1.46","0",,"0.3","8.76","1","1"
"2","2018-01-01T00:57:42.000","2018-01-01T01:06:04.000","N","1","255","112","1","2.23","8.5","0.5","0.5","1.96","0",,"0.3","11.76","1","1"
"2","2018-01-01T00:09:35.000","2018-01-01T00:25:03.000","N","1","177","61","2","1.59","11.5","0.5","0.5","0","0",,"0.3","12.8","1","1"
"2","2018-01-01T00:42:09.000","2018-01-01T00:46:32.000","N","1","189","61","2","0.66","5","0.5","0.5","1.26","0",,"0.3","9.51","1","1"
"2","2018-01-01T00:54:39.000","2018-01-01T01:12:51.000","N","1","61","97","2","2.83","14","0.5","0.5","0","0",,"0.3","15.3","1","1"
"1","2018-01-01T00:08:41.000","2018-01-01T00:43:30.000","N","1","255","85","1","7.70","29","0.5","0.5","9.05","0",,"0.3","39.35","1","1"
"2","2018-01-01T00:39:58.000","2018-01-01T00:51:02.000","N","1","181","33","1","2.19","10","0.5","0.5","2.26","0",,"0.3","13.56","1","1"
"2","2018-01-01T00:56:17.000","2018-01-01T01:06:51.000","N","1","52","106","1","1.97","9","0.5","0.5","3.09","0",,"0.3","13.39","1","1"
"1","2018-01-01T00:58:41.000","2018-01-01T01:03:30.000","N","1","7","223","1","1.00","5.5","0.5","0.5","0","0",,"0.3","6.8","2","1"
"1","2018-01-01T00:36:06.000","2018-01-01T00:42:02.000","N","1","89","85","1","1.00","6","0.5","0.5","0","0",,"0.3","7.3","2","1"
"1","2018-01-01T00:58:46.000","2018-01-01T01:21:19.000","N","1","188","17","1","4.00","17.5","0.5","0.5","0","0",,"0.3","18.8","2","1"
"2","2018-01-01T00:20:56.000","2018-01-01T00:36:34.000","N","1","168","42","1","2.59","12.5","0.5","0.5","0","0",,"0.3","13.8","2","1"
"2","2018-01-01T00:39:01.000","2018-01-01T00:41:10.000","N","1","42","42","1","0.38","3.5","0.5","0.5","0","0",,"0.3","4.8","1","1"
"2","2018-01-01T00:44:19.000","2018-01-01T01:10:14.000","N","1","42","234","1","8.15","27.5","0.5","0.5","0","0",,"0.3","28.8","1","1"
"2","2018-01-01T00:14:02.000","2018-01-01T00:27:23.000","N","1","223","226","1","2.72","12","0.5","0.5","0","0",,"0.3","13.3","2","1"
"1","2018-01-01T00:24:49.000","2018-01-01T00:57:33.000","N","1","260","116","1","9.30","31.5","0.5","0.5","6.55","0",,"0.3","39.35","1","1"
"2","2018-01-01T00:35:21.000","2018-01-01T00:54:50.000","N","1","33","79","1","4.16","16.5","0.5","0.5","3.56","0",,"0.3","23.31","1","1"
"2","2018-01-01T00:37:16.000","2018-01-01T00:46:02.000","N","1","244","243","1","1.95","8","0.5","0.5","1","0",,"0.3","10.3","1","1"
"2","2018-01-01T00:48:56.000","2018-01-01T01:04:39.000","N","1","243","136","1","2.81","13","0.5","0.5","0","0",,"0.3","14.3","2","1"
"2","2018-01-01T00:15:50.000","2018-01-01T00:29:57.000","N","1","7","260","1","2.57","12","0.5","0.5","0","0",,"0.3","13.3","2","1"
"2","2018-01-01T00:09:41.000","2018-01-01T00:19:10.000","N","1","112","112","1","1.43","8.5","0.5","0.5","0","0",,"0.3","9.8","1","1"
"2","2018-01-01T00:43:45.000","2018-01-01T01:17:23.000","N","1","112","116","1","10.41","35","0.5","0.5","5.7","0",,"0.3","42","1","1"
"2","2018-01-01T00:17:58.000","2018-01-01T00:29:45.000","N","1","42","126","1","2.62","11","0.5","0.5","0","0",,"0.3","12.3","2","1"
"2","2018-01-01T00:30:14.000","2018-01-01T00:58:37.000","N","1","33","75","1","10.99","33.5","0.5","0.5","0","0",,"0.3","34.8","2","1"
"2","2018-01-01T00:37:01.000","2018-01-01T00:43:58.000","N","1","257","181","1","1.67","7.5","0.5","0.5","1.76","0",,"0.3","12.51","1","1"
"2","2018-01-01T00:35:06.000","2018-01-01T00:43:56.000","N","1","181","25","2","1.87","8.5","0.5","0.5","1.96","0",,"0.3","13.71","1","1"
"2","2018-01-01T00:44:57.000","2018-01-01T01:09:21.000","N","1","25","57","2","10.68","32","0.5","0.5","0","0",,"0.3","33.3","2","1"
"2","2018-01-01T00:08:18.000","2018-01-01T00:20:49.000","N","1","250","147","1","4.50","15","0.5","0.5","0","0",,"0.3","16.3","2","1"
"1","2018-01-01T00:08:51.000","2018-01-01T00:33:48.000","N","1","66","37","1","8.20","26.5","0.5","0.5","5.55","0",,"0.3","33.35","1","1"
"1","2018-01-01T00:40:30.000","2018-01-01T01:15:15.000","N","1","37","106","1","10.00","34.5","0.5","0.5","7.15","0",,"0.3","42.95","1","1"
"2","2018-01-01T00:17:45.000","2018-01-01T00:27:22.000","N","1","61","225","1","1.48","8","0.5","0.5","0","0",,"0.3","9.3","1","1"
"2","2018-01-01T00:41:48.000","2018-01-01T01:12:09.000","N","1","255","246","1","5.71","24","0.5","0.5","5.06","0",,"0.3","30.36","1","1"
"1","2018-01-01T00:29:35.000","2018-01-01T00:41:55.000","N","1","7","263","2","3.90","13.5","0.5","0.5","2.22","0",,"0.3","17.02","1","1"
"2","2018-01-01T00:15:08.000","2018-01-01T00:42:53.000","N","1","254","136","5","4.10","19","0.5","0.5","0","0",,"0.3","20.3","1","1"
"2","2018-01-01T00:59:16.000","2018-01-01T01:02:37.000","N","1","241","241","5","0.61","4.5","0.5","0.5","0","0",,"0.3","5.8","1","1"
"2","2018-01-01T00:26:16.000","2018-01-01T00:49:26.000","N","1","255","263","1","5.71","20.5","0.5","0.5","4","0",,"0.3","25.8","1","1"
"2","2018-01-01T00:26:44.000","2018-01-01T00:33:53.000","N","1","244","152","2","1.89","8","0.5","0.5","0","0",,"0.3","9.3","2","1"
"2","2018-01-01T00:43:35.000","2018-01-01T00:56:06.000","N","1","41","75","2","2.27","10.5","0.5","0.5","2.36","0",,"0.3","14.16","1","1"
"2","2018-01-01T00:09:48.000","2018-01-01T00:21:50.000","N","1","256","49","1","1.88","10","0.5","0.5","3.39","0",,"0.3","14.69","1","1"
"2","2018-01-01T00:40:37.000","2018-01-01T00:46:55.000","N","1","25","181","3","1.23","6.5","0.5","0.5","4","0",,"0.3","11.8","1","1"
"2","2018-01-01T00:13:41.000","2018-01-01T00:28:56.000","N","1","255","129","1","5.40","18","0.5","0.5","0","0",,"0.3","19.3","1","1"
"2","2018-01-01T00:49:03.000","2018-01-01T01:12:24.000","N","1","255","263","1","5.77","21","0.5","0.5","4.46","0",,"0.3","26.76","1","1"
"2","2018-01-01T00:18:56.000","2018-01-01T00:28:26.000","N","1","181","89","1","2.46","10","0.5","0.5","3.39","0",,"0.3","14.69","1","1"
"2","2018-01-01T00:58:35.000","2018-01-01T01:14:03.000","N","1","260","56","1","2.69","12","0.5","0.5","1","0",,"0.3","14.3","1","1"
"2","2018-01-01T00:18:02.000","2018-01-01T00:34:25.000","N","1","256","160","1","3.79","14.5","0.5","0.5","0","0",,"0.3","15.8","2","1"
"2","2018-01-01T01:03:28.000","2018-01-01T01:08:12.000","N","1","255","255","1","0.63","5","0.5","0.5","1.26","0",,"0.3","7.56","1","1"
"2","2018-01-01T00:18:57.000","2018-01-01T00:28:21.000","N","1","181","61","5","1.73","8.5","0.5","0.5","2.45","0",,"0.3","12.25","1","1"
"2","2018-01-01T00:59:59.000","2018-01-01T01:07:50.000","N","1","174","265","1","2.36","9.5","0.5","0.5","0","0",,"0.3","10.8","2","1"
"2","2018-01-01T00:07:57.000","2018-01-01T00:15:38.000","N","1","166","238","1","0.00","6","0.5","0.5","1.46","0",,"0.3","8.76","1","1"
"2","2018-01-01T00:21:43.000","2018-01-01T00:27:28.000","N","1","166","116","1","0.00","5","0.5","0.5","1","0",,"0.3","7.3","1","1"
"2","2018-01-01T00:04:03.000","2018-01-01T00:06:13.000","N","1","82","82","1","0.24","-3.5","-0.5","-0.5","0","0",,"-0.3","-4.8","2","1"
"2","2018-01-01T00:04:03.000","2018-01-01T00:06:13.000","N","1","82","82","1","0.24","3.5","0.5","0.5","0","0",,"0.3","4.8","2","1"
"2","2018-01-01T01:01:02.000","2018-01-01T01:23:10.000","N","1","250","74","1","7.54","24","0.5","0.5","0","0",,"0.3","25.3","1","1"
"2","2018-01-01T00:12:38.000","2018-01-01T00:28:13.000","N","1","215","56","1","6.51","20.5","0.5","0.5","0","0",,"0.3","21.8","1","1"
"2","2018-01-01T00:44:29.000","2018-01-01T00:56:16.000","N","1","130","216","1","3.74","13.5","0.5","0.5","3.7","0",,"0.3","18.5","1","1"
"2","2018-01-01T00:26:06.000","2018-01-01T00:35:18.000","N","1","85","71","2","1.70","8","0.5","0.5","0","0",,"0.3","9.3","1","1"
"1","2018-01-01T00:08:45.000","2018-01-01T00:22:51.000","N","1","223","121","1","7.90","23","0.5","0.5","0","0",,"0.3","24.3","2","1"
"1","2018-01-01T00:50:07.000","2018-01-01T01:11:40.000","N","1","129","181","1","9.20","28","0.5","0.5","5.85","0",,"0.3","35.15","1","1"
"2","2018-01-01T00:06:45.000","2018-01-01T00:35:20.000","N","1","255","61","1","4.57","20.5","0.5","0.5","4.36","0",,"0.3","26.16","1","1"
"2","2018-01-01T00:45:34.000","2018-01-01T00:59:16.000","N","1","61","17","1","2.30","11.5","0.5","0.5","0","0",,"0.3","12.8","2","1"
"2","2018-01-01T00:26:11.000","2018-01-01T00:40:35.000","N","1","188","49","1","3.06","13","0.5","0.5","0","0",,"0.3","14.3","1","1"
"2","2018-01-01T00:56:20.000","2018-01-01T01:08:30.000","N","1","49","61","1","1.97","10","0.5","0.5","0","0",,"0.3","11.3","1","1"
"2","2018-01-01T00:28:20.000","2018-01-01T00:38:50.000","N","1","226","157","1","3.25","12","0.5","0.5","3","0",,"0.3","16.3","1","1"
"2","2018-01-01T00:58:28.000","2018-01-01T01:23:58.000","N","1","226","62","1","7.21","24.5","0.5","0.5","0","0",,"0.3","25.8","2","1"
