"borough","geographical_district","admin_district","ats_code","location_name","grade_level","bldg_id","bldg_name","ownership","room_number","square_feet","room_function","shared_with_other_schools","inside_v_outside","space_used_for_any_other_purpose_beside_pe","location_1"
"Manhattan","2","2","02M412","N.Y.C. Lab School for Collaborative Studies","High school","M070","I.S. 70 - MANHATTAN","DOE Owned","116","286","WEIGHT ROOM","Y","Inside","N",
"Manhattan","2","2","02M412","N.Y.C. Lab School for Collaborative Studies","High school","M070","I.S. 70 - MANHATTAN","DOE Owned","GYM.","6,500","GYMNASIUM","Y","Inside","N",
"Manhattan","2","2","02M412","N.Y.C. Lab School for Collaborative Studies","High school","M070","I.S. 70 - MANHATTAN","DOE Owned","OUTDOOR YARD 1","7,464","OUTDOOR YARD","Y","Outside","N",
"Manhattan","2","2","02M412","N.Y.C. Lab School for Collaborative Studies","High school","M070","I.S. 70 - MANHATTAN","DOE Owned","OUTDOOR YARD 2","5,000","OUTDOOR YARD","Y","Outside","N",
"Manhattan","2","2","02M413","School of the Future High School","Secondary School","M660","SCHL OF THE FUTURE (OLD BACON) - M","DOE Owned","101","945","MULTI-PURPOSE ROOM","Y","Inside","Y",
"Manhattan","2","2","02M413","School of the Future High School","Secondary School","M660","SCHL OF THE FUTURE (OLD BACON) - M","DOE Owned","GYM","3,072","GYMNASIUM","Y","Inside","N",
"Manhattan","2","2","02M414","N.Y.C. Museum School","High school","M070","I.S. 70 - MANHATTAN","DOE Owned","116","286","WEIGHT ROOM","Y","Inside","N",
"Manhattan","2","2","02M414","N.Y.C. Museum School","High school","M070","I.S. 70 - MANHATTAN","DOE Owned","GYM.","6,500","GYMNASIUM","Y","Inside","N",
"Manhattan","2","2","02M414","N.Y.C. Museum School","High school","M070","I.S. 70 - MANHATTAN","DOE Owned","OUTDOOR YARD 1","7,464","OUTDOOR YARD","Y","Outside","N",
"Manhattan","2","2","02M414","N.Y.C. Museum School","High school","M070","I.S. 70 - MANHATTAN","DOE Owned","OUTDOOR YARD 2","5,000","OUTDOOR YARD","Y","Outside","N",
"Manhattan","2","2","02M416","Eleanor Roosevelt High School","High school","M855","ELEANOR ROOSEVELT HS - MANHATTAN","Tax Levy Lease","222","240","WEIGHT ROOM","N","Inside","N",
"Manhattan","2","2","02M416","Eleanor Roosevelt High School","High school","M855","ELEANOR ROOSEVELT HS - MANHATTAN","Tax Levy Lease","218S","2,350","GYMNASIUM","N","Inside","N",
"Manhattan","2","2","02M418","Millennium High School","High school","M824","MILLENNIUM HS - MANHATTAN","Tax Levy Lease","1208","1,938","GYMNASIUM","Y","Inside","N",
"Manhattan","2","2","02M419","Landmark High School","High school","M440","BAYARD RUSTIN EDUCATIONAL COMP-M","DOE Owned","606","1,420","AUXILIARY EXERCISE ROOM","Y","Inside","N",
"Manhattan","2","2","02M419","Landmark High School","High school","M440","BAYARD RUSTIN EDUCATIONAL COMP-M","DOE Owned","608","594","WEIGHT ROOM","Y","Inside","N",
"Manhattan","2","2","02M419","Landmark High School","High school","M440","BAYARD RUSTIN EDUCATIONAL COMP-M","DOE Owned","618","777","DANCE ROOM","Y","Inside","N",
"Manhattan","2","2","02M419","Landmark High School","High school","M440","BAYARD RUSTIN EDUCATIONAL COMP-M","DOE Owned","622","861","AUXILIARY EXERCISE ROOM","Y","Inside","N",
"Manhattan","2","2","02M419","Landmark High School","High school","M440","BAYARD RUSTIN EDUCATIONAL COMP-M","DOE Owned","GYME","7,260","GYMNASIUM","Y","Inside","N",
"Manhattan","2","2","02M419","Landmark High School","High school","M440","BAYARD RUSTIN EDUCATIONAL COMP-M","DOE Owned","GYMW","5,940","GYMNASIUM","Y","Inside","N",
"Manhattan","2","2","02M420","High School for Health Professions and Human Services","High school","M475","HEALTH PROFESSIONS HS (OL STY) - M","DOE Owned","116","2,756","GYMNASIUM","Y","Inside","N",
"Manhattan","2","2","02M420","High School for Health Professions and Human Services","High school","M475","HEALTH PROFESSIONS HS (OL STY) - M","DOE Owned","122","1,683","WEIGHT ROOM","Y","Inside","N",
"Manhattan","2","2","02M420","High School for Health Professions and Human Services","High school","M475","HEALTH PROFESSIONS HS (OL STY) - M","DOE Owned","322","1,248","DANCE ROOM","Y","Inside","N",
"Manhattan","2","2","02M420","High School for Health Professions and Human Services","High school","M475","HEALTH PROFESSIONS HS (OL STY) - M","DOE Owned","B12","690","MULTI-PURPOSE NON CLASSROOM","Y","Inside","Y",
"Manhattan","2","2","02M420","High School for Health Professions and Human Services","High school","M475","HEALTH PROFESSIONS HS (OL STY) - M","DOE Owned","GYM","9,400","GYMNASIUM","Y","Inside","N",
"Manhattan","2","2","02M422","Quest to Learn","Secondary School","M440","BAYARD RUSTIN EDUCATIONAL COMP-M","DOE Owned","606","1,420","AUXILIARY EXERCISE ROOM","Y","Inside","N",
"Manhattan","2","2","02M422","Quest to Learn","Secondary School","M440","BAYARD RUSTIN EDUCATIONAL COMP-M","DOE Owned","608","594","WEIGHT ROOM","Y","Inside","N",
"Manhattan","2","2","02M422","Quest to Learn","Secondary School","M440","BAYARD RUSTIN EDUCATIONAL COMP-M","DOE Owned","618","777","DANCE ROOM","Y","Inside","N",
"Manhattan","2","2","02M422","Quest to Learn","Secondary School","M440","BAYARD RUSTIN EDUCATIONAL COMP-M","DOE Owned","622","861","AUXILIARY EXERCISE ROOM","Y","Inside","N",
"Manhattan","2","2","02M422","Quest to Learn","Secondary School","M440","BAYARD RUSTIN EDUCATIONAL COMP-M","DOE Owned","GYME","7,260","GYMNASIUM","Y","Inside","N",
"Manhattan","2","2","02M422","Quest to Learn","Secondary School","M440","BAYARD RUSTIN EDUCATIONAL COMP-M","DOE Owned","GYMW","5,940","GYMNASIUM","Y","Inside","N",
"Manhattan","2","2","02M425","Leadership and Public Service High School","High school","M894","HS FOR LEADERSHIP & PUBLIC SER - M","Tax Levy Lease","GYM_B","2,173","GYMNASIUM","N","Inside","N",
"Manhattan","2","2","02M427","MANHATTAN ACADEMY FOR ARTS & LANGUAGE","High school","M620","NORMAN THOMAS HS (ECF) - MANHATTAN","DOE Owned","324","648","MULTI-PURPOSE CLASSROOM","Y","Inside","Y",
"Manhattan","2","2","02M427","MANHATTAN ACADEMY FOR ARTS & LANGUAGE","High school","M620","NORMAN THOMAS HS (ECF) - MANHATTAN","DOE Owned","334","676","MULTI-PURPOSE CLASSROOM","Y","Inside","Y",
"Manhattan","2","2","02M427","MANHATTAN ACADEMY FOR ARTS & LANGUAGE","High school","M620","NORMAN THOMAS HS (ECF) - MANHATTAN","DOE Owned","336","960","MULTI-PURPOSE CLASSROOM","Y","Inside","Y",
"Manhattan","2","2","02M427","MANHATTAN ACADEMY FOR ARTS & LANGUAGE","High school","M620","NORMAN THOMAS HS (ECF) - MANHATTAN","DOE Owned","340","814","DANCE ROOM","Y","Inside","N",
"Manhattan","2","2","02M427","MANHATTAN ACADEMY FOR ARTS & LANGUAGE","High school","M620","NORMAN THOMAS HS (ECF) - MANHATTAN","DOE Owned","430","1,566","MULTI-PURPOSE CLASSROOM","Y","Inside","Y",
"Manhattan","2","2","02M427","MANHATTAN ACADEMY FOR ARTS & LANGUAGE","High school","M620","NORMAN THOMAS HS (ECF) - MANHATTAN","DOE Owned","436","750","MULTI-PURPOSE CLASSROOM","Y","Inside","Y",
"Manhattan","2","2","02M427","MANHATTAN ACADEMY FOR ARTS & LANGUAGE","High school","M620","NORMAN THOMAS HS (ECF) - MANHATTAN","DOE Owned","438","650","MULTI-PURPOSE CLASSROOM","Y","Inside","Y",
"Manhattan","2","2","02M427","MANHATTAN ACADEMY FOR ARTS & LANGUAGE","High school","M620","NORMAN THOMAS HS (ECF) - MANHATTAN","DOE Owned","440","675","MULTI-PURPOSE CLASSROOM","Y","Inside","Y",
"Manhattan","2","2","02M427","MANHATTAN ACADEMY FOR ARTS & LANGUAGE","High school","M620","NORMAN THOMAS HS (ECF) - MANHATTAN","DOE Owned","450","704","MULTI-PURPOSE CLASSROOM","Y","Inside","Y",
"Manhattan","2","2","02M427","MANHATTAN ACADEMY FOR ARTS & LANGUAGE","High school","M620","NORMAN THOMAS HS (ECF) - MANHATTAN","DOE Owned","912","2,774","GYMNASIUM","Y","Inside","N",
"Manhattan","2","2","02M427","MANHATTAN ACADEMY FOR ARTS & LANGUAGE","High school","M620","NORMAN THOMAS HS (ECF) - MANHATTAN","DOE Owned","914","2,380","GYMNASIUM","Y","Inside","N",
"Manhattan","2","2","02M427","MANHATTAN ACADEMY FOR ARTS & LANGUAGE","High school","M620","NORMAN THOMAS HS (ECF) - MANHATTAN","DOE Owned","1014/18","5,402","GYMNASIUM","Y","Inside","N",
"Manhattan","2","2","02M427","MANHATTAN ACADEMY FOR ARTS & LANGUAGE","High school","M620","NORMAN THOMAS HS (ECF) - MANHATTAN","DOE Owned","324C","648","MULTI-PURPOSE CLASSROOM","Y","Inside","Y",
"Manhattan","2","2","02M427","MANHATTAN ACADEMY FOR ARTS & LANGUAGE","High school","M620","NORMAN THOMAS HS (ECF) - MANHATTAN","DOE Owned","908-910","6,956","GYMNASIUM","Y","Inside","N",
"Manhattan","2","2","02M432","Murray Hill Academy","High school","M620","NORMAN THOMAS HS (ECF) - MANHATTAN","DOE Owned","324","648","MULTI-PURPOSE CLASSROOM","Y","Inside","Y",
"Manhattan","2","2","02M432","Murray Hill Academy","High school","M620","NORMAN THOMAS HS (ECF) - MANHATTAN","DOE Owned","334","676","MULTI-PURPOSE CLASSROOM","Y","Inside","Y",
"Manhattan","2","2","02M432","Murray Hill Academy","High school","M620","NORMAN THOMAS HS (ECF) - MANHATTAN","DOE Owned","336","960","MULTI-PURPOSE CLASSROOM","Y","Inside","Y",
"Manhattan","2","2","02M432","Murray Hill Academy","High school","M620","NORMAN THOMAS HS (ECF) - MANHATTAN","DOE Owned","340","814","DANCE ROOM","Y","Inside","N",
"Manhattan","2","2","02M432","Murray Hill Academy","High school","M620","NORMAN THOMAS HS (ECF) - MANHATTAN","DOE Owned","430","1,566","MULTI-PURPOSE CLASSROOM","Y","Inside","Y",
"Manhattan","2","2","02M432","Murray Hill Academy","High school","M620","NORMAN THOMAS HS (ECF) - MANHATTAN","DOE Owned","436","750","MULTI-PURPOSE CLASSROOM","Y","Inside","Y",
"Manhattan","2","2","02M432","Murray Hill Academy","High school","M620","NORMAN THOMAS HS (ECF) - MANHATTAN","DOE Owned","438","650","MULTI-PURPOSE CLASSROOM","Y","Inside","Y",
"Manhattan","2","2","02M432","Murray Hill Academy","High school","M620","NORMAN THOMAS HS (ECF) - MANHATTAN","DOE Owned","440","675","MULTI-PURPOSE CLASSROOM","Y","Inside","Y",
"Manhattan","2","2","02M432","Murray Hill Academy","High school","M620","NORMAN THOMAS HS (ECF) - MANHATTAN","DOE Owned","450","704","MULTI-PURPOSE CLASSROOM","Y","Inside","Y",
"Manhattan","2","2","02M432","Murray Hill Academy","High school","M620","NORMAN THOMAS HS (ECF) - MANHATTAN","DOE Owned","912","2,774","GYMNASIUM","Y","Inside","N",
"Manhattan","2","2","02M432","Murray Hill Academy","High school","M620","NORMAN THOMAS HS (ECF) - MANHATTAN","DOE Owned","914","2,380","GYMNASIUM","Y","Inside","N",
"Manhattan","2","2","02M432","Murray Hill Academy","High school","M620","NORMAN THOMAS HS (ECF) - MANHATTAN","DOE Owned","1014/18","5,402","GYMNASIUM","Y","Inside","N",
"Manhattan","2","2","02M432","Murray Hill Academy","High school","M620","NORMAN THOMAS HS (ECF) - MANHATTAN","DOE Owned","324C","648","MULTI-PURPOSE CLASSROOM","Y","Inside","Y",
"Manhattan","2","2","02M432","Murray Hill Academy","High school","M620","NORMAN THOMAS HS (ECF) - MANHATTAN","DOE Owned","908-910","6,956","GYMNASIUM","Y","Inside","N",
"Manhattan","2","2","02M437","Hudson High School of Learning Technologies","High school","M440","BAYARD RUSTIN EDUCATIONAL COMP-M","DOE Owned","606","1,420","AUXILIARY EXERCISE ROOM","Y","Inside","N",
"Manhattan","2","2","02M437","Hudson High School of Learning Technologies","High school","M440","BAYARD RUSTIN EDUCATIONAL COMP-M","DOE Owned","608","594","WEIGHT ROOM","Y","Inside","N",
"Manhattan","2","2","02M437","Hudson High School of Learning Technologies","High school","M440","BAYARD RUSTIN EDUCATIONAL COMP-M","DOE Owned","618","777","DANCE ROOM","Y","Inside","N",
"Manhattan","2","2","02M437","Hudson High School of Learning Technologies","High school","M440","BAYARD RUSTIN EDUCATIONAL COMP-M","DOE Owned","622","861","AUXILIARY EXERCISE ROOM","Y","Inside","N",
"Manhattan","2","2","02M437","Hudson High School of Learning Technologies","High school","M440","BAYARD RUSTIN EDUCATIONAL COMP-M","DOE Owned","GYME","7,260","GYMNASIUM","Y","Inside","N",
"Manhattan","2","2","02M437","Hudson High School of Learning Technologies","High school","M440","BAYARD RUSTIN EDUCATIONAL COMP-M","DOE Owned","GYMW","5,940","GYMNASIUM","Y","Inside","N",
"Manhattan","2","2","02M438","International High School at Union Square","High school","M460","WASHINGTON IRVING HS - MANHATTAN","DOE Owned","243","506","MULTI-PURPOSE CLASSROOM","Y","Inside","Y",
"Manhattan","2","2","02M438","International High School at Union Square","High school","M460","WASHINGTON IRVING HS - MANHATTAN","DOE Owned","246","2,024","MULTI-PURPOSE CLASSROOM","Y","Inside","Y",
"Manhattan","2","2","02M438","International High School at Union Square","High school","M460","WASHINGTON IRVING HS - MANHATTAN","DOE Owned","248","713","MULTI-PURPOSE CLASSROOM","Y","Inside","Y",
"Manhattan","2","2","02M438","International High School at Union Square","High school","M460","WASHINGTON IRVING HS - MANHATTAN","DOE Owned","249","264","MULTI-PURPOSE CLASSROOM","Y","Inside","Y",
"Manhattan","2","2","02M438","International High School at Union Square","High school","M460","WASHINGTON IRVING HS - MANHATTAN","DOE Owned","300","575","MULTI-PURPOSE CLASSROOM","Y","Inside","Y",
"Manhattan","2","2","02M438","International High School at Union Square","High school","M460","WASHINGTON IRVING HS - MANHATTAN","DOE Owned","301","552","MULTI-PURPOSE CLASSROOM","Y","Inside","Y",
"Manhattan","2","2","02M438","International High School at Union Square","High school","M460","WASHINGTON IRVING HS - MANHATTAN","DOE Owned","804","1,320","GYMNASIUM","Y","Inside","N",
"Manhattan","2","2","02M438","International High School at Union Square","High school","M460","WASHINGTON IRVING HS - MANHATTAN","DOE Owned","826","3,060","GYMNASIUM","Y","Inside","N",
"Manhattan","2","2","02M438","International High School at Union Square","High school","M460","WASHINGTON IRVING HS - MANHATTAN","DOE Owned","838","575","WEIGHT ROOM","Y","Inside","N",
"Manhattan","2","2","02M438","International High School at Union Square","High school","M460","WASHINGTON IRVING HS - MANHATTAN","DOE Owned","1046","3,800","GYMNASIUM","Y","Inside","N",
"Manhattan","2","2","02M438","International High School at Union Square","High school","M460","WASHINGTON IRVING HS - MANHATTAN","DOE Owned","1148","989","DANCE ROOM","Y","Inside","N",
"Manhattan","2","2","02M438","International High School at Union Square","High school","M460","WASHINGTON IRVING HS - MANHATTAN","DOE Owned","245/7","1,403","MULTI-PURPOSE CLASSROOM","Y","Inside","Y",
"Manhattan","2","2","02M438","International High School at Union Square","High school","M460","WASHINGTON IRVING HS - MANHATTAN","DOE Owned","804A","1,173","WEIGHT ROOM","Y","Inside","N",
"Manhattan","2","2","02M438","International High School at Union Square","High school","M460","WASHINGTON IRVING HS - MANHATTAN","DOE Owned","B. GYM","598","GYMNASIUM","Y","Inside","N",
"Manhattan","2","2","02M438","International High School at Union Square","High school","M460","WASHINGTON IRVING HS - MANHATTAN","DOE Owned","B53","888","DANCE ROOM","Y","Inside","N",
"Manhattan","2","2","02M438","International High School at Union Square","High school","M460","WASHINGTON IRVING HS - MANHATTAN","DOE Owned","B54","3,975","WEIGHT ROOM","Y","Inside","N",
"Manhattan","2","2","02M439","Manhattan Village Academy","High school","M873","MANHATTAN VILLAGE ACADEMY - M","Tax Levy Lease","215","195","MULTI-PURPOSE CLASSROOM","N","Inside","Y",
"Manhattan","2","2","02M439","Manhattan Village Academy","High school","M873","MANHATTAN VILLAGE ACADEMY - M","Tax Levy Lease","364","2,750","MULTI-PURPOSE NON CLASSROOM","N","Inside","Y",
"Manhattan","2","2","02M439","Manhattan Village Academy","High school","M873","MANHATTAN VILLAGE ACADEMY - M","Tax Levy Lease","3 FLOOR","2,400","GYMNASIUM/AUDITORIUM/DANCE ROOM","N","Inside","Y",
"Manhattan","2","2","02M442","Ballet Tech, NYC Public School for Dance","K-8","M905","BALLET TECH/PUB. SCL FOR DANCE - M","Tax Levy Lease","7-1","2,322","DANCE ROOM","N","Inside","N",
"Manhattan","2","2","02M442","Ballet Tech, NYC Public School for Dance","K-8","M905","BALLET TECH/PUB. SCL FOR DANCE - M","Tax Levy Lease","7-2","2,580","DANCE ROOM","N","Inside","N",
"Manhattan","2","2","02M449","Vanguard High School","High school","M480","JULIA RICHMAN ED. COMPLEX - M","DOE Owned","268","875","WEIGHT ROOM","Y","Inside","N",
"Manhattan","2","2","02M449","Vanguard High School","High school","M480","JULIA RICHMAN ED. COMPLEX - M","DOE Owned","318","903","DANCE ROOM","Y","Inside","N",
"Manhattan","2","2","02M449","Vanguard High School","High school","M480","JULIA RICHMAN ED. COMPLEX - M","DOE Owned","505","836","DANCE ROOM","Y","Inside","N",
"Manhattan","2","2","02M449","Vanguard High School","High school","M480","JULIA RICHMAN ED. COMPLEX - M","DOE Owned","641","1,104","DANCE ROOM","Y","Inside","N",
"Manhattan","2","2","02M449","Vanguard High School","High school","M480","JULIA RICHMAN ED. COMPLEX - M","DOE Owned","643","420","DANCE ROOM","Y","Inside","N",
"Manhattan","2","2","02M449","Vanguard High School","High school","M480","JULIA RICHMAN ED. COMPLEX - M","DOE Owned","2FL GYM","7,740","GYMNASIUM","Y","Inside","N",
"Manhattan","2","2","02M449","Vanguard High School","High school","M480","JULIA RICHMAN ED. COMPLEX - M","DOE Owned","3FL GYM","7,740","GYMNASIUM","Y","Inside","N",
"Manhattan","2","2","02M449","Vanguard High School","High school","M480","JULIA RICHMAN ED. COMPLEX - M","DOE Owned","BALCGYM","900","GYMNASIUM","Y","Inside","N",
"Manhattan","2","2","02M449","Vanguard High School","High school","M480","JULIA RICHMAN ED. COMPLEX - M","DOE Owned","POOL","5,135","SWIMMING POOL","Y","Inside","N",
"Manhattan","2","2","02M459","Manhattan International High School","High school","M480","JULIA RICHMAN ED. COMPLEX - M","DOE Owned","268","875","WEIGHT ROOM","Y","Inside","N",
"Manhattan","2","2","02M459","Manhattan International High School","High school","M480","JULIA RICHMAN ED. COMPLEX - M","DOE Owned","318","903","DANCE ROOM","Y","Inside","N",
"Manhattan","2","2","02M459","Manhattan International High School","High school","M480","JULIA RICHMAN ED. COMPLEX - M","DOE Owned","505","836","DANCE ROOM","Y","Inside","N",
"Manhattan","2","2","02M459","Manhattan International High School","High school","M480","JULIA RICHMAN ED. COMPLEX - M","DOE Owned","641","1,104","DANCE ROOM","Y","Inside","N",
"Manhattan","2","2","02M459","Manhattan International High School","High school","M480","JULIA RICHMAN ED. COMPLEX - M","DOE Owned","643","420","DANCE ROOM","Y","Inside","N",
"Manhattan","2","2","02M459","Manhattan International High School","High school","M480","JULIA RICHMAN ED. COMPLEX - M","DOE Owned","2FL GYM","7,740","GYMNASIUM","Y","Inside","N",
"Manhattan","2","2","02M459","Manhattan International High School","High school","M480","JULIA RICHMAN ED. COMPLEX - M","DOE Owned","3FL GYM","7,740","GYMNASIUM","Y","Inside","N",
"Manhattan","2","2","02M459","Manhattan International High School","High school","M480","JULIA RICHMAN ED. COMPLEX - M","DOE Owned","BALCGYM","900","GYMNASIUM","Y","Inside","N",
"Manhattan","2","2","02M459","Manhattan International High School","High school","M480","JULIA RICHMAN ED. COMPLEX - M","DOE Owned","POOL","5,135","SWIMMING POOL","Y","Inside","N",
"Manhattan","2","2","02M475","Stuyvesant High School","High school","M477","STUYVESANT HS (NEW) - MANHATTAN","DOE Owned","180","6,764","SWIMMING POOL","Y","Inside","N",
"Manhattan","2","2","02M475","Stuyvesant High School","High school","M477","STUYVESANT HS (NEW) - MANHATTAN","DOE Owned","260","1,620","MULTI-PURPOSE NON CLASSROOM","Y","Inside","Y",
"Manhattan","2","2","02M475","Stuyvesant High School","High school","M477","STUYVESANT HS (NEW) - MANHATTAN","DOE Owned","1007","836","MULTI-PURPOSE CLASSROOM","Y","Inside","Y",
"Manhattan","2","2","02M475","Stuyvesant High School","High school","M477","STUYVESANT HS (NEW) - MANHATTAN","DOE Owned","G380","6,480","GYMNASIUM","Y","Inside","N",
"Manhattan","2","2","02M475","Stuyvesant High School","High school","M477","STUYVESANT HS (NEW) - MANHATTAN","DOE Owned","G382","2,704","DANCE ROOM","Y","Inside","N",
"Manhattan","2","2","02M475","Stuyvesant High School","High school","M477","STUYVESANT HS (NEW) - MANHATTAN","DOE Owned","G580","900","WEIGHT ROOM","Y","Inside","N",
"Manhattan","2","2","02M475","Stuyvesant High School","High school","M477","STUYVESANT HS (NEW) - MANHATTAN","DOE Owned","G680","5,760","GYMNASIUM","Y","Inside","N",
"Manhattan","2","2","02M475","Stuyvesant High School","High school","M477","STUYVESANT HS (NEW) - MANHATTAN","DOE Owned","G682","1,872","DANCE ROOM","Y","Inside","N",
"Manhattan","2","2","02M489","High School of Economics and Finance","High school","M833","HS FOR ECONOMICS & FINANCE - M","Tax Levy Lease","104","483","WEIGHT ROOM","N","Inside","N",
"Manhattan","2","2","02M489","High School of Economics and Finance","High school","M833","HS FOR ECONOMICS & FINANCE - M","Tax Levy Lease","GYM","2,475","GYMNASIUM","N","Inside","N",
"Manhattan","2","2","02M500","Unity Center for Urban Technologies","High school","M620","NORMAN THOMAS HS (ECF) - MANHATTAN","DOE Owned","324","648","MULTI-PURPOSE CLASSROOM","Y","Inside","Y",
"Manhattan","2","2","02M500","Unity Center for Urban Technologies","High school","M620","NORMAN THOMAS HS (ECF) - MANHATTAN","DOE Owned","334","676","MULTI-PURPOSE CLASSROOM","Y","Inside","Y",
"Manhattan","2","2","02M500","Unity Center for Urban Technologies","High school","M620","NORMAN THOMAS HS (ECF) - MANHATTAN","DOE Owned","336","960","MULTI-PURPOSE CLASSROOM","Y","Inside","Y",
"Manhattan","2","2","02M500","Unity Center for Urban Technologies","High school","M620","NORMAN THOMAS HS (ECF) - MANHATTAN","DOE Owned","340","814","DANCE ROOM","Y","Inside","N",
"Manhattan","2","2","02M500","Unity Center for Urban Technologies","High school","M620","NORMAN THOMAS HS (ECF) - MANHATTAN","DOE Owned","430","1,566","MULTI-PURPOSE CLASSROOM","Y","Inside","Y",
"Manhattan","2","2","02M500","Unity Center for Urban Technologies","High school","M620","NORMAN THOMAS HS (ECF) - MANHATTAN","DOE Owned","436","750","MULTI-PURPOSE CLASSROOM","Y","Inside","Y",
"Manhattan","2","2","02M500","Unity Center for Urban Technologies","High school","M620","NORMAN THOMAS HS (ECF) - MANHATTAN","DOE Owned","438","650","MULTI-PURPOSE CLASSROOM","Y","Inside","Y",
"Manhattan","2","2","02M500","Unity Center for Urban Technologies","High school","M620","NORMAN THOMAS HS (ECF) - MANHATTAN","DOE Owned","440","675","MULTI-PURPOSE CLASSROOM","Y","Inside","Y",
"Manhattan","2","2","02M500","Unity Center for Urban Technologies","High school","M620","NORMAN THOMAS HS (ECF) - MANHATTAN","DOE Owned","450","704","MULTI-PURPOSE CLASSROOM","Y","Inside","Y",
"Manhattan","2","2","02M500","Unity Center for Urban Technologies","High school","M620","NORMAN THOMAS HS (ECF) - MANHATTAN","DOE Owned","912","2,774","GYMNASIUM","Y","Inside","N",
"Manhattan","2","2","02M500","Unity Center for Urban Technologies","High school","M620","NORMAN THOMAS HS (ECF) - MANHATTAN","DOE Owned","914","2,380","GYMNASIUM","Y","Inside","N",
"Manhattan","2","2","02M500","Unity Center for Urban Technologies","High school","M620","NORMAN THOMAS HS (ECF) - MANHATTAN","DOE Owned","1014/18","5,402","GYMNASIUM","Y","Inside","N",
"Manhattan","2","2","02M500","Unity Center for Urban Technologies","High school","M620","NORMAN THOMAS HS (ECF) - MANHATTAN","DOE Owned","324C","648","MULTI-PURPOSE CLASSROOM","Y","Inside","Y",
"Manhattan","2","2","02M500","Unity Center for Urban Technologies","High school","M620","NORMAN THOMAS HS (ECF) - MANHATTAN","DOE Owned","908-910","6,956","GYMNASIUM","Y","Inside","N",
"Manhattan","2","2","02M507","Urban Assembly Gateway School for Technology","High school","M625","HS OF GRAPHIC COMMUNICATION ARTS-M","DOE Owned","201","448","MULTI-PURPOSE NON CLASSROOM","Y","Inside","Y",
"Manhattan","2","2","02M507","Urban Assembly Gateway School for Technology","High school","M625","HS OF GRAPHIC COMMUNICATION ARTS-M","DOE Owned","202","1,479","MULTI-PURPOSE CLASSROOM","Y","Inside","Y",
"Manhattan","2","2","02M507","Urban Assembly Gateway School for Technology","High school","M625","HS OF GRAPHIC COMMUNICATION ARTS-M","DOE Owned","243","612","MULTI-PURPOSE CLASSROOM","Y","Inside","Y",
"Manhattan","2","2","02M507","Urban Assembly Gateway School for Technology","High school","M625","HS OF GRAPHIC COMMUNICATION ARTS-M","DOE Owned","310","874","MULTI-PURPOSE ROOM","Y","Inside","Y",
"Manhattan","2","2","02M507","Urban Assembly Gateway School for Technology","High school","M625","HS OF GRAPHIC COMMUNICATION ARTS-M","DOE Owned","341","1,089","MULTI-PURPOSE ROOM","Y","Inside","Y",
"Manhattan","2","2","02M507","Urban Assembly Gateway School for Technology","High school","M625","HS OF GRAPHIC COMMUNICATION ARTS-M","DOE Owned","343","360","MULTI-PURPOSE ROOM","Y","Inside","Y",
"Manhattan","2","2","02M507","Urban Assembly Gateway School for Technology","High school","M625","HS OF GRAPHIC COMMUNICATION ARTS-M","DOE Owned","346","1,085","MULTI-PURPOSE ROOM","Y","Inside","Y",
"Manhattan","2","2","02M507","Urban Assembly Gateway School for Technology","High school","M625","HS OF GRAPHIC COMMUNICATION ARTS-M","DOE Owned","644","640","WEIGHT ROOM","Y","Inside","N",
"Manhattan","2","2","02M507","Urban Assembly Gateway School for Technology","High school","M625","HS OF GRAPHIC COMMUNICATION ARTS-M","DOE Owned","236A","608","MULTI-PURPOSE CLASSROOM","Y","Inside","Y",
"Manhattan","2","2","02M507","Urban Assembly Gateway School for Technology","High school","M625","HS OF GRAPHIC COMMUNICATION ARTS-M","DOE Owned","346B","1,050","MULTI-PURPOSE ROOM","Y","Inside","Y",
"Manhattan","2","2","02M507","Urban Assembly Gateway School for Technology","High school","M625","HS OF GRAPHIC COMMUNICATION ARTS-M","DOE Owned","B18","6,016","GYMNASIUM","Y","Inside","N",
"Manhattan","2","2","02M519","Talent Unlimited High School","High school","M480","JULIA RICHMAN ED. COMPLEX - M","DOE Owned","268","875","WEIGHT ROOM","Y","Inside","N",
"Manhattan","2","2","02M519","Talent Unlimited High School","High school","M480","JULIA RICHMAN ED. COMPLEX - M","DOE Owned","318","903","DANCE ROOM","Y","Inside","N",
"Manhattan","2","2","02M519","Talent Unlimited High School","High school","M480","JULIA RICHMAN ED. COMPLEX - M","DOE Owned","505","836","DANCE ROOM","Y","Inside","N",
"Manhattan","2","2","02M519","Talent Unlimited High School","High school","M480","JULIA RICHMAN ED. COMPLEX - M","DOE Owned","641","1,104","DANCE ROOM","Y","Inside","N",
"Manhattan","2","2","02M519","Talent Unlimited High School","High school","M480","JULIA RICHMAN ED. COMPLEX - M","DOE Owned","643","420","DANCE ROOM","Y","Inside","N",
"Manhattan","2","2","02M519","Talent Unlimited High School","High school","M480","JULIA RICHMAN ED. COMPLEX - M","DOE Owned","2FL GYM","7,740","GYMNASIUM","Y","Inside","N",
"Manhattan","2","2","02M519","Talent Unlimited High School","High school","M480","JULIA RICHMAN ED. COMPLEX - M","DOE Owned","3FL GYM","7,740","GYMNASIUM","Y","Inside","N",
