"vendorid","tpep_pickup_datetime","tpep_dropoff_datetime","passenger_count","trip_distance","pickup_longitude","pickup_latitude","ratecodeid","store_and_fwd_flag","dropoff_longitude","dropoff_latitude","payment_type","fare_amount","extra","mta_tax","tip_amount","tolls_amount","total_amount","pickup_location","dropoff_location"
"VTS","2009-06-28T13:11:00.000","2009-06-28T13:32:00.000","2","2.3900000000000001","-73.993898000000002","40.751641999999997",,,"-73.966037","40.762281999999999","CASH","12.1","0",,"0","0","12.1","POINT (-73.993898 40.751642)","POINT (-73.966037 40.762282)"
"VTS","2009-10-24T09:53:00.000","2009-10-24T10:11:00.000","5","8.2699999999999996","-73.870824999999996","40.773653000000003",,,"-73.951764999999995","40.779581999999998","CASH","20.5","0",,"0","4.5700000000000003","25.07","POINT (-73.870825 40.773653)","POINT (-73.951765 40.779582)"
"VTS","2009-09-19T16:50:00.000","2009-09-19T17:03:00.000","5","2.7799999999999998","-73.962406999999999","40.778382999999998",,,"-73.990691999999996","40.750013000000003","CASH","10.1","0",,"0","0","10.1","POINT (-73.962407 40.778383)","POINT (-73.990692 40.750013)"
"CMT","2009-02-25T00:10:20.000","2009-02-25T00:20:09.000","1","1.1000000000000001","-74.002258999999995","40.734479",,"0","-73.988258000000002","40.724069999999998","Credit","7.4000000000000004","0",,"1.6000000000000001","0","9","POINT (-74.002259 40.734479)","POINT (-73.988258 40.72407)"
"VTS","2009-05-02T15:06:00.000","2009-05-02T15:18:00.000","1","1.71","-73.968153000000001","40.762852000000002",,,"-73.976313000000005","40.775754999999997","CASH","8.5","0",,"0","0","8.5","POINT (-73.968153 40.762852)","POINT (-73.976313 40.775755)"
"VTS","2009-06-16T15:37:00.000","2009-06-16T15:59:00.000","5","3.0299999999999998","-73.991675000000001","40.750267999999998",,,"-73.982371999999998","40.721690000000002","CASH","12.9","0",,"0","0","12.9","POINT (-73.991675 40.750268)","POINT (-73.982372 40.72169)"
"VTS","2009-04-25T10:19:00.000","2009-04-25T10:26:00.000","1","0.96999999999999997","-73.989733000000001","40.757063000000002",,,"-73.973702000000003","40.750630000000001","CASH","5.7000000000000002","0",,"0","0","5.7000000000000002","POINT (-73.989733 40.757063)","POINT (-73.973702 40.75063)"
"CMT","2009-12-15T16:00:13.000","2009-12-15T16:10:45.000","1","1.1000000000000001","-73.981217999999998","40.765255000000003",,"0","-73.991011999999998","40.750537000000001","Cash","6.9000000000000004","0","0.5","0","0","7.4000000000000004","POINT (-73.981218 40.765255)","POINT (-73.991012 40.750537)"
"VTS","2009-09-30T15:26:00.000","2009-09-30T15:50:00.000","1","4.3700000000000001","-73.987627000000003","40.765296999999997",,,"-74.008084999999994","40.711390000000002","CASH","15.300000000000001","0",,"0","0","15.300000000000001","POINT (-73.987627 40.765297)","POINT (-74.008085 40.71139)"
"VTS","2009-03-20T16:38:00.000","2009-03-20T16:40:00.000","1","0.85999999999999999","-73.963463000000004","40.798426999999997",,,"-73.968542999999997","40.788221999999998","CASH","4.0999999999999996","1",,"0","0","5.0999999999999996","POINT (-73.963463 40.798427)","POINT (-73.968543 40.788222)"
"DDS","2009-08-09T14:13:18.000","2009-08-09T14:13:18.000","1","0","-73.137393000000003","41.366137999999999",,,"-73.954533999999995","40.805807000000001","CASH","2.8999999999999999","0",,"0","0","2.8999999999999999","POINT (-73.137393 41.366138)","POINT (-73.954534 40.805807)"
"VTS","2009-04-16T18:21:00.000","2009-04-16T18:28:00.000","1","1.72","-73.956580000000002","40.783346999999999",,,"-73.969696999999996","40.800150000000002","CASH","6.9000000000000004","1",,"0","0","7.9000000000000004","POINT (-73.95658 40.783347)","POINT (-73.969697 40.80015)"
"CMT","2009-06-14T21:46:45.000","2009-06-14T21:50:42.000","1","0.90000000000000002","-73.993488999999997","40.752270000000003",,"0","-74.000086999999994","40.761279000000002","Credit","4.5","0",,"0.75","0","5.25","POINT (-73.993489 40.75227)","POINT (-74.000087 40.761279)"
"CMT","2009-04-21T18:54:41.000","2009-04-21T19:06:22.000","1","2.3999999999999999","-73.991052999999994","40.750526000000001",,"0","-74.007306999999997","40.718727999999999","Credit","8.9000000000000004","0",,"1.1000000000000001","0","10","POINT (-73.991053 40.750526)","POINT (-74.007307 40.718728)"
"CMT","2009-05-31T13:32:08.000","2009-05-31T14:02:15.000","2","18","-74.000834999999995","40.758006000000002",,"0","-73.862196999999995","40.768726000000001","Cash","39.700000000000003","0",,"0","0","39.700000000000003","POINT (-74.000835 40.758006)","POINT (-73.862197 40.768726)"
"VTS","2009-02-21T10:58:00.000","2009-02-21T11:34:00.000","1","9.9900000000000002","-73.870765000000006","40.773642000000002",,,"-73.994928000000002","40.713673","CASH","28.5","0",,"0","0","28.5","POINT (-73.870765 40.773642)","POINT (-73.994928 40.713673)"
"VTS","2009-03-28T18:59:00.000","2009-03-28T19:12:00.000","3","2","-73.968805000000003","40.798558",,,"-73.949427999999997","40.782162999999997","CASH","9.3000000000000007","0",,"0","0","9.3000000000000007","POINT (-73.968805 40.798558)","POINT (-73.949428 40.782163)"
"VTS","2009-12-16T11:53:00.000","2009-12-16T12:06:00.000","5","1.96","-73.993684999999999","40.74774",,,"-73.978697999999994","40.729714999999999","CASH","8.9000000000000004","0","0.5","0","0","9.4000000000000004","POINT (-73.993685 40.74774)","POINT (-73.978698 40.729715)"
"CMT","2009-01-03T09:42:43.000","2009-01-03T09:46:39.000","1","1.1000000000000001","-73.948654000000005","40.782325999999998",,,"-73.952702000000002","40.789355999999998","Credit","4.9000000000000004","0",,"0.5","0","5.4000000000000004","POINT (-73.948654 40.782326)","POINT (-73.952702 40.789356)"
"VTS","2009-04-24T23:51:00.000","2009-04-25T00:10:00.000","1","3.6099999999999999","-74.003242999999998","40.734298000000003",,,"-73.980440000000002","40.763682000000003","CASH","12.9","0.5",,"0","0","13.4","POINT (-74.003243 40.734298)","POINT (-73.98044 40.763682)"
"VTS","2009-12-30T13:34:00.000","2009-12-30T13:47:00.000","1","1.6399999999999999","-73.976280000000003","40.757281999999996",,,"-73.960778000000005","40.778131999999999","CASH","8.5","0","0.5","0","0","9","POINT (-73.97628 40.757282)","POINT (-73.960778 40.778132)"
"CMT","2009-04-06T12:27:58.000","2009-04-06T12:35:47.000","1","0.90000000000000002","-73.969358","40.792870000000001",,"0","-73.977697000000006","40.785411000000003","Cash","6.0999999999999996","0",,"0","0","6.0999999999999996","POINT (-73.969358 40.79287)","POINT (-73.977697 40.785411)"
"CMT","2009-08-17T13:33:26.000","2009-08-17T13:48:16.000","3","2.3999999999999999","-73.949562999999998","40.785345999999997",,"0","-73.981037000000001","40.780712000000001","Cash","10.5","0",,"0","0","10.5","POINT (-73.949563 40.785346)","POINT (-73.981037 40.780712)"
"VTS","2009-04-04T08:21:00.000","2009-04-04T08:29:00.000","5","1.9199999999999999","-73.985437000000005","40.768715",,,"-73.958972000000003","40.769019999999998","CASH","7.2999999999999998","0",,"0","0","7.2999999999999998","POINT (-73.985437 40.768715)","POINT (-73.958972 40.76902)"
"VTS","2009-02-26T18:33:00.000","2009-02-26T18:46:00.000","5","0.67000000000000004","-73.991027000000003","40.750729999999997",,,"-73.988752000000005","40.775910000000003","CASH","7.7000000000000002","1",,"0","0","8.6999999999999993","POINT (-73.991027 40.75073)","POINT (-73.988752 40.77591)"
"CMT","2009-04-03T19:39:53.000","2009-04-03T20:04:35.000","1","3.2999999999999998","-73.973822999999996","40.763207000000001",,"0","-73.999673000000001","40.724201000000001","Credit","15.1","0",,"2.2599999999999998","0","17.359999999999999","POINT (-73.973823 40.763207)","POINT (-73.999673 40.724201)"
"CMT","2009-08-23T09:32:24.000","2009-08-23T09:54:44.000","1","10.699999999999999","-73.977082999999993","40.748989000000002",,"0","-73.870465999999993","40.773890000000002","Credit","26.100000000000001","0",,"15.5","0","41.600000000000001","POINT (-73.977083 40.748989)","POINT (-73.870466 40.77389)"
"DDS","2009-09-22T19:52:53.000","2009-09-22T20:01:08.000","1","1.1000000000000001","-73.990161999999998","40.729140000000001",,,"-73.990066999999996","40.71696","CREDIT","6.0999999999999996","1",,"1","0","8.0999999999999996","POINT (-73.990162 40.72914)","POINT (-73.990067 40.71696)"
"CMT","2009-06-10T07:19:27.000","2009-06-10T07:25:14.000","1","0.59999999999999998","-74.011499999999998","40.714948",,"0","-74.010333000000003","40.721485000000001","Cash","5.2999999999999998","0",,"0","0","5.2999999999999998","POINT (-74.0115 40.714948)","POINT (-74.010333 40.721485)"
"VTS","2009-06-03T21:12:00.000","2009-06-03T21:23:00.000","6","2.0299999999999998","-73.971023000000002","40.758049999999997",,,"-73.998613000000006","40.752949999999998","CASH","8.0999999999999996","0.5",,"0","0","8.5999999999999996","POINT (-73.971023 40.75805)","POINT (-73.998613 40.75295)"
"CMT","2009-12-22T20:25:47.000","2009-12-22T20:27:49.000","1","0.5","-73.964950999999999","40.763784000000001",,"0","-73.960189","40.770313000000002","Cash","3.7000000000000002","0.5","0.5","0","0","4.7000000000000002","POINT (-73.964951 40.763784)","POINT (-73.960189 40.770313)"
"VTS","2009-10-07T20:35:00.000","2009-10-07T20:43:00.000","1","1.3500000000000001","-73.993776999999994","40.728160000000003",,,"-73.976527000000004","40.724730000000001","Credit","6.5","0.5",,"1.2","0","8.1999999999999993","POINT (-73.993777 40.72816)","POINT (-73.976527 40.72473)"
"VTS","2009-07-19T17:30:00.000","2009-07-19T17:33:00.000","1","0.81999999999999995","-73.982138000000006","40.774827000000002",,,"-73.975427999999994","40.782783000000002","CASH","4.5","0",,"0","0","4.5","POINT (-73.982138 40.774827)","POINT (-73.975428 40.782783)"
"VTS","2009-01-03T12:12:00.000","2009-01-03T12:20:00.000","3","1.74","-73.980737000000005","40.730711999999997",,,"-73.973793000000001","40.751044999999998","CASH","6.9000000000000004","0",,"0","0","6.9000000000000004","POINT (-73.980737 40.730712)","POINT (-73.973793 40.751045)"
"CMT","2009-11-05T07:33:40.000","2009-11-05T07:44:14.000","1","1.5","-73.985641000000001","40.744844000000001",,"0","-73.981736999999995","40.762220999999997","Cash","7.2999999999999998","0","0.5","0","0","7.7999999999999998","POINT (-73.985641 40.744844)","POINT (-73.981737 40.762221)"
"CMT","2009-09-17T07:04:55.000","2009-09-17T07:18:08.000","3","0.90000000000000002","-73.926456999999999","40.745522999999999",,"0","-73.926456999999999","40.745522999999999","Cash","7.7000000000000002","0",,"0","0","7.7000000000000002","POINT (-73.926457 40.745523)","POINT (-73.926457 40.745523)"
"VTS","2009-04-19T17:05:00.000","2009-04-19T17:06:00.000","1","0.78000000000000003","-73.969457000000006","40.753146999999998",,,"-73.978099999999998","40.744982999999998","CASH","4.0999999999999996","0",,"0","0","4.0999999999999996","POINT (-73.969457 40.753147)","POINT (-73.9781 40.744983)"
"CMT","2009-12-14T22:00:22.000","2009-12-14T22:19:07.000","1","4.2000000000000002","-73.982050999999998","40.768087999999999",,"0","-74.002257999999998","40.722824000000003","Cash","13.300000000000001","0.5","0.5","0","0","14.300000000000001","POINT (-73.982051 40.768088)","POINT (-74.002258 40.722824)"
"VTS","2009-02-23T11:45:00.000","2009-02-23T12:00:00.000","1","2.6400000000000001","-73.974913000000001","40.753107",,,"-73.948103000000003","40.771762000000003","Credit","10.1","0",,"2","0","12.1","POINT (-73.974913 40.753107)","POINT (-73.948103 40.771762)"
"CMT","2009-01-18T16:41:18.000","2009-01-18T16:53:09.000","1","2","-73.979772999999994","40.755107000000002",,,"-73.973726999999997","40.736938000000002","Cash","8.5","0",,"0","0","8.5","POINT (-73.979773 40.755107)","POINT (-73.973727 40.736938)"
"VTS","2009-06-09T13:07:00.000","2009-06-09T13:20:00.000","2","1.53","-73.972697999999994","40.780827000000002",,,"-73.973273000000006","40.764381999999998","CASH","8.5","0",,"0","0","8.5","POINT (-73.972698 40.780827)","POINT (-73.973273 40.764382)"
"VTS","2009-01-27T15:04:00.000","2009-01-27T15:14:00.000","5","2.1699999999999999","-74.002927","40.760482000000003",,,"-73.974995000000007","40.763238000000001","CASH","8.5","0",,"0","0","8.5","POINT (-74.002927 40.760482)","POINT (-73.974995 40.763238)"
"CMT","2009-08-23T15:37:23.000","2009-08-23T15:44:23.000","1","1.1000000000000001","-73.981080000000006","40.774476",,"0","-73.978789000000006","40.763117000000001","Credit","5.7000000000000002","0",,"0.84999999999999998","0","6.5499999999999998","POINT (-73.98108 40.774476)","POINT (-73.978789 40.763117)"
"CMT","2009-11-06T05:58:06.000","2009-11-06T06:00:43.000","1","1.2","-73.980059999999995","40.743065000000001",,"0","-73.972329999999999","40.757396999999997","Credit","4.5","0.5","0.5","0.5","0","6","POINT (-73.98006 40.743065)","POINT (-73.97233 40.757397)"
"DDS","2009-04-21T20:30:26.000","2009-04-21T20:42:29.000","1","2.2999999999999998","-73.998642000000004","40.739131999999998",,,"-73.972727000000006","40.757285000000003","CASH","8.5","0.5",,"0","0","9","POINT (-73.998642 40.739132)","POINT (-73.972727 40.757285)"
"VTS","2009-04-08T19:12:00.000","2009-04-08T19:27:00.000","5","2.0699999999999998","-73.989537999999996","40.739063000000002",,,"-74.007957000000005","40.71705","CASH","9.6999999999999993","1",,"0","0","10.699999999999999","POINT (-73.989538 40.739063)","POINT (-74.007957 40.71705)"
"CMT","2009-06-23T09:25:49.000","2009-06-23T09:29:17.000","1","0.20000000000000001","-73.960248000000007","40.761972",,"0","-73.960825","40.764817000000001","Cash","3.7000000000000002","0",,"0","0","3.7000000000000002","POINT (-73.960248 40.761972)","POINT (-73.960825 40.764817)"
"CMT","2009-12-19T15:54:00.000","2009-12-19T16:39:38.000","1","0.69999999999999996","-73.97578","40.744999999999997",,"0","-73.997399999999999","40.726134000000002","Cash","4.9000000000000004","0","0.5","0","0","5.4000000000000004","POINT (-73.97578 40.745)","POINT (-73.9974 40.726134)"
"CMT","2009-07-13T07:24:24.000","2009-07-13T07:32:19.000","1","2.3999999999999999","-73.954735999999997","40.789158999999998",,"0","-73.979046999999994","40.765202000000002","Cash","7.7000000000000002","0",,"0","0","7.7000000000000002","POINT (-73.954736 40.789159)","POINT (-73.979047 40.765202)"
"VTS","2009-11-07T12:00:00.000","2009-11-07T12:04:00.000","1","0.68000000000000005","-73.958856999999995","40.776522999999997",,,"-73.95635","40.784365000000001","CASH","4.5","0","0.5","0","0","5","POINT (-73.958857 40.776523)","POINT (-73.95635 40.784365)"
"DDS","2009-07-21T07:21:25.000","2009-07-21T07:31:55.000","1","1.7","-73.986845000000002","40.733803999999999",,,"-73.976682999999994","40.755831999999998","CASH","6.9000000000000004","0",,"0","0","6.9000000000000004","POINT (-73.986845 40.733804)","POINT (-73.976683 40.755832)"
"VTS","2009-12-07T12:28:00.000","2009-12-07T12:35:00.000","2","1.0800000000000001","-73.966548000000003","40.757441999999998",,,"-73.963352","40.765197999999998","CASH","5.7000000000000002","0","0.5","0","0","6.2000000000000002","POINT (-73.966548 40.757442)","POINT (-73.963352 40.765198)"
"VTS","2009-09-27T21:41:00.000","2009-09-27T21:47:00.000","2","1.3700000000000001","-73.973349999999996","40.756191999999999",,,"-73.979647","40.764544999999998","CASH","5.7000000000000002","0.5",,"0","0","6.2000000000000002","POINT (-73.97335 40.756192)","POINT (-73.979647 40.764545)"
"CMT","2009-08-29T01:39:00.000","2009-08-29T01:45:34.000","1","2.1000000000000001","-73.982418999999993","40.771383",,"0","-73.967680000000001","40.792771999999999","Credit","6.9000000000000004","0",,"1","0","7.9000000000000004","POINT (-73.982419 40.771383)","POINT (-73.96768 40.792772)"
"CMT","2009-08-21T15:29:47.000","2009-08-21T15:49:24.000","2","2.5","-73.998919000000001","40.744627999999999",,"0","-73.970792000000003","40.764220000000002","Credit","12.1","0",,"6","0","18.100000000000001","POINT (-73.998919 40.744628)","POINT (-73.970792 40.76422)"
"CMT","2009-07-20T12:09:31.000","2009-07-20T12:17:10.000","1","1","-73.974197000000004","40.747385999999999",,"0","-73.990396000000004","40.751007999999999","Credit","5.7000000000000002","0",,"1.1399999999999999","0","6.8399999999999999","POINT (-73.974197 40.747386)","POINT (-73.990396 40.751008)"
"CMT","2009-04-10T23:37:36.000","2009-04-11T00:09:19.000","1","12","-73.945004999999995","40.688909000000002",,"0","-73.964623000000003","40.801825999999998","Cash","30.199999999999999","0",,"0","0","30.199999999999999","POINT (-73.945005 40.688909)","POINT (-73.964623 40.801826)"
"CMT","2009-01-18T02:01:36.000","2009-01-18T02:11:13.000","2","2.7999999999999998","-73.981223999999997","40.741757999999997",,,"-73.996331999999995","40.767119999999998","Credit","9.4000000000000004","0",,"1.4099999999999999","0","10.81","POINT (-73.981224 40.741758)","POINT (-73.996332 40.76712)"
"CMT","2009-11-23T03:25:43.000","2009-11-23T03:32:20.000","1","2.5","-73.844389000000007","40.721398999999998",,"0","-73.876869999999997","40.703432999999997","Cash","7.7000000000000002","0.5","0.5","0","0","8.6999999999999993","POINT (-73.844389 40.721399)","POINT (-73.87687 40.703433)"
"VTS","2009-11-03T20:40:00.000","2009-11-03T21:00:00.000","1","8.4299999999999997","-73.986068000000003","40.746115000000003",,,"-73.856177000000002","40.724443000000001","Credit","20.899999999999999","0.5","0.5","5.3499999999999996","5.5","32.75","POINT (-73.986068 40.746115)","POINT (-73.856177 40.724443)"
"VTS","2009-11-19T18:15:00.000","2009-11-19T18:24:00.000","3","1.72","-73.981201999999996","40.759135000000001",,,"-73.963584999999995","40.774417999999997","Credit","6.9000000000000004","1","0.5","2","0","10.4","POINT (-73.981202 40.759135)","POINT (-73.963585 40.774418)"
"CMT","2009-08-27T12:46:55.000","2009-08-27T12:58:24.000","1","1.3999999999999999","-73.973736000000002","40.751536999999999",,"0","-73.980369999999994","40.765676999999997","Cash","7.7000000000000002","0",,"0","0","7.7000000000000002","POINT (-73.973736 40.751537)","POINT (-73.98037 40.765677)"
"CMT","2009-12-08T22:19:34.000","2009-12-08T22:34:29.000","1","4.9000000000000004","-73.998797999999994","40.739829999999998",,"0","-73.986733000000001","40.68526","Credit","13.300000000000001","0.5","0.5","3.5699999999999998","0","17.870000000000001","POINT (-73.998798 40.73983)","POINT (-73.986733 40.68526)"
"VTS","2009-01-09T12:47:00.000","2009-01-09T12:51:00.000","4","0.56999999999999995","-73.974028000000004","40.791679999999999",,,"-73.977388000000005","40.785027999999997","CASH","4.5","0",,"0","0","4.5","POINT (-73.974028 40.79168)","POINT (-73.977388 40.785028)"
"VTS","2009-05-22T12:26:00.000","2009-05-22T12:49:00.000","1","4.8499999999999996","-73.994827999999998","40.7502",,,"-73.958813000000006","40.809953","CASH","15.699999999999999","0",,"0","0","15.699999999999999","POINT (-73.994828 40.7502)","POINT (-73.958813 40.809953)"
"VTS","2009-06-05T13:40:00.000","2009-06-05T14:01:00.000","1","2.46","-73.985704999999996","40.767797000000002",,,"-73.994713000000004","40.739756999999997","Credit","12.1","0",,"2","0","14.1","POINT (-73.985705 40.767797)","POINT (-73.994713 40.739757)"
"CMT","2009-09-27T01:24:23.000","2009-09-27T01:27:10.000","1","0.90000000000000002","-73.956025999999994","40.767783000000001",,"0","-73.967529999999996","40.763572000000003","Credit","4.0999999999999996","0",,"0.92000000000000004","0","5.0199999999999996","POINT (-73.956026 40.767783)","POINT (-73.96753 40.763572)"
"CMT","2009-02-25T18:53:15.000","2009-02-25T18:59:43.000","2","0.69999999999999996","-73.987195","40.75902",,"0","-73.977312999999995","40.753371999999999","Cash","6.2999999999999998","0",,"0","0","6.2999999999999998","POINT (-73.987195 40.75902)","POINT (-73.977313 40.753372)"
"CMT","2009-06-28T22:21:45.000","2009-06-28T22:46:27.000","1","4.2000000000000002","-73.994237999999996","40.750999",,"0","-74.006496999999996","40.707011999999999","Cash","15.300000000000001","0",,"0","0","15.300000000000001","POINT (-73.994238 40.750999)","POINT (-74.006497 40.707012)"
"VTS","2009-06-24T18:19:00.000","2009-06-24T18:25:00.000","2","1.0800000000000001","-73.980429999999998","40.738591999999997",,,"-73.991083000000003","40.733725","CASH","5.2999999999999998","1",,"0","0","6.2999999999999998","POINT (-73.98043 40.738592)","POINT (-73.991083 40.733725)"
"VTS","2009-01-29T17:47:00.000","2009-01-29T17:51:00.000","1","0.56999999999999995","-73.974182999999996","40.742958000000002",,,"-73.975555","40.748719999999999","CASH","3.7000000000000002","1",,"0","0","4.7000000000000002","POINT (-73.974183 40.742958)","POINT (-73.975555 40.74872)"
"VTS","2009-11-19T21:40:00.000","2009-11-19T22:02:00.000","2","9.0600000000000005","-73.874547000000007","40.77411",,,"-73.972336999999996","40.793227999999999","CASH","22.5","0.5","0.5","0","4.5700000000000003","28.07","POINT (-73.874547 40.77411)","POINT (-73.972337 40.793228)"
"VTS","2009-04-26T13:19:00.000","2009-04-26T13:30:00.000","1","1.8799999999999999","-73.993071999999998","40.742894999999997",,,"-73.975942000000003","40.764406999999999","CASH","7.7000000000000002","0",,"0","0","7.7000000000000002","POINT (-73.993072 40.742895)","POINT (-73.975942 40.764407)"
"VTS","2009-09-15T05:13:00.000","2009-09-15T05:30:00.000","1","11.279999999999999","-73.973740000000006","40.755215",,,"-73.865103000000005","40.770592999999998","CASH","25.699999999999999","0.5",,"0","0","26.199999999999999","POINT (-73.97374 40.755215)","POINT (-73.865103 40.770593)"
"CMT","2009-07-18T19:25:41.000","2009-07-18T19:30:07.000","1","0.69999999999999996","-73.992496000000003","40.730069",,"0","-74.001778999999999","40.725976000000003","Cash","4.5","0",,"0","0","4.5","POINT (-73.992496 40.730069)","POINT (-74.001779 40.725976)"
"DDS","2009-01-28T20:03:16.000","2009-01-28T20:05:40.000","1","0.80000000000000004","-73.969221000000005","40.758288999999998",,,"-73.961309","40.768782999999999","CASH","4.0999999999999996","0.5",,"0","0","4.5999999999999996","POINT (-73.969221 40.758289)","POINT (-73.961309 40.768783)"
"VTS","2009-09-08T14:14:00.000","2009-09-08T14:22:00.000","1","1.27","-73.999437999999998","40.733530000000002",,,"-73.982264999999998","40.723975000000003","CASH","6.0999999999999996","0",,"0","0","6.0999999999999996","POINT (-73.999438 40.73353)","POINT (-73.982265 40.723975)"
"CMT","2009-03-24T19:43:33.000","2009-03-24T19:47:09.000","1","0.59999999999999998","-73.968911000000006","40.763744000000003",,"0","-73.979962999999998","40.747332999999998","Cash","5.0999999999999996","0",,"0","0","5.0999999999999996","POINT (-73.968911 40.763744)","POINT (-73.979963 40.747333)"
"VTS","2009-07-17T08:05:00.000","2009-07-17T08:12:00.000","1","1.74","-73.991502999999994","40.750157999999999",,,"-73.991704999999996","40.731527999999997","CASH","6.5","0",,"0","0","6.5","POINT (-73.991503 40.750158)","POINT (-73.991705 40.731528)"
"VTS","2009-12-24T17:28:00.000","2009-12-24T17:43:00.000","1","2.4199999999999999","-73.977497999999997","40.763801999999998",,,"-73.991190000000003","40.739514999999997","CASH","10.1","1","0.5","0","0","11.6","POINT (-73.977498 40.763802)","POINT (-73.99119 40.739515)"
"VTS","2009-07-20T15:11:00.000","2009-07-20T15:27:00.000","2","6.9699999999999998","-73.872221999999994","40.773862999999999",,,"-73.949292","40.714056999999997","Credit","17.699999999999999","0",,"4.4199999999999999","0","22.120000000000001","POINT (-73.872222 40.773863)","POINT (-73.949292 40.714057)"
"CMT","2009-09-27T19:01:21.000","2009-09-27T19:11:20.000","1","1.2","-73.991388999999998","40.750287",,"0","-73.976912999999996","40.746893","Credit","6.9000000000000004","0",,"0","0","6.9000000000000004","POINT (-73.991389 40.750287)","POINT (-73.976913 40.746893)"
"VTS","2009-01-29T18:32:00.000","2009-01-29T18:39:00.000","1","1.48","-73.960328000000004","40.770440000000001",,,"-73.976875000000007","40.760640000000002","CASH","6.5","1",,"0","0","7.5","POINT (-73.960328 40.77044)","POINT (-73.976875 40.76064)"
"VTS","2009-05-06T17:16:00.000","2009-05-06T17:26:00.000","1","1.48","-73.969548000000003","40.764293000000002",,,"-73.953287000000003","40.772587000000001","CASH","6.9000000000000004","1",,"0","0","7.9000000000000004","POINT (-73.969548 40.764293)","POINT (-73.953287 40.772587)"
"CMT","2009-10-27T23:41:47.000","2009-10-27T23:51:10.000","3","2.2000000000000002","-73.958206000000004","40.717171",,"0","-73.959722999999997","40.692039000000001","Credit","8.0999999999999996","0.5","0","1.29","0","9.8900000000000006","POINT (-73.958206 40.717171)","POINT (-73.959723 40.692039)"
"VTS","2009-04-12T18:19:00.000","2009-04-12T18:27:00.000","3","1.4399999999999999","-73.975371999999993","40.763804999999998",,,"-73.976232999999993","40.751820000000002","CASH","6.5","0",,"0","0","6.5","POINT (-73.975372 40.763805)","POINT (-73.976233 40.75182)"
"VTS","2009-03-24T20:04:00.000","2009-03-24T20:17:00.000","5","3.0099999999999998","-73.973770000000002","40.763278",,,"-74.006685000000004","40.736097999999998","CASH","10.1","0.5",,"0","0","10.6","POINT (-73.97377 40.763278)","POINT (-74.006685 40.736098)"
"VTS","2009-01-23T13:14:00.000","2009-01-23T13:18:00.000","1","1.02","-73.98348","40.738785",,,"-73.974397999999994","40.749732000000002","CASH","4.9000000000000004","0",,"0","0","4.9000000000000004","POINT (-73.98348 40.738785)","POINT (-73.974398 40.749732)"
"VTS","2009-03-15T00:46:00.000","2009-03-15T01:02:00.000","1","1.78","-73.987639999999999","40.719847000000001",,,"-74.005589999999998","40.735207000000003","Credit","10.9","0.5",,"3","0","14.4","POINT (-73.98764 40.719847)","POINT (-74.00559 40.735207)"
"VTS","2009-03-21T13:22:00.000","2009-03-21T13:31:00.000","1","1.8400000000000001","-73.961794999999995","40.755780000000001",,,"-73.963198000000006","40.774700000000003","CASH","7.7000000000000002","0",,"0","0","7.7000000000000002","POINT (-73.961795 40.75578)","POINT (-73.963198 40.7747)"
"CMT","2009-08-20T23:36:43.000","2009-08-20T23:52:38.000","1","4.5","-73.986450000000005","40.758571000000003",,"0","-74.017076000000003","40.711202999999998","Cash","13.300000000000001","0",,"0","0","13.300000000000001","POINT (-73.98645 40.758571)","POINT (-74.017076 40.711203)"
"VTS","2009-07-29T20:50:00.000","2009-07-29T21:07:00.000","2","2.8100000000000001","-74.060794999999999","40.730607999999997",,,"-73.987534999999994","40.763598000000002","CASH","11.300000000000001","0.5",,"0","0","11.800000000000001","POINT (-74.060795 40.730608)","POINT (-73.987535 40.763598)"
"CMT","2009-08-10T12:13:07.000","2009-08-10T12:18:54.000","1","0.5","-73.996296000000001","40.748722000000001",,"0","-73.991945000000001","40.755460999999997","Cash","4.9000000000000004","0",,"0","0","4.9000000000000004","POINT (-73.996296 40.748722)","POINT (-73.991945 40.755461)"
"CMT","2009-11-23T18:38:52.000","2009-11-23T18:48:34.000","1","2.3999999999999999","-73.966454999999996","40.794514999999997",,"0","-73.961049000000003","40.769666000000001","Credit","8.5","1","0.5","2","0","12","POINT (-73.966455 40.794515)","POINT (-73.961049 40.769666)"
"CMT","2009-09-04T17:59:00.000","2009-09-04T18:07:14.000","1","1.1000000000000001","-73.981037999999998","40.738728000000002",,"0","-73.989158000000003","40.742984999999997","Credit","6.0999999999999996","0",,"1.4199999999999999","0","7.5199999999999996","POINT (-73.981038 40.738728)","POINT (-73.989158 40.742985)"
"CMT","2009-11-16T13:56:09.000","2009-11-16T14:20:23.000","4","3","-73.948205000000002","40.783278000000003",,"0","-73.978289000000004","40.758164000000001","Cash","13.300000000000001","0","0.5","0","0","13.800000000000001","POINT (-73.948205 40.783278)","POINT (-73.978289 40.758164)"
"VTS","2009-05-27T17:28:00.000","2009-05-27T17:31:00.000","1","1","-74.009767999999994","40.726143",,,"-74.009614999999997","40.714849999999998","CASH","4.5","1",,"0","0","5.5","POINT (-74.009768 40.726143)","POINT (-74.009615 40.71485)"
"VTS","2009-05-14T08:48:00.000","2009-05-14T08:59:00.000","1","1.4299999999999999","-73.980743000000004","40.758360000000003",,,"-73.980990000000006","40.743614999999998","CASH","7.2999999999999998","0",,"0","0","7.2999999999999998","POINT (-73.980743 40.75836)","POINT (-73.98099 40.743615)"
