"hvfhs_license_num","dispatching_base_num","pickup_datetime","dropoff_datetime","pulocationid","dolocationid","sr_flag"
"HV0003","B02882","2020-01-01T00:43:18.000","2020-01-01T01:00:29.000","223","255",
"HV0003","B02867","2020-01-01T00:53:24.000","2020-01-01T01:19:36.000","263","114",
"HV0003","B02617","2020-01-01T00:25:51.000","2020-01-01T00:33:24.000","211","148",
"HV0003","B02617","2020-01-01T00:39:42.000","2020-01-01T00:55:52.000","45","225",
"HV0003","B02877","2020-01-01T00:16:33.000","2020-01-01T00:37:22.000","80","189",
"HV0003","B02877","2020-01-01T00:40:02.000","2020-01-01T00:56:44.000","189","256",
"HV0003","B02682","2020-01-01T00:03:18.000","2020-01-01T00:09:45.000","16","252",
"HV0003","B02682","2020-01-01T00:16:00.000","2020-01-01T00:27:03.000","171","175",
"HV0003","B02682","2020-01-01T00:36:46.000","2020-01-01T00:48:50.000","64","265",
"HV0003","B02884","2020-01-01T00:33:03.000","2020-01-01T00:45:30.000","234","211",
"HV0003","B02884","2020-01-01T00:49:20.000","2020-01-01T01:01:02.000","211","79",
"HV0003","B02836","2020-01-01T00:51:54.000","2020-01-01T01:10:53.000","229","13",
"HV0005","B02510","2020-01-01T00:09:02.000","2020-01-01T00:21:41.000","233","145",
"HV0005","B02510","2020-01-01T00:25:01.000","2020-01-01T00:44:47.000","145","37",
"HV0005","B02510","2020-01-01T00:49:52.000","2020-01-01T00:55:15.000","36","17",
"HV0003","B02872","2020-01-01T00:51:58.000","2020-01-01T00:57:33.000","79","234",
"HV0003","B02883","2020-01-01T00:21:28.000","2020-01-01T00:40:38.000","116","18",
"HV0003","B02883","2020-01-01T00:42:14.000","2020-01-01T00:50:36.000","18","78",
"HV0003","B02883","2020-01-01T00:52:10.000","2020-01-01T01:00:10.000","78","78",
"HV0003","B02871","2020-01-01T00:11:38.000","2020-01-01T00:28:56.000","243","174",
"HV0003","B02871","2020-01-01T00:42:21.000","2020-01-01T00:52:20.000","241","174",
"HV0003","B02871","2020-01-01T00:56:46.000","2020-01-01T01:08:08.000","174","254","1"
"HV0003","B02880","2020-01-01T00:09:56.000","2020-01-01T00:48:10.000","158","80",
"HV0003","B02880","2020-01-01T00:59:28.000","2020-01-01T01:09:37.000","80","36",
"HV0003","B02617","2020-01-01T00:37:19.000","2020-01-01T01:09:27.000","48","229",
"HV0003","B02836","2020-01-01T00:47:31.000","2020-01-01T01:00:53.000","211","97",
"HV0003","B02869","2020-01-01T00:15:55.000","2020-01-01T00:24:51.000","219","218",
"HV0003","B02869","2020-01-01T00:34:53.000","2020-01-01T00:50:47.000","218","205",
"HV0003","B02869","2020-01-01T00:57:30.000","2020-01-01T01:06:32.000","122","191",
"HV0003","B02883","2020-01-01T00:10:56.000","2020-01-01T00:33:02.000","112","61",
"HV0003","B02883","2020-01-01T00:41:06.000","2020-01-01T01:35:00.000","181","265",
"HV0003","B02872","2020-01-01T00:52:56.000","2020-01-01T00:57:26.000","146","229",
"HV0005","B02510","2020-01-01T00:20:22.000","2020-01-01T00:23:56.000","112","112",
"HV0005","B02510","2020-01-01T00:29:01.000","2020-01-01T00:45:47.000","112","263",
"HV0005","B02510","2020-01-01T00:50:54.000","2020-01-01T00:57:02.000","263","236",
"HV0003","B02835","2020-01-01T00:08:54.000","2020-01-01T00:33:28.000","209","7",
"HV0003","B02835","2020-01-01T00:36:46.000","2020-01-01T00:43:38.000","7","179",
"HV0003","B02835","2020-01-01T00:52:27.000","2020-01-01T01:06:54.000","202","7",
"HV0003","B02617","2020-01-01T00:08:21.000","2020-01-01T00:30:49.000","112","87",
"HV0003","B02617","2020-01-01T00:33:17.000","2020-01-01T00:50:35.000","87","145",
"HV0003","B02617","2020-01-01T00:53:27.000","2020-01-01T00:59:57.000","145","146",
"HV0003","B02764","2020-01-01T00:16:13.000","2020-01-01T00:22:16.000","232","232",
"HV0003","B02764","2020-01-01T00:30:07.000","2020-01-01T00:47:39.000","232","249",
"HV0003","B02764","2020-01-01T00:52:34.000","2020-01-01T01:16:03.000","249","255",
"HV0003","B02764","2020-01-01T00:11:08.000","2020-01-01T00:37:54.000","158","17",
"HV0003","B02764","2020-01-01T00:51:47.000","2020-01-01T01:25:55.000","255","142",
"HV0003","B02682","2020-01-01T00:18:06.000","2020-01-01T00:27:25.000","39","72",
"HV0003","B02682","2020-01-01T00:41:18.000","2020-01-01T00:47:53.000","61","177",
"HV0003","B02682","2020-01-01T00:54:36.000","2020-01-01T01:07:42.000","61","256",
"HV0005","B02510","2020-01-01T00:31:52.000","2020-01-01T00:47:09.000","249","68",
"HV0005","B02510","2020-01-01T00:55:07.000","2020-01-01T01:33:17.000","68","202",
"HV0003","B02617","2020-01-01T00:52:21.000","2020-01-01T01:25:51.000","113","21",
"HV0003","B02764","2020-01-01T00:46:03.000","2020-01-01T00:56:00.000","130","135",
"HV0003","B02877","2020-01-01T00:07:31.000","2020-01-01T00:21:47.000","239","120",
"HV0003","B02877","2020-01-01T00:24:50.000","2020-01-01T00:42:21.000","243","24",
"HV0003","B02877","2020-01-01T00:44:51.000","2020-01-01T01:25:10.000","24","254","1"
"HV0003","B02877","2020-01-01T00:53:07.000","2020-01-01T01:04:19.000","116","247","1"
"HV0003","B02869","2020-01-01T00:08:59.000","2020-01-01T00:19:27.000","181","181",
"HV0003","B02869","2020-01-01T00:22:05.000","2020-01-01T00:32:47.000","181","54",
"HV0003","B02869","2020-01-01T00:38:12.000","2020-01-01T00:46:58.000","40","181",
"HV0003","B02869","2020-01-01T00:49:41.000","2020-01-01T01:00:56.000","181","188",
"HV0003","B02869","2020-01-01T00:09:33.000","2020-01-01T00:16:00.000","220","136",
"HV0003","B02869","2020-01-01T00:18:30.000","2020-01-01T00:25:27.000","136","18",
"HV0003","B02869","2020-01-01T00:30:47.000","2020-01-01T00:47:24.000","47","242",
"HV0003","B02869","2020-01-01T00:54:52.000","2020-01-01T01:12:13.000","242","243",
"HV0003","B02867","2020-01-01T00:39:15.000","2020-01-01T01:05:08.000","148","140",
"HV0003","B02875","2020-01-01T00:35:37.000","2020-01-01T00:45:34.000","209","65",
"HV0003","B02875","2020-01-01T00:47:34.000","2020-01-01T00:58:06.000","65","255",
"HV0003","B02875","2020-01-01T00:59:20.000","2020-01-01T01:18:53.000","255","164",
"HV0003","B02872","2020-01-01T00:47:10.000","2020-01-01T01:13:35.000","74","134",
"HV0003","B02889","2020-01-01T00:28:22.000","2020-01-01T00:41:49.000","145","140",
"HV0003","B02889","2020-01-01T00:46:11.000","2020-01-01T01:00:57.000","263","145",
"HV0003","B02872","2020-01-01T00:26:52.000","2020-01-01T00:43:05.000","148","140",
"HV0003","B02872","2020-01-01T00:46:11.000","2020-01-01T00:53:22.000","140","170",
"HV0005","B02510","2020-01-01T00:08:45.000","2020-01-01T00:15:17.000","40","25","1"
"HV0003","B02884","2020-01-01T00:21:11.000","2020-01-01T00:50:10.000","54","151",
"HV0003","B02884","2020-01-01T00:57:58.000","2020-01-01T01:08:08.000","24","42",
"HV0003","B02682","2020-01-01T00:26:03.000","2020-01-01T00:47:39.000","258","53",
