"record_type","borough","block","lot","easement","account_type","id_account","date_account_period_begins","date_account_period_ends","tax_class","building_class","status","transaction_records_counter","id_internal","date_grace_period_end","amount_liability","amount_collections","amount_initial_total","amount_discount_early_pay","amount_balance","date_update","date_due_period","date_penalty_and_interest"
"1","1","00005","1002",,"011",,"2017-09-14","0001-01-01","4","RB","0","002","1000051002360","2016-07-01","00000000000.00","00000000000.00","00000000000.00","00000000000.00","00000000000.00","2017-09-14","2016-07-01","2016-07-07"
"1","1","00005","1002",,"019","92000","2016-07-01","2016-12-31","4","RB","0","004","1000051002360","2016-07-01","00000066311.68","00000066311.68","00000000000.00","00000000000.00","00000000000.00","2016-08-26","2016-07-01","2016-07-07"
"1","1","00005","1002",,"019","92000","2017-01-01","2017-06-30","4","RB","0","006","1000051002360","2017-01-03","00000066311.68","00000066311.68","00000000000.00","00000000000.00","00000000000.00","2017-02-24","2017-01-01","2017-01-04"
"1","1","00005","1002",,"019","92000","2017-07-01","2017-12-31","4","RB","0","004","1000051002360","2017-07-03","00000067520.78","00000067520.78","00000000000.00","00000000000.00","00000000000.00","2017-08-25","2017-07-01","2017-07-06"
"1","1","00005","1002",,"019","92000","2018-01-01","2018-06-30","4","RB","0","006","1000051002360","2018-01-02","00000067520.78","00000067520.78","00000000000.00","00000000000.00","00000000000.00","2018-02-23","2018-01-01","2018-01-11"
"1","1","00005","1002",,"019","92000","2018-07-01","2018-12-31","4","RB","0","004","1000051002360","2018-07-02","00000088352.76","00000088352.76","00000000000.00","00000000000.00","00000000000.00","2018-08-24","2018-07-01","2018-07-03"
"1","1","00005","1002",,"019","92000","2019-01-01","2019-06-30","4","RB","D","004","1000051002360","2019-01-02","00000088352.76","00000000000.00","00000000000.00","00000000000.00","00000088352.76","2018-11-16","2019-01-01","2019-01-01"
"1","1","00005","1002",,"270",,"2016-07-01","2016-12-31","4","RB","0","004","1000051002360","2016-07-01","00002582699.46","00002582699.46","00000000000.00","00000000000.00","00000000000.00","2016-08-26","2016-07-01","2016-07-07"
"1","1","00005","1002",,"270",,"2017-01-01","2017-06-30","4","RB","0","007","1000051002360","2017-01-03","00002542950.72","00002542950.72","00000000000.00","00000000000.00","00000000000.00","2017-02-24","2017-01-01","2017-01-04"
"1","1","00005","1002",,"270",,"2017-07-01","2017-12-31","4","RB","0","004","1000051002360","2017-07-03","00002711760.14","00002711760.14","00000000000.00","00000000000.00","00000000000.00","2017-08-25","2017-07-01","2017-07-06"
"1","1","00005","1002",,"270",,"2018-01-01","2018-06-30","4","RB","0","007","1000051002360","2018-01-02","00002680985.50","00002680985.50","00000000000.00","00000000000.00","00000000000.00","2018-02-23","2018-01-01","2018-01-11"
"1","1","00005","1002",,"270",,"2018-07-01","2018-12-31","4","RB","0","004","1000051002360","2018-07-02","00000066787.28","00000066787.28","00000000000.00","00000000000.00","00000000000.00","2018-08-24","2018-07-01","2018-07-03"
"1","1","00005","1002",,"270",,"2019-01-01","2019-06-30","4","RB","D","004","1000051002360","2019-01-02","00000066787.28","00000000000.00","00000000000.00","00000000000.00","00000066787.28","2018-11-16","2019-01-01","2019-01-01"
"1","1","00005","1003",,"019","92000","2011-07-01","2011-12-31","4","R5","0","004","1000051003360","2011-07-01","00000018325.56","00000018325.56","00000000000.00","00000000000.00","00000000000.00","2011-08-26","2011-07-01","2011-07-05"
"1","1","00005","1003",,"019","92000","2012-01-01","2012-06-30","4","R5","0","008","1000051003360","2012-01-03","00000018325.56","00000018325.56","00000000000.00","00000000000.00","00000000000.00","2012-02-24","2012-01-01","2012-01-05"
"1","1","00005","1003",,"019","92000","2012-07-01","2012-12-31","4","R5","0","004","1000051003360","2012-07-02","00000018511.88","00000018511.88","00000000000.00","00000000000.00","00000000000.00","2012-08-17","2012-07-01","2012-07-03"
"1","1","00005","1003",,"019","92000","2013-01-01","2013-06-30","4","R5","0","006","1000051003360","2013-01-02","00000018511.88","00000018511.88","00000000000.00","00000000000.00","00000000000.00","2013-02-22","2013-01-01","2013-01-04"
"1","1","00005","1003",,"019","92000","2013-07-01","2013-12-31","4","R5","0","004","1000051003360","2013-07-01","00000022544.22","00000022544.22","00000000000.00","00000000000.00","00000000000.00","2013-08-23","2013-07-01","2013-07-02"
"1","1","00005","1003",,"019","92000","2014-01-01","2014-06-30","4","R5","0","006","1000051003360","2014-01-02","00000022544.22","00000022544.22","00000000000.00","00000000000.00","00000000000.00","2014-02-21","2014-01-01","2014-01-06"
"1","1","00005","1003",,"019","92000","2014-07-01","2014-12-31","4","RB","0","004","1000051003360","2014-07-01","00000022410.74","00000022410.74","00000000000.00","00000000000.00","00000000000.00","2014-08-22","2014-07-01","2014-07-02"
"1","1","00005","1003",,"019","92000","2015-01-01","2015-06-30","4","RB","0","006","1000051003360","2015-01-02","00000022410.74","00000022410.74","00000000000.00","00000000000.00","00000000000.00","2015-02-20","2015-01-01","2015-01-05"
"1","1","00005","1003",,"019","92000","2015-07-01","2015-12-31","4","RB","0","004","1000051003360","2015-07-01","00000022801.20","00000022801.20","00000000000.00","00000000000.00","00000000000.00","2015-08-21","2015-07-01","2015-07-02"
"1","1","00005","1003",,"019","92000","2016-01-01","2016-06-30","4","RB","0","006","1000051003360","2016-01-04","00000022801.20","00000022801.20","00000000000.00","00000000000.00","00000000000.00","2016-02-19","2016-01-01","2016-01-05"
"1","1","00005","1003",,"019","92000","2016-07-01","2016-12-31","4","RB","0","004","1000051003360","2016-07-01","00000022958.34","00000022958.34","00000000000.00","00000000000.00","00000000000.00","2016-08-26","2016-07-01","2016-07-01"
"1","1","00005","1003",,"019","92000","2017-01-01","2017-06-30","4","RB","0","006","1000051003360","2017-01-03","00000022958.34","00000022958.34","00000000000.00","00000000000.00","00000000000.00","2017-02-24","2017-01-01","2017-01-09"
"1","1","00005","1003",,"019","92000","2017-07-01","2017-12-31","4","RB","0","004","1000051003360","2017-07-03","00000023376.96","00000023376.96","00000000000.00","00000000000.00","00000000000.00","2017-08-25","2017-07-01","2017-07-06"
"1","1","00005","1003",,"019","92000","2018-01-01","2018-06-30","4","RB","0","006","1000051003360","2018-01-02","00000023376.96","00000023376.96","00000000000.00","00000000000.00","00000000000.00","2018-02-23","2018-01-01","2018-01-25"
"1","1","00005","1003",,"019","92000","2018-07-01","2018-12-31","4","RB","0","004","1000051003360","2018-07-02","00000030589.40","00000030589.40","00000000000.00","00000000000.00","00000000000.00","2018-08-24","2018-07-01","2018-08-09"
"1","1","00005","1003",,"019","92000","2019-01-01","2019-06-30","4","RB","D","004","1000051003360","2019-01-02","00000030589.40","00000000000.00","00000000000.00","00000000000.00","00000030589.40","2018-11-16","2019-01-01","2019-01-01"
"1","1","00005","1003",,"019","92003","2013-04-01","2013-06-30","4","R5","0","004","1000051003360","2013-04-15","00000007920.24","00000007920.24","00000000000.00","00000000000.00","00000000000.00","2013-06-07","2013-04-01","2013-04-03"
"1","1","00005","1003",,"270",,"2011-07-01","2011-12-31","4","R5","0","007","1000051003360","2011-07-01","00000592379.74","00000592379.74","00000000000.00","00000000000.00","00000000000.00","2017-11-17","2011-07-01","2017-11-02"
"1","1","00005","1003",,"270",,"2012-01-01","2012-06-30","4","R5","0","012","1000051003360","2012-01-03","00000573997.14","00000573997.14","00000000000.00","00000000000.00","00000000000.00","2017-11-17","2012-01-01","2017-11-02"
"1","1","00005","1003",,"270",,"2012-07-01","2012-12-31","4","R5","0","007","1000051003360","2012-07-02","00000616816.68","00000616816.68","00000000000.00","00000000000.00","00000000000.00","2017-11-17","2012-07-01","2017-11-02"
"1","1","00005","1003",,"270",,"2013-01-01","2013-06-30","4","R5","0","010","1000051003360","2013-01-02","00000633342.88","00000633342.88","00000000000.00","00000000000.00","00000000000.00","2017-11-17","2013-01-01","2017-11-02"
"1","1","00005","1003",,"270",,"2013-07-01","2013-12-31","4","R5","0","007","1000051003360","2013-07-01","00000632752.74","00000632752.74","00000000000.00","00000000000.00","00000000000.00","2017-11-17","2013-07-01","2017-11-02"
"1","1","00005","1003",,"270",,"2014-01-01","2014-06-30","4","R5","0","010","1000051003360","2014-01-02","00000637058.00","00000637058.00","00000000000.00","00000000000.00","00000000000.00","2017-11-17","2014-01-01","2017-11-02"
"1","1","00005","1003",,"270",,"2014-07-01","2014-12-31","4","RB","0","008","1000051003360","2014-07-01","00000712368.19","00000712368.19","00000000000.00","00000000000.00","00000000000.00","2017-11-17","2014-07-01","2017-11-02"
"1","1","00005","1003",,"270",,"2015-01-01","2015-06-30","4","RB","0","012","1000051003360","2015-01-02","00000667152.29","00000667152.29","00000000000.00","00000000000.00","00000000000.00","2017-11-17","2015-01-01","2017-11-02"
"1","1","00005","1003",,"270",,"2015-07-01","2015-12-31","4","RB","0","008","1000051003360","2015-07-01","00000691114.06","00000691114.06","00000000000.00","00000000000.00","00000000000.00","2017-11-17","2015-07-01","2017-11-02"
"1","1","00005","1003",,"270",,"2016-01-01","2016-06-30","4","RB","0","011","1000051003360","2016-01-04","00000686892.68","00000686892.68","00000000000.00","00000000000.00","00000000000.00","2017-11-17","2016-01-01","2017-11-02"
"1","1","00005","1003",,"270",,"2016-07-01","2016-12-31","4","RB","0","008","1000051003360","2016-07-01","00000760088.64","00000760088.64","00000000000.00","00000000000.00","00000000000.00","2017-11-17","2016-07-01","2017-11-02"
"1","1","00005","1003",,"270",,"2017-01-01","2017-06-30","4","RB","0","011","1000051003360","2017-01-03","00000746631.96","00000746631.96","00000000000.00","00000000000.00","00000000000.00","2017-11-17","2017-01-01","2017-11-02"
"1","1","00005","1003",,"270",,"2017-07-01","2017-12-31","4","RB","0","008","1000051003360","2017-07-03","00000805188.24","00000805188.24","00000000000.00","00000000000.00","00000000000.00","2017-11-17","2017-07-01","2017-11-02"
"1","1","00005","1003",,"270",,"2018-01-01","2018-06-30","4","RB","0","010","1000051003360","2018-01-02","00000826462.97","00000826462.97","00000000000.00","00000000000.00","00000000000.00","2018-02-23","2018-01-01","2018-01-25"
"1","1","00005","1003",,"270",,"2018-07-01","2018-12-31","4","RB","0","005","1000051003360","2018-07-02","00000893832.58","00000893832.58","00000000000.00","00000000000.00","00000000000.00","2018-08-24","2018-07-01","2018-08-09"
"1","1","00005","1003",,"270",,"2019-01-01","2019-06-30","4","RB","D","005","1000051003360","2019-01-02","00000925541.78","00000000000.00","00000000000.00","00000000000.00","00000925541.78","2018-11-16","2019-01-01","2019-01-01"
"1","1","00005","1004",,"019","92000","1997-07-01","1997-12-31","4","R5","0","025","1000051004360","1997-07-22","00000000000.00","00000000000.00","00000000000.00","00000000000.00","00000000000.00","2003-05-22","1997-07-01","2003-05-22"
"1","1","00005","1004",,"019","92000","1998-01-01","1998-06-30","4","R5","0","022","1000051004360","1998-01-02","00000000000.00","00000000000.00","00000000000.00","00000000000.00","00000000000.00","2003-05-22","1998-01-01","2003-05-22"
"1","1","00005","1004",,"019","92000","1998-07-01","1998-12-31","4","R5","0","021","1000051004360","1998-07-08","00000000000.00","00000000000.00","00000000000.00","00000000000.00","00000000000.00","2003-05-22","1998-07-01","2003-05-22"
"1","1","00005","1004",,"019","92000","1999-01-01","1999-06-30","4","R5","0","019","1000051004360","1999-01-04","00000000000.00","00000000000.00","00000000000.00","00000000000.00","00000000000.00","2003-05-22","1999-01-01","2003-05-22"
"1","1","00005","1004",,"019","92000","1999-07-01","1999-12-31","4","R5","0","015","1000051004360","1999-07-29","00000000000.00","00000000000.00","00000000000.00","00000000000.00","00000000000.00","2003-05-22","1999-07-01","2003-05-22"
"1","1","00005","1004",,"019","92000","2000-01-01","2000-06-30","4","R5","0","012","1000051004360","2000-01-03","00000000000.00","00000000000.00","00000000000.00","00000000000.00","00000000000.00","2003-05-22","2000-01-01","2003-05-22"
"1","1","00005","1004",,"019","92000","2000-07-01","2000-12-31","4","R5","0","012","1000051004360","2000-07-10","00000000000.00","00000000000.00","00000000000.00","00000000000.00","00000000000.00","2003-05-22","2000-07-01","2003-05-22"
"1","1","00005","1004",,"019","92000","2001-01-01","2001-06-30","4","R5","0","008","1000051004360","2001-01-02","00000000000.00","00000000000.00","00000000000.00","00000000000.00","00000000000.00","2003-05-22","2001-01-01","2003-05-22"
"1","1","00005","1004",,"019","92000","2001-07-01","2001-12-31","4","R5","0","010","1000051004360","2001-07-09","00000000000.00","00000000000.00","00000000000.00","00000000000.00","00000000000.00","2003-05-22","2001-07-01","2003-05-22"
"1","1","00005","1004",,"019","92000","2002-01-01","2002-06-30","4","R5","0","008","1000051004360","2002-01-02","00000000000.00","00000000000.00","00000000000.00","00000000000.00","00000000000.00","2003-05-22","2002-01-01","2003-05-22"
"1","1","00005","1004",,"019","92000","2002-07-01","2002-12-31","4","R5","0","006","1000051004360","2002-07-01","00000000000.00","00000000000.00","00000000000.00","00000000000.00","00000000000.00","2003-05-22","2002-07-01","2003-05-22"
"1","1","00005","1004",,"019","92000","2003-01-01","2003-06-30","4","R5","0","003","1000051004360","2003-01-02","00000000000.00","00000000000.00","00000000000.00","00000000000.00","00000000000.00","2003-05-22","2003-01-01","2003-05-22"
"1","1","00005","1004",,"019","92000","2005-07-01","2005-12-31","4","R5","0","006","1000051004360","2005-07-01","00000000000.00","00000000000.00","00000000000.00","00000000000.00","00000000000.00","2006-06-09","2005-07-01","2006-01-13"
"1","1","00005","1004",,"019","92000","2006-01-01","2006-06-30","4","R5","0","006","1000051004360","2006-01-03","00000000000.00","00000000000.00","00000000000.00","00000000000.00","00000000000.00","2006-06-09","2006-01-01","2006-01-13"
"1","1","00005","1004",,"270",,"1997-07-01","1997-12-31","4","R5","0","027","1000051004360","1997-07-01","00000000000.00","00000000000.00","00000000000.00","00000000000.00","00000000000.00","2002-11-19","1997-07-01","2002-11-19"
"1","1","00005","1004",,"270",,"1998-01-01","1998-06-30","4","R5","0","023","1000051004360","1998-01-02","00000000000.00","00000000000.00","00000000000.00","00000000000.00","00000000000.00","2002-11-19","1998-01-01","2002-11-19"
"1","1","00005","1004",,"270",,"1998-07-01","1998-12-31","4","R5","0","019","1000051004360","1998-07-01","00000000000.00","00000000000.00","00000000000.00","00000000000.00","00000000000.00","2002-11-16","1998-07-01","2002-11-16"
"1","1","00005","1004",,"270",,"1999-01-01","1999-06-30","4","R5","0","018","1000051004360","1999-01-04","00000000000.00","00000000000.00","00000000000.00","00000000000.00","00000000000.00","2002-11-16","1999-01-01","2002-11-16"
"1","1","00005","1004",,"270",,"1999-07-01","1999-12-31","4","R5","0","012","1000051004360","1999-07-01","00000000000.00","00000000000.00","00000000000.00","00000000000.00","00000000000.00","2002-11-16","1999-07-01","2002-11-16"
"1","1","00005","1004",,"270",,"2000-01-01","2000-06-30","4","R5","0","011","1000051004360","2000-01-03","00000000000.00","00000000000.00","00000000000.00","00000000000.00","00000000000.00","2002-11-16","2000-01-01","2002-11-16"
"1","1","00005","1004",,"270",,"2000-07-01","2000-12-31","4","R5","0","009","1000051004360","2000-07-03","00000000000.00","00000000000.00","00000000000.00","00000000000.00","00000000000.00","2002-11-16","2000-07-01","2002-11-16"
"1","1","00005","1004",,"270",,"2001-01-01","2001-06-30","4","R5","0","007","1000051004360","2001-01-02","00000000000.00","00000000000.00","00000000000.00","00000000000.00","00000000000.00","2002-11-16","2001-01-01","2002-11-16"
"1","1","00005","1004",,"270",,"2001-07-01","2001-12-31","4","R5","0","007","1000051004360","2001-07-02","00000000000.00","00000000000.00","00000000000.00","00000000000.00","00000000000.00","2002-11-16","2001-07-01","2002-11-16"
"1","1","00005","1004",,"270",,"2002-01-01","2002-06-30","4","R5","0","005","1000051004360","2002-01-02","00000000000.00","00000000000.00","00000000000.00","00000000000.00","00000000000.00","2002-11-16","2002-01-01","2002-11-16"
"1","1","00005","1004",,"270",,"2002-07-01","2002-12-31","4","R5","0","003","1000051004360","2002-07-01","00000000000.00","00000000000.00","00000000000.00","00000000000.00","00000000000.00","2002-11-16","2002-07-01","2002-11-16"
"1","1","00005","1004",,"270",,"2003-01-01","2003-06-30","4","R5","0","009","1000051004360","2003-01-02","00000000000.00","00000000000.00","00000000000.00","00000000000.00","00000000000.00","2002-11-28","2003-01-01","2002-11-28"
"1","1","00005","1004",,"270",,"2003-07-01","2003-12-31","4","R5","0","001","1000051004360","2003-07-01","00000000000.00","00000000000.00","00000000000.00","00000000000.00","00000000000.00","2003-06-12","2003-07-01","2003-06-12"
"1","1","00005","1004",,"270",,"2004-01-01","2004-06-30","4","R5","0","001","1000051004360","2004-01-02","00000000000.00","00000000000.00","00000000000.00","00000000000.00","00000000000.00","2003-06-12","2004-01-01","2003-06-12"
"1","1","00005","1004",,"270",,"2004-07-01","2004-12-31","4","R5","0","002","1000051004360","2004-07-01","00000000000.00","00000000000.00","00000000000.00","00000000000.00","00000000000.00","2004-09-02","2004-07-01","2004-06-04"
"1","1","00005","1004",,"270",,"2005-01-01","2005-06-30","4","R5","0","001","1000051004360","2005-01-03","00000000000.00","00000000000.00","00000000000.00","00000000000.00","00000000000.00","2004-06-04","2005-01-01","2004-06-04"
"1","1","00005","1004",,"270",,"2005-07-01","2005-12-31","4","R5","0","003","1000051004360","2005-07-01","00000000000.00","00000000000.00","00000000000.00","00000000000.00","00000000000.00","2005-06-25","2005-07-01","2005-06-25"
"1","1","00005","1004",,"270",,"2006-01-01","2006-06-30","4","R5","0","005","1000051004360","2006-01-03","00000000000.00","00000000000.00","00000000000.00","00000000000.00","00000000000.00","2005-11-11","2006-01-01","2005-11-11"
"1","1","00005","1004",,"270",,"2006-07-01","2006-09-30","4","R5","0","001","1000051004360","2006-07-17","00000000000.00","00000000000.00","00000000000.00","00000000000.00","00000000000.00","2006-06-08","2006-07-01","2006-06-08"
"1","1","00005","1004",,"270",,"2006-10-01","2006-12-31","4","R5","0","001","1000051004360","2006-10-16","00000000000.00","00000000000.00","00000000000.00","00000000000.00","00000000000.00","2006-06-08","2006-10-01","2006-06-08"
"1","1","00005","1004",,"270",,"2007-01-01","2007-03-31","4","R5","0","001","1000051004360","2007-01-16","00000000000.00","00000000000.00","00000000000.00","00000000000.00","00000000000.00","2006-06-08","2007-01-01","2006-06-08"
"1","1","00005","1004",,"270",,"2007-04-01","2007-06-30","4","R5","0","001","1000051004360","2007-04-16","00000000000.00","00000000000.00","00000000000.00","00000000000.00","00000000000.00","2006-06-08","2007-04-01","2006-06-08"
"1","1","00005","1004",,"270",,"2007-07-01","2007-09-30","4","R5","0","001","1000051004360","2007-07-20","00000000000.00","00000000000.00","00000000000.00","00000000000.00","00000000000.00","2007-06-15","2007-07-01","2007-06-15"
"1","1","00005","1004",,"270",,"2007-10-01","2007-12-31","4","R5","0","001","1000051004360","2007-10-15","00000000000.00","00000000000.00","00000000000.00","00000000000.00","00000000000.00","2007-06-15","2007-10-01","2007-06-15"
"1","1","00005","1004",,"270",,"2008-01-01","2008-03-31","4","R5","0","001","1000051004360","2008-01-15","00000000000.00","00000000000.00","00000000000.00","00000000000.00","00000000000.00","2007-06-15","2008-01-01","2007-06-15"
"1","1","00005","1004",,"270",,"2008-04-01","2008-06-30","4","R5","0","001","1000051004360","2008-04-15","00000000000.00","00000000000.00","00000000000.00","00000000000.00","00000000000.00","2007-06-15","2008-04-01","2007-06-15"
"1","1","00005","1004",,"270",,"2008-07-01","2008-09-30","4","R5","0","001","1000051004360","2008-07-15","00000000000.00","00000000000.00","00000000000.00","00000000000.00","00000000000.00","2008-06-13","2008-07-01","2008-06-13"
"1","1","00005","1004",,"270",,"2008-10-01","2008-12-31","4","R5","0","001","1000051004360","2008-10-15","00000000000.00","00000000000.00","00000000000.00","00000000000.00","00000000000.00","2008-06-13","2008-10-01","2008-06-13"
"1","1","00005","1004",,"270",,"2009-01-01","2009-03-31","4","R5","0","002","1000051004360","2009-01-30","00000000000.00","00000000000.00","00000000000.00","00000000000.00","00000000000.00","2008-12-21","2009-01-01","2008-06-13"
"1","1","00005","1004",,"270",,"2009-04-01","2009-06-30","4","R5","0","001","1000051004360","2009-04-15","00000000000.00","00000000000.00","00000000000.00","00000000000.00","00000000000.00","2008-06-13","2009-04-01","2008-06-13"
"1","1","00005","1004",,"270",,"2009-07-01","2009-09-30","4","R5","0","001","1000051004360","2009-07-15","00000000000.00","00000000000.00","00000000000.00","00000000000.00","00000000000.00","2009-06-06","2009-07-01","2009-06-06"
"1","1","00005","1004",,"270",,"2009-10-01","2009-12-31","4","R5","0","001","1000051004360","2009-10-15","00000000000.00","00000000000.00","00000000000.00","00000000000.00","00000000000.00","2009-06-06","2009-10-01","2009-06-06"
"1","1","00005","1004",,"270",,"2010-01-01","2010-03-31","4","R5","0","001","1000051004360","2010-01-15","00000000000.00","00000000000.00","00000000000.00","00000000000.00","00000000000.00","2009-06-06","2010-01-01","2009-06-06"
"1","1","00005","1004",,"270",,"2010-04-01","2010-06-30","4","R5","0","001","1000051004360","2010-04-15","00000000000.00","00000000000.00","00000000000.00","00000000000.00","00000000000.00","2009-06-06","2010-04-01","2009-06-06"
"1","1","00005","1004",,"270",,"2010-07-01","2010-09-30","4","R5","0","001","1000051004360","2010-07-15","00000000000.00","00000000000.00","00000000000.00","00000000000.00","00000000000.00","2010-06-11","2010-07-01","2010-06-11"
"1","1","00005","1004",,"270",,"2010-10-01","2010-12-31","4","R5","0","001","1000051004360","2010-10-15","00000000000.00","00000000000.00","00000000000.00","00000000000.00","00000000000.00","2010-06-11","2010-10-01","2010-06-11"
"1","1","00005","1004",,"270",,"2011-01-01","2011-03-31","4","R5","0","001","1000051004360","2011-01-17","00000000000.00","00000000000.00","00000000000.00","00000000000.00","00000000000.00","2010-06-11","2011-01-01","2010-06-11"
"1","1","00005","1004",,"270",,"2011-04-01","2011-06-30","4","R5","0","001","1000051004360","2011-04-15","00000000000.00","00000000000.00","00000000000.00","00000000000.00","00000000000.00","2010-06-11","2011-04-01","2010-06-11"
"1","1","00005","1004",,"270",,"2011-07-01","2011-09-30","4","R5","0","001","1000051004360","2011-07-15","00000000000.00","00000000000.00","00000000000.00","00000000000.00","00000000000.00","2011-06-10","2011-07-01","2011-06-10"
"1","1","00005","1004",,"270",,"2011-10-01","2011-12-31","4","R5","0","001","1000051004360","2011-10-17","00000000000.00","00000000000.00","00000000000.00","00000000000.00","00000000000.00","2011-06-10","2011-10-01","2011-06-10"
"1","1","00005","1004",,"270",,"2012-01-01","2012-03-31","4","R5","0","005","1000051004360","2012-01-17","00000000000.00","00000000000.00","00000000000.00","00000000000.00","00000000000.00","2011-11-10","2012-01-01","2011-11-10"
"1","1","00005","1004",,"270",,"2012-04-01","2012-06-30","4","R5","0","001","1000051004360","2012-04-16","00000000000.00","00000000000.00","00000000000.00","00000000000.00","00000000000.00","2011-06-10","2012-04-01","2011-06-10"
"1","1","00005","1004",,"270",,"2012-07-01","2012-12-31","4","R5","0","001","1000051004360","2012-07-02","00000000000.00","00000000000.00","00000000000.00","00000000000.00","00000000000.00","2012-06-08","2012-07-01","2012-06-08"
"1","1","00005","1004",,"270",,"2013-01-01","2013-06-30","4","R5","0","001","1000051004360","2013-01-02","00000000000.00","00000000000.00","00000000000.00","00000000000.00","00000000000.00","2012-06-08","2013-01-01","2012-06-08"
"1","1","00005","1004",,"270",,"2013-07-01","2013-12-31","4","R5","0","001","1000051004360","2013-07-01","00000000000.00","00000000000.00","00000000000.00","00000000000.00","00000000000.00","2013-06-07","2013-07-01","2013-06-07"
"1","1","00005","1004",,"270",,"2014-01-01","2014-06-30","4","R5","0","001","1000051004360","2014-01-02","00000000000.00","00000000000.00","00000000000.00","00000000000.00","00000000000.00","2013-06-07","2014-01-01","2013-06-07"
"1","1","00005","1004",,"270",,"2014-07-01","2014-12-31","4","RB","0","001","1000051004360","2014-07-01","00000000000.00","00000000000.00","00000000000.00","00000000000.00","00000000000.00","2014-06-06","2014-07-01","2014-06-06"
"1","1","00005","1004",,"270",,"2015-01-01","2015-06-30","4","RB","0","001","1000051004360","2015-01-02","00000000000.00","00000000000.00","00000000000.00","00000000000.00","00000000000.00","2014-06-06","2015-01-01","2014-06-06"
"1","1","00005","1004",,"270",,"2015-07-01","2015-12-31","4","RB","0","001","1000051004360","2015-07-01","00000000000.00","00000000000.00","00000000000.00","00000000000.00","00000000000.00","2015-06-05","2015-07-01","2015-06-05"
"1","1","00005","1004",,"270",,"2016-01-01","2016-06-30","4","RB","0","001","1000051004360","2016-01-04","00000000000.00","00000000000.00","00000000000.00","00000000000.00","00000000000.00","2015-06-05","2016-01-01","2015-06-05"
"1","1","00005","1004",,"270",,"2016-07-01","2016-12-31","4","RB","0","001","1000051004360","2016-07-01","00000000000.00","00000000000.00","00000000000.00","00000000000.00","00000000000.00","2016-06-03","2016-07-01","2016-06-03"
"1","1","00005","1004",,"270",,"2017-01-01","2017-06-30","4","RB","0","001","1000051004360","2017-01-03","00000000000.00","00000000000.00","00000000000.00","00000000000.00","00000000000.00","2016-06-03","2017-01-01","2016-06-03"
"1","1","00005","1004",,"270",,"2017-07-01","2017-12-31","4","RB","0","001","1000051004360","2017-07-03","00000000000.00","00000000000.00","00000000000.00","00000000000.00","00000000000.00","2017-06-02","2017-07-01","2017-06-02"
"1","1","00005","1004",,"270",,"2018-01-01","2018-06-30","4","RB","0","001","1000051004360","2018-01-02","00000000000.00","00000000000.00","00000000000.00","00000000000.00","00000000000.00","2017-06-02","2018-01-01","2017-06-02"
"1","1","00005","1004",,"270",,"2018-07-01","2018-12-31","4","RB","0","001","1000051004360","2018-07-02","00000000000.00","00000000000.00","00000000000.00","00000000000.00","00000000000.00","2018-06-01","2018-07-01","2018-06-01"
"1","1","00005","1004",,"270",,"2019-01-01","2019-06-30","4","RB","0","001","1000051004360","2019-01-02","00000000000.00","00000000000.00","00000000000.00","00000000000.00","00000000000.00","2018-06-01","2019-01-01","2018-06-01"
"1","1","00005","1004",,"272",,"2004-07-01","2004-12-31","4","R5","0","003","1000051004360","2005-04-01","00000000000.00","00000000000.00","00000000000.00","00000000000.00","00000000000.00","2005-03-23","2005-04-01","2005-03-23"
"1","1","00005","1004",,"272",,"2005-01-01","2005-06-30","4","R5","0","003","1000051004360","2005-04-01","00000000000.00","00000000000.00","00000000000.00","00000000000.00","00000000000.00","2005-03-23","2005-04-01","2005-03-23"
"1","1","00005","1005",,"019","92000","1997-07-01","1997-12-31","4","R5","0","025","1000051005360","1997-07-22","00000000000.00","00000000000.00","00000000000.00","00000000000.00","00000000000.00","2003-05-22","1997-07-01","2003-05-22"
"1","1","00005","1005",,"019","92000","1998-01-01","1998-06-30","4","R5","0","022","1000051005360","1998-01-02","00000000000.00","00000000000.00","00000000000.00","00000000000.00","00000000000.00","2003-05-22","1998-01-01","2003-05-22"
"1","1","00005","1005",,"019","92000","1998-07-01","1998-12-31","4","R5","0","021","1000051005360","1998-07-08","00000000000.00","00000000000.00","00000000000.00","00000000000.00","00000000000.00","2003-05-22","1998-07-01","2003-05-22"
"1","1","00005","1005",,"019","92000","1999-01-01","1999-06-30","4","R5","0","019","1000051005360","1999-01-04","00000000000.00","00000000000.00","00000000000.00","00000000000.00","00000000000.00","2003-05-22","1999-01-01","2003-05-22"
"1","1","00005","1005",,"019","92000","1999-07-01","1999-12-31","4","R5","0","015","1000051005360","1999-07-29","00000000000.00","00000000000.00","00000000000.00","00000000000.00","00000000000.00","2003-05-22","1999-07-01","2003-05-22"
"1","1","00005","1005",,"019","92000","2000-01-01","2000-06-30","4","R5","0","012","1000051005360","2000-01-03","00000000000.00","00000000000.00","00000000000.00","00000000000.00","00000000000.00","2003-05-22","2000-01-01","2003-05-22"
"1","1","00005","1005",,"019","92000","2000-07-01","2000-12-31","4","R5","0","012","1000051005360","2000-07-10","00000000000.00","00000000000.00","00000000000.00","00000000000.00","00000000000.00","2003-05-22","2000-07-01","2003-05-22"
