"evnt_key","violation_date","violation_time","chg_law_cd","violation_code","veh_category","city_nm","rpt_owning_cmd","x_coord_cd","y_coord_cd","latitude","longitude","location_point","juris_cd"
"262602951","2023-01-26T00:00:00.000","12:42:00","VTL","1225C2A","CAR/SUV","BROOKLYN","076","984235","189685","40.68731823","-74.00005408","POINT (-74.00005408 40.68731823)","01"
"262168518","2023-01-19T00:00:00.000","13:15:54","VTL","1225C2A","CAR/SUV","QUEENS","115","1024252","215581","40.75830599","-73.85560835","POINT (-73.85560835 40.75830599)","01"
"262366963","2023-01-23T00:00:00.000","17:49:00","VTL","1225C2A","TRUCK/BUS","BRONX","041","1014509","238113","40.82018895","-73.89067524","POINT (-73.89067524 40.82018895)","01"
"263451332","2023-02-11T00:00:00.000","19:26:00","VTL","1110A","CAR/SUV","BRONX","042","1013754","244069","40.83653901","-73.89337684","POINT (-73.89337684 40.83653901)","01"
"262377853","2023-01-24T00:00:00.000","00:53:37","VTL","1163B","CAR/SUV","BROOKLYN","081","1001393","193816","40.69864027","-73.93817584","POINT (-73.93817584 40.69864027)","01"
"262714570","2023-01-30T00:00:00.000","08:42:00","VTL","1225D","CAR/SUV","BRONX","049","1020413","251419","40.85668781","-73.86927257","POINT (-73.86927257 40.85668781)","01"
"264439572","2023-03-02T00:00:00.000","09:59:00","VTL","1229C3A","CAR/SUV","BROOKLYN","079","999670","194465","40.70042479","-73.94438815","POINT (-73.94438815 40.70042479)","01"
"263925539","2023-02-20T00:00:00.000","13:02:11","VTL","1225D","CAR/SUV","BROOKLYN","066","992952","163201","40.61462114","-73.96865679","POINT (-73.96865679 40.61462114)","01"
"261724852","2023-01-11T00:00:00.000","09:21:00","NYC","403A1","CAR/SUV","MANHATTAN","024","992455","228573","40.7940523","-73.97036725","POINT (-73.97036725 40.7940523)","01"
"264150619","2023-02-24T00:00:00.000","09:00:00","VTL","37512A2","CAR/SUV","BROOKLYN","072","982702","177254","40.65319778","-74.00557887","POINT (-74.00557887 40.65319778)","01"
"263290591","2023-02-09T00:00:00.000","01:45:00","VTL","1172A","CAR/SUV","MANHATTAN","023","1001457","226626","40.78869537","-73.9378611","POINT (-73.9378611 40.78869537)","01"
"261848150","2023-01-13T00:00:00.000","00:57:00","VTL","1172A","CAR/SUV","MANHATTAN","001","981957","197119","40.70772254","-74.00827055","POINT (-74.00827055 40.70772254)","01"
"263298409","2023-02-09T00:00:00.000","08:30:00","VTL","4021B1","CAR/SUV","MANHATTAN","025","1003025","232447","40.80466923","-73.93218238","POINT (-73.93218238 40.80466923)","01"
"262916844","2023-02-02T00:00:00.000","16:26:00","VTL","1160B","CAR/SUV","QUEENS","113","1043033","184543","40.67300945","-73.78808751","POINT (-73.78808751 40.67300945)","01"
"261579568","2023-01-08T00:00:00.000","13:42:00","VTL","1110A","CAR/SUV","BROOKLYN","084","988875","191992","40.69364921","-73.98332174","POINT (-73.98332174 40.69364921)","01"
"262765983","2023-01-31T00:00:00.000","13:20:37","NYC","4014B","TRUCK/BUS","QUEENS","413","1044528","226946","40.78939314","-73.78231958","POINT (-73.78231958 40.78939314)","01"
"261989930","2023-01-16T00:00:00.000","15:30:49","VTL","1180D","CAR/SUV","QUEENS","413","1049252","206216","40.73246133","-73.76546033","POINT (-73.76546033 40.73246133)","01"
"261332533","2023-01-04T00:00:00.000","09:55:00","VTL","1180D","CAR/SUV","QUEENS","413","1042022","182056","40.66619812","-73.79175485","POINT (-73.79175485 40.66619812)","01"
"262658028","2023-01-28T00:00:00.000","20:31:14","VTL","1180D","CAR/SUV","STATEN ISLAND","122","963092","159859","40.60542705","-74.07619723","POINT (-74.07619723 40.60542705)","01"
"262937335","2023-02-02T00:00:00.000","22:52:32","VTL","37512A2","CAR/SUV","MANHATTAN","034","1006670","254235","40.86446248","-73.91894337","POINT (-73.91894337 40.86446248)","01"
"262173799","2023-01-19T00:00:00.000","16:18:37","NYC","403A1","CAR/SUV","MANHATTAN","017","990696","211659","40.74762924","-73.97673618","POINT (-73.97673618 40.74762924)","01"
"264965105","2023-03-10T00:00:00.000","22:45:00","VTL","3752A1I","CAR/SUV","BROOKLYN","090","1000770","194703","40.70107606","-73.94042044","POINT (-73.94042044 40.70107606)","01"
"263546552","2023-02-13T00:00:00.000","21:16:43","VTL","1180D","CAR/SUV","BROOKLYN","412","1015920","169034","40.63058742","-73.88590385","POINT (-73.88590385 40.63058742)","01"
"264344019","2023-02-28T00:00:00.000","16:00:00","VTL","1160A","CAR/SUV","BROOKLYN","078","991752","184647","40.67348689","-73.97295515","POINT (-73.97295515 40.67348689)","01"
"261336543","2023-01-04T00:00:00.000","10:32:00","VTL","1110A","CAR/SUV","MANHATTAN","025","1002413","232800","40.8056394","-73.93439204","POINT (-73.93439204 40.8056394)","01"
"261483004","2023-01-06T00:00:00.000","12:57:00","VTL","5091","ZZZ","QUEENS","104","1014105","204437","40.7277586","-73.89228449","POINT (-73.89228449 40.7277586)","01"
"261345512","2023-01-04T00:00:00.000","12:55:00","VTL","37512A2","CAR/SUV","BRONX","052","1016701","254839","40.8660891","-73.88267469","POINT (-73.88267469 40.8660891)","01"
"262160168","2023-01-19T00:00:00.000","08:26:00","VTL","1225D","CAR/SUV","BROOKLYN","081","1006406","185884","40.67685763","-73.92012316","POINT (-73.92012316 40.67685763)","01"
"261610085","2023-01-09T00:00:00.000","09:40:00","VTL","1229C3A","CAR/SUV","BRONX","047","1020107","259311","40.87835018","-73.87033652","POINT (-73.87033652 40.87835018)","01"
"262407119","2023-01-24T00:00:00.000","10:50:00","VTL","1229C3A","CAR/SUV","BRONX","049","1027239","247667","40.8463591","-73.84462103","POINT (-73.84462103 40.8463591)","01"
"261998532","2023-01-16T00:00:00.000","18:23:21","VTL","1180D","CAR/SUV","BROOKLYN","068","978089","171431","40.6372129","-74.02219844","POINT (-74.02219844 40.6372129)","01"
"262671779","2023-01-29T00:00:00.000","02:59:00","VTL","1229C3","CAR/SUV","NEW YORK","033","1001891","245600","40.8407811088581","-73.9362453818218","POINT (-73.9362453818218 40.8407811088581)","01"
"262266801","2023-01-21T00:00:00.000","07:25:00","VTL","1180D","CAR/SUV","BROOKLYN","412","1012989","166056","40.62242343","-73.89647604","POINT (-73.89647604 40.62242343)","01"
"262925778","2023-02-02T00:00:00.000","15:15:00","VTL","1111D1N","CAR/SUV","MANHATTAN","013","987002","209199","40.74087908","-73.99006895","POINT (-73.99006895 40.74087908)","01"
"263149397","2023-02-07T00:00:00.000","08:59:15","VTL","3752A4","TRUCK/BUS","BROOKLYN","076","984125","185113","40.67476913","-74.00045063","POINT (-74.00045063 40.67476913)","01"
"261423777","2023-01-05T00:00:00.000","15:33:07","NYC","403A1","CAR/SUV","MANHATTAN","020","989340","222945","40.77860729","-73.98162148","POINT (-73.98162148 40.77860729)","01"
"262906368","2023-02-02T00:00:00.000","11:21:00","VTL","1225D","CAR/SUV","BROOKLYN","090","994938","194913","40.70166143","-73.96145327","POINT (-73.96145327 40.70166143)","01"
"261943353","2023-01-15T00:00:00.000","13:07:53","VTL","1229C3A","CAR/SUV","QUEENS","111","1045403","215414","40.75772663","-73.77926327","POINT (-73.77926327 40.75772663)","01"
"261359833","2023-01-04T00:00:00.000","20:14:00","VTL","1110A","CAR/SUV","BRONX","045","1027956","245587","40.8406466","-73.84204308","POINT (-73.84204308 40.8406466)","01"
"261727489","2023-01-11T00:00:00.000","11:27:23","VTL","5091","CAR/SUV","QUEENS","114","1007684","220655","40.77229224","-73.91539464","POINT (-73.91539464 40.77229224)","01"
"261950662","2023-01-15T00:00:00.000","16:33:48","VTL","1225D","CAR/SUV","QUEENS","105","1055351","193031","40.69621661","-73.74359184","POINT (-73.74359184 40.69621661)","01"
"262640468","2023-01-27T00:00:00.000","23:30:00","VTL","4021B1","CAR/SUV","BROOKLYN","060","988358","150199","40.5789366","-73.98521154","POINT (-73.98521154 40.5789366)","01"
"262300648","2023-01-22T00:00:00.000","04:01:00","VTL","1102","CAR/SUV","MANHATTAN","034","1005686","254817","40.86606234","-73.92249903","POINT (-73.92249903 40.86606234)","01"
"262030230","2023-01-17T00:00:00.000","11:40:00","VTL","1172A","CAR/SUV","QUEENS","102","1023235","192031","40.6936716","-73.85941575","POINT (-73.85941575 40.6936716)","01"
"261231838","2023-01-02T00:00:00.000","08:40:00","VTL","37512A2","CAR/SUV","BROOKLYN","069","1016016","168855","40.63008751","-73.88555742","POINT (-73.88555742 40.63008751)","01"
"264564238","2023-03-05T00:00:00.000","00:21:00","NYC","406A1","CAR/SUV","BRONX","041","1011718","234882","40.81132988","-73.90077225","POINT (-73.90077225 40.81132988)","01"
"262023392","2023-01-17T00:00:00.000","09:54:47","VTL","5091","CAR/SUV","BROOKLYN","081","1003491","190947","40.69076122","-73.93061786","POINT (-73.93061786 40.69076122)","01"
"261684397","2023-01-10T00:00:00.000","16:35:00","VTL","1111D1N","CAR/SUV","STATEN ISLAND","120","956113","164455","40.61802271","-74.10135013","POINT (-74.10135013 40.61802271)","01"
"262652811","2023-01-28T00:00:00.000","17:09:00","VTL","37512A2","CAR/SUV","QUEENS","115","1018107","212703","40.75043229","-73.87780387","POINT (-73.87780387 40.75043229)","01"
"262409051","2023-01-24T00:00:00.000","11:27:57","VTL","5091","CAR/SUV","STATEN ISLAND","121","934685","166908","40.62466171","-74.17855214","POINT (-74.17855214 40.62466171)","01"
"261361555","2023-01-04T00:00:00.000","20:29:12","VTL","1180D2","CAR/SUV","STATEN ISLAND","122","963092","159859","40.60542705","-74.07619723","POINT (-74.07619723 40.60542705)","01"
"261501965","2023-01-06T00:00:00.000","19:57:00","VTL","37512A3","CAR/SUV","MANHATTAN","032","1000815","241810","40.83037245","-73.94014206","POINT (-73.94014206 40.83037245)","01"
"262771970","2023-01-31T00:00:00.000","15:43:00","VTL","22653","CAR/SUV","QUEENS","115","1020035","213111","40.75154455","-73.8708432","POINT (-73.8708432 40.75154455)","01"
"261653116","2023-01-10T00:00:00.000","09:38:25","VTL","1225D","CAR/SUV","MANHATTAN","023","998281","225348","40.78519321","-73.94933312","POINT (-73.94933312 40.78519321)","01"
"261328317","2023-01-04T00:00:00.000","09:15:42","VTL","5091","MCL","QUEENS","115","1014098","215087","40.7569902","-73.89226249","POINT (-73.89226249 40.7569902)","01"
"261232338","2023-01-02T00:00:00.000","14:40:00","VTL","22611","MCL","QUEENS","110","1020752","211206","40.74631288","-73.86826572","POINT (-73.86826572 40.74631288)","01"
"264443302","2023-03-02T00:00:00.000","15:05:00","VTL","5092","CAR/SUV","MANHATTAN","005","985545","203444","40.72508335","-73.99532788","POINT (-73.99532788 40.72508335)","01"
"263267529","2023-02-09T00:00:00.000","01:28:00","VTL","1180D","CAR/SUV","BROOKLYN","075","1017364","186717","40.67910981","-73.88061332","POINT (-73.88061332 40.67910981)","01"
"263296120","2023-02-09T00:00:00.000","07:30:00","VTL","1180D2","CAR/SUV","BRONX","046","1012537","253108","40.86135236","-73.89773676","POINT (-73.89773676 40.86135236)","01"
"261990019","2023-01-16T00:00:00.000","16:06:00","VTL","3817","MCL","QUEENS","107","1030895","204566","40.72804007","-73.83170615","POINT (-73.83170615 40.72804007)","01"
"261571931","2023-01-08T00:00:00.000","15:44:33","VTL","1229C1C","CAR/SUV","QUEENS","109","1029799","217226","40.76279425","-73.83557474","POINT (-73.83557474 40.76279425)","01"
"263173119","2023-02-07T00:00:00.000","16:33:00","VTL","1229C1B","CAR/SUV","BRONX","047","1020184","259289","40.87828948","-73.87005819","POINT (-73.87005819 40.87828948)","01"
"261914173","2023-01-14T00:00:00.000","17:00:54","NYC","406A1","CAR/SUV","BRONX","041","1012209","235345","40.81259915","-73.89899659","POINT (-73.89899659 40.81259915)","01"
"264394743","2023-03-01T00:00:00.000","17:20:00","VTL","3191U","CAR/SUV","BROOKLYN","070","998767","169858","40.63288559","-73.94769778","POINT (-73.94769778 40.63288559)","01"
"263381329","2023-02-10T00:00:00.000","12:56:17","VTL","1225D","CAR/SUV","BRONX","042","1009516","239520","40.82406645","-73.90870947","POINT (-73.90870947 40.82406645)","01"
"261756482","2023-01-12T00:00:00.000","00:10:00","VTL","1110AB","BIKE","BROOKLYN","072","983507","178271","40.65598933","-74.00267782","POINT (-74.00267782 40.65598933)","01"
"261340248","2023-01-04T00:00:00.000","12:09:20","NYC","403A1","CAR/SUV","BROOKLYN","072","982377","176843","40.65206962","-74.00675003","POINT (-74.00675003 40.65206962)","01"
"261484943","2023-01-06T00:00:00.000","13:40:00","VTL","1225C2A","CAR/SUV","BRONX","049","1025370","249101","40.85030391","-73.85136752","POINT (-73.85136752 40.85030391)","01"
"263597786","2023-02-14T00:00:00.000","17:32:00","VTL","1229C1B","CAR/SUV","BROOKLYN","063","1005769","161456","40.60980962","-73.92249759","POINT (-73.92249759 40.60980962)","01"
"261883349","2023-01-14T00:00:00.000","00:07:40","NYC","403A1","CAR/SUV","MANHATTAN","009","987041","205075","40.7295597","-73.98992992","POINT (-73.98992992 40.7295597)","01"
"262182037","2023-01-19T00:00:00.000","20:59:12","VTL","1110A","CAR/SUV","BRONX","040","1007791","236192","40.8149368","-73.91495387","POINT (-73.91495387 40.8149368)","01"
"261816781","2023-01-12T00:00:00.000","14:16:00","VTL","1110A","CAR/SUV","BRONX","041","1014509","238113","40.82018895","-73.89067524","POINT (-73.89067524 40.82018895)","01"
"262598865","2023-01-27T00:00:00.000","09:49:00","VTL","1225C2A","CAR/SUV","BROOKLYN","067","1007421","178963","40.65785843","-73.91648767","POINT (-73.91648767 40.65785843)","01"
"261914086","2023-01-14T00:00:00.000","16:35:00","VTL","1172A","CAR/SUV","QUEENS","115","1018326","216780","40.76162176","-73.8769928","POINT (-73.8769928 40.76162176)","01"
"262187748","2023-01-19T00:00:00.000","18:40:00","VTL","1172A","CAR/SUV","QUEENS","107","1043130","203588","40.72528273","-73.78757133","POINT (-73.78757133 40.72528273)","01"
"262762154","2023-01-31T00:00:00.000","11:33:36","VTL","1225D","CAR/SUV","BROOKLYN","072","982702","177254","40.65319778","-74.00557887","POINT (-74.00557887 40.65319778)","01"
"262041879","2023-01-17T00:00:00.000","19:28:00","VTL","4021B2","CAR/SUV","BROOKLYN","070","991549","169019","40.6305998504358","-73.9737053160275","POINT (-73.9737053160275 40.6305998504358)","01"
"262717907","2023-01-30T00:00:00.000","15:36:39","VTL","1110A","CAR/SUV","BROOKLYN","067","1003422","178505","40.65661089","-73.93090206","POINT (-73.93090206 40.65661089)","01"
"263888803","2023-02-19T00:00:00.000","16:37:40","VTL","1110A","CAR/SUV","BROOKLYN","062","983709","160721","40.60781831","-74.00194839","POINT (-74.00194839 40.60781831)","01"
"261618504","2023-01-09T00:00:00.000","17:55:00","VTL","1229C3A","CAR/SUV","BRONX","047","1020721","259117","40.87781519","-73.86811727","POINT (-73.86811727 40.87781519)","01"
"262777607","2023-01-31T00:00:00.000","15:33:00","VTL","37540B","CAR/SUV","BRONX","052","1018316","256674","40.87111952","-73.8768264","POINT (-73.8768264 40.87111952)","01"
"262787553","2023-01-31T00:00:00.000","18:50:00","VTL","1163AT","CAR/SUV","QUEENS","107","1034944","200799","40.71767831","-73.81712589","POINT (-73.81712589 40.71767831)","01"
"262476392","2023-01-25T00:00:00.000","12:15:00","VTL","5091","CAR/SUV","QUEENS","109","1031061","215940","40.75926","-73.831025","POINT (-73.831025 40.75926)","01"
"261970802","2023-01-16T00:00:00.000","06:32:34","VTL","1180D","CAR/SUV","STATEN ISLAND","122","963092","159859","40.60542705","-74.07619723","POINT (-74.07619723 40.60542705)","01"
"262157987","2023-01-19T00:00:00.000","07:24:28","VTL","3191U","CAR/SUV","BRONX","042","1009979","241055","40.82827825","-73.90703069","POINT (-73.90703069 40.82827825)","01"
"262568824","2023-01-26T00:00:00.000","21:05:00","VTL","1172A","CAR/SUV","BRONX","049","1021705","253099","40.86129352","-73.86459268","POINT (-73.86459268 40.86129352)","01"
"263531926","2023-02-13T00:00:00.000","14:03:00","VTL","1110A","CAR/SUV","QUEENS","103","1037507","195007","40.70176563","-73.80792594","POINT (-73.80792594 40.70176563)","01"
"261596668","2023-01-09T00:00:00.000","07:36:16","VTL","1111D1N","CAR/SUV","MANHATTAN","024","994170","227958","40.79236253","-73.96417436","POINT (-73.96417436 40.79236253)","01"
"263984240","2023-02-21T00:00:00.000","19:49:32","VTL","1110A","CAR/SUV","BRONX","041","1014509","238113","40.82018895","-73.89067524","POINT (-73.89067524 40.82018895)","01"
"262294338","2023-01-22T00:00:00.000","00:05:00","VTL","1172A","CAR/SUV","MANHATTAN","034","1000322","249604","40.85176561","-73.94190484","POINT (-73.94190484 40.85176561)","01"
"261948769","2023-01-15T00:00:00.000","15:23:34","VTL","1180D","CAR/SUV","BRONX","411","1032346","261446","40.88415186","-73.82606351","POINT (-73.82606351 40.88415186)","01"
"262418028","2023-01-24T00:00:00.000","17:25:00","NYC","403A1","ZZZ","QUEENS","110","1015468","210699","40.74494153","-73.8873378","POINT (-73.8873378 40.74494153)","01"
"262400005","2023-01-24T00:00:00.000","07:55:00","NYC","403A1","CAR/SUV","QUEENS","104","1015413","205327","40.73019692","-73.88756117","POINT (-73.88756117 40.73019692)","01"
"262553486","2023-01-26T00:00:00.000","18:07:00","VTL","1110A","CAR/SUV","BRONX","041","1015856","240896","40.82782277","-73.88579547","POINT (-73.88579547 40.82782277)","01"
"262173724","2023-01-19T00:00:00.000","15:32:59","VTL","5091","CAR/SUV","BRONX","042","1009516","239520","40.82406645","-73.90870947","POINT (-73.90870947 40.82406645)","01"
"262695436","2023-01-29T00:00:00.000","22:34:00","VTL","4021B1","CAR/SUV","BRONX","040","1008345","235949","40.81426834","-73.91295332","POINT (-73.91295332 40.81426834)","01"
"261546563","2023-01-07T00:00:00.000","19:45:00","VTL","3191U","CAR/SUV","BRONX","044","1005452","243662","40.83544574","-73.92338032","POINT (-73.92338032 40.83544574)","01"
"262047631","2023-01-18T00:00:00.000","00:30:00","VTL","1111D1N","CAR/SUV","BROOKLYN","067","1002950","174364","40.64524575","-73.93261468","POINT (-73.93261468 40.64524575)","01"
"262638052","2023-01-28T00:00:00.000","10:08:31","VTL","1111D1N","MCL","QUEENS","102","1032506","190693","40.68995341","-73.82599315","POINT (-73.82599315 40.68995341)","01"
"264393025","2023-03-01T00:00:00.000","16:10:00","VTL","1229C3A","CAR/SUV","BROOKLYN","063","1005769","161456","40.60980962","-73.92249759","POINT (-73.92249759 40.60980962)","01"
"263527192","2023-02-13T00:00:00.000","00:00:00","VTL","1110A","CAR/SUV","BRONX","047","1019758","259418","40.87864527","-73.87159798","POINT (-73.87159798 40.87864527)","01"
"262232379","2023-01-20T00:00:00.000","13:35:00","VTL","1110A","CAR/SUV","BRONX","047","1020184","259289","40.87828948","-73.87005819","POINT (-73.87005819 40.87828948)","01"
"262714936","2023-01-30T00:00:00.000","14:24:23","VTL","1225C2A","CAR/SUV","BROOKLYN","067","1005380","177636","40.65422122","-73.92384795","POINT (-73.92384795 40.65422122)","01"
"263928866","2023-01-07T00:00:00.000","17:12:00","VTL","1110A","CAR/SUV","BRONX","043","1023078","240343","40.82627615","-73.85970288","POINT (-73.85970288 40.82627615)","01"
"262180555","2023-01-19T00:00:00.000","16:14:00","VTL","1172A","CAR/SUV","BRONX","040","1003433","237276","40.81792261","-73.93069483","POINT (-73.93069483 40.81792261)","01"
"262404418","2023-01-24T00:00:00.000","09:25:00","VTL","1111D1N","CAR/SUV","MANHATTAN","007","987521","201066","40.7185558","-73.98820001","POINT (-73.98820001 40.7185558)","01"
"262901862","2023-02-02T00:00:00.000","10:41:05","NYC","413A3","TRUCK/BUS","MANHATTAN","025","1000033","231677","40.80256165","-73.94299166","POINT (-73.94299166 40.80256165)","01"
"261576703","2023-01-08T00:00:00.000","17:42:45","VTL","1110A","CAR/SUV","BROOKLYN","067","1003568","176728","40.65173309","-73.93038095","POINT (-73.93038095 40.65173309)","01"
"262541192","2023-01-26T00:00:00.000","11:58:24","VTL","37512A2","CAR/SUV","STATEN ISLAND","121","938881","167697","40.626851","-74.163438","POINT (-74.163438 40.626851)","01"
"262123212","2023-01-18T00:00:00.000","23:00:00","VTL","4011A","CAR/SUV","BRONX","042","1008966","238885","40.82232512","-73.91069906","POINT (-73.91069906 40.82232512)","01"
"261739784","2023-01-11T00:00:00.000","17:11:50","VTL","1111D1N","CAR/SUV","BRONX","052","1017650","257603","40.87367189","-73.87922984","POINT (-73.87922984 40.87367189)","01"
"261271394","2023-01-03T00:00:00.000","08:48:00","VTL","1225C2A","CAR/SUV","BROOKLYN","090","1002774","199340","40.71379956","-73.93318024","POINT (-73.93318024 40.71379956)","01"
"262594288","2023-01-27T00:00:00.000","08:22:54","VTL","1111D3","TRUCK/BUS","BROOKLYN","068","977947","172030","40.6388651705916","-74.0227120876572","POINT (-74.0227120876572 40.6388651705916)","01"
"261754455","2023-01-12T00:00:00.000","00:53:55","VTL","1180D","CAR/SUV","STATEN ISLAND","121","941091","160984","40.6084351","-74.15543745","POINT (-74.15543745 40.6084351)","01"
"262245365","2023-01-20T00:00:00.000","18:24:00","VTL","37512A2","CAR/SUV","BROOKLYN","060","995377","151302","40.58195808","-73.95994193","POINT (-73.95994193 40.58195808)","01"
"261347980","2023-01-04T00:00:00.000","15:01:00","VTL","1163AT","CAR/SUV","BRONX","044","1005605","246324","40.84275179","-73.92281894","POINT (-73.92281894 40.84275179)","01"
"263642337","2023-02-15T00:00:00.000","11:37:00","VTL","4011A","CAR/SUV","QUEENS","104","1008130","202660","40.72289932","-73.91384832","POINT (-73.91384832 40.72289932)","01"
"262854591","2023-02-02T00:00:00.000","01:07:00","VTL","3753","CAR/SUV","MANHATTAN","032","1002284","240958","40.82803108","-73.93483609","POINT (-73.93483609 40.82803108)","01"
"261474401","2023-01-06T00:00:00.000","08:43:33","VTL","1110A","CAR/SUV","BRONX","040","1003229","235027","40.81175846","-73.93143964","POINT (-73.93143964 40.81175846)","01"
"261986118","2023-01-16T00:00:00.000","12:46:45","VTL","1172A","CAR/SUV","BROOKLYN","073","1009684","185067","40.67460634","-73.9083084","POINT (-73.9083084 40.67460634)","01"
"262999128","2023-02-03T00:00:00.000","23:59:16","VTL","1180D","CAR/SUV","QUEENS","106","1025072","184240","40.67227883","-73.85283853","POINT (-73.85283853 40.67227883)","01"
"263754516","2023-02-16T00:00:00.000","21:14:00","VTL","1180D","CAR/SUV","BROOKLYN","412","1012811","161919","40.61106881","-73.89713474","POINT (-73.89713474 40.61106881)","01"
"262158032","2023-01-19T00:00:00.000","07:49:40","NYC","412M","CAR/SUV","STATEN ISLAND","122","955828","149854","40.57794503","-74.10231528","POINT (-74.10231528 40.57794503)","01"
"263035672","2023-02-04T00:00:00.000","19:00:00","VTL","1110A","CAR/SUV","MANHATTAN","014","990886","213048","40.75144155","-73.9760491","POINT (-73.9760491 40.75144155)","01"
"262102048","2023-01-18T00:00:00.000","15:02:31","VTL","1225D","CAR/SUV","BROOKLYN","062","983469","157947","40.60020423","-74.00281242","POINT (-74.00281242 40.60020423)","01"
"262755938","2023-01-31T00:00:00.000","10:00:42","VTL","3817","MCL","QUEENS","114","1007684","220655","40.77229224","-73.91539464","POINT (-73.91539464 40.77229224)","01"
"261667009","2023-01-10T00:00:00.000","10:53:00","VTL","1111D1N","TRUCK/BUS","BROOKLYN","070","993625","177253","40.65319021","-73.96621323","POINT (-73.96621323 40.65319021)","01"
"262308288","2023-01-22T00:00:00.000","09:50:00","NYC","403A1","CAR/SUV","MANHATTAN","024","992455","228573","40.7940523","-73.97036725","POINT (-73.97036725 40.7940523)","01"
"262319885","2023-01-22T00:00:00.000","16:39:00","VTL","37512A2","CAR/SUV","STATEN ISLAND","120","959179","168251","40.628452","-74.090318","POINT (-74.090318 40.628452)","01"
"263700196","2023-02-16T00:00:00.000","08:07:00","VTL","1163AT","CAR/SUV","MANHATTAN","019","994910","216251","40.76022904","-73.96152045","POINT (-73.96152045 40.76022904)","01"
"261406206","2023-01-05T00:00:00.000","08:58:45","VTL","1111D3","CAR/SUV","BROOKLYN","094","997182","199476","40.71418279","-73.95335143","POINT (-73.95335143 40.71418279)","01"
"262219116","2023-01-20T00:00:00.000","07:42:43","VTL","1151A","CAR/SUV","STATEN ISLAND","120","962896","171647","40.63778217","-74.07694038","POINT (-74.07694038 40.63778217)","01"
"263000766","2023-02-04T00:00:00.000","03:00:47","VTL","1163AT","CAR/SUV","BROOKLYN","083","1001022","194777","40.7012787","-73.93951142","POINT (-73.93951142 40.7012787)","01"
"263499799","2023-02-12T00:00:00.000","22:59:00","VTL","37512A2","CAR/SUV","BRONX","040","1010695","235228","40.81228268","-73.90446645","POINT (-73.90446645 40.81228268)","01"
"262245406","2023-01-20T00:00:00.000","18:37:51","NYC","403A1","CAR/SUV","QUEENS","102","1035029","195249","40.70244443","-73.81686112","POINT (-73.81686112 40.70244443)","01"
"263110925","2023-02-06T00:00:00.000","10:39:08","VTL","1225D","CAR/SUV","QUEENS","111","1048147","216353","40.76028453","-73.7693497","POINT (-73.7693497 40.76028453)","01"
"262413721","2023-01-24T00:00:00.000","14:35:00","VTL","1110A","CAR/SUV","BRONX","048","1016024","252043","40.85841739","-73.88513561","POINT (-73.88513561 40.85841739)","01"
"261447083","2023-01-06T00:00:00.000","03:07:39","NYC","402C","CAR/SUV","MANHATTAN","018","985816","220342","40.77146406","-73.99434623","POINT (-73.99434623 40.77146406)","01"
"263330431","2023-02-09T00:00:00.000","18:03:08","VTL","1111D1N","MCL","QUEENS","107","1033177","205291","40.73001769","-73.82346751","POINT (-73.82346751 40.73001769)","01"
"263497259","2023-02-12T00:00:00.000","23:21:18","VTL","1111D1C","BIKE","BROOKLYN","072","983669","178475","40.65654928","-74.00209398","POINT (-74.00209398 40.65654928)","01"
"262633621","2023-01-28T00:00:00.000","07:11:34","VTL","1180D","CAR/SUV","BROOKLYN","412","1013929","167286","40.62579643","-73.89308451","POINT (-73.89308451 40.62579643)","01"
"261950652","2023-01-15T00:00:00.000","16:30:08","VTL","1163AT","CAR/SUV","BRONX","042","1009516","239520","40.82406645","-73.90870947","POINT (-73.90870947 40.82406645)","01"
"262219223","2023-01-20T00:00:00.000","08:16:39","VTL","1163AT","CAR/SUV","BROOKLYN","060","988358","150199","40.5789366","-73.98521154","POINT (-73.98521154 40.5789366)","01"
"262541090","2023-01-26T00:00:00.000","08:14:00","NYC","403A1","CAR/SUV","BROOKLYN","090","1000693","198669","40.71196194","-73.94068846","POINT (-73.94068846 40.71196194)","01"
"261671114","2023-01-10T00:00:00.000","16:58:00","VTL","1172A","CAR/SUV","BROOKLYN","066","989890","171887","40.63846487","-73.97967836","POINT (-73.97967836 40.63846487)","01"
"263290585","2023-02-09T00:00:00.000","03:48:00","VTL","3752A1I","CAR/SUV","BRONX","049","1024472","256716","40.8712089","-73.85456773","POINT (-73.85456773 40.8712089)","01"
"262173775","2023-01-19T00:00:00.000","16:00:00","VTL","1225C2A","CAR/SUV","BRONX","047","1020184","259289","40.87828948","-73.87005819","POINT (-73.87005819 40.87828948)","01"
"262409048","2023-01-24T00:00:00.000","11:35:00","VTL","1110A","CAR/SUV","BRONX","040","1004028","234042","40.80904488","-73.92855472","POINT (-73.92855472 40.80904488)","01"
"262205573","2023-01-20T00:00:00.000","00:02:00","VTL","37512A2","TRUCK/BUS","BRONX","040","1007503","233006","40.806195","-73.916003","POINT (-73.916003 40.806195)","01"
"264397515","2023-03-01T00:00:00.000","18:42:41","VTL","1110A","CAR/SUV","QUEENS","101","1054484","156357","40.59556175","-73.74710027","POINT (-73.74710027 40.59556175)","01"
"261798860","2023-01-12T00:00:00.000","12:57:00","NYC","403A1","CAR/SUV","BROOKLYN","070","999105","169429","40.63170752","-73.94648097","POINT (-73.94648097 40.63170752)","01"
