"fiscal_year","location","print_order","attribute_reference","attribute_category","need_name","category","sub_category","column_l_fy15_weight","column_m_fy15_per_capita_no_ats_growth","column_n_fy14_actual_registers","column_o_projected_register","column_p_projected_formula","column_q_register_change","column_r_register_dollar_change"
"2015","Q356","2","ATTRIBUTE_01","Grade Weights","NA","K-5","NA","1","4122.55","0","0","0.00","0","0.00"
"2015","Q116","2","ATTRIBUTE_01","Grade Weights","NA","K-5","NA","1","4122.55","540","540","2226174.65","0","0.00"
"2015","Q176","2","ATTRIBUTE_01","Grade Weights","NA","K-5","NA","1","4122.55","723","693","2856924.13","-30","-123676.37"
"2015","Q095","2","ATTRIBUTE_01","Grade Weights","NA","K-5","NA","1","4122.55","1476","1502","6192063.56","26","107186.19"
"2015","Q059","2","ATTRIBUTE_01","Grade Weights","NA","K-5","NA","1","4122.55","0","0","0.00","0","0.00"
"2015","Q052","2","ATTRIBUTE_01","Grade Weights","NA","K-5","NA","1","4122.55","472","462","1904616.09","-10","-41225.46"
"2015","Q038","2","ATTRIBUTE_01","Grade Weights","NA","K-5","NA","1","4122.55","203","187","770916.04","-16","-65960.73"
"2015","Q037","2","ATTRIBUTE_01","Grade Weights","NA","K-5","NA","1","4122.55","491","491","2024169.91","0","0.00"
"2015","Q036","2","ATTRIBUTE_01","Grade Weights","NA","K-5","NA","1","4122.55","500","476","1962331.73","-24","-98941.10"
"2015","Q118","2","ATTRIBUTE_01","Grade Weights","NA","K-5","NA","1","4122.55","562","568","2341605.93","6","24735.27"
"2015","Q248","2","ATTRIBUTE_01","Grade Weights","NA","K-5","NA","1","4122.55","0","0","0.00","0","0.00"
"2015","Q326","2","ATTRIBUTE_01","Grade Weights","NA","K-5","NA","1","4122.55","0","0","0.00","0","0.00"
"2015","Q295","2","ATTRIBUTE_01","Grade Weights","NA","K-5","NA","1","4122.55","343","342","1409910.61","-1","-4122.55"
"2015","Q289","2","ATTRIBUTE_01","Grade Weights","NA","K-5","NA","1","4122.55","0","0","0.00","0","0.00"
"2015","Q283","2","ATTRIBUTE_01","Grade Weights","NA","K-5","NA","1","4122.55","0","0","0.00","0","0.00"
"2015","Q272","2","ATTRIBUTE_01","Grade Weights","NA","K-5","NA","1","4122.55","0","0","0.00","0","0.00"
"2015","Q270","2","ATTRIBUTE_01","Grade Weights","NA","K-5","NA","1","4122.55","469","481","1982944.46","12","49470.55"
"2015","Q147","2","ATTRIBUTE_01","Grade Weights","NA","K-5","NA","1","4122.55","441","435","1793307.36","-6","-24735.27"
"2015","Q259","2","ATTRIBUTE_01","Grade Weights","NA","K-5","NA","1","4122.55","0","0","0.00","0","0.00"
"2015","Q156","2","ATTRIBUTE_01","Grade Weights","NA","K-5","NA","1","4122.55","294","252","1038881.50","-42","-173146.92"
"2015","Q243","2","ATTRIBUTE_01","Grade Weights","NA","K-5","NA","1","4122.55","0","0","0.00","0","0.00"
"2015","Q238","2","ATTRIBUTE_01","Grade Weights","NA","K-5","NA","1","4122.55","0","0","0.00","0","0.00"
"2015","Q208","2","ATTRIBUTE_01","Grade Weights","NA","K-5","NA","1","4122.55","471","461","1900493.54","-10","-41225.46"
"2015","Q195","2","ATTRIBUTE_01","Grade Weights","NA","K-5","NA","1","4122.55","621","627","2584836.12","6","24735.27"
"2015","Q192","2","ATTRIBUTE_01","Grade Weights","NA","K-5","NA","1","4122.55","0","0","0.00","0","0.00"
"2015","Q181","2","ATTRIBUTE_01","Grade Weights","NA","K-5","NA","1","4122.55","328","344","1418155.70","16","65960.73"
"2015","Q251","2","ATTRIBUTE_01","Grade Weights","NA","K-5","NA","1","4122.55","333","314","1294479.33","-19","-78328.37"
"2015","Q268","2","ATTRIBUTE_01","Grade Weights","NA","K-5","NA","1","4122.55","436","432","1780939.72","-4","-16490.18"
"2015","X150","2","ATTRIBUTE_01","Grade Weights","NA","K-5","NA","1","4122.55","887","876","3611349.98","-11","-45348.00"
"2015","X242","2","ATTRIBUTE_01","Grade Weights","NA","K-5","NA","1","4122.55","0","0","0.00","0","0.00"
"2015","X217","2","ATTRIBUTE_01","Grade Weights","NA","K-5","NA","1","4122.55","0","0","0.00","0","0.00"
"2015","X214","2","ATTRIBUTE_01","Grade Weights","NA","K-5","NA","1","4122.55","509","517","2131356.10","8","32980.37"
"2015","X212","2","ATTRIBUTE_01","Grade Weights","NA","K-5","NA","1","4122.55","263","284","1170802.96","21","86573.46"
"2015","X211","2","ATTRIBUTE_01","Grade Weights","NA","K-5","NA","1","4122.55","317","343","1414033.16","26","107186.19"
"2015","X196","2","ATTRIBUTE_01","Grade Weights","NA","K-5","NA","1","4122.55","897","949","3912295.82","52","214372.37"
"2015","X061","2","ATTRIBUTE_01","Grade Weights","NA","K-5","NA","1","4122.55","337","321","1323337.15","-16","-65960.73"
"2015","X190","2","ATTRIBUTE_01","Grade Weights","NA","K-5","NA","1","4122.55","0","0","0.00","0","0.00"
"2015","X267","2","ATTRIBUTE_01","Grade Weights","NA","K-5","NA","1","4122.55","0","0","0.00","0","0.00"
"2015","X134","2","ATTRIBUTE_01","Grade Weights","NA","K-5","NA","1","4122.55","673","673","2774473.22","0","0.00"
"2015","X129","2","ATTRIBUTE_01","Grade Weights","NA","K-5","NA","1","4122.55","0","0","0.00","0","0.00"
"2015","X098","2","ATTRIBUTE_01","Grade Weights","NA","K-5","NA","1","4122.55","0","0","0.00","0","0.00"
"2015","X092","2","ATTRIBUTE_01","Grade Weights","NA","K-5","NA","1","4122.55","470","457","1884003.36","-13","-53593.09"
"2015","X067","2","ATTRIBUTE_01","Grade Weights","NA","K-5","NA","1","4122.55","667","670","2762105.58","3","12367.64"
"2015","X478","2","ATTRIBUTE_01","Grade Weights","NA","K-5","NA","1","4122.55","0","0","0.00","0","0.00"
"2015","X195","2","ATTRIBUTE_01","Grade Weights","NA","K-5","NA","1","4122.55","893","945","3895805.63","52","214372.37"
"2015","X316","2","ATTRIBUTE_01","Grade Weights","NA","K-5","NA","1","4122.55","0","0","0.00","0","0.00"
"2015","X265","2","ATTRIBUTE_01","Grade Weights","NA","K-5","NA","1","4122.55","0","0","0.00","0","0.00"
"2015","X446","2","ATTRIBUTE_01","Grade Weights","NA","K-5","NA","1","4122.55","0","0","0.00","0","0.00"
"2015","X388","2","ATTRIBUTE_01","Grade Weights","NA","K-5","NA","1","4122.55","0","0","0.00","0","0.00"
"2015","X384","2","ATTRIBUTE_01","Grade Weights","NA","K-5","NA","1","4122.55","0","0","0.00","0","0.00"
"2015","X383","2","ATTRIBUTE_01","Grade Weights","NA","K-5","NA","1","4122.55","0","0","0.00","0","0.00"
"2015","X372","2","ATTRIBUTE_01","Grade Weights","NA","K-5","NA","1","4122.55","0","0","0.00","0","0.00"
"2015","X248","2","ATTRIBUTE_01","Grade Weights","NA","K-5","NA","1","4122.55","0","0","0.00","0","0.00"
"2015","X318","2","ATTRIBUTE_01","Grade Weights","NA","K-5","NA","1","4122.55","0","0","0.00","0","0.00"
"2015","X251","2","ATTRIBUTE_01","Grade Weights","NA","K-5","NA","1","4122.55","0","0","0.00","0","0.00"
"2015","X314","2","ATTRIBUTE_01","Grade Weights","NA","K-5","NA","1","4122.55","185","244","1005901.14","59","243230.19"
"2015","X300","2","ATTRIBUTE_01","Grade Weights","NA","K-5","NA","1","4122.55","585","600","2473527.39","15","61838.18"
"2015","X286","2","ATTRIBUTE_01","Grade Weights","NA","K-5","NA","1","4122.55","0","0","0.00","0","0.00"
"2015","X278","2","ATTRIBUTE_01","Grade Weights","NA","K-5","NA","1","4122.55","0","0","0.00","0","0.00"
"2015","X273","2","ATTRIBUTE_01","Grade Weights","NA","K-5","NA","1","4122.55","0","0","0.00","0","0.00"
"2015","X271","2","ATTRIBUTE_01","Grade Weights","NA","K-5","NA","1","4122.55","0","0","0.00","0","0.00"
"2015","X057","2","ATTRIBUTE_01","Grade Weights","NA","K-5","NA","1","4122.55","522","538","2217929.56","16","65960.73"
"2015","X341","2","ATTRIBUTE_01","Grade Weights","NA","K-5","NA","1","4122.55","0","0","0.00","0","0.00"
"2015","X290","2","ATTRIBUTE_01","Grade Weights","NA","K-5","NA","1","4122.55","0","0","0.00","0","0.00"
"2015","X462","2","ATTRIBUTE_01","Grade Weights","NA","K-5","NA","1","4122.55","0","0","0.00","0","0.00"
"2015","X455","2","ATTRIBUTE_01","Grade Weights","NA","K-5","NA","1","4122.55","0","0","0.00","0","0.00"
"2015","X418","2","ATTRIBUTE_01","Grade Weights","NA","K-5","NA","1","4122.55","0","0","0.00","0","0.00"
"2015","X370","2","ATTRIBUTE_01","Grade Weights","NA","K-5","NA","1","4122.55","0","0","0.00","0","0.00"
"2015","X357","2","ATTRIBUTE_01","Grade Weights","NA","K-5","NA","1","4122.55","55","115","474092.75","60","247352.74"
"2015","X355","2","ATTRIBUTE_01","Grade Weights","NA","K-5","NA","1","4122.55","0","0","0.00","0","0.00"
"2015","X066","2","ATTRIBUTE_01","Grade Weights","NA","K-5","NA","1","4122.55","611","622","2564223.39","11","45348.00"
"2015","X299","2","ATTRIBUTE_01","Grade Weights","NA","K-5","NA","1","4122.55","0","0","0.00","0","0.00"
"2015","X508","2","ATTRIBUTE_01","Grade Weights","NA","K-5","NA","1","4122.55","0","0","0.00","0","0.00"
"2015","X289","2","ATTRIBUTE_01","Grade Weights","NA","K-5","NA","1","4122.55","0","0","0.00","0","0.00"
"2015","X288","2","ATTRIBUTE_01","Grade Weights","NA","K-5","NA","1","4122.55","0","0","0.00","0","0.00"
"2015","X287","2","ATTRIBUTE_01","Grade Weights","NA","K-5","NA","1","4122.55","0","0","0.00","0","0.00"
"2015","X275","2","ATTRIBUTE_01","Grade Weights","NA","K-5","NA","1","4122.55","0","0","0.00","0","0.00"
"2015","X272","2","ATTRIBUTE_01","Grade Weights","NA","K-5","NA","1","4122.55","0","0","0.00","0","0.00"
"2015","K157","2","ATTRIBUTE_01","Grade Weights","NA","K-5","NA","1","4122.55","345","332","1368685.15","-13","-53593.09"
"2015","X326","2","ATTRIBUTE_01","Grade Weights","NA","K-5","NA","1","4122.55","0","0","0.00","0","0.00"
"2015","X544","2","ATTRIBUTE_01","Grade Weights","NA","K-5","NA","1","4122.55","0","0","0.00","0","0.00"
"2015","X050","2","ATTRIBUTE_01","Grade Weights","NA","K-5","NA","1","4122.55","186","114","469970.20","-72","-296823.29"
"2015","X047","2","ATTRIBUTE_01","Grade Weights","NA","K-5","NA","1","4122.55","1130","1157","4769785.31","27","111308.73"
"2015","X044","2","ATTRIBUTE_01","Grade Weights","NA","K-5","NA","1","4122.55","306","310","1277989.15","4","16490.18"
"2015","X006","2","ATTRIBUTE_01","Grade Weights","NA","K-5","NA","1","4122.55","544","505","2081885.55","-39","-160779.28"
"2015","X567","2","ATTRIBUTE_01","Grade Weights","NA","K-5","NA","1","4122.55","98","145","597769.12","47","193759.65"
"2015","X566","2","ATTRIBUTE_01","Grade Weights","NA","K-5","NA","1","4122.55","0","0","0.00","0","0.00"
"2015","X468","2","ATTRIBUTE_01","Grade Weights","NA","K-5","NA","1","4122.55","0","0","0.00","0","0.00"
"2015","X545","2","ATTRIBUTE_01","Grade Weights","NA","K-5","NA","1","4122.55","0","0","0.00","0","0.00"
"2015","X498","2","ATTRIBUTE_01","Grade Weights","NA","K-5","NA","1","4122.55","250","276","1137822.60","26","107186.19"
"2015","X542","2","ATTRIBUTE_01","Grade Weights","NA","K-5","NA","1","4122.55","0","0","0.00","0","0.00"
"2015","X532","2","ATTRIBUTE_01","Grade Weights","NA","K-5","NA","1","4122.55","0","0","0.00","0","0.00"
"2015","X529","2","ATTRIBUTE_01","Grade Weights","NA","K-5","NA","1","4122.55","0","0","0.00","0","0.00"
"2015","X514","2","ATTRIBUTE_01","Grade Weights","NA","K-5","NA","1","4122.55","0","0","0.00","0","0.00"
"2015","X513","2","ATTRIBUTE_01","Grade Weights","NA","K-5","NA","1","4122.55","0","0","0.00","0","0.00"
"2015","X509","2","ATTRIBUTE_01","Grade Weights","NA","K-5","NA","1","4122.55","0","0","0.00","0","0.00"
"2015","X479","2","ATTRIBUTE_01","Grade Weights","NA","K-5","NA","1","4122.55","0","0","0.00","0","0.00"
"2015","X556","2","ATTRIBUTE_01","Grade Weights","NA","K-5","NA","1","4122.55","0","0","0.00","0","0.00"
"2015","K499","2","ATTRIBUTE_01","Grade Weights","NA","K-5","NA","1","4122.55","0","0","0.00","0","0.00"
"2015","K670","2","ATTRIBUTE_01","Grade Weights","NA","K-5","NA","1","4122.55","0","0","0.00","0","0.00"
"2015","K616","2","ATTRIBUTE_01","Grade Weights","NA","K-5","NA","1","4122.55","0","0","0.00","0","0.00"
"2015","K605","2","ATTRIBUTE_01","Grade Weights","NA","K-5","NA","1","4122.55","0","0","0.00","0","0.00"
"2015","K596","2","ATTRIBUTE_01","Grade Weights","NA","K-5","NA","1","4122.55","0","0","0.00","0","0.00"
"2015","K595","2","ATTRIBUTE_01","Grade Weights","NA","K-5","NA","1","4122.55","0","0","0.00","0","0.00"
"2015","K575","2","ATTRIBUTE_01","Grade Weights","NA","K-5","NA","1","4122.55","0","0","0.00","0","0.00"
"2015","K351","2","ATTRIBUTE_01","Grade Weights","NA","K-5","NA","1","4122.55","0","0","0.00","0","0.00"
"2015","K527","2","ATTRIBUTE_01","Grade Weights","NA","K-5","NA","1","4122.55","0","0","0.00","0","0.00"
"2015","K016","2","ATTRIBUTE_01","Grade Weights","NA","K-5","NA","1","4122.55","231","216","890469.86","-15","-61838.18"
"2015","K492","2","ATTRIBUTE_01","Grade Weights","NA","K-5","NA","1","4122.55","206","264","1088352.05","58","239107.65"
"2015","K483","2","ATTRIBUTE_01","Grade Weights","NA","K-5","NA","1","4122.55","0","0","0.00","0","0.00"
"2015","K439","2","ATTRIBUTE_01","Grade Weights","NA","K-5","NA","1","4122.55","0","0","0.00","0","0.00"
"2015","K430","2","ATTRIBUTE_01","Grade Weights","NA","K-5","NA","1","4122.55","0","0","0.00","0","0.00"
"2015","K419","2","ATTRIBUTE_01","Grade Weights","NA","K-5","NA","1","4122.55","0","0","0.00","0","0.00"
"2015","X463","2","ATTRIBUTE_01","Grade Weights","NA","K-5","NA","1","4122.55","283","301","1240886.24","18","74205.82"
"2015","K553","2","ATTRIBUTE_01","Grade Weights","NA","K-5","NA","1","4122.55","0","0","0.00","0","0.00"
"2015","K050","2","ATTRIBUTE_01","Grade Weights","NA","K-5","NA","1","4122.55","0","0","0.00","0","0.00"
"2015","K147","2","ATTRIBUTE_01","Grade Weights","NA","K-5","NA","1","4122.55","268","302","1245008.78","34","140166.55"
"2015","K132","2","ATTRIBUTE_01","Grade Weights","NA","K-5","NA","1","4122.55","704","679","2799208.49","-25","-103063.64"
"2015","K126","2","ATTRIBUTE_01","Grade Weights","NA","K-5","NA","1","4122.55","0","0","0.00","0","0.00"
"2015","K120","2","ATTRIBUTE_01","Grade Weights","NA","K-5","NA","1","4122.55","399","387","1595425.16","-12","-49470.55"
"2015","K110","2","ATTRIBUTE_01","Grade Weights","NA","K-5","NA","1","4122.55","321","321","1323337.15","0","0.00"
"2015","K084","2","ATTRIBUTE_01","Grade Weights","NA","K-5","NA","1","4122.55","544","556","2292135.38","12","49470.55"
"2015","K674","2","ATTRIBUTE_01","Grade Weights","NA","K-5","NA","1","4122.55","0","0","0.00","0","0.00"
"2015","K059","2","ATTRIBUTE_01","Grade Weights","NA","K-5","NA","1","4122.55","338","325","1339827.33","-13","-53593.09"
"2015","K691","2","ATTRIBUTE_01","Grade Weights","NA","K-5","NA","1","4122.55","0","0","0.00","0","0.00"
"2015","K034","2","ATTRIBUTE_01","Grade Weights","NA","K-5","NA","1","4122.55","518","513","2114865.92","-5","-20612.73"
"2015","K031","2","ATTRIBUTE_01","Grade Weights","NA","K-5","NA","1","4122.55","524","527","2172581.55","3","12367.64"
"2015","K023","2","ATTRIBUTE_01","Grade Weights","NA","K-5","NA","1","4122.55","241","247","1018268.77","6","24735.27"
"2015","K019","2","ATTRIBUTE_01","Grade Weights","NA","K-5","NA","1","4122.55","113","55","226740.01","-58","-239107.65"
"2015","K018","2","ATTRIBUTE_01","Grade Weights","NA","K-5","NA","1","4122.55","180","180","742058.22","0","0.00"
"2015","K017","2","ATTRIBUTE_01","Grade Weights","NA","K-5","NA","1","4122.55","304","284","1170802.96","-20","-82450.91"
"2015","K350","2","ATTRIBUTE_01","Grade Weights","NA","K-5","NA","1","4122.55","0","0","0.00","0","0.00"
"2015","K071","2","ATTRIBUTE_01","Grade Weights","NA","K-5","NA","1","4122.55","0","0","0.00","0","0.00"
"2015","X682","2","ATTRIBUTE_01","Grade Weights","NA","K-5","NA","1","4122.55","0","0","0.00","0","0.00"
"2015","K020","2","ATTRIBUTE_01","Grade Weights","NA","K-5","NA","1","4122.55","302","332","1368685.15","30","123676.37"
"2015","K011","2","ATTRIBUTE_01","Grade Weights","NA","K-5","NA","1","4122.55","678","698","2877536.86","20","82450.91"
"2015","K009","2","ATTRIBUTE_01","Grade Weights","NA","K-5","NA","1","4122.55","668","712","2935252.50","44","181392.01"
"2015","K008","2","ATTRIBUTE_01","Grade Weights","NA","K-5","NA","1","4122.55","702","742","3058928.87","40","164901.83"
"2015","K003","2","ATTRIBUTE_01","Grade Weights","NA","K-5","NA","1","4122.55","451","413","1702611.35","-38","-156656.73"
"2015","X692","2","ATTRIBUTE_01","Grade Weights","NA","K-5","NA","1","4122.55","0","0","0.00","0","0.00"
"2015","K412","2","ATTRIBUTE_01","Grade Weights","NA","K-5","NA","1","4122.55","0","0","0.00","0","0.00"
"2015","X684","2","ATTRIBUTE_01","Grade Weights","NA","K-5","NA","1","4122.55","0","0","0.00","0","0.00"
"2015","K054","2","ATTRIBUTE_01","Grade Weights","NA","K-5","NA","1","4122.55","227","226","931695.32","-1","-4122.55"
"2015","X550","2","ATTRIBUTE_01","Grade Weights","NA","K-5","NA","1","4122.55","0","0","0.00","0","0.00"
"2015","X536","2","ATTRIBUTE_01","Grade Weights","NA","K-5","NA","1","4122.55","334","397","1636650.62","63","259720.38"
"2015","X531","2","ATTRIBUTE_01","Grade Weights","NA","K-5","NA","1","4122.55","409","479","1974699.36","70","288578.20"
"2015","X521","2","ATTRIBUTE_01","Grade Weights","NA","K-5","NA","1","4122.55","0","0","0.00","0","0.00"
"2015","X511","2","ATTRIBUTE_01","Grade Weights","NA","K-5","NA","1","4122.55","0","0","0.00","0","0.00"
"2015","X480","2","ATTRIBUTE_01","Grade Weights","NA","K-5","NA","1","4122.55","0","0","0.00","0","0.00"
"2015","X691","2","ATTRIBUTE_01","Grade Weights","NA","K-5","NA","1","4122.55","354","370","1525341.89","16","65960.73"
"2015","K265","2","ATTRIBUTE_01","Grade Weights","NA","K-5","NA","1","4122.55","0","0","0.00","0","0.00"
"2015","K313","2","ATTRIBUTE_01","Grade Weights","NA","K-5","NA","1","4122.55","0","0","0.00","0","0.00"
"2015","K307","2","ATTRIBUTE_01","Grade Weights","NA","K-5","NA","1","4122.55","335","357","1471748.80","22","90696.00"
"2015","K305","2","ATTRIBUTE_01","Grade Weights","NA","K-5","NA","1","4122.55","201","185","762670.94","-16","-65960.73"
"2015","K301","2","ATTRIBUTE_01","Grade Weights","NA","K-5","NA","1","4122.55","0","0","0.00","0","0.00"
"2015","K287","2","ATTRIBUTE_01","Grade Weights","NA","K-5","NA","1","4122.55","199","195","803896.40","-4","-16490.18"
"2015","K282","2","ATTRIBUTE_01","Grade Weights","NA","K-5","NA","1","4122.55","596","574","2366341.20","-22","-90696.00"
"2015","K044","2","ATTRIBUTE_01","Grade Weights","NA","K-5","NA","1","4122.55","269","246","1014146.23","-23","-94818.55"
"2015","K266","2","ATTRIBUTE_01","Grade Weights","NA","K-5","NA","1","4122.55","0","0","0.00","0","0.00"
"2015","K046","2","ATTRIBUTE_01","Grade Weights","NA","K-5","NA","1","4122.55","364","381","1570689.89","17","70083.28"
"2015","K256","2","ATTRIBUTE_01","Grade Weights","NA","K-5","NA","1","4122.55","337","338","1393420.43","1","4122.55"
"2015","K133","2","ATTRIBUTE_01","Grade Weights","NA","K-5","NA","1","4122.55","395","491","2024169.91","96","395764.38"
"2015","K113","2","ATTRIBUTE_01","Grade Weights","NA","K-5","NA","1","4122.55","0","0","0.00","0","0.00"
"2015","K093","2","ATTRIBUTE_01","Grade Weights","NA","K-5","NA","1","4122.55","303","272","1121332.42","-31","-127798.91"
"2015","K067","2","ATTRIBUTE_01","Grade Weights","NA","K-5","NA","1","4122.55","259","245","1010023.68","-14","-57715.64"
"2015","K056","2","ATTRIBUTE_01","Grade Weights","NA","K-5","NA","1","4122.55","226","239","985288.41","13","53593.09"
"2015","X253","2","ATTRIBUTE_01","Grade Weights","NA","K-5","NA","1","4122.55","0","0","0.00","0","0.00"
"2015","K270","2","ATTRIBUTE_01","Grade Weights","NA","K-5","NA","1","4122.55","140","114","469970.20","-26","-107186.19"
"2015","X081","2","ATTRIBUTE_01","Grade Weights","NA","K-5","NA","1","4122.55","645","645","2659041.94","0","0.00"
"2015","X159","2","ATTRIBUTE_01","Grade Weights","NA","K-5","NA","1","4122.55","186","179","737935.67","-7","-28857.82"
"2015","X141","2","ATTRIBUTE_01","Grade Weights","NA","K-5","NA","1","4122.55","0","0","0.00","0","0.00"
"2015","X118","2","ATTRIBUTE_01","Grade Weights","NA","K-5","NA","1","4122.55","0","0","0.00","0","0.00"
"2015","X095","2","ATTRIBUTE_01","Grade Weights","NA","K-5","NA","1","4122.55","833","872","3594859.80","39","160779.28"
"2015","X094","2","ATTRIBUTE_01","Grade Weights","NA","K-5","NA","1","4122.55","1198","1240","5111956.60","42","173146.92"
"2015","X091","2","ATTRIBUTE_01","Grade Weights","NA","K-5","NA","1","4122.55","733","701","2889904.50","-32","-131921.46"
"2015","X045","2","ATTRIBUTE_01","Grade Weights","NA","K-5","NA","1","4122.55","0","0","0.00","0","0.00"
"2015","X085","2","ATTRIBUTE_01","Grade Weights","NA","K-5","NA","1","4122.55","1006","992","4089565.28","-14","-57715.64"
"2015","X207","2","ATTRIBUTE_01","Grade Weights","NA","K-5","NA","1","4122.55","371","359","1479993.89","-12","-49470.55"
"2015","X080","2","ATTRIBUTE_01","Grade Weights","NA","K-5","NA","1","4122.55","0","0","0.00","0","0.00"
"2015","X059","2","ATTRIBUTE_01","Grade Weights","NA","K-5","NA","1","4122.55","517","532","2193194.28","15","61838.18"
"2015","X056","2","ATTRIBUTE_01","Grade Weights","NA","K-5","NA","1","4122.55","665","628","2588958.66","-37","-152534.19"
"2015","X054","2","ATTRIBUTE_01","Grade Weights","NA","K-5","NA","1","4122.55","468","443","1826287.72","-25","-103063.64"
"2015","X051","2","ATTRIBUTE_01","Grade Weights","NA","K-5","NA","1","4122.55","242","237","977043.32","-5","-20612.73"
"2015","X291","2","ATTRIBUTE_01","Grade Weights","NA","K-5","NA","1","4122.55","678","674","2778595.76","-4","-16490.18"
"2015","X086","2","ATTRIBUTE_01","Grade Weights","NA","K-5","NA","1","4122.55","1360","1345","5544823.89","-15","-61838.18"
"2015","X243","2","ATTRIBUTE_01","Grade Weights","NA","K-5","NA","1","4122.55","0","0","0.00","0","0.00"
"2015","X270","2","ATTRIBUTE_01","Grade Weights","NA","K-5","NA","1","4122.55","0","0","0.00","0","0.00"
"2015","X280","2","ATTRIBUTE_01","Grade Weights","NA","K-5","NA","1","4122.55","605","597","2461159.75","-8","-32980.37"
"2015","X279","2","ATTRIBUTE_01","Grade Weights","NA","K-5","NA","1","4122.55","669","702","2894027.04","33","136044.01"
"2015","X268","2","ATTRIBUTE_01","Grade Weights","NA","K-5","NA","1","4122.55","0","0","0.00","0","0.00"
"2015","X264","2","ATTRIBUTE_01","Grade Weights","NA","K-5","NA","1","4122.55","0","0","0.00","0","0.00"
"2015","X254","2","ATTRIBUTE_01","Grade Weights","NA","K-5","NA","1","4122.55","0","0","0.00","0","0.00"
"2015","X205","2","ATTRIBUTE_01","Grade Weights","NA","K-5","NA","1","4122.55","1025","1029","4242099.47","4","16490.18"
"2015","X244","2","ATTRIBUTE_01","Grade Weights","NA","K-5","NA","1","4122.55","0","0","0.00","0","0.00"
"2015","X206","2","ATTRIBUTE_01","Grade Weights","NA","K-5","NA","1","4122.55","0","0","0.00","0","0.00"
"2015","X237","2","ATTRIBUTE_01","Grade Weights","NA","K-5","NA","1","4122.55","0","0","0.00","0","0.00"
"2015","X228","2","ATTRIBUTE_01","Grade Weights","NA","K-5","NA","1","4122.55","0","0","0.00","0","0.00"
"2015","X226","2","ATTRIBUTE_01","Grade Weights","NA","K-5","NA","1","4122.55","496","528","2176704.10","32","131921.46"
"2015","X225","2","ATTRIBUTE_01","Grade Weights","NA","K-5","NA","1","4122.55","0","0","0.00","0","0.00"
"2015","X213","2","ATTRIBUTE_01","Grade Weights","NA","K-5","NA","1","4122.55","0","0","0.00","0","0.00"
"2015","X209","2","ATTRIBUTE_01","Grade Weights","NA","K-5","NA","1","4122.55","215","214","882224.77","-1","-4122.55"
"2015","X037","2","ATTRIBUTE_01","Grade Weights","NA","K-5","NA","1","4122.55","430","420","1731469.17","-10","-41225.46"
"2015","X246","2","ATTRIBUTE_01","Grade Weights","NA","K-5","NA","1","4122.55","746","755","3112521.96","9","37102.91"
"2015","X365","2","ATTRIBUTE_01","Grade Weights","NA","K-5","NA","1","4122.55","0","0","0.00","0","0.00"
"2015","X454","2","ATTRIBUTE_01","Grade Weights","NA","K-5","NA","1","4122.55","0","0","0.00","0","0.00"
"2015","X449","2","ATTRIBUTE_01","Grade Weights","NA","K-5","NA","1","4122.55","442","462","1904616.09","20","82450.91"
"2015","X443","2","ATTRIBUTE_01","Grade Weights","NA","K-5","NA","1","4122.55","528","508","2094253.19","-20","-82450.91"
"2015","X414","2","ATTRIBUTE_01","Grade Weights","NA","K-5","NA","1","4122.55","0","0","0.00","0","0.00"
"2015","X413","2","ATTRIBUTE_01","Grade Weights","NA","K-5","NA","1","4122.55","0","0","0.00","0","0.00"
"2015","X412","2","ATTRIBUTE_01","Grade Weights","NA","K-5","NA","1","4122.55","0","0","0.00","0","0.00"
"2015","X046","2","ATTRIBUTE_01","Grade Weights","NA","K-5","NA","1","4122.55","1287","1278","5268613.33","-9","-37102.91"
"2015","X403","2","ATTRIBUTE_01","Grade Weights","NA","K-5","NA","1","4122.55","0","0","0.00","0","0.00"
"2015","X517","2","ATTRIBUTE_01","Grade Weights","NA","K-5","NA","1","4122.55","0","0","0.00","0","0.00"
"2015","X361","2","ATTRIBUTE_01","Grade Weights","NA","K-5","NA","1","4122.55","0","0","0.00","0","0.00"
"2015","X350","2","ATTRIBUTE_01","Grade Weights","NA","K-5","NA","1","4122.55","0","0","0.00","0","0.00"
"2015","X339","2","ATTRIBUTE_01","Grade Weights","NA","K-5","NA","1","4122.55","0","0","0.00","0","0.00"
"2015","X329","2","ATTRIBUTE_01","Grade Weights","NA","K-5","NA","1","4122.55","0","0","0.00","0","0.00"
"2015","K095","2","ATTRIBUTE_01","Grade Weights","NA","K-5","NA","1","4122.55","745","740","3050683.78","-5","-20612.73"
"2015","Q265","2","ATTRIBUTE_01","Grade Weights","NA","K-5","NA","1","4122.55","0","0","0.00","0","0.00"
"2015","X404","2","ATTRIBUTE_01","Grade Weights","NA","K-5","NA","1","4122.55","0","0","0.00","0","0.00"
"2015","X007","2","ATTRIBUTE_01","Grade Weights","NA","K-5","NA","1","4122.55","697","745","3071296.51","48","197882.19"
"2015","X033","2","ATTRIBUTE_01","Grade Weights","NA","K-5","NA","1","4122.55","1039","1060","4369898.38","21","86573.46"
"2015","X032","2","ATTRIBUTE_01","Grade Weights","NA","K-5","NA","1","4122.55","803","819","3376364.88","16","65960.73"
"2015","X024","2","ATTRIBUTE_01","Grade Weights","NA","K-5","NA","1","4122.55","935","954","3932908.55","19","78328.37"
