"building_id","boro","phn","street_address","total_units","aep_start_date","of_b_c_violations_at_start","current_status","discharge_date","aep_round","postcode","latitude","longitude","community_board","council_district","census_tract","bin","bbl","nta"
"110248","Bronx","910","SOUTHERN BOULEVARD","34","2016-02-01T00:00:00.000","1505","AEP Discharged","2016-04-05T00:00:00.000","Aep Round 9","10459","40.81976","-73.892652","2","17","89","2005882","2027350005","Hunts Point"
"314703","Brooklyn","141","HULL STREET","8","2021-02-01T00:00:00.000","577","AEP Discharged","2021-11-23T00:00:00.000","Aep Round 14","11233","40.679448","-73.911748","16","41","371","3041685","3015330051","Ocean Hill"
"5037","Manhattan","3855","10 AVENUE","23","2014-01-31T00:00:00.000","1068","AEP Discharged","2014-06-16T00:00:00.000","Aep Round 7","10034","40.863974","-73.919273","12","10","299","1064508","1022030001","Inwood"
"121240","Bronx","95","WEST 183 STREET","21","2017-01-31T00:00:00.000","1036","AEP Discharged","2017-06-15T00:00:00.000","Aep Round 10","10453","40.859918","-73.908353","7","14","255","2014732","2032180001","University Heights (North)-Fordham"
"73965","Bronx","2414","EAST TREMONT AVENUE","43","2022-01-31T00:00:00.000","1063","AEP Discharged","2022-06-01T00:00:00.000","Aep Round 15","10461","40.842519","-73.852823","10","18","204","2042268","2039980022","Westchester Square"
"10392","Manhattan","114","EAST 1 STREET","33","2013-01-31T00:00:00.000","589","AEP Discharged","2013-06-13T00:00:00.000","Aep Round 6","10009","40.722346","-73.986644","3","2","3002","1005754","1004290045","East Village"
"68350","Bronx","720 FRONT","EAST 216 STREET","3","2015-02-02T00:00:00.000","259","AEP Discharged","2016-09-29T00:00:00.000","Aep Round 8","10467","40.881161","-73.863095","12","12","390",,,"Williamsbridge-Olinville"
"528915","Queens","87-45","115 STREET","3","2014-01-31T00:00:00.000","53","AEP Discharged","2014-06-25T00:00:00.000","Aep Round 7","11418","40.698285","-73.833855","9","29","122","4195059","4093050065","Richmond Hill"
"138442","Brooklyn","6706","13 AVENUE","6","2023-01-31T00:00:00.000","82","AEP Discharged","2023-06-06T00:00:00.000","Aep Round 16","11219","40.624694","-74.002878","10","43","196","3142862","3057670045","Dyker Heights"
"326302","Brooklyn","1305","LINCOLN PLACE","8","2012-01-31T00:00:00.000","632","AEP Discharged","2015-07-13T00:00:00.000","Aep Round 5","11213","40.669859","-73.933051","8","35","35101","3037093","3013840077","Crown Heights (North)"
"403081","Queens","116-10","14 ROAD","6","2021-02-01T00:00:00.000","596","AEP Active",,"Aep Round 14","11356","40.784694","-73.851041","7","19","929","4098140","4040670027","College Point"
"287222","Brooklyn","1352","EAST NEW YORK AVENUE","10","2022-01-31T00:00:00.000","83","AEP Active",,"Aep Round 15","11212","40.669409","-73.917425","16","41","902","3080699","3034930005","Brownsville"
"215744","Brooklyn","1250","BUSHWICK AVENUE","3","2012-01-31T00:00:00.000","136","AEP Discharged","2014-10-07T00:00:00.000","Aep Round 5","11207","40.687347","-73.914381","4","37","401","3078486","3034010031","Bushwick (East)"
"285024","Brooklyn","413","EAST 98 STREET","35","2011-01-31T00:00:00.000","1540","AEP Discharged","2011-06-08T00:00:00.000","Aep Round 4","11212","40.658245","-73.915388","16","42","896","3082397","3036070008","Brownsville"
"70682","Bronx","829","EAST 226 STREET","3","2015-02-02T00:00:00.000","143","AEP Discharged","2016-09-14T00:00:00.000","Aep Round 8","10466","40.887284","-73.856185","12","12","406","2063930","2048510026","Williamsbridge-Olinville"
"208642","Brooklyn","2018","BERGEN STREET","7","2008-11-13T00:00:00.000","333","AEP Discharged","2009-04-21T00:00:00.000","Aep Round 2","11233","40.674092","-73.913345","16","41","36501","3039104","3014540013","Ocean Hill"
"45372","Bronx","4014","AMUNDSON AVENUE","3","2021-02-01T00:00:00.000","84","AEP Discharged","2022-06-23T00:00:00.000","Aep Round 14","10466","40.892149","-73.836687","12","12","456","2067947","2049890002","Eastchester-Edenwald-Baychester"
"379537","Brooklyn","375","SUMPTER STREET","6","2011-01-31T00:00:00.000","576","AEP Discharged","2014-06-25T00:00:00.000","Aep Round 4","11233","40.681157","-73.909907","16","37","369","3041410","3015220058","Ocean Hill"
"63991","Bronx","388","EAST 155 STREET","3","2016-02-01T00:00:00.000","242","AEP Discharged","2017-04-24T00:00:00.000","Aep Round 9","10455","40.82029","-73.916381","1","17","67","2001716","2024010018","Melrose"
"146095","Brooklyn","229","23 STREET","8","2021-02-01T00:00:00.000","335","AEP Active",,"Aep Round 14","11232","40.660562","-73.995127","7","38","145","3009465","3006460050","Sunset Park (West)"
"328742","Brooklyn","1074","LORIMER STREET","8","2022-01-31T00:00:00.000","244","AEP Discharged","2022-06-06T00:00:00.000","Aep Round 15","11222","40.727408","-73.953873","1","33","561","3065315","3025960009","Greenpoint"
"151880","Brooklyn","247","46 STREET","8","2012-01-31T00:00:00.000","408","AEP Discharged","2012-05-31T00:00:00.000","Aep Round 5","11220","40.650711","-74.013539","7","38","2","3011493","3007450062","Sunset Park (West)"
"104343","Bronx","1417","PROSPECT AVENUE","21","2021-02-01T00:00:00.000","921","AEP Discharged","2021-06-23T00:00:00.000","Aep Round 14","10459","40.832562","-73.896581","3","16","151","2010200","2029620040","Morrisania"
"218700","Brooklyn","458","CENTRAL AVENUE","3","2008-11-13T00:00:00.000","152","AEP Discharged","2010-05-04T00:00:00.000","Aep Round 2","11221","40.692409","-73.915204","4","37","415","3077028","3033680034","Bushwick (East)"
"333130","Brooklyn","344","MARION STREET","6","2021-02-01T00:00:00.000","210","AEP Discharged","2022-03-04T00:00:00.000","Aep Round 14","11233","40.681235","-73.915618","16","41","371","3041269","3015200024","Ocean Hill"
"43120","Manhattan","561","WEST 169 STREET","20","2020-01-31T00:00:00.000","1172","AEP Active",,"Aep Round 13","10032","40.841447","-73.938759","12","10","253","1063018","1021260025","Washington Heights (South)"
"87350","Bronx","2475","HUGHES AVENUE","20","2016-02-01T00:00:00.000","386","AEP Discharged","2020-04-29T00:00:00.000","Aep Round 9","10458","40.856763","-73.885561","6","15","389","2012249","2030770047","Belmont"
"21212","Manhattan","141","EDGECOMBE AVENUE","18","2019-01-31T00:00:00.000","995","AEP Discharged","2019-04-29T00:00:00.000","Aep Round 12","10030","40.821315","-73.944966","9","9","227","1061046","1020510015","Hamilton Heights-Sugar Hill"
"377800","Brooklyn","2","STODDARD PLACE","54","2016-02-01T00:00:00.000","2944","AEP Discharged","2018-05-31T00:00:00.000","Aep Round 9","11225","40.665478","-73.955938","9","35","323","3034361","3013040024","Crown Heights (South)"
"808797","Brooklyn","12","MARTENSE STREET","21","2008-11-13T00:00:00.000","1090","AEP Discharged","2010-01-08T00:00:00.000","Aep Round 2","11226","40.651226","-73.958542","14","40","79602","3116854","3050890012","Flatbush"
"27561","Manhattan","89","SEAMAN AVENUE","43","2021-02-01T00:00:00.000","492","AEP Discharged","2021-04-28T00:00:00.000","Aep Round 14","10034","40.868178","-73.924792","12","10","295","1064963","1022390013","Inwood"
"41668","Manhattan","541","WEST 142 STREET","19","2019-01-31T00:00:00.000","1240","AEP Discharged","2020-02-25T00:00:00.000","Aep Round 12","10031","40.823974","-73.95055","9","7","229","1061845","1020740007","Hamilton Heights-Sugar Hill"
"249288","Brooklyn","2249","EAST 21 STREET","48","2017-01-31T00:00:00.000","479","AEP Discharged","2019-01-29T00:00:00.000","Aep Round 10","11229","40.597877","-73.950055","15","48","578","3199861","3073540042","Madison"
"631579","Queens","20","SCOTT A GADELL PLACE","6","2016-02-01T00:00:00.000","205","AEP Discharged","2016-04-21T00:00:00.000","Aep Round 9","11691","40.603235","-73.750017","14","31","103202","4298239","4155570086","Far Rockaway-Bayswater"
"60218","Bronx","2912","CRUGER AVENUE","3","2015-02-02T00:00:00.000","206","AEP Discharged","2023-07-26T00:00:00.000","Aep Round 8","10467","40.868421","-73.866234","11","12","33801","2054803","2045470011","Allerton"
"323977","Brooklyn","391","LEGION STREET","4","2012-01-31T00:00:00.000","89","AEP Discharged","2012-05-09T00:00:00.000","Aep Round 5","11212","40.659104","-73.915845","16","41","894","3082183","3035950016","Brownsville"
"270189","Brooklyn","291","EAST 54 STREET","6","2017-01-31T00:00:00.000","161","AEP Active",,"Aep Round 10","11203","40.651553","-73.926442","17","41","938","3103050","3047020059","East Flatbush-Rugby"
"342058","Brooklyn","275","NEPTUNE AVENUE","5","2014-01-31T00:00:00.000","355","AEP Discharged","2019-09-11T00:00:00.000","Aep Round 7","11235","40.581219","-73.96347","13","48","366","3196383","3072620005","Brighton Beach"
"63921","Bronx","377","EAST 153 STREET","24","2017-01-31T00:00:00.000","1015","AEP Discharged","2017-05-10T00:00:00.000","Aep Round 10","10455","40.819136","-73.917427","1","17","67","2001699","2024000033","Melrose"
"372771","Brooklyn","70","SOUTH ELLIOTT PLACE","10","2018-01-31T00:00:00.000","190","AEP Discharged","2018-07-03T00:00:00.000","Aep Round 11","11217","40.687838","-73.975747","2","35","33","3058759","3020980078","Fort Greene"
"118543","Bronx","2078","VYSE AVENUE","9","2018-01-31T00:00:00.000","275","AEP Discharged","2018-06-13T00:00:00.000","Aep Round 11","10460","40.843353","-73.880947","6","15","361","2013254","2031320021","West Farms"
"379537","Brooklyn","375","SUMPTER STREET","6","2015-02-02T00:00:00.000","576","AEP Discharged","2017-03-31T00:00:00.000","Aep Round 8","11233","40.681157","-73.909907","16","37","369","3041410","3015220058","Ocean Hill"
"66759","Bronx","737","EAST 187 STREET","31","2022-01-31T00:00:00.000","1231","AEP Active",,"Aep Round 15","10458","40.853802","-73.883231","6","15","393","2012898","2031040061","Belmont"
"903692","Queens","139","BEACH 26 STREET","3","2012-01-31T00:00:00.000","247","AEP Discharged","2022-02-28T00:00:00.000","Aep Round 5","11691","40.593587","-73.759066","14","31","99802","4532812","4158180070","Far Rockaway-Bayswater"
"807725","Brooklyn","271","BAY RIDGE AVENUE","6","2009-11-12T00:00:00.000","248","AEP Discharged","2010-05-21T00:00:00.000","Aep Round 3","11220","40.63592","-74.02659","10","43","68","3145156","3058620055","Bay Ridge"
"896","Manhattan","1481","2 AVENUE","12","2023-01-31T00:00:00.000","226","AEP Discharged","2023-02-08T00:00:00.000","Aep Round 16","10075","40.77212","-73.955954","8","5","134","1044110","1014320021","Upper East Side-Lenox Hill-Roosevelt Island"
"146094","Brooklyn","227","23 STREET","8","2015-02-02T00:00:00.000","566","AEP Active",,"Aep Round 8","11232","40.660595","-73.995181","7","38","145","3009466","3006460051","Sunset Park (West)"
"347786","Brooklyn","781","OCEAN AVENUE","24","2019-01-31T00:00:00.000","820","AEP Active",,"Aep Round 12","11226","40.643744","-73.959797","14","40","514","3118549","3051510028","Flatbush"
"705887","Queens","10-48","WYCKOFF AVENUE","3","2011-01-31T00:00:00.000","193","AEP Discharged","2015-05-19T00:00:00.000","Aep Round 4","11385","40.69507","-73.903152","5","34","559","4085365","4035400040","Ridgewood"
"45627","Bronx","1842","ANTHONY AVENUE","8","2016-02-01T00:00:00.000","393","AEP Discharged","2016-07-12T00:00:00.000","Aep Round 9","10457","40.847656","-73.903631","5","15","23302","2007581","2028030003","Mount Hope"
"328555","Brooklyn","584","LOGAN STREET","9","2021-02-01T00:00:00.000","745","AEP Active",,"Aep Round 14","11208","40.67162","-73.875418","5","42","1194","3095633","3042620037","East New York (North)"
"198181","Brooklyn","538","BAINBRIDGE STREET","6","2008-11-13T00:00:00.000","635","AEP Discharged","2010-03-10T00:00:00.000","Aep Round 2","11233","40.682742","-73.915537","16","41","373","3040890","3015100027","Ocean Hill"
"362762","Brooklyn","890","ROCKAWAY AVENUE","11","2009-11-12T00:00:00.000","499","AEP Discharged","2012-06-26T00:00:00.000","Aep Round 3","11212","40.65769","-73.907683","16","42","916","3082837","3036250033","Brownsville"
"82036","Bronx","1119","GRANT AVENUE","8","2015-02-02T00:00:00.000","257","AEP Discharged","2015-05-14T00:00:00.000","Aep Round 8","10456","40.831524","-73.916201","4","16","18101","2002659","2024520027","Concourse-Concourse Village"
"363824","Brooklyn","433","ROGERS AVENUE","12","2014-01-31T00:00:00.000","498","AEP Discharged","2014-05-01T00:00:00.000","Aep Round 7","11225","40.661958","-73.953665","9","40","800","3035331","3013290006","Prospect Lefferts Gardens-Wingate"
"432731","Queens","28-02","44 STREET","24","2012-01-31T00:00:00.000","737","AEP Discharged","2015-09-03T00:00:00.000","Aep Round 5","11103","40.763893","-73.91059","1","22","147","4012089","4006990023","Astoria (East)-Woodside (North)"
"5394","Manhattan","647","ACADEMY STREET","26","2011-01-31T00:00:00.000","620","AEP Discharged","2011-06-17T00:00:00.000","Aep Round 4","10034","40.865905","-73.924715","12","10","291","1064913","1022340047","Inwood"
"22529","Manhattan","61","HAMILTON PLACE","25","2012-01-31T00:00:00.000","1250","AEP Discharged","2013-02-25T00:00:00.000","Aep Round 5","10031","40.822471","-73.951588","9","7","225","1061743","1020710045","Hamilton Heights-Sugar Hill"
"294186","Brooklyn","892","FLUSHING AVENUE","27","2016-02-01T00:00:00.000","767","AEP Discharged","2016-02-19T00:00:00.000","Aep Round 9","11206","40.702106","-73.936153","4","34","391","3071834","3031390012","Bushwick (West)"
"119181","Bronx","2357","WALTON AVENUE","44","2018-01-31T00:00:00.000","998","AEP Active",,"Aep Round 11","10468","40.859748","-73.901962","5","14","239","2014086","2031870030","Fordham Heights"
"392040","Brooklyn","1436","WEST 8 STREET","6","2019-01-31T00:00:00.000","274","AEP Discharged","2019-06-07T00:00:00.000","Aep Round 12","11204","40.611704","-73.982366","11","43","430","3173210","3065760022","Bensonhurst"
"129406","Brooklyn","6324","4 AVENUE","21","2020-01-31T00:00:00.000","1051","AEP Discharged","2020-10-28T00:00:00.000","Aep Round 13","11220","40.638965","-74.02039","7","38","72","3144056","3058080040","Sunset Park (West)"
"381702","Brooklyn","453","TOMPKINS AVENUE","8","2017-01-31T00:00:00.000","728","AEP Discharged","2017-11-15T00:00:00.000","Aep Round 10","11216","40.681988","-73.943632","3","36","269","3053076","3018460002","Bedford-Stuyvesant (West)"
"64592","Bronx","361","EAST 163 STREET","59","2019-01-31T00:00:00.000","2923","AEP Discharged","2019-05-30T00:00:00.000","Aep Round 12","10451","40.826405","-73.914896","4","17","173","2002047","2024240110","Concourse-Concourse Village"
"240361","Brooklyn","1719","EAST 8 STREET","7","2019-01-31T00:00:00.000","362","AEP Discharged","2019-06-14T00:00:00.000","Aep Round 12","11223","40.607058","-73.964717","15","44","418","3177556","3066650025","Gravesend (East)-Homecrest"
"82022","Bronx","1067","GRANT AVENUE","4","2023-01-31T00:00:00.000","53","AEP Active",,"Aep Round 16","10456","40.830364","-73.916882","4","16","18101","2002631","2024510030","Concourse-Concourse Village"
"382406","Brooklyn","207","TROY AVENUE","6","2018-01-31T00:00:00.000","197","AEP Active",,"Aep Round 11","11213","40.672364","-73.936354","8","36","345","3036410","3013710008","Crown Heights (North)"
"889773","Bronx","1000","DUNCAN STREET","3","2015-02-02T00:00:00.000","57","AEP Discharged","2015-06-05T00:00:00.000","Aep Round 8","10469","40.873056","-73.858292","12","12","370","2113990","2046110032","Williamsbridge-Olinville"
"306882","Brooklyn","231","HANCOCK STREET","8","2017-01-31T00:00:00.000","245","AEP Discharged","2017-05-31T00:00:00.000","Aep Round 10","11216","40.68286","-73.947276","3","36","249","3052306","3018330046","Bedford-Stuyvesant (West)"
"53679","Bronx","1485","BRYANT AVENUE","3","2014-01-31T00:00:00.000","135","AEP Discharged","2015-09-09T00:00:00.000","Aep Round 7","10460","40.832351","-73.887584","3","17","157","2010770","2029950036","Crotona Park East"
"396959","Brooklyn","515","WILSON AVENUE","6","2023-01-31T00:00:00.000","564","AEP Active",,"Aep Round 16","11221","40.6922","-73.910758","4","37","437","3078335","3033980006","Bushwick (East)"
"102974","Bronx","3336","PERRY AVENUE","27","2019-01-31T00:00:00.000","461","AEP Discharged","2022-02-04T00:00:00.000","Aep Round 12","10467","40.878215","-73.874644","7","11","42902","2018385","2033480020","Norwood"
"396446","Brooklyn","676","WILLOUGHBY AVENUE","21","2019-01-31T00:00:00.000","688","AEP Active",,"Aep Round 12","11206","40.694655","-73.942323","3","36","283","3049209","3017690016","Bedford-Stuyvesant (East)"
"663355","Queens","147-01","HILLSIDE AVENUE","24","2018-01-31T00:00:00.000","594","AEP Discharged","2018-06-05T00:00:00.000","Aep Round 11","11435","40.705784","-73.809588","8","24","238","4207345","4097020062","Jamaica"
"41883","Manhattan","133","WEST 145 STREET","29","2020-01-31T00:00:00.000","2101","AEP Discharged","2020-11-02T00:00:00.000","Aep Round 13","10039","40.820883","-73.937264","10","9","232","1060186","1020140020","Harlem (North)"
"42290","Manhattan","539","WEST 148 STREET","6","2017-01-31T00:00:00.000","264","AEP Discharged","2017-04-10T00:00:00.000","Aep Round 10","10031","40.827648","-73.947353","9","7","233","1062020","1020800014","Hamilton Heights-Sugar Hill"
"27337","Manhattan","706","RIVERSIDE DRIVE","51","2019-01-31T00:00:00.000","1237","AEP Discharged","2019-05-29T00:00:00.000","Aep Round 12","10031","40.828742","-73.950518","9","7","233","1062427","1020947501","Hamilton Heights-Sugar Hill"
"315322","Brooklyn","177","HURON STREET","6","2022-01-31T00:00:00.000","285","AEP Active",,"Aep Round 15","11222","40.733114","-73.953948","1","33","575","3321454","3025230057","Greenpoint"
"100181","Bronx","1376","OGDEN AVENUE","26","2022-01-31T00:00:00.000","550","AEP Active",,"Aep Round 15","10452","40.842097","-73.924395","4","16","211","2003378","2025220049","Highbridge"
"287557","Brooklyn","1225","EASTERN PARKWAY","23","2023-01-31T00:00:00.000","1016","AEP Discharged","2023-05-26T00:00:00.000","Aep Round 16","11213","40.668615","-73.927552","8","41","35701","3037413","3013920078","Crown Heights (North)"
"258700","Brooklyn","209","EAST 34 STREET","70","2011-01-31T00:00:00.000","5712","AEP Discharged","2011-05-02T00:00:00.000","Aep Round 4","11203","40.651915","-73.945794","17","40","816","3108694","3048710052","East Flatbush-Erasmus"
"94506","Bronx","1967","MARMION AVENUE","73","2023-01-31T00:00:00.000","3924","AEP Active",,"Aep Round 16","10460","40.843515","-73.886672","6","15","36501","2012951","2031070036","Tremont"
"149477","Brooklyn","1226","42 STREET","6","2017-01-31T00:00:00.000","531","AEP Discharged","2019-02-14T00:00:00.000","Aep Round 10","11219","40.639822","-73.989511","12","39","224","3135884","3055980016","Borough Park"
"49498","Bronx","2414","BELMONT AVENUE","31","2022-01-31T00:00:00.000","1651","AEP Discharged","2022-06-02T00:00:00.000","Aep Round 15","10458","40.85518","-73.885911","6","15","389","2012178","2030750006","Belmont"
"48976","Bronx","1530","BEACH AVENUE","25","2008-11-13T00:00:00.000","1161","AEP Discharged","2008-12-17T00:00:00.000","Aep Round 2","10460","40.83842","-73.867321","9","17","218","2028639","2039200044","Soundview-Bruckner-Bronx River"
"273142","Brooklyn","101","EAST 59 STREET","6","2019-01-31T00:00:00.000","309","AEP Discharged","2019-05-17T00:00:00.000","Aep Round 12","11203","40.651698","-73.921696","17","45","936","3103207","3047070023","East Flatbush-Rugby"
"339160","Brooklyn","648","MONROE STREET","3","2015-02-02T00:00:00.000","246","AEP Discharged","2017-12-05T00:00:00.000","Aep Round 8","11221","40.687688","-73.931223","3","36","293","3044949","3016410033","Bedford-Stuyvesant (East)"
"629266","Queens","113-15","ATLANTIC AVENUE","8","2018-01-31T00:00:00.000","767","AEP Discharged","2018-06-13T00:00:00.000","Aep Round 11","11418","40.692714","-73.832812","9","29","124","4195673","4093200118","Richmond Hill"
"351589","Brooklyn","1517","PARK PLACE","39","2017-01-31T00:00:00.000","2249","AEP Discharged","2017-06-20T00:00:00.000","Aep Round 10","11213","40.672163","-73.926949","8","36","347","3036323","3013680068","Crown Heights (North)"
"448784","Queens","37-45","59 STREET","3","2020-01-31T00:00:00.000","356","AEP Discharged","2020-11-24T00:00:00.000","Aep Round 13","11377","40.749101","-73.90381","2","26","259","4027743","4012140029","Woodside"
"287548","Brooklyn","1187","EASTERN PARKWAY","16","2019-01-31T00:00:00.000","447","AEP Active",,"Aep Round 12","11213","40.668704","-73.929239","8","41","34901","3037374","3013910051","Crown Heights (North)"
"815027","Queens","22-59","DIX AVENUE","17","2020-01-31T00:00:00.000","580","AEP Discharged","2020-11-23T00:00:00.000","Aep Round 13","11691","40.606757","-73.756674","14","31","103201","4532835","4156610031","Far Rockaway-Bayswater"
"225235","Brooklyn","695","CONEY ISLAND AVENUE","6","2016-02-01T00:00:00.000","764","AEP Discharged","2019-01-29T00:00:00.000","Aep Round 9","11218","40.640521","-73.969131","14","39","1522","3118229","3051410237","Flatbush (West)-Ditmas Park-Parkville"
"539970","Queens","87-16","126 STREET","2","2008-11-13T00:00:00.000","132","AEP Discharged","2011-08-16T00:00:00.000","Aep Round 2","11418","40.700837","-73.824598","9","29","14201","4196130","4093340013","Richmond Hill"
"65351","Bronx","621","EAST 170 STREET","10","2008-11-13T00:00:00.000","848","AEP Discharged","2009-03-23T00:00:00.000","Aep Round 2","10456","40.834199","-73.900167","3","15","149","2009800","2029360001","Morrisania"
"95154","Bronx","1539","MAYFLOWER AVENUE","4","2019-01-31T00:00:00.000","468","AEP Active",,"Aep Round 12","10461","40.841773","-73.834707","10","13","264","2074389","2053840036","Throgs Neck-Schuylerville"
"6010","Manhattan","698","AMSTERDAM AVENUE","13","2023-01-31T00:00:00.000","490","AEP Active",,"Aep Round 16","10025","40.79267","-73.971386","7","7","179","1033649","1012410035","Upper West Side (Central)"
"112049","Bronx","903","SUMMIT AVENUE","43","2023-01-31T00:00:00.000","814","AEP Active",,"Aep Round 16","10452","40.83095","-73.931487","4","16","189","2003406","2025230043","Highbridge"
"49216","Bronx","673","BECK STREET","8","2017-01-31T00:00:00.000","320","AEP Discharged","2021-03-11T00:00:00.000","Aep Round 10","10455","40.814808","-73.901132","2","17","83","2005119","2026850064","Longwood"
"302965","Brooklyn","24","GRANITE STREET","6","2017-01-31T00:00:00.000","440","AEP Active",,"Aep Round 10","11207","40.682434","-73.907887","4","37","405","3080371","3034610017","Bushwick (East)"
"62816","Bronx","518","EAST 138 STREET","23","2023-01-31T00:00:00.000","1016","AEP Active",,"Aep Round 16","10454","40.807351","-73.91876","1","8","25","2000037","2022650029","Mott Haven-Port Morris"
"314681","Brooklyn","121","HULL STREET","3","2014-01-31T00:00:00.000","70","AEP Discharged","2020-01-14T00:00:00.000","Aep Round 7","11233","40.679372","-73.912412","16","41","371","3041693","3015330061","Ocean Hill"
"290680","Brooklyn","279","EVERGREEN AVENUE","6","2017-01-31T00:00:00.000","361","AEP Discharged","2017-06-15T00:00:00.000","Aep Round 10","11221","40.695153","-73.9255","4","34","421","3074375","3032650007","Bushwick (West)"
"328166","Brooklyn","235","LIVONIA AVENUE","18","2016-02-01T00:00:00.000","521","AEP Discharged","2016-06-13T00:00:00.000","Aep Round 9","11212","40.662517","-73.909226","16","41","924","3081941","3035750001","Brownsville"
"117067","Bronx","2343","VALENTINE AVENUE","30","2021-02-01T00:00:00.000","617","AEP Active",,"Aep Round 14","10458","40.858015","-73.89768","5","15","38301","2013574","2031510040","Fordham Heights"
"374615","Brooklyn","1631","ST MARKS AVENUE","8","2011-01-31T00:00:00.000","545","AEP Discharged","2011-03-15T00:00:00.000","Aep Round 4","11233","40.673194","-73.913069","16","41","36501","3039131","3014540067","Ocean Hill"
"42879","Manhattan","645","WEST 160 STREET","49","2021-02-01T00:00:00.000","2404","AEP Discharged","2021-05-27T00:00:00.000","Aep Round 14","10032","40.836721","-73.945384","12","7","247","1063323","1021360090","Washington Heights (South)"
"369764","Brooklyn","120","SHERIDAN AVENUE","6","2021-02-01T00:00:00.000","357","AEP Discharged","2021-06-17T00:00:00.000","Aep Round 14","11208","40.679667","-73.867381","5","37","1188","3093989","3041810043","East New York-City Line"
"337899","Brooklyn","361","MILLER AVENUE","20","2016-02-01T00:00:00.000","1444","AEP Discharged","2016-06-17T00:00:00.000","Aep Round 9","11207","40.672009","-73.891052","5","42","1152","3089069","3040090012","East New York (North)"
"87296","Bronx","2262","HUGHES AVENUE","3","2014-01-31T00:00:00.000","237","AEP Discharged","2018-11-28T00:00:00.000","Aep Round 7","10457","40.85224","-73.888313","6","15","391","2012425","2030860023","Belmont"
"60267","Bronx","3212","CRUGER AVENUE","27","2011-01-31T00:00:00.000","1449","AEP Discharged","2011-05-23T00:00:00.000","Aep Round 4","10467","40.871887","-73.866133","12","12","374","2056262","2045970011","Williamsbridge-Olinville"
"64531","Bronx","430","EAST 162 STREET","8","2009-11-12T00:00:00.000","2115","AEP Discharged","2013-06-20T00:00:00.000","Aep Round 3","10451","40.824479","-73.912557","3","17","141","2001509","2023830018","Morrisania"
"3438","Manhattan","2035","ADAM C POWELL BOULEVARD","16","2009-11-12T00:00:00.000","1788","AEP Discharged","2013-01-15T00:00:00.000","Aep Round 3","10027","40.806844","-73.949869","10","9","220","1057699","1019060062","Harlem (South)"
"217562","Brooklyn","1435","CARROLL STREET","27","2020-01-31T00:00:00.000","1262","AEP Discharged","2020-09-24T00:00:00.000","Aep Round 13","11213","40.666621","-73.940307","9","35","335","3033742","3012860051","Crown Heights (South)"
"211490","Brooklyn","587","BRADFORD STREET","4","2012-01-31T00:00:00.000","91","AEP Discharged","2014-05-27T00:00:00.000","Aep Round 5","11207","40.664416","-73.890058","5","42","1124","3085175","3038270009","East New York-New Lots"
"90955","Bronx","1314","LAFAYETTE AVENUE","45","2022-01-31T00:00:00.000","1564","AEP Discharged","2022-06-06T00:00:00.000","Aep Round 15","10474","40.816878","-73.886439","2","17","11701","2006552","2027630220","Hunts Point"
"65858","Bronx","878","EAST 176 STREET","21","2020-01-31T00:00:00.000","1344","AEP Discharged","2020-07-14T00:00:00.000","Aep Round 13","10460","40.840881","-73.887508","6","15","367","2010121","2029580050","Tremont"
"116473","Bronx","710","UNION AVENUE","3","2008-11-13T00:00:00.000","166","AEP Discharged","2018-10-15T00:00:00.000","Aep Round 2","10455","40.816877","-73.903842","1","17","79","2004946","2026750038","Melrose"
"51009","Bronx","1053","BOYNTON AVENUE","20","2011-01-31T00:00:00.000","1054","AEP Discharged","2011-08-03T00:00:00.000","Aep Round 4","10472","40.8251","-73.877417","9","18","5001","2023476","2037140042","Soundview-Bruckner-Bronx River"
"326593","Brooklyn","560","LINCOLN PLACE","21","2015-02-02T00:00:00.000","787","AEP Discharged","2015-07-07T00:00:00.000","Aep Round 8","11238","40.671597","-73.957988","8","35","217","3029659","3011810045","Crown Heights (North)"
"56255","Bronx","1328","CHISHOLM STREET","3","2009-11-12T00:00:00.000","83","AEP Discharged","2011-04-06T00:00:00.000","Aep Round 3","10459","40.831011","-73.89568","3","16","153","2010422","2029720023","Crotona Park East"
"43442","Manhattan","605","WEST 182 STREET","22","2020-01-31T00:00:00.000","1795","AEP Active",,"Aep Round 13","10033","40.850013","-73.933571","12","10","271","1063951","1021650045","Washington Heights (North)"
"28948","Manhattan","66","VERMILYEA AVENUE","40","2019-01-31T00:00:00.000","545","AEP Discharged","2019-05-28T00:00:00.000","Aep Round 12","10034","40.865649","-73.923646","12","10","291","1064908","1022340036","Inwood"
"4739","Manhattan","532","9 AVENUE","18","2021-02-01T00:00:00.000","692","AEP Discharged","2021-06-09T00:00:00.000","Aep Round 14","10018","40.756807","-73.993799","4","3","115","1013678","1007630005","Hell's Kitchen"
"40445","Manhattan","162","WEST 132 STREET","12","2013-01-31T00:00:00.000","759","AEP Active",,"Aep Round 6","10027","40.812883","-73.943915","10","9","226","1058118","1019160056","Harlem (North)"
"5610","Manhattan","1646","AMSTERDAM AVENUE","8","2013-01-31T00:00:00.000","222","AEP Discharged","2019-07-23T00:00:00.000","Aep Round 6","10031","40.822975","-73.949268","9","7","225","1061796","1020730032","Hamilton Heights-Sugar Hill"
