"vendor_id","pickup_datetime","dropoff_datetime","passenger_count","trip_distance","pickup_longitude","pickup_latitude","store_and_fwd_flag","dropoff_longitude","dropoff_latitude","payment_type","fare_amount","mta_tax","tip_amount","tolls_amount","total_amount","imp_surcharge","extra","rate_code"
"CMT","2014-09-19T10:56:57.000","2014-09-19T11:02:44.000","1","1.1000000000000001","-73.973640000000003","40.784438000000002","N","-73.982432000000003","40.769368999999998","CRD","6","0.5","1.3","0","7.7999999999999998","0",,"1"
"CMT","2014-10-05T00:32:45.000","2014-10-05T00:49:23.000","1","6.2000000000000002","-73.903718999999995","40.741664","N","-73.989475999999996","40.725473999999998","CRD","20","0.5","4.2000000000000002","0","25.199999999999999","0.5",,"1"
"VTS","2014-09-27T03:02:00.000","2014-09-27T03:14:00.000","6","5.2800000000000002","-73.988200000000006","40.755629999999996",,"-73.960890000000006","40.8187","CSH","16.5","0.5","0","0","17.5","0.5",,"1"
"VTS","2014-12-14T14:24:00.000","2014-12-14T14:29:00.000","2","1.1699999999999999","-73.982650000000007","40.7515",,"-73.991979999999998","40.736179999999997","CSH","6","0.5","0","0","6.5","0",,"1"
"VTS","2014-03-07T23:39:00.000","2014-03-07T23:54:00.000","1","5.1799999999999997","-73.978960000000001","40.728127000000001",,"-73.974181999999999","40.783202000000003","CRD","17.5","0.5","3.6000000000000001","0","22.100000000000001","0.5",,"1"
"CMT","2014-11-12T15:44:26.000","2014-11-12T16:02:26.000","2","1.3999999999999999","-73.951950999999994","40.773657999999998","N","-73.967855","40.762751000000002","CSH","12","0.5","0","0","12.5","0",,"1"
"VTS","2014-09-13T12:48:00.000","2014-09-13T12:53:00.000","5","1.1100000000000001","-73.994967000000003","40.755085000000001",,"-74.004705000000001","40.741571999999998","CRD","6","0.5","1.2","0","7.7000000000000002","0",,"1"
"CMT","2014-09-12T20:29:18.000","2014-09-12T20:37:31.000","1","1","-73.995611999999994","40.749336999999997","Y","-73.994913999999994","40.760553000000002","CRD","7","0.5","2","0","10","0.5",,"1"
"CMT","2014-02-27T16:42:54.000","2014-02-27T16:46:49.000","2","0.80000000000000004","-73.973360999999997","40.789887","N","-73.966340000000002","40.793365000000001","CRD","4.5","0.5","1.5","0","7.5","1",,"1"
"CMT","2014-12-04T21:30:56.000","2014-12-04T21:42:27.000","1","1.7","-74.002726999999993","40.739390999999998","N","-73.981335000000001","40.746746999999999","CRD","9.5","0.5","1","0","11.5","0.5",,"1"
"VTS","2014-11-25T09:42:00.000","2014-11-25T09:59:00.000","1","2.6000000000000001","-73.976830000000007","40.764560000000003",,"-74.005700000000004","40.750880000000002","CRD","13","0.5","2.6000000000000001","0","16.100000000000001","0",,"1"
"CMT","2014-03-20T21:03:47.000","2014-03-20T21:08:59.000","2","0.69999999999999996","-73.950857999999997","40.710974999999998","Y","-73.954490000000007","40.716849000000003","CRD","5.5","0.5","1.6200000000000001","0","8.1199999999999992","0.5",,"1"
"VTS","2014-09-16T23:53:00.000","2014-09-16T23:59:00.000","1","1.04","-73.984234999999998","40.726387000000003",,"-73.998175000000003","40.733789999999999","CRD","6","0.5","1.6200000000000001","0","8.6199999999999992","0.5",,"1"
"VTS","2014-01-09T19:48:00.000","2014-01-09T20:01:00.000","1","3.0600000000000001","-73.991877000000002","40.754266999999999",,"-73.955765","40.772751999999997","CRD","11.5","0.5","2.5","0","15.5","1",,"1"
"CMT","2014-11-11T19:23:48.000","2014-11-11T19:41:14.000","1","3.5","-73.947345999999996","40.779840999999998","N","-73.980994999999993","40.741666000000002","CRD","14","0.5","2.8999999999999999","0","17.399999999999999","0",,"1"
"CMT","2014-09-04T23:50:55.000","2014-09-05T00:01:13.000","1","1.8","-73.988804999999999","40.722163999999999","N","-74.001456000000005","40.739471000000002","CRD","9","0.5","2.5","0","12.5","0.5",,"1"
"CMT","2014-03-19T06:48:32.000","2014-03-19T06:59:13.000","1","3.2000000000000002","-74.012687","40.716690999999997","N","-73.984548000000004","40.754258999999998","CSH","11.5","0.5","0","0","12","0",,"1"
"VTS","2014-02-25T09:50:00.000","2014-02-25T09:56:00.000","6","1.8700000000000001","-73.951615000000004","40.772852",,"-73.965050000000005","40.752549999999999","CRD","7","0.5","1.3999999999999999","0","8.9000000000000004","0",,"1"
"VTS","2014-08-11T07:08:00.000","2014-08-11T07:12:00.000","1","0.77000000000000002","-74.003782000000001","40.717277000000003",,"-74.013817000000003","40.715412000000001","CRD","5","0.5","1","0","6.5","0",,"1"
"CMT","2014-07-24T07:37:49.000","2014-07-24T07:37:54.000","1","5.7000000000000002","-73.788820999999999","40.641468000000003","Y","-73.788802000000004","40.641469999999998","CSH","2.5","0.5","0","0","3","0",,"1"
"CMT","2014-09-27T04:46:14.000","2014-09-27T04:48:14.000","1","0.5","-73.997919999999993","40.751018999999999","N","-74.003393000000003","40.743806999999997","CSH","4","0.5","0","0","5","0.5",,"1"
"CMT","2014-01-03T07:48:39.000","2014-01-03T07:56:51.000","1","0.80000000000000004","-73.965348000000006","40.759480000000003","N","-73.972408000000001","40.752448000000001","CSH","6.5","0.5","0","0","7","0",,"1"
"VTS","2014-08-13T10:05:00.000","2014-08-13T10:12:00.000","1","1.1699999999999999","-73.994821999999999","40.740067000000003",,"-74.006761999999995","40.730244999999996","CSH","7","0.5","0","0","7.5","0",,"1"
"VTS","2014-01-31T18:37:00.000","2014-01-31T19:06:00.000","1","9.4800000000000004","-74.014702","40.718046999999999",,"-73.955772999999994","40.784827","CRD","30.5","0.5","6.2999999999999998","0","38.299999999999997","1",,"1"
"VTS","2014-09-20T09:48:00.000","2014-09-20T10:04:00.000","1","3.0099999999999998","-73.973707000000005","40.693277000000002",,"-73.998436999999996","40.724587","CSH","13.5","0.5","0","0","14","0",,"1"
"VTS","2014-05-10T18:01:00.000","2014-05-10T18:25:00.000","1","3.9700000000000002","-73.996530000000007","40.71902",,"-73.975042000000002","40.670760000000001","CRD","18","0.5","3.6000000000000001","0","22.100000000000001","0",,"1"
"CMT","2014-07-12T04:06:01.000","2014-07-12T04:12:15.000","2","1.8999999999999999","-73.989931999999996","40.718753999999997","N","-73.996616000000003","40.737923000000002","CSH","7.5","0.5","0","0","8.5","0.5",,"1"
"CMT","2014-02-22T22:24:46.000","2014-02-22T22:34:15.000","1","1.8","-73.983221999999998","40.750005000000002","N","-73.981888999999995","40.768377000000001","CSH","9","0.5","0","0","10","0.5",,"1"
"CMT","2014-12-17T00:11:53.000","2014-12-17T00:22:06.000","1","2.1000000000000001","-74.002172000000002","40.734763999999998","N","-74.012399000000002","40.706755999999999","CSH","9.5","0.5","0","0","10.5","0.5",,"1"
"CMT","2014-04-15T21:43:19.000","2014-04-15T21:52:41.000","1","1.7","-73.956976999999995","40.780746999999998","N","-73.968388000000004","40.760885000000002","CSH","8.5","0.5","0","0","9.5","0.5",,"1"
"CMT","2014-03-13T19:50:04.000","2014-03-13T19:58:05.000","2","1.1000000000000001","-74.006219000000002","40.734247000000003","N","-73.988750999999993","40.731012","CRD","7","0.5","2.1000000000000001","0","10.6","1",,"1"
"CMT","2014-04-28T23:48:40.000","2014-04-28T23:58:16.000","1","4.5","-74.010733000000002","40.711250999999997","N","-73.972140999999993","40.747323000000002","CSH","14.5","0.5","0","0","15","0",,"1"
"CMT","2014-04-30T14:47:33.000","2014-04-30T15:06:11.000","1","1.8","-73.953913999999997","40.767059000000003","N","-73.975399999999993","40.752243","CRD","12.5","0.5","2","0","15","0",,"1"
"CMT","2014-04-26T22:07:38.000","2014-04-26T22:16:46.000","2","1.5","-73.990795000000006","40.749951000000003","N","-73.975660000000005","40.765210000000003","CSH","8","0.5","0","0","9","0.5",,"1"
"VTS","2014-11-01T22:50:00.000","2014-11-01T23:19:00.000","2","5.29","-73.981043","40.763772000000003",,"-74.01737","40.710844999999999","CRD","22.5","0.5","4.5999999999999996","0","28.100000000000001","0.5",,"1"
"VTS","2014-01-26T16:54:00.000","2014-01-26T17:02:00.000","1","0.96999999999999997","-73.975994999999998","40.744517000000002",,"-73.991586999999996","40.749077","CSH","6.5","0.5","0","0","7","0",,"1"
"VTS","2014-07-04T09:19:00.000","2014-07-04T09:31:00.000","1","2.5","-73.967325000000002","40.788057000000002",,"-73.954341999999997","40.764152000000003","CSH","11","0.5","0","0","11.5","0",,"1"
"VTS","2014-10-19T13:54:00.000","2014-10-19T14:03:00.000","1","1.1200000000000001","-73.975492000000003","40.760660000000001",,"-73.980424999999997","40.748072000000001","CSH","7.5","0.5","0","0","8","0",,"1"
"VTS","2014-10-05T15:09:00.000","2014-10-05T15:29:00.000","2","3.7200000000000002","-73.999840000000006","40.72043",,"-73.959010000000006","40.722769999999997","CSH","16","0.5","0","0","16.5","0",,"1"
"CMT","2014-03-17T18:25:48.000","2014-03-17T18:28:10.000","1","0.5","-73.990933999999996","40.733792999999999","N","-73.988135999999997","40.728054999999998","CSH","4","0.5","0","0","5.5","1",,"1"
"VTS","2014-04-10T19:41:00.000","2014-04-10T19:43:00.000","4","0.68000000000000005","-73.952584999999999","40.772447",,"-73.946417999999994","40.780529999999999","CRD","4","0.5","1","0","6.5","1",,"1"
"CMT","2014-10-04T20:48:35.000","2014-10-04T21:04:33.000","1","2.7999999999999998","-73.979918999999995","40.749271","N","-74.007390999999998","40.719804000000003","CRD","13","0.5","2.7999999999999998","0","16.800000000000001","0.5",,"1"
"VTS","2014-02-21T05:56:00.000","2014-02-21T06:45:00.000","1","17.600000000000001","-74.012957","40.716230000000003",,"-73.960727000000006","40.766837000000002","CRD","52","0.5","7","0","59.5","0",,"2"
"VTS","2014-01-27T07:10:00.000","2014-01-27T07:15:00.000","1","1.54","-73.993437","40.741995000000003",,"-73.979183000000006","40.752656999999999","CSH","6.5","0.5","0","0","7","0",,"1"
"VTS","2014-07-23T22:05:00.000","2014-07-23T22:19:00.000","6","2.23","-73.949871999999999","40.779491999999998",,"-73.974687000000003","40.763601999999999","CSH","11","0.5","0","0","12","0.5",,"1"
"VTS","2014-06-27T01:33:00.000","2014-06-27T01:45:00.000","2","2.8900000000000001","-73.991585000000001","40.72983",,"-73.985517000000002","40.763281999999997","CRD","11.5","0.5","2.3999999999999999","0","14.9","0.5",,"1"
"VTS","2014-05-01T15:36:00.000","2014-05-01T15:43:00.000","1","0.93000000000000005","-73.973304999999996","40.753230000000002",,"-73.972918000000007","40.762836999999998","CRD","6.5","0.5","1.3","0","8.3000000000000007","0",,"1"
"CMT","2014-10-17T09:40:53.000","2014-10-17T09:54:22.000","2","2.1000000000000001","-73.968068000000002","40.751201000000002","N","-73.949247","40.773223999999999","CSH","10.5","0.5","0","0","11","0",,"1"
"CMT","2014-04-28T07:48:27.000","2014-04-28T07:57:39.000","4","1.3999999999999999","-73.969708999999995","40.763584999999999","N","-73.955787000000001","40.782159","CSH","8.5","0.5","0","0","9","0",,"1"
"CMT","2014-03-28T22:26:52.000","2014-03-28T22:45:10.000","1","3.1000000000000001","-73.994287","40.722569999999997","N","-73.964344999999994","40.716006","CRD","14.5","0.5","1","0","16.5","0.5",,"1"
"CMT","2014-05-01T08:00:38.000","2014-05-01T08:02:34.000","1","0.40000000000000002","-73.981088999999997","40.744526","N","-73.985699999999994","40.741360999999998","CRD","3.5","0.5","0.5","0","4.5","0",,"1"
"VTS","2014-09-15T20:14:00.000","2014-09-15T20:31:00.000","1","2.6099999999999999","-73.981309999999993","40.724829999999997",,"-73.994699999999995","40.75038","CSH","13","0.5","0","0","14","0.5",,"1"
"VTS","2014-05-29T11:30:00.000","2014-05-29T12:10:00.000","1","6.0099999999999998","-74.008960000000002","40.700826999999997",,"-73.969840000000005","40.757506999999997","CRD","27.5","0.5","5.5","0","33.5","0",,"1"
"CMT","2014-07-29T22:11:20.000","2014-07-29T22:29:46.000","1","2","-73.988324000000006","40.759410000000003","Y","-74.002266000000006","40.734453000000002","CRD","13","0.5","2.7999999999999998","0","16.800000000000001","0.5",,"1"
"CMT","2014-04-25T17:57:56.000","2014-04-25T18:05:21.000","1","1.6000000000000001","-73.992087999999995","40.748970999999997","N","-74.000935999999996","40.728999000000002","CRD","8","0.5","1.8999999999999999","0","11.4","1",,"1"
"VTS","2014-03-11T15:15:00.000","2014-03-11T15:27:00.000","6","3.9300000000000002","-73.938429999999997","40.850580000000001",,"-73.96651","40.804167","CRD","14","0.5","2.7999999999999998","0","17.300000000000001","0",,"1"
"VTS","2014-09-05T10:33:00.000","2014-09-05T10:49:00.000","1","1.3100000000000001","-73.985209999999995","40.738680000000002",,"-73.994879999999995","40.750129999999999","UNK","11","0.5","2.75","0","14.25","0",,"1"
"CMT","2014-11-20T00:44:53.000","2014-11-20T00:54:13.000","2","1.5","-73.988364000000004","40.723320999999999","N","-74.001260000000002","40.736778999999999","CSH","8","0.5","0","0","9","0.5",,"1"
"VTS","2014-04-08T22:10:00.000","2014-04-08T22:17:00.000","1","1.95","-73.976057999999995","40.751041999999998",,"-73.997446999999994","40.734991999999998","CSH","8","0.5","0","0","9","0.5",,"1"
"CMT","2014-02-06T14:15:54.000","2014-02-06T14:25:46.000","1","1.3999999999999999","-73.994748999999999","40.745932000000003","N","-74.008341999999999","40.735472000000001","CSH","8","0.5","0","0","8.5","0",,"1"
"CMT","2014-01-25T18:59:14.000","2014-01-25T19:04:06.000","1","1.1000000000000001","-74.002249000000006","40.726424000000002","N","-74.005195999999998","40.738075000000002","CRD","6","0.5","1","0","7.5","0",,"1"
"CMT","2014-01-27T17:46:32.000","2014-01-27T17:53:23.000","1","1.1000000000000001","-73.955995999999999","40.765498000000001","N","-73.951893999999996","40.777997999999997","CSH","6.5","0.5","0","0","8","1",,"1"
"CMT","2014-09-24T22:39:16.000","2014-09-24T23:00:47.000","2","2.3999999999999999","-74.008114000000006","40.737571000000003","N","-73.976414000000005","40.744762000000001","CRD","15","0.5","2","0","18","0.5",,"1"
"CMT","2014-04-28T18:44:02.000","2014-04-28T19:02:56.000","1","2.1000000000000001","0","0","N","0","0","CSH","12.5","0.5","0","0","14","1",,"1"
"VTS","2014-07-12T16:21:00.000","2014-07-12T16:39:00.000","1","3.8300000000000001","-74.000602000000001","40.737321999999999",,"-74.001762999999997","40.707836999999998","CRD","15.5","0.5","3.1000000000000001","0","19.100000000000001","0",,"1"
"VTS","2014-11-10T10:25:00.000","2014-11-10T10:45:00.000","1","1.96","-73.982929999999996","40.774876999999996",,"-73.975807000000003","40.758035","CRD","13.5","0.5","2.7000000000000002","0","16.699999999999999","0",,"1"
"CMT","2014-02-27T21:58:05.000","2014-02-27T22:11:55.000","1","2.3999999999999999","-73.977708000000007","40.749271999999998","N","-73.976174999999998","40.723576999999999","CRD","11.5","0.5","2.5","0","15","0.5",,"1"
"VTS","2014-07-29T08:34:00.000","2014-07-29T09:13:00.000","1","6.6699999999999999","-73.988162000000003","40.773111999999998",,"-74.006722999999994","40.704946999999997","CRD","28.5","0.5","0","0","29","0",,"1"
"VTS","2014-08-31T20:00:00.000","2014-08-31T20:06:00.000","1","1.45","-73.976462999999995","40.744115000000001",,"-73.989737000000005","40.725852000000003","CRD","6.5","0.5","1","0","8.5","0.5",,"1"
"CMT","2014-12-22T18:09:29.000","2014-12-22T18:21:08.000","1","2.1000000000000001","-73.961163999999997","40.760688000000002","N","-73.956166999999994","40.784433","CRD","9.5","0.5","2","0","13","1",,"1"
"VTS","2014-12-17T18:01:00.000","2014-12-17T18:37:00.000","1","2.21","-73.982586999999995","40.771942000000003",,"-73.995329999999996","40.749735000000001","CSH","21.5","0.5","0","0","23","1",,"1"
"VTS","2014-04-24T13:55:00.000","2014-04-24T14:03:00.000","1","1.0700000000000001","-73.981302999999997","40.752856999999999",,"-73.990719999999996","40.739421999999998","CSH","7","0.5","0","0","7.5","0",,"1"
"VTS","2014-05-27T02:13:00.000","2014-05-27T02:21:00.000","1","3.8900000000000001","-73.987049999999996","40.718789999999998",,"-74.016980000000004","40.707279999999997","CSH","13","0.5","0","0","14","0.5",,"1"
"CMT","2014-03-16T08:09:40.000","2014-03-16T08:17:23.000","1","1.8","-73.96396","40.807963999999998","N","-73.939532999999997","40.805225","CRD","8.5","0.5","1","0","10","0",,"1"
"VTS","2014-04-20T20:27:00.000","2014-04-20T20:57:00.000","1","13.42","-73.874431999999999","40.773966999999999",,"-74.013846999999998","40.709491999999997","CRD","38","0.5","8.7699999999999996","5.3300000000000001","53.100000000000001","0.5",,"1"
"CMT","2014-11-06T08:54:28.000","2014-11-06T09:39:36.000","1","11.699999999999999","-73.866163","40.770952999999999","N","-73.976309999999998","40.751812000000001","CRD","40","0.5","11.449999999999999","5.3300000000000001","57.280000000000001","0",,"1"
"VTS","2014-12-12T23:31:00.000","2014-12-12T23:40:00.000","1","1.77","-73.974279999999993","40.757111999999999",,"-73.956710000000001","40.775196999999999","CRD","8.5","0.5","1.8","0","11.300000000000001","0.5",,"1"
"CMT","2014-04-30T07:13:42.000","2014-04-30T07:17:44.000","1","0.90000000000000002","-73.992441999999997","40.737903000000003","N","-74.003427000000002","40.735779999999998","CRD","5","0.5","1","0","6.5","0",,"1"
"VTS","2014-05-14T18:35:00.000","2014-05-14T18:42:00.000","1","1.01","-73.974665000000002","40.765165000000003",,"-73.982226999999995","40.776626999999998","CSH","6.5","0.5","0","0","8","1",,"1"
"CMT","2014-05-31T15:52:45.000","2014-05-31T16:02:54.000","2","1.3","-73.985752000000005","40.726835999999999","N","-74.004921999999993","40.728577000000001","CRD","8","0.5","1.7","0","10.199999999999999","0",,"1"
"CMT","2014-04-06T07:34:43.000","2014-04-06T07:43:44.000","1","2.8999999999999999","-74.001403999999994","40.741126999999999","Y","-73.970754999999997","40.768344999999997","CRD","11","0.5","1","0","12.5","0",,"1"
"CMT","2014-08-02T14:25:07.000","2014-08-02T14:37:03.000","1","2.2999999999999998","-73.980992999999998","40.744456","N","-73.982004000000003","40.768816000000001","CRD","10.5","0.5","1","0","12","0",,"1"
"VTS","2014-10-15T15:55:00.000","2014-10-15T16:41:00.000","1","19.66","-73.781385","40.644882000000003",,"-73.947712999999993","40.771071999999997","CSH","52","0.5","0","5.3300000000000001","57.829999999999998","0",,"2"
"CMT","2014-09-30T19:16:01.000","2014-09-30T19:28:16.000","1","2.7000000000000002","-73.982191999999998","40.745517","N","-73.957826999999995","40.779254999999999","NOC","11","0.5","0","0","12.5","1",,"1"
"CMT","2014-12-12T19:35:00.000","2014-12-12T19:39:16.000","1","0.59999999999999998","-73.991169999999997","40.717129","N","-73.980109999999996","40.713979000000002","CSH","5","0.5","0","0","6.5","1",,"1"
"VTS","2014-04-25T10:22:00.000","2014-04-25T10:48:00.000","3","1.26","-73.982162000000002","40.765161999999997",,"-73.993044999999995","40.752405000000003","CRD","16","0.5","3.2000000000000002","0","19.699999999999999","0",,"1"
"CMT","2014-10-27T14:23:45.000","2014-10-27T14:37:15.000","2","0.90000000000000002","-73.983915999999994","40.749105","N","-73.997442000000007","40.755412999999997","CSH","9","0.5","0","0","9.5","0",,"1"
"CMT","2014-06-15T22:47:36.000","2014-06-15T22:50:37.000","1","0.80000000000000004","-73.965093999999993","40.769101999999997","N","-73.957527999999996","40.778497000000002","CRD","5","0.5","1.5","0","7.5","0.5",,"1"
"CMT","2014-07-15T00:14:44.000","2014-07-15T00:22:41.000","1","3.2999999999999998","-74.004581999999999","40.706958999999998","N","-73.975548000000003","40.735725000000002","CRD","11.5","0.5","1","0","13.5","0.5",,"1"
"VTS","2014-05-27T15:28:00.000","2014-05-27T15:38:00.000","1","1.29","-73.959782000000004","40.762701999999997",,"-73.972352000000001","40.756292000000002","CRD","8.5","0.5","1.7","0","10.699999999999999","0",,"1"
"VTS","2014-05-10T01:01:00.000","2014-05-10T01:10:00.000","1","1","-74.001666999999998","40.735435000000003",,"-73.987532999999999","40.728521999999998","CRD","7","0.5","1","0","9","0.5",,"1"
"CMT","2014-10-08T10:09:46.000","2014-10-08T10:24:33.000","1","2.2000000000000002","-73.961862999999994","40.755583999999999","N","-73.956721000000002","40.780566999999998","CSH","11.5","0.5","0","0","12","0",,"1"
"VTS","2014-06-05T23:16:00.000","2014-06-05T23:24:00.000","1","1.4099999999999999","-73.997962999999999","40.736207",,"-73.982131999999993","40.747647999999998","CSH","7.5","0.5","0","0","8.5","0.5",,"1"
"VTS","2014-02-06T09:32:00.000","2014-02-06T09:34:00.000","1","0.56000000000000005","-73.970529999999997","40.764131999999996",,"-73.965760000000003","40.770192000000002","CRD","3.5","0.5","0.69999999999999996","0","4.7000000000000002","0",,"1"
"VTS","2014-06-04T16:52:00.000","2014-06-04T16:59:00.000","6","1.52","-73.970887000000005","40.788372000000003",,"-73.984549999999999","40.769655","CRD","7","0.5","1","0","9.5","1",,"1"
"CMT","2014-01-04T14:23:32.000","2014-01-04T14:27:59.000","1","0.80000000000000004","-73.958129999999997","40.776395000000001","N","-73.952011999999996","40.784353000000003","CRD","5","0.5","0.5","0","6","0",,"1"
"VTS","2014-06-27T07:25:00.000","2014-06-27T07:35:00.000","1","1.02","-73.973370000000003","40.748567000000001",,"-73.982799999999997","40.756272000000003","CRD","8","0.5","1.6000000000000001","0","10.1","0",,"1"
"CMT","2014-07-14T23:56:14.000","2014-07-15T00:00:04.000","1","1","-74.001086000000001","40.731668999999997","N","-73.995868000000002","40.740150999999997","CRD","5.5","0.5","1","0","7.5","0.5",,"1"
"CMT","2014-05-30T14:47:37.000","2014-05-30T14:55:59.000","1","1.2","-73.984481000000002","40.748066999999999","N","-73.986410000000006","40.734208000000002","CRD","7.5","0.5","2","0","10","0",,"1"
"CMT","2014-02-08T14:32:56.000","2014-02-08T14:46:59.000","1","2.5","-73.952209999999994","40.781328000000002","N","-73.982239000000007","40.772826000000002","CRD","11.5","0.5","1.5","0","13.5","0",,"1"
"CMT","2014-05-02T13:20:22.000","2014-05-02T13:28:32.000","1","1.5","-73.960516999999996","40.772041999999999","N","-73.975375","40.780338999999998","CRD","7.5","0.5","2.3999999999999999","0","10.4","0",,"1"
"CMT","2014-09-08T07:47:54.000","2014-09-08T07:56:26.000","1","1.2","-73.968414999999993","40.766447999999997","N","-73.969025999999999","40.753394999999998","CSH","7.5","0.5","0","0","8","0",,"1"
"CMT","2014-05-16T14:43:07.000","2014-05-16T14:55:21.000","1","1.8","-73.980878000000004","40.773950999999997","N","-73.968599999999995","40.797134","CSH","10","0.5","0","0","10.5","0",,"1"
"CMT","2014-05-04T11:14:19.000","2014-05-04T11:21:25.000","4","1.8999999999999999","-73.992312999999996","40.743462999999998","N","-74.004587999999998","40.722700000000003","CRD","8","0.5","1.5","0","10","0",,"1"
"CMT","2014-05-28T17:19:28.000","2014-05-28T17:25:23.000","1","1.1000000000000001","-73.990705000000005","40.751088000000003","N","-74.004031999999995","40.742023000000003","CSH","6","0.5","0","0","7.5","1",,"1"
"VTS","2014-07-30T00:53:00.000","2014-07-30T01:05:00.000","6","3.0899999999999999","-74.010485000000003","40.718606999999999",,"-73.995542999999998","40.683157000000001","CSH","12","0.5","0","0","13","0.5",,"1"
"CMT","2014-04-10T21:15:59.000","2014-04-10T21:20:04.000","2","0.90000000000000002","-73.970455000000001","40.764071999999999","N","-73.960233000000002","40.770069999999997","CRD","5","0.5","1.2","0","7.2000000000000002","0.5",,"1"
"CMT","2014-03-22T22:49:29.000","2014-03-22T22:52:00.000","2","0.80000000000000004","-73.982029999999995","40.743237000000001","N","-73.987245000000001","40.733305000000001","CSH","4.5","0.5","0","0","5.5","0.5",,"1"
"CMT","2014-07-19T02:53:12.000","2014-07-19T03:07:47.000","1","4.2999999999999998","-73.992868999999999","40.763317000000001","Y","-73.950684999999993","40.807405000000003","CRD","15.5","0.5","2.5","0","19","0.5",,"1"
"VTS","2014-05-22T12:41:00.000","2014-05-22T12:45:00.000","1","0.46000000000000002","-73.975646999999995","40.749070000000003",,"-73.971097999999998","40.754497000000001","CRD","4","0.5","1","0","5.5","0",,"1"
"CMT","2014-04-11T22:38:25.000","2014-04-11T22:46:03.000","1","1","-73.988348999999999","40.769078","N","-73.993178999999998","40.757432000000001","CSH","7","0.5","0","0","8","0.5",,"1"
"CMT","2014-04-04T10:24:26.000","2014-04-04T11:06:09.000","1","13.4","-73.862656999999999","40.769004000000002","N","-74.017184","40.705333000000003","CRD","43.5","0.5","8","5.3300000000000001","57.329999999999998","0",,"1"
"CMT","2014-08-16T02:51:58.000","2014-08-16T02:59:59.000","2","1.3999999999999999","-73.863083000000003","40.769548999999998","N","-73.975864999999999","40.730893000000002","CRD","7.5","0.5","1.5","0","10","0.5",,"1"
"VTS","2014-11-12T00:06:00.000","2014-11-12T00:25:00.000","1","9.6899999999999995","-73.984922999999995","40.728112000000003",,"-73.917928000000003","40.832706999999999","CRD","28","0.5","7.1200000000000001","0","36.119999999999997","0.5",,"1"
"CMT","2014-11-03T16:18:37.000","2014-11-03T16:47:30.000","1","4.2000000000000002","-73.989553000000001","40.735644000000001","N","-73.961668000000003","40.779485000000001","CSH","20","0.5","0","0","21.5","1",,"1"
"VTS","2014-09-21T00:45:00.000","2014-09-21T01:06:00.000","5","3.6800000000000002","-73.962959999999995","40.774099999999997",,"-73.955493000000004","40.747407000000003","CSH","16.5","0.5","0","0","17.5","0.5",,"1"
"VTS","2014-03-09T18:18:00.000","2014-03-09T18:31:00.000","1","2.8100000000000001","-73.978719999999996","40.763195000000003",,"-73.945832999999993","40.775475","CRD","11.5","0.5","2.8799999999999999","0","14.880000000000001","0",,"1"
"CMT","2014-11-01T15:50:18.000","2014-11-01T15:55:22.000","1","0.80000000000000004","-73.969866999999994","40.789821000000003","N","-73.976427999999999","40.779775999999998","CRD","5.5","0.5","0.59999999999999998","0","6.5999999999999996","0",,"1"
"VTS","2014-04-17T00:53:00.000","2014-04-17T00:58:00.000","2","1.6100000000000001","0","0",,"0","0","CRD","7.5","0.5","1.6000000000000001","0","10.1","0.5",,"1"
"VTS","2014-02-22T00:47:00.000","2014-02-22T01:04:00.000","1","4.0300000000000002","-73.960769999999997","40.769562000000001",,"-74.001562000000007","40.734915000000001","CRD","15.5","0.5","3.2000000000000002","0","19.699999999999999","0.5",,"1"
"CMT","2014-01-17T21:33:11.000","2014-01-17T21:35:51.000","1","0.59999999999999998","-73.973104000000006","40.743980000000001","N","-73.967321999999996","40.752661000000003","CSH","4.5","0.5","0","0","5.5","0.5",,"1"
"CMT","2014-08-11T07:18:49.000","2014-08-11T07:24:59.000","1","1.6000000000000001","-74.001669000000007","40.726191999999998","N","-73.985951999999997","40.732906","CSH","7","0.5","0","0","7.5","0",,"1"
"CMT","2014-08-30T21:05:37.000","2014-08-30T21:14:30.000","1","1.8999999999999999","-73.944292000000004","40.835129999999999","N","-73.962866000000005","40.812646000000001","CSH","9","0.5","0","0","10","0.5",,"1"
"CMT","2014-01-07T07:58:13.000","2014-01-07T08:15:09.000","1","2.2999999999999998","-73.956297000000006","40.787132999999997","N","-73.970730000000003","40.759717000000002","CRD","12.5","0.5","2.6000000000000001","0","15.6","0",,"1"
"CMT","2014-08-16T13:01:31.000","2014-08-16T13:06:07.000","1","0.59999999999999998","-73.972050999999993","40.753812000000003","N","-73.969155999999998","40.76117","CSH","5","0.5","0","0","5.5","0",,"1"
"CMT","2014-03-06T07:41:09.000","2014-03-06T07:47:02.000","1","1.2","-73.996011999999993","40.748378000000002","N","-73.980194999999995","40.751134999999998","CRD","6","0.5","1.3","0","7.7999999999999998","0",,"1"
"VTS","2014-07-13T01:36:00.000","2014-07-13T01:44:00.000","3","2.1499999999999999","-74.005632000000006","40.717531999999999",,"-73.987527","40.738067000000001","CRD","8.5","0.5","2.25","0","11.75","0.5",,"1"
"CMT","2014-02-02T11:44:48.000","2014-02-02T11:51:18.000","1","1.6000000000000001","-74.011223000000001","40.723717000000001","N","-74.004054999999994","40.742150000000002","CRD","7.5","0.5","2.3999999999999999","0","10.4","0",,"1"
