"contract_id","contract_number","start_date","end_date","amount","fiscal_year","purpose","program_id","provider_id","agency_name"
"739","CT126020201407276","2019-07-01T00:00:00.000","2020-06-30T00:00:00.000","23500","FY2020","To support after-school programs","264","357","DYCD"
"741","CT126020201407790","2019-07-01T00:00:00.000","2020-06-30T00:00:00.000","100000","FY2020","Support basic literacy, English for Speakers of Other Lang.","272","490","DYCD"
"742","CT106920201410282","2019-07-01T00:00:00.000","2020-06-30T00:00:00.000","5500","FY2020","Provision to support removal defense for detained immigrants","120","424","DSS"
"743","CT106920201407833","2019-07-01T00:00:00.000","2020-06-30T00:00:00.000","10000","FY2020","Provision of funds to conduct immigration screenings","120","442","DSS"
"744","CT112520201408568","2019-12-01T00:00:00.000","2021-06-30T00:00:00.000","703197","FY2020","PROVIDE SENIOR CENTER SERVICES TO OLDER ADULTS","464","491","DFTA"
"745","CT112520201408642","2019-12-01T00:00:00.000","2021-06-30T00:00:00.000","628321","FY2020","PROVIDE SENIOR CENTER SERVICES TO OLDER ADULTS","464","492","DFTA"
"746","CT112520201408641","2019-12-01T00:00:00.000","2021-06-30T00:00:00.000","1238580","FY2020","PROVIDE SENIOR CENTER SERVICES TO OLDER ADULTS","464","492","DFTA"
"748","CT126020201408065","2019-07-01T00:00:00.000","2020-06-30T00:00:00.000","50000","FY2020","To fund basic Literacy, English & HSE classes for adults.","264","329","DYCD"
"750","CT126020201401626","2019-07-01T00:00:00.000","2022-06-30T00:00:00.000","1404978","FY2020","Summer Community Center youth & adult educational services","281","461","DYCD"
"751","CT126020201402612","2019-03-11T00:00:00.000","2022-03-10T00:00:00.000","540000","FY2020","To support Special Initiatives SYEP Vulnerable Youth","270","461","DYCD"
"752","CT181620201407760","2019-07-01T00:00:00.000","2020-06-30T00:00:00.000","88263","FY2020","This allocation supports wraparound services for autistic ch","297","228","DOHMH"
"753","CT126020201407294","2019-07-01T00:00:00.000","2022-06-30T00:00:00.000","228450","FY2020","To provide STEM, literacy and Leadership activities.","286","461","DYCD"
"754","CT106920201406241","2019-10-01T00:00:00.000","2022-09-30T00:00:00.000","1731064.86","FY2020","Provision of Maximizing Access to Federal Disability Benefit","119","446","DSS"
"755","CT106920200001201","2019-07-01T00:00:00.000","2022-06-30T00:00:00.000","33738312.19","FY2020","Amendment to Immigrant Opportunity Initiative Renewal","120","30","DSS"
"756","CT126020201409421","2019-07-01T00:00:00.000","2020-06-30T00:00:00.000","8000","FY2020","Funds will be used to help support the tutoring program.","264","494","DYCD"
"757","CT126020201400621","2019-03-11T00:00:00.000","2022-03-10T00:00:00.000","955800","FY2020","To fund School Based SYEP  for Younger Youth and Older Youth","399","461","DYCD"
"758","CT126020201400622","2019-03-11T00:00:00.000","2022-03-10T00:00:00.000","1053500","FY2020","To support Community Based SYEP Older Youth","399","461","DYCD"
"759","CT126020200003452","2019-03-11T00:00:00.000","2022-03-10T00:00:00.000","274200","FY2020","To support Special Initiatives  SYEP NYCHA MAP","293","461","DYCD"
"760","CT126020201405418","2019-03-11T00:00:00.000","2022-03-10T00:00:00.000","539400","FY2020","To support Community Based SYEP Younger Youth","269","461","DYCD"
"761","CT126020201400618","2019-03-11T00:00:00.000","2022-03-10T00:00:00.000","250950","FY2020","To support Special Initiatives SYEP NYCHA MAP","293","461","DYCD"
"763","CT106920201409771","2019-07-01T00:00:00.000","2020-06-30T00:00:00.000","10000","FY2020","Provision To provide legal services for recent immigrants","120","496","DSS"
"764","CT126020201409362","2019-07-01T00:00:00.000","2020-06-30T00:00:00.000","5000","FY2020","To provide after school program at P.S. 161M and P.S. 36M.","264","35","DYCD"
"766","CT126020201407443","2019-07-01T00:00:00.000","2020-06-30T00:00:00.000","10000","FY2020","To support weekly instrumental, vocal and music sessions","264","498","DYCD"
"767","CT112520201407982","2019-12-01T00:00:00.000","2021-06-30T00:00:00.000","1578606","FY2020","PROVIDE SENIOR CENTER SERVICES TO OLDER ADULTS","464","235","DFTA"
"768","CT126020201408402","2018-07-01T00:00:00.000","2020-06-30T00:00:00.000","257162","FY2020","To provide Housing Services in Brooklyn CD14 &CD17","276","499","DYCD"
"769","CT126020201407576","2019-07-01T00:00:00.000","2020-06-30T00:00:00.000","100000","FY2020","Support basic literacy, English for speakers other languages","272","365","DYCD"
"770","CT126020201408371","2018-07-01T00:00:00.000","2020-06-30T00:00:00.000","136400","FY2020","To provide Educational Support Services in Brooklyn CD16","278","500","DYCD"
"772","CT126020201407835","2019-07-01T00:00:00.000","2020-06-30T00:00:00.000","125000","FY2020","Funds will be used for the Passage of Rites program in CD 9.","264","502","DYCD"
"773","CT126020201407688","2019-07-01T00:00:00.000","2020-06-30T00:00:00.000","101750","FY2020","Support basic literacy, English for adults of other language","400","503","DYCD"
"776","CT126020201407369","2019-07-01T00:00:00.000","2020-06-30T00:00:00.000","59000","FY2020","To support job training, child therapy, and homework help","264","65","DYCD"
"778","CT126020201408342","2018-07-01T00:00:00.000","2020-06-30T00:00:00.000","153980","FY2020","To provide Housing Services in Brooklyn CD2","276","365","DYCD"
"779","CT126020201407699","2019-07-01T00:00:00.000","2020-06-30T00:00:00.000","100000","FY2020","To support literacy for adults & speakers of other languages","272","507","DYCD"
"780","CT106920201407847","2019-07-01T00:00:00.000","2020-06-30T00:00:00.000","178000","FY2020","Provision of Immigrant Opportunities Initiative Services","120","241","DSS"
"781","CT106920201408177","2019-07-01T00:00:00.000","2020-06-30T00:00:00.000","100000","FY2020","Provision of Immigrant Opportunities Initiatives Services","120","65","DSS"
"782","CT106920201402360","2018-07-01T00:00:00.000","2021-06-30T00:00:00.000","612000","FY2020","Prov. of Legal Assistance Services for the Elderly in Queens","116","82","DSS"
"783","CT126020201406516","2019-07-01T00:00:00.000","2020-06-30T00:00:00.000","100000","FY2020","Funds to support literacy, ESL &civics education classes","272","67","DYCD"
"785","CT181620201407715","2019-07-01T00:00:00.000","2020-06-30T00:00:00.000","86000","FY2020","Geriatric Mental Health","300","91","DOHMH"
"787","CT181620201407863","2019-07-01T00:00:00.000","2020-06-30T00:00:00.000","86000","FY2020","Alcohol/substance abuse treatment for adults","300","509","DOHMH"
"788","CT181620201407999","2019-07-01T00:00:00.000","2020-06-30T00:00:00.000","90000","FY2020","Screening/Assessment & advocacy programs for youths.","300","184","DOHMH"
"789","CT106920201407637","2019-07-01T00:00:00.000","2020-06-30T00:00:00.000","126000","FY2020","provision of Immigrant Opportunities Initiative Services","120","410","DSS"
"790","CT181620201407731","2019-11-01T00:00:00.000","2025-06-30T00:00:00.000","2934000","FY2020","New York City Mural Arts Project (NYCMAP)","316","418","DOHMH"
"791","CT106920201407263","2019-04-01T00:00:00.000","2025-03-31T00:00:00.000","1620312","FY2020","Case coordination for Cluster Conversion Program","125","510","DSS"
"792","CT126020201408132","2019-07-01T00:00:00.000","2020-06-30T00:00:00.000","7000","FY2020","To support family-friendly public events","264","459","DYCD"
"793","CT126020201408763","2019-07-01T00:00:00.000","2020-06-30T00:00:00.000","15000","FY2020","Funds to support and maintain neighborhood beautification.","264","511","DYCD"
"794","CT126020201409412","2019-07-01T00:00:00.000","2020-06-30T00:00:00.000","5000","FY2020","Provide leadership enrichment workshops for youth.","264","444","DYCD"
"795","CT181620201407591","2019-07-01T00:00:00.000","2020-06-30T00:00:00.000","81000","FY2020","Screen older adults for depression & alcohol/substance abuse","300","512","DOHMH"
"796","CT106920201409587","2019-07-01T00:00:00.000","2020-06-30T00:00:00.000","5000","FY2020","Prov.support oper. expense costs for community legal assist.","120","207","DSS"
"797","CT126020201407058","2019-09-01T00:00:00.000","2020-08-31T00:00:00.000","609546","FY2020","COMPASS Elementary School Program at P.S. 225","271","227","DYCD"
"798","CT126020201402698","2019-03-11T00:00:00.000","2022-03-10T00:00:00.000","2349200","FY2020","To support Community Based SYEP Older Youth.","399","513","DYCD"
"799","CT126020201408058","2018-07-01T00:00:00.000","2020-06-30T00:00:00.000","144742","FY2020","Support Services for Housing","276","290","DYCD"
"800","CT126020201407876","2018-07-01T00:00:00.000","2020-06-30T00:00:00.000","74400","FY2020","To provide Opportunity Youth svcs in Queens","266","514","DYCD"
"801","CT126020201406826","2019-07-01T00:00:00.000","2020-06-30T00:00:00.000","9000","FY2020","This program offers childcare development and activities.","264","515","DYCD"
"802","CT126020201408986","2019-07-01T00:00:00.000","2020-06-30T00:00:00.000","13000","FY2020","To fund Immigrant health initiative for community fitness.","264","516","DYCD"
"803","CT126020201407059","2019-09-01T00:00:00.000","2020-08-31T00:00:00.000","227952","FY2020","COMPASS Middle School Program at P.S. 225","279","227","DYCD"
"804","CT126020201407336","2019-07-01T00:00:00.000","2020-06-30T00:00:00.000","5000","FY2020","Support group for individuals struggling to read, tutoring.","264","517","DYCD"
"805","CT126020201408905","2019-07-01T00:00:00.000","2020-06-30T00:00:00.000","10000","FY2020","This program  support youth at  the Ridgewood YMCA","264","16","DYCD"
"806","CT126020201409271","2019-07-01T00:00:00.000","2020-06-30T00:00:00.000","7500","FY2020","This program offers cultural arts for youth.","264","518","DYCD"
"807","CT126020201408973","2019-07-01T00:00:00.000","2020-06-30T00:00:00.000","10000","FY2020","This program support youth sports and healthy living","264","16","DYCD"
"808","CT126020201402134","2019-09-01T00:00:00.000","2020-08-31T00:00:00.000","555619","FY2020","COMPASS Elementary program at P.S. 43","271","201","DYCD"
"809","CT126020201408914","2019-07-01T00:00:00.000","2020-06-30T00:00:00.000","10000","FY2020","To fund operational expenses related to immigration services","264","519","DYCD"
"810","CT126020201408897","2019-07-01T00:00:00.000","2020-06-30T00:00:00.000","5000","FY2020","This program support Summer Day Camp","264","16","DYCD"
"811","CT126020201407786","2019-07-01T00:00:00.000","2020-06-30T00:00:00.000","9000","FY2020","Support the Youth Employment Training program","264","490","DYCD"
"813","CT126020201404368","2019-07-01T00:00:00.000","2020-06-30T00:00:00.000","64375","FY2020","To  support Leadership development prong for young women.","264","502","DYCD"
"814","CT126020201407687","2019-07-01T00:00:00.000","2020-06-30T00:00:00.000","25000","FY2020","This program  will support  the Food Pantry.","264","521","DYCD"
"815","CT112520201407417","2019-12-01T00:00:00.000","2021-06-30T00:00:00.000","687640","FY2020","PROVIDE SENIOR CENTER SERVICES TO OLDER ADULTS","464","398","DFTA"
"816","CT112520201407621","2019-12-01T00:00:00.000","2021-06-30T00:00:00.000","1495049","FY2020","PROVIDE SENIOR CENTER SERVICES TO OLDER ADULTS","464","522","DFTA"
"817","CT112520201407054","2019-12-01T00:00:00.000","2021-06-30T00:00:00.000","1537564","FY2020","PROVIDE SENIOR CENTER SERVICES TO OLDER ADULTS","464","388","DFTA"
"818","CT181620201407969","2019-07-01T00:00:00.000","2020-06-30T00:00:00.000","50000","FY2020","Afterschool recreation services children with ASD ages 6-12","297","302","DOHMH"
"819","CT126020201405766","2019-07-01T00:00:00.000","2020-06-30T00:00:00.000","45000","FY2020","Support Leadership Development Training f/Young Women/Girls.","264","226","DYCD"
"820","CT106920201409259","2019-07-01T00:00:00.000","2020-06-30T00:00:00.000","20000","FY2020","Provision of Immigrant Opportunities Initiative","120","165","DSS"
"821","CT126020201406466","2019-07-01T00:00:00.000","2020-06-30T00:00:00.000","15000","FY2020","To fund the Gun Hill Basketball League.","264","523","DYCD"
"822","CT112520201407487","2019-11-01T00:00:00.000","2021-06-30T00:00:00.000","877901","FY2020","PROVIDE SENIOR CENTER SERVICES TO OLDER ADULTS","464","524","DFTA"
"823","CT106920201406811","2019-07-01T00:00:00.000","2020-06-30T00:00:00.000","250000","FY2020","Provision of legal representation to vulnerable populations","120","72","DSS"
"824","CT126020201406558","2019-07-01T00:00:00.000","2020-06-30T00:00:00.000","25000","FY2020","To support operating expenses for youth programming.","264","525","DYCD"
"825","CT126020201407142","2019-07-01T00:00:00.000","2020-06-30T00:00:00.000","100000","FY2020","Support basic literacy, English for Speakers of Other Lang.","272","331","DYCD"
"826","CT126020201406736","2019-07-01T00:00:00.000","2020-06-30T00:00:00.000","50000","FY2020","Funding will be used to support Beacon Program at PS.214K","264","526","DYCD"
"828","CT126020201406601","2019-07-01T00:00:00.000","2020-06-30T00:00:00.000","100000","FY2020","To support basic literacy, ESOL, and HSE classes","272","528","DYCD"
"829","CT112520201407696","2019-12-01T00:00:00.000","2021-06-30T00:00:00.000","1067347","FY2020","PROVIDE SENIOR CENTER SERVICES TO OLDER ADULTS","464","529","DFTA"
"830","CT112520201407051","2019-12-01T00:00:00.000","2021-06-30T00:00:00.000","1312797","FY2020","PROVIDE SENIOR CENTER SERVICES TO OLDER ADULTS","464","530","DFTA"
"832","CT112520201407203","2020-01-01T00:00:00.000","2021-06-30T00:00:00.000","2007473","FY2020","PROVIDE SENIOR CENTER SERVICES TO OLDER ADULTS","464","532","DFTA"
"833","CT126020201405972","2019-07-01T00:00:00.000","2022-06-30T00:00:00.000","281028","FY2020","To support academic, social & emotional advocacy in Schools","286","533","DYCD"
"834","CT126020201406063","2019-07-01T00:00:00.000","2020-06-30T00:00:00.000","38800","FY2020","To support multilingual & community services","264","80","DYCD"
"835","CT112520201407293","2019-12-01T00:00:00.000","2021-06-30T00:00:00.000","332784","FY2020","PROVIDE SENIOR CENTER SERVICES TO OLDER ADULTS","464","335","DFTA"
"836","CT112520201407292","2019-12-01T00:00:00.000","2021-06-30T00:00:00.000","951441","FY2020","PROVIDE SENIOR CENTER SERVICES TO OLDER ADULTS","464","335","DFTA"
"838","CT106920201407938","2019-07-01T00:00:00.000","2020-06-30T00:00:00.000","45000","FY2020","Provision of Immigrant Opportunities Initiative FY20 06990","120","535","DSS"
"839","CT126020201406482","2019-07-01T00:00:00.000","2020-06-30T00:00:00.000","45000","FY2020","To support youth court, literacy and college readiness prog.","264","525","DYCD"
"841","CT112520201407052","2019-12-01T00:00:00.000","2021-06-30T00:00:00.000","718620","FY2020","PROVIDE SENIOR CENTER SERVICES TO OLDER ADULTS","464","537","DFTA"
"842","CT106920201407756","2019-07-01T00:00:00.000","2020-06-30T00:00:00.000","38000","FY2020","Provision of Immigrant Opportunities Initiative Services.","120","441","DSS"
"844","CT126020201406545","2019-07-01T00:00:00.000","2020-06-30T00:00:00.000","75000","FY2020","To support comprehensive adult education","264","265","DYCD"
"845","CT106920201409124","2019-07-01T00:00:00.000","2020-06-30T00:00:00.000","5000","FY2020","Mobile Health Center svcs legal counseling and representatio","120","21","DSS"
"846","CT112520201407053","2019-12-01T00:00:00.000","2021-06-30T00:00:00.000","1959262","FY2020","PROVIDE SENIOR CENTER SERVICES TO OLDER ADULTS","464","8","DFTA"
"847","CT106920201407008","2019-07-01T00:00:00.000","2020-06-30T00:00:00.000","30500","FY2020","Provision of legal and social work services.","120","294","DSS"
"848","CT112520201406693","2019-12-01T00:00:00.000","2021-06-30T00:00:00.000","803137","FY2020","PROVIDE SENIOR CENTER SERVICES TO OLDER ADULTS","464","538","DFTA"
"849","CT112520201406948","2019-12-01T00:00:00.000","2021-06-30T00:00:00.000","1029410","FY2020","PROVIDE SENIOR CENTER SERVICES TO OLDER ADULTS","464","287","DFTA"
"850","CT112520201406709","2019-12-01T00:00:00.000","2021-06-30T00:00:00.000","728760","FY2020","PROVIDE SENIOR CENTER SERVICES TO OLDER ADULTS","464","539","DFTA"
"852","CT106920201406680","2019-07-01T00:00:00.000","2020-06-30T00:00:00.000","175000","FY2020","Provision of Legal Services for Veterans","120","21","DSS"
"853","CT106920201408992","2019-07-01T00:00:00.000","2020-06-30T00:00:00.000","18500","FY2020","Provision of legal representation, advice, and services.","120","72","DSS"
"854","CT126020201408779","2019-07-01T00:00:00.000","2020-06-30T00:00:00.000","10000","FY2020","This program support year-round STEM, SAT & athletic program","264","219","DYCD"
"855","CT126020201407261","2019-07-01T00:00:00.000","2020-06-30T00:00:00.000","10000","FY2020","To support composting program in CD 34.","264","327","DYCD"
"856","CT126020201408477","2019-07-01T00:00:00.000","2020-06-30T00:00:00.000","10000","FY2020","This program support CodyCares activities","264","541","DYCD"
"857","CT126020201407233","2019-07-01T00:00:00.000","2020-06-30T00:00:00.000","100000","FY2020","Support basic literacy, English for Speakers of Other Lang.","272","3","DYCD"
"859","CT126020201406407","2019-07-01T00:00:00.000","2020-06-30T00:00:00.000","158500","FY2020","To support anti-discrimination training & after-school prgms","264","509","DYCD"
"860","CT126020201405102","2018-07-01T00:00:00.000","2020-06-30T00:00:00.000","720000","FY2020","SONYC after school srvs. for students at Benjamin Franklin","279","543","DYCD"
"861","CT112520201406950","2019-11-01T00:00:00.000","2021-06-30T00:00:00.000","979952","FY2020","PROVIDE SENIOR CENTER SERVICES TO OLDER ADULTS","464","44","DFTA"
"862","CT112520201406711","2019-12-01T00:00:00.000","2021-06-30T00:00:00.000","1008936","FY2020","PROVIDE SENIOR CENTER SERVICES TO OLDER ADULTS","464","544","DFTA"
"863","CT112520201406695","2019-12-01T00:00:00.000","2021-06-30T00:00:00.000","1294950","FY2020","PROVIDE SENIOR CENTER SERVICES TO OLDER ADULTS","464","19","DFTA"
"864","CT112520201407416","2019-12-01T00:00:00.000","2021-06-30T00:00:00.000","757443","FY2020","PROVIDE SENIOR CENTER SERVICES TO OLDER ADULTS","464","545","DFTA"
"865","CT112520201407414","2019-12-01T00:00:00.000","2021-06-30T00:00:00.000","806902","FY2020","PROVIDE SENIOR CENTER SERVICES TO OLDER ADULTS","464","545","DFTA"
"866","CT112520201406949","2019-12-01T00:00:00.000","2021-06-30T00:00:00.000","792102","FY2020","PROVIDE SENIOR CENTER SERVICES TO OLDER ADULTS","464","546","DFTA"
"867","CT112520201406712","2019-12-01T00:00:00.000","2021-06-30T00:00:00.000","769951","FY2020","PROVIDE SENIOR CENTER SERVICES TO OLDER ADULTS","464","331","DFTA"
"868","CT112520201406946","2019-12-01T00:00:00.000","2021-06-30T00:00:00.000","827649","FY2020","PROVIDE SENIOR CENTER SERVICES TO OLDER ADULTS","464","547","DFTA"
"869","CT112520201407202","2020-01-01T00:00:00.000","2021-06-30T00:00:00.000","1308811","FY2020","PROVIDE SENIOR CENTER SERVICES TO OLDER ADULTS","464","218","DFTA"
"870","CT112520201406796","2019-12-01T00:00:00.000","2021-06-30T00:00:00.000","874775","FY2020","PROVIDE SENIOR CENTER SERVICES TO OLDER ADULTS","464","18","DFTA"
"871","CT112520201406520","2019-12-01T00:00:00.000","2021-06-30T00:00:00.000","922820","FY2020","PROVIDE SENIOR CENTER SERVICES TO OLDER ADULTS","464","548","DFTA"
"872","CT112520201406697","2019-12-01T00:00:00.000","2021-06-30T00:00:00.000","846794","FY2020","PROVIDE SENIOR CENTER SERVICES TO OLDER ADULTS","464","12","DFTA"
"873","CT112520201406947","2019-12-01T00:00:00.000","2021-06-30T00:00:00.000","714706","FY2020","PROVIDE SENIOR CENTER SERVICES TO OLDER ADULTS","464","40","DFTA"
"874","CT112520201407172","2020-01-01T00:00:00.000","2021-06-30T00:00:00.000","1803897","FY2020","PROVIDE SENIOR CENTER SERVICES TO OLDER ADULTS","464","409","DFTA"
"875","CT106920201406469","2019-07-01T00:00:00.000","2020-06-30T00:00:00.000","4393582","FY2020","TO PROVIDE WAREHOUSE AND DELIVERY OF NON-PERISHABLE FOOD","134","44","DSS"
"876","CT112520201406574","2019-12-01T00:00:00.000","2021-06-30T00:00:00.000","1008769","FY2020","PROVIDE SENIOR CENTER SERVICES TO OLDER ADULTS","464","212","DFTA"
"877","CT112520201406710","2019-12-01T00:00:00.000","2021-06-30T00:00:00.000","957972","FY2020","PROVIDE SENIOR CENTER SERVICES TO OLDER ADULTS","464","549","DFTA"
"878","CT112520201406692","2019-12-01T00:00:00.000","2021-06-30T00:00:00.000","786962","FY2020","PROVIDE SENIOR CENTER SERVICES TO OLDER ADULTS","464","91","DFTA"
"879","CT112520201406572","2019-12-01T00:00:00.000","2021-06-30T00:00:00.000","989680","FY2020","PROVIDE SENIOR CENTER SERVICES TO OLDER ADULTS","464","550","DFTA"
"880","CT112520201406698","2019-12-01T00:00:00.000","2021-06-30T00:00:00.000","1073566","FY2020","PROVIDE SENIOR CENTER SERVICES TO OLDER ADULTS","464","95","DFTA"
"881","CT181620201407459","2019-07-01T00:00:00.000","2020-06-30T00:00:00.000","81000","FY2020","Screening older adults: depression & alcohol/substance use","300","54","DOHMH"
"882","CT112520201406691","2019-12-01T00:00:00.000","2021-06-30T00:00:00.000","1320216","FY2020","PROVIDE SENIOR CENTER SERVICES TO OLDER ADULTS","464","551","DFTA"
"883","CT181620201407503","2019-07-01T00:00:00.000","2020-06-30T00:00:00.000","78540","FY2020","Alcohol/substance abuse treatment for adults.","300","167","DOHMH"
"884","CT126020201408268","2019-07-01T00:00:00.000","2020-06-30T00:00:00.000","5000","FY2020","To fund programs for at risk teens","264","552","DYCD"
"886","CT112520201406383","2019-12-01T00:00:00.000","2021-06-30T00:00:00.000","973274","FY2020","PROVIDE SENIOR CENTER SERVICES TO OLDER ADULTS","464","554","DFTA"
"887","CT112520201406535","2019-12-01T00:00:00.000","2021-06-30T00:00:00.000","1388143","FY2020","PROVIDE SENIOR CENTER SERVICES TO OLDER ADULTS","464","555","DFTA"
"888","CT112520201406380","2019-12-01T00:00:00.000","2021-06-30T00:00:00.000","731413","FY2020","PROVIDE SENIOR CENTER SERVICES TO OLDER ADULTS","464","554","DFTA"
"889","CT112520201406575","2019-12-01T00:00:00.000","2021-06-30T00:00:00.000","788470","FY2020","PROVIDE SENIOR CENTER SERVICES TO OLDER ADULTS","464","556","DFTA"
"890","CT112520201406388","2019-12-01T00:00:00.000","2021-06-30T00:00:00.000","934715","FY2020","PROVIDE SENIOR CENTER PROGRAMS TO OLDER ADULTS","464","62","DFTA"
"891","CT112520201406386","2019-12-01T00:00:00.000","2021-06-30T00:00:00.000","1370330","FY2020","PROVIDE SENIOR CENTER PROGRAMS TO OLDER ADULTS","464","62","DFTA"
"892","CT112520201406521","2019-12-01T00:00:00.000","2021-06-30T00:00:00.000","1412491","FY2020","PROVIDE SENIOR CENTER SERVICES TO OLDER ADULTS","464","557","DFTA"
"893","CT112520201406381","2019-12-01T00:00:00.000","2021-06-30T00:00:00.000","712347","FY2020","PROVIDE SENIOR CENTER SERVICES TO OLDER ADULTS","464","554","DFTA"
"894","CT112520201406387","2019-12-01T00:00:00.000","2021-06-30T00:00:00.000","785221","FY2020","PROVIDE SENIOR CENTER PROGRAMS TO OLDER ADULTS","464","62","DFTA"
"895","CT112520201406573","2019-12-01T00:00:00.000","2021-06-30T00:00:00.000","713512","FY2020","PROVIDE SENIOR CENTER SERVICES TO OLDER ADULTS","464","558","DFTA"
"896","CT106920201402373","2018-07-01T00:00:00.000","2021-06-30T00:00:00.000","668100","FY2020","Legal Assistance Services for the Elderly-Manhattan","120","410","DSS"
"897","CT112520201406562","2019-12-01T00:00:00.000","2021-06-30T00:00:00.000","2582142","FY2020","PROVIDE SENIOR CENTER SERVICES TO OLDER ADULTS","464","559","DFTA"
"898","CT126020201405161","2019-09-01T00:00:00.000","2020-08-31T00:00:00.000","244096","FY2020","COMPASS Elementary Program at NYCHA Rangel Houses","271","507","DYCD"
"899","CT112520201406366","2019-12-01T00:00:00.000","2021-06-30T00:00:00.000","916782","FY2020","PROVIDE SENIOR CENTER SERVICES TO OLDER ADULTS","464","560","DFTA"
"900","CT112520201406385","2019-12-01T00:00:00.000","2021-06-30T00:00:00.000","1325316","FY2020","PROVIDE SENIOR CENTER SERVICES TO OLDER ADULTS","464","554","DFTA"
"901","CT112520201406368","2019-12-01T00:00:00.000","2021-06-30T00:00:00.000","655733","FY2020","PROVIDE SENIOR CENTER SERVICES TO OLDER ADULTS","464","560","DFTA"
"902","CT112520201406629","2019-12-01T00:00:00.000","2021-06-30T00:00:00.000","2636583","FY2020","PROVIDE SENIOR CENTER SERVICES TO OLDER ADULTS","464","197","DFTA"
"903","CT112520201406628","2019-12-01T00:00:00.000","2021-06-30T00:00:00.000","1016737","FY2020","PROVIDE SENIOR CENTER SERVICES TO OLDER ADULTS","464","197","DFTA"
"904","CT112520201406576","2019-12-01T00:00:00.000","2021-06-30T00:00:00.000","716569","FY2020","PROVIDE SENIOR CENTER SERVICES TO OLDER ADULTS","464","561","DFTA"
"905","CT126020201405452","2019-07-01T00:00:00.000","2022-06-30T00:00:00.000","114552","FY2020","COMPASS Explore Program providing activities for students","285","324","DYCD"
"906","CT126020201404341","2019-07-01T00:00:00.000","2022-06-30T00:00:00.000","108360","FY2020","Providing youth development through endurance bicycling","285","562","DYCD"
"907","CT112520201406338","2019-12-01T00:00:00.000","2021-06-30T00:00:00.000","895639","FY2020","PROVIDE SENIOR CENTER SERVICES TO OLDER ADULTS","464","554","DFTA"
"908","CT112520201406382","2019-12-01T00:00:00.000","2021-06-30T00:00:00.000","730649","FY2020","PROVIDE SENIOR CENTER SERVICES TO OLDER ADULTS","464","554","DFTA"
"909","CT112520201406337","2019-12-01T00:00:00.000","2021-06-30T00:00:00.000","2348219","FY2020","PROVIDE SENIOR CENTER SERVICES TO OLDER ADULTS","464","554","DFTA"
"910","CT126020201408062","2019-07-01T00:00:00.000","2020-06-30T00:00:00.000","20000","FY2020","To fund programming in 51 Council Districts in Tech services","264","329","DYCD"
"911","CT126020201407791","2019-07-01T00:00:00.000","2020-06-30T00:00:00.000","5000","FY2020","This program support  Far Rockaway YMCA","264","16","DYCD"
"912","CT126020201407789","2019-07-01T00:00:00.000","2020-06-30T00:00:00.000","5000","FY2020","This program  support  the KinderCamp Summer Camp","264","16","DYCD"
"913","CT126020201402447","2019-07-01T00:00:00.000","2022-06-30T00:00:00.000","101979","FY2020","COMPASS Explore Program providing career prep services","285","466","DYCD"
"914","CT126020201407793","2019-07-01T00:00:00.000","2020-06-30T00:00:00.000","5000","FY2020","This program support  Afterschool Folk arts","264","16","DYCD"
"915","CT112520201406532","2019-12-01T00:00:00.000","2021-06-30T00:00:00.000","863059","FY2020","PROVIDE SENIOR CENTER SERVICES TO OLDER ADULTS","464","106","DFTA"
"916","CT112520201406276","2019-12-01T00:00:00.000","2021-06-30T00:00:00.000","713965","FY2020","PROVIDE SENIOR CENTER SERVICES TO OLDER ADULTS","464","493","DFTA"
"917","CT112520201406379","2019-12-01T00:00:00.000","2021-06-30T00:00:00.000","1073522","FY2020","PROVIDE SENIOR CENTER SERVICES TO OLDER ADULTS","464","554","DFTA"
"918","CT112520201406378","2019-12-01T00:00:00.000","2021-06-30T00:00:00.000","915191","FY2020","PROVIDE SENIOR CENTER SERVICES TO OLDER ADULTS","464","554","DFTA"
"919","CT112520201406273","2019-12-01T00:00:00.000","2021-06-30T00:00:00.000","869945","FY2020","PROVIDE SENIOR CENTER SERVICES TO OLDER ADULTS","464","493","DFTA"
"920","CT112520201406534","2019-12-01T00:00:00.000","2021-06-30T00:00:00.000","1023017","FY2020","PROVIDE SENIOR CENTER SERVICES TO OLDER ADULTS","464","563","DFTA"
"921","CT112520201406547","2019-12-01T00:00:00.000","2021-06-30T00:00:00.000","1389409","FY2020","PROVIDE SENIOR CENTER SERVICES TO OLDER ADULTS","464","564","DFTA"
"922","CT112520201406546","2019-12-01T00:00:00.000","2021-06-30T00:00:00.000","1217885","FY2020","PROVIDE SENIOR CENTER SERVICES TO OLDER ADULTS","464","564","DFTA"
"923","CT112520201406498","2019-12-01T00:00:00.000","2021-06-30T00:00:00.000","1438367","FY2020","PROVID SENIOR CENTER SERVICES TO OLDER ADULTS","464","409","DFTA"
"924","CT112520201406556","2019-12-01T00:00:00.000","2021-06-30T00:00:00.000","999031","FY2020","PROVID SENIOR CENTER SERVICES TO OLDER ADULTS","464","409","DFTA"
"925","CT112520201406271","2019-12-01T00:00:00.000","2021-06-30T00:00:00.000","1459892","FY2020","PROVIDE SENIOR CENTER SERVICES TO OLDER ADULTS","464","493","DFTA"
