"vendorid","tpep_pickup_datetime","dropoff_datetime","passenger_count","trip_distance","pickup_longitude","pickup_latitude","ratecodeid","store_and_fwd_flag","dropoff_longitude","dropoff_latitude","payment_type","fare_amount","extra","mta_tax","tip_amount","tolls_amount","total_amount","pickup_location","dropoff_location"
"CMT","2010-04-06T18:19:39.000","2010-04-06T18:32:16.000","1","1.8999999999999999","-73.992872000000006","40.730918000000003","1","0","-73.978527","40.753945999999999","Cas","8.9000000000000004","1","0.5","0","0","10.4","POINT (-73.992872 40.730918)","POINT (-73.978527 40.753946)"
"VTS","2010-05-07T23:50:00.000","2010-05-07T23:56:00.000","4","0.94999999999999996","-73.991257000000004","40.760502000000002","1",,"-73.994523000000001","40.749343000000003","CAS","4.9000000000000004","0.5","0.5","0","0","5.9000000000000004","POINT (-73.991257 40.760502)","POINT (-73.994523 40.749343)"
"CMT","2010-03-02T07:45:46.000","2010-03-02T07:55:38.000","1","2","-73.958687999999995","40.772492999999997","1","0","-73.979311999999993","40.755674999999997","Cas","7.7000000000000002","0","0.5","0","0","8.1999999999999993","POINT (-73.958688 40.772493)","POINT (-73.979312 40.755675)"
"CMT","2010-11-12T17:58:00.000","2010-11-12T18:18:46.000","1","4.4000000000000004","-73.996752999999998","40.727235","1","N","-73.986580000000004","40.771700000000003","CRD","14.9","1","0.5","1","0","17.399999999999999","POINT (-73.996753 40.727235)","POINT (-73.98658 40.7717)"
"CMT","2010-09-18T12:28:56.000","2010-09-18T12:35:33.000","1","1.3999999999999999","-73.976602","40.747945000000001","1","N","-73.776281999999995","40.64555","CSH","5.7000000000000002","0","0.5","0","0","6.2000000000000002","POINT (-73.976602 40.747945)","POINT (-73.776282 40.64555)"
"VTS","2010-10-31T14:11:00.000","2010-10-31T14:14:00.000","5","0.63","-73.980677999999997","40.730603000000002","1",,"-73.989419999999996","40.730316999999999","CRD","4.0999999999999996","0","0.5","2","0","6.5999999999999996","POINT (-73.980678 40.730603)","POINT (-73.98942 40.730317)"
"CMT","2010-05-18T17:57:12.000","2010-05-18T18:28:00.000","1","3.7000000000000002","-74.004105999999993","40.752571000000003","1","0","-73.984842","40.719696999999996","Cas","17.699999999999999","1","0.5","0","0","19.199999999999999","POINT (-74.004106 40.752571)","POINT (-73.984842 40.719697)"
"CMT","2010-10-23T23:28:11.000","2010-10-23T23:53:21.000","1","9.1999999999999993","-74.016476999999995","40.706989","1","N","-73.958327999999995","40.743409999999997","CRD","23.699999999999999","0.5","0.5","3.7000000000000002","0","28.399999999999999","POINT (-74.016477 40.706989)","POINT (-73.958328 40.74341)"
"VTS","2010-03-29T08:32:00.000","2010-03-29T08:45:00.000","1","1.21","-73.996011999999993","40.759112999999999","1",,"-73.980076999999994","40.753228","CSH","7.7000000000000002","0","0.5","0","0","8.1999999999999993","POINT (-73.996012 40.759113)","POINT (-73.980077 40.753228)"
"VTS","2010-04-16T08:24:00.000","2010-04-16T08:43:00.000","2","3.1800000000000002","-73.968626999999998","40.791403000000003","1",,"-73.962907000000001","40.758155000000002","CAS","12.5","0","0.5","0","0","13","POINT (-73.968627 40.791403)","POINT (-73.962907 40.758155)"
"VTS","2010-03-15T11:13:00.000","2010-03-15T11:19:00.000","5","0.77000000000000002","-73.981188000000003","40.749538000000001","1",,"-73.978987000000004","40.758862000000001","CSH","4.9000000000000004","0","0.5","0","0","5.4000000000000004","POINT (-73.981188 40.749538)","POINT (-73.978987 40.758862)"
"VTS","2010-12-23T20:35:00.000","2010-12-23T20:41:00.000","5","0.94999999999999996","-73.965237000000002","40.763505000000002","1",,"-73.965237000000002","40.763505000000002","CSH","5.2999999999999998","0.5","0.5","0","0","6.2999999999999998","POINT (-73.965237 40.763505)","POINT (-73.965237 40.763505)"
"CMT","2010-09-12T17:19:35.000","2010-09-12T17:36:48.000","1","8.1999999999999993","-73.992752999999993","40.743298000000003","1","N","-73.985821999999999","40.719523000000002","CRD","19.300000000000001","0","0.5","2","4.5700000000000003","26.370000000000001","POINT (-73.992753 40.743298)","POINT (-73.985822 40.719523)"
"CMT","2010-08-30T16:24:30.000","2010-08-30T16:37:54.000","2","1.7","-73.989146000000005","40.747652000000002","1","N","-73.975217000000001","40.755817","CSH","8.9000000000000004","1","0.5","0","0","10.4","POINT (-73.989146 40.747652)","POINT (-73.975217 40.755817)"
"VTS","2010-07-29T23:11:00.000","2010-07-29T23:28:00.000","2","5.1699999999999999","-74.003870000000006","40.722217999999998","1",,"-73.959078000000005","40.760015000000003","Cre","15.300000000000001","0.5","0.5","2","0","18.300000000000001","POINT (-74.00387 40.722218)","POINT (-73.959078 40.760015)"
"VTS","2010-10-30T14:41:00.000","2010-10-30T14:51:00.000","1","1.4099999999999999","-73.971147000000002","40.766660000000002","1",,"-73.961877000000001","40.771790000000003","CRD","6.9000000000000004","0","0.5","2","0","9.4000000000000004","POINT (-73.971147 40.76666)","POINT (-73.961877 40.77179)"
"VTS","2010-02-10T00:58:00.000","2010-02-10T01:10:00.000","1","3.27","-73.972066999999996","40.794601999999998","1",,"-73.937973","40.812444999999997","CSH","10.1","0.5","0.5","0","0","11.1","POINT (-73.972067 40.794602)","POINT (-73.937973 40.812445)"
"CMT","2010-03-04T18:39:29.000","2010-03-04T18:47:47.000","1","1.8","-73.964112","40.792558","1","0","-73.959860000000006","40.774574000000001","Cre","7.2999999999999998","1","0.5","1","0","9.8000000000000007","POINT (-73.964112 40.792558)","POINT (-73.95986 40.774574)"
"VTS","2010-08-17T20:03:00.000","2010-08-17T20:08:00.000","1","0.81999999999999995","-73.998964999999998","40.740876999999998","1",,"-73.993646999999996","40.743454999999997","CSH","4.5","0.5","0.5","0","0","5.5","POINT (-73.998965 40.740877)","POINT (-73.993647 40.743455)"
"CMT","2010-11-03T10:46:07.000","2010-11-03T11:14:59.000","1","18.800000000000001","-73.953106000000005","40.785995999999997","2","N","-73.782461999999995","40.648794000000002","CSH","45","0","0.5","0","4.5700000000000003","50.07","POINT (-73.953106 40.785996)","POINT (-73.782462 40.648794)"
"VTS","2010-09-13T16:08:00.000","2010-09-13T16:40:00.000","1","14.300000000000001","-73.983599999999996","40.749127999999999","1",,"-73.985330000000005","40.760472999999998","CRD","33.299999999999997","1","0.5","10.17","4.5700000000000003","49.539999999999999","POINT (-73.9836 40.749128)","POINT (-73.98533 40.760473)"
"VTS","2010-04-17T00:49:00.000","2010-04-17T00:56:00.000","2","1.22","-73.993504999999999","40.741909999999997","1",,"-73.983508","40.731665","Cre","6.0999999999999996","0.5","0.5","1","0","8.0999999999999996","POINT (-73.993505 40.74191)","POINT (-73.983508 40.731665)"
"VTS","2010-10-11T03:07:00.000","2010-10-11T03:16:00.000","1","2.04","-73.995137","40.725282999999997","1",,"-73.995787000000007","40.747692999999998","CRD","7.7000000000000002","0.5","0.5","0.29999999999999999","0","9","POINT (-73.995137 40.725283)","POINT (-73.995787 40.747693)"
"VTS","2010-09-28T19:31:00.000","2010-09-28T19:57:00.000","1","8.6199999999999992","-73.979969999999994","40.754942999999997","1",,"-73.993572999999998","40.686971999999997","CSH","22.5","1","0.5","0","0","24","POINT (-73.97997 40.754943)","POINT (-73.993573 40.686972)"
"CMT","2010-02-05T22:21:30.000","2010-02-05T22:26:25.000","1","0.90000000000000002","-73.989604","40.734332999999999","1","0","-74.002437999999998","40.734380999999999","CAS","4.9000000000000004","0.5","0.5","0","0","5.9000000000000004","POINT (-73.989604 40.734333)","POINT (-74.002438 40.734381)"
"VTS","2010-06-30T13:18:00.000","2010-06-30T13:50:00.000","4","10.619999999999999","-73.870881999999995","40.773767999999997","1",,"-73.978522999999996","40.761842999999999","CAS","26.5","0","0.5","0","5","32","POINT (-73.870882 40.773768)","POINT (-73.978523 40.761843)"
"CMT","2010-09-21T11:12:24.000","2010-09-21T11:22:43.000","1","0.80000000000000004","-73.995436999999995","40.736896000000002","1","N","-73.994459000000006","40.744447000000001","CRD","6.9000000000000004","0","0.5","1.1100000000000001","0","8.5099999999999998","POINT (-73.995437 40.736896)","POINT (-73.994459 40.744447)"
"CMT","2010-09-21T11:12:24.000","2010-09-21T11:22:43.000","1","0.80000000000000004","-73.995436999999995","40.736896000000002","1","N","-73.994459000000006","40.744447000000001","CRD","6.9000000000000004","0","0.5","1.1100000000000001","0","8.5099999999999998","POINT (-73.995437 40.736896)","POINT (-73.994459 40.744447)"
"CMT","2010-07-19T10:13:04.000","2010-07-19T10:38:15.000","1","3.8999999999999999","-73.954843999999994","40.779899","1","0","-73.993460999999996","40.745386000000003","Cas","15.300000000000001","0","0.5","0","0","15.800000000000001","POINT (-73.954844 40.779899)","POINT (-73.993461 40.745386)"
"VTS","2010-08-23T01:57:00.000","2010-08-23T01:58:00.000","1","0","-73.947038000000006","40.753267000000001","5",,"-73.947031999999993","40.753301999999998","CRD","17.350000000000001","0","0.5","0","0","17.850000000000001","POINT (-73.947038 40.753267)","POINT (-73.947032 40.753302)"
"CMT","2010-06-09T08:16:15.000","2010-06-09T08:26:16.000","1","2.3999999999999999","-73.960153000000005","40.762034999999997","1","0","-73.943909000000005","40.791297","Cas","8.5","0","0.5","0","0","9","POINT (-73.960153 40.762035)","POINT (-73.943909 40.791297)"
"VTS","2010-10-18T08:55:00.000","2010-10-18T09:16:00.000","2","5.6200000000000001","-73.950710000000001","40.826262","1",,"-73.982389999999995","40.761851999999998","CSH","16.100000000000001","0","0.5","0","0","16.600000000000001","POINT (-73.95071 40.826262)","POINT (-73.98239 40.761852)"
"CMT","2010-05-26T09:41:21.000","2010-05-26T09:52:37.000","1","0.90000000000000002","-73.987696999999997","40.770466999999996","1","0","-73.986872000000005","40.764220999999999","Cas","7.2999999999999998","0","0.5","0","0","7.7999999999999998","POINT (-73.987697 40.770467)","POINT (-73.986872 40.764221)"
"VTS","2010-06-07T14:23:00.000","2010-06-07T14:31:00.000","5","1.25","-73.975787999999994","40.776350000000001","1",,"-73.974294999999998","40.789968000000002","Cre","6.0999999999999996","0","0.5","2","0","8.5999999999999996","POINT (-73.975788 40.77635)","POINT (-73.974295 40.789968)"
"VTS","2010-06-23T15:11:00.000","2010-06-23T15:35:00.000","2","3.2200000000000002","-73.947586999999999","40.776243000000001","1",,"-73.985878","40.756985","CAS","13.699999999999999","0","0.5","0","0","14.199999999999999","POINT (-73.947587 40.776243)","POINT (-73.985878 40.756985)"
"CMT","2010-08-16T17:51:28.000","2010-08-16T18:17:46.000","1","2.8999999999999999","-73.953817999999998","40.771230000000003","1","N","-73.989222999999996","40.755628000000002","CSH","14.5","1","0.5","0","0","16","POINT (-73.953818 40.77123)","POINT (-73.989223 40.755628)"
"VTS","2010-04-29T12:30:00.000","2010-04-29T12:39:00.000","2","1.3899999999999999","-73.973460000000003","40.738160000000001","1",,"-73.986140000000006","40.741731999999999","CAS","6.9000000000000004","0","0.5","0","0","7.4000000000000004","POINT (-73.97346 40.73816)","POINT (-73.98614 40.741732)"
"VTS","2010-02-15T08:15:00.000","2010-02-15T08:24:00.000","1","2.4399999999999999","-73.974271999999999","40.789180000000002","1",,"-73.971170000000001","40.76399","CRD","8.5","0","0.5","1","0","10","POINT (-73.974272 40.78918)","POINT (-73.97117 40.76399)"
"VTS","2010-07-30T11:43:00.000","2010-07-30T11:53:00.000","1","0.19","-73.975447000000003","40.751097000000001","1",,"-74.000844999999998","40.746386999999999","CAS","8.0999999999999996","0","0.5","0","0","8.5999999999999996","POINT (-73.975447 40.751097)","POINT (-74.000845 40.746387)"
"VTS","2010-11-01T07:01:00.000","2010-11-01T07:06:00.000","1","1.8200000000000001","-73.981222000000002","40.773944999999998","1",,"-73.979247999999998","40.755977000000001","CRD","6.5","0","0.5","1.5","0","8.5","POINT (-73.981222 40.773945)","POINT (-73.979248 40.755977)"
"VTS","2010-06-18T07:18:00.000","2010-06-18T07:23:00.000","1","1.49","-73.991124999999997","40.750062","1",,"-73.99606","40.731723000000002","CAS","5.7000000000000002","0","0.5","0","0","6.2000000000000002","POINT (-73.991125 40.750062)","POINT (-73.99606 40.731723)"
"CMT","2010-12-17T07:53:33.000","2010-12-17T07:58:49.000","1","1","-74.017099000000002","40.708145000000002","1","N","-74.008114000000006","40.704653999999998","CSH","5.7000000000000002","0","0.5","0","0","6.2000000000000002","POINT (-74.017099 40.708145)","POINT (-74.008114 40.704654)"
"VTS","2010-09-13T08:03:00.000","2010-09-13T08:13:00.000","5","1.73","-73.949209999999994","40.777132999999999","4",,"-73.940946999999994","40.788510000000002","CSH","7.7000000000000002","0","0.5","0","0","8.1999999999999993","POINT (-73.94921 40.777133)","POINT (-73.940947 40.78851)"
"CMT","2010-12-20T18:10:57.000","2010-12-20T18:22:20.000","1","0.69999999999999996","-73.985054000000005","40.748758000000002","1","N","-73.991097999999994","40.755724999999998","CRD","7.2999999999999998","1","0.5","1","0","9.8000000000000007","POINT (-73.985054 40.748758)","POINT (-73.991098 40.755725)"
"CMT","2010-05-04T09:45:16.000","2010-05-04T10:03:07.000","2","1.5","-73.991532000000007","40.750081000000002","1","0","-73.981195999999997","40.765425999999998","Cas","10.1","0","0.5","0","0","10.6","POINT (-73.991532 40.750081)","POINT (-73.981196 40.765426)"
"CMT","2010-08-17T12:22:55.000","2010-08-17T12:40:15.000","2","2.6000000000000001","-73.988669999999999","40.756649000000003","1","N","-74.002446000000006","40.724879999999999","CSH","10.9","0","0.5","0","0","11.4","POINT (-73.98867 40.756649)","POINT (-74.002446 40.72488)"
"VTS","2010-09-04T03:44:00.000","2010-09-04T04:07:00.000","5","10","-73.989428000000004","40.760513000000003","1",,"-73.921485000000004","40.867534999999997","CRD","24.899999999999999","0.5","0.5","0","0","25.899999999999999","POINT (-73.989428 40.760513)","POINT (-73.921485 40.867535)"
"VTS","2010-05-08T10:45:00.000","2010-05-08T10:51:00.000","3","1.1799999999999999","-73.973276999999996","40.75226","1",,"-73.987885000000006","40.748942999999997","CAS","5.2999999999999998","0","0.5","0","0","5.7999999999999998","POINT (-73.973277 40.75226)","POINT (-73.987885 40.748943)"
"CMT","2010-11-28T09:35:54.000","2010-11-28T09:41:16.000","1","1.3999999999999999","-73.982072000000002","40.762290999999998","1","N","-74.000573000000003","40.758316999999998","CSH","5.7000000000000002","0","0.5","0","0","6.2000000000000002","POINT (-73.982072 40.762291)","POINT (-74.000573 40.758317)"
"CMT","2010-03-31T10:48:49.000","2010-03-31T10:59:44.000","2","2.1000000000000001","-74.001327000000003","40.727513999999999","1","0","-73.978543000000002","40.745424999999997","Cas","8.5","0","0.5","0","0","9","POINT (-74.001327 40.727514)","POINT (-73.978543 40.745425)"
"CMT","2010-05-09T18:02:37.000","2010-05-09T18:14:53.000","4","1.8999999999999999","-73.988355999999996","40.750407000000003","1","0","-73.972271000000006","40.755850000000002","Cas","8.5","0","0.5","0","0","9","POINT (-73.988356 40.750407)","POINT (-73.972271 40.75585)"
"CMT","2010-05-14T22:27:30.000","2010-05-14T22:32:48.000","2","1.1000000000000001","-73.974569000000002","40.759813000000001","1","0","-73.965284999999994","40.752853999999999","Cas","4.9000000000000004","0.5","0.5","0","0","5.9000000000000004","POINT (-73.974569 40.759813)","POINT (-73.965285 40.752854)"
"VTS","2010-11-30T08:56:00.000","2010-11-30T09:06:00.000","5","0.98999999999999999","-73.985382000000001","40.759051999999997","1",,"-74.000389999999996","40.758355000000002","CRD","6.5","0","0.5","2","0","9","POINT (-73.985382 40.759052)","POINT (-74.00039 40.758355)"
"CMT","2010-07-02T12:06:02.000","2010-07-02T12:47:43.000","3","20.600000000000001","-73.790356000000003","40.643979999999999","2","0","-73.938525999999996","40.851045999999997","Cas","45","0","0.5","0","4.5700000000000003","50.07","POINT (-73.790356 40.64398)","POINT (-73.938526 40.851046)"
"VTS","2010-07-25T12:08:00.000","2010-07-25T12:21:00.000","5","2.8199999999999998","-73.990817000000007","40.755983000000001","1",,"-73.957836999999998","40.770344999999999","CAS","10.1","0","0.5","0","0","10.6","POINT (-73.990817 40.755983)","POINT (-73.957837 40.770345)"
"VTS","2010-03-22T14:35:00.000","2010-03-22T14:42:00.000","2","1.21","-74.006370000000004","40.765453000000001","1",,"-73.992176999999998","40.764090000000003","CRD","5.7000000000000002","0","0.5","1.5","0","7.7000000000000002","POINT (-74.00637 40.765453)","POINT (-73.992177 40.76409)"
"CMT","2010-01-04T07:46:21.000","2010-01-04T07:53:17.000","1","1.3","-74.000445999999997","40.727161000000002","1","0","-73.985369000000006","40.734518000000001","Cas","6.0999999999999996","0","0.5","0","0","6.5999999999999996","POINT (-74.000446 40.727161)","POINT (-73.985369 40.734518)"
"VTS","2010-08-25T09:52:00.000","2010-08-25T09:58:00.000","1","0.58999999999999997","-73.978774999999999","40.758082999999999","1",,"-73.972470000000001","40.759672000000002","CRD","4.5","0","0.5","1","0","6","POINT (-73.978775 40.758083)","POINT (-73.97247 40.759672)"
"VTS","2010-03-22T16:32:00.000","2010-03-22T16:53:00.000","1","8.0600000000000005","-74.013627","40.715228000000003","1",,"-73.978215000000006","40.766612000000002","CSH","21.300000000000001","1","0.5","0","0","22.800000000000001","POINT (-74.013627 40.715228)","POINT (-73.978215 40.766612)"
"VTS","2010-02-11T09:28:00.000","2010-02-11T09:35:00.000","4","1.1399999999999999","-73.957932999999997","40.811087999999998","1",,"-73.966008000000002","40.799697000000002","CSH","5.2999999999999998","0","0.5","0","0","5.7999999999999998","POINT (-73.957933 40.811088)","POINT (-73.966008 40.799697)"
"VTS","2010-12-01T10:59:00.000","2010-12-01T11:11:00.000","1","1.22","-73.992288000000002","40.748764999999999","1",,"-73.985543000000007","40.737344999999998","CSH","7.7000000000000002","0","0.5","0","0","8.1999999999999993","POINT (-73.992288 40.748765)","POINT (-73.985543 40.737345)"
"VTS","2010-09-14T10:03:00.000","2010-09-14T10:10:00.000","1","1.77","-73.962885","40.769514999999998","1",,"-73.984246999999996","40.761837999999997","CSH","7.2999999999999998","0","0.5","0","0","7.7999999999999998","POINT (-73.962885 40.769515)","POINT (-73.984247 40.761838)"
"CMT","2010-02-14T19:05:42.000","2010-02-14T19:15:58.000","1","1.1000000000000001","-73.986575999999999","40.745714","1","0","-73.990488999999997","40.756186999999997","CAS","6.9000000000000004","0","0.5","0","0","7.4000000000000004","POINT (-73.986576 40.745714)","POINT (-73.990489 40.756187)"
"CMT","2010-08-25T17:34:02.000","2010-08-25T18:02:17.000","1","7.5999999999999996","-73.983744999999999","40.762130999999997","1","N","-73.935304000000002","40.850749999999998","CSH","20.899999999999999","1","0.5","0","0","22.399999999999999","POINT (-73.983745 40.762131)","POINT (-73.935304 40.85075)"
"CMT","2010-03-26T13:12:50.000","2010-03-26T13:21:17.000","1","1.8","-73.969245000000001","40.759847999999998","1","0","-73.962222999999994","40.779156999999998","Cas","7.2999999999999998","0","0.5","0","0","7.7999999999999998","POINT (-73.969245 40.759848)","POINT (-73.962223 40.779157)"
"DDS","2010-05-26T06:11:25.000","2010-05-26T06:29:59.000","1","11.6","-73.971684999999994","40.756765000000001","1",,"-73.872878999999998","40.774290000000001","CRE","26.100000000000001","0","0.5","6.6500000000000004","4.5700000000000003","37.82","POINT (-73.971685 40.756765)","POINT (-73.872879 40.77429)"
"VTS","2010-08-19T11:12:00.000","2010-08-19T11:17:00.000","1","0.47999999999999998","-73.993652999999995","40.734721999999998","1",,"-73.986648000000002","40.733662000000002","CSH","4.5","0","0.5","0","0","5","POINT (-73.993653 40.734722)","POINT (-73.986648 40.733662)"
"CMT","2010-06-18T11:57:53.000","2010-06-18T12:14:53.000","1","2.6000000000000001","-73.951172","40.773437000000001","1","0","-73.981938999999997","40.758609","Cre","10.5","0","0.5","1.6499999999999999","0","12.65","POINT (-73.951172 40.773437)","POINT (-73.981939 40.758609)"
"VTS","2010-01-06T09:00:00.000","2010-01-06T09:05:00.000","2","1.5900000000000001","-73.955129999999997","40.788885000000001","1",,"-73.9756","40.785443000000001","Cre","6.0999999999999996","0","0.5","1","0","7.5999999999999996","POINT (-73.95513 40.788885)","POINT (-73.9756 40.785443)"
"VTS","2010-04-28T22:03:00.000","2010-04-28T22:18:00.000","1","4.9699999999999998","-73.953883000000005","40.781714999999998","1",,"-74.001414999999994","40.726087","Cre","13.300000000000001","0.5","0.5","1.7","0","16","POINT (-73.953883 40.781715)","POINT (-74.001415 40.726087)"
"CMT","2010-07-19T03:54:06.000","2010-07-19T04:10:06.000","1","5.0999999999999996","-73.992705999999998","40.724333999999999","1","0","-73.987949","40.665790999999999","Cre","14.5","0.5","0.5","3","0","18.5","POINT (-73.992706 40.724334)","POINT (-73.987949 40.665791)"
"VTS","2010-09-26T03:35:00.000","2010-09-26T03:42:00.000","1","2.2000000000000002","-74.003045","40.733322000000001","1",,"-74.003545000000003","40.753194999999998","CSH","7.7000000000000002","0.5","0.5","0","0","8.6999999999999993","POINT (-74.003045 40.733322)","POINT (-74.003545 40.753195)"
"VTS","2010-07-07T05:45:00.000","2010-07-07T06:13:00.000","1","18.41","-73.776747999999998","40.645378000000001","2",,"-73.990617","40.758208000000003","Cre","45","0","0.5","13.5","4.5700000000000003","63.57","POINT (-73.776748 40.645378)","POINT (-73.990617 40.758208)"
"VTS","2010-02-15T01:25:00.000","2010-02-15T01:35:00.000","2","3.27","-73.982056999999998","40.775224999999999","1",,"-73.946920000000006","40.797139999999999","CSH","9.6999999999999993","0.5","0.5","0","0","10.699999999999999","POINT (-73.982057 40.775225)","POINT (-73.94692 40.79714)"
"CMT","2010-12-01T21:20:45.000","2010-12-01T21:28:21.000","2","1.2","-73.961474999999993","40.766077000000003","1","N","-73.975756000000004","40.754907000000003","CSH","6.0999999999999996","0.5","0.5","0","0","7.0999999999999996","POINT (-73.961475 40.766077)","POINT (-73.975756 40.754907)"
"CMT","2010-10-11T01:13:05.000","2010-10-11T01:20:02.000","1","3.1000000000000001","-73.956404000000006","40.771490999999997","1","N","-73.984932000000001","40.732543","CSH","8.9000000000000004","0.5","0.5","0","0","9.9000000000000004","POINT (-73.956404 40.771491)","POINT (-73.984932 40.732543)"
"CMT","2010-10-20T14:03:35.000","2010-10-20T14:28:34.000","3","4.2999999999999998","-73.970878999999996","40.761623999999998","1","N","-74.007969000000003","40.722458000000003","CSH","15.300000000000001","0","0.5","0","0","15.800000000000001","POINT (-73.970879 40.761624)","POINT (-74.007969 40.722458)"
"VTS","2010-05-23T02:29:00.000","2010-05-23T02:40:00.000","1","2.5600000000000001","-73.994434999999996","40.719273000000001","1",,"-74.000412999999995","40.745995000000001","Cre","8.5","0.5","0.5","2","0","11.5","POINT (-73.994435 40.719273)","POINT (-74.000413 40.745995)"
"VTS","2010-09-16T17:11:00.000","2010-09-16T17:17:00.000","1","0.75","-73.982112000000001","40.728003000000001","1",,"-73.948932999999997","40.787537","CRD","4.9000000000000004","1","0.5","1","0","7.4000000000000004","POINT (-73.982112 40.728003)","POINT (-73.948933 40.787537)"
"VTS","2010-06-08T19:59:00.000","2010-06-08T20:05:00.000","2","1.3700000000000001","-73.961712000000006","40.76426","1",,"-73.975466999999995","40.748652999999997","CAS","5.7000000000000002","1","0.5","0","0","7.2000000000000002","POINT (-73.961712 40.76426)","POINT (-73.975467 40.748653)"
"DDS","2010-05-10T07:24:04.000","2010-05-10T07:27:29.000","1","0.80000000000000004","-73.990707","40.756962000000001","1",,"-73.978459999999998","40.757769000000003","CAS","4.0999999999999996","0","0.5","0","0","4.5999999999999996","POINT (-73.990707 40.756962)","POINT (-73.97846 40.757769)"
"VTS","2010-02-23T08:25:00.000","2010-02-23T08:46:00.000","5","2.98","-73.960458000000003","40.781554999999997","1",,"-73.991401999999994","40.753920000000001","CSH","12.5","0","0.5","0","0","13","POINT (-73.960458 40.781555)","POINT (-73.991402 40.75392)"
"DDS","2010-04-05T00:22:42.000","2010-04-05T00:28:39.000","3","0.90000000000000002","-73.989987999999997","40.767265000000002","1",,"-73.980092999999997","40.780583","CAS","5.2999999999999998","0.5","0.5","0","0","6.2999999999999998","POINT (-73.989988 40.767265)","POINT (-73.980093 40.780583)"
"CMT","2010-12-24T18:30:12.000","2010-12-24T18:40:31.000","3","1.8","-73.982518999999996","40.768526000000001","1","N","-73.977261999999996","40.752400999999999","CSH","7.2999999999999998","1","0.5","0","0","8.8000000000000007","POINT (-73.982519 40.768526)","POINT (-73.977262 40.752401)"
"DDS","2010-01-13T17:12:24.000","2010-01-13T17:18:05.000","1","0.5","-74.008328000000006","40.714323","1",,"-74.005151999999995","40.739941999999999","CAS","4.9000000000000004","1","0.5","0","0","6.4000000000000004","POINT (-74.008328 40.714323)","POINT (-74.005152 40.739942)"
"VTS","2010-10-15T20:50:00.000","2010-10-15T20:57:00.000","4","0.57999999999999996","-73.994394999999997","40.726385000000001","1",,"-73.994941999999995","40.719763","CSH","5.2999999999999998","0.5","0.5","0","0","6.2999999999999998","POINT (-73.994395 40.726385)","POINT (-73.994942 40.719763)"
"VTS","2010-04-14T00:16:00.000","2010-04-14T00:26:00.000","3","1.76","-74.002499999999998","40.760347000000003","1",,"-74.001976999999997","40.753287999999998","Cre","7.7000000000000002","0.5","0.5","2","0","10.699999999999999","POINT (-74.0025 40.760347)","POINT (-74.001977 40.753288)"
"VTS","2010-11-27T21:45:00.000","2010-11-27T21:52:00.000","1","1.8100000000000001","-73.984633000000002","40.764555000000001","1",,"-73.962717999999995","40.772913000000003","CSH","6.9000000000000004","0.5","0.5","0","0","7.9000000000000004","POINT (-73.984633 40.764555)","POINT (-73.962718 40.772913)"
"CMT","2010-01-29T11:54:18.000","2010-01-29T12:05:16.000","1","3.3999999999999999","-73.986114000000001","40.730843","1","0","-74.004327000000004","40.707355","Cre","10.5","0","0.5","2.75","0","13.75","POINT (-73.986114 40.730843)","POINT (-74.004327 40.707355)"
"CMT","2010-09-08T21:28:37.000","2010-09-08T21:45:21.000","2","2","-73.991145000000003","40.739136999999999","1","N","-74.003943000000007","40.740445000000001","CRD","10.1","0.5","0.5","2.77","0","13.869999999999999","POINT (-73.991145 40.739137)","POINT (-74.003943 40.740445)"
"VTS","2010-10-20T22:47:00.000","2010-10-20T23:02:00.000","5","3.6600000000000001","-73.980513000000002","40.767677999999997","1",,"-73.998352999999994","40.725025000000002","CRD","11.300000000000001","0.5","0.5","3","0","15.300000000000001","POINT (-73.980513 40.767678)","POINT (-73.998353 40.725025)"
"VTS","2010-02-17T18:37:00.000","2010-02-17T18:45:00.000","1","0.95999999999999996","-73.985181999999995","40.761783000000001","1",,"-73.990984999999995","40.750393000000003","CSH","6.0999999999999996","1","0.5","0","0","7.5999999999999996","POINT (-73.985182 40.761783)","POINT (-73.990985 40.750393)"
"VTS","2010-07-21T12:37:00.000","2010-07-21T12:42:00.000","3","0.64000000000000001","-73.953477000000007","40.771050000000002","1",,"-73.953978000000006","40.778047999999998","CAS","4.5","0","0.5","0","0","5","POINT (-73.953477 40.77105)","POINT (-73.953978 40.778048)"
"VTS","2010-01-06T07:03:00.000","2010-01-06T07:11:00.000","2","2.4500000000000002","-73.991792000000004","40.749692000000003","1",,"-74.010637000000003","40.720275000000001","Cre","7.7000000000000002","0","0.5","1.5","0","9.6999999999999993","POINT (-73.991792 40.749692)","POINT (-74.010637 40.720275)"
"VTS","2010-07-31T04:17:00.000","2010-07-31T04:25:00.000","2","2.4700000000000002","-73.988732999999996","40.727223000000002","1",,"-73.961404999999999","40.709235","Cre","8.0999999999999996","0.5","0.5","2","0","11.1","POINT (-73.988733 40.727223)","POINT (-73.961405 40.709235)"
"VTS","2010-05-07T01:56:00.000","2010-05-07T02:09:00.000","1","5.9299999999999997","-74.009986999999995","40.704732999999997","1",,"-73.960577000000001","40.761612999999997","Cre","15.699999999999999","0.5","0.5","2.5499999999999998","0","19.25","POINT (-74.009987 40.704733)","POINT (-73.960577 40.761613)"
