"unique_id","publish_date","site_id","status","ppt_id","address","city","state","zip","boro","latitude","longitude","cross_street_1","cross_street_2","corner","install_date","active_date","wifi_status","tablet_status","phone_status","community_board","council_district","census_tract","nta","nta_name"
"20181120_041521.mn-08-136620","2018-11-20T04:15:21.000","mn-08-136620","Link Active!","136620_136646","200 EAST 87 STREET","New York","NY","10028","Manhattan","40.779367","-73.953327","2 AVENUE","3 AVENUE","SE","2017-10-07T00:00:00.000","2018-03-12T00:00:00.000","up","up","up","8","5","14602","MN32","Yorkville"
"20181120_041521.mn-08-138568","2018-11-20T04:15:21.000","mn-08-138568","Link Active!","138568_138569","344 EAST 61 STREET","New York","NY","10065","Manhattan","40.76094634","-73.96139743","1 AVENUE","ED KOCH QUEENSBORO BRIDGE EXIT","SW","2018-04-18T00:00:00.000","2018-06-15T00:00:00.000","up","up","up","8","5","110","MN31","Lenox Hill-Roosevelt Island"
"20181120_041521.mn-09-111918","2018-11-20T04:15:21.000","mn-09-111918","Link Active!","111918","1626 AMSTERDAM AVENUE","New York","NY","10031","Manhattan","40.82226783","-73.9499056","WEST 140 STREET","WEST 141 STREET","NW","2017-02-04T00:00:00.000","2017-03-08T00:00:00.000","up","up","up","9","7","225","MN04","Hamilton Heights"
"20181120_041521.mn-09-118158","2018-11-20T04:15:21.000","mn-09-118158","Link Installed; Connecting Power and Fiber","118158","1290 AMSTERDAM AVENUE","New York","NY","10027","Manhattan","40.811845","-73.957517","WEST 123 STREET","WEST 125 STREET","W MID","2018-05-01T00:00:00.000",,"Not Available","Not Available","Not Available","9","7","211","MN09","Morningside Heights"
"20181120_041521.mn-09-142953","2018-11-20T04:15:21.000","mn-09-142953","Link Active!","142953","1253 AMSTERDAM AVENUE","New York","NY","10027","Manhattan","40.810378","-73.958321","WEST 122 STREET","WEST 121 STREET","SE","2016-08-05T00:00:00.000","2016-09-28T00:00:00.000","up","up","up","9","7","20701","MN09","Morningside Heights"
"20181120_041521.mn-09-gf0021","2018-11-20T04:15:21.000","mn-09-gf0021","Ready to Install","GF0021","1467 AMSTERDAM AVENUE","New York","NY","10027","Manhattan","40.81715705","-73.95336989","WEST 133 STREET","WEST 131 STREET","Midblock",,,"Not Available","Not Available","Not Available","9","9","21303","MN06","Manhattanville"
"20181120_041521.mn-10-119884","2018-11-20T04:15:21.000","mn-10-119884","Link Installed; Connecting Power and Fiber","119884","2454 FREDERICK DOUGLASS BOULEVARD","New York","NY","10027","Manhattan","40.814447356167136","-73.94791958361168","WEST 132 STREET","WEST 131 STREET","SEC","2018-05-02T00:00:00.000",,"Not Available","Not Available","Not Available","10","9","226","MN03","Central Harlem North-Polo Grounds"
"20181120_041521.mn-11-100200","2018-11-20T04:15:21.000","mn-11-100200","Link Active!","100200_100241","1403 5 AVENUE","New York","NY","10029","Manhattan","40.80007","-73.946762","EAST 115 STREET","EAST 116 STREET","NE","2016-10-15T00:00:00.000","2017-01-25T00:00:00.000","up","up","up","11","9","184","MN34","East Harlem North"
"20181120_041521.mn-11-120199","2018-11-20T04:15:21.000","mn-11-120199","Link Active!","120199","2240 2 AVENUE","New York","NY","10029","Manhattan","40.7963604555244","-73.9381073170192","EAST 115 STREET","EAST 116 STREET","NE","2016-12-18T00:00:00.000","2017-02-17T00:00:00.000","up","up","up","11","8","188","MN34","East Harlem North"
"20181120_041521.mn-11-120226","2018-11-20T04:15:21.000","mn-11-120226","Link Active!","120226","1882 3 AVENUE","New York","NY","10029","Manhattan","40.790401","-73.945683","EAST 104 STREET","EAST 105 STREET","NW","2016-05-21T00:00:00.000","2016-06-15T00:00:00.000","up","up","up","11","8","166","MN33","East Harlem South"
"20181120_041521.mn-12-120664","2018-11-20T04:15:21.000","mn-12-120664","Link Active!","120664","1540 ST. NICHOLAS AVENUE","New York","NY","10040","Manhattan","40.85312181","-73.9308176","WEST 187 STREET","WEST 188 STREET","NE","2017-12-01T00:00:00.000","2018-02-06T00:00:00.000","up","up","up","12","10","269","MN35","Washington Heights North"
"20181120_041521.mn-12-120769","2018-11-20T04:15:21.000","mn-12-120769","Link Active!","120769","1400 ST. NICHOLAS AVENUE","New York","NY","10033","Manhattan","40.84867304","-73.9340696","WEST 180 STREET","WEST 181 STREET","NE","2017-12-05T00:00:00.000","2018-04-19T00:00:00.000","up","up","up","12","10","269","MN35","Washington Heights North"
"20181120_041521.mn-12-135063","2018-11-20T04:15:21.000","mn-12-135063","Link Active!","135063","3798 BROADWAY","New York","NY","10032","Manhattan","40.834513","-73.944329","WEST 157 STREET","WEST 158 STREET","SEC","2018-02-17T00:00:00.000","2018-04-24T00:00:00.000","up","up","up","12","7","241","MN36","Washington Heights South"
"20181120_041521.qu-01-125071","2018-11-20T04:15:21.000","qu-01-125071","Link Active!","125071","48-12 BROADWAY","New York","NY","11103","Queens","40.755764","-73.912336","NEWTON ROAD","48 STREET","SW","2017-04-22T00:00:00.000","2017-05-18T00:00:00.000","up","up","up","1","26","161","QN70","Astoria"
"20181120_041521.qu-01-gf44202","2018-11-20T04:15:21.000","qu-01-gf44202","Link Installed; Connecting Power and Fiber","GF44202","33-20 31 AVENUE","New York","NY","11106","Queens","40.763207","-73.921267","34 STREET","33 STREET","SW","2017-12-15T00:00:00.000",,"Not Available","Not Available","Not Available","1","22","61","QN70","Astoria"
"20181120_041521.qu-02-124996","2018-11-20T04:15:21.000","qu-02-124996","Link Active!","124996","46-02 GREENPOINT AVENUE","New York","NY","11377","Queens","40.74218025","-73.91873252","46 STREET","47 STREET","SE","2017-02-25T00:00:00.000","2017-03-09T00:00:00.000","up","up","up","2","26","235","QN31","Hunters Point-Sunnyside-West Maspeth"
"20181120_041521.qu-02-142124","2018-11-20T04:15:21.000","qu-02-142124","Link Active!","142124","43-02 QUEENS BOULEVARD","New York","NY","11104","Queens","40.743221","-73.921257","43 STREET","44 STREET","SE","2016-11-19T00:00:00.000","2017-02-02T00:00:00.000","up","down","up","2","26","183","QN31","Hunters Point-Sunnyside-West Maspeth"
"20181120_041521.qu-04-125340","2018-11-20T04:15:21.000","qu-04-125340","Link Active!","125340","81-18 ROOSEVELT AVENUE","New York","NY","11373","Queens","40.74754337","-73.88409786","82 STREET","81 STREET","SW","2017-07-08T00:00:00.000","2017-09-07T00:00:00.000","up","up","up","4","25","26901","QN29","Elmhurst"
"20181120_041521.qu-04-136456","2018-11-20T04:15:21.000","qu-04-136456","Link Active!","136456","81-02 ROOSEVELT AVENUE","New York","NY","11373","Queens","40.74748994","-73.8846895","81 STREET","82 STREET","SW","2017-08-31T00:00:00.000","2017-10-04T00:00:00.000","up","up","up","4","25","26901","QN29","Elmhurst"
"20181120_041521.qu-04-142877","2018-11-20T04:15:21.000","qu-04-142877","Link Active!","142877","88-02 QUEENS BOULEVARD","New York","NY","11373","Queens","40.734923","-73.87546","55 ROAD","56 AVENUE","SE","2017-10-14T00:00:00.000","2017-11-08T00:00:00.000","up","up","up","4","25","475","QN29","Elmhurst"
"20181120_041521.qu-09-145878","2018-11-20T04:15:21.000","qu-09-145878","Link Active!","145878","86-56 111 STREET","New York","NY","11418","Queens","40.697047","-73.837293","JAMAICA AVENUE","86 AVENUE","NW","2017-07-15T00:00:00.000","2017-08-23T00:00:00.000","up","up","up","9","32","128","QN54","Richmond Hill"
"20181120_041521.qu-09-145885","2018-11-20T04:15:21.000","qu-09-145885","Link Active!","145885","76-23 JAMAICA AVENUE","New York","NY","11421","Queens","40.69173379","-73.86501478","77 STREET","76 STREET","NW","2017-07-15T00:00:00.000","2017-09-25T00:00:00.000","up","up","up","9","30","2","QN53","Woodhaven"
"20181120_041521.qu-09-145987","2018-11-20T04:15:21.000","qu-09-145987","Link Installed; Connecting Power and Fiber","145987","82-02 LEFFERTS BOULEVARD","New York","NY","11415","Queens","40.70753055","-73.83136082","BEVERLY ROAD","ABINGDON ROAD","SW","2017-10-14T00:00:00.000",,"Not Available","Not Available","Not Available","9","29","775","QN60","Kew Gardens"
"20181120_041521.qu-12-141536","2018-11-20T04:15:21.000","qu-12-141536","Link Active!","141536","168-03 JAMAICA AVENUE","New York","NY","11432","Queens","40.706507","-73.792368","168 STREET","168 PLACE","NE","2016-08-18T00:00:00.000","2016-09-28T00:00:00.000","up","up","up","12","27","460","QN61","Jamaica"
"20181120_041521.mn-07-120640","2018-11-20T04:15:21.000","mn-07-120640","Link Active!","120640","981 COLUMBUS AVENUE","New York","NY","10025","Manhattan","40.80059158","-73.9617454","WEST 108 STREET","WEST 109 STREET","NE","2017-08-25T00:00:00.000","2018-03-08T00:00:00.000","up","up","up","7","7","193","MN09","Morningside Heights"
"20181120_041521.mn-06-138188","2018-11-20T04:15:21.000","mn-06-138188","Link Active!","138188","801 2 AVENUE","New York","NY","10017","Manhattan","40.75045756","-73.97189334","EAST 43 STREET","EAST 42 STREET","SW","2017-11-11T00:00:00.000","2018-02-16T00:00:00.000","up","up","up","6","4","88","MN19","Turtle Bay-East Midtown"
"20181120_041521.mn-06-137023","2018-11-20T04:15:21.000","mn-06-137023","Link Active!","137023_137317","936 1 AVENUE","New York","NY","10022","Manhattan","40.75469528","-73.96540561","EAST 51 STREET","EAST 52 STREET","NE","2018-01-24T00:00:00.000","2018-05-02T00:00:00.000","up","up","up","6","4","8603","MN19","Turtle Bay-East Midtown"
"20181120_041521.mn-06-133436","2018-11-20T04:15:21.000","mn-06-133436","Link Active!","133436_133437","939 3 AVENUE","New York","NY","10022","Manhattan","40.76000519","-73.96756751","EAST 57 STREET","EAST 56 STREET","SE","2016-02-27T00:00:00.000","2016-07-19T00:00:00.000","up","up","up","6","4","108","MN19","Turtle Bay-East Midtown"
"20181120_041521.bk-06-145895","2018-11-20T04:15:21.000","bk-06-145895","Link Active!","145895","615 CARROLL STREET","New York","NY","11215","Brooklyn","40.675254","-73.981469","5 AVENUE","4 AVENUE","NW","2017-07-27T00:00:00.000","2017-09-11T00:00:00.000","up","up","up","6","39","133","BK37","Park Slope-Gowanus"
"20181120_041521.mn-06-123261","2018-11-20T04:15:21.000","mn-06-123261","Link Active!","123261_123262","133 EAST 14 STREET","New York","NY","10003","Manhattan","40.73347","-73.987384","3 AVENUE","IRVING PLACE","NW","2016-07-02T00:00:00.000","2016-07-19T00:00:00.000","up","up","up","6","2","50","MN21","Gramercy"
"20181120_041521.bk-02-126847","2018-11-20T04:15:21.000","bk-02-126847","Link Active!","126847_126849","141 LIVINGSTON STREET","New York","NY","11201","Brooklyn","40.69059444","-73.9879984","SMITH STREET","BOERUM PLACE","NW","2017-02-24T00:00:00.000","2017-05-03T00:00:00.000","up","up","up","2","33","37","BK38","DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill"
"20181120_041521.bk-02-126839","2018-11-20T04:15:21.000","bk-02-126839","Link Active!","126839","340 LIVINGSTON STREET","New York","NY","11217","Brooklyn","40.68781362","-73.98128393","NEVINS STREET","FLATBUSH AVENUE","SE","2016-11-13T00:00:00.000","2017-01-20T00:00:00.000","up","up","up","2","33","37","BK38","DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill"
"20181120_041521.bk-06-125912","2018-11-20T04:15:21.000","bk-06-125912","Link Active!","125912","500 5 AVENUE","New York","NY","11215","Brooklyn","40.667305","-73.987979","12 STREET","13 STREET","SW","2017-03-06T00:00:00.000","2017-04-03T00:00:00.000","up","up","up","6","39","139","BK37","Park Slope-Gowanus"
"20181120_041521.bk-06-126514","2018-11-20T04:15:21.000","bk-06-126514","Link Active!","126514_126515","248 FLATBUSH AVENUE","New York","NY","11217","Brooklyn","40.679638583935684","-73.97437145711058","ST. MARKS AVENUE","PROSPECT PLACE","SWC","2017-11-03T00:00:00.000","2018-01-16T00:00:00.000","up","up","up","6","39","161","BK64","Prospect Heights"
"20181120_041521.bk-06-145875","2018-11-20T04:15:21.000","bk-06-145875","Link Active!","145875","280 SMITH STREET","New York","NY","11231","Brooklyn","40.68240987","-73.99346713","SACKETT STREET","DEGRAW STREET","NW","2017-07-20T00:00:00.000","2017-09-18T00:00:00.000","up","up","up","6","39","75","BK33","Carroll Gardens-Columbia Street-Red Hook"
"20181120_041521.bk-08-126832","2018-11-20T04:15:21.000","bk-08-126832","Link Active!","126832","777 NOSTRAND AVENUE","New York","NY","11216","Brooklyn","40.67064687","-73.95035244","LINCOLN PLACE","EASTERN PARKWAY","SE","2017-02-03T00:00:00.000","2017-02-23T00:00:00.000","up","up","up","8","35","31702","BK61","Crown Heights North"
"20181120_041521.bk-08-145032","2018-11-20T04:15:21.000","bk-08-145032","Link Active!","145032","656 NOSTRAND AVENUE","New York","NY","11216","Brooklyn","40.675965","-73.950008","BERGEN STREET","ST. MARKS AVENUE","SW","2017-02-03T00:00:00.000","2017-03-08T00:00:00.000","up","up","up","8","36","315","BK61","Crown Heights North"
"20181120_041521.bk-08-145935","2018-11-20T04:15:21.000","bk-08-145935","Link Active!","145935","2 UNDERHILL AVENUE","New York","NY","11238","Brooklyn","40.68088788","-73.96466835","PACIFIC STREET","BEND","NE","2017-09-23T00:00:00.000","2018-04-10T00:00:00.000","up","up","up","8","35","203","BK64","Prospect Heights"
"20181120_041521.bk-09-126475","2018-11-20T04:15:21.000","bk-09-126475","Link Active!","126475","340 EMPIRE BOULEVARD","New York","NY","11225","Brooklyn","40.66382689","-73.95077465","NOSTRAND AVENUE","NEW YORK AVENUE","SE","2017-02-23T00:00:00.000","2017-04-13T00:00:00.000","up","up","up","9","40","329","BK60","Prospect Lefferts Gardens-Wingate"
"20181120_041521.bx-01-123210","2018-11-20T04:15:21.000","bx-01-123210","Link Active!","123210","660 WESTCHESTER AVENUE","New York","NY","10455","Bronx","40.81599771","-73.90824221","JACKSON AVENUE","TRINITY AVENUE","SW","2018-05-17T00:00:00.000","2018-06-26T00:00:00.000","up","up","up","1","8","73","BX34","Melrose South-Mott Haven North"
"20181120_041521.bx-01-145688","2018-11-20T04:15:21.000","bx-01-145688","Link Active!","145688","518 GERARD AVENUE","New York","NY","10451","Bronx","40.81888599","-73.92921294","EAST 149 STREET","EAST 148 STREET","SE","2016-08-27T00:00:00.000","2016-11-08T00:00:00.000","up","down","up","1","17","63","BX63","West Concourse"
"20181120_041521.mn-06-121430","2018-11-20T04:15:21.000","mn-06-121430","Link Active!","121430_122195","563 2 AVENUE","New York","NY","10016","Manhattan","40.74303942","-73.97730732","EAST 31 STREET","EAST 32 STREET","NWC","2018-02-24T00:00:00.000","2018-05-17T00:00:00.000","up","up","up","6","2","70","MN20","Murray Hill-Kips Bay"
"20181120_041521.mn-05-134122","2018-11-20T04:15:21.000","mn-05-134122","Link Active!","134122_134125_134171","488 MADISON AVENUE","New York","NY","10022","Manhattan","40.75864931","-73.97514297","EAST 51 STREET","EAST 52 STREET","NW","2017-03-18T00:00:00.000","2017-05-05T00:00:00.000","up","up","up","5","4","102","MN17","Midtown-Midtown South"
"20181120_041521.mn-05-133508","2018-11-20T04:15:21.000","mn-05-133508","Link Active!","133508_133510","1626 BROADWAY","New York","NY","10019","Manhattan","40.76088277","-73.98427739","WEST 49 STREET","WEST 50 STREET","SW","2016-05-26T00:00:00.000","2016-07-18T00:00:00.000","up","up","up","5","4","125","MN17","Midtown-Midtown South"
"20181120_041521.mn-05-122092","2018-11-20T04:15:21.000","mn-05-122092","Link Active!","122092_122093","724 8 AVENUE","New York","NY","10036","Manhattan","40.75922149","-73.98818717","WEST 45 STREET","WEST 46 STREET","NE","2016-03-12T00:00:00.000","2016-04-06T00:00:00.000","up","up","up","5","3","119","MN17","Midtown-Midtown South"
"20181120_041521.mn-05-121950","2018-11-20T04:15:21.000","mn-05-121950","Link Active!","121950_121962","32 EAST 50 STREET","New York","NY","10022","Manhattan","40.75773384","-73.97543366","MADISON AVENUE","PARK AVENUE","SE","2017-02-11T00:00:00.000","2017-05-09T00:00:00.000","up","up","up","5","4","102","MN17","Midtown-Midtown South"
"20181120_041521.mn-04-135516","2018-11-20T04:15:21.000","mn-04-135516","Link Active!","135516_135540","129 9 AVENUE","New York","NY","10011","Manhattan","40.74359974","-74.00358788","WEST 19 STREET","WEST 18 STREET","NW","2017-12-07T00:00:00.000","2018-05-09T00:00:00.000","up","up","up","4","3","89","MN13","Hudson Yards-Chelsea-Flatiron-Union Square"
"20181120_041521.mn-04-134599","2018-11-20T04:15:21.000","mn-04-134599","Link Active!","134599","717 6 AVENUE","New York","NY","10011","Manhattan","40.7430973","-73.9928116","WEST 23 STREET","WEST 22 STREET","NW","2018-02-12T00:00:00.000","2018-05-24T00:00:00.000","up","up","up","4","3","91","MN13","Hudson Yards-Chelsea-Flatiron-Union Square"
"20181120_041521.mn-03-138884","2018-11-20T04:15:21.000","mn-03-138884","Link Active!","138884","180 1 AVENUE","New York","NY","10009","Manhattan","40.72921987","-73.98397945","EAST 11 STREET","EAST 10 STREET","SW","2017-08-12T00:00:00.000","2017-10-06T00:00:00.000","up","up","up","3","2","34","MN22","East Village"
"20181120_041521.mn-02-123843","2018-11-20T04:15:21.000","mn-02-123843","Link Active!","123843","268 GREENE STREET","New York","NY","10003","Manhattan","40.73116016","-73.99407922","EAST 8 STREET","WAVERLY PLACE","SEC","2017-11-04T00:00:00.000","2018-08-01T00:00:00.000","up","up","up","2","1","59","MN23","West Village"
"20181120_041521.mn-02-123120","2018-11-20T04:15:21.000","mn-02-123120","Link Active!","123120_123133","475 6 AVENUE","New York","NY","10011","Manhattan","40.73598356","-73.99799012","WEST 12 STREET","WEST 11 STREET","SW","2018-03-10T00:00:00.000","2018-06-12T00:00:00.000","up","up","up","2","3","71","MN23","West Village"
"20181120_041521.bx-06-101312","2018-11-20T04:15:21.000","bx-06-101312","Link Active!","101312","1917 SOUTHERN BOULEVARD","New York","NY","10460","Bronx","40.84183354","-73.88597436","ELSMERE PLACE","FAIRMOUNT PLACE","SW","2018-05-17T00:00:00.000","2018-07-12T00:00:00.000","up","up","up","6","17","36502","BX17","East Tremont"
"20181120_041521.bx-05-119613","2018-11-20T04:15:21.000","bx-05-119613","Link Active!","119613","1 WEST BURNSIDE AVENUE","New York","NY","10453","Bronx","40.85393036","-73.90750182","JEROME AVENUE","DAVIDSON AVENUE","NW","2016-11-23T00:00:00.000","2017-01-12T00:00:00.000","up","up","up","5","14","251","BX36","University Heights-Morris Heights"
"20181120_041521.bx-01-145841","2018-11-20T04:15:21.000","bx-01-145841","Link Active!","145841","301 WALTON AVENUE","New York","NY","10451","Bronx","40.81503931","-73.92988537","EAST 138 STREET","EAST 140 STREET","MIDBLK","2017-04-22T00:00:00.000","2017-06-28T00:00:00.000","up","up","up","1","8","63","BX63","West Concourse"
"20181120_041521.mn-02-123547","2018-11-20T04:15:21.000","mn-02-123547","Link Active!","123547_123548","120 WEST 14 STREET","New York","NY","10011","Manhattan","40.737805","-73.998106","6 AVENUE","7 AVENUE","SW","2016-09-17T00:00:00.000","2016-12-09T00:00:00.000","up","up","up","2","3","71","MN23","West Village"
"20181120_041521.bx-05-119610","2018-11-20T04:15:21.000","bx-05-119610","Link Active!","119610","48 WEST BURNSIDE AVENUE","New York","NY","10453","Bronx","40.85384203","-73.90938798","GRAND AVENUE","DAVIDSON AVENUE","SE","2017-01-25T00:00:00.000","2017-02-08T00:00:00.000","up","up","up","5","14","243","BX36","University Heights-Morris Heights"
"20181120_041521.bx-06-119378","2018-11-20T04:15:21.000","bx-06-119378","Link Active!","119378","400 EAST TREMONT AVENUE","New York","NY","10457","Bronx","40.8475737","-73.90076644","WEBSTER AVENUE","PARK AVENUE","SE","2017-05-06T00:00:00.000","2017-06-13T00:00:00.000","up","up","up","6","15","231","BX41","Mount Hope"
"20181120_041521.mn-02-123117","2018-11-20T04:15:21.000","mn-02-123117","Link Active!","123117","263 6 AVENUE","New York","NY","10014","Manhattan","40.7295577","-74.00238535","DOWNING STREET","BEDFORD STREET","SW","2018-03-10T00:00:00.000","2018-04-26T00:00:00.000","up","up","up","2","3","67","MN23","West Village"
"20181120_041521.mn-02-123611","2018-11-20T04:15:21.000","mn-02-123611","Link Active!","123611","482 HUDSON STREET","New York","NY","10014","Manhattan","40.73230778","-74.00641536","GROVE STREET","BARROW STREET","SE","2016-11-05T00:00:00.000","2017-01-18T00:00:00.000","up","up","up","2","3","73","MN23","West Village"
"20181120_041521.mn-03-138575","2018-11-20T04:15:21.000","mn-03-138575","Link Active!","138575","192 2 AVENUE","New York","NY","10003","Manhattan","40.73108","-73.985739","EAST 12 STREET","EAST 13 STREET","NE","2016-07-08T00:00:00.000","2016-09-19T00:00:00.000","up","up","up","3","2","40","MN22","East Village"
"20181120_041521.mn-04-108148","2018-11-20T04:15:21.000","mn-04-108148","Link Active!","108148","300 WEST 48 STREET","New York","NY","10036","Manhattan","40.76107343","-73.98725149","8 AVENUE","9 AVENUE","SW","2016-03-06T00:00:00.000","2016-04-15T00:00:00.000","up","up","up","4","3","127","MN15","Clinton"
"20181120_041521.mn-04-135171","2018-11-20T04:15:21.000","mn-04-135171","Ready to Install","135171","89 9 AVENUE","New York","NY","10011","Manhattan","40.74241855","-74.00444413","WEST 16 STREET","WEST 17 STREET","NW",,,"Not Available","Not Available","Not Available","4","3","83","MN13","Hudson Yards-Chelsea-Flatiron-Union Square"
"20181120_041521.mn-05-121651","2018-11-20T04:15:21.000","mn-05-121651","Link Active!","121651","26 EAST 33 STREET","New York","NY","10016","Manhattan","40.747144","-73.983698","MADISON AVENUE","5 AVENUE","SWC","2018-04-14T00:00:00.000","2018-06-05T00:00:00.000","up","up","up","5","4","74","MN17","Midtown-Midtown South"
"20181120_041521.mn-05-121993","2018-11-20T04:15:21.000","mn-05-121993","Link Active!","121993","535 7 AVENUE","New York","NY","10018","Manhattan","40.75397801","-73.98832163","WEST 39 STREET","WEST 38 STREET","SE","2017-04-01T00:00:00.000","2017-06-14T00:00:00.000","up","up","up","5","3","113","MN17","Midtown-Midtown South"
"20181120_041521.mn-02-123542","2018-11-20T04:15:21.000","mn-02-123542","Link Active!","123542_141514","18 WEST 14 STREET","New York","NY","10011","Manhattan","40.736387","-73.994742","5 AVENUE","6 AVENUE","NW","2016-10-01T00:00:00.000","2016-12-28T00:00:00.000","up","up","up","2","3","63","MN23","West Village"
"20181120_041521.mn-05-123647","2018-11-20T04:15:21.000","mn-05-123647","Link Active!","123647","1123 BROADWAY","New York","NY","10010","Manhattan","40.74320284","-73.98920582","WEST 25 STREET","WEST 26 STREET","SW","2016-10-29T00:00:00.000","2016-12-05T00:00:00.000","up","up","up","5","3","58","MN13","Hudson Yards-Chelsea-Flatiron-Union Square"
"20181120_041521.mn-05-133690","2018-11-20T04:15:21.000","mn-05-133690","Link Active!","133690_133691","333 5 AVENUE","New York","NY","10016","Manhattan","40.74762726","-73.98503716","EAST 33 STREET","EAST 32 STREET","SE","2017-08-12T00:00:00.000","2017-10-20T00:00:00.000","up","up","up","5","4","74","MN17","Midtown-Midtown South"
"20181120_041521.mn-06-121424","2018-11-20T04:15:21.000","mn-06-121424","Link Active!","121424","681 2 AVENUE","New York","NY","10016","Manhattan","40.74665132","-73.97468574","EAST 37 STREET","EAST 36 STREET","SWC","2018-03-18T00:00:00.000","2018-05-17T00:00:00.000","up","up","up","6","4","78","MN20","Murray Hill-Kips Bay"
"20181120_041521.bx-01-138789","2018-11-20T04:15:21.000","bx-01-138789","Link Active!","138789","312 WILLIS AVENUE","New York","NY","10454","Bronx","40.81089649","-73.92143417","EAST 141 STREET","EAST 140 STREET","SE","2018-01-14T00:00:00.000","2018-04-20T00:00:00.000","up","up","up","1","8","39","BX39","Mott Haven-Port Morris"
"20181120_041521.bx-01-138788","2018-11-20T04:15:21.000","bx-01-138788","Link Active!","138788","426 WILLIS AVENUE","New York","NY","10454","Bronx","40.813367","-73.91962478","EAST 145 STREET","EAST 144 STREET","SE","2017-12-12T00:00:00.000","2018-04-13T00:00:00.000","up","up","up","1","8","43","BX39","Mott Haven-Port Morris"
"20181120_041521.bx-06-119558","2018-11-20T04:15:21.000","bx-06-119558","Link Active!","119558","631 EAST TREMONT AVENUE","New York","NY","10457","Bronx","40.84618975767023","-73.8921943283085","HUGHES AVENUE","ARTHUR AVENUE","NW","2018-05-02T00:00:00.000","2018-07-13T00:00:00.000","up","up","up","6","17","373","BX17","East Tremont"
"20181120_041521.mn-02-123538","2018-11-20T04:15:21.000","mn-02-123538","Link Active!","123538","220 WEST 14 STREET","New York","NY","10011","Manhattan","40.73899661","-74.0009461","7 AVENUE","8 AVENUE","SW","2016-09-18T00:00:00.000","2016-10-25T00:00:00.000","up","up","up","2","3","77","MN23","West Village"
"20181120_041521.mn-02-123600","2018-11-20T04:15:21.000","mn-02-123600","Link Active!","123600","1 ST. LUKE'S PLACE","New York","NY","10014","Manhattan","40.73025769","-74.00662855","HUDSON STREET","7 AVENUE","NE","2016-11-13T00:00:00.000","2017-01-26T00:00:00.000","up","up","up","2","3","67","MN23","West Village"
"20181120_041521.mn-02-133259","2018-11-20T04:15:21.000","mn-02-133259","Ready to Install","133259","399 WEST BROADWAY","New York","NY","10012","Manhattan","40.72433792","-74.00202234","SPRING STREET","BROOME STREET","SE",,,"Not Available","Not Available","Not Available","2","1","47","MN24","SoHo-TriBeCa-Civic Center-Little Italy"
"20181120_041521.mn-03-138573","2018-11-20T04:15:21.000","mn-03-138573","Link Active!","138573","175 2 AVENUE","New York","NY","10003","Manhattan","40.73053706","-73.98638945","EAST 11 STREET","EAST 12 STREET","NW","2016-07-10T00:00:00.000","2016-09-13T00:00:00.000","up","up","up","3","2","40","MN22","East Village"
"20181120_041521.mn-03-139455","2018-11-20T04:15:21.000","mn-03-139455","Link Active!","139455","242 EAST 10 STREET","New York","NY","10003","Manhattan","40.728824","-73.98468","1 AVENUE","2 AVENUE","SWC","2017-08-26T00:00:00.000","2017-10-06T00:00:00.000","up","up","up","3","2","40","MN22","East Village"
"20181120_041521.mn-04-108137","2018-11-20T04:15:21.000","mn-04-108137","Link Active!","108137_108138","301 WEST 30 STREET","New York","NY","10001","Manhattan","40.74982748","-73.99552538","8 AVENUE","9 AVENUE","NW","2016-04-19T00:00:00.000","2016-05-05T00:00:00.000","up","up","up","4","3","103","MN13","Hudson Yards-Chelsea-Flatiron-Union Square"
"20181120_041521.mn-04-134558","2018-11-20T04:15:21.000","mn-04-134558","Link Active!","134558_134560","170 WEST 25 STREET","New York","NY","10001","Manhattan","40.74526758","-73.99456317","7 AVENUE","6 AVENUE","SE","2017-09-10T00:00:00.000","2017-10-25T00:00:00.000","up","up","up","4","3","91","MN13","Hudson Yards-Chelsea-Flatiron-Union Square"
"20181120_041521.mn-04-135039","2018-11-20T04:15:21.000","mn-04-135039","Link Active!","135039_135040","104 8 AVENUE","New York","NY","10011","Manhattan","40.740531","-74.001807","WEST 15 STREET","WEST 16 STREET","NE","2017-06-10T00:00:00.000","2017-07-12T00:00:00.000","up","up","up","4","3","81","MN13","Hudson Yards-Chelsea-Flatiron-Union Square"
"20181120_041521.mn-04-135811","2018-11-20T04:15:21.000","mn-04-135811","Link Active!","135811_136385","175 7 AVENUE","New York","NY","10011","Manhattan","40.74230081","-73.99683036","WEST 20 STREET","WEST 21 STREET","NE","2018-03-03T00:00:00.000","2018-05-08T00:00:00.000","up","up","up","4","3","87","MN13","Hudson Yards-Chelsea-Flatiron-Union Square"
"20181120_041521.mn-05-121641","2018-11-20T04:15:21.000","mn-05-121641","Link Active!","121641_121642","27 EAST 32 STREET","New York","NY","10016","Manhattan","40.74646478","-73.98371405","MADISON AVENUE","PARK AVENUE","NE","2017-10-28T00:00:00.000","2018-02-09T00:00:00.000","up","up","up","5","2","74","MN17","Midtown-Midtown South"
