"borough","block","lot","address","zip_code","final_18_19_actual_av","tax_class","bldg_class","rpie_year","status","x_coordinate","ycoordinate","latitude","longitude","community_district","city_council_district","census_tract","bin","bbl","nta"
"Manhattan","608","1007","175 WEST 12 STREET  #COMMG","10011","703144","4","RK","2017","Nonfiler","984326","207732","40.736853","-73.999726","102","1","71","1067315","1006087501","West Village"
"Manhattan","608","1008","175 WEST 12 STREET  #COMMH","10011","464178","4","RK","2017","Nonfiler","984326","207732","40.736853","-73.999726","102","1","71","1067315","1006087501","West Village"
"Manhattan","609","1001","116 WEST 14 STREET  #1","10011","1294650","4","RK","2017","Nonfiler","984916","208029","40.737668","-73.997597","102","1","71","1010640","1006097502","West Village"
"Manhattan","609","1201","147 WEST 13 STREET  #CF","10011","75901","2C","R8","2017","Nonfiler","984612","207876","40.737249","-73.998694","102","1","71","1010659","1006097501","West Village"
"Manhattan","611","69","139 WEST 10 STREET","10014","768150","4","K4","2017","Nonfiler","984084","206913","40.734605","-74.000599","102","1","71","1010854","1006110069","West Village"
"Manhattan","612","1101","25 CHARLES STREET  #COMM","10014","159300","4","RK","2017","Nonfiler","983654","207075","40.73505","-74.002151","102","1","73","1077827","1006127502","West Village"
"Manhattan","612","1201","259 WEST 4 STREET  #E","10014","91296","4","RK","2017","Nonfiler","983347","207164","40.735294","-74.003258","102","1","73","1010860","1006127503","West Village"
"Manhattan","614","42","247 WEST 11 STREET","10014","1610100","2","C7","2017","Nonfiler","983388","207512","40.736249","-74.00311","102","1","77","1010975","1006140042","West Village"
"Manhattan","614","1001","213 WEST 11 STREET  #COMM","10014","263463","2C","R8","2017","Nonfiler","983769","207588","40.736458","-74.001736","102","1","77","1010992","1006147501","West Village"
"Manhattan","616","36","21 JANE STREET","10014","802800","4","F9","2017","Nonfiler","983373","208202","40.738143","-74.003165","102","1","77","1080212","1006160036","West Village"
"Manhattan","619","7","514 HUDSON STREET","10014","2012400","2","C7","2017","Nonfiler","982499","206517","40.733518","-74.006318","102","1","73","1075681","1006190007","West Village"
"Manhattan","620","4","526 HUDSON STREET","10014","337793","2B","C7","2017","Nonfiler","982522","206703","40.734029","-74.006235","102","1","73","1011184","1006200004","West Village"
"Manhattan","623","38","296 WEST 4 STREET","10014","948600","2","C4","2017","Nonfiler","983232","207662","40.736661","-74.003673","102","1","77","1011352","1006230038","West Village"
"Manhattan","623","50","271 WEST 11 STREET","10014","1341900","2","C1","2017","Nonfiler","983050","207449","40.736076","-74.00433","102","1","77","1011363","1006230050","West Village"
"Manhattan","623","51","273 WEST 11 STREET","10014","1369800","4","H8","2017","Nonfiler","983031","207446","40.736068","-74.004399","102","1","77","1080220","1006230051","West Village"
"Manhattan","626","25","632 HUDSON STREET","10014","811350","4","K4","2017","Nonfiler","982720","208339","40.738519","-74.005521","102","1","77","1011650","1006260025","West Village"
"Manhattan","627","1001","637 HUDSON STREET  #COMM","10014","289471","2C","R8","2017","Nonfiler","982728","208461","40.738854","-74.005492","102","1","79","1011680","1006277501","West Village"
"Manhattan","630","1103","513 HUDSON STREET  #PROFA","10014","88546","4","RB","2017","Nonfiler","982493","206518","40.733521","-74.00634","102","1","75","1011736","1006307502","West Village"
"Manhattan","630","1104","513 HUDSON STREET  #PROFB","10014","188180","4","RB","2017","Nonfiler","982493","206518","40.733521","-74.00634","102","1","75","1011736","1006307502","West Village"
"Manhattan","631","1101","677 WASHINGTON STREET  #COMM","10014","2614050","4","RK","2017","Nonfiler","981893","206622","40.733806","-74.008505","102","1","75","1011761","1006317502","West Village"
"Manhattan","633","31","137 PERRY STREET","10014","407250","4","G8","2017","Nonfiler","982102","207025","40.734912","-74.007751","102","1","75","1011866","1006330031","West Village"
"Manhattan","633","37","703 WASHINGTON STREET","10014","742995","4","K9","2017","Nonfiler","981917","207019","40.734896","-74.008418","102","1","75","1011870","1006330037","West Village"
"Manhattan","633","46","749 GREENWICH STREET","10014","2111850","4","K4","2017","Nonfiler","982357","207260","40.735558","-74.006831","102","1","75","1078283","1006330046","West Village"
"Manhattan","635","8","747 WASHINGTON STREET","10014","220500","4","G1","2017","Nonfiler","981960","207670","40.736683","-74.008263","102","1","79","1075682","1006350008","West Village"
"Queens","5042","1038","133-36 41 ROAD  #2H","11355","56314","4","RB","2017","Nonfiler",,,,,,,,,,
"Manhattan","637","1502","360 WEST 11 STREET  #COM","10014","184658","2C","R8","2017","Nonfiler","981717","207202","40.735398","-74.00914","102","1","75","1087671","1006377507","West Village"
"Manhattan","637","1601","163 CHARLES STREET  #C","10014","241411","2C","R8","2017","Nonfiler","981650","206679","40.733963","-74.009382","102","1","75","1087712","1006377506","West Village"
"Manhattan","642","70","85 JANE STREET","10014","1103850","4","L9","2017","Nonfiler","982186","208205","40.738151","-74.007448","102","1","79","1012151","1006420070","West Village"
"Manhattan","642","72","89 JANE STREET","10014","975150","4","K1","2017","Nonfiler","982136","208205","40.738151","-74.007628","102","1","79","1012152","1006420072","West Village"
"Manhattan","646","18","440 WEST 14 STREET","10014","4744800","4","K3","2017","Nonfiler","982251","209505","40.74172","-74.007214","102","1","79","1012227","1006460018","West Village"
"Manhattan","688","1001","109 10 AVENUE  #NO.1","10011","53987850","4","RB","2017","Nonfiler","982331","210308","40.743924","-74.006925","104","1","99","1012278","1006887501","Hudson Yards-Chelsea-Flatiron-Union Square"
"Manhattan","690","1101","524 WEST 19 STREET  #CU","10011","425099","2C","R8","2017","Nonfiler","982338","210926","40.74562","-74.0069","104","1","99","1088203","1006907502","Hudson Yards-Chelsea-Flatiron-Union Square"
"Manhattan","692","11","537 WEST 20 STREET","10011","3528450","4","O5","2017","Nonfiler","982379","211189","40.746342","-74.006752","104","1","99","1012293","1006920011","Hudson Yards-Chelsea-Flatiron-Union Square"
"Manhattan","693","31","185 10 AVENUE","10011","1535400","4","M1","2017","Nonfiler","982851","211246","40.746498","-74.005049","104","1","99","1012311","1006930031","Hudson Yards-Chelsea-Flatiron-Union Square"
"Bronx","2700","33","1074 HALL PLACE","10459","255600","4","P9","2017","Nonfiler","1012609","240002","40.82538","-73.897532","202","2","131","2005404","2027000033","Longwood"
"Manhattan","693","34","191 10 AVENUE","10011","1456650","4","W2","2017","Nonfiler","982884","211306","40.746663","-74.00493","104","1","99","1012312","1006930034","Hudson Yards-Chelsea-Flatiron-Union Square"
"Manhattan","693","36","195 10 AVENUE","10011","573643","2B","C7","2017","Nonfiler","982906","211345","40.74677","-74.00485","104","1","99","1012313","1006930036","Hudson Yards-Chelsea-Flatiron-Union Square"
"Manhattan","693","46","522 WEST 22 STREET","10011","1287450","4","K1","2017","Nonfiler","982644","211608","40.747492","-74.005796","104","1","99","1012315","1006930046","Hudson Yards-Chelsea-Flatiron-Union Square"
"Manhattan","693","48","526 WEST 22 STREET","10011","1078650","4","K2","2017","Nonfiler","982625","211618","40.747519","-74.005865","104","1","99","1012316","1006930048","Hudson Yards-Chelsea-Flatiron-Union Square"
"Manhattan","693","1145","555 WEST 21 STREET  #  RET","10011","3042450","4","RK","2017","Nonfiler",,,,,,,,,,
"Manhattan","693","1146","551 WEST 21 STREET  #  GAR","10011","895572","4","RG","2017","Nonfiler",,,,,,,,,,
"Manhattan","694","1","162 11 AVENUE","10011","777600","4","K9","2017","Nonfiler","982205","211904","40.748304","-74.007381","104","1","99","1012320","1006940001","Hudson Yards-Chelsea-Flatiron-Union Square"
"Manhattan","694","2","164 11 AVENUE","10011","328500","4","J5","2017","Nonfiler","982215","211919","40.748345","-74.007344","104","1","99","1012321","1006940002","Hudson Yards-Chelsea-Flatiron-Union Square"
"Manhattan","694","14","533 WEST 22 STREET","10011","5039100","4","K4","2017","Nonfiler","982660","211606","40.747486","-74.005738","104","1","99","1012326","1006940014","Hudson Yards-Chelsea-Flatiron-Union Square"
"Manhattan","694","65","170 11 AVENUE","10011","2230200","4","E7","2017","Nonfiler","982244","211966","40.748474","-74.00724","104","1","99","1012340","1006940065","Hudson Yards-Chelsea-Flatiron-Union Square"
"Manhattan","694","1001","525 WEST 22 STREET  #COMM1","10011","1571719","4","RK","2017","Nonfiler","982678","211596","40.747459","-74.005673","104","1","99","1012329","1006947501","Hudson Yards-Chelsea-Flatiron-Union Square"
"Manhattan","694","1002","525 WEST 22 STREET  #COMM2","10011","935341","4","RK","2017","Nonfiler","982678","211596","40.747459","-74.005673","104","1","99","1012329","1006947501","Hudson Yards-Chelsea-Flatiron-Union Square"
"Manhattan","694","1003","525 WEST 22 STREET  #COMM3","10011","947645","4","RK","2017","Nonfiler","982678","211596","40.747459","-74.005673","104","1","99","1012329","1006947501","Hudson Yards-Chelsea-Flatiron-Union Square"
"Manhattan","694","1004","525 WEST 22 STREET  #COMM4","10011","1506996","4","RK","2017","Nonfiler","982678","211596","40.747459","-74.005673","104","1","99","1012329","1006947501","Hudson Yards-Chelsea-Flatiron-Union Square"
"Manhattan","695","47","514 WEST 24 STREET","10011","2313000","2","D6","2017","Nonfiler","982968","212064","40.748743","-74.004627","104","1","99","1080304","1006950047","Hudson Yards-Chelsea-Flatiron-Union Square"
"Manhattan","695","1001","227 10 AVENUE  #COMMA","10011","123201","2C","R8","2017","Nonfiler","983155","211794","40.748002","-74.003952","104","1","99","1012355","1006957501","Hudson Yards-Chelsea-Flatiron-Union Square"
"Manhattan","695","1203","521 WEST 23 STREET  #3FL-F","10011","273573","4","RK","2017","Nonfiler","982813","211840","40.748129","-74.005186","104","1","99","1012349","1006957502","Hudson Yards-Chelsea-Flatiron-Union Square"
"Manhattan","695","1205","521 WEST 23 STREET  #4FL","10011","656538","4","RK","2017","Nonfiler","982813","211840","40.748129","-74.005186","104","1","99","1012349","1006957502","Hudson Yards-Chelsea-Flatiron-Union Square"
"Manhattan","695","1208","521 WEST 23 STREET  #6FL-R","10011","328245","4","RK","2017","Nonfiler","982813","211840","40.748129","-74.005186","104","1","99","1012349","1006957502","Hudson Yards-Chelsea-Flatiron-Union Square"
"Manhattan","695","1301","555 WEST 23 STREET  #C1","10011","3353400","4","RK","2017","Nonfiler","982633","211939","40.7484","-74.005836","104","1","99","1012345","1006957503","Hudson Yards-Chelsea-Flatiron-Union Square"
"Manhattan","695","1302","555 WEST 23 STREET  #C2","10011","1323000","4","RG","2017","Nonfiler","982633","211939","40.7484","-74.005836","104","1","99","1012345","1006957503","Hudson Yards-Chelsea-Flatiron-Union Square"
"Manhattan","695","1701","231 10 AVENUE  #1A","10011","805500","4","RK","2017","Nonfiler","983189","211857","40.748175","-74.003829","104","1","99","1083568","1006957504","Hudson Yards-Chelsea-Flatiron-Union Square"
"Manhattan","695","2101","556 WEST 24 STREET  #NON-R","10011","767560","2C","R8","2017","Nonfiler","982752","212184","40.749073","-74.005406","104","1","99","1000000","1006957509","Hudson Yards-Chelsea-Flatiron-Union Square"
"Manhattan","696","40","508 WEST 25 STREET","10001","1744200","4","K1","2017","Nonfiler","983102","212285","40.74935","-74.004143","104","1","99","1000000","1006900040","Hudson Yards-Chelsea-Flatiron-Union Square"
"Manhattan","697","31","259 10 AVENUE","10001","15721200","4","W3","2017","Nonfiler","983368","212181","40.749065","-74.003183","104","1","99","1012384","1006970031","Hudson Yards-Chelsea-Flatiron-Union Square"
"Manhattan","697","56","536 WEST 26 STREET","10001","1816200","4","O6","2017","Nonfiler","983093","212583","40.750168","-74.004176","104","1","99","1012387","1006970056","Hudson Yards-Chelsea-Flatiron-Union Square"
"Manhattan","697","1007","543 WEST 25 STREET  #7","10001","550078","4","RK","2017","Nonfiler","982944","212380","40.749611","-74.004714","104","1","99","1087496","1006977501","Hudson Yards-Chelsea-Flatiron-Union Square"
"Manhattan","697","1011","543 WEST 25 STREET  #11","10001","502889","4","RK","2017","Nonfiler","982944","212380","40.749611","-74.004714","104","1","99","1087496","1006977501","Hudson Yards-Chelsea-Flatiron-Union Square"
"Manhattan","697","1012","543 WEST 25 STREET  #12","10001","517862","4","RK","2017","Nonfiler","982944","212380","40.749611","-74.004714","104","1","99","1087496","1006977501","Hudson Yards-Chelsea-Flatiron-Union Square"
"Manhattan","697","1013","543 WEST 25 STREET  #14","10001","532800","4","RK","2017","Nonfiler","982944","212380","40.749611","-74.004714","104","1","99","1087496","1006977501","Hudson Yards-Chelsea-Flatiron-Union Square"
"Manhattan","697","1020","543 WEST 25 STREET  #PH1","10001","697316","4","RK","2017","Nonfiler","982944","212380","40.749611","-74.004714","104","1","99","1087496","1006977501","Hudson Yards-Chelsea-Flatiron-Union Square"
"Manhattan","698","37","289 10 AVENUE","10001","963900","4","K2","2017","Nonfiler","983543","212495","40.749927","-74.002552","104","1","99","1012393","1006980037","Hudson Yards-Chelsea-Flatiron-Union Square"
"Manhattan","698","1019","520 WEST 27 STREET  #101","10001","322230","4","RB","2017","Nonfiler","983290","212768","40.750676","-74.003465","104","1","99","1012397","1006987501","Hudson Yards-Chelsea-Flatiron-Union Square"
"Manhattan","698","1022","520 WEST 27 STREET  #301","10001","255395","4","RB","2017","Nonfiler","983290","212768","40.750676","-74.003465","104","1","99","1012397","1006987501","Hudson Yards-Chelsea-Flatiron-Union Square"
"Manhattan","803","1003","315 7 AVENUE  #COM3","10001","235230","4","RK","2017","Nonfiler","986063","211460","40.747086","-73.993457","105","1","95","1015096","1008037501","Midtown-Midtown South"
"Manhattan","698","1023","520 WEST 27 STREET  #302","10001","139031","4","RB","2017","Nonfiler","983290","212768","40.750676","-74.003465","104","1","99","1012397","1006987501","Hudson Yards-Chelsea-Flatiron-Union Square"
"Manhattan","698","1024","520 WEST 27 STREET  #303","10001","272526","4","RB","2017","Nonfiler","983290","212768","40.750676","-74.003465","104","1","99","1012397","1006987501","Hudson Yards-Chelsea-Flatiron-Union Square"
"Manhattan","698","1025","520 WEST 27 STREET  #401","10001","137807","4","RB","2017","Nonfiler","983290","212768","40.750676","-74.003465","104","1","99","1012397","1006987501","Hudson Yards-Chelsea-Flatiron-Union Square"
"Manhattan","698","1030","520 WEST 27 STREET  #602","10001","175973","4","RB","2017","Nonfiler","983290","212768","40.750676","-74.003465","104","1","99","1012397","1006987501","Hudson Yards-Chelsea-Flatiron-Union Square"
"Manhattan","698","1032","520 WEST 27 STREET  #702","10001","230980","4","RB","2017","Nonfiler","983290","212768","40.750676","-74.003465","104","1","99","1012397","1006987501","Hudson Yards-Chelsea-Flatiron-Union Square"
"Manhattan","698","1038","520 WEST 27 STREET  #1001","10001","230980","4","RB","2017","Nonfiler","983290","212768","40.750676","-74.003465","104","1","99","1012397","1006987501","Hudson Yards-Chelsea-Flatiron-Union Square"
"Manhattan","698","1039","520 WEST 27 STREET  #1002","10001","230980","4","RB","2017","Nonfiler","983290","212768","40.750676","-74.003465","104","1","99","1012397","1006987501","Hudson Yards-Chelsea-Flatiron-Union Square"
"Manhattan","698","1040","520 WEST 27 STREET  #1101","10001","337322","4","RB","2017","Nonfiler","983290","212768","40.750676","-74.003465","104","1","99","1012397","1006987501","Hudson Yards-Chelsea-Flatiron-Union Square"
"Manhattan","699","49","526 WEST 28 STREET","10001","7287300","2","D7","2017","Nonfiler","983379","213014","40.751351","-74.003144","104","1","99","1012416","1006990049","Hudson Yards-Chelsea-Flatiron-Union Square"
"Manhattan","700","1004","522 WEST 29 STREET  # COMM","10001","287514","4","R5","2017","Nonfiler",,,,,,,,,,
"Manhattan","701","28","515 WEST 29 STREET","10001","4455900","2","D6","2017","Nonfiler","983570","213209","40.751886","-74.002454","104","1","99","1012444","1007010028","Hudson Yards-Chelsea-Flatiron-Union Square"
"Manhattan","709","7","549 WEST 37 STREET","10018","1297800","4","G9","2017","Nonfiler","984335","215190","40.757324","-73.999693","104","1","99","1012503","1007090007","Hudson Yards-Chelsea-Flatiron-Union Square"
"Manhattan","715","1","457 WEST 17 STREET","10011","1964700","2","C7","2017","Nonfiler","982580","210242","40.743742","-74.006027","104","1","83","1012545","1007150001","Hudson Yards-Chelsea-Flatiron-Union Square"
"Manhattan","871","14","117 EAST 15 STREET","10003","515382","2B","C7","2017","Nonfiler","987372","207006","40.73486","-73.988735","105","1","50","1017792","1008710014","Gramercy"
"Manhattan","715","5","453 WEST 17 STREET","10011","2500650","4","O5","2017","Nonfiler","982595","210233","40.743718","-74.005973","104","1","83","1012548","1007150005","Hudson Yards-Chelsea-Flatiron-Union Square"
"Manhattan","715","7","447 WEST 17 STREET","10011","2296350","4","K1","2017","Nonfiler","982619","210220","40.743682","-74.005886","104","1","83","1012549","1007150007","Hudson Yards-Chelsea-Flatiron-Union Square"
"Manhattan","715","60","456 WEST 18 STREET","10011","2669400","4","K1","2017","Nonfiler","982774","210406","40.744193","-74.005327","104","1","83","1012551","1007150060","Hudson Yards-Chelsea-Flatiron-Union Square"
"Manhattan","715","63","128 10 AVENUE","10011","835650","4","K2","2017","Nonfiler","982466","210538","40.744555","-74.006438","104","1","83","1012552","1007150063","Hudson Yards-Chelsea-Flatiron-Union Square"
"Manhattan","717","5","459 WEST 19 STREET","10011","2056950","4","K1","2017","Nonfiler","982879","210632","40.744813","-74.004948","104","1","89","1012571","1007170005","Hudson Yards-Chelsea-Flatiron-Union Square"
"Manhattan","717","7","455 WEST 19 STREET","10011","1296450","2","D6","2017","Nonfiler","982899","210621","40.744783","-74.004876","104","1","89","1012572","1007170007","Hudson Yards-Chelsea-Flatiron-Union Square"
"Manhattan","718","99","417 WEST 20 STREET","10011","834750","4","W7","2017","Nonfiler","983297","210680","40.744945","-74.003439","104","1","89","1083576","1007180099","Hudson Yards-Chelsea-Flatiron-Union Square"
"Manhattan","719","66","442 WEST 22 STREET","10011","567450","2","C5","2017","Nonfiler","983366","211209","40.746397","-74.00319","104","1","89","1012652","1007190066","Hudson Yards-Chelsea-Flatiron-Union Square"
"Manhattan","720","1002","420 WEST 23 STREET  #A","10011","511700","4","RB","2017","Nonfiler","983651","211369","40.746836","-74.002162","104","1","93","1012691","1007207501","Hudson Yards-Chelsea-Flatiron-Union Square"
"Manhattan","720","1006","420 WEST 23 STREET  #A","10011","204808","4","RB","2017","Nonfiler","983651","211369","40.746836","-74.002162","104","1","93","1012691","1007207501","Hudson Yards-Chelsea-Flatiron-Union Square"
"Manhattan","720","1007","420 WEST 23 STREET  #A","10011","208425","4","RB","2017","Nonfiler","983651","211369","40.746836","-74.002162","104","1","93","1012691","1007207501","Hudson Yards-Chelsea-Flatiron-Union Square"
"Manhattan","721","1003","465 WEST 23 STREET  #17","10011","191520","4","RK","2017","Nonfiler","983406","211511","40.747226","-74.003046","104","1","93","1067979","1007217501","Hudson Yards-Chelsea-Flatiron-Union Square"
"Manhattan","721","1057","405 WEST 23 STREET  #4A","10011","929547","4","RK","2017","Nonfiler","983744","211324","40.746712","-74.001826","104","1","93","1077236","1007217501","Hudson Yards-Chelsea-Flatiron-Union Square"
"Manhattan","721","1066","215 9 AVENUE  #5A","10011","724968","4","RK","2017","Nonfiler","983899","211279","40.746589","-74.001267","104","1","93","1077236","1007217501","Hudson Yards-Chelsea-Flatiron-Union Square"
"Manhattan","721","1069","215 9 AVENUE  #5B","10011","204771","4","RK","2017","Nonfiler","983899","211279","40.746589","-74.001267","104","1","93","1077236","1007217501","Hudson Yards-Chelsea-Flatiron-Union Square"
"Manhattan","722","3","246 10 AVENUE","10001","986354","2B","C7","2017","Nonfiler","983271","211995","40.748554","-74.003533","104","1","93","1012782","1007220003","Hudson Yards-Chelsea-Flatiron-Union Square"
"Manhattan","722","4","248 10 AVENUE","10001","907778","2B","C7","2017","Nonfiler","983282","212015","40.748609","-74.003494","104","1","93","1012783","1007220004","Hudson Yards-Chelsea-Flatiron-Union Square"
"Manhattan","728","1","354 10 AVENUE","10001","4764150","4","G7","2017","Nonfiler","984054","213402","40.752416","-74.000707","104","1","103","1000000","1007280001","Hudson Yards-Chelsea-Flatiron-Union Square"
"Manhattan","731","70","446 WEST 34 STREET","10001","853650","4","O2","2017","Nonfiler","984807","214011","40.754088","-73.99799","104","1","103","1012855","1007310070","Hudson Yards-Chelsea-Flatiron-Union Square"
"Manhattan","732","69","460 WEST 35 STREET","10001","426600","4","O2","2017","Nonfiler","984795","214336","40.75498","-73.998033","104","1","111","1012861","1007320069","Hudson Yards-Chelsea-Flatiron-Union Square"
"Manhattan","842","1105","15 UNION SQUARE WEST  #COM E","10003","82350","4","RK","2017","Nonfiler",,,,,,,,,,
"Manhattan","733","45","412 WEST 36 STREET","10018","1358550","2","C1","2017","Nonfiler","985408","214294","40.754864","-73.99582","104","1","111","1078473","1007330045","Hudson Yards-Chelsea-Flatiron-Union Square"
"Manhattan","738","1338","345 WEST 14 STREET  #COM A","10014","1064006","4","RK","2017","Nonfiler",,,,,,,,,,
"Manhattan","738","1339","345 WEST 14 STREET  #COM B","10014","1027143","4","RK","2017","Nonfiler",,,,,,,,,,
"Manhattan","740","1002","346 WEST 17 STREET  #RET","10011","2025000","4","RK","2017","Nonfiler","983559","209692","40.742233","-74.002494","104","1","83","1088885","1007407502","Hudson Yards-Chelsea-Flatiron-Union Square"
"Manhattan","741","34","151 8 AVENUE","10011","2597400","2","C4","2017","Nonfiler","983993","209594","40.741964","-74.000927","104","1","83","1013080","1007410034","Hudson Yards-Chelsea-Flatiron-Union Square"
"Manhattan","741","36","155 8 AVENUE","10011","1097100","4","K2","2017","Nonfiler","984014","209632","40.742068","-74.000852","104","1","83","1013081","1007410036","Hudson Yards-Chelsea-Flatiron-Union Square"
"Manhattan","742","27","315 WEST 18 STREET","10011","373050","2","C5","2017","Nonfiler","983860","209811","40.74256","-74.001407","104","1","89","1013103","1007420027","Hudson Yards-Chelsea-Flatiron-Union Square"
"Manhattan","742","48","316 WEST 19 STREET","10011","655200","2","C4","2017","Nonfiler","983964","210025","40.743147","-74.001032","104","1","89","1013116","1007420048","Hudson Yards-Chelsea-Flatiron-Union Square"
"Manhattan","745","13","343 WEST 21 STREET","10011","738450","2","C5","2017","Nonfiler","984058","210537","40.744552","-74.000693","104","1","89","1013290","1007450013","Hudson Yards-Chelsea-Flatiron-Union Square"
"Manhattan","745","1401","182 9 AVENUE  #1","10011","129582","2C","R8","2017","Nonfiler","983655","210828","40.745351","-74.002147","104","1","89","1013279","1007457504","Hudson Yards-Chelsea-Flatiron-Union Square"
"Manhattan","746","57","326 WEST 23 STREET","10011","456261","2B","C7","2017","Nonfiler","984403","210951","40.745689","-73.999448","104","1","93","1013364","1007460057","Hudson Yards-Chelsea-Flatiron-Union Square"
"Manhattan","746","62","336 WEST 23 STREET","10011","1813050","4","K4","2017","Nonfiler","984347","210982","40.745774","-73.99965","104","1","93","1013365","1007460062","Hudson Yards-Chelsea-Flatiron-Union Square"
"Manhattan","749","15","343 WEST 25 STREET","10001","771300","4","M3","2017","Nonfiler","984483","211524","40.747261","-73.999159","104","1","93","1068012","1007490015","Hudson Yards-Chelsea-Flatiron-Union Square"
"Manhattan","749","17","341 WEST 25 STREET","10001","3556800","4","M1","2017","Nonfiler","984493","211519","40.747248","-73.999123","104","1","93","1013459","1007490017","Hudson Yards-Chelsea-Flatiron-Union Square"
"Manhattan","749","23","329 WEST 25 STREET","10001","738900","4","M1","2017","Nonfiler","984677","211418","40.74697","-73.998459","104","1","93","1013460","1007490023","Hudson Yards-Chelsea-Flatiron-Union Square"
"Manhattan","753","32","307 WEST 29 STREET","10001","720450","2","C1","2017","Nonfiler","985277","212263","40.74929","-73.996293","104","1","97","1013483","1007530032","Hudson Yards-Chelsea-Flatiron-Union Square"
"Manhattan","753","35","301 WEST 29 STREET","10001","298045","2B","C4","2017","Nonfiler","985311","212245","40.74924","-73.996171","104","1","97","1013486","1007530035","Hudson Yards-Chelsea-Flatiron-Union Square"
"Manhattan","753","36","383 8 AVENUE","10001","555224","2A","S9","2017","Nonfiler","985444","212212","40.74915","-73.995691","104","1","97","1013487","1007530036","Hudson Yards-Chelsea-Flatiron-Union Square"
"Manhattan","753","42","397 8 AVENUE","10001","3280500","4","H3","2017","Nonfiler","985512","212335","40.749487","-73.995445","104","1","97","1013491","1007530042","Hudson Yards-Chelsea-Flatiron-Union Square"
"Manhattan","753","74","360 WEST 30 STREET","10001","326700","2","C5","2017","Nonfiler","985099","212659","40.750377","-73.996936","104","1","97","1013506","1007530074","Hudson Yards-Chelsea-Flatiron-Union Square"
"Manhattan","754","35","305 WEST 30 STREET","10001","306900","4","G6","2017","Nonfiler","985415","212485","40.749899","-73.995795","104","1","103","1000000","1007540035","Hudson Yards-Chelsea-Flatiron-Union Square"
"Manhattan","754","36","403 8 AVENUE","10001","2160450","4","H3","2017","Nonfiler","985569","212437","40.749767","-73.99524","104","1","103","1082392","1007540036","Hudson Yards-Chelsea-Flatiron-Union Square"
"Manhattan","754","51","320 WEST 31 STREET","10001","12004650","4","W3","2017","Nonfiler","985447","212754","40.750637","-73.99568","104","1","103","1013537","1007540051","Hudson Yards-Chelsea-Flatiron-Union Square"
"Manhattan","759","49","310 WEST 36 STREET","10018","2418750","4","W4","2017","Nonfiler","986145","213883","40.753736","-73.99316","104","1","111","1080495","1007590049","Hudson Yards-Chelsea-Flatiron-Union Square"
"Manhattan","760","7","361 WEST 36 STREET","10018","5312700","2","D0","2017","Nonfiler","985869","214046","40.754183","-73.994156","104","1","111","1013588","1007600007","Hudson Yards-Chelsea-Flatiron-Union Square"
"Manhattan","760","10","355 WEST 36 STREET","10018","1904850","4","L8","2017","Nonfiler","985902","214027","40.754131","-73.994037","104","1","111","1013589","1007600010","Hudson Yards-Chelsea-Flatiron-Union Square"
"Manhattan","760","32","307 WEST 36 STREET","10018","13388850","4","L1","2017","Nonfiler","986170","213876","40.753717","-73.99307","104","1","111","1013596","1007600032","Hudson Yards-Chelsea-Flatiron-Union Square"
"Manhattan","761","31","539 8 AVENUE","10018","2569950","4","L8","2017","Nonfiler","986461","214048","40.754189","-73.99202","104","1","111","1013620","1007610031","Hudson Yards-Chelsea-Flatiron-Union Square"
"Manhattan","761","32","543 8 AVENUE","10018","1085850","4","K9","2017","Nonfiler","986475","214074","40.75426","-73.991969","104","1","111","1013621","1007610032","Hudson Yards-Chelsea-Flatiron-Union Square"
"Manhattan","762","1101","502 9 AVENUE  #COM","10018","756000","4","RK","2017","Nonfiler","985804","214707","40.755998","-73.994391","104","1","115","1087722","1007627502","Clinton"
"Manhattan","763","42","613 8 AVENUE","10018","6880950","4","K2","2017","Nonfiler","986780","214626","40.755775","-73.990868","104","1","115","1013688","1007630042","Clinton"
"Manhattan","763","45","306 WEST 40 STREET","10018","913050","4","K4","2017","Nonfiler","986666","214771","40.756173","-73.991279","104","1","115","1013689","1007630045","Clinton"
"Manhattan","763","72","356 WEST 40 STREET","10018","778500","4","O2","2017","Nonfiler","986386","214927","40.756601","-73.99229","104","1","115","1013696","1007630072","Clinton"
"Manhattan","764","44","208 WEST 15 STREET","10011","373500","2","C5","2017","Nonfiler","984312","208691","40.739486","-73.999776","104","1","81","1013737","1007640044","Hudson Yards-Chelsea-Flatiron-Union Square"
"Manhattan","764","48","216 WEST 15 STREET","10011","475200","4","N2","2017","Nonfiler","984267","208716","40.739554","-73.999939","104","1","81","1013741","1007640048","Hudson Yards-Chelsea-Flatiron-Union Square"
"Manhattan","765","55","220 WEST 16 STREET","10011","363723","2B","C7","2017","Nonfiler","984375","208960","40.740224","-73.999549","104","1","81","1013780","1007650055","Hudson Yards-Chelsea-Flatiron-Union Square"
"Manhattan","765","64","240 WEST 16 STREET","10011","617400","2","C4","2017","Nonfiler","984262","209023","40.740397","-73.999957","104","1","81","1013787","1007650064","Hudson Yards-Chelsea-Flatiron-Union Square"
"Manhattan","767","22","221 WEST 17 STREET","10011","3269254","2","D8","2017","Nonfiler","984496","209180","40.740828","-73.999112","104","1","81","1075684","1007670022","Hudson Yards-Chelsea-Flatiron-Union Square"
