"fiscal_year","ats_system_code","location_code","location_name","beds_number","managed_by_name","location_type_description","location_category_description","grades_text","grades_final_text","open_date","status_descriptions","primary_building_code","primary_address_line_1","state_code","x_coordinate","y_coordinate","community_district","council_district","census_tract","borough_block_lot","nta","nta_name","principal_name","principal_title","principal_phone_number","fax_number","geographical_district_code","admin_district_location_code","administrative_district_name","community_school_sup_name","field_support_center_name","field_support_center_leader_name","school_support_team_name","school_support_team_leader_name","highschool_network_location_code","highschool_network_name","highschool_network_superintendent","location_1"
"2018","19K214      ","K214","P.S. 214 Michael Friedsam","331900010214","DOE","General Academic","Elementary","PK,0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05","1925-07-01T00:00:00.000","Open","K214","2944 PITKIN AVENUE","NY","1022262","185548","305","37","120200","3042430001","BK83","Cypress Hills-City Line                                                    ","Sharon Mahabir","PRINCIPAL","718-647-1740","718-827-5838","19","K819","COMMUNITY SCHOOL DISTRICT 19","THOMAS MCBRYDE JR","Field Support Center - Brooklyn North","FITZGERALD, BERNADETTE","School Support Team 6- Brooklyn North","NULL","NULL","NULL","NULL","2944 PITKIN AVENUE
BROOKLYN, NY 11208
(40.675881, -73.862961)"
"2018","19K218      ","K218","J.H.S. 218 James P. Sinnott","331900010218","DOE","General Academic","Junior High-Intermediate-Middle","06,07,08,SE","06,07,08","1964-07-01T00:00:00.000","Open","K218","370 FOUNTAIN AVENUE","NY","1019054","183408","305","42","111800","3042780001","BK82","East New York                                                              ","Lisa ann Hermann","I.A. PRINCIPAL","718-647-9050","718-827-5839","19","K819","COMMUNITY SCHOOL DISTRICT 19","THOMAS MCBRYDE JR","Field Support Center - Brooklyn North","FITZGERALD, BERNADETTE","School Support Team 7- Brooklyn North","NULL","NULL","NULL","NULL","370 FOUNTAIN AVENUE
BROOKLYN, NY 11208
(40.67002, -73.874537)"
"2018","19K224      ","K224","P.S. 224 Hale A. Woodruff","331900010224","DOE","General Academic","Elementary","PK,0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05","1930-07-01T00:00:00.000","Open","K224","757 WORTMAN AVENUE","NY","1021275","181270","305","42","122000","3045290133","BK82","East New York                                                              ","Rochelle Hinds","I.A. PRINCIPAL","718-235-3600","718-827-5840","19","K819","COMMUNITY SCHOOL DISTRICT 19","THOMAS MCBRYDE JR","Field Support Center - Brooklyn North","FITZGERALD, BERNADETTE","School Support Team 6- Brooklyn North","NULL","NULL","NULL","NULL","757 WORTMAN AVENUE
BROOKLYN, NY 11208
(40.664143, -73.866542)"
"2018","19K273      ","K273","P.S. 273 Wortman","331900010273","DOE","General Academic","Elementary","PK,0K,01,02,03,04,05,SE","0K,01,02,03,04,05","1952-07-01T00:00:00.000","Open","K273","923 JEROME STREET","NY","1017745","179209","305","42","107800","3044010001","BK82","East New York                                                              ","MELESSA AVERY","PRINCIPAL","718-649-5739","718-927-2230","19","K819","COMMUNITY SCHOOL DISTRICT 19","THOMAS MCBRYDE JR","Field Support Center - Brooklyn North","FITZGERALD, BERNADETTE","School Support Team 6- Brooklyn North","NULL","NULL","NULL","NULL","923 JEROME STREET
BROOKLYN, NY 11207
(40.6585, -73.879276)"
"2018","19K290      ","K290","P.S. 290 Juan Morel Campos","331900010290","DOE","General Academic","Elementary","PK,0K,01,02,03,04,05,SE","0K,01,02,03,04,05","1979-07-01T00:00:00.000","Open","K290","135 SCHENCK AVENUE","NY","1014934","186376","305","37","119800","3039490018","BK82","East New York                                                              ","BRIGITTE NEWELL","PRINCIPAL","718-647-1113","718-827-5842","19","K819","COMMUNITY SCHOOL DISTRICT 19","THOMAS MCBRYDE JR","Field Support Center - Brooklyn North","FITZGERALD, BERNADETTE","School Support Team 7- Brooklyn North","NULL","NULL","NULL","NULL","135 SCHENCK AVENUE
BROOKLYN, NY 11207
(40.678182, -73.889375)"
"2018","19K292      ","K292","J.H.S. 292 Margaret S. Douglas","331900010292","DOE","General Academic","Junior High-Intermediate-Middle","06,07,08,SE","06,07,08","1967-07-01T00:00:00.000","Open","K292","301 VERMONT STREET","NY","1013843","183977","305","42","114400","3037400001","BK85","East New York (Pennsylvania Ave)                                           ","Ahmed Edwards","PRINCIPAL","718-498-6562","718-345-3327","19","K819","COMMUNITY SCHOOL DISTRICT 19","THOMAS MCBRYDE JR","Field Support Center - Brooklyn North","FITZGERALD, BERNADETTE","School Support Team 7- Brooklyn North","NULL","NULL","NULL","NULL","301 VERMONT STREET
BROOKLYN, NY 11207
(40.671601, -73.893319)"
"2018","19K306      ","K306","P.S. 306 Ethan Allen","331900010306","DOE","General Academic","Elementary","PK,0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05","1965-07-01T00:00:00.000","Open","K306","970 VERMONT STREET","NY","1015709","178055","305","42","110400","3043920001","BK82","East New York                                                              ","Lenika Vane","I.A. PRINCIPAL","718-649-3155","718-927-2243","19","K819","COMMUNITY SCHOOL DISTRICT 19","THOMAS MCBRYDE JR","Field Support Center - Brooklyn North","FITZGERALD, BERNADETTE","School Support Team 6- Brooklyn North","NULL","NULL","NULL","NULL","970 VERMONT STREET
BROOKLYN, NY 11207
(40.65534, -73.88662)"
"2018","19K325      ","K325","The Fresh Creek School","331900010325","DOE","General Academic","Elementary","PK,0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05","2011-07-01T00:00:00.000","Open","K260","875 WILLIAMS AVENUE","NY","1013858","177334","318","42","98200","3081580040","BK50","Canarsie                                                                   ","Lisa Goodson","I.A. PRINCIPAL","718-272-1843","718-272-2813","19","K819","COMMUNITY SCHOOL DISTRICT 19","THOMAS MCBRYDE JR","Field Support Center - Brooklyn North","FITZGERALD, BERNADETTE","School Support Team 6- Brooklyn North","NULL","NULL","NULL","NULL","875 WILLIAMS AVENUE
BROOKLYN, NY 11207
(40.653368, -73.893294)"
"2018","19K328      ","K328","P.S. 328 Phyllis Wheatley","331900010328","DOE","General Academic","Elementary","PK,0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05","1967-07-01T00:00:00.000","Open","K328","330 ALABAMA AVENUE","NY","1012477","182658","305","42","113400","3037680001","BK85","East New York (Pennsylvania Ave)                                           ","Barbra Gedacht/Marie Desforges","I.A. PRINCIPAL","718-345-9393","718-345-6566","19","K819","COMMUNITY SCHOOL DISTRICT 19","THOMAS MCBRYDE JR","Field Support Center - Brooklyn North","FITZGERALD, BERNADETTE","School Support Team 6- Brooklyn North","NULL","NULL","NULL","NULL","330 ALABAMA AVENUE
BROOKLYN, NY 11207
(40.667985, -73.898249)"
"2018","19K345      ","K345","P.S. 345 Patrolman Robert Bolden","331900010345","DOE","General Academic","Elementary","PK,0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05","1967-07-01T00:00:00.000","Open","K345","111 BERRIMAN STREET","NY","1017567","185660","305","37","119200","3039900001","BK82","East New York                                                              ","WANDA HOLT","PRINCIPAL","718-647-8387","718-827-5884","19","K819","COMMUNITY SCHOOL DISTRICT 19","THOMAS MCBRYDE JR","Field Support Center - Brooklyn North","FITZGERALD, BERNADETTE","School Support Team 7- Brooklyn North","NULL","NULL","NULL","NULL","111 BERRIMAN STREET
BROOKLYN, NY 11208
(40.676207, -73.879886)"
"2018","19K346      ","K346","P.S. 346 Abe Stark","331900010346","DOE","General Academic","Elementary","PK,0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05","1977-07-01T00:00:00.000","Open","K346","1400 PENNSYLVANIA AVENUE","NY","1016996","174887","305","42","105804","3044520025","BK93","Starrett City                                                              ","KEVIN CAIFA","PRINCIPAL","718-642-3000","718-642-8498","19","K819","COMMUNITY SCHOOL DISTRICT 19","THOMAS MCBRYDE JR","Field Support Center - Brooklyn North","FITZGERALD, BERNADETTE","School Support Team 7- Brooklyn North","NULL","NULL","NULL","NULL","1400 PENNSYLVANIA AVENUE
BROOKLYN, NY 11239
(40.64664, -73.881997)"
"2018","19K364      ","K364","I.S. 364 Gateway","331900010364","DOE","General Academic","Junior High-Intermediate-Middle","06,07,08,SE","06,07,08","1999-07-01T00:00:00.000","Open","K364","1426 FREEPORT LOOP","NY","1017241","174731","305","42","105804","3044520040","BK93","Starrett City                                                              ","Nicole Fraser Edmund","PRINCIPAL","718-642-3007","718-642-8516","19","K819","COMMUNITY SCHOOL DISTRICT 19","THOMAS MCBRYDE JR","Field Support Center - Brooklyn North","FITZGERALD, BERNADETTE","School Support Team 7- Brooklyn North","NULL","NULL","NULL","NULL","1426 FREEPORT LOOP
BROOKLYN, NY 11239
(40.646211, -73.881115)"
"2018","19K404      ","K404","Academy for Young Writers","331900011404","DOE","General Academic","Secondary School","06,07,08,09,10,11,12,SE","06,07,08,09,10,11,12","2006-07-01T00:00:00.000","Open","K422","1065 ELTON STREET","NY","1019192","178761","305","42","107000","3044490001","BK82","East New York                                                              ","AADEN STERN","I.A. PRINCIPAL","718-688-7230","718-688-7236","19","HS05","NULL","NULL","Field Support Center - Brooklyn North","FITZGERALD, BERNADETTE","School Support Team 1- Brooklyn North","NULL","HS05","H.S. Network 05 Superintendent Office","WATTS, KAREN","1065 ELTON STREET
BROOKLYN, NY 11208
(40.657266, -73.874064)"
"2018","79M645      ","M645","School for Cooperative Technical Education","300000010645","DOE","Alternative","High school","12","12","1999-07-01T00:00:00.000","Open","M646","321 EAST  96 STREET","NY","999302","224955","111","8","15602","1016680001","MN33","East Harlem South                                                          ","Corey Prober","PRINCIPAL","212-369-8800","212-876-9290","4","NULL","ALTERNATIVE HIGH SCHOOL DISTRICT","LISANTE, TIM","NULL","NULL","NULL","NULL","NULL","NULL","NULL","321 EAST 96 STREET
MANHATTAN, NY 10128
(40.784112, -73.945647)"
"2018","19K409      ","K409","East New York Family Academy","331900011409","DOE","General Academic","Secondary School","06,07,08,09,10,11,12,SE","06,07,08,09,10,11,12","1999-07-01T00:00:00.000","Open","K819","2057 LINDEN BOULEVARD","NY","1015694","180155","305","42","110400","3043280015","BK82","East New York                                                              ","Anthony Yard","PRINCIPAL","718-927-0012","718-927-0411","19","HS05","NULL","NULL","Field Support Center - Brooklyn North","FITZGERALD, BERNADETTE","School Support Team 1- Brooklyn North","NULL","HS05","H.S. Network 05 Superintendent Office","WATTS, KAREN","2057 LINDEN BOULEVARD
BROOKLYN, NY 11207
(40.661104, -73.886664)"
"2018","19K422      ","K422","Spring Creek Community School","331900011422","DOE","General Academic","Secondary School","06,07,08,09,10,11,SE","06,07,08,09,10,11,12","2012-07-01T00:00:00.000","Open","K422","1065 ELTON STREET","NY","1019192","178761","305","42","107000","3044490001","BK82","East New York                                                              ","Christina Koza","PRINCIPAL","718-688-7200","718-688-7206","19","HS05","NULL","NULL","Field Support Center - Brooklyn North","FITZGERALD, BERNADETTE","School Support Team 1- Brooklyn North","NULL","HS05","H.S. Network 05 Superintendent Office","WATTS, KAREN","1065 ELTON STREET
BROOKLYN, NY 11208
(40.657266, -73.874064)"
"2018","19K452      ","K452","Frederick Douglass Academy VIII Middle School","331900010452","DOE","General Academic","Junior High-Intermediate-Middle","06,07,08,SE","06,07,08","2006-07-01T00:00:00.000","Open","K346","1400 PENNSYLVANIA AVENUE","NY","1016996","174887","305","42","105804","3044520025","BK93","Starrett City                                                              ","Chantal Grandchamps","PRINCIPAL","718-348-2465","718-642-4537","19","K819","COMMUNITY SCHOOL DISTRICT 19","THOMAS MCBRYDE JR","Field Support Center - Brooklyn North","FITZGERALD, BERNADETTE","School Support Team 7- Brooklyn North","NULL","NULL","NULL","NULL","1400 PENNSYLVANIA AVENUE
BROOKLYN, NY 11239
(40.64664, -73.881997)"
"2018","19K502      ","K502","FDNY - Captain Vernon A. Richards High School for","331900011502","DOE","General Academic","High school","09,10,11,12,SE","09,10,11,12","2004-09-08T00:00:00.000","Open","K435","400 PENNSYLVANIA AVENUE","NY","1013345","182252","305","42","115600","3037880001","BK85","East New York (Pennsylvania Ave)                                           ","JAMES ANDERSON","PRINCIPAL","718-922-0389","718-922-0593","19","HS07","NULL","NULL","Field Support Center - Brooklyn North","FITZGERALD, BERNADETTE","School Support Team 3- Brooklyn North","NULL","HS07","H.S. Network 07 Superintendent Office","CONYERS, DONALD","400 PENNSYLVANIA AVENUE
BROOKLYN, NY 11207
(40.666868, -73.895122)"
"2018","19K504      ","K504","High School for Civil Rights","331900011504","DOE","General Academic","High school","09,10,11,12,SE","09,10,11,12","2004-09-08T00:00:00.000","Open","K435","400 PENNSYLVANIA AVENUE","NY","1013345","182252","305","42","115600","3037880001","BK85","East New York (Pennsylvania Ave)                                           ","MICHAEL STEELE","PRINCIPAL","718-922-6289","718-922-7253","19","HS07","NULL","NULL","Field Support Center - Brooklyn North","FITZGERALD, BERNADETTE","School Support Team 3- Brooklyn North","NULL","HS07","H.S. Network 07 Superintendent Office","CONYERS, DONALD","400 PENNSYLVANIA AVENUE
BROOKLYN, NY 11207
(40.666868, -73.895122)"
"2018","19K507      ","K507","Performing Arts and Technology High School","331900011507","DOE","General Academic","High school","09,10,11,12,SE","09,10,11,12","2004-09-08T00:00:00.000","Open","K435","400 PENNSYLVANIA AVENUE","NY","1013345","182252","305","42","115600","3037880001","BK85","East New York (Pennsylvania Ave)                                           ","Franklin Encarnacion","PRINCIPAL","718-922-0762","718-922-0953","19","HS07","NULL","NULL","Field Support Center - Brooklyn North","FITZGERALD, BERNADETTE","School Support Team 3- Brooklyn North","NULL","HS07","H.S. Network 07 Superintendent Office","CONYERS, DONALD","400 PENNSYLVANIA AVENUE
BROOKLYN, NY 11207
(40.666868, -73.895122)"
"2018","19K510      ","K510","World Academy for Total Community Health High Scho","331900011510","DOE","General Academic","High school","09,10,11,12,SE","09,10,11,12","2004-09-08T00:00:00.000","Open","K435","400 PENNSYLVANIA AVENUE","NY","1013345","182252","305","42","115600","3037880001","BK85","East New York (Pennsylvania Ave)                                           ","Claudette Christie","PRINCIPAL","718-922-0650","718-922-0709","19","HS07","NULL","NULL","Affinity Group","ANORMALIZA, ALEXANDRA","School Support Team 3- Affinity Group","NULL","HS07","H.S. Network 07 Superintendent Office","CONYERS, DONALD","400 PENNSYLVANIA AVENUE
BROOKLYN, NY 11207
(40.666868, -73.895122)"
"2018","19K557      ","K557","Brooklyn Gardens Elementary School","331900010557","DOE","General Academic","Elementary","PK,0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05","2013-07-01T00:00:00.000","Open","K174","574 DUMONT AVENUE","NY","1012657","181733","305","42","113000","3038020015","BK85","East New York (Pennsylvania Ave)                                           ","Irene Spence","PRINCIPAL","718-495-7012","718-495-7018","19","K819","COMMUNITY SCHOOL DISTRICT 19","THOMAS MCBRYDE JR","Field Support Center - Brooklyn North","FITZGERALD, BERNADETTE","School Support Team 6- Brooklyn North","NULL","NULL","NULL","NULL","574 DUMONT AVENUE
BROOKLYN, NY 11207
(40.665446, -73.897604)"
"2018","19K583      ","K583","Multicultural High School","331900011583","DOE","General Academic","High school","09,10,11,12,SE","09,10,11,12","2007-07-01T00:00:00.000","Open","K420","999 JAMAICA AVENUE","NY","1020493","191783","305","37","118000","3040940001","BK99","park-cemetery-etc-Brooklyn                                                 ","ALEXANDRA HERNANDEZ","PRINCIPAL","718-827-2796","718-827-3970","19","HS07","NULL","NULL","Field Support Center - Brooklyn North","FITZGERALD, BERNADETTE","School Support Team 3- Brooklyn North","NULL","HS07","H.S. Network 07 Superintendent Office","CONYERS, DONALD","999 JAMAICA AVENUE
BROOKLYN, NY 11208
(40.693002, -73.869305)"
"2018","19K615      ","K615","Transit Tech Career and Technical Education High S","331900011615","DOE","Career Technical","High school","09,10,11,12,SE","09,10,11,12","1941-07-01T00:00:00.000","Open","K615","1 WELLS STREET","NY","1018830","186599","305","37","119600","3041550075","BK82","East New York                                                              ","Marlon Bynum","PRINCIPAL","718-647-5204","718-647-4458","19","HS05","NULL","NULL","Field Support Center - Brooklyn North","FITZGERALD, BERNADETTE","School Support Team 1- Brooklyn North","NULL","HS05","H.S. Network 05 Superintendent Office","WATTS, KAREN","1 WELLS STREET
BROOKLYN, NY 11208
(40.67878, -73.875328)"
"2018","19K618      ","K618","Academy of Innovative Technology","331900011618","DOE","Career Technical","High school","09,10,11,12,SE","09,10,11,12","2008-07-01T00:00:00.000","Open","K420","999 JAMAICA AVENUE","NY","1020493","191783","305","37","118000","3040940001","BK99","park-cemetery-etc-Brooklyn                                                 ","Meghan Lynch","PRINCIPAL","718-827-2469","718-827-4013","19","HS07","NULL","NULL","Affinity Group","ANORMALIZA, ALEXANDRA","School Support Team 3- Affinity Group","NULL","HS07","H.S. Network 07 Superintendent Office","CONYERS, DONALD","999 JAMAICA AVENUE
BROOKLYN, NY 11208
(40.693002, -73.869305)"
"2018","19K639      ","K639","Brooklyn Lab School","331900011639","DOE","General Academic","High school","09,10,11,12,SE","09,10,11,12","2008-07-01T00:00:00.000","Open","K420","999 JAMAICA AVENUE","NY","1020493","191783","305","37","118000","3040940001","BK99","park-cemetery-etc-Brooklyn                                                 ","GERARD HENRY","PRINCIPAL","718-235-3592","718-235-4028","19","HS05","NULL","NULL","Field Support Center - Brooklyn North","FITZGERALD, BERNADETTE","School Support Team 1- Brooklyn North","NULL","HS05","H.S. Network 05 Superintendent Office","WATTS, KAREN","999 JAMAICA AVENUE
BROOKLYN, NY 11208
(40.693002, -73.869305)"
"2018","19K654      ","K654","Van Siclen Community Middle School","331900010654","DOE","General Academic","Junior High-Intermediate-Middle","04,06,07,08,SE","06,07,08","2013-07-01T00:00:00.000","Open","K166","800 VAN SICLEN AVE","NY","1015961","179729","305","42","110400","3043490050","BK82","East New York                                                              ","Adonna Mcfarland","I.A. PRINCIPAL","718-927-4701","718-927-4707","19","K819","COMMUNITY SCHOOL DISTRICT 19","THOMAS MCBRYDE JR","Field Support Center - Brooklyn North","FITZGERALD, BERNADETTE","School Support Team 6- Brooklyn North","NULL","NULL","NULL","NULL","800 VAN SICLEN AVE
BROOKLYN, NY 11207
(40.659934, -73.885704)"
"2018","19K659      ","K659","Cypress Hills Collegiate Preparatory School","331900011659","DOE","General Academic","High school","09,10,11,12,SE","09,10,11,12","2008-07-01T00:00:00.000","Open","K420","999 JAMAICA AVENUE","NY","1020493","191783","305","37","118000","3040940001","BK99","park-cemetery-etc-Brooklyn                                                 ","Amy Yager","PRINCIPAL","718-647-1672","718-647-6719","19","HS09","NULL","NULL","Field Support Center - Brooklyn North","FITZGERALD, BERNADETTE","School Support Team 2- Brooklyn North","NULL","HS09","H.S. Network 09 Superintendent Office","ALCOFF, MICHAEL","999 JAMAICA AVENUE
BROOKLYN, NY 11208
(40.693002, -73.869305)"
"2018","19K660      ","K660","W. H. Maxwell Career and Technical Education High","331900011660","DOE","Career Technical","High school","09,10,11,12,SE","09,10,11,12","1913-07-01T00:00:00.000","Open","K660","145 PENNSYLVANIA AVENUE","NY","1013105","184765","305","37","114400","3037040001","BK85","East New York (Pennsylvania Ave)                                           ","JOCELYN BADETTE","PRINCIPAL","718-345-9100","718-345-5470","19","HS05","NULL","NULL","Field Support Center - Brooklyn North","FITZGERALD, BERNADETTE","School Support Team 1- Brooklyn North","NULL","HS05","H.S. Network 05 Superintendent Office","WATTS, KAREN","145 PENNSYLVANIA AVENUE
BROOKLYN, NY 11207
(40.673766, -73.895976)"
"2018","19K661      ","K661","Vista Academy","331900010661","DOE","General Academic","Junior High-Intermediate-Middle","06,07,08,SE","06,07,08","2013-07-01T00:00:00.000","Open","K302","350 LINWOOD STREET","NY","1016367","185988","305","37","117000","3039690001","BK82","East New York                                                              ","Bernard Addo","PRINCIPAL","718-647-0913","718-647-0919","19","K819","COMMUNITY SCHOOL DISTRICT 19","THOMAS MCBRYDE JR","Field Support Center - Brooklyn North","FITZGERALD, BERNADETTE","School Support Team 7- Brooklyn North","NULL","NULL","NULL","NULL","350 LINWOOD STREET
BROOKLYN, NY 11208
(40.677112, -73.884211)"
"2018","84K473      ","K473","Williamsburg Charter High School","331400860865","Charter","General Academic","High school","09,10,11,12","09,10,11,12","2004-08-31T00:00:00.000","Open","KBYQ","198 VARET STREET","NY","1002004","195658","301","34","48500","0","BK78","Bushwick South                                                             ","Kathleen Gaffney","PRINCIPAL","718-782-9830","347-464-7604","14","NULL","OFFICE OF CHARTER SCHOOLS","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","198 VARET STREET
BROOKLYN, NY 11206
(40.703703, -73.935969)"
"2018","19K662      ","K662","Liberty Avenue Middle School","331900010662","DOE","General Academic","Junior High-Intermediate-Middle","06,07,08,SE","06,07,08","2013-07-01T00:00:00.000","Open","K302","350 LINWOOD STREET","NY","1016367","185988","305","37","117000","3039690001","BK82","East New York                                                              ","Kaia Nordtvedt","PRINCIPAL","718-647-1301","718-647-1307","19","K819","COMMUNITY SCHOOL DISTRICT 19","THOMAS MCBRYDE JR","Field Support Center - Brooklyn North","FITZGERALD, BERNADETTE","School Support Team 7- Brooklyn North","NULL","NULL","NULL","NULL","350 LINWOOD STREET
BROOKLYN, NY 11208
(40.677112, -73.884211)"
"2018","19K663      ","K663","School of the Future Brooklyn","331900010663","DOE","General Academic","Junior High-Intermediate-Middle","06,07,08,SE","06,07,08","2013-07-01T00:00:00.000","Open","K174","574 DUMONT AVENUE","NY","1012657","181733","305","42","113000","3038020015","BK85","East New York (Pennsylvania Ave)                                           ","Sarah Kaufmann","I.A. PRINCIPAL","718-345-5190","718-345-5196","19","K819","COMMUNITY SCHOOL DISTRICT 19","THOMAS MCBRYDE JR","Field Support Center - Brooklyn North","FITZGERALD, BERNADETTE","School Support Team 6- Brooklyn North","NULL","NULL","NULL","NULL","574 DUMONT AVENUE
BROOKLYN, NY 11207
(40.665446, -73.897604)"
"2018","19K677      ","K677","East New York Elementary School of Excellence","331900010677","DOE","General Academic","Elementary","PK,0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05","2009-07-01T00:00:00.000","Open","K072","605 SHEPHERD AVENUE","NY","1017780","183165","305","42","116400","3040690001","BK82","East New York                                                              ","Janet Huger","PRINCIPAL","718-272-6075","718-272-6257","19","K819","COMMUNITY SCHOOL DISTRICT 19","THOMAS MCBRYDE JR","Field Support Center - Brooklyn North","FITZGERALD, BERNADETTE","School Support Team 6- Brooklyn North","NULL","NULL","NULL","NULL","605 SHEPHERD AVENUE
BROOKLYN, NY 11208
(40.669358, -73.879131)"
"2018","19K678      ","K678","East New York Middle School of Excellence","331900010678","DOE","General Academic","Junior High-Intermediate-Middle","06,07,08,SE","06,07,08","2009-07-01T00:00:00.000","Open","K072","605 SHEPHERD AVENUE","NY","1017780","183165","305","42","116400","3040690001","BK82","East New York                                                              ","MALIK SMALL","PRINCIPAL","718-257-4061","718-257-4738","19","K819","COMMUNITY SCHOOL DISTRICT 19","THOMAS MCBRYDE JR","Field Support Center - Brooklyn North","FITZGERALD, BERNADETTE","School Support Team 6- Brooklyn North","NULL","NULL","NULL","NULL","605 SHEPHERD AVENUE
BROOKLYN, NY 11208
(40.669358, -73.879131)"
"2018","19K683      ","K683","The School for Classics: An Academy of Thinkers, W","331900011683","DOE","General Academic","High school","09,10,11,12,SE","09,10,11,12","2009-07-01T00:00:00.000","Open","K218","370 FOUNTAIN AVENUE","NY","1019054","183408","305","42","111800","3042780001","BK82","East New York                                                              ","DEBORAH AFANADOR SOUKAR","PRINCIPAL","718-277-1069","718-277-1873","19","HS07","NULL","NULL","Field Support Center - Brooklyn North","FITZGERALD, BERNADETTE","School Support Team 3- Brooklyn North","NULL","HS07","H.S. Network 07 Superintendent Office","CONYERS, DONALD","370 FOUNTAIN AVENUE
BROOKLYN, NY 11208
(40.67002, -73.874537)"
"2018","20K163      ","K163","P.S. 163 Bath Beach","332000010163","DOE","General Academic","K-8","0K,01,02,03,04,05,06,07,08,SE","PK,0K,01,02,03,04,05","1909-07-01T00:00:00.000","Open","K807","109 BAY 14TH STREET","NY","982176","160328","311","43","18000","3063990040","BK27","Bath Beach                                                                 ","Jessica Riccio","PRINCIPAL","718-236-9003","718-259-3042","20","K820","COMMUNITY SCHOOL DISTRICT 20","COSTANTINO, KARINA","Field Support Center - Brooklyn South","Mauriciere de Govia","School Support Team 4- Brooklyn South","NULL","NULL","NULL","NULL","109 BAY 14TH STREET
BROOKLYN, NY 11214
(40.606739, -74.007469)"
"2018","19K760      ","K760","Highland Park Community School","331900010760","DOE","General Academic","Junior High-Intermediate-Middle","06,07,08,SE","06,07,08","2014-07-01T00:00:00.000","Open","K171","528 RIDGEWOOD AVENUE","NY","1020461","189178","305","37","118400","3041340020","BK83","Cypress Hills-City Line                                                    ","Jamilah Seifullah","PRINCIPAL","718-235-1785","718-235-4190","19","K819","COMMUNITY SCHOOL DISTRICT 19","THOMAS MCBRYDE JR","Field Support Center - Brooklyn North","FITZGERALD, BERNADETTE","School Support Team 6- Brooklyn North","NULL","NULL","NULL","NULL","528 RIDGEWOOD AVENUE
BROOKLYN, NY 11208
(40.685852, -73.869434)"
"2018","19K764      ","K764","The Urban Assembly School for Collaborative Health","331900011764","DOE","Career Technical","High school","09,10,11,12,SE","09,10,11,12","2014-07-01T00:00:00.000","Open","K420","999 JAMAICA AVENUE","NY","1020493","191783","305","37","118000","3040940001","BK99","park-cemetery-etc-Brooklyn                                                 ","Candace Hugee","PRINCIPAL","718-277-1572","718-277-6041","19","HS03","NULL","NULL","Affinity Group","ANORMALIZA, ALEXANDRA","School Support Team 4- Affinity Group","NULL","HS03","H.S. Network 03 Superintendent Office","WALSH, FRED","999 JAMAICA AVENUE
BROOKLYN, NY 11208
(40.693002, -73.869305)"
"2018","20K030      ","K030","P.S./I.S. 30 Mary White Ovington","332000010030","DOE","General Academic","K-8","0K,01,02,03,04,06,07,08,SE","0K,01,02,03,04,05,06,07,08","1997-09-11T00:00:00.000","Open","K331","7002 4TH AVENUE","NY","977441","170105","310","43","6800","3058910048","BK31","Bay Ridge                                                                  ","Carol Heeraman","PRINCIPAL","718-491-8440","718-491-8445","20","K820","COMMUNITY SCHOOL DISTRICT 20","COSTANTINO, KARINA","Field Support Center - Brooklyn South","Mauriciere de Govia","School Support Team 4- Brooklyn South","NULL","NULL","NULL","NULL","7002 4TH AVENUE
BROOKLYN, NY 11209
(40.633598, -74.02395)"
"2018","20K048      ","K048","P.S. 048 Mapleton","332000010048","DOE","General Academic","Elementary","PK,0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05,SE","1915-07-01T00:00:00.000","Open","K048","6015 18 AVENUE","NY","987813","165699","312","44","24400","3055190001","BK88","Borough Park                                                               ","DIANE PICUCCI","PRINCIPAL","718-232-3873","718-232-3451","20","K820","COMMUNITY SCHOOL DISTRICT 20","COSTANTINO, KARINA","Field Support Center - Brooklyn South","Mauriciere de Govia","School Support Team 4- Brooklyn South","NULL","NULL","NULL","NULL","6015 18 AVENUE
BROOKLYN, NY 11204
(40.621481, -73.987165)"
"2018","20K062      ","K062","J.H.S. 062 Ditmas","332000010062","DOE","General Academic","Junior High-Intermediate-Middle","06,07,08,SE","06,07,08","1957-07-01T00:00:00.000","Open","K062","700 CORTELYOU ROAD","NY","992256","171750","312","40","49000","3053910001","BK41","Kensington-Ocean Parkway                                                   ","BARRY KEVORKIAN","PRINCIPAL","718-941-5450","718-693-7433","20","K820","COMMUNITY SCHOOL DISTRICT 20","COSTANTINO, KARINA","Field Support Center - Brooklyn South","Mauriciere de Govia","School Support Team 4- Brooklyn South","NULL","NULL","NULL","NULL","700 CORTELYOU ROAD
BROOKLYN, NY 11218
(40.638087, -73.971153)"
