"hvfhs_license_num","dispatching_base_num","pickup_datetime","dropoff_datetime","pulocationid","dolocationid","sr_flag"
"HV0003","B02617","2021-07-31T23:58:18.000","2021-08-01T00:12:28.000","122","197",
"HV0003","B02764","2021-07-31T23:58:18.000","2021-08-01T00:09:32.000","249","87",
"HV0003","B02765","2021-07-31T23:58:18.000","2021-08-01T00:05:46.000","136","235",
"HV0005","B02510","2021-07-31T23:58:18.000","2021-08-01T00:36:16.000","138","265",
"HV0003","B02875","2021-07-31T23:58:17.000","2021-08-01T00:18:48.000","80","79",
"HV0003","B02875","2021-07-31T23:58:17.000","2021-08-01T00:11:34.000","148","249",
"HV0005","B02510","2021-07-31T23:58:17.000","2021-08-01T00:13:13.000","137","230",
"HV0003","B02865","2021-07-31T23:58:17.000","2021-08-01T00:19:25.000","142","231",
"HV0005","B02510","2021-07-31T23:58:17.000","2021-08-01T00:09:48.000","254","78",
"HV0003","B02866","2021-07-31T23:58:17.000","2021-08-01T00:08:38.000","30","201",
"HV0005","B02510","2021-07-31T23:58:17.000","2021-08-01T00:27:29.000","79","61",
"HV0003","B02764","2021-07-31T23:58:17.000","2021-08-01T00:27:29.000","158","80",
"HV0003","B02888","2021-07-31T23:58:17.000","2021-08-01T00:20:14.000","145","66",
"HV0003","B02864","2021-07-31T23:58:16.000","2021-08-01T00:16:48.000","71","76",
"HV0003","B02876","2021-07-31T23:58:16.000","2021-08-01T00:10:38.000","152","69",
"HV0003","B02835","2021-07-31T23:58:16.000","2021-08-01T00:04:30.000","35","35",
"HV0003","B02875","2021-07-31T23:58:16.000","2021-08-01T00:08:27.000","98","9",
"HV0005","B02510","2021-07-31T23:58:16.000","2021-08-01T00:03:24.000","149","165",
"HV0003","B02869","2021-07-31T23:58:16.000","2021-08-01T00:09:38.000","102","258",
"HV0003","B02872","2021-07-31T23:58:16.000","2021-08-01T00:14:29.000","17","256",
"HV0005","B02510","2021-07-31T23:58:15.000","2021-08-01T00:13:10.000","170","230",
"HV0003","B02512","2021-07-31T23:58:15.000","2021-08-01T00:12:35.000","169","168",
"HV0003","B02764","2021-07-31T23:58:15.000","2021-08-01T00:24:10.000","211","80",
"HV0003","B02876","2021-07-31T23:58:15.000","2021-08-01T00:29:45.000","146","181",
"HV0003","B02764","2021-07-31T23:58:15.000","2021-08-01T00:04:33.000","218","10",
"HV0003","B02875","2021-07-31T23:58:15.000","2021-08-01T00:12:19.000","169","18",
"HV0003","B02764","2021-07-31T23:58:15.000","2021-08-01T00:15:27.000","50","145",
"HV0003","B02875","2021-07-31T23:58:15.000","2021-08-01T00:04:29.000","107","4",
"HV0003","B02764","2021-07-31T23:58:15.000","2021-08-01T00:19:46.000","255","209",
"HV0003","B02764","2021-07-31T23:58:14.000","2021-08-01T00:09:05.000","234","233",
"HV0005","B02510","2021-07-31T23:58:14.000","2021-08-01T00:32:42.000","244","33",
"HV0003","B02875","2021-07-31T23:58:14.000","2021-08-01T00:06:49.000","127","200",
"HV0003","B02765","2021-07-31T23:58:14.000","2021-08-01T00:44:48.000","145","265",
"HV0003","B02876","2021-07-31T23:58:14.000","2021-08-01T00:07:10.000","148","79",
"HV0003","B02869","2021-07-31T23:58:14.000","2021-08-01T00:31:22.000","149","87",
"HV0003","B02765","2021-07-31T23:58:14.000","2021-08-01T00:14:34.000","231","137",
"HV0005","B02510","2021-07-31T23:58:14.000","2021-08-01T00:22:12.000","140","95",
"HV0005","B02510","2021-07-31T23:58:14.000","2021-08-01T00:21:08.000","24","234",
"HV0003","B02876","2021-07-31T23:58:14.000","2021-08-01T00:18:44.000","145","42",
"HV0003","B02888","2021-07-31T23:58:13.000","2021-08-01T00:40:06.000","89","265",
"HV0003","B02877","2021-07-31T23:58:13.000","2021-08-01T00:20:10.000","112","171",
"HV0005","B02510","2021-07-31T23:58:13.000","2021-07-31T23:59:58.000","28","130",
"HV0003","B02875","2021-07-31T23:58:13.000","2021-08-01T00:11:44.000","41","116",
"HV0005","B02510","2021-07-31T23:58:13.000","2021-08-01T00:14:43.000","255","80",
"HV0005","B02510","2021-07-31T23:58:13.000","2021-08-01T00:04:36.000","69","168",
"HV0003","B02875","2021-07-31T23:58:13.000","2021-08-01T00:10:55.000","225","36",
"HV0005","B02510","2021-07-31T23:58:13.000","2021-08-01T00:13:39.000","183","60",
"HV0003","B02764","2021-07-31T23:58:13.000","2021-08-01T00:09:34.000","237","230",
"HV0003","B02876","2021-07-31T23:58:12.000","2021-08-01T00:14:07.000","112","263",
"HV0003","B02876","2021-07-31T23:58:12.000","2021-08-01T00:10:08.000","198","37",
"HV0003","B02875","2021-07-31T23:58:12.000","2021-08-01T00:22:00.000","158","49",
"HV0005","B02510","2021-07-31T23:58:12.000","2021-08-01T00:14:06.000","174","235",
"HV0005","B02510","2021-07-31T23:58:12.000","2021-08-01T00:13:24.000","235","168",
"HV0003","B02682","2021-07-31T23:58:12.000","2021-08-01T00:21:25.000","41","265",
"HV0005","B02510","2021-07-31T23:58:12.000","2021-08-01T00:19:39.000","9","265",
"HV0003","B02867","2021-07-31T23:58:12.000","2021-08-01T00:05:57.000","69","235",
"HV0003","B02888","2021-07-31T23:58:12.000","2021-08-01T00:04:10.000","69","69",
"HV0005","B02510","2021-07-31T23:58:11.000","2021-08-01T00:22:43.000","33","36",
"HV0003","B02883","2021-07-31T23:58:11.000","2021-08-01T00:19:54.000","72","219",
"HV0005","B02510","2021-07-31T23:58:11.000","2021-08-01T00:09:04.000","41","42",
"HV0003","B02875","2021-07-31T23:58:11.000","2021-08-01T00:08:45.000","76","76",
"HV0005","B02510","2021-07-31T23:58:11.000","2021-08-01T00:25:20.000","168","191",
"HV0005","B02510","2021-07-31T23:58:11.000","2021-08-01T00:12:39.000","62","66",
"HV0003","B02764","2021-07-31T23:58:11.000","2021-08-01T00:17:55.000","225","148",
"HV0005","B02510","2021-07-31T23:58:11.000","2021-08-01T00:15:53.000","48","42",
"HV0003","B02880","2021-07-31T23:58:10.000","2021-08-01T00:06:35.000","158","246",
"HV0005","B02510","2021-07-31T23:58:10.000","2021-08-01T00:03:52.000","61","17",
"HV0003","B02617","2021-07-31T23:58:10.000","2021-08-01T00:11:04.000","130","216",
"HV0003","B02866","2021-07-31T23:58:10.000","2021-08-01T00:08:33.000","234","246",
"HV0003","B02877","2021-07-31T23:58:10.000","2021-08-01T00:36:09.000","228","36",
"HV0003","B02617","2021-07-31T23:58:10.000","2021-08-01T00:09:55.000","208","78",
"HV0003","B02870","2021-07-31T23:58:10.000","2021-08-01T00:07:56.000","169","18",
"HV0005","B02510","2021-07-31T23:58:10.000","2021-08-01T00:07:51.000","74","168",
"HV0005","B02510","2021-07-31T23:58:10.000","2021-08-01T00:23:09.000","34","55",
