"vendorid","lpep_pickup_datetime","lpep_dropoff_datetime","store_and_fwd_flag","ratecodeid","pulocationid","dolocationid","passenger_count","trip_distance","fare_amount","extra","mta_tax","tip_amount","tolls_amount","ehail_fee","improvement_surcharge","total_amount","payment_type","trip_type","congestion_surcharge"
"2","2019-02-01T01:47:45.000","2019-02-01T01:49:40.000","N","1","75","75","1","0.57","4","0.5","0.5","0.8","0",,"0.3","6.1","1","1","0"
"2","2019-02-01T01:56:13.000","2019-02-01T02:11:40.000","N","1","75","249","1","5.32","17","0.5","0.5","2.74","0",,"0.3","21.04","1","1","0"
"2","2019-02-01T01:25:39.000","2019-02-01T01:30:02.000","N","1","255","256","5","0.87","5","0.5","0.5","1","0",,"0.3","7.3","1","1","0"
"2","2019-02-01T01:48:55.000","2019-02-01T02:02:45.000","N","1","112","49","5","3.70","14","0.5","0.5","4.59","0",,"0.3","19.89","1","1","0"
"1","2019-02-01T01:17:14.000","2019-02-01T01:23:54.000","N","1","82","82","1","1.40","7","0.5","0.5","0","0",,"0.3","8.3","2","1","0"
"1","2019-02-01T01:48:24.000","2019-02-01T02:08:12.000","N","1","129","134","1","4.80","18.5","0.5","0.5","0","0",,"0.3","19.8","3","1","0"
"1","2019-02-01T01:16:13.000","2019-02-01T01:22:58.000","N","1","129","173","1","1.40","7","0.5","0.5","0","0",,"0.3","8.3","2","1","0"
"1","2019-02-01T01:48:50.000","2019-02-01T01:53:36.000","N","1","82","264","1","1.00","5.5","0.5","0.5","1.35","0",,"0.3","8.15","1","1","0"
"2","2019-02-01T01:31:55.000","2019-02-01T01:32:00.000","N","1","41","41","1","0.02","2.5","0.5","0.5","0","0",,"0.3","3.8","2","1","0"
"2","2019-02-01T01:36:42.000","2019-02-01T01:38:45.000","N","5","102","196","1","0.49","0.01","0","0","0","0",,"0","0.01","1","2","0"
"2","2019-02-01T01:29:04.000","2019-02-01T01:36:20.000","N","1","130","215","1","1.78","8","0.5","0.5","0","0",,"0.3","9.3","1","1","0"
"1","2019-02-01T01:06:02.000","2019-02-01T01:16:52.000","N","1","82","56","1","1.80","9.5","0.5","0.5","0","0",,"0.3","10.8","2","1","0"
"1","2019-02-01T01:43:03.000","2019-02-01T01:49:32.000","N","1","82","129","1","2.90","10","0.5","0.5","2.8","0",,"0.3","14.1","1","1","0"
"2","2019-02-01T01:15:21.000","2019-02-01T01:18:54.000","N","1","74","42","1","0.63","4.5","0.5","0.5","1.16","0",,"0.3","6.96","1","1","0"
"2","2019-02-01T01:50:25.000","2019-02-01T02:04:03.000","N","1","74","141","1","3.23","13","0.5","0.5","1","0",,"0.3","15.3","1","1","0"
"2","2019-02-01T01:33:39.000","2019-02-01T01:50:14.000","N","1","80","4","2","3.33","14.5","0.5","0.5","1.58","0",,"0.3","17.38","1","1","0"
"2","2019-02-01T01:03:18.000","2019-02-01T01:06:14.000","N","1","74","42","1","0.51","4","0.5","0.5","1.06","0",,"0.3","6.36","1","1","0"
"2","2019-02-01T01:37:37.000","2019-02-01T01:44:02.000","N","1","74","42","1","1.44","7","0.5","0.5","0","0",,"0.3","8.3","2","1","0"
"2","2019-02-01T01:24:22.000","2019-02-01T01:53:00.000","N","1","36","181","1","7.93","27","0.5","0.5","5.66","0",,"0.3","33.96","1","1","0"
"2","2019-02-01T01:05:19.000","2019-02-01T01:19:49.000","N","1","42","48","1","5.63","18.5","0.5","0.5","0","0",,"0.3","19.8","2","1","0"
"2","2019-02-01T01:12:59.000","2019-02-01T01:14:57.000","N","1","7","179","1","0.25","3.5","0.5","0.5","1.2","0",,"0.3","6","1","1","0"
"2","2019-02-01T01:21:21.000","2019-02-01T01:32:19.000","N","1","7","223","1","2.32","10","0.5","0.5","0","0",,"0.3","11.3","2","1","0"
"2","2019-02-01T01:59:13.000","2019-02-01T02:13:15.000","N","1","244","48","1","6.60","20.5","0.5","0.5","4.36","0",,"0.3","26.16","1","1","0"
"2","2019-02-01T01:24:54.000","2019-02-01T01:46:19.000","N","1","256","36","1","2.70","15","0.5","0.5","0","0",,"0.3","16.3","2","1","0"
"2","2019-02-01T01:26:51.000","2019-02-01T01:42:02.000","N","1","66","112","5","4.71","16.5","0.5","0.5","0","0",,"0.3","17.8","2","1","0"
"2","2019-02-01T01:56:28.000","2019-02-01T02:01:16.000","N","1","256","256","5","1.01","5.5","0.5","0.5","1.36","0",,"0.3","8.16","1","1","0"
"2","2019-02-01T01:25:35.000","2019-02-01T01:47:47.000","N","1","250","130","1","12.19","34.5","0.5","0.5","0","5.76",,"0.3","41.56","2","1","0"
"2","2019-02-01T01:02:54.000","2019-02-01T01:08:28.000","N","1","129","129","5","0.86","5.5","0.5","0.5","0","0",,"0.3","6.8","2","1","0"
"2","2019-02-01T01:12:14.000","2019-02-01T01:21:26.000","N","1","129","7","5","2.28","9.5","0.5","0.5","1","0",,"0.3","11.8","1","1","0"
"2","2019-02-01T01:02:52.000","2019-02-01T01:06:34.000","N","1","7","7","4","0.73","4.5","0.5","0.5","1.16","0",,"0.3","6.96","1","1","0"
"2","2019-02-01T01:10:39.000","2019-02-01T01:14:38.000","N","1","82","160","1","1.26","6","0.5","0.5","0","0",,"0.3","7.3","2","1","0"
"2","2019-02-01T01:39:25.000","2019-02-01T01:43:35.000","N","1","82","56","1","0.56","5","0.5","0.5","0","0",,"0.3","6.3","2","1","0"
"1","2019-02-01T01:58:35.000","2019-02-01T02:06:27.000","N","1","75","42","1","2.50","9.5","0.5","0.5","0","0",,"0.3","10.8","2","1","0"
"2","2019-02-01T02:31:11.000","2019-02-01T02:43:36.000","N","1","256","66","5","2.72","11.5","0.5","0.5","0","0",,"0.3","12.8","2","1","0"
"2","2019-02-01T02:59:55.000","2019-02-01T03:07:41.000","N","1","256","256","5","0.81","6.5","0.5","0.5","0","0",,"0.3","7.8","2","1","0"
"2","2019-02-01T01:25:24.000","2019-02-01T01:29:18.000","N","1","82","82","1","0.61","4.5","0.5","0.5","0","0",,"0.3","5.8","1","1","0"
"1","2019-02-01T01:04:41.000","2019-02-01T01:08:45.000","N","1","210","210","1","0.90","5","0.5","0.5","2","0",,"0.3","8.3","1","1","0"
"2","2019-02-01T01:33:38.000","2019-02-01T01:53:08.000","N","1","36","79","1","4.95","18","0.5","0.5","3.86","0",,"0.3","23.16","1","1","0"
"2","2019-02-01T01:11:37.000","2019-02-01T01:17:27.000","N","1","223","223","1","1.39","7","0.5","0.5","0","0",,"0.3","8.3","2","1","0"
"1","2019-02-01T01:03:07.000","2019-02-01T01:09:59.000","N","1","95","160","1","2.20","8.5","0.5","0.5","0","0",,"0.3","9.8","2","1","0"
"1","2019-02-01T01:31:21.000","2019-02-01T01:42:12.000","N","1","95","121","1","2.60","11.5","0.5","0.5","2.55","0",,"0.3","15.35","1","1","0"
"2","2019-02-01T01:14:38.000","2019-02-01T01:20:23.000","N","1","7","7","1","1.15","6","0.5","0.5","0","0",,"0.3","7.3","2","1","0"
"2","2019-02-01T01:25:00.000","2019-02-01T01:29:28.000","N","1","7","179","1","0.86","5","0.5","0.5","0","0",,"0.3","6.3","2","1","0"
"2","2019-02-01T01:00:31.000","2019-02-01T01:02:55.000","N","1","129","129","1","0.40","4","0.5","0.5","4.7","0",,"0.3","10","1","1","0"
"2","2019-02-01T01:36:34.000","2019-02-01T01:36:45.000","N","5","260","260","2","0.00","10","0","0","0","0",,"0","10","2","2","0"
"2","2019-02-01T01:43:03.000","2019-02-01T01:50:23.000","N","1","260","260","2","0.50","6.5","0.5","0.5","0","0",,"0.3","7.8","2","1","0"
"2","2019-02-01T01:21:39.000","2019-02-01T01:34:48.000","N","1","80","137","1","4.38","15","0.5","0.5","0","0",,"0.3","16.3","2","1","0"
"2","2019-02-01T01:43:39.000","2019-02-01T01:50:00.000","N","1","229","226","1","1.89","8","0.5","0.5","0","0",,"0.3","9.3","2","1","0"
"1","2019-02-01T01:16:05.000","2019-02-01T01:33:49.000","N","1","36","189","1","4.00","15","0.5","0.5","0","0",,"0.3","16.3","2","1","0"
"2","2019-02-01T01:10:26.000","2019-02-01T01:15:08.000","N","1","134","197","1","1.12","6","0.5","0.5","2.19","0",,"0.3","9.49","1","1","0"
"1","2019-02-01T01:03:55.000","2019-02-01T01:11:03.000","N","1","95","196","1","1.10","6.5","0.5","0.5","0","0",,"0.3","7.8","2","1","0"
"2","2019-02-01T01:49:20.000","2019-02-01T01:55:57.000","N","1","82","129","1","1.18","6.5","0.5","0.5","0","0",,"0.3","7.8","2","1","0"
"2","2019-02-01T02:02:38.000","2019-02-01T02:04:48.000","N","1","129","129","1","0.66","4","0.5","0.5","0","0",,"0.3","5.3","2","1","0"
"2","2019-02-01T01:44:26.000","2019-02-01T01:53:39.000","N","5","92","53","1","2.54","12","0","0","2.4","0",,"0","14.4","1","2","0"
"1","2019-02-01T01:07:07.000","2019-02-01T01:19:43.000","N","1","25","257","1","3.70","13","0.5","0.5","0","0",,"0.3","14.3","2","1","0"
"2","2019-02-01T01:14:41.000","2019-02-01T01:16:03.000","N","1","112","112","2","0.53","3.5","0.5","0.5","1.44","0",,"0.3","6.24","1","1","0"
"2","2019-02-01T01:09:17.000","2019-02-01T01:21:29.000","N","1","159","42","1","2.64","11","0.5","0.5","3.69","0",,"0.3","15.99","1","1","0"
"2","2019-02-01T01:18:40.000","2019-02-01T01:23:28.000","N","1","255","112","1","1.35","6","0.5","0.5","0","0",,"0.3","7.3","2","1","0"
"2","2019-02-01T01:47:55.000","2019-02-01T01:55:24.000","N","1","36","36","1","1.26","7","0.5","0.5","0","0",,"0.3","8.3","2","1","0"
"2","2019-02-01T01:15:16.000","2019-02-01T01:23:02.000","N","1","7","179","1","1.67","7.5","0.5","0.5","0","0",,"0.3","8.8","2","1","0"
"2","2019-02-01T01:57:35.000","2019-02-01T02:01:40.000","N","1","146","146","1","0.43","4.5","0.5","0.5","1.16","0",,"0.3","6.96","1","1","0"
"2","2019-02-01T01:49:33.000","2019-02-02T01:40:44.000","N","1","177","41","1","13.31","44.5","0.5","0.5","0","0",,"0.3","45.8","1","1","0"
"2","2019-02-01T01:34:17.000","2019-02-01T01:39:23.000","N","1","130","130","1","1.31","6.5","0.5","0.5","3","0",,"0.3","10.8","1","1","0"
"2","2019-02-01T01:12:08.000","2019-02-01T01:31:09.000","N","1","33","225","1","5.73","20","0.5","0.5","2","0",,"0.3","23.3","1","1","0"
"2","2019-02-01T01:23:00.000","2019-02-01T01:23:05.000","N","1","82","82","1","0.00","2.5","0.5","0.5","0","0",,"0.3","3.8","2","1","0"
"2","2019-02-01T01:34:53.000","2019-02-01T01:45:11.000","N","1","82","56","1","1.87","9","0.5","0.5","0","0",,"0.3","10.3","2","1","0"
"2","2019-02-01T01:24:26.000","2019-02-01T01:28:36.000","N","1","134","134","1","0.80","5","0.5","0.5","1.58","0",,"0.3","7.88","1","1","0"
"2","2019-02-01T00:48:38.000","2019-02-01T01:09:22.000","N","1","188","232","1","5.37","20","0.5","0.5","0","0",,"0.3","21.3","2","1","0"
"2","2019-02-01T01:22:21.000","2019-02-01T01:36:53.000","N","1","41","7","1","5.14","16.5","0.5","0.5","0","5.76",,"0.3","23.56","2","1","0"
"2","2019-02-01T01:29:24.000","2019-02-01T01:36:33.000","N","1","129","129","2","1.05","6.5","0.5","0.5","1","0",,"0.3","8.8","1","1","0"
"1","2019-02-01T01:01:40.000","2019-02-01T01:18:35.000","N","1","112","82","1","4.90","17.5","0.5","0.5","0","0",,"0.3","18.8","2","1","0"
"1","2019-02-01T01:31:09.000","2019-02-01T01:53:26.000","N","1","82","161","1","5.50","20","0.5","0.5","0","0",,"0.3","21.3","2","1","0"
"2","2019-02-01T01:16:17.000","2019-02-01T01:18:35.000","N","1","116","152","1","0.62","4","0.5","0.5","0","0",,"0.3","5.3","2","1","0"
"2","2019-02-01T01:23:21.000","2019-02-01T01:37:04.000","N","1","116","243","1","2.96","12.5","0.5","0.5","2.76","0",,"0.3","16.56","1","1","0"
"2","2019-02-01T01:12:25.000","2019-02-01T01:22:56.000","N","1","130","205","1","3.61","12.5","0.5","0.5","0","0",,"0.3","13.8","2","1","0"
"2","2019-02-01T01:24:50.000","2019-02-01T01:30:00.000","N","1","95","95","2","0.94","5.5","0.5","0.5","0","0",,"0.3","6.8","2","1","0"
"2","2019-02-01T01:17:10.000","2019-02-01T01:24:10.000","N","1","82","129","1","0.96","6.5","0.5","0.5","0","0",,"0.3","7.8","2","1","0"
"2","2019-02-01T01:14:00.000","2019-02-01T01:24:34.000","N","1","129","260","1","1.98","10","0.5","0.5","0","0",,"0.3","11.3","2","1","0"
"2","2019-02-01T01:44:05.000","2019-02-01T01:53:30.000","N","1","82","173","2","1.37","8","0.5","0.5","0.5","0",,"0.3","9.8","1","1","0"
"1","2019-02-01T01:14:37.000","2019-02-01T01:24:49.000","N","1","255","80","1","1.80","9","0.5","0.5","0","0",,"0.3","10.3","1","1","0"
"1","2019-02-01T01:38:20.000","2019-02-01T01:55:21.000","N","1","36","17","1","3.00","13.5","0.5","0.5","1","0",,"0.3","15.8","1","1","0"
"2","2019-02-01T01:55:09.000","2019-02-01T02:00:28.000","N","1","260","226","1","0.80","5.5","0.5","0.5","0","0",,"0.3","6.8","2","1","0"
"1","2019-02-01T01:19:07.000","2019-02-01T01:21:46.000","N","1","7","7","1","0.50","4","0.5","0.5","0","0",,"0.3","5.3","2","1","0"
"2","2019-02-01T01:04:00.000","2019-02-01T01:07:48.000","N","1","166","24","2","0.53","4.5","0.5","0.5","1.16","0",,"0.3","6.96","1","1","0"
"2","2019-02-01T01:20:10.000","2019-02-01T01:30:34.000","N","1","82","56","1","1.88","9","0.5","0.5","0","0",,"0.3","10.3","2","1","0"
"2","2019-02-01T01:43:25.000","2019-02-01T01:48:57.000","N","1","82","56","1","1.17","6","0.5","0.5","0","0",,"0.3","7.3","2","1","0"
"2","2019-02-01T01:58:21.000","2019-02-01T02:14:35.000","N","1","129","226","1","2.45","12.5","0.5","0.5","0","0",,"0.3","13.8","2","1","0"
"2","2019-02-01T01:59:13.000","2019-02-01T02:07:40.000","N","1","25","231","1","2.56","10.5","0.5","0.5","0","0",,"0.3","11.8","2","1","0"
"2","2019-02-01T01:38:47.000","2019-02-01T02:03:42.000","N","1","255","80","1","5.64","20","0.5","0.5","0","0",,"0.3","21.3","2","1","0"
"2","2019-02-01T01:09:29.000","2019-02-01T01:12:56.000","N","1","129","129","1","0.65","4.5","0.5","0.5","0","0",,"0.3","5.8","2","1","0"
"2","2019-02-01T01:30:32.000","2019-02-01T01:38:05.000","N","1","129","129","1","0.79","6.5","0.5","0.5","0","0",,"0.3","7.8","2","1","0"
"2","2019-02-01T01:53:46.000","2019-02-01T01:58:18.000","N","1","129","82","1","0.52","4.5","0.5","0.5","1.74","0",,"0.3","7.54","1","1","0"
"2","2019-02-01T01:20:24.000","2019-02-01T01:27:41.000","N","1","129","129","1","1.22","7","0.5","0.5","0","0",,"0.3","8.3","2","1","0"
"2","2019-02-01T01:12:05.000","2019-02-01T01:12:06.000","N","5","42","42","1","0.00","7","0","0","0","0",,"0","7","1","2","0"
"2","2019-02-01T01:56:03.000","2019-02-01T02:08:44.000","N","1","33","106","1","3.23","12.5","0.5","0.5","3.45","0",,"0.3","17.25","1","1","0"
"2","2019-02-01T02:02:39.000","2019-02-01T02:11:46.000","N","1","145","260","2","2.44","9.5","0.5","0.5","0","0",,"0.3","10.8","2","1","0"
"2","2019-02-01T01:08:31.000","2019-02-01T01:10:46.000","N","1","80","36","1","0.46","3.5","0.5","0.5","0","0",,"0.3","4.8","1","1","0"
"2","2019-02-01T01:12:30.000","2019-02-01T01:14:42.000","N","1","36","80","1","0.52","4","0.5","0.5","1.06","0",,"0.3","6.36","1","1","0"
"2","2019-02-01T01:21:07.000","2019-02-01T01:40:15.000","N","1","80","148","1","5.37","19","0.5","0.5","0","0",,"0.3","20.3","1","1","0"
"2","2019-02-01T01:13:06.000","2019-02-01T01:15:02.000","N","1","181","106","5","0.57","4","0.5","0.5","0","0",,"0.3","5.3","2","1","0"
"1","2019-02-01T01:05:13.000","2019-02-01T01:12:02.000","N","1","41","168","1","1.30","7","0.5","0.5","0","0",,"0.3","8.3","2","1","0"
"2","2019-02-01T01:34:28.000","2019-02-01T01:40:33.000","N","1","7","223","2","1.54","7","0.5","0.5","1.66","0",,"0.3","9.96","1","1","0"
"2","2019-02-01T01:16:58.000","2019-02-01T01:28:45.000","N","1","130","205","1","3.30","12.5","0.5","0.5","2.76","0",,"0.3","16.56","1","1","0"
"2","2019-02-01T01:06:22.000","2019-02-01T01:10:45.000","N","1","129","129","1","0.70","5","0.5","0.5","1.26","0",,"0.3","7.56","1","1","0"
"2","2019-02-01T01:18:25.000","2019-02-01T01:28:19.000","N","1","82","196","1","2.25","9.5","0.5","0.5","2.16","0",,"0.3","12.96","1","1","0"
"2","2019-02-01T01:47:13.000","2019-02-01T01:53:43.000","N","1","129","82","1","1.20","6.5","0.5","0.5","0","0",,"0.3","7.8","2","1","0"
"2","2019-02-01T01:22:41.000","2019-02-01T01:22:52.000","N","1","171","171","1","0.10","-2.5","-0.5","-0.5","0","0",,"-0.3","-3.8","4","1","0"
"2","2019-02-01T01:22:41.000","2019-02-01T01:22:52.000","N","1","171","171","1","0.10","2.5","0.5","0.5","0","0",,"0.3","3.8","2","1","0"
"2","2019-02-01T01:15:46.000","2019-02-01T01:29:21.000","N","1","74","18","3","6.69","20","0.5","0.5","0","0",,"0.3","21.3","2","1","0"
"2","2019-02-01T01:27:56.000","2019-02-01T01:38:19.000","N","1","92","53","1","2.92","11.5","0.5","0.5","2.56","0",,"0.3","15.36","1","1","0"
"2","2019-02-01T01:32:42.000","2019-02-01T01:37:02.000","N","1","129","260","1","0.54","5","0.5","0.5","0","0",,"0.3","6.3","2","1","0"
"2","2019-02-01T01:46:08.000","2019-02-01T01:53:59.000","N","1","82","173","1","1.65","8","0.5","0.5","0","0",,"0.3","9.3","2","1","0"
"2","2019-02-01T01:05:15.000","2019-02-01T01:10:03.000","N","1","129","129","1","1.01","5.5","0.5","0.5","0","0",,"0.3","6.8","2","1","0"
"2","2019-02-01T01:20:39.000","2019-02-01T01:29:03.000","N","1","82","173","1","1.35","7.5","0.5","0.5","0","0",,"0.3","8.8","2","1","0"
"2","2019-02-01T01:00:16.000","2019-02-01T01:04:45.000","N","1","129","83","2","0.67","5","0.5","0.5","1","0",,"0.3","7.3","1","1","0"
"2","2019-02-01T01:19:48.000","2019-02-01T01:27:09.000","N","1","82","129","1","1.32","7","0.5","0.5","0","0",,"0.3","8.3","2","1","0"
"2","2019-02-01T01:34:18.000","2019-02-01T01:37:35.000","N","1","129","129","2","0.58","4.5","0.5","0.5","1.74","0",,"0.3","7.54","1","1","0"
"2","2019-02-01T01:17:04.000","2019-02-01T01:22:31.000","N","1","82","129","1","0.93","6","0.5","0.5","1.82","0",,"0.3","9.12","1","1","0"
"1","2019-02-01T01:23:01.000","2019-02-01T01:30:22.000","N","1","260","82","1","1.30","7","0.5","0.5","0","0",,"0.3","8.3","2","1","0"
"1","2019-02-01T01:51:42.000","2019-02-01T01:55:02.000","N","1","146","179","1","0.80","5","0.5","0.5","0","0",,"0.3","6.3","3","1","0"
"2","2019-02-01T01:58:15.000","2019-02-01T02:02:44.000","N","1","95","135","1","1.55","7","0.5","0.5","1","0",,"0.3","9.3","1","1","0"
"2","2019-02-01T01:05:24.000","2019-02-01T01:13:48.000","N","1","129","129","1","0.00","6.5","0.5","0.5","1.56","0",,"0.3","9.36","1","1","0"
"2","2019-02-01T01:11:44.000","2019-02-01T01:15:06.000","N","1","7","7","1","0.71","4.5","0.5","0.5","0","0",,"0.3","5.8","2","1","0"
"2","2019-02-01T01:04:05.000","2019-02-01T01:08:46.000","N","1","130","130","1","0.31","5","0.5","0.5","0","0",,"0.3","6.3","2","1","0"
"1","2019-02-01T01:09:47.000","2019-02-01T01:18:39.000","N","1","36","112","1","2.20","9","0.5","0.5","2.05","0",,"0.3","12.35","1","1","0"
"2","2019-02-01T01:34:04.000","2019-02-01T01:42:56.000","N","1","260","7","1","1.96","8.5","0.5","0.5","0","0",,"0.3","9.8","2","1","0"
"2","2019-02-01T01:47:26.000","2019-02-01T01:53:07.000","N","1","74","263","1","1.32","6","0.5","0.5","0","0",,"0.3","7.3","2","1","0"
"2","2019-02-01T01:07:05.000","2019-02-01T01:15:30.000","N","1","82","129","2","1.32","7.5","0.5","0.5","0","0",,"0.3","8.8","2","1","0"
"2","2019-02-01T01:57:56.000","2019-02-01T02:01:34.000","N","1","83","82","1","1.01","5","0.5","0.5","1","0",,"0.3","7.3","1","1","0"
"2","2019-02-01T01:28:05.000","2019-02-01T01:35:26.000","N","1","82","260","1","1.20","7","0.5","0.5","0","0",,"0.3","8.3","2","1","0"
"2","2019-02-01T00:33:20.000","2019-02-01T00:41:36.000","N","1","129","82","1","0.66","5.5","0.5","0.5","0","0",,"0.3","6.8","2","1","0"
"2","2019-02-01T00:56:33.000","2019-02-01T01:01:38.000","N","1","82","83","1","1.13","6","0.5","0.5","2.19","0",,"0.3","9.49","1","1","0"
"2","2019-02-01T01:16:32.000","2019-02-01T01:29:30.000","N","1","66","25","1","2.16","10.5","0.5","0.5","2.95","0",,"0.3","14.75","1","1","0"
"2","2019-02-01T01:34:01.000","2019-02-02T01:29:30.000","N","1","181","17","1","2.58","12","0.5","0.5","3.32","0",,"0.3","16.62","1","1","0"
"2","2019-02-01T01:23:29.000","2019-02-01T01:31:35.000","N","1","244","119","1","2.42","9.5","0.5","0","0","0",,"0","10","2","2","0"
"2","2019-02-01T01:23:01.000","2019-02-01T01:37:58.000","N","1","66","17","1","3.26","13.5","0.5","0.5","0","0",,"0.3","14.8","2","1","0"
"2","2019-02-01T01:27:34.000","2019-02-01T01:35:07.000","N","1","80","256","1","1.14","6.5","0.5","0.5","1.56","0",,"0.3","9.36","1","1","0"
"2","2019-02-01T01:13:07.000","2019-02-01T01:28:32.000","N","1","223","179","1","2.44","12.5","0.5","0.5","0","0",,"0.3","13.8","2","1","0"
"2","2019-02-01T00:16:18.000","2019-02-01T00:19:09.000","N","1","43","151","1","0.91","4.5","0.5","0.5","1.16","0",,"0.3","6.96","1","1","0"
"2","2019-02-01T00:38:22.000","2019-02-01T00:48:30.000","N","1","42","24","1","1.88","9.5","0.5","0.5","0","0",,"0.3","10.8","2","1","0"
"2","2019-02-01T01:33:57.000","2019-02-01T01:40:34.000","N","1","82","129","1","2.78","10","0.5","0.5","0","0",,"0.3","11.3","2","1","0"
"2","2019-02-01T01:03:18.000","2019-02-01T01:33:37.000","N","1","97","208","1","17.87","49","0.5","0.5","0","5.76",,"0.3","56.06","1","1","0"
"2","2019-02-01T01:17:24.000","2019-02-01T01:24:20.000","N","1","80","112","6","2.09","8","0.5","0.5","2.32","0",,"0.3","11.62","1","1","0"
"2","2019-02-01T01:35:45.000","2019-02-01T01:43:16.000","N","1","112","49","6","2.90","10.5","0.5","0.5","2.36","0",,"0.3","14.16","1","1","0"
"2","2019-02-01T01:51:28.000","2019-02-01T01:58:53.000","N","1","97","62","6","2.39","9","0.5","0.5","1","0",,"0.3","11.3","1","1","0"
"2","2019-02-01T01:47:31.000","2019-02-01T01:47:58.000","N","5","198","198","1","0.00","15","0","0","0","0",,"0","15","1","2","0"
"2","2019-02-01T01:14:25.000","2019-02-01T01:36:35.000","N","1","127","223","1","10.04","29.5","0.5","0.5","7.31","5.76",,"0.3","43.87","1","1","0"
"2","2019-02-01T01:37:23.000","2019-02-01T01:55:32.000","N","1","69","182","1","6.14","20.5","0.5","0.5","4.36","0",,"0.3","26.16","1","1","0"
"2","2019-02-01T01:04:15.000","2019-02-01T01:14:59.000","N","1","95","82","1","2.69","11","0.5","0.5","0","0",,"0.3","12.3","2","1","0"
"2","2019-02-01T01:02:52.000","2019-02-01T01:16:48.000","N","1","260","95","1","3.89","14","0.5","0.5","0","0",,"0.3","15.3","2","1","0"
"2","2019-02-01T01:34:34.000","2019-02-01T01:40:38.000","N","1","260","226","1","1.02","6.5","0.5","0.5","2.34","0",,"0.3","10.14","1","1","0"
"2","2019-02-01T01:03:54.000","2019-02-01T01:07:39.000","N","1","42","41","1","1.07","5.5","0.5","0.5","1.36","0",,"0.3","8.16","1","1","0"
"2","2019-02-01T01:47:07.000","2019-02-01T01:51:19.000","N","1","95","95","1","0.83","5","0.5","0.5","1.26","0",,"0.3","7.56","1","1","0"
"2","2019-02-01T01:28:17.000","2019-02-01T01:57:17.000","N","1","89","132","5","15.20","43","0.5","0.5","0","0",,"0.3","44.3","1","1","0"
"2","2019-02-01T01:16:41.000","2019-02-01T01:25:32.000","N","1","92","53","1","2.75","10.5","0.5","0.5","2.36","0",,"0.3","14.16","1","1","0"
"2","2019-02-01T01:29:27.000","2019-02-01T01:29:35.000","N","1","53","53","1","0.00","2.5","0.5","0.5","0","0",,"0.3","3.8","2","1","0"
"2","2019-02-01T01:09:48.000","2019-02-01T01:39:07.000","N","1","226","83","1","4.35","21.5","0.5","0.5","0","0",,"0.3","22.8","2","1","0"
"2","2019-02-01T01:37:12.000","2019-02-01T01:52:44.000","N","1","75","69","1","3.95","14.5","0.5","0.5","0","0",,"0.3","15.8","2","1","0"
"1","2019-02-01T01:16:16.000","2019-02-01T01:39:46.000","N","1","66","50","1","5.80","21","0.5","0.5","5.55","0",,"0.3","27.85","1","1","0"
"2","2019-02-01T01:05:48.000","2019-02-01T01:14:03.000","N","1","66","65","1","1.22","7.5","0.5","0.5","1","0",,"0.3","9.8","1","1","0"
"2","2019-02-01T01:42:43.000","2019-02-01T01:54:06.000","N","1","66","256","1","3.30","12","0.5","0.5","2.66","0",,"0.3","15.96","1","1","0"
"1","2019-02-01T01:25:38.000","2019-02-01T01:44:35.000","N","1","82","226","3","3.20","15","0.5","0.5","4","0",,"0.3","20.3","1","1","0"
"2","2019-02-01T01:02:05.000","2019-02-01T01:02:50.000","N","1","260","260","1","0.12","2.5","0.5","0.5","0","0",,"0.3","3.8","2","1","0"
"2","2019-02-01T01:23:00.000","2019-02-01T01:36:55.000","N","1","74","116","1","2.51","11.5","0.5","0.5","0","0",,"0.3","12.8","2","1","0"
"2","2019-02-01T01:39:13.000","2019-02-01T01:39:38.000","N","1","116","42","1","0.12","2.5","0.5","0.5","0","0",,"0.3","3.8","2","1","0"
"2","2019-02-01T01:37:58.000","2019-02-01T01:49:55.000","N","1","74","238","1","2.58","11","0.5","0.5","0","0",,"0.3","12.3","2","1","0"
"2","2019-02-01T01:07:37.000","2019-02-01T01:13:26.000","N","1","74","168","1","1.46","7","0.5","0.5","1","0",,"0.3","9.3","1","1","0"
"2","2019-02-01T01:39:54.000","2019-02-01T01:53:37.000","N","1","75","42","1","3.13","13","0.5","0.5","0","0",,"0.3","14.3","2","1","0"
"1","2019-02-01T02:49:07.000","2019-02-01T02:57:18.000","N","1","225","61","1","2.20","9","0.5","0.5","0","0",,"0.3","10.3","2","1","0"
"2","2019-02-01T02:58:11.000","2019-02-01T03:08:34.000","N","1","82","129","1","1.68","9","0.5","0.5","3.09","0",,"0.3","13.39","1","1","0"
"2","2019-02-01T02:09:34.000","2019-02-01T02:27:26.000","N","1","7","130","1","10.79","30","0.5","0.5","6.26","0",,"0.3","37.56","1","1","0"
"2","2019-02-01T02:55:10.000","2019-02-01T02:58:27.000","N","1","166","166","1","0.66","4.5","0.5","0.5","0.5","0",,"0.3","6.3","1","1","0"
"2","2019-02-01T02:23:53.000","2019-02-01T02:39:10.000","N","1","228","14","1","2.79","12","0.5","0.5","0","0",,"0.3","13.3","2","1","0"
"2","2019-02-01T02:09:40.000","2019-02-01T02:14:53.000","N","1","255","112","1","1.41","6.5","0.5","0.5","0","0",,"0.3","7.8","2","1","0"
