"job_filing_name","job_type","bin","borough","house_no","street_name","block","lot","zip_code","submitted_date","c_of_o_status","c_of_o_sequence","c_of_o_filing_type","community_board","c_of_o_issuance_date","application_number","latitude","longitude","communitydistrict","citycouncildistrict","censustract2010","buildingidentificationnumber","bbl","ntaname","location_point"
"321589777","ALTERATION TYPE 1","3071204","BROOKLYN","128","MONTROSE AVENUE","3061","7","11206","2023-07-10T00:00:00.000","CO Issued","41078","Renewal Without Change","301","07/26/2023 13:10:18","CO-000041078","40.707213","-73.944382","301","34","505","3071204","3030610007","East Williamsburg","POINT (-73.944382 40.707213)"
"421532167","ALTERATION TYPE 1","4207093","QUEENS","147-07","88 AVE","9692","85","11435","2023-07-10T00:00:00.000","CO Issued","41008","Renewal Without Change","412","07/26/2023 08:53:47","CO-000041008","40.704919","-73.809042","412","24","238","4207093","4096920085","Jamaica","POINT (-73.809042 40.704919)"
"421634048","NEW BUILDING","4624442","QUEENS","151-33 GAR","17 ROAD","4703","22","11357","2023-07-10T00:00:00.000","CO Issued","41056","Final","407","07/26/2023 12:17:02","CO-000041056","40.783217","-73.811208","407","19","1029",,,"Whitestone","POINT (-73.811208 40.783217)"
"121205702","ALTERATION TYPE 1","1044930","MANHATTAN","351","EAST 74 STREET","1449","20","10021","2023-03-09T00:00:00.000","CO Issued","34829","Renewal With Change","108","03/28/2023 12:29:10","CO-000034829","40.76962","-73.956197","108","5","134","1044930","1014490020","Lenox Hill-Roosevelt Island","POINT (-73.956197 40.76962)"
"421530141","NEW BUILDING","4123266","QUEENS","45-12","163RD ST","5441","47","11358","2023-06-05T00:00:00.000","CO Issued","39342","Final","407","07/26/2023 12:29:59","CO-000039342","40.755707","-73.803688","407","20","1191","4123266","4054410047","East Flushing","POINT (-73.803688 40.755707)"
"101985194","ALTERATION TYPE 1","1036160","MANHATTAN","155","EAST   42 STREET","1297","31","10017","2023-07-24T00:00:00.000","CO Issued","40029","Renewal Without Change","106","07/26/2023 09:48:59","CO-000040029","40.751181","-73.975407","106","4","92","1036160","1012970031","Turtle Bay-East Midtown","POINT (-73.975407 40.751181)"
"220152518","NEW BUILDING","2128766","BRONX","775","CROTONA PARK NORTH","2952","7501","10460","2023-07-25T00:00:00.000","CO Issued","41896","Renewal Without Change","206","07/26/2023 08:55:10","CO-000041896","40.840734","-73.891614","206","17","367","2128766","2029527501","East Tremont","POINT (-73.891614 40.840734)"
"320592836","ALTERATION TYPE 1","3000161","BROOKLYN","55","PROSPECT STREET","63","1","11201","2023-07-12T00:00:00.000","CO Issued","41033","Renewal Without Change","302","07/26/2023 12:13:22","CO-000041033","40.700704","-73.988463","302","33","21","3000161","3000630001","DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill","POINT (-73.988463 40.700704)"
"110473078","ALTERATION TYPE 1","1007825","MANHATTAN","160","VARICK ST","506","7501","10013","2023-07-24T00:00:00.000","CO Issued","41699","Renewal Without Change","102","07/26/2023 09:23:45","CO-000041699","40.726615","-74.005617","102","3","37","1007825","1005067501","SoHo-TriBeCa-Civic Center-Little Italy","POINT (-74.005617 40.726615)"
"321387101","ALTERATION TYPE 1","3337993","BROOKLYN","762","MADISON STREET","1647","44","11221","2023-07-11T00:00:00.000","CO Issued","41108","Final","303","07/26/2023 09:30:02","CO-000041108","40.687351","-73.927657","303","36","385","3337993","3016470044","Stuyvesant Heights","POINT (-73.927657 40.687351)"
"321978302","ALTERATION TYPE 1","3325841","BROOKLYN","375","JOHNSON AVE","3056","183","11206","2023-07-13T00:00:00.000","CO Issued","41237","Renewal Without Change","301","07/26/2023 11:21:42","CO-000041237","40.707534","-73.933677","301","34","485","3000000","3030560185","Bushwick South","POINT (-73.933677 40.707534)"
"320723561","ALTERATION TYPE 1","3395991","BROOKLYN","320","4TH AVENUE","968","1","11215","2023-07-26T00:00:00.000","CO Issued","40778","Renewal Without Change","306","07/26/2023 15:20:36","CO-000040778","40.674489","-73.985284","306","39","119","3395991","3009680001","Park Slope-Gowanus","POINT (-73.985284 40.674489)"
"120640510","ALTERATION TYPE 1","1010382","MANHATTAN","395","HUDSON STREET","600","7501","10014","2023-07-17T00:00:00.000","CO Issued","41415","Renewal Without Change","102","07/26/2023 09:36:18","CO-000041415","40.729135","-74.007043","102","3","69","1010382","1006007501","West Village","POINT (-74.007043 40.729135)"
"104229345","NEW BUILDING","1080515","MANHATTAN","243","WEST   19 STREET","769","7508","10011","2023-03-27T00:00:00.000","CO Issued","35769","Renewal Without Change","104","03/28/2023 10:27:21","CO-000035769","40.742296","-73.998961","104","3","87","1080515","1007697508","Hudson Yards-Chelsea-Flatiron-Union Square","POINT (-73.998961 40.742296)"
"220035049","ALTERATION TYPE 1","2011010","BRONX","350","EAST FORDHAM ROAD","3023","44","10458","2023-06-26T00:00:00.000","CO Issued","40216","Initial","205","07/26/2023 11:31:18","CO-000040216","40.861856","-73.893101","205","15","39902","2011010","2030230044","Bedford Park-Fordham North","POINT (-73.893101 40.861856)"
"S00769214","New Building","5175640","STATEN ISLAND","52","RIDGECREST AVENUE","5297","40","10312","2023-07-19T00:00:00.000","CO Issued","41576","Final","503","07/26/2023 15:45:33","CO-000041576","40.535707","-74.154941","503","51","15601",,,"Great Kills","POINT (-74.154941 40.535707)"
"122962080","ALTERATION TYPE 1","1024899","MANHATTAN","250","WEST 57TH STREET","1028","56","10107","2023-03-28T00:00:00.000","CO Issued","35834","Renewal Without Change","105","03/28/2023 16:34:19","CO-000035834","40.766391","-73.982119","105","3","137","1024899","1010280056","Midtown-Midtown South","POINT (-73.982119 40.766391)"
"121193136","NEW BUILDING","1090386","MANHATTAN","281","5TH AVE","859","7504","10016","2023-03-28T00:00:00.000","CO Issued","35803","Renewal Without Change","105","03/28/2023 15:03:53","CO-000035803","40.745822","-73.986452","105","4","74","1090386","1008597504","Midtown-Midtown South","POINT (-73.986452 40.745822)"
"121189597","ALTERATION TYPE 1","1016004","MANHATTAN","424","FIFTH AVENUE","840","42","10018","2023-03-06T00:00:00.000","CO Issued","34587","Renewal With Change","105","03/28/2023 16:46:47","CO-000034587","40.751056","-73.982665","105","4","84","1016004","1008400042","Midtown-Midtown South","POINT (-73.982665 40.751056)"
"123043269","ALTERATION TYPE 1","1001026","MANHATTAN","120","BROADWAY","47","7501","10271","2023-03-28T00:00:00.000","CO Issued","35831","Renewal Without Change","101","03/28/2023 16:41:34","CO-000035831","40.708546","-74.011041","101","1","7","1001026","1000477501","Battery Park City-Lower Manhattan","POINT (-74.011041 40.708546)"
"121184592","NEW BUILDING","1090184","MANHATTAN","220","CENTRAL PARK SOUTH","1030","7501","10019","2023-03-28T00:00:00.000","CO Issued","35684","Renewal Without Change","105","03/28/2023 10:25:35","CO-000035684","40.767164","-73.979787","105","4","137","1090184","1010307501","Midtown-Midtown South","POINT (-73.979787 40.767164)"
"123438146","ALTERATION TYPE 1","1086430","MANHATTAN","112","ANDES ROAD","1","111","10004","2023-03-28T00:00:00.000","CO Issued","35789","Renewal Without Change","101","03/28/2023 18:05:23","CO-000035789","40.69268","-74.018243","101","1","5","1086430","1000010010","park-cemetery-etc-Manhattan","POINT (-74.018243 40.69268)"
"122491222","ALTERATION TYPE 1","1035323","MANHATTAN","22","E 41ST ST","1275","60","10017","2023-03-28T00:00:00.000","CO Issued","35810","Renewal Without Change","105","03/28/2023 13:26:56","CO-000035810","40.752343","-73.980275","105","4","82","1035323","1012750060","Murray Hill-Kips Bay","POINT (-73.980275 40.752343)"
"122975138","ALTERATION TYPE 1","1014131","MANHATTAN","236","WEST 23RD STREET","772","66","10011","2023-07-26T00:00:00.000","CO Issued","41968","Renewal Without Change","104","07/26/2023 13:47:40","CO-000041968","40.744577","-73.996806","104","3","91","1014131","1007720066","Hudson Yards-Chelsea-Flatiron-Union Square","POINT (-73.996806 40.744577)"
"421105191","NEW BUILDING","4617653","QUEENS","1-35","57TH AVENUE","6","130","11101","2023-07-25T00:00:00.000","CO Issued","41867","Renewal Without Change","402","07/26/2023 09:03:02","CO-000041867","40.738836","-73.960609","402","26","1","4000000","4000060130","Hunters Point-Sunnyside-West Maspeth","POINT (-73.960609 40.738836)"
"321192437","NEW BUILDING","3323539","BROOKLYN","277","SOUTH 5TH STREET","2447","7501","11211","2023-07-11T00:00:00.000","CO Issued","41092","Renewal Without Change","301","07/26/2023 13:18:02","CO-000041092","40.70922","-73.957871","301","34","525","3323539","3024477501","North Side-South Side","POINT (-73.957871 40.70922)"
"320577862","NEW BUILDING","3425621","BROOKLYN","56","NORTH 9 STREET","2309","7502","11249","2023-07-13T00:00:00.000","CO Issued","41242","Renewal With Change","301","07/26/2023 14:30:03","CO-000041242","40.721113","-73.960046","301","33","557","3425621","3023097502","North Side-South Side","POINT (-73.960046 40.721113)"
"321593254","ALTERATION TYPE 1","3342326","BROOKLYN","959","MADISON STREET","3357","7502","11221","2023-07-11T00:00:00.000","CO Issued","41126","Final","304","07/26/2023 12:03:05","CO-000041126","40.688734","-73.919312","304","34","397","3342326","3033570162","Bushwick South","POINT (-73.919312 40.688734)"
"123149592","ALTERATION TYPE 1","1085502","MANHATTAN","300","VESEY STREET","16","225","10281","2023-07-24T00:00:00.000","CO Issued","41774","Renewal Without Change","101","07/26/2023 09:29:40","CO-000041774","40.714609","-74.015861","101","1","31703","1085502","1000160225","Battery Park City-Lower Manhattan","POINT (-74.015861 40.714609)"
"121958211","ALTERATION TYPE 1","1025181","MANHATTAN","330","WEST 51ST STREET","1041","47","10019","2022-08-02T00:00:00.000","CO Issued","23600","Final","104","12/07/2022 10:20:19","CO-000023600","40.763408","-73.986846","104","3","133","1025181","1010410047","Clinton","POINT (-73.986846 40.763408)"
"120405891","ALTERATION TYPE 1","1034520","MANHATTAN","660","5 AVENUE","1268","7502","10103","2022-01-25T00:00:00.000","CO Issued","14495","Renewal Without Change","105","01/28/2022 13:39:39","CO-000014495","40.759995","-73.976147","105","4","104","1034520","1012687502","Midtown-Midtown South","POINT (-73.976147 40.759995)"
"121185831","ALTERATION TYPE 1","1001835","MANHATTAN","108","LEONARD STREET","170","7501","10013","2022-11-07T00:00:00.000","CO Issued","28417","Renewal With Change","101","12/07/2022 10:20:09","CO-000028417","40.71646","-74.0032","101","1","31","1001835","1001707501","SoHo-TriBeCa-Civic Center-Little Italy","POINT (-74.0032 40.71646)"
"122547583","NEW BUILDING","1012317","MANHATTAN","542","WEST 22 STREET","693","56","10011","2022-12-06T00:00:00.000","CO Issued","30053","Renewal Without Change","104","12/07/2022 09:12:14","CO-000030053","40.747635","-74.006135","104","3","99","1012317","1006930056","Hudson Yards-Chelsea-Flatiron-Union Square","POINT (-74.006135 40.747635)"
"121191361","NEW BUILDING","1090662","MANHATTAN","1802","SECOND AVENUE","1556","52","10128","2022-12-07T00:00:00.000","CO Issued","30092","Renewal Without Change","108","12/07/2022 14:52:59","CO-000030092","40.782597","-73.948292","108","5","154","1000000","1015560052","Yorkville","POINT (-73.948292 40.782597)"
"322035917","ALTERATION TYPE 1","3327488","BROOKLYN","3858","NOSTRAND AVE","7445","1","11235","2023-07-09T00:00:00.000","CO Issued","40936","Renewal Without Change","315","07/19/2023 11:13:13","CO-000040936","40.589646","-73.940189","315","48","596","3327488","3074450001","Sheepshead Bay-Gerritsen Beach-Manhattan Beach","POINT (-73.940189 40.589646)"
"122237515","ALTERATION TYPE 1","1080569","MANHATTAN","228","WEST 39TH STREET","788","7501","10018","2022-11-18T00:00:00.000","CO Issued","29175","Final","105","12/07/2022 10:27:49","CO-000029175","40.754543","-73.989334","105","3","113","1080569","1007887501","Midtown-Midtown South","POINT (-73.989334 40.754543)"
"121188749","NEW BUILDING","1090786","MANHATTAN","1245","BROADWAY","832","17","10001","2023-06-28T00:00:00.000","CO Issued","40531","Renewal With Change","105","07/19/2023 08:23:19","CO-000040531","40.747307","-73.988361","105","3","76","1000000","1008320017","Midtown-Midtown South","POINT (-73.988361 40.747307)"
"121124461","ALTERATION TYPE 1","1027096","MANHATTAN","645","WEST 44TH STREET","1092","7","10036","2022-12-07T00:00:00.000","CO Issued","30094","Renewal Without Change","104","12/07/2022 14:07:39","CO-000030094","40.762574","-73.998386","104","3","129","1027096","1010920007","Clinton","POINT (-73.998386 40.762574)"
"321594707","ALTERATION TYPE 1","3018649","BROOKLYN","84","SAINT MARKS PLACE","934","14","11217","2023-07-19T00:00:00.000","CO Issued","41562","Renewal Without Change","306","07/19/2023 15:28:51","CO-000041562","40.681542","-73.979258","306","39","12901","3018649","3009340014","Park Slope-Gowanus","POINT (-73.979258 40.681542)"
"320909059","NEW BUILDING","3029639","BROOKLYN","856","WASHINGTON AVENUE","1179","7501","11238","2023-07-07T00:00:00.000","CO Issued","40948","Renewal Without Change","308","07/19/2023 14:19:44","CO-000040948","40.672485","-73.962743","308","35","215","3029639","3011797501","Prospect Heights","POINT (-73.962743 40.672485)"
"122393659","ALTERATION TYPE 1","1010221","MANHATTAN","353","6TH AVENUE","592","22","10014","2022-11-15T00:00:00.000","CO Issued","28984","Renewal Without Change","102","12/07/2022 10:23:50","CO-000028984","40.732017","-74.000743","102","3","71","1010221","1005920022","West Village","POINT (-74.000743 40.732017)"
"120102021","ALTERATION TYPE 1","1040759","MANHATTAN","30","EAST   60 STREET","1374","45","10022","2022-11-07T00:00:00.000","CO Issued","28184","Renewal With Change","108","12/07/2022 14:22:05","CO-000028184","40.764047","-73.970576","108","4","11401","1040759","1013740045","Upper East Side-Carnegie Hill","POINT (-73.970576 40.764047)"
"121190371","NEW BUILDING","1090462","MANHATTAN","35","WEST 28 STREET","830","24","10001","2022-11-21T00:00:00.000","CO Issued","29242","Renewal With Change","105","12/07/2022 17:15:17","CO-000029242","40.745512","-73.989242","105","3","76","1000000","1008300017","Midtown-Midtown South","POINT (-73.989242 40.745512)"
"103792317","ALTERATION TYPE 1","1059927","MANHATTAN","615","WEST  131 STREET","1998","17","10027","2023-03-10T00:00:00.000","CO Issued","24893","Renewal Without Change","109","03/28/2023 11:41:56","CO-000024893","40.817892","-73.957719","109","7","219","1059927","1019980017","Manhattanville","POINT (-73.957719 40.817892)"
"122622974","NEW BUILDING","1089827","MANHATTAN","117","LEROY STREET","602","81","10014","2022-12-06T00:00:00.000","CO Issued","30026","Renewal Without Change","102","12/07/2022 11:17:39","CO-000030026","40.730312","-74.007707","102","3","69","1089827","1006020081","West Village","POINT (-74.007707 40.730312)"
"102690081","ALTERATION TYPE 1","1035385","MANHATTAN","420","LEXINGTON AVENUE","1280","7501","10170","2023-07-19T00:00:00.000","CO Issued","41532","Renewal Without Change","105","07/19/2023 11:01:25","CO-000041532","40.752262","-73.975464","105","4","92","1035385","1012807501","Turtle Bay-East Midtown","POINT (-73.975464 40.752262)"
"121326528","ALTERATION TYPE 1","1085140","MANHATTAN","400","WEST 59TH STREET","1068","3","10019","2022-11-28T00:00:00.000","CO Issued","29539","Renewal Without Change","104","12/07/2022 16:45:06","CO-000029539","40.769397","-73.985198","104","3","145","1085140","1010680003","Lincoln Square","POINT (-73.985198 40.769397)"
"402021049","ALTERATION TYPE 1","4037053","QUEENS","86-10","ROOSEVELT AVENUE","1502","6","11372","2023-05-18T00:00:00.000","CO Issued","38413","Renewal With Change","404","07/19/2023 10:43:55","CO-000038413","40.748039","-73.879988","404","21","26901","4037053","4015020006","Elmhurst","POINT (-73.879988 40.748039)"
"121204543","NEW BUILDING","1051432","MANHATTAN","11","WEST 116 ST","1600","30","10026","2023-05-19T00:00:00.000","CO Issued","38522","Renewal With Change","110","07/19/2023 13:25:52","CO-000038522","40.800912","-73.94702","110","9","190","1051432","1016000030","Central Harlem South","POINT (-73.94702 40.800912)"
"120828998","ALTERATION TYPE 1","1023158","MANHATTAN","1285","AVENUE OF THE AMERICAS","1004","29","10019","2022-12-07T00:00:00.000","CO Issued","30068","Renewal Without Change","105","12/07/2022 13:16:53","CO-000030068","40.760753","-73.979818","105","4","131","1023158","1010040029","Midtown-Midtown South","POINT (-73.979818 40.760753)"
"120405891","ALTERATION TYPE 1","1034520","MANHATTAN","660","5 AVENUE","1268","7502","10103","2022-08-23T00:00:00.000","CO Issued","24615","Renewal With Change","105","10/26/2022 11:25:41","CO-000024615","40.759995","-73.976147","105","4","104","1034520","1012687502","Midtown-Midtown South","POINT (-73.976147 40.759995)"
"321568709","ALTERATION TYPE 1","3244916","BROOKLYN","613","BRIGHTON BEACH AVENUE","8676","9","11235","2023-07-17T00:00:00.000","CO Issued","41381","Renewal Without Change","313","07/19/2023 12:37:03","CO-000041381","40.577663","-73.961237","313","48","362","3244916","3086760009","Brighton Beach","POINT (-73.961237 40.577663)"
"121183030","NEW BUILDING","1090251","MANHATTAN","52","WOOSTER STREET","475","7512","10013","2022-12-07T00:00:00.000","CO Issued","30064","Renewal Without Change","102","12/07/2022 09:43:17","CO-000030064","40.722773","-74.002121","102","1","47","1090251","1004757512","SoHo-TriBeCa-Civic Center-Little Italy","POINT (-74.002121 40.722773)"
"122477024","ALTERATION TYPE 1","1022624","MANHATTAN","1530","BROADWAY","997","1","10036","2023-03-16T00:00:00.000","CO Issued","35215","Renewal With Change","105","07/19/2023 15:32:00","CO-000035215","40.757674","-73.985121","105","4","119","1022624","1009970001","Midtown-Midtown South","POINT (-73.985121 40.757674)"
"410194668","ALTERATION TYPE 1","4009599","QUEENS","35-37","36TH STREET","640","4","11106","2023-07-19T00:00:00.000","CO Issued","41044","Renewal Without Change","401","07/19/2023 10:51:53","CO-000041044","40.755622","-73.925003","401","26","57","4009599","4006400004","Astoria","POINT (-73.925003 40.755622)"
"100061442","ALTERATION TYPE 1","1075787","MANHATTAN","2","DIVISION STREET","289","1","10002","2023-07-18T00:00:00.000","CO Issued","41509","Renewal Without Change","103","07/19/2023 08:30:09","CO-000041509","40.71408","-73.997302","103","1","16",,,"Chinatown","POINT (-73.997302 40.71408)"
"321719734","ALTERATION TYPE 1","3341956","BROOKLYN","379","WASHINGTON AVENUE","1946","4","11238","2023-07-06T00:00:00.000","CO Issued","40871","Renewal Without Change","302","07/19/2023 10:09:18","CO-000040871","40.687294","-73.965626","302","35","197","3341956","3019460004","Clinton Hill","POINT (-73.965626 40.687294)"
"104400391","ALTERATION TYPE 1","1009403","MANHATTAN","12","EAST   14 STREET","571","7501","10003","2023-04-25T00:00:00.000","CO Issued","37234","Initial","102","07/19/2023 13:11:19","CO-000037234","40.735717","-73.992946","102","2","61","1009403","1005717501","West Village","POINT (-73.992946 40.735717)"
"120746826","NEW BUILDING","1089443","MANHATTAN","100","EAST 9TH STREET","554","35","10003","2022-11-17T00:00:00.000","CO Issued","29164","Renewal Without Change","103","12/07/2022 14:32:07","CO-000029164","40.730532","-73.990449","103","2","42","1089443","1005540035","East Village","POINT (-73.990449 40.730532)"
"122791835","ALTERATION TYPE 1","1022667","MANHATTAN","114","WEST 47TH STREET","999","19","10036","2023-07-19T00:00:00.000","CO Issued","41491","Renewal Without Change","105","07/19/2023 13:36:38","CO-000041491","40.75831","-73.982504","105","4","125","1022667","1009990019","Midtown-Midtown South","POINT (-73.982504 40.75831)"
"121326476","ALTERATION TYPE 1","1081175","MANHATTAN","205","EAST 45TH STREET","1319","7503","10017","2022-12-06T00:00:00.000","CO Issued","30009","Renewal Without Change","106","12/07/2022 16:31:21","CO-000030009","40.752531","-73.972642","106","4","90","1081175","1013197503","Turtle Bay-East Midtown","POINT (-73.972642 40.752531)"
"120405891","ALTERATION TYPE 1","1034520","MANHATTAN","660","5 AVENUE","1268","7502","10103","2021-08-30T00:00:00.000","CO Issued","7915","Renewal Without Change","105","09/15/2021 10:18:50","CO-000007915","40.759995","-73.976147","105","4","104","1034520","1012687502","Midtown-Midtown South","POINT (-73.976147 40.759995)"
"123311754","ALTERATION TYPE 1","1018159","MANHATTAN","381","PARK AVENUE SOUTH","882","85","10016","2023-07-19T00:00:00.000","CO Issued","41560","Renewal Without Change","105","07/19/2023 15:05:17","CO-000041560","40.742534","-73.984641","105","2","68","1018159","1008820085","Gramercy","POINT (-73.984641 40.742534)"
"104076740","ALTERATION TYPE 1","1038647","MANHATTAN","5","TUDOR CITY PLACE","1333","23","10017","2022-11-02T00:00:00.000","CO Issued","28051","Renewal With Change","106","12/07/2022 14:15:19","CO-000028051","40.748054","-73.971185","106","4","88","1038647","1013330023","Turtle Bay-East Midtown","POINT (-73.971185 40.748054)"
"121917453","ALTERATION TYPE 1","1076192","MANHATTAN","228","WEST  47  STREET","1018","18","10036","2023-07-19T00:00:00.000","CO Issued","41478","Renewal Without Change","105","07/19/2023 13:28:33","CO-000041478","40.759727","-73.985886","105","3","125","1076192","1010180018","Midtown-Midtown South","POINT (-73.985886 40.759727)"
"420530679","ALTERATION TYPE 1","4285437","QUEENS","146-57","177 ST.","13307","125","11434","2023-06-27T00:00:00.000","CO Issued","40478","Initial","413","07/19/2023 15:45:37","CO-000040478","40.661437","-73.769064","413","31","320","4285437","4133070125","Springfield Gardens South-Brookville","POINT (-73.769064 40.661437)"
"123760983","ALTERATION TYPE 1","1068238","MANHATTAN","217","7TH AVENUE","798","7502","10011","2022-12-06T00:00:00.000","CO Issued","30023","Renewal Without Change","104","12/07/2022 11:16:03","CO-000030023","40.743795","-73.995853","104","3","91","1068238","1007987502","Hudson Yards-Chelsea-Flatiron-Union Square","POINT (-73.995853 40.743795)"
"121326546","ALTERATION TYPE 1","1085141","MANHATTAN","925","NINTH AVENUE","1068","10","10019","2022-11-28T00:00:00.000","CO Issued","29540","Renewal Without Change","104","12/07/2022 16:11:02","CO-000029540","40.769081","-73.984881","104","3","145","1085141","1010680010","Lincoln Square","POINT (-73.984881 40.769081)"
"220662325","ALTERATION TYPE 1","2069467","BRONX","4124","MONTICELLO AVENUE","5028","38","10466","2022-07-21T00:00:00.000","CO Issued","23075","Final","212","12/07/2022 09:04:42","CO-000023075","40.894533","-73.839524","212","12","448","2069467","2050280038","Woodlawn-Wakefield","POINT (-73.839524 40.894533)"
"102730751","ALTERATION TYPE 1","1038529","MANHATTAN","251","EAST   52 STREET","1326","21","10022","2022-02-25T00:00:00.000","CO Issued","15500","Initial","106","12/07/2022 10:02:47","CO-000015500","40.756598","-73.968691","106","4","98","1038529","1013260021","Turtle Bay-East Midtown","POINT (-73.968691 40.756598)"
"104572712","ALTERATION TYPE 1","1018470","MANHATTAN","114","EAST   32 STREET","887","88","10016","2022-12-07T00:00:00.000","CO Issued","30090","Renewal Without Change","105","12/07/2022 14:50:45","CO-000030090","40.745465","-73.981512","105","2","72","1018470","1008870088","Murray Hill-Kips Bay","POINT (-73.981512 40.745465)"
"121204366","NEW BUILDING","1012322","MANHATTAN","555","WEST 22ND STREET","694","7502","10011","2023-06-23T00:00:00.000","CO Issued","40356","Renewal With Change","104","07/19/2023 07:22:13","CO-000040356","40.74756","-74.005919","104","3","99","1012322","1006940005","Hudson Yards-Chelsea-Flatiron-Union Square","POINT (-74.005919 40.74756)"
"320911689","NEW BUILDING","3426189","BROOKLYN","2926","WEST 19 STREET","7060","7501","11224","2023-07-19T00:00:00.000","CO Issued","41525","Renewal Without Change","313","07/19/2023 11:15:27","CO-000041525","40.576052","-73.985756","313","47","326","3426189","3070600019","Seagate-Coney Island","POINT (-73.985756 40.576052)"
"121011396","NEW BUILDING","1090397","MANHATTAN","215","CHRYSTIE STREET","427","7507","10002","2022-12-06T00:00:00.000","CO Issued","30052","Renewal Without Change","103","12/07/2022 09:56:13","CO-000030052","40.722786","-73.991464","103","1","3601","1090397","1004277507","Chinatown","POINT (-73.991464 40.722786)"
"120899652","ALTERATION TYPE 1","1032246","MANHATTAN","101","WEST 87TH STREET","1218","7501","10024","2022-12-07T00:00:00.000","CO Issued","30008","Renewal Without Change","107","12/07/2022 11:38:57","CO-000030008","40.78735","-73.972104","107","6","173","1032246","1012187501","Upper West Side","POINT (-73.972104 40.78735)"
"123319202","ALTERATION TYPE 1","1087103","MANHATTAN","205","EAST 59 STREET","1414","7502","10022","2023-07-19T00:00:00.000","CO Issued","41523","Renewal Without Change","108","07/19/2023 10:58:24","CO-000041523","40.761389","-73.966173","108","4","110","1087103","1014147502","Lenox Hill-Roosevelt Island","POINT (-73.966173 40.761389)"
"120405891","ALTERATION TYPE 1","1034520","MANHATTAN","660","5 AVENUE","1268","7502","10103","2022-04-22T00:00:00.000","CO Issued","18679","Renewal Without Change","105","04/22/2022 12:13:43","CO-000018679","40.759995","-73.976147","105","4","104","1034520","1012687502","Midtown-Midtown South","POINT (-73.976147 40.759995)"
"220151939","NEW BUILDING","2129132","BRONX","2401","THIRD AVENUE","2319","2","10451","2022-11-07T00:00:00.000","CO Issued","28268","Renewal With Change","201","12/07/2022 09:14:02","CO-000028268","40.808251","-73.931153","201","8","51","2000000","2023190002","Mott Haven-Port Morris","POINT (-73.931153 40.808251)"
"104471643","ALTERATION TYPE 1","1046261","MANHATTAN","515","EAST   72 STREET","1484","7501","10021","2023-07-19T00:00:00.000","CO Issued","41506","Renewal Without Change","108","07/19/2023 13:25:26","CO-000041506","40.76666","-73.953271","108","5","124","1046261","1014847501","Lenox Hill-Roosevelt Island","POINT (-73.953271 40.76666)"
"121101823","ALTERATION TYPE 1","1034223","MANHATTAN","27","WEST 44TH STREET","1260","20","10036","2022-12-07T00:00:00.000","CO Issued","30089","Renewal Without Change","105","12/07/2022 17:32:39","CO-000030089","40.755244","-73.981014","105","4","96","1034223","1012600020","Midtown-Midtown South","POINT (-73.981014 40.755244)"
"103300081","ALTERATION TYPE 1","1041684","MANHATTAN","3","EAST   75 STREET","1390","7504","10021","2023-07-24T00:00:00.000","CO Issued","41783","Renewal Without Change","108","07/26/2023 09:33:37","CO-000041783","40.774275","-73.965271","108","4","130","1041684","1013907504","Upper East Side-Carnegie Hill","POINT (-73.965271 40.774275)"
"104878651","NEW BUILDING","1088502","MANHATTAN","350","WEST BROADWAY","476","7502","10013","2022-12-06T00:00:00.000","CO Issued","28933","Renewal Without Change","102","12/07/2022 09:05:14","CO-000028933","40.722786","-74.003438","102","1","47","1088502","1004767502","SoHo-TriBeCa-Civic Center-Little Italy","POINT (-74.003438 40.722786)"
"321383837","NEW BUILDING","3068278","BROOKLYN","124","WITHERS STREET","2743","20","11211","2023-06-19T00:00:00.000","CO Issued","40087","Initial","301","07/19/2023 08:56:48","CO-000040087","40.717139","-73.947101","301","34","501","3068278","3027430020","East Williamsburg","POINT (-73.947101 40.717139)"
"321912944","ALTERATION TYPE 1","3127705","BROOKLYN","181","WEBSTER AVENUE","5416","93","11230","2023-06-21T00:00:00.000","CO Issued","40205","Final","314","07/19/2023 08:51:05","CO-000040205","40.631393","-73.973855","314","44","480","3127705","3054160093","Flatbush","POINT (-73.973855 40.631393)"
"120405891","ALTERATION TYPE 1","1034520","MANHATTAN","660","5 AVENUE","1268","7502","10103","2021-05-19T00:00:00.000","CO Issued","3323","Renewal Without Change","105","06/14/2021 11:51:17","CO-000003323","40.759995","-73.976147","105","4","104","1034520","1012687502","Midtown-Midtown South","POINT (-73.976147 40.759995)"
"220653282","ALTERATION TYPE 1","2013364","BRONX","2109","TIEBOUT AVENUE","3144","32","10457","2022-09-27T00:00:00.000","CO Issued","26372","Final","205","12/07/2022 08:45:10","CO-000026372","40.853095","-73.89874","205","15","379","2013364","2031440032","Mount Hope","POINT (-73.89874 40.853095)"
"121183744","ALTERATION TYPE 1","1035441","MANHATTAN","280","PARK AVENUE","1284","33","10017","2022-12-07T00:00:00.000","CO Issued","30011","Renewal Without Change","105","12/07/2022 10:47:11","CO-000030011","40.756023","-73.974831","105","4","94","1035441","1012840033","Midtown-Midtown South","POINT (-73.974831 40.756023)"
