"incident_key","occur_date","occur_time","boro","loc_of_occur_desc","precinct","jurisdiction_code","loc_classfctn_desc","location_desc","statistical_murder_flag","perp_age_group","perp_sex","perp_race","vic_age_group","vic_sex","vic_race","x_coord_cd","y_coord_cd","latitude","longitude","geocoded_column"
"90925979","2013-05-31T00:00:00.000","20:26:00","BROOKLYN",,"79","0",,,"false","<18","M","BLACK","<18","F","BLACK","1000787.937500000000000","189717.640625000000000","40.687400633000038","-73.940369420999957","POINT (-73.94036942099996 40.687400633000046)"
"80495597","2011-08-29T00:00:00.000","00:08:00","BRONX",,"47","0",,,"true",,,,"18-24","M","BLACK","1023485.375000000000000","260977.250000000000000","40.882917436000071","-73.858111558999951","POINT (-73.85811155899995 40.88291743600007)"
"73932183","2010-08-01T00:00:00.000","22:04:00","BROOKLYN",,"69","0",,"RESTAURANT/DINER","false",,,,"18-24","M","BLACK","1015063.375000000000000","169931.218750000000000","40.633053115000052","-73.888985911999953","POINT (-73.88898591199995 40.63305311500006)"
"23957542","2006-08-20T00:00:00.000","05:16:00","BROOKLYN",,"75","0",,"BAR/NIGHT CLUB","false","18-24","M","BLACK","25-44","M","BLACK","1011245.000000000000000","185498.000000000000000","40.675792969000042","-73.902680569999973","POINT (-73.90268056999997 40.67579296900004)"
"35855614","2007-11-20T00:00:00.000","10:23:00","QUEENS",,"105","0",,"PVT HOUSE","false","25-44","M","BLACK","25-44","M","BLACK","1058366.500000000000000","179183.250000000000000","40.658191359000057","-73.732870897999987","POINT (-73.73287089799999 40.65819135900006)"
"235428525","2021-10-22T00:00:00.000","23:10:00","BROOKLYN",,"73","0",,,"false",,,,"25-44","M","BLACK","1009319","178260","40.65593193700005","-73.90965098599996","POINT (-73.90965098599996 40.65593193700005)"
"216059133","2020-08-02T00:00:00.000","03:35:00","BROOKLYN",,"70","0",,,"false",,,,"25-44","M","BLACK","995770.937500000000000","175895.046875000000000","40.649468645000070","-73.958483193999939","POINT (-73.95848319399994 40.64946864500007)"
"214828723","2020-07-01T00:00:00.000","02:35:00","BRONX",,"40","2",,"MULTI DWELL - PUBLIC HOUS","false","18-24","M","BLACK","18-24","F","BLACK","1007451.812500000000000","234917.078125000000000","40.811446679000028","-73.916185084999938","POINT (-73.91618508499994 40.81144667900003)"
"86211820","2012-08-12T00:00:00.000","01:09:00","BROOKLYN",,"79","0",,,"false","45-64","M","BLACK HISPANIC","45-64","M","WHITE HISPANIC","999492.687500000000000","192800.953125000000000","40.695865939000043","-73.945032818999948","POINT (-73.94503281899995 40.69586593900004)"
"219578468","2020-10-22T00:00:00.000","03:29:00","BRONX",,"46","0",,,"false",,,,"25-44","M","BLACK HISPANIC","1012007.312500000000000","250171.906250000000000","40.853303637000067","-73.899665269999957","POINT (-73.89966526999996 40.853303637000074)"
"24224966","2006-09-07T00:00:00.000","16:45:00","BROOKLYN",,"67","0",,,"false","18-24","M","BLACK","<18","M","BLACK","1004021.187500000000000","177805.375000000000000","40.654697504000069","-73.928746001999968","POINT (-73.92874600199997 40.65469750400007)"
"10187497","2006-01-19T00:00:00.000","20:23:00","MANHATTAN",,"32","0",,"NONE","true","25-44","M","BLACK","<18","M","BLACK","1001065.312500000000000","234581.828125000000000","40.810540974000048","-73.939257097999985","POINT (-73.93925709799998 40.81054097400005)"
"82009220","2011-12-03T00:00:00.000","04:00:00","BROOKLYN",,"71","0",,,"false",,,,"18-24","M","BLACK","996148.437500000000000","181561.968750000000000","40.665022604000058","-73.957112790999986","POINT (-73.95711279099999 40.66502260400006)"
"55256119","2008-12-26T00:00:00.000","02:27:00","BROOKLYN",,"67","0",,"BAR/NIGHT CLUB","false","25-44","M","BLACK","18-24","F","BLACK","1003561.062500000000000","178518.406250000000000","40.656655633000071","-73.930402251999965","POINT (-73.93040225199996 40.65665563300007)"
"44772991","2008-03-24T00:00:00.000","21:05:00","STATEN ISLAND",,"120","2",,"MULTI DWELL - PUBLIC HOUS","false","UNKNOWN","U","UNKNOWN","25-44","M","BLACK","962020.250000000000000","165682.484375000000000","40.621416928000031","-74.080077606999964","POINT (-74.08007760699996 40.62141692800003)"
"34129868","2007-09-02T00:00:00.000","00:54:00","BRONX",,"41","0",,,"false","UNKNOWN","M","BLACK","<18","M","BLACK","1013232.000000000000000","236725.000000000000000","40.816391847000034","-73.895296413999972","POINT (-73.89529641399997 40.816391847000034)"
"154464450","2016-06-29T00:00:00.000","21:17:00","BRONX",,"46","0",,,"true",,,,"18-24","M","BLACK","1009448.125000000000000","249206.109375000000000","40.850660486000038","-73.908919756999978","POINT (-73.90891975699998 40.85066048600004)"
"23888270","2006-08-14T00:00:00.000","02:15:00","BROOKLYN",,"83","0",,,"false","UNKNOWN","M","BLACK","<18","F","WHITE HISPANIC","1006821.125000000000000","194382.875000000000000","40.700192290000075","-73.918599503999985","POINT (-73.91859950399999 40.700192290000075)"
"86380192","2012-08-22T00:00:00.000","03:35:00","BROOKLYN",,"63","0",,"BAR/NIGHT CLUB","false","25-44","M","BLACK","25-44","M","BLACK","1001745.000000000000000","166158.984375000000000","40.622735441000032","-73.936979583999971","POINT (-73.93697958399997 40.62273544100003)"
"28812354","2007-05-02T00:00:00.000","23:01:00","BRONX",,"46","0",,"MULTI DWELL - APT BUILD","false",,,,"18-24","M","BLACK","1005724.937500000000000","249742.046875000000000","40.852141316000029","-73.922375948999957","POINT (-73.92237594899996 40.85214131600003)"
"153916054","2016-06-12T00:00:00.000","03:40:00","BROOKLYN",,"70","0",,,"false","25-44","M","BLACK","25-44","M","BLACK","996682.562500000000000","172472.203125000000000","40.640072442000076","-73.955204259999960","POINT (-73.95520425999996 40.640072442000076)"
"198595257","2019-06-17T00:00:00.000","17:34:00","BRONX",,"43","0",,,"false","25-44","M","ASIAN / PACIFIC ISLANDER","18-24","M","BLACK","1023756.562500000000000","242233.453125000000000","40.831470174000060","-73.857241312999975","POINT (-73.85724131299997 40.83147017400006)"
"217593702","2020-09-08T00:00:00.000","17:46:00","BROOKLYN",,"63","0",,,"false","25-44","M","BLACK","25-44","M","BLACK","1004271.000000000000000","164762.000000000000000","40.618895663000046","-73.927884375999952","POINT (-73.92788437599995 40.618895663000046)"
"232623735","2021-08-23T00:00:00.000","13:40:00","BRONX",,"44","0",,"MULTI DWELL - APT BUILD","false",,,,"25-44","M","BLACK","1009069","244907","40.83886177100004","-73.91030606099997","POINT (-73.91030606099997 40.83886177100004)"
"79032765","2011-05-30T00:00:00.000","19:45:00","BROOKLYN",,"69","0",,,"false",,,,"<18","F","BLACK","1010347.437500000000000","171509.500000000000000","40.637400308000053","-73.905970541999977","POINT (-73.90597054199998 40.63740030800005)"
"138496681","2014-09-01T00:00:00.000","03:30:00","BROOKLYN",,"71","0",,"PVT HOUSE","true","25-44","M","BLACK","18-24","M","BLACK","997452.562500000000000","181126.171875000000000","40.663824590000047","-73.952412845999959","POINT (-73.95241284599996 40.66382459000005)"
"59090170","2009-02-25T00:00:00.000","11:32:00","QUEENS",,"106","0",,"PVT HOUSE","false","25-44","M","BLACK","25-44","F","BLACK","1038592.875000000000000","186508.343750000000000","40.678440492000050","-73.804079630999979","POINT (-73.80407963099998 40.67844049200005)"
"233253334","2021-09-07T00:00:00.000","15:00:00","BROOKLYN",,"76","2",,"MULTI DWELL - PUBLIC HOUS","false",,,,"25-44","M","BLACK","983523","185334","40.67538395200007","-74.00262236699997","POINT (-74.00262236699997 40.67538395200007)"
"216935791","2020-08-23T00:00:00.000","23:36:00","BROOKLYN",,"70","0",,,"false","25-44","M","BLACK","25-44","M","BLACK","996117.250000000000000","172731.234375000000000","40.640784203000067","-73.957240745999968","POINT (-73.95724074599997 40.64078420300007)"
"225385469","2021-03-09T00:00:00.000","15:30:00","BRONX",,"43","0",,,"true","25-44","M","BLACK","25-44","M","BLACK","1018876","241924","40.83064129700006","-73.87487918899996","POINT (-73.87487918899996 40.83064129700006)"
"158090348","2016-10-31T00:00:00.000","22:25:00","BROOKLYN",,"77","2",,"MULTI DWELL - PUBLIC HOUS","false",,,,"18-24","M","BLACK","1002407.562500000000000","185867.062500000000000","40.676828498000077","-73.934539799999982","POINT (-73.93453979999998 40.67682849800008)"
"215223444","2020-07-11T00:00:00.000","01:53:00","BRONX",,"52","0",,,"false",,,,"18-24","M","BLACK","1013912.000000000000000","254446.000000000000000","40.865028541000072","-73.892761363999966","POINT (-73.89276136399997 40.86502854100007)"
"155372446","2016-07-31T00:00:00.000","01:41:00","BROOKLYN",,"81","0",,,"false","25-44","M","BLACK","25-44","M","BLACK","1004426.062500000000000","187538.546875000000000","40.681411974000071","-73.927257701999963","POINT (-73.92725770199996 40.68141197400007)"
"45768384","2008-04-18T00:00:00.000","16:56:00","BRONX",,"47","0",,"MULTI DWELL - APT BUILD","false","UNKNOWN","M","BLACK","18-24","M","BLACK","1026387.000000000000000","262634.000000000000000","40.887451313000042","-73.847607786999959","POINT (-73.84760778699996 40.88745131300004)"
"24717007","2006-10-09T00:00:00.000","04:10:00","BRONX",,"46","0",,"GAS STATION","false","25-44","M","BLACK HISPANIC","18-24","M","BLACK HISPANIC","1011431.687500000000000","247605.281250000000000","40.846260805000043","-73.901756423999984","POINT (-73.90175642399998 40.84626080500004)"
"91842767","2013-07-28T00:00:00.000","02:43:00","MANHATTAN",,"26","0",,,"false",,,,"25-44","M","BLACK","997788.437500000000000","235798.328125000000000","40.813885557000049","-73.951092164999977","POINT (-73.95109216499998 40.81388555700005)"
"10333319","2006-02-02T00:00:00.000","17:37:00","BROOKLYN",,"71","0",,,"false","UNKNOWN","M","BLACK","18-24","M","BLACK","995688.250000000000000","182817.140625000000000","40.668468378000057","-73.958769435999955","POINT (-73.95876943599997 40.66846837800006)"
"218513676","2020-09-29T00:00:00.000","01:20:00","MANHATTAN",,"25","0",,,"false","25-44","M","BLACK","18-24","M","BLACK","1000635.125000000000000","230119.265625000000000","40.798293276000038","-73.940822014999981","POINT (-73.94082201499998 40.79829327600004)"
"79377426","2011-06-19T00:00:00.000","01:22:00","BROOKLYN",,"77","0",,,"false",,,,"18-24","M","BLACK","1003811.500000000000000","183892.625000000000000","40.671406122000064","-73.929484056999968","POINT (-73.92948405699997 40.67140612200007)"
"72761419","2010-05-18T00:00:00.000","02:19:00","BRONX",,"40","0",,"MULTI DWELL - APT BUILD","false","25-44","M","BLACK HISPANIC","18-24","M","BLACK HISPANIC","1005793.875000000000000","234425.390625000000000","40.810101332000045","-73.922175946999971","POINT (-73.92217594699997 40.81010133200005)"
"35339137","2007-10-28T00:00:00.000","03:41:00","BROOKLYN",,"90","0",,"MULTI DWELL - PUBLIC HOUS","false","UNKNOWN","M","BLACK","25-44","M","WHITE HISPANIC","999631.437500000000000","198004.093750000000000","40.710147100000029","-73.944520571999988","POINT (-73.94452057199999 40.71014710000003)"
"204338716","2019-10-28T00:00:00.000","14:26:00","MANHATTAN",,"25","2",,"MULTI DWELL - PUBLIC HOUS","false","18-24","M","BLACK","25-44","M","BLACK","1001768.687500000000000","234797.406250000000000","40.811131309000075","-73.936715634999985","POINT (-73.93671563499998 40.811131309000075)"
"81328433","2011-10-22T00:00:00.000","21:30:00","QUEENS",,"114","2",,"MULTI DWELL - PUBLIC HOUS","false","<18","M","BLACK","<18","F","BLACK","1002294.062500000000000","221702.765625000000000","40.775189004000026","-73.934852908999972","POINT (-73.93485290899997 40.775189004000026)"
"69347162","2009-12-29T00:00:00.000","21:20:00","BRONX",,"42","0",,"MULTI DWELL - APT BUILD","true","18-24","M","BLACK","25-44","M","WHITE HISPANIC","1011133.687500000000000","241667.609375000000000","40.829964537000080","-73.902857307999966","POINT (-73.90285730799997 40.82996453700009)"
"61459876","2009-05-05T00:00:00.000","23:35:00","BROOKLYN",,"81","0",,"MULTI DWELL - APT BUILD","false","18-24","M","BLACK","18-24","M","BLACK","1001964.000000000000000","186901.890625000000000","40.679669767000064","-73.936136210999962","POINT (-73.93613621099996 40.679669767000064)"
"217776903","2020-09-13T00:00:00.000","09:16:00","BRONX",,"43","0",,,"true","25-44","M","BLACK","25-44","M","WHITE HISPANIC","1021083.687500000000000","239839.718750000000000","40.824911615000076","-73.866913086999944","POINT (-73.86691308699994 40.824911615000076)"
"55532386","2009-01-08T00:00:00.000","13:50:00","QUEENS",,"106","0",,"MULTI DWELL - APT BUILD","true","18-24","M","BLACK","25-44","M","ASIAN / PACIFIC ISLANDER","1029381.562500000000000","187287.593750000000000","40.680631108000057","-73.837283777999971","POINT (-73.83728377799999 40.68063110800006)"
"23833843","2006-08-12T00:00:00.000","03:30:00","BRONX",,"52","0",,"FAST FOOD","false","UNKNOWN","M","UNKNOWN","18-24","M","WHITE HISPANIC","1017541.562500000000000","255918.875000000000000","40.869058190000032","-73.879631730999961","POINT (-73.87963173099996 40.86905819000003)"
"195396612","2019-03-30T00:00:00.000","00:50:00","QUEENS",,"113","0",,,"false",,,,"18-24","M","BLACK","1046315.000000000000000","187088.000000000000000","40.679980738000040","-73.776233906999948","POINT (-73.77623390699995 40.67998073800004)"
"52661602","2008-10-31T00:00:00.000","23:23:00","MANHATTAN",,"32","0",,"MULTI DWELL - APT BUILD","false","18-24","M","BLACK","25-44","M","BLACK","1000565.062500000000000","234704.203125000000000","40.810877798000035","-73.941063923999934","POINT (-73.94106392399993 40.810877798000035)"
"39273321","2008-02-20T00:00:00.000","23:30:00","BROOKLYN",,"77","0",,"MULTI DWELL - APT BUILD","false","18-24","M","BLACK","18-24","M","BLACK","1003043.437500000000000","183947.500000000000000","40.671558405000042","-73.932252695999978","POINT (-73.93225269599999 40.67155840500004)"
"73220802","2010-06-15T00:00:00.000","00:39:00","BRONX",,"52","0",,,"false","<18","M","WHITE HISPANIC","25-44","M","BLACK","1017024.500000000000000","258264.203125000000000","40.875497327000062","-73.881489758999976","POINT (-73.88148975899998 40.87549732700006)"
"86093517","2012-08-04T00:00:00.000","23:58:00","BROOKLYN",,"60","0",,,"false","<18","M","BLACK","UNKNOWN","M","BLACK","984798.187500000000000","148822.453125000000000","40.575167418000035","-73.998028120999948","POINT (-73.99802812099995 40.575167418000035)"
"57938889","2009-02-17T00:00:00.000","19:55:00","QUEENS",,"105","0",,,"false","45-64","M","WHITE HISPANIC","18-24","M","BLACK","1058858.875000000000000","193409.671875000000000","40.697235360000036","-73.730938799999933","POINT (-73.73093879999993 40.697235360000036)"
"49863673","2008-08-06T00:00:00.000","01:05:00","BROOKLYN",,"75","0",,"FAST FOOD","false","18-24","M","BLACK","25-44","M","BLACK","1020510.750000000000000","182820.421875000000000","40.668410520000066","-73.869290649999982","POINT (-73.86929064999998 40.668410520000066)"
"80037718","2011-07-29T00:00:00.000","03:40:00","BRONX",,"44","0",,,"false","25-44","M","ASIAN / PACIFIC ISLANDER","25-44","M","BLACK HISPANIC","1007007.562500000000000","244833.984375000000000","40.838666917000069","-73.917756299999951","POINT (-73.91775629999995 40.83866691700007)"
"162111401","2017-02-20T00:00:00.000","21:14:00","BROOKLYN",,"67","0",,,"false",,,,"18-24","M","BLACK","1004499.937500000000000","180655.484375000000000","40.662519344000032","-73.927012026999989","POINT (-73.92701202699999 40.66251934400003)"
"86437258","2012-08-26T00:00:00.000","01:05:00","BRONX",,"49","2",,"MULTI DWELL - PUBLIC HOUS","true","25-44","M","BLACK","18-24","M","WHITE HISPANIC","1022083.687500000000000","251879.250000000000000","40.857952353000030","-73.863231949999943","POINT (-73.86323194999994 40.85795235300003)"
"87258112","2012-10-16T00:00:00.000","00:15:00","BRONX",,"47","0",,"MULTI DWELL - APT BUILD","false",,,,"25-44","M","BLACK HISPANIC","1024882.375000000000000","266464.500000000000000","40.897971864000056","-73.853026194999984","POINT (-73.85302619499998 40.897971864000056)"
"162079386","2017-02-19T00:00:00.000","22:00:00","BROOKLYN",,"81","0",,,"false",,,,"<18","M","BLACK","1001930.687500000000000","190300.640625000000000","40.688998626000057","-73.936247396999988","POINT (-73.93624739699999 40.68899862600006)"
"86437260","2012-08-26T00:00:00.000","02:10:00","QUEENS",,"114","2",,"MULTI DWELL - PUBLIC HOUS","false",,,,"18-24","M","BLACK","999584.687500000000000","214040.703125000000000","40.754163736000066","-73.944652651999945","POINT (-73.94465265199995 40.754163736000066)"
"23846685","2006-08-13T00:00:00.000","04:15:00","BRONX",,"46","0",,,"false","18-24","M","WHITE HISPANIC","25-44","M","WHITE HISPANIC","1009800.687500000000000","248501.109375000000000","40.848724458000049","-73.907648064999989","POINT (-73.90764806499999 40.84872445800005)"
"89728550","2013-03-20T00:00:00.000","22:22:00","BROOKLYN",,"79","0",,,"false","18-24","M","BLACK","25-44","M","BLACK","999839.937500000000000","190667.015625000000000","40.690008170000056","-73.943785493999940","POINT (-73.94378549399995 40.690008170000056)"
"86520723","2012-08-30T00:00:00.000","21:05:00","BROOKLYN",,"70","0",,,"false","18-24","M","BLACK","25-44","M","BLACK","995904.062500000000000","177892.843750000000000","40.654951988000050","-73.957999995999955","POINT (-73.95799999599996 40.65495198800005)"
"90925977","2013-05-31T00:00:00.000","20:45:00","BRONX",,"46","0",,,"true","25-44","M","BLACK","25-44","M","BLACK","1009429.687500000000000","250363.484375000000000","40.853837188000057","-73.908982054999967","POINT (-73.90898205499997 40.85383718800006)"
"51359385","2008-09-14T00:00:00.000","10:30:00","BROOKLYN",,"81","0",,,"true","25-44","M","BLACK","25-44","F","BLACK","1003713.750000000000000","189479.468750000000000","40.686740956000051","-73.929820300999950","POINT (-73.92982030099995 40.68674095600005)"
"63472901","2009-07-06T00:00:00.000","00:15:00","BROOKLYN",,"83","0",,,"false","UNKNOWN","U","UNKNOWN","25-44","M","BLACK","1006197.937500000000000","191370.968750000000000","40.691926876000025","-73.920856819999983","POINT (-73.92085681999998 40.691926876000025)"
"10333339","2006-02-05T00:00:00.000","13:08:00","MANHATTAN",,"32","0",,"CHAIN STORE","true",,,,"25-44","M","ASIAN / PACIFIC ISLANDER","1001519.500000000000000","238402.343750000000000","40.821026343000028","-73.937606541999969","POINT (-73.93760654199997 40.82102634300003)"
"69410711","2009-12-30T00:00:00.000","23:57:00","BRONX",,"48","0",,,"false","UNKNOWN","M","BLACK","<18","M","BLACK","1017495.812500000000000","246631.171875000000000","40.843566413000076","-73.879843206999965","POINT (-73.87984320699996 40.843566413000076)"
"89770225","2013-03-22T00:00:00.000","16:00:00","BROOKLYN",,"60","2",,"MULTI DWELL - PUBLIC HOUS","false","25-44","M","BLACK","18-24","M","WHITE HISPANIC","984147.312500000000000","150277.703125000000000","40.579161810000073","-74.000371105999989","POINT (-74.00037110599999 40.57916181000007)"
"226762828","2021-04-09T00:00:00.000","20:40:00","QUEENS",,"114","0",,,"false",,,,"25-44","M","WHITE HISPANIC","1002583","213113","40.75161171900004","-73.93383311899998","POINT (-73.93383311899998 40.75161171900004)"
"142620865","2015-05-03T00:00:00.000","20:52:00","BROOKLYN",,"90","0",,,"false","18-24","M","WHITE HISPANIC","18-24","M","BLACK HISPANIC","998501.062500000000000","197723.296875000000000","40.709378271000048","-73.948598429999947","POINT (-73.94859842999995 40.70937827100005)"
"26989347","2007-02-21T00:00:00.000","08:43:00","BROOKLYN",,"69","0",,"PVT HOUSE","true","25-44","M","BLACK","25-44","F","BLACK","1015251.625000000000000","173119.015625000000000","40.641802276000078","-73.888293032999968","POINT (-73.88829303299997 40.64180227600008)"
"12835945","2006-05-07T00:00:00.000","11:34:00","BROOKLYN",,"75","2",,"MULTI DWELL - PUBLIC HOUS","true","25-44","M","BLACK","<18","F","BLACK","1012339.187500000000000","182681.546875000000000","40.668059035000056","-73.898747605999972","POINT (-73.89874760599999 40.668059035000056)"
"51359384","2008-09-15T00:00:00.000","03:39:00","BROOKLYN",,"70","0",,,"false","25-44","M","UNKNOWN","18-24","M","BLACK","994588.125000000000000","175255.234375000000000","40.647713958000054","-73.962746700999958","POINT (-73.96274670099996 40.647713958000054)"
"218096536","2020-09-20T00:00:00.000","03:08:00","BROOKLYN",,"76","0",,,"false",,,,"25-44","M","BLACK","982884.625000000000000","185702.968750000000000","40.676396613000065","-74.004923861999941","POINT (-74.00492386199994 40.676396613000065)"
"62926155","2009-06-19T00:00:00.000","20:58:00","BRONX",,"44","0",,,"true",,,,"18-24","M","BLACK","1005423.000000000000000","242397.000000000000000","40.831982041000060","-73.923490550999986","POINT (-73.92349055099999 40.83198204100006)"
"230247120","2021-06-30T00:00:00.000","01:00:00","QUEENS",,"105","0",,,"false","25-44","M","BLACK","25-44","M","BLACK","1056526","178103","40.655241537000045","-73.73951596199998","POINT (-73.73951596199998 40.655241537000045)"
"88272112","2012-12-24T00:00:00.000","08:00:00","BRONX",,"42","2",,"MULTI DWELL - PUBLIC HOUS","false",,,,"25-44","M","BLACK","1011046.687500000000000","239814.234375000000000","40.824877819000051","-73.903179083999987","POINT (-73.90317908399999 40.82487781900005)"
"226478359","2021-04-03T00:00:00.000","18:00:00","BROOKLYN",,"84","2",,"MULTI DWELL - PUBLIC HOUS","false",,,,"25-44","M","BLACK","988466","194673","40.701016395000075","-73.98479640899996","POINT (-73.98479640899996 40.701016395000075)"
"227344443","2021-04-25T00:00:00.000","06:30:00","BRONX",,"50","2",,"MULTI DWELL - PUBLIC HOUS","false",,,,"25-44","M","BLACK","1012082","259912","40.88003698600005","-73.89935484099993","POINT (-73.89935484099993 40.88003698600005)"
"226321324","2021-03-30T00:00:00.000","16:25:00","BROOKLYN",,"73","0",,,"false","18-24","M","BLACK","25-44","M","ASIAN / PACIFIC ISLANDER","1009399","183349","40.66989988500006","-73.90934367999995","POINT (-73.90934367999995 40.66989988500006)"
"173354054","2018-01-06T00:00:00.000","21:05:00","BRONX",,"47","0",,"MULTI DWELL - APT BUILD","true","18-24","M","BLACK","45-64","M","WHITE HISPANIC","1024405.437500000000000","267089.937500000000000","40.899690672000077","-73.854747617999976","POINT (-73.85474761799999 40.89969067200008)"
"84104184","2012-04-07T00:00:00.000","07:05:00","BROOKLYN",,"63","0",,"PVT HOUSE","true","65+","M","WHITE","45-64","F","WHITE","1007820.312500000000000","166808.296875000000000","40.624503589000028","-73.915092363999975","POINT (-73.91509236399997 40.62450358900003)"
"81288929","2011-10-20T00:00:00.000","04:24:00","BROOKLYN",,"67","0",,,"false",,,,"25-44","F","BLACK","1003592.437500000000000","176432.281250000000000","40.650929608000069","-73.930295155999943","POINT (-73.93029515599994 40.65092960800007)"
"228307360","2021-05-17T00:00:00.000","04:00:00","BRONX",,"48","0",,,"false",,,,"<18","M","BLACK HISPANIC","1015735","250750","40.854877825000074","-73.88618785299997","POINT (-73.88618785299997 40.854877825000074)"
"171918098","2017-11-24T00:00:00.000","00:30:00","QUEENS",,"100","2",,"MULTI DWELL - PUBLIC HOUS","false","<18","M","BLACK","<18","M","BLACK","1037138.250000000000000","154271.234375000000000","40.589965482000025","-73.809576608999976","POINT (-73.80957660899998 40.589965482000025)"
"147609591","2015-11-07T00:00:00.000","06:20:00","QUEENS",,"105","0",,"PVT HOUSE","false","25-44","M","BLACK","18-24","F","BLACK","1058398.250000000000000","196879.093750000000000","40.706761938000056","-73.732561746999977","POINT (-73.73256174699998 40.70676193800006)"
"81360742","2011-10-24T00:00:00.000","22:48:00","BROOKLYN",,"73","2",,"MULTI DWELL - PUBLIC HOUS","false",,,,"25-44","M","BLACK","1010853.687500000000000","182099.234375000000000","40.666465306000077","-73.904104719999964","POINT (-73.90410471999996 40.66646530600008)"
"84043104","2012-04-04T00:00:00.000","11:48:00","BROOKLYN",,"67","0",,,"false",,,,"25-44","M","BLACK","1005652.812500000000000","179500.812500000000000","40.659347314000058","-73.922860240999967","POINT (-73.92286024099997 40.65934731400006)"
"50479068","2008-08-23T00:00:00.000","19:20:00","MANHATTAN",,"1","0",,,"false","UNKNOWN","U","UNKNOWN","18-24","M","BLACK","982891.187500000000000","200598.750000000000000","40.717282077000050","-74.004903210999942","POINT (-74.00490321099994 40.71728207700005)"
"88464990","2013-01-07T00:00:00.000","21:22:00","QUEENS",,"113","0",,"GROCERY/BODEGA","false","18-24","M","BLACK","18-24","M","BLACK","1046410.062500000000000","189889.546875000000000","40.687669655000036","-73.775865328999942","POINT (-73.77586532899994 40.687669655000036)"
"87612716","2012-11-09T00:00:00.000","09:07:00","QUEENS",,"113","0",,"PVT HOUSE","false","25-44","M","BLACK","<18","M","BLACK","1046624.062500000000000","184397.578125000000000","40.672593988000074","-73.775144523999984","POINT (-73.77514452399998 40.672593988000074)"
"172402756","2017-12-07T00:00:00.000","05:21:00","BROOKLYN",,"73","0",,,"true","18-24","M","BLACK","<18","M","WHITE HISPANIC","1008341.000000000000000","188133.515625000000000","40.683035238000059","-73.913140480999971","POINT (-73.91314048099997 40.68303523800006)"
"184058457","2018-06-17T00:00:00.000","03:41:00","QUEENS",,"114","2",,,"false","25-44","M","BLACK","18-24","M","BLACK","1001898.625000000000000","221194.125000000000000","40.773793717000046","-73.936281981999969","POINT (-73.93628198199997 40.773793717000046)"
"33244457","2007-07-20T00:00:00.000","01:44:00","BROOKLYN",,"70","0",,,"false","25-44","M","BLACK","18-24","M","BLACK","996566.437500000000000","169624.796875000000000","40.632257081000034","-73.955627878999962","POINT (-73.95562787899996 40.632257081000034)"
"80463845","2011-08-26T00:00:00.000","03:28:00","BROOKLYN",,"81","0",,"PVT HOUSE","true","UNKNOWN","M","BLACK","25-44","M","BLACK","1003328.250000000000000","189284.796875000000000","40.686207466000042","-73.931210862999933","POINT (-73.93121086299993 40.68620746600004)"
"82143106","2011-12-12T00:00:00.000","21:01:00","MANHATTAN",,"23","2",,"MULTI DWELL - PUBLIC HOUS","true","25-44","M","BLACK","25-44","M","BLACK","1000866.375000000000000","226631.578125000000000","40.788720085000080","-73.939995420999935","POINT (-73.93999542099994 40.78872008500008)"
"48066955","2008-07-07T00:00:00.000","23:17:00","BROOKLYN",,"81","0",,"MULTI DWELL - APT BUILD","false","UNKNOWN","U","UNKNOWN","18-24","F","BLACK","1005312.437500000000000","190540.109375000000000","40.689648511000030","-73.924052542999959","POINT (-73.92405254299996 40.68964851100003)"
"92385893","2013-08-30T00:00:00.000","17:45:00","BRONX",,"48","0",,,"false","25-44","M","WHITE HISPANIC","25-44","M","BLACK","1016992.000000000000000","247008.000000000000000","40.844602578000035","-73.881662261999963","POINT (-73.88166226199996 40.844602578000035)"
"214214866","2020-06-15T00:00:00.000","12:51:00","STATEN ISLAND",,"122","0",,,"false",,,,"45-64","M","WHITE","959956.375000000000000","152172.031250000000000","40.584328076000077","-74.087463512999989","POINT (-74.08746351299999 40.58432807600008)"
"109374270","2014-04-01T00:00:00.000","20:45:00","STATEN ISLAND",,"121","0",,,"true","18-24","M","BLACK","45-64","M","WHITE HISPANIC","938414.250000000000000","170500.187500000000000","40.634549807000042","-74.165143878999970","POINT (-74.16514387899997 40.63454980700004)"
"235962610","2021-11-05T00:00:00.000","20:22:00","BRONX",,"40","0",,,"false","18-24","F","WHITE HISPANIC","25-44","M","WHITE HISPANIC","1010711","235109","40.81196429100004","-73.90441054799999","POINT (-73.90441054799999 40.81196429100004)"
"142472725","2015-04-27T00:00:00.000","20:27:00","BROOKLYN",,"70","0",,,"false","25-44","M","BLACK","25-44","F","BLACK","997466.437500000000000","171456.609375000000000","40.637283719000038","-73.952381779999939","POINT (-73.95238177999994 40.63728371900004)"
"34098087","2007-08-30T00:00:00.000","23:49:00","MANHATTAN",,"32","0",,"MULTI DWELL - PUBLIC HOUS","false","18-24","M","BLACK","25-44","M","BLACK","999125.875000000000000","235492.906250000000000","40.813045109000029","-73.946261183999979","POINT (-73.94626118399998 40.81304510900003)"
"78696032","2011-05-12T00:00:00.000","17:18:00","QUEENS",,"101","0",,,"false","18-24","M","BLACK","18-24","M","BLACK","1052809.000000000000000","159159.390625000000000","40.603275079000070","-73.753104528999984","POINT (-73.75310452899998 40.60327507900007)"
