"building_id","bin","street_address","borocode","block","lot","bqi","aep_order","discharged_7a","hpd_vacate_order","dob_vacate_order","harassment_finding","date_added","borough","zipcode","latitude","longitude","community_board","council_district","bbl","census_tract","nta_neighborhood_tabulation"
"315782","3074849","211 IRVING AVENUE","3","3280","4","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","BROOKLYN","11237","40.701175","-73.91815","304","37","3032800004","443","BK0401"
"315795","3075140","235 IRVING AVENUE","3","3290","2","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","BROOKLYN","11237","40.700653","-73.917235","304","37","3032900002","443","BK0401"
"315873","3076879","371 IRVING AVENUE","3","3363","3","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","BROOKLYN","11237","40.697498","-73.911689","304","37","3033630003","439","BK0402"
"317512","3045921","764 JEFFERSON AVENUE","3","1658","9","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","BROOKLYN","11221","40.686021","-73.926181","303","41","3016580009","383","BK0302"
"317673","3039903","992 JEFFERSON AVENUE","3","1488","39","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","BROOKLYN","11221","40.686955","-73.918027","303","41","3014880039","375","BK0302"
"317800","3072148","305 JEFFERSON STREET","3","3166","47","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","BROOKLYN","11237","40.704376","-73.926211","304","34","3031660047","427","BK0401"
"317811","3072143","315 JEFFERSON STREET","3","3166","42","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","BROOKLYN","11237","40.704554","-73.926037","304","34","3031660042","427","BK0401"
"317814","3072360","318 JEFFERSON STREET","3","3175","25","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","BROOKLYN","11237","40.704642","-73.925926","304","34","3031750025","427","BK0401"
"320847","3030514","111 KINGSTON AVENUE","3","1216","3","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","BROOKLYN","11213","40.676086","-73.941557","308","36","3012160003","311","BK0802"
"320998","3054028","43 KINGSTON AVENUE","3","1871","1","No","No","No","No","No","Yes","2022-06-24T00:00:00.000","BROOKLYN","11213","40.678422","-73.941328","303","36","3018710001","271","BK0302"
"321002","3035179","446 KINGSTON AVENUE","3","1325","1","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","BROOKLYN","11225","40.663537","-73.942764","309","40","3013250001","329","BK0902"
"321237","3073588","313 KNICKERBOCKER AVENUE","3","3236","8","No","Yes","No","No","No","No","2022-06-24T00:00:00.000","BROOKLYN","11237","40.701472","-73.923015","304","37","3032360008","429","BK0401"
"321371","3076911","653 KNICKERBOCKER AVENUE","3","3365","102","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","BROOKLYN","11221","40.695305","-73.912175","304","37","3033650102","435","BK0402"
"321433","3078890","802 KNICKERBOCKER AVENUE","3","3412","39","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","BROOKLYN","11207","40.692636","-73.907519","304","37","3034120039","437","BK0402"
"321482","3079810","879 KNICKERBOCKER AVENUE","3","3437","9","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","BROOKLYN","11207","40.691182","-73.904932","304","37","3034370009","409","BK0402"
"322079","3059181","25 LAFAYETTE AVENUE","3","2108","21","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","BROOKLYN","11217","40.686853","-73.977991","302","35","3021080021","33","BK0203"
"322222","3049763","503 LAFAYETTE AVENUE","3","1783","97","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","BROOKLYN","11205","40.689566","-73.954148","303","36","3017830097","241","BK0301"
"323376","3035244","100 LEFFERTS AVENUE","3","1327","34","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","BROOKLYN","11225","40.661883","-73.958207","309","40","3013270034","79801","BK0902"
"323585","3035500","570 LEFFERTS AVENUE","3","1333","13","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","BROOKLYN","11203","40.662886","-73.942073","309","40","3013330013","806","BK0902"
"323954","3081968","352 LEGION STREET","3","3581","1","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","BROOKLYN","11212","40.660203","-73.916128","316","41","3035810001","894","BK1602"
"324042","3101879","1118 LENOX ROAD","3","4670","47","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","BROOKLYN","11212","40.658876","-73.919215","317","41","3046700047","886","BK1704"
"324069","3116257","141 LENOX ROAD","3","5065","95","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","BROOKLYN","11226","40.653873","-73.954713","317","40","3050650095","822","BK1701"
"324081","3116607","16 LENOX ROAD","3","5083","20","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","BROOKLYN","11226","40.653619","-73.95863","314","40","3050830020","79602","BK1401"
"324088","3116652","180 LENOX ROAD","3","5084","42","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","BROOKLYN","11226","40.653911","-73.953804","317","40","3050840042","822","BK1701"
"325709","3088705","756 LIBERTY AVENUE","3","3988","19","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","BROOKLYN","11208","40.676564","-73.881847","305","37","3039880019","1166","BK0502"
"325964","3093970","435 LINCOLN AVENUE","3","4181","14","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","BROOKLYN","11208","40.679407","-73.868214","305","37","3041810014","1188","BK0505"
"326295","3037030","1277 LINCOLN PLACE","3","1383","49","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","BROOKLYN","11213","40.669939","-73.934497","308","35","3013830049","35301","BK0802"
"326482","3039507","1671 LINCOLN PLACE","3","1473","51","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","BROOKLYN","11233","40.669223","-73.921408","316","41","3014730051","361","BK1601"
"326600","3032548","586 LINCOLN PLACE","3","1259","14","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","BROOKLYN","11216","40.671396","-73.95703","308","35","3012590014","219","BK0802"
"327005","3116745","100 LINDEN BOULEVARD","3","5087","17","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","BROOKLYN","11226","40.652363","-73.954894","317","40","3050870017","822","BK1701"
"327070","3116763","148 LINDEN BOULEVARD","3","5087","42","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","BROOKLYN","11226","40.652434","-73.953557","317","40","3050870042","822","BK1701"
"327072","3116659","155 LINDEN BOULEVARD","3","5084","61","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","BROOKLYN","11226","40.652461","-73.953333","317","40","3050840061","822","BK1701"
"327074","3116764","158 LINDEN BOULEVARD","3","5087","45","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","BROOKLYN","11226","40.652448","-73.953276","317","40","3050870045","822","BK1701"
"327191","3116690","241 LINDEN BOULEVARD","3","5085","70","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","BROOKLYN","11226","40.652622","-73.950349","317","40","3050850070","820","BK1701"
"327256","3116707","30 LINDEN BOULEVARD","3","5086","22","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","BROOKLYN","11226","40.652202","-73.957946","314","40","3050860022","79602","BK1401"
"327376","3116710","50 LINDEN BOULEVARD","3","5086","32","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","BROOKLYN","11226","40.652235","-73.957363","314","40","3050860032","79602","BK1401"
"327552","3102278","852 LINDEN BOULEVARD","3","4680","4","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","BROOKLYN","11203","40.654059","-73.926364","317","41","3046800004","866","BK1703"
"327596","3116662","93 LINDEN BOULEVARD","3","5084","97","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","BROOKLYN","11226","40.652372","-73.955063","317","40","3050840097","822","BK1701"
"327722","3076193","343 LINDEN STREET","3","3328","49","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","BROOKLYN","11237","40.69953","-73.913392","304","37","3033280049","441","BK0401"
"327742","3076208","395 LINDEN STREET","3","3329","32","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","BROOKLYN","11237","40.700721","-73.912214","304","37","3033290032","441","BK0401"
"327787","3076261","98 LINDEN STREET","3","3332","8","No","No","No","No","No","Yes","2022-06-24T00:00:00.000","BROOKLYN","11221","40.693","-73.919779","304","37","3033320008","417","BK0402"
"328321","3071769","18 LOCUST STREET","3","3135","13","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","BROOKLYN","11206","40.699093","-73.937703","304","34","3031350013","389","BK0401"
"328555","3095633","584 LOGAN STREET","3","4262","37","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","BROOKLYN","11208","40.67162","-73.875418","305","42","3042620037","1194","BK0502"
"328742","3065315","1074 LORIMER STREET","3","2596","9","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","BROOKLYN","11222","40.727408","-73.953873","301","33","3025960009","561","BK0101"
"329132","3082475","41 LOTT AVENUE","3","3610","9","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","BROOKLYN","11212","40.657274","-73.912286","316","41","3036100009","896","BK1602"
"329403","3005481","105 LUQUER STREET","3","373","43","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","BROOKLYN","11231","40.677841","-74.000909","306","39","3003730043","65","BK0601"
"329974","3046384","401 MACON STREET","3","1664","57","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","BROOKLYN","11233","40.682676","-73.935836","303","36","3016640057","275","BK0302"
"330376","3040210","872 MACON STREET","3","1498","26","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","BROOKLYN","11233","40.684933","-73.916039","316","41","3014980026","373","BK1601"
"331301","3039721","920 MADISON STREET","3","1484","4","No","No","No","No","No","Yes","2022-06-24T00:00:00.000","BROOKLYN","11221","40.688142","-73.92073","303","41","3014840004","375","BK0302"
"331569","3069581","230 MANHATTAN AVENUE","3","2788","5","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","BROOKLYN","11206","40.711182","-73.945533","301","34","3027880005","495","BK0104"
"332316","3106807","562 MAPLE STREET","3","4799","13","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","BROOKLYN","11203","40.661363","-73.941883","309","40","3047990013","806","BK0902"
"332323","3106811","574 MAPLE STREET","3","4799","18","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","BROOKLYN","11203","40.661379","-73.941595","309","40","3047990018","806","BK0902"
"332331","3106816","590 MAPLE STREET","3","4799","24","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","BROOKLYN","11203","40.661404","-73.941213","309","40","3047990024","806","BK0902"
"332332","3106817","592 MAPLE STREET","3","4799","25","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","BROOKLYN","11203","40.661407","-73.941166","309","40","3047990025","806","BK0902"
"332719","3051410","826 MARCY AVENUE","3","1818","47","No","No","No","No","No","Yes","2022-06-24T00:00:00.000","BROOKLYN","11216","40.685349","-73.94722","303","36","3018180047","249","BK0301"
"333045","3041027","203 MARION STREET","3","1513","7501","No","No","No","No","No","Yes","2022-06-24T00:00:00.000","BROOKLYN","11233","40.680573","-73.921525","303","41","3015137501","379","BK0302"
"333130","3041269","344 MARION STREET","3","1520","24","No","No","No","No","No","Yes","2022-06-24T00:00:00.000","BROOKLYN","11233","40.681235","-73.915618","316","41","3015200024","371","BK1601"
"333371","3116837","245 MARTENSE STREET","3","5088","63","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","BROOKLYN","11226","40.651642","-73.950905","317","40","3050880063","820","BK1701"
"333395","3108536","305 MARTENSE STREET","3","4868","83","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","BROOKLYN","11226","40.651749","-73.948822","317","40","3048680083","818","BK1701"
"334478","3053337","25 MAC DONOUGH STREET","3","1851","63","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","BROOKLYN","11216","40.680853","-73.945201","303","36","3018510063","269","BK0301"
"334598","3053459","44 MAC DONOUGH STREET","3","1854","21","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","BROOKLYN","11216","40.680896","-73.944668","303","36","3018540021","269","BK0301"
"335109","3041762","308 MAC DOUGAL STREET","3","1535","7","No","No","No","No","Yes","No","2022-06-24T00:00:00.000","BROOKLYN","11233","40.680609","-73.908026","316","37","3015350007","369","BK1601"
"335712","3072128","414 MELROSE STREET","3","3166","19","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","BROOKLYN","11237","40.704996","-73.926744","304","34","3031660019","427","BK0401"
"335817","3075767","321 MENAHAN STREET","3","3310","54","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","BROOKLYN","11237","40.700432","-73.914855","304","37","3033100054","441","BK0401"
"335825","3075761","333 MENAHAN STREET","3","3310","48","Yes","No","No","Yes","No","No","2022-06-24T00:00:00.000","BROOKLYN","11237","40.700651","-73.914642","304","37","3033100048","441","BK0401"
"335844","3075814","371 MENAHAN STREET","3","3311","46","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","BROOKLYN","11237","40.701696","-73.913598","304","37","3033110046","441","BK0401"
"336733","3070306","983 METROPOLITAN AVENUE","3","2913","52","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","BROOKLYN","11211","40.714513","-73.936484","301","34","3029130052","481","BK0104"
"337329","3094547","179 MILFORD STREET","3","4208","7","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","BROOKLYN","11208","40.675209","-73.877242","305","42","3042080007","1192","BK0502"
"337408","3095617","327 MILFORD STREET","3","4262","9","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","BROOKLYN","11208","40.671099","-73.876219","305","42","3042620009","1194","BK0502"
"338075","3085200","676 MILLER AVENUE","3","3827","51","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","BROOKLYN","11207","40.664182","-73.889064","305","42","3038270051","1124","BK0503"
"338089","3096792","719 MILLER AVENUE","3","4304","71","Yes","No","No","No","No","Yes","2022-06-24T00:00:00.000","BROOKLYN","11207","40.662767","-73.888352","305","42","3043040071","1122","BK0503"
"338090","3096705","720 MILLER AVENUE","3","4303","20","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","BROOKLYN","11207","40.662759","-73.888371","305","42","3043030020","1122","BK0503"
"338093","3096790","725 MILLER AVENUE","3","4304","68","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","BROOKLYN","11207","40.662677","-73.888284","305","42","3043040068","1122","BK0503"
"338100","3096710","738 MILLER AVENUE","3","4303","27","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","BROOKLYN","11207","40.662484","-73.888169","305","42","3043030027","1122","BK0503"
"339532","3089921","311 MONTAUK AVENUE","3","4056","4","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","BROOKLYN","11208","40.671037","-73.87716","305","42","3040560004","1194","BK0502"
"341075","3057922","35 NORTH ELLIOTT PLACE","3","2027","9","No","No","No","No","Yes","No","2022-06-24T00:00:00.000","BROOKLYN","11205","40.697195","-73.977446","302","35","3020270009","211","BK0203"
"341519","3066615","247 NASSAU AVENUE","3","2657","36","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","BROOKLYN","11222","40.725851","-73.942116","301","33","3026570036","58901","BK0101"
"341567","3067414","300 NASSAU AVENUE","3","2692","4","Yes","No","No","No","No","Yes","2022-06-24T00:00:00.000","BROOKLYN","11222","40.726182","-73.938453","301","33","3026920004","593","BK0101"
"342039","3244449","262 NEPTUNE AVENUE","3","8665","558","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","BROOKLYN","11235","40.581309","-73.962963","313","48","3086650558","364","BK1303"
"342254","3255546","282 NEVINS STREET","3","432","25","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","BROOKLYN","11217","40.679613","-73.98706","306","39","3004320025","11901","BK0601"
"342527","3085597","645 NEW JERSEY AVENUE","3","3841","18","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","BROOKLYN","11207","40.6632","-73.892609","305","42","3038410018","1128","BK0503"
"343150","3140420","5706 NEW UTRECHT AVENUE","3","5698","19","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","BROOKLYN","11219","40.629868","-73.995951","312","44","3056980019","240","BK1202"
"343398","3110482","1084 NEW YORK AVENUE","3","4917","6","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","BROOKLYN","11203","40.646604","-73.946228","317","45","3049170006","826","BK1701"
"343600","3031029","165 NEW YORK AVENUE","3","1228","5","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","BROOKLYN","11216","40.674505","-73.947269","308","36","3012280005","341","BK0802"
"344016","3029797","70 NEW YORK AVENUE","3","1201","38","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","BROOKLYN","11216","40.677722","-73.946988","308","36","3012010038","315","BK0802"
"344290","3120569","1900 NEWKIRK AVENUE","3","5219","1","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","BROOKLYN","11226","40.637296","-73.959624","314","45","3052190001","518","BK1402"
"344317","3120307","2317 NEWKIRK AVENUE","3","5209","24","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","BROOKLYN","11226","40.639342","-73.9554","314","40","3052090024","51601","BK1401"
"344337","3120374","2501 NEWKIRK AVENUE","3","5212","24","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","BROOKLYN","11226","40.639709","-73.953068","317","45","3052120024","79002","BK1701"
"344341","3120379","2522 NEWKIRK AVENUE","3","5212","46","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","BROOKLYN","11226","40.639701","-73.952921","317","45","3052120046","79002","BK1701"
"344348","3120404","2617 NEWKIRK AVENUE","3","5213","20","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","BROOKLYN","11226","40.639774","-73.952023","317","45","3052130020","79002","BK1701"
"344413","3112425","3506 NEWKIRK AVENUE","3","4969","36","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","BROOKLYN","11203","40.640295","-73.943303","317","45","3049690036","830","BK1702"
"345968","3115255","1130 NOSTRAND AVENUE","3","5036","39","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","BROOKLYN","11225","40.660011","-73.950567","309","40","3050360039","800","BK0902"
"346099","3108052","1361 NOSTRAND AVENUE","3","4853","12","No","No","No","No","No","Yes","2022-06-24T00:00:00.000","BROOKLYN","11226","40.653462","-73.949844","317","40","3048530012","818","BK1701"
"346499","3207885","2425 NOSTRAND AVENUE","3","7612","11","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","BROOKLYN","11210","40.625562","-73.946634","318","45","3076120011","742","BK1801"
"346587","3211301","2922 NOSTRAND AVENUE","3","7690","82","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","BROOKLYN","11229","40.613171","-73.944274","315","46","3076900082","642","BK1502"
"346716","3198972","3395 NOSTRAND AVENUE","3","7335","68","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","BROOKLYN","11229","40.601378","-73.942058","315","46","3073350068","566","BK1502"
"347157","3120597","1033 OCEAN AVENUE","3","5220","77","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","BROOKLYN","11226","40.637183","-73.95855","314","45","3052200077","51601","BK1401"
"347177","3121360","1150 OCEAN AVENUE","3","5240","25","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","BROOKLYN","11230","40.63426","-73.958015","314","45","3052400025","764","BK1402"
"347311","3181125","1806 OCEAN AVENUE","3","6748","16","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","BROOKLYN","11230","40.61785","-73.954917","314","44","3067480016","538","BK1403"
"347340","3181611","1928 OCEAN AVENUE","3","6757","31","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","BROOKLYN","11230","40.61491","-73.954361","314","48","3067570031","546","BK1403"
"347611","3204413","2909 OCEAN AVENUE","3","7441","263","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","BROOKLYN","11235","40.590101","-73.94964","315","48","3074410263","59404","BK1503"
"347734","3346384","446 OCEAN AVENUE","3","5080","13","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","BROOKLYN","11226","40.65183","-73.961356","314","40","3050800013","50801","BK1401"
"347741","3116541","500 OCEAN AVENUE","3","5080","60","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","BROOKLYN","11226","40.650634","-73.96113","314","40","3050800060","50801","BK1401"
"347758","3117129","600 OCEAN AVENUE","3","5100","64","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","BROOKLYN","11226","40.64813","-73.960652","314","40","3051000064","51002","BK1401"
"347767","3114554","65 OCEAN AVENUE","3","5024","14","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","BROOKLYN","11225","40.661358","-73.962944","309","40","3050240014","327","BK0902"
"347778","3117614","726 OCEAN AVENUE","3","5123","38","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","BROOKLYN","11226","40.645124","-73.960077","314","40","3051230038","51001","BK1401"
"347786","3118549","781 OCEAN AVENUE","3","5151","28","No","No","No","No","No","Yes","2022-06-24T00:00:00.000","BROOKLYN","11226","40.643744","-73.959797","314","40","3051510028","514","BK1401"
"347968","3124302","134 OCEAN PARKWAY","3","5328","23","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","BROOKLYN","11218","40.647116","-73.975124","312","39","3053280023","50002","BK1203"
"348148","3178658","1800 OCEAN PARKWAY","3","6681","399","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","BROOKLYN","11223","40.60486","-73.966818","315","44","3066810399","41402","BK1501"
"348561","3126223","377 OCEAN PARKWAY","3","5375","72","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","BROOKLYN","11218","40.639743","-73.973408","312","39","3053750072","490","BK1203"
"348575","3126841","435 OCEAN PARKWAY","3","5390","84","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","BROOKLYN","11218","40.637833","-73.973045","312","39","3053900084","490","BK1203"
"348655","3170465","930 EAST 7 STREET","3","6509","13","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","BROOKLYN","11230","40.62851","-73.9699","314","45","3065090013","458","BK1204"
"349472","3029995","1232 PACIFIC STREET","3","1206","28","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","BROOKLYN","11216","40.677715","-73.950915","308","36","3012060028","315","BK0802"
"349730","3035651","1596 PACIFIC STREET","3","1340","38","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","BROOKLYN","11213","40.676912","-73.936347","308","36","3013400038","311","BK0802"
"350010","3038738","2240 PACIFIC STREET","3","1442","21","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","BROOKLYN","11233","40.675478","-73.910038","316","37","3014420021","36501","BK1601"
"350071","3038663","2349 PACIFIC STREET","3","1436","47","No","No","No","No","Yes","No","2022-06-24T00:00:00.000","BROOKLYN","11233","40.675355","-73.907478","316","37","3014360047","36502","BK1601"
"350253","3000988","483 PACIFIC STREET","3","185","41","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","BROOKLYN","11217","40.685023","-73.981972","302","33","3001850041","39","BK0202"
"351061","3076845","300 PALMETTO STREET","3","3362","10","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","BROOKLYN","11237","40.696945","-73.913565","304","37","3033620010","435","BK0402"
"351147","3115901","1 PARADE PLACE","3","5052","2","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","BROOKLYN","11226","40.653092","-73.966134","314","40","3050520002","50804","BK1401"
"351148","3115900","19 PARADE PLACE","3","5052","1","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","BROOKLYN","11226","40.652696","-73.965871","314","40","3050520001","50804","BK1401"
"351151","3116111","55 PARADE PLACE","3","5060","8","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","BROOKLYN","11226","40.651617","-73.965144","314","40","3050600008","50804","BK1401"
"351634","3036361","1641 PARK PLACE","3","1369","54","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","BROOKLYN","11233","40.671947","-73.922995","308","41","3013690054","359","BK0802"
"352062","3031501","804 PARK PLACE","3","1240","27","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","BROOKLYN","11216","40.673469","-73.951213","308","36","3012400027","31701","BK0802"
"352197","3115914","166 PARKSIDE AVENUE","3","5053","26","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","BROOKLYN","11226","40.654587","-73.962612","314","40","3050530026","50804","BK1401"
"352378","3128143","250 PARKVILLE AVENUE","3","5428","31","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","BROOKLYN","11230","40.631626","-73.96987","314","45","3054280031","482","BK1402"
"352600","3045561","152 PATCHEN AVENUE","3","1652","44","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","BROOKLYN","11221","40.686249","-73.926739","303","36","3016520044","385","BK0302"
"353043","3083927","257 PENNSYLVANIA AVENUE","3","3738","10","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","BROOKLYN","11207","40.671319","-73.89571","305","42","3037380010","1144","BK0502"
"353248","3097330","741 PENNSYLVANIA AVENUE","3","4323","52","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","BROOKLYN","11207","40.659457","-73.891292","305","42","3043230052","1104","BK0503"
"354028","3080688","1729 PITKIN AVENUE","3","3489","243","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","BROOKLYN","11212","40.669906","-73.909317","316","41","3034890243","906","BK1602"
"355453","3037905","1616 PRESIDENT STREET","3","1407","41","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","BROOKLYN","11213","40.667186","-73.934586","309","35","3014070041","35302","BK0901"
"356560","3016584","266 PROSPECT PARK WEST","3","870","41","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","BROOKLYN","11215","40.658519","-73.982033","307","39","3008700041","169","BK0701"
"357092","3028576","347 PROSPECT PLACE","3","1153","54","No","No","No","No","No","Yes","2022-06-24T00:00:00.000","BROOKLYN","11238","40.676847","-73.964918","308","35","3011530054","205","BK0801"
"357289","3031206","780 PROSPECT PLACE","3","1233","38","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","BROOKLYN","11216","40.674353","-73.950971","308","36","3012330038","31701","BK0802"
"359188","3050643","285 QUINCY STREET","3","1803","72","Yes","No","No","No","No","Yes","2022-06-24T00:00:00.000","BROOKLYN","11216","40.687118","-73.949336","303","36","3018030072","251","BK0301"
"360094","3035972","444 RALPH AVENUE","3","1357","55","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","BROOKLYN","11233","40.674027","-73.922109","308","41","3013570055","307","BK0802"
"360135","3036359","510 RALPH AVENUE","3","1369","51","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","BROOKLYN","11233","40.672034","-73.922299","308","41","3013690051","359","BK0802"
"360366","3117652","2112 REGENT PLACE","3","5125","48","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","BROOKLYN","11226","40.646288","-73.958725","314","40","3051250048","51001","BK1401"
"360396","3044523","129 MALCOLM X BOULEVARD","3","1632","4","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","BROOKLYN","11221","40.689043","-73.930263","303","36","3016320004","387","BK0302"
"360624","3224132","1106 REMSEN AVENUE","3","7994","58","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","BROOKLYN","11236","40.642235","-73.908212","318","46","3079940058","964","BK1803"
"361648","3145571","6902 RIDGE BOULEVARD","3","5870","37","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","BROOKLYN","11209","40.636468","-74.028702","310","47","3058700037","36","BK1001"
"362534","3042592","190 ROCKAWAY AVENUE","3","1567","38","No","No","No","No","No","Yes","2022-06-24T00:00:00.000","BROOKLYN","11233","40.676739","-73.910901","316","41","3015670038","301","BK1601"
"362959","3100706","166 ROCKAWAY PARKWAY","3","4632","6","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","BROOKLYN","11212","40.662496","-73.921669","317","41","3046320006","892","BK1704"
"363211","3102701","450 ROCKAWAY PARKWAY","3","4693","56","Yes","No","No","No","No","No","2022-06-24T00:00:00.000","BROOKLYN","11212","40.657238","-73.915811","317","41","3046930056","890","BK1704"
