"summons_number","plate_id","registration_state","plate_type","issue_date","violation_code","vehicle_body_type","vehicle_make","issuing_agency","street_code1","street_code2","street_code3","vehicle_expiration_date","violation_location","violation_precinct","issuer_precinct","issuer_code","issuer_command","issuer_squad","violation_time","time_first_observed","violation_county","violation_in_front_of_or_opposite","house_number","street_name","intersecting_street","date_first_observed","law_section","sub_division","violation_legal_code","days_parking_in_effect","from_hours_in_effect","to_hours_in_effect","vehicle_color","unregistered_vehicle","vehicle_year","meter_number","feet_from_curb","violation_post_code","violation_description","no_standing_or_stopping_violation","hydrant_violation","double_parking_violation"
"1437575225","T656404C","NY","OMT","2019-05-08T00:00:00.000","46","SUBN","TOYOT","P","0","0","0","20180831","14","14","401","946963","0401","0000","0700P",,"NY",,,"W/S 6 AVE","N/O W 42 ST","0","408","K7",,"BBBBBBB","ALL","ALL","BK","0","2013","-","0",,,,,
"1438395875","ESW3683","NY","PAS","2019-05-08T00:00:00.000","40","SDN","HYUND","P","56030","64830","23330","20190802","77","77","77","933747","0077","0000","0229A",,,"F","923","LINCOLN PLACE",,"0","408","E2",,"BBBBBBB","ALL","ALL","GRY","0","2009","-","0",,,,,
"1429037880","69878MJ","NY","COM","2019-05-08T00:00:00.000","14","VAN","FORD","P","80930","23930","89940","20191213","90","90","90","964280","0090","0000","0247A",,,"O","276","STAGG ST",,"0","408","C",,"YYYYYBB","0900P","0630A","WHITE","0","2004","-","0",,,,,
"1429052910","GZJ2319","NY","PAS","2019-05-08T00:00:00.000","21","SUBN","CHEVR","P","31830","64330","5280","20190628","84","84","84","953934","0084","0000","0957A",,"K","F","274","DEAN ST",,"0","408","D1",,"BYBBBBB","0930A","1100A","BK","0","2019","-","0",,,,,
"1438422775","HUX1218","NY","PAS","2019-05-07T00:00:00.000","74","SDN","HONDA","P","35830","73030","14480","20191016","61","61","61","964406","0061","0000","1213P",,,"F","1770","E 23 ST",,"0","408","E2",,"BBBBBBB","ALL","ALL","RD","0","2017","-","0",,,,,
"1435124200","AT83309","CT","PAS","2019-05-07T00:00:00.000","21","SDN","MERCU","P","62200","33540","33525","0","100","100","100","947448","0100","0000","0935A",,"Q","O","102 00","SHORE FRNT PKWY",,"0","408","K6",,"YBBBBBB","0930A","1100A","RD","0","0","-","0",,,,,
"1429521508","89367MJ","NY","COM","2019-05-07T00:00:00.000","46","SDN","FORD","P","9140","35690","40200","0",,"0","420","915775","0420","0000","1016A",,"Q","F","213 37","39 AVE",,"0","408","N5",,"BBBBBBB","ALL","ALL","BR","0","2017","-","0",,,,,
"1438313925","KRR0366","99","PAS","2019-05-07T00:00:00.000","21",,"MAZDA","S","18390","8590","8790","0","115","115","0","600281","QW03","0000","0845A",,,"F","3506","91 STREET",,"0","408","D1",,"YBBBBBB","0830A","1000A",,"0","0","-","0",,,,,
"1439827503","AKF1941","PA","PAS","2019-05-07T00:00:00.000","21",,"ME/BE","S","0","0","0","0","60","60","0","956101","KS13","0000","1139A",,"K",,,"W/S WEST 12 ST","S/O 86 ST","0","408","D1",,"YBBYBBB","1130A","0100P","BK","0","0","-","0",,,,,
"1437569420","76731MK","NY","COM","2019-05-07T00:00:00.000","46",,,"P","10210","17970","17990","0","17","17","401","957213","0401","0000","1012A","1012A","NY",,"800","3RD AVENUE",,"0","408","F1",,"BBBBBBB","ALL","ALL","R","0","0","-","0",,,,,
"1439426752","HAY4623","NY","PAS","2019-05-05T00:00:00.000","46","SDN","BMW","P","16910","13610","30190","20191012","38","38","38","954814","0038","0000","0800P",,,"F","219","DYCKMAN ST",,"0","408","F1",,"BBBBBBB","ALL","ALL",,"0","2016","-","0",,,,,
"1438038938","EEB7911","NY","PAS","2019-05-04T00:00:00.000","21","SUBN","JEEP","S","42730","0","0","20191014","75","75","0","603728","KN05","0000","0812A",,"K","O","2693","FULTON STREET","ON VERMONT STREET","0","408","D1",,"BYBBYBB","0800A","0930A","RED","0","2004","-","0",,,,,
"1439662241","6BE887","MA","PAS","2019-05-04T00:00:00.000","21","SDN","HONDA","S","0","0","0","0","52","52","0","698029","BX07","0000","0739A",,"BX",,,"R/S JEROME AVE","GUN HILL RD","0","408","D1",,"YYYYYYB","0730A","0800A","SL","0","0","-","0",,,,,
"1437020501","GWM3631","NY","PAS","2019-05-04T00:00:00.000","46","SUBN","NISSA","P","0","0","0","20190330","69","69","69","961847","0069","0000","1257P",,"K",,,"S/O 7901 FLATLANDS A",,"0","408","C",,"BBBBBBB","ALL","ALL","GREEN","0","2001","-","0",,,,,
"1439690650","T431321C","NY","OMT","2019-05-04T00:00:00.000","21","SDN","LINCO","S","22890","20390","25090","20181031","7","7","0","695943","MN01","0000","0145A",,"NY","F","51","HESTER ST",,"0","408","D1",,"YBYBYBB","1200A","0300A","WHITE","0","2006","-","0",,,,,
"1435093215","25192MD","NY","COM","2019-05-03T00:00:00.000","46","DELV","ISUZU","P","34090","10810","10910","20191231","14","14","401","947085","0401","0000","1214P",,,,"345","W 16TH ST",,"0","408","F1",,"BBBBBBB","ALL","ALL","WHITE","0","2013","-","0",,,,,
"1439374168","76768MK","99","COM","2019-05-03T00:00:00.000","46",,,"P","10210","17970","17990","0","1","1","401","957213","0401","0000","1003A","1003A","NY","F","800","3RD AVENUE",,"20180503","408","C",,"BBBBBBB","ALL","ALL","R","0","0","-","0",,,,,
"1438411364","GEH4291","NY","PAS","2019-05-02T00:00:00.000","40","SUBN","FORD","P","27030","69230","63030","20190109","88","88","88","929604","0088","0000","0518A",,"K","O","111","CLERMONT AVE",,"0","408","D1",,"BBBBBBB","ALL","ALL","BK","0","2016","-","0",,,,,
"1439129459","HRJ9097","NY","PAS","2019-05-02T00:00:00.000","21","SDN","NISSA","S","9130","5580","5680","20190627","72","72","0","590750","KS07","0000","0852A",,"K","F","530","51ST STREET",,"0","408","D1",,"BBYBBBB","0830A","1000A","GREY","0","2014","-","0",,,,,
"1405777321","GED6231","NY","PAS","2019-05-02T00:00:00.000","14","SUBN","FORD","P","22090","35780","35780","20191223","113","113","113","943130","0113","0000","0550P",,,"O","172-24","133 AVENUE",,"0","408","C",,"BBBBBBB","ALL","ALL","BLUE","0","0","-","0",,,,,
"1435088566","25472MG","NY","PAS","2019-05-01T00:00:00.000","46","DELV","HIN","P","27880","40404","40404","20181130","19","19","0","928420","CTTF","0000","0920A",,"NY","O","450","PARK PL",,"0","408","F1",,"BBBBBBB","ALL","ALL",,"0","0","-","0",,,,,
"1438346130","27155MD","NY","COM","2019-05-01T00:00:00.000","19","VAN","FORD","P","0","0","0","20190430",,"0","401","959745","0401","0000","0836A",,"NY","F","2","W 47 ST",,"0","408","C",,"YYYYYBB","0700A","0200P","WH","0","2013","-","0",,,,,
"1435088578","31462","NY","COM","2019-05-01T00:00:00.000","46",,"ISUZU","P","25390","17730","17750","20191031","17","17","0","928420","CTTF","0000","1102A",,"NY","F","244","MADISON AVE",,"0","408","F1",,"BBBBBBB","ALL","ALL",,"0","0","-","0",,,,,
"1425894975","HSF5619","NY","PAS","2019-04-30T00:00:00.000","46","SDN","SATUR","P","70720","27090","27120","20190723","46","46","46","959309","0046","0000","0529P",,"BX","F","2149","VALENTINE AVE",,"0","408","D",,"BBBBBBB","ALL","ALL","BK","0","2004","-","0",,,,,
"1438304420","GNTM83","FL","PAS","2019-04-30T00:00:00.000","21","SDN","NISSA","S","68690","40404","40404","0","112","112","0","533310","QW06","0000","0739A",,"Q","O","71-765","YELLOWSTONE BLVD",,"0","408","D1",,"YYYYYYB","0730A","0800A","SILVE","0","0","-","0",,,,,
"1439110992","HPU4435","NY","PAS","2019-04-30T00:00:00.000","21","SDN","KIA","S","24830","5430","5580","20190404","78","78","0","535047","KS06","0000","1140A","1140A",,"F","557","CARROLL ST",,"0","408","D1",,"YBBBBBB","1130A","0100P","WHITE","0","2013","-","0",,,,,
"1437988349","HUH4072","NY","PAS","2019-04-30T00:00:00.000","21","SUBN","FORD","S","13880","36830","36880","20200206","67","67","0","528610","KN17","0000","0821A",,"K","F","4505","AVE D",,"0","408","D1",,"YBBYBBB","0800A","0930A","BLUE","0","2009","-","0",,,,,
"1437333333","HDK3081","NY","PAS","2019-04-30T00:00:00.000","45","SDN","TOYOT","X","0","40404","40404","20191019","49","49","976","101319","0976","0000","0952A",,"BX","F","1400","PELHAM PRKW SOUTH",,"0","408","E1",,"BBBBBBB","ALL","ALL","GRAY","0","2010","-","0",,,,,
"1439426478","79685MG","NY","COM","2019-04-30T00:00:00.000","46","VAN","FORD","P","32790","37350","0","20190430","34","34","34","937403","0034","0000","1013A",,"NY","F",,"WADSWORTH AVE","WEST 180 ST","0","408","C",,"BBBBBBB","ALL","ALL","WHITE","0","2015","-","0",,,,,
"1434835753","GKL6232","NY","PAS","2019-04-30T00:00:00.000","38","SDN","TOYOT","X","25645","32625","32625","20190924","19","19","977","782971","0977","0000","1039A",,"NY","F","595","MAIN ST",,"0","408","I4",,"YYYYYYB","0700A","0700P","WH","0","2013","-","0",,,,,
"1435189632","HVC8889","NY","PAS","2019-04-29T00:00:00.000","40","SUBN","HONDA","P","17440","35780","47390","20190827","107","107","107","962786","0107","0000","1038A",,"Q","O","209-30","86 DR",,"0","408","F2",,"BBBBBBB","ALL","ALL","BLK","0","2017","-","0",,,,,
"1438393222","GZX6582","NY","PAS","2019-04-29T00:00:00.000","51","SUBN","TOYOT","P","0","40404","40404","20190930","90","90","90","958696","0090","0000","0311P",,"K","F","9","FILMORE PLACE",,"0","408","E3",,"BBBBBBB","ALL","ALL","GY","0","2015","-","0",,,,,
"1434835364","FXE9229","NY","PAS","2019-04-29T00:00:00.000","20","SDN","HONDA","R","0","40404","40404","20171208","19","19","977","822169","0977","0000","0407A",,"NY","F","475","MAIN ST RI",,"0","408","C",,"BBBBBBB","ALL","ALL","BLK","0","2015","-","0",,,,,
"1435161993","P668733","IL","PAS","2019-04-28T00:00:00.000","78","TR","VOLVO","P","54580","40404","40404","0","107","107","107","950856","0107","0000","0415A",,"Q","O","25-15","MAIN ST",,"0","408","F2",,"BBBBBBB","ALL","ALL","WHT","0","0","-","0",,,,,
"1436831143","PPC82R","NJ","PAS","2019-04-28T00:00:00.000","40","SDN","HONDA","P","0","0","0","0","5","5","5","943181","0005","0000","0904P",,"NY","O",,"N/E/C/O FORSYTH ST","STANTON ST","0","408","C",,"BBBBBBB","ALL","ALL","WH","0","0","-","5",,,,,
"1439160764","HCT3054","NY","PAS","2019-04-28T00:00:00.000","21","SUBN","NISSA","S","6880","19030","19030","20191018","62","62","0","528364","KS11","0000","0820A",,"K","F","8708","18TH AVE",,"0","408","D1",,"YYYYYYB","0800A","0830A","SILVE","0","2015","-","0",,,,,
"1438925050","HVZ7391","NY","PAS","2019-04-28T00:00:00.000","50","SDN","VOLKS","P","14920","75230","75260","20191227","50","50","50","932391","0050","0000","0956A",,"BX","O","6535","BROADWAY",,"0","408","E5",,"BBBBBBB","ALL","ALL","BLK","0","2017","-","0",,,,,
"1130964930","HVV7931","NY","PAS","2019-04-28T00:00:00.000","24","SUBN","HONDA","X","64","18510","99","20191115","122","122","835","0","0835","0000","0229P",,"R",,,"GREAT KILLS BOAT",,"0","408","D5",,"BBBBBBB","ALL","ALL","SILVE","0","2017","-","0",,,,,
"1436918972","BL27402","NY","TRL","2019-04-28T00:00:00.000","66","TRAI",,"S","0","0","0","0","110","110","0","637007","QNTF","0000","0749P",,"Q",,,"W/S WILLETS POINT BL","N/O 39TH AVE","0","408","K4",,"BBBBBBB","ALL","ALL","SILVE","0","0","-","0",,,,,
"1439352537","12384WG","99","COM","2019-04-27T00:00:00.000","46","VAN","ME/BE","P","10210","17350","17370","20191031","9","9","406","926583","0406","0000","0327P",,"NY","F","216","3RD AVE",,"0","408","C3",,"BBBBBBB","ALL","ALL","BR","0","0","-","0",,,,,
"1436345492","52721MK","NY","PAS","2019-04-27T00:00:00.000","21","VAN","DODGE","P","0","0","0","20190731","42","42","42","961023","0042","0000","0940A",,"BX",,,,,"0","408","I4",,"BYBBYBB","0900A","1030A","WHITE","0","2017","-","0",,,,,
"1439153360","KNG6686","PA","PAS","2019-04-27T00:00:00.000","21",,"VOLKS","S","21780","21680","67830","0","60","60","0","956101","KS13","0000","0917A",,"K","F","2965","BRIGHTON 3 ST",,"0","408","D1",,"BYBBYBB","0900A","1030A","BL","0","0","-","0",,,,,
"1438029858","T744115C","NY","OMT","2019-04-26T00:00:00.000","21","SDN","HONDA","S","60520","62420","20920","20190131","43","43","0","584978","BK05","0000","0949A",,"BX","F","1753","RANDALL AVE",,"0","408","D1",,"YBBYBBB","0930A","1100A","BLACK","0","2017","-","0",,,,,
"1437944541","EKF8886","NY","PAS","2019-04-26T00:00:00.000","21","SDN","FORD","S","28500","7040","7040","20181016","47","47","0","538334","BX12","0000","1228P",,"BX","F","1145","E 229 STREET",,"0","408","D1",,"BBBYBBB","1130A","0100P","GREY","0","2007","-","0",,,,,
"1435088554","2194708","IN","PAS","2019-04-25T00:00:00.000","46","DELV","INTER","P","5880","6030","6130","0",,"0","0","928420","CTTF","0000","1046A",,"NY","F","935","8TH AVE",,"0","408","C",,"BBBBBBB","ALL","ALL",,"0","0","-","0",,,,,
"1435898527","T727460C","NY","OMT","2019-04-25T00:00:00.000","40","SDN","TOYOT","P","36310","31190","31390","20190131","26","26","26","927590","0026","0000","0250A",,,"O","358","W 127 ST",,"0","408","E2",,"BBBBBBB","ALL","ALL","WH","0","2017","-","10",,,,,
"1438798076","GLP8420","NY","PAS","2019-04-25T00:00:00.000","50","SDN","VOLK","P","0","0","0","20191111","67","67","67","954571","0067","0000","0859A",,"K","O",,"C/O E 52ND","CLARENDON","0","408","E5",,"BBBBBBB","ALL","ALL","WH","0","2017","-","0",,,,,
"1439769436","HSK6607","NY","PAS","2019-04-24T00:00:00.000","21","SDN","HYUND","S","70620","74250","74260","20190706","44","44","0","0","BXSP","0000","1153A",,"BX","F","1220","UNIVERSITY AVE",,"0","408","D1",,"BYBBYBB","1130A","0100P","BLUE","0","2017","-","0",,,,,
"1424790098","CUH6660","NY","PAS","2019-04-24T00:00:00.000","14","SUBN","TOYOT","P","49690","27235","27240","20200115","105","105","105","951508","0105","0000","0800P",,"Q","F","251-22","HILLSIDE AVE",,"0","408","F2",,"BBBBBBB","ALL","ALL","GRAY","0","2017","-","0",,,,,
"1437392519","HTU9266","NY","PAS","2019-04-24T00:00:00.000","14","SDN","MITSU","X","50750","60570","46340","20190823","43","43","0","175","0000","0000","0448A",,"BX","F","1675","METROPOLITAN AVENUE",,"0","408","E2",,"BBBBBBB","ALL","ALL","BLUE","0","2015","-","0",,,,,
"1435891053","85083JT","NY","COM","2019-04-24T00:00:00.000","46","DELV","INTER","P","25390","18430","18450","0","19","19","19","940955","0019","0000","1058A",,"NY","F","900","MADISON AVE",,"0","408","F1",,"BBBBBBB","ALL","ALL","B","0","2005","-","0",,,,,
"1436545316","GEP2547","NY","PAS","2019-04-23T00:00:00.000","21","SUBN","HONDA","P","35830","14510","25690","20190130","27","27","24","938602","0024","0000","1148A","1148A",,"O","20","W 103 ST",,"0","408","D1",,"YBBYBBB","1130","0100","BLUE","0","2018","-","0",,,,,
"1424336480","HPU5447","NY","PAS","2019-04-23T00:00:00.000","46","SUBN","HONDA","P","0","40404","40404","20190423","71","71","71","956245","0071","0000","0105P",,"K","O","664","MAPLES ST",,"0","408","F2",,"BBBBBBB","ALL","ALL","GY","0","2003","-","0",,,,,
"1436210410","GWC1388","NY","PAS","2019-04-22T00:00:00.000","53","SUBN","JEEP","K","29370","0","0","20190109","25","25","1","160638","0001","0000","1046A",,"NY",,,"RANDALLS ISLAND","PARKING LOT 3","0","408","E3",,"BBBBBBB","ALL","ALL","WHITE","0","2013","-","0",,,,,
"1437015013","KPT3677","PA","PAS","2019-04-22T00:00:00.000","40","SDN","NISSA","P","92530","32600","40930","0","71","71","71","956289","0071","0000","0118A",,"K","F","2101","WESTBURY CT",,"0","408","D",,"BBBBBBB","ALL","ALL","ORANG","0","0","-","0",,,,,
"1434878569","67909AN","NY","COM","2019-04-22T00:00:00.000","78","VAN","FORD","P","40885","16000","26460","20191031","123","123","123","950900","0123","0000","1046P",,,"F","15","NOTUS AVE",,"0","408","J2",,"BBBBBBB","ALL","ALL","WH","0","2015","-","0",,,,,
"1436260966","HTS9334","NY","PAS","2019-04-22T00:00:00.000","46","SDN","HONDA","P","63030","74530","45030","20190728","88","88","88","956474","0088","0000","0243P",,"K","F","503","MYRTLE AVE",,"0","408","F2",,"BBBBBBB","ALL","ALL","GRY","0","2017","-","0",,,,,
"1438140587","EKF1287","NY","PAS","2019-04-21T00:00:00.000","21","SUBN","CHRYS","S","14630","67530","35730","20191002","61","61","0","907328","KS15","0000","0741A",,"K","F","2021","AVE U",,"0","408","D1",,"YYYYYYB","0730A","0800A","BLUE","0","2005","-","0",,,,,
"1438312088","FPK1045","NY","PAS","2019-04-21T00:00:00.000","21","SDN","SAAB","S","61090","66890","51790","20190627","115","115","0","600281","QW03","0000","0837A",,"Q","F","9547","ROOSEVELT AVENUE",,"0","408","D1",,"BBBBBYB","0830","0900","BLK","0","1999","-","0",,,,,
"1437171424","HPK1943","99","PAS","2019-04-21T00:00:00.000","46","SUBN","FORD","P","19270","10210","10110","20190329","25","25","25","961914","0025","0000","0530P",,,"F","234","E 116 ST",,"0","408","F1",,"BBBBBBB","ALL","ALL",,"0","0","-","0",,,,,
"1430471300","GZM7177","NY","PAS","2019-04-20T00:00:00.000","17","P-U","DODGE","P","19090","10410","25390","20190713","23","23","23","945266","0023","0000","0808A",,"NY","O","35","E 106 ST",,"0","408","C4",,"BBBBBBB","ALL","ALL","RED","0","2017","-","0",,,,,
"1433942793","KNGCASE","SC","PAS","2019-04-20T00:00:00.000","98","SUBN","LINCO","P","0","40404","40404","20190331","83","83","83","961444","0083","0000","1050P",,"K","F","1142","GREEN AVE",,"0","408","E2",,"BBBBBBB","ALL","ALL","SIL","0","0","-","0",,,,,
"1436106345","HPM7417","NY","PAS","2019-04-20T00:00:00.000","71","SUBN","NISSA","P","36615","47436","48500","20190325","121","121","121","953607","0121","0000","0110A",,"NY","F","488","LISK AVE",,"0","408","E2",,"BBBBBBB","ALL","ALL","BLK","0","2014","-","0",,,,,
"1437937834","HHN5330","NY","PAS","2019-04-20T00:00:00.000","21","SUBN","CHEVR","S","56740","12550","63820","20180912","46","46","0","554868","BX05","0000","1204P",,,"O","1819","PALISADE PL",,"0","408","D1",,"BYBBYBB","1130A","0100P","BL","0","2014","-","0",,,,,
"1433957190","HCJ3564","NY","PAS","2019-04-20T00:00:00.000","98","SDN","MINI","P","72930","54100","52130","20191119","83","83","83","960473","0083","0000","0545P",,"K","O","1428","PUTNAM AVE",,"0","408","C",,"BBBBBBB","ALL","ALL","WHITE","0","2012","-","0",,,,,
"1438007103","GVJ3653","NY","PAS","2019-04-20T00:00:00.000","40","SUBN","LEXUS","S","72730","86630","73430","20190921","77","77","0","594719","BK08","0000","0731A",,"K","F","1417","PROSPECT PLACE",,"0","408","K4",,"YYYYYYY","0000A","1159P","GRAY","0","2005","-","0",,,,,
"1438007140","HYY9368","NY","PAS","2019-04-20T00:00:00.000","21","SUBN","ACURA","S","86630","69330","81430","20200405","77","77","0","594719","BK08","0000","0750A",,"K","F","191 A","UTICA AVE",,"0","408","D1",,"YYYYYYB","0730A","0800","BLUE","0","0","-","0",,,,,
"1438186915","HUX3195","NY","PAS","2019-04-20T00:00:00.000","21","SDN","HYUND","S","64230","35280","28830","20191009","60","60","0","916665","KS13","0000","0827A",,"K","F","162","NEPTUNE AVE",,"0","408","D1",,"BYBBYBB","0800A","0930A","BLK","0","2013","-","0",,,,,
"1438144404","ICFM74","FL","PAS","2019-04-20T00:00:00.000","21","SDN","VOLKS","S","29830","86530","72230","0","76","76","0","586955","KS07","0000","0815A",,"K","F","356","COURT ST",,"0","408","D1",,"YYYYYYB","0800A","0830A","WHITE","0","0","-","0",,,,,
"1438155669","HAE9603","NY","PAS","2019-04-20T00:00:00.000","21","SDN","HONDA","S","28430","88330","90930","20191102","72","72","0","586955","KS07","0000","1145A",,"K","O","431","COLUMBIA ST",,"0","408","D1",,"BBBBYBB","1130A","0100P","BLACK","0","2009","-","0",,,,,
"1438089703","HWK1655","NY","PAS","2019-04-20T00:00:00.000","46","SDN","AUDI","S","19310","24890","10210","20191219","25","25","0","695292","MN11","0000","1158A",,"NY","F","165","EAST 118 STREET",,"0","408","D1",,"BBBBBBB","ALL","ALL","SILVE","0","2012","-","0",,,,,
"1437916405","HPJ5079","NY","PAS","2019-04-20T00:00:00.000","21","VAN","FORD","S","0","0","0","20190330","42","42","0","540127","BX03","0000","1235P",,"BX",,,"W/S WEST FARMS","CROSS BX EXWY","0","408","D1",,"BYBBYBB","1130A","0100P","WHITE","0","1996","-","0",,,,,
"1435087902","47601MD","NY","COM","2019-04-20T00:00:00.000","14","DELV","PETER","P","34770","13610","10810","20190331",,"0","401","957868","0401","0000","1000A",,"NY","F","210","W 50 ST",,"0","408","C",,"YYYYYYY","0700A","1159P","WH","0","0","-","0",,,,,
"1438895460","62286MB","NY","COM","2019-04-20T00:00:00.000","78","VAN","FORD","P","16790","56490","35780","20191231","104","104","104","936752","0104","0000","0235A",,"Q","O","88-27","82 AVE",,"0","408","K6",,"BBBBBBB","ALL","ALL","WHITE","0","2012","-","0",,,,,
"1435087872","2704005","IN","PAS","2019-04-20T00:00:00.000","14","DELV","INTER","P","0","0","0","0",,"0","401","957868","0401","0000","0753A",,"NY",,,"S/W C/O W 50 ST","BROADWAY","0","408","C",,"YYYYYYY","0700A","1159P","WH","0","0","-","0",,,,,
"1436397261","EAS3040","NY","PAS","2019-04-20T00:00:00.000","40","SDN","HONDA","P","14220","26820","26850","20190529","43","43","43","922905","0043","0000","1054A",,"BX","F","1339","BOYNTON AVE",,"0","408","E2",,"BBBBBBB","ALL","ALL","SIL","0","2014","-","6",,,,,
"1437904270","WWZ2046","VA","PAS","2019-04-20T00:00:00.000","21","SUBN","DODGE","S","46820","8630","34820","0","41","41","0","587594","BX02","0000","1211P",,"BX","O","1091","LONGWOOD AVE",,"0","408","D1",,"BYBBYBB","1100A","1230P","BLACK","0","0","-","0",,,,,
"1438007139","T743730C","NY","OMT","2019-04-20T00:00:00.000","21","SDN","HYUND","S","86630","69330","81430","20181031","77","77","0","594719","BK08","0000","0750A",,"K","F","191 A","UTICA AVE",,"0","408","E2",,"YYYYYYB","0730A","0800A","GRAY","0","2017","-","0",,,,,
"1435087860","35857JU","NY","COM","2019-04-20T00:00:00.000","14","DELV","UD","P","0","0","0","20190531",,"0","401","957868","0401","0000","0750A",,"NY",,,"S/W C/O W 50 ST","BROADWAY","0","408","I3",,"YYYYYYY","0700A","1159P","WH","0","0","-","0",,,,,
"1439161793","HBX1053","NY","PAS","2019-04-20T00:00:00.000","21","SDN","NISSA","S","6880","9630","9680","20191130","62","62","0","589383","KS11","0000","0355A",,"K","O","6102","18 AVE",,"0","408","D1",,"YYYYYBB","0730A","0800A","WH","0","2009","-","0",,,,,
"1438836764","2XD427","OK","PAS","2019-04-20T00:00:00.000","46","DELV","INTER","P","13610","36550","36570","0","30","30","30","915669","0030","0000","0135P",,"NY","F","3434","BROADWAY",,"0","408","F1",,"BBBBBBB","ALL","ALL","WH","0","0","-","0",,,,,
"1438893334","HPB6677","NY","PAS","2019-04-20T00:00:00.000","98","SUBN","FORD","P","21140","5940","6040","20190621","109","109","109","951910","0109","0000","0821A",,"Q","F","14-24","118 ST",,"0","408","E2",,"BBBBBBB","ALL","ALL","WH","0","2001","-","0",,,,,
"1437498036","GGF7755","NY","PAS","2019-04-19T00:00:00.000","20","SUBN","HONDA","K","97540","35780","35780","20190818","113","113","642","44661","0642","0000","0545P","0537P","Q",,,"JFK AIRPORT INSIDE L",,"0","408","C",,"BBBBBBB","ALL","ALL","GRAY","0","2007","-","0",,,,,
"1438328140","GUG9183","NY","PAS","2019-04-19T00:00:00.000","21","SDN","TOYOT","S","15340","10140","0","20180923","108","108","0","834123","QW02","0000","1110A",,"Q","F",,"72 ST","45 AVE","0","408","D1",,"BBBYBBB","1100A","1230P","GR","0","2014","-","0",,,,,
"1435737544","HBY6291","NY","PAS","2019-04-19T00:00:00.000","14","DELV","FORD","P","34730","29900","10510","20180414","18","18","420","935327","0420","0000","1045A",,"NY","F","48","W 48 ST",,"0","408","C",,"BBBBBBB","ALL","ALL","WHITE","0","2006","-","0",,,,,
"1438222476","HHA7941","NY","PAS","2019-04-19T00:00:00.000","21","SDN","BMW","S","52390","29290","61390","20180531","109","109","0","583224","QE07","0000","0805A",,"Q","O","41-61","KISSENA BLVD",,"0","408","D1",,"YYYYYYB","0800A","0830A","BLK","0","2015","-","0",,,,,
"1435099850","XBW1M","NJ","PAS","2019-04-19T00:00:00.000","46","DELV","BUS","P","34330","10510","10610","0","10","10","401","947083","0401","0000","1222P",,,"F","133","W 28TH ST",,"0","408","D7",,"BBBBBBB","ALL","ALL","GREY","0","0","-","0",,,,,
"1438222452","HST4605","NY","PAS","2019-04-19T00:00:00.000","21","SUBN","JEEP","S","9540","52390","65490","20190630","109","109","0","583224","QE07","0000","0737A",,"Q","O","136-45","41 AVE",,"0","408","D1",,"YYYYYYB","0730A","0800A","RUST","0","2002","-","0",,,,,
"1436712166","230102F","TX","PAS","2019-04-19T00:00:00.000","40","SDN","BMW","P","39690","14640","16990","20180419","104","104","104","941767","0104","0000","0945A",,"Q","F","80-00","COOPER AVE",,"0","408","F1",,"BBBBBBB","ALL","ALL","BLUE","0","0","-","0",,,,,
"1438915019","T723792C","NY","PAS","2019-04-19T00:00:00.000","20","SUBN","TOYOT","P","33120","23800","73720","20190228","46","46","46","959262","0046","0000","0534P",,"BX","F","365","FORD",,"0","408","C",,"BBBBBBB","ALL","ALL",,"0","0","-","0",,,,,
"1438079333","T690495C","NY","OMT","2019-04-19T00:00:00.000","21","SDN","TOYOT","S","36790","10810","13510","20181031","32","32","0","612449","MN08","0000","0913A",,"NY","O","304","W 151 ST",,"0","408","D1",,"YBBYBBB","0830A","1000A","BLK","0","2018","-","0",,,,,
"1433723700","L78CBX","NJ","PAS","2019-04-18T00:00:00.000","21","SUBN","PORSC","S","36510","10610","10810","0","32","32","0","660650","MN08","0000","1151A",,"NY","F","227","WEST 137TH STREET",,"0","408","D1",,"YBBYBBB","1130A","0100P","GREY","0","0","-","0",,,,,
"1435486821","GZY2437","NY","PAS","2019-04-18T00:00:00.000","51","SDN","NISSA","P","20830","48330","56230","20190729","75","75","869","910365","0869","0000","1249A",,"K","F","748","BRADFORD ST",,"0","408","D",,"BBBBBBB","ALL","ALL","BK","0","2013","-","0",,,,,
"1437937639","T744345C","NY","OMT","2019-04-18T00:00:00.000","21","SDN","TOYOT","S","0","0","0","20190131","49","49","0","612318","BX11","0000","0750A",,"BX",,,"N/S EAST TREMONT AVE","E/O UNIONPORT RD","0","408","D1",,"YYYYYYB","0730A","0800A","BLACK","0","2017","-","0",,,,,
"1439160776","T761379C","NY","OMT","2019-04-18T00:00:00.000","21","SDN","TOYOT","S","6880","10880","19030","20190228","62","62","0","528364","KS11","0000","0825A",,"K","F","8671","18TH AVE",,"0","408","D1",,"YYYYYYB","0800A","0830A","BLACK","0","2016","-","0",,,,,
"1439160788","HTW9701","NY","PAS","2019-04-18T00:00:00.000","21","SUBN","TOYOT","S","0","40404","40404","20190831","62","62","0","528364","KS11","0000","0836A",,"K","F","2010","86ST STREET",,"0","408","D1",,"YYYYYYB","0830A","0900A","GREY","0","2017","-","0",,,,,
"1439355733","T6961886","NY","OMT","2019-04-18T00:00:00.000","46","SDN","TOYOT","P","34450","11115","0","20180630","17","17","401","951478","0401","0000","0417P",,"NY","F",,"W 34","WSH","0","408","C",,"BBBBBBB","ALL","ALL","BK","0","2016","-","0",,,,,
