"menu_item_id","year","restaurant_item_name","restaurant","restaurant_id","item_name","item_description","food_category","serving_size","serving_size_text","serving_size_unit","serving_size_household","calories","total_fat","saturated_fat","trans_fat","cholesterol","sodium","potassium","carbohydrates","protein","sugar","dietary_fiber","calories_100g","total_fat_100g","saturated_fat_100g","trans_fat_100g","cholesterol_100g","sodium_100g","potassium_100g","carbohydrates_100g","protein_100g","sugar_100g","dietary_fiber_100g","calories_text","total_fat_text","saturated_fat_text","trans_fat_text","cholesterol_text","sodium_text","potassium_text","carbohydrates_text","protein_text","sugar_text","dietary_fiber_text","kids_meal","limited_time_offer","regional","shareable"
"10585","2018","Baskin Robbins Butterfinger 31� Below, Large","Baskin Robbins","5","Butterfinger 31� Below, Large","Butterfinger 31� Below w/ Vanilla Soft Serve & Butterfinger Pieces, Large, 31� Below Mix Ins, Specialties, Ice Cream","Desserts","24",,"oz",,"1150","46","27","1","100","680",,"163","30","127","4","169","7","4","0","15","100",,"24","4","19","1",,,,,,,,,,,,"0","0","0","0"
"10603","2018","Baskin Robbins Butterfinger 31� Below, Medium","Baskin Robbins","5","Butterfinger 31� Below, Medium","Butterfinger 31� Below w/ Vanilla Soft Serve & Butterfinger Pieces, Medium, 31� Below Mix Ins, Specialties, Ice Cream","Desserts","16",,"oz",,"850","34","20","0.5","70","490",,"120","22","93","3","187","7","4","0","15","108",,"26","5","21","1",,,,,,,,,,,,"0","0","0","0"
"10610","2018","Baskin Robbins Butterfinger 31� Below, Mini","Baskin Robbins","5","Butterfinger 31� Below, Mini","Butterfinger 31� Below w/ Vanilla Soft Serve & Butterfinger Pieces, Mini, 31� Below Mix Ins, Specialties, Ice Cream","Desserts","9",,"oz",,"420","17","10","0","40","250",,"59","12","47","2","165","7","4","0","16","98",,"23","5","18","1",,,,,,,,,,,,"0","0","0","0"
"10692","2018","Baskin Robbins Butterfinger 31� Below, Small","Baskin Robbins","5","Butterfinger 31� Below, Small","Butterfinger 31� Below w/ Vanilla Soft Serve & Butterfinger Pieces, Small, 31� Below Mix Ins, Specialties, Ice Cream","Desserts","12",,"oz",,"620","25","15","0","55","360",,"87","16","68","2","182","7","4","0","16","106",,"26","5","20","1",,,,,,,,,,,,"0","0","0","0"
"10508","2018","Baskin Robbins Cake Cone","Baskin Robbins","5","Cake Cone","Cake Cone, Cups & Cones, Specialties, Ice Cream","Toppings & Ingredients","6",,"g",,"25","0","0","0","0","10",,"5","0","0","0","417","0","0","0","0","167",,"83","0","0","0",,,,,,,,,,,,"0","0","0","0"
"170485","2018","Baskin Robbins Cakes","Baskin Robbins","5","Cakes","Cakes, Cake Gallery; Choice of: Flavor & Style","Desserts",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0"
"150226","2018","Baskin Robbins Cappuccino Blast Caramel w/ Soft Serve","Baskin Robbins","5","Cappuccino Blast Caramel w/ Soft Serve","Cappuccino Blast Caramel w/ Soft Serve, Large, Cappuccino Blast","Beverages","32",,"fl oz",,"780","18","12","0","70","600",,"151","14","123","1","86","2","1","0","8","66",,"17","2","14","0",,,,,,,,,,,,"0","0","0","0"
"150227","2018","Baskin Robbins Cappuccino Blast Caramel w/ Soft Serve, Medium","Baskin Robbins","5","Cappuccino Blast Caramel w/ Soft Serve, Medium","Cappuccino Blast Caramel w/ Soft Serve, Medium, Cappuccino Blast","Beverages","24",,"fl oz",,"570","14","9","0","55","430",,"109","10","89","1","84","2","1","0","8","63",,"16","1","13","0",,,,,,,,,,,,"0","0","0","0"
"150229","2018","Baskin Robbins Cappuccino Blast Caramel w/ Soft Serve, Small","Baskin Robbins","5","Cappuccino Blast Caramel w/ Soft Serve, Small","Cappuccino Blast Caramel w/ Soft Serve, Small, Cappuccino Blast","Beverages","16",,"fl oz",,"350","9","6","0","35","240",,"64","7","53","1","77","2","1","0","8","53",,"14","2","12","0",,,,,,,,,,,,"0","0","0","0"
"10761","2018","Baskin Robbins Cappuccino Blast, Large","Baskin Robbins","5","Cappuccino Blast, Large","Cappuccino Blast w/ Soft Serve, Coffee, Ice & Cinnamon, Large, Cappuccino Blast, Beverages, Specialties, Ice Cream","Beverages","32",,"fl oz",,"480","15","10","0","60","230",,"86","13","74","1","53","2","1","0","7","25",,"9","1","8","0",,,,,,,,,,,,"0","0","0","0"
"10762","2018","Baskin Robbins Cappuccino Blast, Medium","Baskin Robbins","5","Cappuccino Blast, Medium","Cappuccino Blast w/ Soft Serve, Coffee, Ice & Cinnamon, Medium, Cappuccino Blast, Beverages, Specialties, Ice Cream","Beverages","24",,"fl oz",,"380","12","8","0","50","180",,"66","10","57","1","56","2","1","0","7","26",,"10","1","8","0",,,,,,,,,,,,"0","0","0","0"
"150230","2018","Baskin Robbins Cappuccino Blast Mocha w/ Soft Serve, Large","Baskin Robbins","5","Cappuccino Blast Mocha w/ Soft Serve, Large","Cappuccino Blast Mocha w/ Soft Serve, Large, Cappuccino Blast","Beverages","32",,"fl oz",,"640","14","9","0","55","220",,"125","13","91","2","71","2","1","0","6","24",,"14","1","10","0",,,,,,,,,,,,"0","0","0","0"
"150231","2018","Baskin Robbins Cappuccino Blast Mocha w/ Soft Serve, Medium","Baskin Robbins","5","Cappuccino Blast Mocha w/ Soft Serve, Medium","Cappuccino Blast Mocha w/ Soft Serve, Medium, Cappuccino Blast","Beverages","24",,"fl oz",,"500","12","7","0","45","180",,"96","10","70","2","73","2","1","0","7","26",,"14","1","10","0",,,,,,,,,,,,"0","0","0","0"
"150233","2018","Baskin Robbins Cappuccino Blast Mocha w/ Soft Serve, Small","Baskin Robbins","5","Cappuccino Blast Mocha w/ Soft Serve, Small","Cappuccino Blast Mocha w/ Soft Serve, Small, Cappuccino Blast","Beverages","16",,"fl oz",,"330","8","5","0","30","115",,"64","6","46","1","73","2","1","0","7","25",,"14","1","10","0",,,,,,,,,,,,"0","0","0","0"
"10763","2018","Baskin Robbins Cappuccino Blast, Small","Baskin Robbins","5","Cappuccino Blast, Small","Cappuccino Blast w/ Soft Serve, Coffee, Ice & Cinnamon, Small, Cappuccino Blast, Beverages, Specialties, Ice Cream","Beverages","16",,"fl oz",,"250","8","5","0","35","115",,"44","6","38","1","55","2","1","0","8","25",,"10","1","8","0",,,,,,,,,,,,"0","0","0","0"
"120726","2018","Baskin Robbins Caramel Banana Soft Serve Parfait","Baskin Robbins","5","Caramel Banana Soft Serve Parfait","Caramel Banana Soft Serve Parfait w/ Banana, Caramel Praline Topping & Vanilla Soft Serve, Parfaits, Specialties, Ice Cream","Desserts",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0"
"10764","2018","Baskin Robbins Caramel Cappuccino Blast, Large","Baskin Robbins","5","Caramel Cappuccino Blast, Large","Caramel Cappuccino Blast w/ Vanilla Ice Cream, Caramel Syrup, Whipped Cream & Caramel Praline Topping, Large, Cappuccino Blast, Beverages, Specialties, Ice Cream","Beverages","32",,"fl oz",,"1040","32","20","1","110","430",,"176","13","122","2","115","4","2","0","12","47",,"19","1","13","0",,,,,,,,,,,,"0","0","0","0"
"10765","2018","Baskin Robbins Caramel Cappuccino Blast, Medium","Baskin Robbins","5","Caramel Cappuccino Blast, Medium","Caramel Cappuccino Blast w/ Vanilla Ice Cream, Caramel Syrup, Whipped Cream & Caramel Praline Topping, Medium, Cappuccino Blast, Beverages, Specialties, Ice Cream","Beverages","24",,"fl oz",,"790","25","15","1","90","320",,"130","10","91","1","116","4","2","0","13","47",,"19","1","13","0",,,,,,,,,,,,"0","0","0","0"
"10766","2018","Baskin Robbins Caramel Cappuccino Blast, Small","Baskin Robbins","5","Caramel Cappuccino Blast, Small","Caramel Cappuccino Blast w/ Vanilla Ice Cream, Caramel Syrup, Whipped Cream & Caramel Praline Topping, Small, Cappuccino Blast, Beverages, Specialties, Ice Cream","Beverages","16",,"fl oz",,"500","16","10","0.5","60","200",,"81","6","58","1","110","4","2","0","13","44",,"18","1","13","0",,,,,,,,,,,,"0","0","0","0"
"10529","2018","Baskin Robbins Cherries Jubilee Ice Cream, 2.5 oz Scoop","Baskin Robbins","5","Cherries Jubilee Ice Cream, 2.5 oz Scoop","Cherries Jubilee Ice Cream w/ Cherry Ice Cream, Cherries & Rum Flavor, 2.5 oz Scoop, Flavors, Ice Cream, Classic Flavors","Desserts","71",,"g","1 Scoop","140","7","4.5","0","30","50",,"16","2","12","0","197","10","6","0","42","70",,"23","3","17","0",,,,,,,,,,,,"0","0","0","0"
"10530","2018","Baskin Robbins Cherries Jubilee Ice Cream, 4 oz Scoop","Baskin Robbins","5","Cherries Jubilee Ice Cream, 4 oz Scoop","Cherries Jubilee Ice Cream w/ Cherry Ice Cream, Cherries & Rum Flavor, 4 oz Scoop, Flavors, Ice Cream, Classic Flavors","Desserts","113",,"g","1 Scoop","220","11","7","0","45","80",,"26","4","19","1","195","10","6","0","40","71",,"23","4","17","1",,,,,,,,,,,,"0","0","0","0"
"10531","2018","Baskin Robbins Chocolate Almond Ice Cream, 2.5 oz Scoop","Baskin Robbins","5","Chocolate Almond Ice Cream, 2.5 oz Scoop","Chocolate Almond Ice Cream, 2.5 oz Scoop, Flavors, Ice Cream, Regional Flavors, Limited Time Products","Desserts","71",,"g","1 Scoop","180","11","5","0","30","70",,"16","4","11","2","254","15","7","0","42","99",,"23","6","15","3",,,,,,,,,,,,"0","1","1","0"
"10532","2018","Baskin Robbins Chocolate Almond Ice Cream, 4 oz Scoop","Baskin Robbins","5","Chocolate Almond Ice Cream, 4 oz Scoop","Chocolate Almond Ice Cream, 4 oz Scoop, Flavors, Ice Cream, Regional Flavors, Limited Time Products","Desserts","113",,"g","1 Scoop","280","18","8","0","45","115",,"25","7","18","3","248","16","7","0","40","102",,"22","6","16","3",,,,,,,,,,,,"0","1","1","0"
"10586","2018","Baskin Robbins Chocolate Chip Cookie Dough 31� Below, Large","Baskin Robbins","5","Chocolate Chip Cookie Dough 31� Below, Large","Chocolate Chip Cookie Dough 31� Below w/ Vanilla Soft Serve & Chocolate Chip Cookie Pieces, Large, 31� Below Mix Ins, Specialties, Ice Cream","Desserts","24",,"oz",,"1180","44","24","1","125","750",,"173","27","128","4","173","6","4","0","18","110",,"25","4","19","1",,,,,,,,,,,,"0","0","0","0"
"10604","2018","Baskin Robbins Chocolate Chip Cookie Dough 31� Below, Medium","Baskin Robbins","5","Chocolate Chip Cookie Dough 31� Below, Medium","Chocolate Chip Cookie Dough 31� Below w/ Vanilla Soft Serve & Chocolate Chip Cookie Dough Pieces, Medium, 31� Below Mix Ins, Specialties, Ice Cream","Desserts","16",,"oz",,"870","32","17","1","90","550",,"129","20","94","3","192","7","4","0","20","121",,"28","4","21","1",,,,,,,,,,,,"0","0","0","0"
"10611","2018","Baskin Robbins Chocolate Chip Cookie Dough 31� Below, Mini","Baskin Robbins","5","Chocolate Chip Cookie Dough 31� Below, Mini","Chocolate Chip Cookie Dough 31� Below w/ Vanilla Soft Serve & Chocolate Chip Cookie Dough Pieces, Mini, 31� Below Mix Ins, Specialties, Ice Cream","Desserts","9",,"oz",,"440","17","9","0","50","280",,"64","11","49","1","172","7","4","0","20","110",,"25","4","19","0",,,,,,,,,,,,"0","0","0","0"
"10693","2018","Baskin Robbins Chocolate Chip Cookie Dough 31� Below, Small","Baskin Robbins","5","Chocolate Chip Cookie Dough 31� Below, Small","Chocolate Chip Cookie Dough 31� Below, Small, 31� Below Mix Ins, Specialties, Ice Cream","Desserts","12",,"oz",,"640","24","13","0.5","65","410",,"94","15","69","2","188","7","4","0","19","121",,"28","4","20","1",,,,,,,,,,,,"0","0","0","0"
"10533","2018","Baskin Robbins Chocolate Chip Cookie Dough Ice Cream, 2.5 oz Scoop","Baskin Robbins","5","Chocolate Chip Cookie Dough Ice Cream, 2.5 oz Scoop","Chocolate Chip Cookie Dough Ice Cream w/ Vanilla Ice Cream, Cookie Dough & Chocolate Chips, 2.5 oz Scoop, Flavors, Ice Cream, Classic Flavors","Desserts","71",,"g","1 Scoop","180","10","6","0","35","75",,"20","3","14","0","254","14","8","0","49","106",,"28","4","20","0",,,,,,,,,,,,"0","0","0","0"
"10534","2018","Baskin Robbins Chocolate Chip Cookie Dough Ice Cream, 4 oz Scoop","Baskin Robbins","5","Chocolate Chip Cookie Dough Ice Cream, 4 oz Scoop","Chocolate Chip Cookie Dough Ice Cream w/ Vanilla Ice Cream, Cookie Dough & Chocolate Chips, 4 oz Scoop, Flavors, Ice Cream, Classic Flavors","Desserts","113",,"g","1 Scoop","280","15","10","0","55","120",,"31","5","23","0","248","13","9","0","49","106",,"27","4","20","0",,,,,,,,,,,,"0","0","0","0"
"140106","2018","Baskin Robbins Chocolate Chip Cookie Dough Ice Cream Quart","Baskin Robbins","5","Chocolate Chip Cookie Dough Ice Cream Quart","Chocolate Chip Cookie Dough Ice Cream Quart,  Pre Packed Ice Cream","Desserts","73",,"g","1/2 Cup","180","10","6","0","30","85",,"21","3","18","0","247","14","8","0","41","116",,"29","4","25","0",,,,,,,,,,,,"0","0","0","0"
"10751","2018","Baskin Robbins Chocolate Chip Cookie Dough Milkshake, Large","Baskin Robbins","5","Chocolate Chip Cookie Dough Milkshake, Large","Chocolate Chip Cookie Dough Milkshake w/ Vanilla Chocolate Chip Ice Cream & Chocolate Chip Cookie Dough, Large, Milkshakes, Beverages, Specialties, Ice Cream, Shakes","Beverages","32",,"fl oz",,"1520","71","47","2.5","250","580",,"190","28","154","2","168","8","5","0","28","64",,"21","3","17","0",,,,,,,,,,,,"0","0","0","0"
"10752","2018","Baskin Robbins Chocolate Chip Cookie Dough Milkshake, Medium","Baskin Robbins","5","Chocolate Chip Cookie Dough Milkshake, Medium","Chocolate Chip Cookie Dough Milkshake w/ Vanilla Chocolate Chip Ice Cream & Chocolate Chip Cookie Dough, Medium, Milkshakes, Beverages, Specialties, Ice Cream, Shakes","Beverages","24",,"fl oz",,"1140","54","35","1.5","185","440",,"142","21","115","2","168","8","5","0","27","65",,"21","3","17","0",,,,,,,,,,,,"0","0","0","0"
"10753","2018","Baskin Robbins Chocolate Chip Cookie Dough Milkshake, Small","Baskin Robbins","5","Chocolate Chip Cookie Dough Milkshake, Small","Chocolate Chip Cookie Dough Milkshake w/ Vanilla Chocolate Chip Ice Cream & Chocolate Chip Cookie Dough, Small, Milkshakes, Beverages, Specialties, Ice Cream, Shakes","Beverages","16",,"fl oz",,"760","36","23","1","125","290",,"95","14","77","1","168","8","5","0","28","64",,"21","3","17","0",,,,,,,,,,,,"0","0","0","0"
"10536","2018","Baskin Robbins Chocolate Chip Cookie Dough Sundae","Baskin Robbins","5","Chocolate Chip Cookie Dough Sundae","Chocolate Chip Cookie Dough Sundae w/ Hot Fudge, Cookie Dough Pieces, Caramel & Whipped Cream, Premium Sundaes, Sundaes, Specialties, Ice Cream","Desserts","376",,"g","1 Serving","1100","47","32","1","110","610",,"160","13","114","2","293","13","9","0","29","162",,"43","3","30","1",,,,,,,,,,,,"0","0","0","0"
"10537","2018","Baskin Robbins Chocolate Chip Ice Cream, 2.5 oz Scoop","Baskin Robbins","5","Chocolate Chip Ice Cream, 2.5 oz Scoop","Chocolate Chip Ice Cream, 2.5 oz Scoop, Flavors, Ice Cream, Classic Flavors","Desserts","71",,"g","1 Scoop","160","10","6","0","35","55",,"14","3","11","1","225","14","8","0","49","77",,"20","4","15","1",,,,,,,,,,,,"0","0","0","0"
"10538","2018","Baskin Robbins Chocolate Chip Ice Cream, 4 oz Scoop","Baskin Robbins","5","Chocolate Chip Ice Cream, 4 oz Scoop","Chocolate Chip Ice Cream, 4 oz Scoop, Flavors, Ice Cream, Classic Flavors","Desserts","113",,"g","1 Scoop","250","16","10","0","55","90",,"23","5","18","1","221","14","9","0","49","80",,"20","4","16","1",,,,,,,,,,,,"0","0","0","0"
"10540","2018","Baskin Robbins Chocolate Chip Ice Cream Quart","Baskin Robbins","5","Chocolate Chip Ice Cream Quart","Chocolate Chip Ice Cream Quart, Pre Packed Quarts, Gran N Go, Ice Cream","Desserts","73",,"g","1/2 Cup","170","10","6","0","35","60",,"18","3","17","0","233","14","8","0","48","82",,"25","4","23","0",,,,,,,,,,,,"0","0","0","0"
"10754","2018","Baskin Robbins Chocolate Chip Milkshake, Large","Baskin Robbins","5","Chocolate Chip Milkshake, Large","Chocolate Chip Milkshake w/ Chocolate Chip Ice Cream & Chocolate Chips, Large, Milkshakes, Beverages, Specialties, Ice Cream, Shakes","Beverages","32",,"fl oz",,"1380","54","34","1.5","185","350",,"117","22","101","3","152","6","4","0","20","39",,"13","2","11","0",,,,,,,,,,,,"0","0","0","0"
"10755","2018","Baskin Robbins Chocolate Chip Milkshake, Medium","Baskin Robbins","5","Chocolate Chip Milkshake, Medium","Chocolate Chip Milkshake w/ Chocolate Chip Ice Cream & Chocolate Chips, Medium, Milkshakes, Beverages, Specialties, Ice Cream, Shakes","Beverages","24",,"fl oz",,"1030","54","34","1.5","185","350",,"117","22","101","3","151","8","5","0","27","51",,"17","3","15","0",,,,,,,,,,,,"0","0","0","0"
"10733","2018","Baskin Robbins Chocolate Chip Milkshake, Small","Baskin Robbins","5","Chocolate Chip Milkshake, Small","Chocolate Chip Milkshake w/ Chocolate Chip Ice Cream, Vanilla Ice Cream & Chocolate Chips, Small, Milkshakes, Beverages, Specialties, Ice Cream, Shakes","Beverages","16",,"fl oz",,"690","36","22","1","125","230",,"78","16","67","2","152","8","5","0","28","51",,"17","4","15","0",,,,,,,,,,,,"0","0","0","0"
"150245","2018","Baskin Robbins Chocolate Dipped Waffle Cone","Baskin Robbins","5","Chocolate Dipped Waffle Cone","Chocolate Dipped Waffle Cone, Cones","Desserts","77",,"g","1 Cone","270","11","5","0","10","15",,"40","3","22","2","351","14","6","0","13","19",,"52","4","29","3",,,,,,,,,,,,"0","0","0","0"
"10545","2018","Baskin Robbins Chocolate Fudge Ice Cream, 2.5 oz Scoop","Baskin Robbins","5","Chocolate Fudge Ice Cream, 2.5 oz Scoop","Chocolate Fudge Ice Cream, 2.5 oz Scoop, Flavors, Ice Cream, Seasonal Flavors, Limited Time Products","Desserts","71",,"g","1 Scoop","150","9","6","0","30","85",,"17","3","12","1","211","13","8","0","42","120",,"24","4","17","1",,,,,,,,,,,,"0","1","0","0"
"10546","2018","Baskin Robbins Chocolate Fudge Ice Cream, 4 oz Scoop","Baskin Robbins","5","Chocolate Fudge Ice Cream, 4 oz Scoop","Chocolate Fudge Ice Cream, 4 oz Scoop, Flavors, Ice Cream, Seasonal Flavors, Limited Time Products","Desserts","113",,"g","1 Scoop","240","15","9","0","50","135",,"27","4","19","2","212","13","8","0","44","119",,"24","4","17","2",,,,,,,,,,,,"0","1","0","0"
"10547","2018","Baskin Robbins Chocolate Ice Cream, 2.5 oz Scoop","Baskin Robbins","5","Chocolate Ice Cream, 2.5 oz Scoop","Chocolate Ice Cream, 2.5 oz Scoop, Flavors, Ice Cream, Classic Flavors","Desserts","71",,"g","1 Scoop","150","9","6","0","30","75",,"16","3","12","1","211","13","8","0","42","106",,"23","4","17","1",,,,,,,,,,,,"0","0","0","0"
"10548","2018","Baskin Robbins Chocolate Ice Cream, 4 oz Scoop","Baskin Robbins","5","Chocolate Ice Cream, 4 oz Scoop","Chocolate Ice Cream, 4 oz Scoop, Flavors, Ice Cream, Classic Flavors","Desserts","113",,"g","1 Scoop","240","14","9","0","50","125",,"26","5","19","2","212","12","8","0","44","111",,"23","4","17","2",,,,,,,,,,,,"0","0","0","0"
"10549","2018","Baskin Robbins Chocolate Ice Cream Quart","Baskin Robbins","5","Chocolate Ice Cream Quart","Chocolate Ice Cream Quart, Pre Packed Quarts, Grab N Go, Ice Cream, Pre Packed Ice Cream","Desserts","73",,"g","1/2 Cup","170","9","6","0","30","80",,"21","4","19","1","233","12","8","0","41","110",,"29","5","26","1",,,,,,,,,,,,"0","0","0","0"
"10550","2018","Baskin Robbins Chocolate Mint Cake","Baskin Robbins","5","Chocolate Mint Cake","Chocolate Mint Cake, 1/8 Cake, Desserts","Desserts","112",,"g","1/8 Cake","290","18","13","0","40","90",,"30","4","27","1","259","16","12","0","36","80",,"27","4","24","1",,,,,,,,,,,,"0","0","0","0"
"170468","2018","Baskin Robbins Chocolate Mousse Royale Ice Cream, 2.5 oz Scoop","Baskin Robbins","5","Chocolate Mousse Royale Ice Cream, 2.5 oz Scoop","Chocolate Mousse Royale Ice Cream, 2.5 oz Scoop, Flavors, Ice Cream, Regional Flavors, Limited Time Products","Desserts","71",,"g","1 Scoop","180","11","8","0","25","60",,"18","3","13","1","254","15","11","0","35","85",,"25","4","18","1",,,,,,,,,,,,"0","1","1","0"
"170469","2018","Baskin Robbins Chocolate Mousse Royale Ice Cream, 4 oz Scoop","Baskin Robbins","5","Chocolate Mousse Royale Ice Cream, 4 oz Scoop","Chocolate Mousse Royale Ice Cream, 4 oz Scoop, Flavors, Ice Cream, Regional Flavors, Limited Time Products","Desserts","113",,"g","1 Scoop","290","17","12","0","40","95",,"29","5","20","2","257","15","11","0","35","84",,"26","4","18","2",,,,,,,,,,,,"0","1","1","0"
"90914","2018","Baskin Robbins Coke Float, Large","Baskin Robbins","5","Coke Float, Large","Coke Float w/ Vanilla Ice Cream, Large, Floats Freezers & Ice Cream Sodas, Beverages, Specialties, Ice Cream, Floats Freezes & Ice Cream Sodas","Beverages","32",,"fl oz",,"800","40","25","1.5","155","230",,"103","11","94","0","88","4","3","0","17","25",,"11","1","10","0",,,,,,,,,,,,"0","0","0","0"
"90913","2018","Baskin Robbins Coke Float, Medium","Baskin Robbins","5","Coke Float, Medium","Coke Float w/ Vanilla Ice Cream, Medium, Floats Freezers & Ice Cream Sodas, Beverages, Specialties, Ice Cream, Floats Freezes & Ice Cream Sodas","Beverages","24",,"fl oz",,"600","30","19","1","120","170",,"77","8","70","0","88","4","3","0","18","25",,"11","1","10","0",,,,,,,,,,,,"0","0","0","0"
"90912","2018","Baskin Robbins Coke Float, Small","Baskin Robbins","5","Coke Float, Small","Coke Float w/ Vanilla Ice Cream, Small, Floats Freezers & Ice Cream Sodas, Beverages, Specialties, Ice Cream, Floats Freezes & Ice Cream Sodas","Beverages","16",,"fl oz",,"400","20","13","0.5","80","115",,"51","5","47","0","88","4","3","0","18","25",,"11","1","10","0",,,,,,,,,,,,"0","0","0","0"
"90918","2018","Baskin Robbins Coke Float w/ Soft Serve, Large","Baskin Robbins","5","Coke Float w/ Soft Serve, Large","Coke Float w/ Soft Serve, Large, Floats Freezes & Ice Cream Sodas, Beverages, Specialties, Ice Cream","Beverages","32",,"fl oz",,"570","15","10","0.5","60","310",,"99","14","96","1","63","2","1","0","7","34",,"11","2","11","0",,,,,,,,,,,,"0","0","0","0"
"90917","2018","Baskin Robbins Coke Float w/ Soft Serve, Medium","Baskin Robbins","5","Coke Float w/ Soft Serve, Medium","Coke Float w/ Soft Serve, Medium, Floats Freezes & Ice Cream Sodas, Beverages, Specialties, Ice Cream","Beverages","24",,"fl oz",,"430","11","7","0","45","230",,"74","10","72","1","63","2","1","0","7","34",,"11","1","11","0",,,,,,,,,,,,"0","0","0","0"
"90916","2018","Baskin Robbins Coke Float w/ Soft Serve, Small","Baskin Robbins","5","Coke Float w/ Soft Serve, Small","Coke Float w/ Soft Serve, Small, Floats Freezes & Ice Cream Sodas, Beverages, Specialties, Ice Cream","Beverages","16",,"fl oz",,"280","8","5","0","30","150",,"49","7","48","1","62","2","1","0","7","33",,"11","2","11","0",,,,,,,,,,,,"0","0","0","0"
"150246","2018","Baskin Robbins Cotton Candy Ice Cream, 2.5 oz Scoop","Baskin Robbins","5","Cotton Candy Ice Cream, 2.5 oz Scoop","Cotton Candy Ice Cream, 2.5 oz Scoop, Flavors, Ice Cream, Seasonal Flavors, Limited Time Products","Desserts","71",,"g","1 Scoop","150","7","4.5","0","30","65",,"18","3","15","0","211","10","6","0","42","92",,"25","4","21","0",,,,,,,,,,,,"0","1","0","0"
"150247","2018","Baskin Robbins Cotton Candy Ice Cream, 4 oz Scoop","Baskin Robbins","5","Cotton Candy Ice Cream, 4 oz Scoop","Cotton Candy Ice Cream, 4 oz Scoop, Flavors, Ice Cream, Seasonal Flavors, Limited Time Products","Desserts","113",,"g","1 Scoop","230","12","7","0","45","100",,"28","4","25","0","204","11","6","0","40","88",,"25","4","22","0",,,,,,,,,,,,"0","1","0","0"
"10557","2018","Baskin Robbins Creole Cream Cheese Ice Cream, 2.5 oz Scoop","Baskin Robbins","5","Creole Cream Cheese Ice Cream, 2.5 oz Scoop","Creole Cream Cheese Ice Cream, 2.5 oz Scoop, Flavors, Ice Cream, Regional Flavors","Desserts","71",,"g","1 Scoop","140","8","5","0","30","60",,"15","3","12","0","197","11","7","0","42","85",,"21","4","17","0",,,,,,,,,,,,"0","1","0","0"
"10558","2018","Baskin Robbins Creole Cream Cheese Ice Cream, 4 oz Scoop","Baskin Robbins","5","Creole Cream Cheese Ice Cream, 4 oz Scoop","Creole Cream Cheese Ice Cream, 4 oz Scoop, Flavors, Ice Cream, Regional Flavors","Desserts","113",,"g","1 Scoop","230","13","8","0","50","95",,"24","5","18","0","204","12","7","0","44","84",,"21","4","16","0",,,,,,,,,,,,"0","0","1","0"
"170484","2018","Baskin Robbins Customized Cake","Baskin Robbins","5","Customized Cake","Customized Cake, Cake Customization, Cakes; Choice of: Shape, Size, Cake Flavor & Ice Cream Flavor","Desserts",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0"
"10559","2018","Baskin Robbins Daiquiri Ice, 2.5 oz","Baskin Robbins","5","Daiquiri Ice, 2.5 oz","Daiquiri Ice, 2.5 oz, Flavors, Ice Cream, Classic Flavors","Desserts","71",,"g","1 Scoop","60","0","0","0","0","0",,"16","0","12","0","85","0","0","0","0","0",,"23","0","17","0",,,,,,,,,,,,"0","0","0","0"
"10560","2018","Baskin Robbins Daiquiri Ice, 4 oz","Baskin Robbins","5","Daiquiri Ice, 4 oz","Daiquiri Ice, 4 oz, Flavors, Ice Cream, Classic Flavors","Desserts","113",,"g","1 Scoop","100","0","0","0","0","0",,"26","0","19","0","88","0","0","0","0","0",,"23","0","17","0",,,,,,,,,,,,"0","0","0","0"
"140062","2018","Baskin Robbins Daiquiri Ice Freeze, Large","Baskin Robbins","5","Daiquiri Ice Freeze, Large","Daiquiri Ice Freeze, Large, Freeze","Beverages","32",,"fl oz",,"590","0","0","0","0","25",,"147","0","117","1","65","0","0","0","0","3",,"16","0","13","0",,,,,,,,,,,,"0","0","0","0"
"140063","2018","Baskin Robbins Daiquiri Ice Freeze, Medium","Baskin Robbins","5","Daiquiri Ice Freeze, Medium","Daiquiri Ice Freeze, Medium, Freeze","Beverages","24",,"fl oz",,"410","0","0","0","0","20",,"102","0","82","1","60","0","0","0","0","3",,"15","0","12","0",,,,,,,,,,,,"0","0","0","0"
"140065","2018","Baskin Robbins Daiquiri Ice Freeze, Small","Baskin Robbins","5","Daiquiri Ice Freeze, Small","Daiquiri Ice Freeze, Small, Freeze","Beverages","16",,"fl oz",,"290","0","0","0","0","15",,"73","0","59","0","64","0","0","0","0","3",,"16","0","13","0",,,,,,,,,,,,"0","0","0","0"
"150249","2018","Baskin Robbins Dark Chocolate Chunk Cookie","Baskin Robbins","5","Dark Chocolate Chunk Cookie","Dark Chocolate Chunk Cookie, 3"", Cookies, Grab N Go, Ice Cream","Desserts",,,,"1 Cookie","170","7","3","0","5","135",,"26","2","14","1",,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0"
"140107","2018","Baskin Robbins Double Chocolate Chip Cake","Baskin Robbins","5","Double Chocolate Chip Cake","Double Chocolate Chip Cake, 1/16 Cake, Desserts","Desserts","126",,"g","1/16 Cake","360","21","11","0","40","210",,"42","5","33","2","286","17","9","0","32","167",,"33","4","26","2",,,,,,,,,,,,"0","0","0","0"
