"date","program_area","program_type","service_category","provider","program_site_name","borough","street_address","city","state","zipcode","latitude","longitude","x_coordinate","y_coordinate","communitydistrict","community_name","city_council_district","census_tract_2010","nda","nta","bin","bbl","geocoded_column","ntaname","totalslots","totalparticipants","contract","portfolioid","age_range"
"2021","Compass","COMPASS Elementary","Afterschool Programs; Community Services; Educational Services","BronxWorks, Inc.","Third Avenue After-school Program","Bronx","500 EAST 165 STREET","BRONX","NY","10456","40.8267424249727","-73.9085432058491","1009561","240495","Bronx CD 003","Bronx CD 003","Council District 017 Bronx","185","NDA003X","BX35","2116712","2023697502","POINT (-73.9085432058491 40.8267424249727)","Morrisania-Melrose","30","34","126135A","126135","Grades K - 5"
"2020","Literacy and Immigrant Services","Adult Literacy - ABE/HSE","Educational Services","Jewish Community Center of Staten Island, Inc.","Faith United Methodist Church","Staten Island","221 HEBERTON AVENUE","Staten Island","NY","10302","40.6351349715814","-74.1325308347782","947466","170701","Richmond CD 001","Richmond CD 001","Council District 049 Richmond","207","NDA001R","SI28","5106978","5010180001","POINT (-74.1325308347782 40.6351349715814)","Port Richmond","265","243","766616A","NA","Ages 16+"
"2021","Discretionary","Over Threshold","Community Services","Chinese-American Planning Council Inc","CPC Project Reach","Manhattan","39 ELDRIDGE STREET","New York","NY","10002","40.7157135009766","-73.9934921264648","986053","200030","Manhattan CD 003","Manhattan CD 003","Council District 001 Manhattan","16","NDA Not-defined","MN27","1003900","1003010030","POINT (-73.9934921264648 40.7157135009766)","Chinatown","NA","NA","68171S","NA","NA"
"2022","Literacy and Immigrant Services","ESL Civics","Educational Services; Family Support; Immigrant Services","Mosholu Montefiore Community Center, Inc.","MMCC","Bronx","3512 Dekalb Avenue","Bronx","NY","10467","40.882585","-73.8800023","1017416","260902","Bronx CD 007","Bronx CD 007","Council District 011 Bronx","431","NDA007X","BX43","2094751","2033280138","POINT (-73.8800023 40.882585)","Norwood","138","150","77192B","NA","Ages 18+"
"2022","CSBG","Seniors","Community Services; Family Support; Housing Support; Immigrant Services","The Neighborhood Self-Help by Older Persons Project Inc","Neighborhood Self-Help by Older Persons Projects, Inc.","Bronx","953 Southern Boulevard","Bronx","NY","10459","40.82147992","-73.89168839","1014228","238583","Bronx CD 002","Bronx CD 002","Council District 017 Bronx","159","NDA002X","BX27","2005787","2027240186","POINT (-73.89168839 40.82147992)","Hunts Point","133","63","810511B","NA","Ages 60+"
"2022","Compass","COMPASS Middle School","Afterschool Programs; Community Services; Educational Services","Child Development Ctr of the Mosholu Montefiore Comm Center","The New School for Leadership and Journalism","Bronx","120 West  231 Street","Bronx","NY","10463","40.87591592","-73.90110978","1011598","258413","Bronx CD 008","Bronx CD 008","Council District 014 Bronx","273","NDA008X","BX28","2015547","2032530141","POINT (-73.90110978 40.87591592)","Van Cortlandt Village","268","401","142114B","142114","Grades 6 - 8"
"2022","CSBG","Opportunity Youth Support","Community Services; Educational Services; Family Support; Immigrant Services; Jobs and Internships","Phipps Neighborhoods, Inc.","Phipps Neighborhoods Community Center at East 178th Street","Bronx","1030 East  178 Street","Bronx","NY","10460","40.8410109","-73.8798946","1017491","245755","Bronx CD 006","Bronx CD 006","Council District 015 Bronx","361","NDA006X","BX17","2013245","2031300100","POINT (-73.8798946 40.8410109)","East Tremont","33","18","810610B","NA","Ages 16 - 24"
"2022","Literacy and Immigrant Services","Adult Literacy - BENL/ESOL (Discretionary)","Educational Services","Jacob A. Riis Neighborhood Settlement","Jacob A. Riis Neighborhood Settlement","Queens","10-25 41 Avenue","Long Island City","NY","11101","40.75548781","-73.94532756","999397","214526","Queens CD 001","Queens CD 001","Council District 026 Queens","25","NDA001Q","QN68","4433386","4004700100","POINT (-73.94532756 40.75548781)","Queensbridge-Ravenswood-Long Island City","108","169","931177T","NA","Ages 16+"
"2021","Literacy and Immigrant Services","Adult Literacy - NDA (ABE/HSE/Spanish HSE)","Educational Services","Cypress Hills Local Development Corporation, Inc.","Cypress Hills Local Development Corporation","Brooklyn","2836 FULTON STREET","Brooklyn","NY","11207","40.6911686807871","-73.8683876395226","1014758","186408","Brooklyn CD 005","Brooklyn CD 005","Council District 037 Brooklyn","1198","NDA005K","BK82","3087792","3039480021","POINT (-73.8683876395226 40.6911686807871)","East New York","105","38","820509B","NA","Ages 16+"
"2022","Compass","COMPASS Middle School","Afterschool Programs; Community Services; Educational Services","Child Development Ctr of the Mosholu Montefiore Comm Center","Capital Charter","Bronx","755 Co-Op City Boulevard","Bronx","NY","10475","40.87901181","-73.82656514","1032211","259573","Bronx CD 010","Bronx CD 010","Council District 012 Bronx","46201","Out of NDA","BX13","2072365","2051410390","POINT (-73.82656514 40.87901181)","Co-op City","90","114","142113B","142113","Grades 6 - 8"
"2022","Literacy and Immigrant Services","Adult Literacy - BENL/ESOL","Educational Services","Jewish Community Council of Greater Coney Island, Inc.","Mixteca Community Center","Brooklyn","245 23rd Street","Brooklyn","NY","11215","40.66002019","-73.99415575","985888","179711","Brooklyn CD 007","Brooklyn CD 007","Council District 038 Brooklyn","145","NDA007K","BK32","3017611","3008990001","POINT (-73.99415575 40.66002019)","Sunset Park West","315","325","766607B","NA","Ages 16+"
"2021","Compass","COMPASS Middle School","Afterschool Programs; Community Services; Educational Services","Community Mediation Services, Inc.","Academy of Medical Technology: A College Board School","Queens","821 BAY 25 STREET","Far Rockaway","NY","11691","40.6020098387068","-73.7627949708564","1050119","158694","Queens CD 014","Queens CD 014","Council District 031 Queens","100802","NDA014Q","QN15","4300730","4157360001","POINT (-73.7627949708564 40.6020098387068)","Far Rockaway-Bayswater","91","45","142220A","142220","Grades 6 - 8"
"2020","Discretionary","Over Threshold","Community Services","New York WEB Center, Inc.","New York WEB Center, Inc","Brooklyn","402 EASTERN PARKWAY","Brooklyn","NY","11225","40.6700996956548","-73.9549720008206","996741","183415","Brooklyn CD 009","Brooklyn CD 009","Council District 035 Brooklyn","323","NDA009K","BK63","3032886","3012670001","POINT (-73.9549720008206 40.6700996956548)","Crown Heights South","NA","NA","23107R","NA","NA"
"2020","Compass","COMPASS High School","Afterschool Programs; Community Services; Educational Services","Partnership With Children, Inc.","Rockaway Collegiate High School","Queens","100-00 BEACH CHANNEL DRIVE","Rockaway Park","NY","11694","40.5860661334221","-73.8226239375334","1033517","152846","Queens CD 014","Queens CD 014","Council District 032 Queens","94201","NDA003K","QN10","4303773","4161670099","POINT (-73.8226239375334 40.5860661334221)","Breezy Point-Belle Harbor-Rockaway Park-Broad Chan","50","52","151012A","151012-2","Grades 9 - 10"
"2021","Compass","COMPASS Middle School","Afterschool Programs; Community Services; Educational Services","SCAN-HARBOR INC","Harbor Science and Arts Charter School","Manhattan","132 EAST 111 STREET","New York","NY","10029","40.7956703882567","-73.9445288964208","999609","229166","Manhattan CD 011","Manhattan CD 011","Council District 008 Manhattan","172","NDA011M","MN33","1052192","1016380057","POINT (-73.9445288964208 40.7956703882567)","East Harlem South","90","90","142075A","142075","Grades 6 - 8"
"2021","Compass","COMPASS Middle School","Afterschool Programs; Community Services; Educational Services","New York Edge, Inc.","School of the Future Brooklyn","Brooklyn","574 DUMONT AVENUE","Brooklyn","NY","11207","40.6655954","-73.8976315","1012624","181861","Brooklyn CD 005","Brooklyn CD 005","Council District 042 Brooklyn","1130","NDA005K","BK85","3084617","3038020015","POINT (-73.8976315 40.6655954)","East New York (Pennsylvania Ave)","99","43","142173A","142173","Grades 6 - 8"
"2020","Discretionary","Over Threshold","Community Services","The Greater Ridgewood Youth Council, Inc.","The Greater Ridgewood Youth Council, Inc.","Queens","59-03 SUMMERFIELD STREET","Ridgewood","NY","11385","40.6994923","-73.8981597","1012573","194126","Queens CD 005","Queens CD 005","Council District 034 Brooklyn","557","Queens Neighborhood Development Area 002","QN20","4437841","4035880001","POINT (-73.8981597 40.6994923)","Ridgewood","NA","NA","76710R","NA","NA"
"2020","Literacy and Immigrant Services","Adult Literacy - NDA (ABE/HSE/Spanish HSE)","Educational Services","Cypress Hills Local Development Corporation, Inc.","Cypress Hills Local Development Corporation","Brooklyn","2836 FULTON STREET","Brooklyn","NY","11207","40.6911686807871","-73.8683876395226","1014758","186408","Brooklyn CD 005","Brooklyn CD 005","Council District 037 Brooklyn","1198","NDA005K","BK82","3087792","3039480021","POINT (-73.8683876395226 40.6911686807871)","East New York","105","87","820509A","NA","Ages 16+"
"2022","Discretionary","Over Threshold","Community Services","Cypress Hills Local Development Corporation, Inc.","Cypress Hills Kitchen Incubator","Brooklyn","2930 Fulton Street","Brooklyn","NY","11207","40.67926571","-73.88668031","1015683","186780","Brooklyn CD 005","Brooklyn CD 005","Council District 019 Brooklyn","1170","NDA005K","BK82","3087923","3039520023","POINT (-73.88668031 40.67926571)","East New York","NA","NA","931029T","NA","NA"
"2022","Discretionary","Under Threshold","Community Services","Mehala Isadora Miller MIM Foundation Inc","S.H.E WINS Young Women's Leadership Program","Brooklyn","519 Rockaway Ave.","Brooklyn","NY","11212","40.66745491","-73.91015663","1009174","182461","Brooklyn CD 016","Brooklyn CD 016","Council District 041 Brooklyn","906","NDA016K","BK81","3000000","3035260002","POINT (-73.91015663 40.66745491)","Brownsville","NA","NA","930666T","NA","NA"
"2020","CSBG","High School","Afterschool Programs; Community Services; Educational Services; Family Support; Immigrant Services","BronxWorks, Inc.","Theatre Arts Production School (TAPCO)","Bronx","2225 WEBSTER AVENUE","BRONX","NY","10457","40.8544924410025","-73.896717083859","1012822","250609","Bronx CD 005","Bronx CD 005","Council District 015 Bronx","379","NDA004X","BX41","2013307","2031430043","POINT (-73.896717083859 40.8544924410025)","Mount Hope","NA","NA","810409A","NA","Grades 9 - 12"
"2022","SYEP","WLG (OY)","Jobs and Internships","Council of Jewish Organizations of Flatbush Inc","COJO","Brooklyn","1523 Avenue M","Brooklyn","NY","11230","40.6183494","-73.95937","995514","164462","Brooklyn CD 014","Brooklyn CD 014","Council District 044 Brooklyn","768","NDA014K","BK43","3406670","3067350044","POINT (-73.95937 40.6183494)","Midwood","NA","NA","91099","NA","Ages 16 - 21"
"2020","Discretionary","Over Threshold","Community Services","20 20 Vision For Schools, Inc.","PS 4 Maurice Wollin School","Manhattan","100 WEST 77 STREET","New York","NY","10024","40.7806572318077","-73.976626843214","990660","223752","Manhattan CD 007","Manhattan CD 007","Council District 006 Manhattan","161","Out of NDA","MN12","1030178","1011480014","POINT (-73.976626843214 40.7806572318077)","Upper West Side","NA","NA","62227R","NA","NA"
"2022","Compass","COMPASS Middle School","Afterschool Programs; Community Services; Educational Services","New York Edge, Inc.","Bronx Global Learning Institute for Girls Charter School","Bronx","750 CONCOURSE VILLAGE WEST","BRONX","NY","10451","40.82317409","-73.92332581","1005471","239191","Bronx CD 004","Bronx CD 004","Council District 017 Bronx","61","NDA004X","BX14","2002454","2024430079","POINT (-73.92332581 40.82317409)","East Concourse-Concourse Village","60","64","142078B","142078","Grades 6 - 8"
"2020","Compass","COMPASS Middle School","Afterschool Programs; Community Services; Educational Services","Learning Through An Expanded Arts Program, Inc.","New Millennium Business Academy Middle School","Bronx","1000 TELLER AVENUE","BRONX","NY","10456","40.8279408529964","-73.9143735673483","1007947","240930","Bronx CD 004","Bronx CD 004","Council District 016 Bronx","173","Bronx Neighborhood Development Area 004","BX14","2097111","2024240001","POINT (-73.9143735673483 40.8279408529964)","East Concourse-Concourse Village","90","185","142055A","142055-2","Grades 6 - 8"
"2022","Discretionary","Over Threshold","Community Services","Rocking the Boat, Inc.","Rocking the Boat, Inc.","Bronx","812 Edgewater Road","Bronx","NY","10474","40.81792029","-73.88351831","1016491","237289","Bronx CD 002","Bronx CD 002","Council District 017 Bronx","11502","NDA002X","BX27","2006493","2027620314","POINT (-73.88351831 40.81792029)","Hunts Point","NA","NA","931428T","NA","NA"
"2020","Discretionary","Under Threshold","Community Services","Good Shepherd Services","46th Precinct Community Council","Bronx","2120 RYER AVENUE","Bronx","NY","10457","40.853608623147","-73.9005191624165","1011755","250279","Bronx CD 005","Bronx CD 005","Council District 015 Bronx","381","NDA005X","BX41","2013535","2031490090","POINT (-73.9005191624165 40.853608623147)","Mount Hope","NA","NA","38229R","NA","NA"
"2020","SYEP","Vulnerable Youth (VY)","Educational Services; Jobs and Internships","C C M S","Community Counseling and Mediation","Brooklyn","810 CLASSON AVE","Brooklyn","NY","11238","40.6727752569836","-73.9608463123323","995111","184389","Brooklyn CD 008","Brooklyn CD 008","Council District 035 Brooklyn","215","NDA Not-defined","BK64","3029555","3011770031","POINT (-73.9608463123323 40.6727752569836)","Prospect Heights","NA","NA","91005","NA","Ages 14 - 24"
"2022","Discretionary","Under Threshold","Community Services","MORRIS PARK DISTRICT MANAGEMENT","Morris Park Dist Mgmt Assoc.-Morris Park Avenue Commercial Corridor Beautification","Bronx","966 Morris Park Avenue","Bronx","NY","10462","40.847341","-73.856999","1023732","248122","Bronx CD 011","Bronx CD 011","Council District 013 Bronx","244","NDA011X","BX37","2044517","2040960007","POINT (-73.856999 40.847341)","Van Nest-Morris Park-Westchester Square","NA","NA","930740T","NA","NA"
"2022","Discretionary","Over Threshold","Community Services","The Long Island Gay Lesbian Bisexual and Transgender Health","Youth Empowerment Advisory Team","Queens","35-11 35 Avenue","Astoria","NY","11106","40.7567144","-73.92467","1004995","214918","Queens CD 001","Queens CD 001","Council District 026 Queens","57","Out of NDA","QN70","4446982","4006430001","POINT (-73.92467 40.7567144)","Astoria","NA","NA","931529T","NA","NA"
"2022","Discretionary","Under Threshold","Community Services","161st Street Merchants Association Inc","Annual Back to School Jam","Bronx","2865 Kingsbridge Terrace","Bronx","NY","10463","40.87451172","-73.90292358","1011196","257895","Bronx CD 008","Bronx CD 008","Council District 014 Bronx","273","NDA008X","BX28","2015735","2032560156","POINT (-73.90292358 40.87451172)","Van Cortlandt Village","NA","NA","930385T","NA","NA"
"2020","Compass","COMPASS Middle School","Afterschool Programs; Community Services; Educational Services","Bergen Basin Community Development Corporation","J.H.S. 78 Roy H. Mann","Brooklyn","1420 EAST 68 STREET","Brooklyn","NY","11234","40.6212238209228","-73.9128700786321","1008438","165617","Brooklyn CD 018","Brooklyn CD 018","Council District 046 Brooklyn","69602","Out of NDA","BK45","3236496","3083880002","POINT (-73.9128700786321 40.6212238209228)","Georgetown-Marine Park-Bergen Beach-Mill Basin","120","164","134202B","NA","Grades 6 - 8"
"2020","Discretionary","Under Threshold","Community Services","Claremont Neighborhood Centers, Inc.","Claremont Neighborhood Center","Bronx","489 EAST 169TH STREET","Bronx","NY","10456","40.8329945057631","-73.9056247472763","1010354","242763","Bronx CD 003","Bronx CD 003","Council District 016 Bronx","147.01","NDA003X","BX01","2092082","2029100001","POINT (-73.9056247472763 40.8329945057631)","Claremont-Bathgate","NA","NA","12270R","NA","NA"
"2021","Literacy and Immigrant Services","Adult Literacy - BENL/ESOL","Educational Services","Shorefront YM-YWHA of Brighton-Manhattan Beach, Inc","Sea Breeze Jewish Center","Brooklyn","311 SEA BREEZE AVENUE","Brooklyn","NY","11224","40.5760013312101","-73.9719933271408","991921","149124","Brooklyn CD 013","Brooklyn CD 013","Council District 048 Brooklyn","356.02","NDA Not-defined","BK23","3334678","3072800092","POINT (-73.9719933271408 40.5760013312101)","West Brighton","295","302","766612A","NA","Ages 16+"
"2020","SYEP","NYCHA MAP","Educational Services; Jobs and Internships","C C M S","Red Hook (NYCHA MAP)","Brooklyn","810 CLASSON AVE","Brooklyn","NY","11238","40.6727752569836","-73.9608463123323","995111","184389","Brooklyn CD 008","Brooklyn CD 008","Council District 035 Brooklyn","215","NDA Not-defined","BK64","3029555","3011770031","POINT (-73.9608463123323 40.6727752569836)","Prospect Heights","NA","NA","91005","NA","Ages 14 - 24"
"2020","Discretionary","Under Threshold","Community Services","Rescuing Leftover Cuisine","The Late Show with Stephen Colbert","Manhattan","1697 BROADWAY","New York","NY","10019","40.7638118","-73.982944","988904","217548","Manhattan CD 005","Manhattan CD 005","Council District 002 Manhattan","131","Brooklyn Neighborhood Development Area 007","MN17","1024838","1010250043","POINT (-73.982944 40.7638118)","Midtown-Midtown South","NA","NA","28839R","NA","NA"
"2022","Cornerstone","Cornerstone","Afterschool Programs; Community Services; Educational Services; Family Support","Grand Street Settlement, Inc.","The Brooklyn Academy of Global Finance (16K688)","Brooklyn","125 STUYVESANT AVENUE","Brooklyn","NY","11221","40.69127357","-73.93369684","1002637","191133","Brooklyn CD 003","Brooklyn CD 003","Council District 036 Brooklyn","291","NDA003K","BK35","3043822","3016160001","POINT (-73.93369684 40.69127357)","Stuyvesant Heights","220","226","99216A","SNL005","Ages 4+"
"2022","Compass","COMPASS Elementary","Afterschool Programs; Community Services; Educational Services","Woodside On The Move, Inc.","P.S. 11 Kathryn Phelan","Queens","54-25 SKILLMAN AVENUE","QUEENS","NY","11377","40.74524317","-73.90872005","1009543","210802","Queens CD 002","Queens CD 002","Council District 026 Queens","251","Out of NDA","QN63","4000000","4012390001","POINT (-73.90872005 40.74524317)","Woodside","275","282","126085B","126085","Grades K - 5"
"2020","CSBG","Seniors","Community Services; Family Support; Housing Support; Immigrant Services","Neighborhood Self-Help by Older Persons Projects, Inc.","Concourse Gardens Senior Housing","Brooklyn","767 HICKS STREET","Brooklyn","NY","11231","40.6767885","-74.004563","982945","185854","Brooklyn CD 006","Brooklyn CD 006","Council District 038 Brooklyn","59","Out of NDA","BK33","3393808","3005350001","POINT (-74.004563 40.6767885)","Carroll Gardens-Columbia Street-Red Hook","NA","NA","810511A","NA","Ages 60+"
"2020","Discretionary","Over Threshold","Community Services","Sunnyside Community Services Inc","Sunnyside Community Services - Prekindergarten","Queens","39-01 QUEENS BOULEVARD","Sunnyside","NY","11104","40.7445819","-73.925687","1004844","210625","Queens CD 002","Queens CD 002","Council District 026 Queens","179","NDA003M","QN31","4436676","4001910005","POINT (-73.925687 40.7445819)","Hunters Point-Sunnyside-West Maspeth","NA","NA","68432R","NA","NA"
"2021","Discretionary","Over Threshold","Community Services","Food Bank for New York City","Food Bank For New York City","Manhattan","39 BROADWAY","New York","NY","10006","40.7062509152464","-74.0129519836358","980659","196583","Manhattan CD 001","Manhattan CD 001","Council District 001 Manhattan","13","NDA Not-defined","MN25","1000803","1000200004","POINT (-74.0129519836358 40.7062509152464)","Battery Park City-Lower Manhattan","NA","NA","68362S","NA","NA"
"2022","Compass","COMPASS Middle School","Afterschool Programs; Community Services; Educational Services","Research Foundation of CUNY","Science, Technology and Research Early College High School at Erasmus","Brooklyn","911 Flatbush Avenue","Brooklyn","NY","11226","40.64978692","-73.95854981","995752","176014","Brooklyn CD 014","Brooklyn CD 014","Council District 040 Brooklyn","794","NDA014K","BK95","3336215","3051030010","POINT (-73.95854981 40.64978692)","Erasmus","124","134","142169B","142169","Grades 6 - 8"
"2022","Beacon","Beacon","Afterschool Programs; Community Services; Educational Services; Family Support","SCO Family of Services","Summer Rising - P.S. 041 Francis White (23K041)","Brooklyn","411 THATFORD AVENUE","Brooklyn","NY","11212","40.66030528","-73.9073549","1009954","179857","Brooklyn CD 016","Brooklyn CD 016","Council District 042 Brooklyn","918","NDA016K","BK81","3082389","3036040001","POINT (-73.9073549 40.66030528)","Brownsville","100","97","99333A","99333-G1","Ages 4+"
"2021","Discretionary","Over Threshold","Community Services","Catholic Charities Community Services, Archdiocese of NY","Catholic Charities Community Service, Archdiocese of N Y","Manhattan","1011 1 AVENUE","New York","NY","10022","40.7573253661394","-73.9637079834938","994309","215173","Manhattan CD 006","Manhattan CD 006","Council District 005 Manhattan","108","Out of NDA","MN19","1039972","1013480023","POINT (-73.9637079834938 40.7573253661394)","Turtle Bay-East Midtown","NA","NA","93177S","NA","NA"
"2021","Compass","Learning Labs","Community Services; Educational Services; Family Support","Boys and Girls Club of Harlem, Inc.","BOYS & GIRLS CLUB OF HARLEM INC","Manhattan","521 WEST 145 STREET","New York","NY","10031","40.8255786861157","-73.9484026700667","998530","240062","Manhattan CD 009","Manhattan CD 009","Council District 007 Manhattan","229","NDA009M","MN04","1061933","1020777501","POINT (-73.9484026700667 40.8255786861157)","Hamilton Heights","55","46","500006","RFI-10","Grades Pre-K - 8"
"2022","Compass","COMPASS Middle School","Afterschool Programs; Community Services; Educational Services","Play Study Win Inc","New Heights Middle School","Brooklyn","790 EAST NEW YORK AVENUE","Brooklyn","NY","11203","40.66244671","-73.93638195","1001900","180630","Brooklyn CD 009","Brooklyn CD 009","Council District 041 Brooklyn","876","NDA009K","BK60","3107129","3048060001","POINT (-73.93638195 40.66244671)","Prospect Lefferts Gardens-Wingate","91","109","142164B","142164","Grades 6 - 8"
"2020","Discretionary","Under Threshold","Community Services","Two Bridges Neighborhood Council, Inc.","Chinatown YMCA","Manhattan","273 BOWERY","New York","NY","10002","40.7237716019154","-73.9926610887051","986251","202914","Manhattan CD 003","Manhattan CD 003","Council District 001 Manhattan","36.01","Manhattan Neighborhood Development Area 003","MN27","1087241","1004277504","POINT (-73.9926610887051 40.7237716019154)","Chinatown","NA","NA","32605R","NA","NA"
"2022","Discretionary","Over Threshold","Community Services","New York City Parents of Lesbians and Gay Men Inc","PFLAG NYC Support Services","Manhattan","130 East 25 Street","New York","NY","10010","40.7407315","-73.9841737","988666","209202","Manhattan CD 005","Manhattan CD 005","Council District 002 Manhattan","68","Out of NDA","MN21","1018083","1008800073","POINT (-73.9841737 40.7407315)","Gramercy","NA","NA","930839T","NA","NA"
"2021","SYEP","WLG (OY)","NA","Cypress Hills Local Development Corporation, Inc.","Cypress Hills Collegiate Preparatory School (19K659)","Brooklyn","999 JAMAICA AVENUE","Brooklyn","NY","11208","40.6911686807871","-73.8683876395226","1020765","191107","Brooklyn CD 005","Brooklyn CD 005","Council District 037 Brooklyn","1180","NDA Not-defined","BK99","3090738","3040940001","POINT (-73.8683876395226 40.6911686807871)","park-cemetery-etc-Brooklyn","NA","NA","91047","NA","Ages 16 - 21"
"2022","Discretionary","Over Threshold","Community Services","Read Alliance, Inc.","Read Alliance, Inc.","Manhattan","160 Broadway","New York","NY","10038","40.70930099","-74.009758","981544","197694","Manhattan CD 001","Manhattan CD 001","Council District 001 Manhattan","15.02","Out of NDA","MN25","1079040","1000640015","POINT (-74.009758 40.70930099)","Battery Park City-Lower Manhattan","NA","NA","930845T","NA","NA"
"2021","CSBG","Seniors","Community Services; Family Support; Housing Support; Immigrant Services","BronxWorks, Inc.","BronxWorks Webster Avenue Office","Bronx","3133 WEBSTER AVENUE","Bronx","NY","10467","40.871861","-73.876493","1018500","256916","Bronx CD 007","Bronx CD 007","Council District 011 Bronx","425","NDA007X","BX43","2018550","2033530058","POINT (-73.876493 40.871861)","Norwood","NA","NA","810804B","NA","Ages 60+"
"2022","Discretionary","Over Threshold","Community Services","Alley Pond Environmental Center, Inc.","Alley Pond Environmental Center, Inc.","Queens","224-65 76 Avenue","Oakland Gardens","NY","11364","40.7402008","-73.7477075","1053717","208930","Queens CD 011","Queens CD 011","Council District 023 Queens","138502","Out of NDA","QN99","4000000","4078250001","POINT (-73.7477075 40.7402008)","park-cemetery-etc-Queens","NA","NA","931381T","NA","NA"
"2020","Discretionary","Over Threshold","Community Services","Muslim Community Network","NICCU Center at Bellevue Hospital","Manhattan","462 FIRST AVENUE","New York","NY","10016","40.7387504577637","-73.975341796875","990662","208578","Manhattan CD 006","Manhattan CD 006","Council District 004 Manhattan","62","NDA Not-defined","MN20","1086515","1009620100","POINT (-73.975341796875 40.7387504577637)","Murray Hill-Kips Bay","NA","NA","38708R","NA","NA"
"2020","Discretionary","Under Threshold","Community Services","Everyone Reading Inc","Museum of the City of New York","Manhattan","1220 FIFTH AVENUE","New York","NY","10029","40.7925071716309","-73.9519195556641","997417","227986","Manhattan CD 011","Manhattan CD 011","Council District 008 Manhattan","168","Manhattan Neighborhood Development Area 011","MN33","1074157","1016090001","POINT (-73.9519195556641 40.7925071716309)","East Harlem South","NA","NA","32574R","NA","NA"
"2020","Compass","COMPASS Explore","Afterschool Programs; Community Services; Educational Services","Lesbian and Gay Community Services Center, Inc.","The Lesbian, Gay, Bisexual & Transgender Community Center","Manhattan","208 W. 13TH STREET","New York","NY","10011","40.738087","-74.001046","983919","208165","Manhattan CD 002","Manhattan CD 002","Council District 003 Manhattan","77","NDA Not-defined","MN23","1067571","1006170047","POINT (-74.001046 40.738087)","West Village","100","102","210032A","210032","Grades K - 12"
"2021","Discretionary","Under Threshold","Community Services","Charles B. Wang Community Health Center, Inc.","Charles B. Wang Community Health Center, Inc.","Manhattan","125 WALKER STREET","New York","NY","10013","40.7173233032227","-73.9999313354492","984300","200663","Manhattan CD 001","Manhattan CD 001","Council District 001 Manhattan","29","NDA003M","MN27","1084583","1001980126","POINT (-73.9999313354492 40.7173233032227)","Chinatown","NA","NA","32750S","NA","NA"
"2021","Beacon","Beacon","Afterschool Programs; Community Services; Educational Services; Family Support","Federation of Italian-American Organizations of Brooklyn LTD","IS 096 Seth Low","Brooklyn","99 AVENUE P","Brooklyn","NY","11204","40.6079832","-73.9851608","988509","160620","Brooklyn CD 011","Brooklyn CD 011","Council District 044 Brooklyn","430","NDA011K","BK29","3174076","3065950033","POINT (-73.9851608 40.6079832)","Bensonhurst East","300","155","99318A","99318","Ages 4+"
"2020","CSBG","Opportunity Youth Support","Community Services; Educational Services; Family Support; Immigrant Services; Jobs and Internships","Argus Community Inc","Argus Community, Inc.","Bronx","760 EAST 160 STREET","bronx","NY","10456","40.8203807473183","-73.90466183424","1010617","238199","Bronx CD 001","Bronx CD 001","Council District 017 Bronx","77","NDA001X","BX34","2004691","2026560007","POINT (-73.90466183424 40.8203807473183)","Melrose South-Mott Haven North","NA","NA","810213A","NA","Ages 16 - 24"
"2021","WIOA","Train and Earn","Jobs and Internships","United Activities Unlimited, Inc.","UAU","Staten Island","15 WILLIAM STREET","Staten Island","NY","10304","40.6309475759824","-74.0770549946963","962862","169157","Richmond CD 001","Richmond CD 001","Council District 049 Richmond","21","NDA001R","SI37","5013400","5005080009","POINT (-74.0770549946963 40.6309475759824)","Stapleton-Rosebank","NA","NA","90526A","NA","Ages 16 - 24"
"2021","Compass","COMPASS Middle School","Afterschool Programs; Community Services; Educational Services","Xposure Foundation Inc.","Icahn Charter School 4","Bronx","1500 PELHAM PARKWAY SOUTH","BRONX","NY","10461","40.8570257615213","-73.8431248247474","1027646","251554","Bronx CD 011","Bronx CD 011","Council District 013 Bronx","296","NDA011X","BX49","2047109","2042220005","POINT (-73.8431248247474 40.8570257615213)","Pelham Parkway","150","178","142371A","142371","Grades 6 - 8"
"2022","Compass","COMPASS Elementary","Afterschool Programs; Community Services; Educational Services","Bergen Beach Youth Organization, Inc.","P.S. 312 Bergen Beach","Brooklyn","7103 Avenue T","Brooklyn","NY","11234","40.6219849","-73.9092523","1009516","165687","Brooklyn CD 018","Brooklyn CD 018","Council District 046 Brooklyn","69602","Out of NDA","BK45","3236665","3083930001","POINT (-73.9092523 40.6219849)","Georgetown-Marine Park-Bergen Beach-Mill Basin","157","171","126101B","126101","Grades K - 5"
"2022","Compass","COMPASS Middle School","Afterschool Programs; Community Services; Educational Services","Counseling in Schools Inc","Restoration Academy (13K301)","Brooklyn","31 NEW YORK AVENUE","BROOKLYN","NY","11216","40.67909634","-73.94683953","998995","186694","Brooklyn CD 003","Brooklyn CD 003","Council District 036 Brooklyn","247","NDA008K","BK61","3053993","3018680007","POINT (-73.94683953 40.67909634)","Crown Heights North","50","23","142126B","142126-2","Grades 6 - 8"
